cohort_d,representation_d,suite,cap_d,chunk,phase_d,quantity,layer,auc_d,se_d,ci_lo_d,ci_hi_d,effect_d,auc_equal_d,se_equal_d,ci_equal_lo_d,ci_equal_hi_d,n_tasks_d,pairs_d,n_alive_d,n_alive_risk_d,prior_d,in_window_65_d,in_window_cross_d,abs_effect_d,cohort_e,representation_e,cap_e,phase_e,auc_e,se_e,ci_lo_e,ci_hi_e,effect_e,auc_equal_e,se_equal_e,ci_equal_lo_e,ci_equal_hi_e,n_tasks_e,pairs_e,n_alive_e,n_alive_risk_e,prior_e,in_window_65_e,in_window_cross_e,abs_effect_e,same,min_abs
development_main,raw,libero_long,52,22,0.442308,state_mobility_d0,L2,0.420191,0.0248377,0.372431,0.469494,-0.0798089,0.371004,0.0492047,0.280662,0.471369,7,53885,1861,222,0.119291,True,True,0.0798089,external_8b,raw,52,0.442308,0.402163,0.0204366,0.36284,0.442786,-0.097837,0.378447,0.0370261,0.30903,0.453229,8,68609,3035,274,0.0902801,True,True,0.097837,True,0.0798089
development_main,raw,libero_goal,30,9,0.333333,flow_endpoint,L2,0.616107,0.0370576,0.541398,0.685711,0.116107,0.553722,0.0465835,0.461637,0.642261,5,21407,2027,102,0.0503207,True,True,0.116107,external_8b,raw,30,0.333333,0.579759,0.0381348,0.503751,0.652163,0.0797587,0.487446,0.0403618,0.4093,0.566209,4,19979,2027,106,0.052294,True,True,0.0797587,True,0.0797587
development_main,raw,libero_object,28,8,0.321429,conditional_energy,L2,0.34097,0.054665,0.243097,0.454582,-0.15903,0.287522,0.0677413,0.174282,0.43553,6,13356,4000,37,0.00925,True,True,0.15903,external_8b,raw,28,0.321429,0.42028,0.0435053,0.33814,0.507087,-0.0797196,0.416822,0.0429645,0.335758,0.502647,7,16903,3600,44,0.0122222,True,True,0.0797196,True,0.0797196
development_main,raw,libero_object,28,8,0.321429,state_action_alignment,L2,0.65903,0.054665,0.545418,0.756903,0.15903,0.712478,0.0677413,0.56447,0.825718,6,13356,4000,37,0.00925,True,True,0.15903,external_8b,raw,28,0.321429,0.57972,0.043486,0.492952,0.661825,0.0797196,0.583178,0.042957,0.497368,0.664229,7,16903,3600,44,0.0122222,True,True,0.0797196,True,0.0797196
development_main,raw,libero_goal,30,9,0.333333,mobility,L15,0.580558,0.0415995,0.497559,0.659235,0.0805578,0.537939,0.0617978,0.416966,0.654605,5,21407,2027,102,0.0503207,True,True,0.0805578,external_8b,raw,30,0.333333,0.579709,0.0415815,0.496771,0.658377,0.0797087,0.531045,0.036441,0.459475,0.601361,4,19979,2027,106,0.052294,True,True,0.0797087,True,0.0797087
development_main,raw,libero_long,52,21,0.423077,flow_path,L15,0.579702,0.0233688,0.533342,0.624697,0.0797019,0.658579,0.0354163,0.586195,0.724258,7,61454,2277,222,0.0974967,True,True,0.0797019,external_8b,raw,52,0.423077,0.621023,0.0194356,0.582255,0.658304,0.121023,0.72922,0.0266744,0.673905,0.77824,8,76535,3457,274,0.0792595,True,True,0.121023,True,0.0797019
development_main,raw,libero_long,52,18,0.365385,query_hard_churn,L4,0.420335,0.0220645,0.377802,0.464084,-0.0796652,0.325031,0.0309693,0.267485,0.388394,7,65474,2551,222,0.0870247,True,True,0.0796652,external_8b,raw,52,0.365385,0.395076,0.0198294,0.356946,0.434528,-0.104924,0.301122,0.0322361,0.241919,0.367784,8,80816,3749,274,0.0730862,True,True,0.104924,True,0.0796652
development_main,raw,libero_spatial,22,10,0.5,state_mobility_d0,L5,0.420354,0.0321314,0.358982,0.484291,-0.0796459,0.506584,0.0388244,0.430922,0.581946,8,27503,2050,126,0.0614634,True,True,0.0796459,external_8b,raw,22,0.5,0.4025,0.031334,0.342894,0.465132,-0.0975004,0.524467,0.0400744,0.445965,0.601777,8,33446,2070,140,0.0676329,True,True,0.0975004,True,0.0796459
development_main,raw,libero_spatial,22,8,0.409091,action_consensus,L3,0.39516,0.0247204,0.347876,0.444491,-0.10484,0.42295,0.0353381,0.355612,0.493278,9,47606,3671,126,0.0343231,True,True,0.10484,external_8b,raw,22,0.409091,0.42036,0.0227051,0.376616,0.465391,-0.0796402,0.361942,0.021341,0.321243,0.404722,9,51921,3677,140,0.0380745,True,True,0.0796402,True,0.0796402
development_main,raw,libero_long,52,13,0.269231,hb_entropy_action,L15,0.414468,0.0220549,0.372,0.458246,-0.085532,0.396433,0.0323405,0.335088,0.461218,7,67466,2800,222,0.0792857,True,True,0.085532,external_8b,raw,52,0.269231,0.420374,0.019356,0.382976,0.458709,-0.0796263,0.441563,0.0315353,0.38096,0.503959,8,82322,4000,274,0.0685,True,True,0.0796263,True,0.0796263
development_main,raw,libero_long,52,10,0.211538,conditional_energy,L5,0.579625,0.0214233,0.537159,0.620945,0.0796253,0.613393,0.0303234,0.552549,0.670891,7,67466,2800,222,0.0792857,True,True,0.0796253,external_8b,raw,52,0.211538,0.601115,0.0197461,0.561858,0.639114,0.101115,0.581479,0.0304547,0.520881,0.639714,8,82322,4000,274,0.0685,True,True,0.101115,True,0.0796253
development_main,raw,libero_goal,30,7,0.266667,expert_load_effective_rank,L5,0.413906,0.0254032,0.365149,0.464411,-0.0860939,0.421975,0.0307684,0.363105,0.483149,6,35862,3879,102,0.0262954,True,True,0.0860939,external_8b,raw,30,0.266667,0.420391,0.0262725,0.369934,0.472568,-0.0796091,0.337364,0.0287924,0.283433,0.395889,5,37659,3877,106,0.0273407,True,True,0.0796091,True,0.0796091
development_main,raw,libero_long,52,25,0.5,conditional_energy,L5,0.338898,0.0251237,0.291525,0.389735,-0.161102,0.552303,0.0505564,0.452454,0.648105,4,40012,814,222,0.272727,True,True,0.161102,external_8b,raw,52,0.5,0.420411,0.0232967,0.375551,0.466626,-0.0795887,0.533339,0.0438251,0.447305,0.617434,7,47846,1388,274,0.197406,True,True,0.0795887,True,0.0795887
development_main,raw,libero_long,52,25,0.5,state_action_alignment,L5,0.661152,0.025123,0.610315,0.708523,0.161152,0.447711,0.0505564,0.351909,0.547559,4,40012,814,222,0.272727,True,True,0.161152,external_8b,raw,52,0.5,0.579568,0.0232989,0.533349,0.624433,0.0795678,0.466704,0.0438313,0.382596,0.552748,7,47846,1388,274,0.197406,True,True,0.0795678,True,0.0795678
development_main,raw,libero_object,28,5,0.214286,partial_edge_std,L5,0.401018,0.0536871,0.301684,0.50921,-0.0989817,0.319661,0.0388616,0.248699,0.400087,6,13356,4000,37,0.00925,True,True,0.0989817,external_8b,raw,28,0.214286,0.420458,0.0431393,0.338971,0.506523,-0.0795421,0.369103,0.0383518,0.297577,0.446884,7,16903,3600,44,0.0122222,True,True,0.0795421,True,0.0795421
development_main,raw,libero_long,52,10,0.211538,state_action_alignment,L5,0.420464,0.0214264,0.379137,0.462936,-0.0795364,0.386659,0.0303236,0.32916,0.447503,7,67466,2800,222,0.0792857,True,True,0.0795364,external_8b,raw,52,0.211538,0.398921,0.0197463,0.360922,0.438179,-0.101079,0.418544,0.0304544,0.36031,0.479141,8,82322,4000,274,0.0685,True,True,0.101079,True,0.0795364
development_main,raw,libero_long,52,15,0.307692,selected_mass,L15,0.659117,0.0216806,0.61544,0.70025,0.159117,0.652981,0.0378911,0.575524,0.723104,7,67290,2778,222,0.0799136,True,True,0.159117,external_8b,raw,52,0.307692,0.579532,0.0201306,0.539651,0.618402,0.0795324,0.567475,0.0283675,0.511257,0.622008,8,82130,3968,274,0.0690524,True,True,0.0795324,True,0.0795324
development_main,raw,libero_object,28,11,0.428571,tie_margin,L14,0.615205,0.0502705,0.513256,0.707952,0.115205,0.627804,0.0582352,0.508583,0.73327,6,13311,3972,37,0.00931521,True,True,0.115205,external_8b,raw,28,0.428571,0.579504,0.044615,0.490473,0.663646,0.0795035,0.581761,0.0440497,0.493794,0.664817,7,16798,3576,44,0.0123043,True,True,0.0795035,True,0.0795035
development_main,raw,libero_spatial,22,10,0.5,conditional_energy,L13,0.655492,0.0274044,0.599989,0.707054,0.155492,0.612938,0.0335026,0.545599,0.676221,8,27503,2050,126,0.0614634,True,True,0.155492,external_8b,raw,22,0.5,0.579471,0.0277232,0.524387,0.632645,0.0794714,0.531744,0.0372569,0.458565,0.603584,8,33446,2070,140,0.0676329,True,True,0.0794714,True,0.0794714
development_main,raw,libero_spatial,22,8,0.409091,conditional_effective_rank,L13,0.579444,0.023302,0.53322,0.624316,0.0794438,0.520159,0.0297912,0.46176,0.578012,9,47606,3671,126,0.0343231,True,True,0.0794438,external_8b,raw,22,0.409091,0.596714,0.0223788,0.552191,0.639699,0.0967142,0.608015,0.0313518,0.545164,0.667478,9,51921,3677,140,0.0380745,True,True,0.0967142,True,0.0794438
development_main,raw,libero_object,28,6,0.25,mobility_d0_minus_d9,L3,0.42056,0.05011,0.326622,0.520627,-0.07944,0.420781,0.0585939,0.312004,0.537834,6,13356,4000,37,0.00925,True,True,0.07944,external_8b,raw,28,0.25,0.416376,0.0461481,0.329627,0.508633,-0.0836242,0.42833,0.052044,0.330651,0.531934,7,16903,3600,44,0.0122222,True,True,0.0836242,True,0.07944
development_main,raw,libero_spatial,22,10,0.5,state_action_alignment,L13,0.344544,0.0274019,0.292986,0.400041,-0.155456,0.38711,0.0335003,0.323831,0.454444,8,27503,2050,126,0.0614634,True,True,0.155456,external_8b,raw,22,0.5,0.420603,0.0277202,0.367434,0.475681,-0.0793966,0.46828,0.0372551,0.396444,0.541456,8,33446,2070,140,0.0676329,True,True,0.0793966,True,0.0793966
development_main,raw,libero_long,52,11,0.230769,conditional_effective_rank,L5,0.420612,0.0211698,0.379771,0.46257,-0.0793881,0.451691,0.03485,0.384703,0.520477,7,67466,2800,222,0.0792857,True,True,0.0793881,external_8b,raw,52,0.230769,0.398873,0.0184831,0.363258,0.43559,-0.101127,0.350311,0.0320113,0.29042,0.415324,8,82322,4000,274,0.0685,True,True,0.101127,True,0.0793881
development_main,raw,libero_spatial,22,5,0.272727,query_top1_churn,L12,0.401043,0.025875,0.351546,0.452643,-0.0989572,0.391693,0.041533,0.313923,0.475381,9,47854,4000,126,0.0315,True,True,0.0989572,external_8b,raw,22,0.272727,0.420648,0.025019,0.372542,0.470309,-0.0793523,0.371079,0.025411,0.322786,0.422093,9,52311,4000,140,0.035,True,True,0.0793523,True,0.0793523
development_main,raw,libero_long,52,7,0.153846,state_mobility_d0,L15,0.420716,0.0209867,0.38022,0.462307,-0.0792844,0.328918,0.0326926,0.268279,0.395849,7,67466,2800,222,0.0792857,True,True,0.0792844,external_8b,raw,52,0.153846,0.388888,0.019401,0.351605,0.427517,-0.111112,0.296932,0.0315573,0.23899,0.362235,8,82322,4000,274,0.0685,True,True,0.111112,True,0.0792844
development_main,raw,libero_spatial,22,6,0.318182,hb_entropy_action,L14,0.420717,0.0219772,0.378347,0.464289,-0.0792828,0.446683,0.0321614,0.384824,0.510238,9,47854,4000,126,0.0315,True,True,0.0792828,external_8b,raw,22,0.318182,0.392795,0.0210498,0.352388,0.434725,-0.107205,0.435028,0.0328156,0.372139,0.500081,9,52311,4000,140,0.035,True,True,0.107205,True,0.0792828
development_main,raw,libero_long,52,19,0.384615,flow_path,L15,0.579237,0.0228009,0.534018,0.623165,0.079237,0.653804,0.0405873,0.570612,0.728545,7,65058,2499,222,0.0888355,True,True,0.079237,external_8b,raw,52,0.384615,0.60683,0.018703,0.569636,0.642826,0.10683,0.628669,0.0301494,0.567923,0.685603,8,80492,3695,274,0.0741543,True,True,0.10683,True,0.079237
development_main,raw,libero_long,52,26,0.519231,action_consensus,L14,0.6319,0.0259838,0.579673,0.681207,0.1319,0.58509,0.0402613,0.504662,0.661226,4,38658,675,222,0.328889,True,True,0.1319,external_8b,raw,52,0.519231,0.579182,0.0252194,0.52912,0.627667,0.0791819,0.663833,0.0244594,0.614342,0.709972,7,43078,979,274,0.279877,True,True,0.0791819,True,0.0791819
development_main,raw,libero_object,28,5,0.214286,query_top1_churn,L2,0.420822,0.0455495,0.334993,0.51172,-0.0791779,0.406639,0.0497963,0.313808,0.506655,6,13356,4000,37,0.00925,True,True,0.0791779,external_8b,raw,28,0.214286,0.41534,0.0432584,0.333793,0.501805,-0.0846595,0.40512,0.0479562,0.315573,0.501459,7,16903,3600,44,0.0122222,True,True,0.0846595,True,0.0791779
development_main,raw,libero_object,28,5,0.214286,query_top1_churn,L15,0.409666,0.0561716,0.30564,0.522457,-0.0903339,0.415428,0.0566061,0.310363,0.528789,6,13356,4000,37,0.00925,True,True,0.0903339,external_8b,raw,28,0.214286,0.420842,0.0459375,0.334318,0.512519,-0.0791575,0.444896,0.041544,0.365629,0.527071,7,16903,3600,44,0.0122222,True,True,0.0791575,True,0.0791575
development_main,raw,libero_long,52,19,0.384615,query_hard_churn,L4,0.420848,0.021834,0.378747,0.464132,-0.0791524,0.371657,0.0380056,0.300674,0.448646,7,65058,2499,222,0.0888355,True,True,0.0791524,external_8b,raw,52,0.384615,0.416731,0.0198543,0.37841,0.456085,-0.0832691,0.34086,0.0330234,0.279379,0.408207,8,80492,3695,274,0.0741543,True,True,0.0832691,True,0.0791524
development_main,raw,libero_object,28,7,0.285714,flow_settling_log_ratio,L14,0.57914,0.0440903,0.491176,0.662351,0.0791405,0.616256,0.0522599,0.510139,0.712347,6,13356,4000,37,0.00925,True,True,0.0791405,external_8b,raw,28,0.285714,0.615867,0.0429666,0.528986,0.695934,0.115867,0.646868,0.0427134,0.559421,0.725476,7,16903,3600,44,0.0122222,True,True,0.115867,True,0.0791405
development_main,raw,libero_object,28,4,0.178571,action_consensus,L5,0.57914,0.0496392,0.480031,0.672257,0.0791405,0.596164,0.0499478,0.495721,0.689146,6,13356,4000,37,0.00925,True,True,0.0791405,external_8b,raw,28,0.178571,0.651009,0.0353912,0.578877,0.716829,0.151009,0.645961,0.0387211,0.566967,0.71772,7,16903,3600,44,0.0122222,True,True,0.151009,True,0.0791405
development_main,raw,libero_goal,30,9,0.333333,selected_mass,L4,0.579133,0.0355817,0.508273,0.646876,0.079133,0.566057,0.0368657,0.492907,0.636438,5,21407,2027,102,0.0503207,True,True,0.079133,external_8b,raw,30,0.333333,0.589018,0.0374136,0.514244,0.659895,0.0890185,0.628632,0.041383,0.544611,0.705532,4,19979,2027,106,0.052294,True,True,0.0890185,True,0.079133
development_main,raw,libero_goal,30,6,0.233333,token_differentiation_d0,L14,0.629676,0.0254246,0.578624,0.677985,0.129676,0.651275,0.0373468,0.575018,0.7205,6,35982,4000,102,0.0255,True,True,0.129676,external_8b,raw,30,0.233333,0.579114,0.028343,0.52279,0.63345,0.0791135,0.608183,0.0301113,0.547857,0.665375,5,37857,4000,106,0.0265,True,True,0.0791135,True,0.0791135
development_main,raw,libero_long,52,13,0.269231,mobility_d0_minus_d9,L13,0.579077,0.0222298,0.535002,0.621927,0.0790769,0.552499,0.0369798,0.479418,0.62338,7,67466,2800,222,0.0792857,True,True,0.0790769,external_8b,raw,52,0.269231,0.632966,0.0194818,0.594018,0.670251,0.132966,0.642409,0.0298612,0.582017,0.698594,8,82322,4000,274,0.0685,True,True,0.132966,True,0.0790769
development_main,raw,libero_long,52,16,0.326923,token_entropy_d0,L15,0.363839,0.0201032,0.325421,0.404076,-0.136161,0.387546,0.0262144,0.337578,0.439998,7,66818,2719,222,0.0816477,True,True,0.136161,external_8b,raw,52,0.326923,0.42097,0.0191078,0.384041,0.458806,-0.0790297,0.420812,0.0306957,0.362095,0.481858,8,81830,3918,274,0.0699336,True,True,0.0790297,True,0.0790297
development_main,raw,libero_goal,30,8,0.3,flow_speed_d1,L3,0.58559,0.0296768,0.526495,0.642321,0.0855903,0.644992,0.0400469,0.563237,0.719076,5,30535,3195,102,0.0319249,True,True,0.0855903,external_8b,raw,30,0.3,0.579006,0.030129,0.5191,0.636672,0.0790056,0.642349,0.0321649,0.577169,0.702657,4,29846,3179,106,0.0333438,True,True,0.0790056,True,0.0790056
development_main,raw,libero_long,52,18,0.365385,mobility,L4,0.421007,0.0221952,0.378222,0.465012,-0.0789932,0.315701,0.0351504,0.251148,0.388245,7,65474,2551,222,0.0870247,True,True,0.0789932,external_8b,raw,52,0.365385,0.39637,0.0197037,0.358467,0.435559,-0.10363,0.318214,0.0378599,0.248987,0.396525,8,80816,3749,274,0.0730862,True,True,0.10363,True,0.0789932
development_main,raw,libero_goal,30,8,0.3,flow_speed_d1,L13,0.578942,0.0350665,0.509121,0.645743,0.0789422,0.549508,0.0519405,0.447061,0.647923,5,30535,3195,102,0.0319249,True,True,0.0789422,external_8b,raw,30,0.3,0.598539,0.0317677,0.535009,0.658923,0.0985392,0.601103,0.045678,0.509171,0.68642,4,29846,3179,106,0.0333438,True,True,0.0985392,True,0.0789422
development_main,raw,libero_long,52,26,0.519231,state_action_alignment,L14,0.58063,0.0288833,0.523202,0.635954,0.0806301,0.4478,0.0410146,0.369431,0.52885,4,38658,675,222,0.328889,True,True,0.0806301,external_8b,raw,52,0.519231,0.578903,0.0267398,0.525798,0.630244,0.0789034,0.458474,0.0313607,0.397939,0.520259,7,43078,979,274,0.279877,True,True,0.0789034,True,0.0789034
development_main,raw,libero_long,52,26,0.519231,conditional_energy,L14,0.41937,0.028883,0.364046,0.476798,-0.0806301,0.5522,0.0410146,0.47115,0.630569,4,38658,675,222,0.328889,True,True,0.0806301,external_8b,raw,52,0.519231,0.42112,0.0267397,0.369779,0.474225,-0.0788802,0.541608,0.0313633,0.479815,0.602146,7,43078,979,274,0.279877,True,True,0.0788802,True,0.0788802
development_main,raw,libero_spatial,22,12,0.590909,expert_load_effective_rank,L2,0.421162,0.0381291,0.348747,0.497136,-0.078838,0.538129,0.0302483,0.478583,0.596605,4,11308,760,126,0.165789,True,True,0.078838,external_8b,raw,22,0.590909,0.346698,0.0284575,0.293212,0.40436,-0.153302,0.426374,0.0328124,0.363638,0.491572,4,12994,764,140,0.183246,True,True,0.153302,True,0.078838
development_main,raw,libero_object,28,5,0.214286,token_entropy_d0,L5,0.625037,0.0464378,0.53062,0.710813,0.125037,0.649973,0.0434345,0.56088,0.7297,6,13356,4000,37,0.00925,True,True,0.125037,external_8b,raw,28,0.214286,0.578832,0.0372028,0.50472,0.649554,0.0788322,0.578508,0.0406377,0.497502,0.655499,7,16903,3600,44,0.0122222,True,True,0.0788322,True,0.0788322
development_main,raw,libero_spatial,22,10,0.5,denoise_hard_churn,L2,0.347908,0.0295286,0.292483,0.407781,-0.152092,0.375681,0.0271997,0.324051,0.4303,8,27503,2050,126,0.0614634,True,True,0.152092,external_8b,raw,22,0.5,0.421186,0.0293032,0.365055,0.479432,-0.0788136,0.456925,0.0338166,0.391782,0.523575,8,33446,2070,140,0.0676329,True,True,0.0788136,True,0.0788136
development_main,raw,libero_long,52,9,0.192308,flow_endpoint,L15,0.578766,0.0209844,0.537183,0.61926,0.0787656,0.603292,0.0277677,0.547804,0.656244,7,67466,2800,222,0.0792857,True,True,0.0787656,external_8b,raw,52,0.192308,0.58864,0.0176828,0.553597,0.622806,0.0886397,0.629233,0.0336173,0.561316,0.692397,8,82322,4000,274,0.0685,True,True,0.0886397,True,0.0787656
development_main,raw,libero_spatial,22,12,0.590909,denoise_hard_churn,L2,0.421295,0.0371564,0.350655,0.49531,-0.0787053,0.516921,0.0398437,0.43905,0.593978,4,11308,760,126,0.165789,True,True,0.0787053,external_8b,raw,22,0.590909,0.299754,0.0290437,0.246073,0.35956,-0.200246,0.355733,0.0341335,0.29197,0.425061,4,12994,764,140,0.183246,True,True,0.200246,True,0.0787053
development_main,raw,libero_spatial,22,10,0.5,flow_speed_d1,L2,0.637785,0.0321262,0.57278,0.698112,0.137785,0.55534,0.0293808,0.497268,0.611939,8,27503,2050,126,0.0614634,True,True,0.137785,external_8b,raw,22,0.5,0.578694,0.0333212,0.512384,0.642282,0.078694,0.550261,0.0500843,0.451419,0.645287,8,33446,2070,140,0.0676329,True,True,0.078694,True,0.078694
development_main,raw,libero_long,52,16,0.326923,flow_endpoint,L14,0.608279,0.0210284,0.566384,0.648638,0.108279,0.550795,0.0381122,0.475513,0.62382,7,66818,2719,222,0.0816477,True,True,0.108279,external_8b,raw,52,0.326923,0.578688,0.0194423,0.540186,0.616255,0.0786875,0.547137,0.0366252,0.474871,0.617469,8,81830,3918,274,0.0699336,True,True,0.0786875,True,0.0786875
development_main,raw,libero_object,28,12,0.464286,partial_edge_std,L4,0.421342,0.0508048,0.326144,0.52277,-0.0786583,0.432585,0.065872,0.310603,0.563327,6,11836,3409,37,0.0108536,True,True,0.0786583,external_8b,raw,28,0.464286,0.313305,0.035853,0.247622,0.387438,-0.186695,0.289236,0.042958,0.212712,0.380002,7,13747,2999,44,0.0146716,True,True,0.186695,True,0.0786583
development_main,raw,libero_long,52,12,0.25,mobility_d0_minus_d9,L15,0.578632,0.0215574,0.535905,0.620213,0.0786322,0.533574,0.0337138,0.467295,0.59869,7,67466,2800,222,0.0792857,True,True,0.0786322,external_8b,raw,52,0.25,0.597945,0.0211181,0.555949,0.63855,0.0979447,0.628206,0.0300853,0.5676,0.685031,8,82322,4000,274,0.0685,True,True,0.0979447,True,0.0786322
development_main,raw,libero_goal,30,6,0.233333,flow_path,L5,0.578567,0.0263442,0.526258,0.62917,0.0785671,0.64263,0.0319024,0.577991,0.702464,6,35982,4000,102,0.0255,True,True,0.0785671,external_8b,raw,30,0.233333,0.599651,0.0257692,0.548257,0.648943,0.0996513,0.642654,0.0275398,0.587069,0.694648,5,37857,4000,106,0.0265,True,True,0.0996513,True,0.0785671
development_main,raw,libero_object,28,7,0.285714,conditional_query_d1,L2,0.592243,0.049238,0.493407,0.684141,0.0922432,0.616686,0.0567733,0.501194,0.720358,6,13356,4000,37,0.00925,True,True,0.0922432,external_8b,raw,28,0.285714,0.578536,0.042982,0.492818,0.659769,0.0785364,0.567525,0.0532902,0.461628,0.66759,7,16903,3600,44,0.0122222,True,True,0.0785364,True,0.0785364
development_main,raw,libero_goal,30,8,0.3,conditional_effective_rank,L3,0.421484,0.0323832,0.359627,0.485907,-0.0785165,0.3469,0.0473408,0.260719,0.444443,5,30535,3195,102,0.0319249,True,True,0.0785165,external_8b,raw,30,0.3,0.356865,0.030634,0.299307,0.418875,-0.143135,0.302732,0.0371403,0.235201,0.380019,4,29846,3179,106,0.0333438,True,True,0.143135,True,0.0785165
development_main,raw,libero_goal,30,7,0.266667,query_hard_churn_d9,L12,0.421491,0.0297287,0.364562,0.480586,-0.0785093,0.450176,0.0337599,0.385258,0.516835,6,35862,3879,102,0.0262954,True,True,0.0785093,external_8b,raw,30,0.266667,0.400648,0.030463,0.342672,0.461545,-0.0993521,0.404249,0.035217,0.337513,0.474725,5,37659,3877,106,0.0273407,True,True,0.0993521,True,0.0785093
development_main,raw,libero_long,52,6,0.134615,selected_mass,L3,0.421546,0.0222194,0.37871,0.465595,-0.0784543,0.397921,0.0346891,0.332273,0.467458,7,67466,2800,222,0.0792857,True,True,0.0784543,external_8b,raw,52,0.134615,0.398472,0.0195239,0.360895,0.437285,-0.101528,0.361631,0.0356896,0.294984,0.434065,8,82322,4000,274,0.0685,True,True,0.101528,True,0.0784543
