key,d_tp0,d_fp0,d_tp4,d_fp4
rankdiff|bnd:ba-bs|low|2|1|0.995|2|4-24,3.0,611.0,4.0,313.0
rankdiff|bnd:ba-bs|low|2|1|0.995|4|-,21.0,674.0,17.0,351.0
rankdiff|bnd:ba-bs|low|2|1|0.995|4|4-16,0.0,513.0,0.0,269.0
rankdiff|bnd:ba-bs|low|2|1|0.995|4|4-24,3.0,611.0,4.0,313.0
rankdiff|bnd:ba-bs|low|2|2|0.995|2|4-16,0.0,141.0,0.0,34.0
rankdiff|bnd:ba-bs|low|2|2|0.995|2|4-24,0.0,166.0,0.0,50.0
rankdiff|bnd:ba-bs|low|2|2|0.995|4|-,14.0,183.0,10.0,57.0
rankdiff|bnd:ba-bs|low|2|2|0.995|4|4-16,0.0,141.0,0.0,34.0
rankdiff|bnd:ba-bs|low|2|2|0.995|4|4-24,0.0,166.0,0.0,50.0
rankdiff|bnd:ba-bs|low|2|3|0.995|2|4-16,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|2|4-24,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|4|-,11.0,19.0,6.0,1.0
rankdiff|bnd:ba-bs|low|2|3|0.995|4|4-16,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|4|4-24,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.995|2|8-24,3.0,573.0,4.0,275.0
rankdiff|bnd:ba-bs|low|2|1|0.995|4|8-24,3.0,573.0,4.0,275.0
rankdiff|bnd:ba-bs|low|2|1|0.995|6|8-24,3.0,573.0,4.0,275.0
rankdiff|bnd:ba-bs|low|2|2|0.995|2|8-24,0.0,164.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|2|0.995|4|8-24,0.0,164.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|2|0.995|6|8-24,0.0,164.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|3|0.995|2|8-24,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|4|8-24,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|6|8-24,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.995|2|6-20,1.0,531.0,1.0,274.0
rankdiff|bnd:ba-bs|low|2|1|0.995|4|6-20,1.0,531.0,1.0,274.0
rankdiff|bnd:ba-bs|low|2|1|0.995|6|-,21.0,636.0,17.0,313.0
rankdiff|bnd:ba-bs|low|2|1|0.995|6|4-16,0.0,475.0,0.0,231.0
rankdiff|bnd:ba-bs|low|2|1|0.995|6|4-24,3.0,573.0,4.0,275.0
rankdiff|bnd:ba-bs|low|2|1|0.995|6|6-20,1.0,531.0,1.0,274.0
rankdiff|bnd:ba-bs|low|2|2|0.995|2|6-20,0.0,156.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|2|0.995|4|6-20,0.0,156.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|2|0.995|6|-,14.0,181.0,10.0,55.0
rankdiff|bnd:ba-bs|low|2|2|0.995|6|4-16,0.0,139.0,0.0,32.0
rankdiff|bnd:ba-bs|low|2|2|0.995|6|4-24,0.0,164.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|2|0.995|6|6-20,0.0,156.0,0.0,48.0
rankdiff|bnd:ba-bs|low|2|3|0.995|2|6-20,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|4|6-20,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|6|-,11.0,19.0,6.0,1.0
rankdiff|bnd:ba-bs|low|2|3|0.995|6|4-16,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|6|4-24,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.995|6|6-20,0.0,17.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.998|2|-,15.0,290.0,10.0,165.0
rankdiff|bnd:ba-bs|low|2|2|0.998|2|-,10.0,63.0,7.0,18.0
rankdiff|bnd:ba-bs|low|2|3|0.998|2|-,8.0,5.0,5.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.998|2|4-16,0.0,219.0,0.0,126.0
rankdiff|bnd:ba-bs|low|2|1|0.998|2|4-24,1.0,259.0,1.0,145.0
rankdiff|bnd:ba-bs|low|2|1|0.998|4|-,15.0,287.0,10.0,162.0
rankdiff|bnd:ba-bs|low|2|1|0.998|4|4-16,0.0,219.0,0.0,126.0
rankdiff|bnd:ba-bs|low|2|1|0.998|4|4-24,1.0,259.0,1.0,145.0
rankdiff|bnd:ba-bs|low|2|2|0.998|2|4-16,0.0,55.0,0.0,11.0
rankdiff|bnd:ba-bs|low|2|2|0.998|2|4-24,0.0,58.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|2|0.998|4|-,10.0,62.0,7.0,17.0
rankdiff|bnd:ba-bs|low|2|2|0.998|4|4-16,0.0,55.0,0.0,11.0
rankdiff|bnd:ba-bs|low|2|2|0.998|4|4-24,0.0,58.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|3|0.998|2|4-16,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|2|4-24,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|4|-,8.0,5.0,5.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|4|4-16,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|4|4-24,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.998|2|8-24,1.0,253.0,1.0,139.0
rankdiff|bnd:ba-bs|low|2|1|0.998|4|8-24,1.0,253.0,1.0,139.0
rankdiff|bnd:ba-bs|low|2|1|0.998|6|8-24,1.0,253.0,1.0,139.0
rankdiff|bnd:ba-bs|low|2|2|0.998|2|8-24,0.0,58.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|2|0.998|4|8-24,0.0,58.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|2|0.998|6|8-24,0.0,58.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|3|0.998|2|8-24,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|4|8-24,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|6|8-24,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.998|2|6-20,0.0,235.0,0.0,139.0
rankdiff|bnd:ba-bs|low|2|1|0.998|4|6-20,0.0,235.0,0.0,139.0
rankdiff|bnd:ba-bs|low|2|1|0.998|6|-,15.0,281.0,10.0,156.0
rankdiff|bnd:ba-bs|low|2|1|0.998|6|4-16,0.0,213.0,0.0,120.0
rankdiff|bnd:ba-bs|low|2|1|0.998|6|4-24,1.0,253.0,1.0,139.0
rankdiff|bnd:ba-bs|low|2|1|0.998|6|6-20,0.0,235.0,0.0,139.0
rankdiff|bnd:ba-bs|low|2|2|0.998|2|6-20,0.0,57.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|2|0.998|4|6-20,0.0,57.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|2|0.998|6|-,10.0,62.0,7.0,17.0
rankdiff|bnd:ba-bs|low|2|2|0.998|6|4-16,0.0,55.0,0.0,11.0
rankdiff|bnd:ba-bs|low|2|2|0.998|6|4-24,0.0,58.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|2|0.998|6|6-20,0.0,57.0,0.0,13.0
rankdiff|bnd:ba-bs|low|2|3|0.998|2|6-20,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|4|6-20,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|6|-,8.0,5.0,5.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|6|4-16,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|6|4-24,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|3|0.998|6|6-20,0.0,5.0,0.0,0.0
rankdiff|bnd:ba-bs|low|2|1|0.999|2|-,12.0,141.0,6.0,84.0
rankdiff|bnd:ba-bs|low|2|2|0.999|2|-,7.0,29.0,4.0,8.0
rankdiff|bnd:ba-bs|low|2|1|0.999|2|4-16,0.0,115.0,0.0,69.0
rankdiff|bnd:ba-bs|low|2|1|0.999|2|4-24,0.0,131.0,0.0,78.0
rankdiff|bnd:ba-bs|low|2|1|0.999|4|-,12.0,141.0,6.0,84.0
rankdiff|bnd:ba-bs|low|2|1|0.999|4|4-16,0.0,115.0,0.0,69.0
rankdiff|bnd:ba-bs|low|2|1|0.999|4|4-24,0.0,131.0,0.0,78.0
rankdiff|bnd:ba-bs|low|2|2|0.999|2|4-16,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|2|4-24,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|4|-,7.0,29.0,4.0,8.0
rankdiff|bnd:ba-bs|low|2|2|0.999|4|4-16,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|4|4-24,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|1|0.999|2|8-24,0.0,126.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|1|0.999|4|8-24,0.0,126.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|1|0.999|6|8-24,0.0,126.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|2|0.999|2|8-24,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|4|8-24,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|6|8-24,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|1|0.999|2|6-20,0.0,120.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|1|0.999|4|6-20,0.0,120.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|1|0.999|6|-,12.0,136.0,6.0,79.0
rankdiff|bnd:ba-bs|low|2|1|0.999|6|4-16,0.0,110.0,0.0,64.0
rankdiff|bnd:ba-bs|low|2|1|0.999|6|4-24,0.0,126.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|1|0.999|6|6-20,0.0,120.0,0.0,73.0
rankdiff|bnd:ba-bs|low|2|2|0.999|2|6-20,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|4|6-20,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|6|-,7.0,29.0,4.0,8.0
rankdiff|bnd:ba-bs|low|2|2|0.999|6|4-16,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|6|4-24,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|low|2|2|0.999|6|6-20,0.0,28.0,0.0,7.0
rankdiff|bnd:ba-bs|high|3|1|0.98|2|-,29.0,815.0,82.0,507.0
rankdiff|bnd:ba-bs|high|3|2|0.98|2|-,23.0,328.0,73.0,171.0
rankdiff|bnd:ba-bs|high|3|3|0.98|2|-,19.0,120.0,56.0,76.0
rankdiff|bnd:ba-bs|high|3|1|0.98|2|4-16,15.0,658.0,54.0,395.0
rankdiff|bnd:ba-bs|high|3|1|0.98|2|4-24,24.0,779.0,79.0,488.0
rankdiff|bnd:ba-bs|high|3|1|0.98|4|-,29.0,807.0,82.0,499.0
rankdiff|bnd:ba-bs|high|3|1|0.98|4|4-16,15.0,658.0,54.0,395.0
rankdiff|bnd:ba-bs|high|3|1|0.98|4|4-24,24.0,779.0,79.0,488.0
rankdiff|bnd:ba-bs|high|3|2|0.98|2|4-16,10.0,198.0,32.0,85.0
rankdiff|bnd:ba-bs|high|3|2|0.98|2|4-24,17.0,297.0,68.0,160.0
rankdiff|bnd:ba-bs|high|3|2|0.98|4|-,23.0,323.0,73.0,166.0
rankdiff|bnd:ba-bs|high|3|2|0.98|4|4-16,10.0,198.0,32.0,85.0
rankdiff|bnd:ba-bs|high|3|2|0.98|4|4-24,17.0,297.0,68.0,160.0
rankdiff|bnd:ba-bs|high|3|3|0.98|2|4-16,8.0,39.0,19.0,18.0
rankdiff|bnd:ba-bs|high|3|3|0.98|2|4-24,16.0,101.0,52.0,67.0
rankdiff|bnd:ba-bs|high|3|3|0.98|4|-,19.0,114.0,56.0,70.0
rankdiff|bnd:ba-bs|high|3|3|0.98|4|4-16,8.0,39.0,19.0,18.0
rankdiff|bnd:ba-bs|high|3|3|0.98|4|4-24,16.0,101.0,52.0,67.0
rankdiff|bnd:ba-bs|high|3|1|0.98|2|8-24,23.0,635.0,78.0,325.0
rankdiff|bnd:ba-bs|high|3|1|0.98|4|8-24,23.0,635.0,78.0,325.0
rankdiff|bnd:ba-bs|high|3|1|0.98|6|8-24,23.0,635.0,78.0,325.0
rankdiff|bnd:ba-bs|high|3|2|0.98|2|8-24,17.0,254.0,68.0,116.0
rankdiff|bnd:ba-bs|high|3|2|0.98|4|8-24,17.0,254.0,68.0,116.0
rankdiff|bnd:ba-bs|high|3|2|0.98|6|8-24,17.0,254.0,68.0,116.0
rankdiff|bnd:ba-bs|high|3|3|0.98|2|8-24,16.0,93.0,52.0,59.0
rankdiff|bnd:ba-bs|high|3|3|0.98|4|8-24,16.0,93.0,52.0,59.0
rankdiff|bnd:ba-bs|high|3|3|0.98|6|8-24,16.0,93.0,52.0,59.0
rankdiff|bnd:ba-bs|high|3|1|0.98|2|6-20,19.0,611.0,73.0,321.0
rankdiff|bnd:ba-bs|high|3|1|0.98|4|6-20,19.0,611.0,73.0,321.0
rankdiff|bnd:ba-bs|high|3|1|0.98|6|-,28.0,694.0,81.0,377.0
rankdiff|bnd:ba-bs|high|3|1|0.98|6|4-16,14.0,497.0,52.0,228.0
rankdiff|bnd:ba-bs|high|3|1|0.98|6|4-24,23.0,664.0,78.0,364.0
rankdiff|bnd:ba-bs|high|3|1|0.98|6|6-20,19.0,611.0,73.0,321.0
rankdiff|bnd:ba-bs|high|3|2|0.98|2|6-20,16.0,237.0,67.0,101.0
rankdiff|bnd:ba-bs|high|3|2|0.98|4|6-20,16.0,237.0,67.0,101.0
rankdiff|bnd:ba-bs|high|3|2|0.98|6|-,23.0,284.0,73.0,127.0
rankdiff|bnd:ba-bs|high|3|2|0.98|6|4-16,10.0,155.0,30.0,42.0
rankdiff|bnd:ba-bs|high|3|2|0.98|6|4-24,17.0,258.0,68.0,121.0
rankdiff|bnd:ba-bs|high|3|2|0.98|6|6-20,16.0,237.0,67.0,101.0
rankdiff|bnd:ba-bs|high|3|3|0.98|2|6-20,15.0,83.0,52.0,50.0
rankdiff|bnd:ba-bs|high|3|3|0.98|4|6-20,15.0,83.0,52.0,50.0
rankdiff|bnd:ba-bs|high|3|3|0.98|6|-,19.0,111.0,56.0,67.0
rankdiff|bnd:ba-bs|high|3|3|0.98|6|4-16,8.0,36.0,18.0,15.0
rankdiff|bnd:ba-bs|high|3|3|0.98|6|4-24,16.0,98.0,52.0,64.0
rankdiff|bnd:ba-bs|high|3|3|0.98|6|6-20,15.0,83.0,52.0,50.0
rankdiff|bnd:ba-bs|high|3|1|0.99|2|-,21.0,169.0,67.0,76.0
rankdiff|bnd:ba-bs|high|3|2|0.99|2|-,18.0,69.0,54.0,41.0
rankdiff|bnd:ba-bs|high|3|3|0.99|2|-,18.0,37.0,36.0,24.0
rankdiff|bnd:ba-bs|high|3|1|0.99|2|4-16,12.0,95.0,31.0,27.0
rankdiff|bnd:ba-bs|high|3|1|0.99|2|4-24,17.0,153.0,63.0,72.0
rankdiff|bnd:ba-bs|high|3|1|0.99|4|-,21.0,169.0,67.0,76.0
rankdiff|bnd:ba-bs|high|3|1|0.99|4|4-16,12.0,95.0,31.0,27.0
rankdiff|bnd:ba-bs|high|3|1|0.99|4|4-24,17.0,153.0,63.0,72.0
rankdiff|bnd:ba-bs|high|3|2|0.99|2|4-16,8.0,18.0,22.0,9.0
rankdiff|bnd:ba-bs|high|3|2|0.99|2|4-24,16.0,59.0,51.0,38.0
rankdiff|bnd:ba-bs|high|3|2|0.99|4|-,18.0,69.0,54.0,41.0
rankdiff|bnd:ba-bs|high|3|2|0.99|4|4-16,8.0,18.0,22.0,9.0
rankdiff|bnd:ba-bs|high|3|2|0.99|4|4-24,16.0,59.0,51.0,38.0
rankdiff|bnd:ba-bs|high|3|3|0.99|2|4-16,4.0,3.0,10.0,3.0
rankdiff|bnd:ba-bs|high|3|3|0.99|2|4-24,16.0,32.0,34.0,22.0
rankdiff|bnd:ba-bs|high|3|3|0.99|4|-,18.0,37.0,36.0,24.0
rankdiff|bnd:ba-bs|high|3|3|0.99|4|4-16,4.0,3.0,10.0,3.0
rankdiff|bnd:ba-bs|high|3|3|0.99|4|4-24,16.0,32.0,34.0,22.0
rankdiff|bnd:ba-bs|high|3|1|0.99|2|8-24,17.0,141.0,63.0,60.0
rankdiff|bnd:ba-bs|high|3|1|0.99|4|8-24,17.0,141.0,63.0,60.0
rankdiff|bnd:ba-bs|high|3|1|0.99|6|8-24,17.0,141.0,63.0,60.0
rankdiff|bnd:ba-bs|high|3|2|0.99|2|8-24,16.0,55.0,51.0,34.0
rankdiff|bnd:ba-bs|high|3|2|0.99|4|8-24,16.0,55.0,51.0,34.0
rankdiff|bnd:ba-bs|high|3|2|0.99|6|8-24,16.0,55.0,51.0,34.0
rankdiff|bnd:ba-bs|high|3|3|0.99|2|8-24,16.0,31.0,34.0,21.0
rankdiff|bnd:ba-bs|high|3|3|0.99|4|8-24,16.0,31.0,34.0,21.0
rankdiff|bnd:ba-bs|high|3|3|0.99|6|8-24,16.0,31.0,34.0,21.0
rankdiff|bnd:ba-bs|high|3|1|0.99|2|6-20,15.0,135.0,62.0,54.0
rankdiff|bnd:ba-bs|high|3|1|0.99|4|6-20,15.0,135.0,62.0,54.0
rankdiff|bnd:ba-bs|high|3|1|0.99|6|-,21.0,160.0,67.0,67.0
rankdiff|bnd:ba-bs|high|3|1|0.99|6|4-16,12.0,86.0,31.0,18.0
rankdiff|bnd:ba-bs|high|3|1|0.99|6|4-24,17.0,144.0,63.0,63.0
rankdiff|bnd:ba-bs|high|3|1|0.99|6|6-20,15.0,135.0,62.0,54.0
rankdiff|bnd:ba-bs|high|3|2|0.99|2|6-20,15.0,56.0,51.0,35.0
rankdiff|bnd:ba-bs|high|3|2|0.99|4|6-20,15.0,56.0,51.0,35.0
rankdiff|bnd:ba-bs|high|3|2|0.99|6|-,18.0,68.0,54.0,40.0
rankdiff|bnd:ba-bs|high|3|2|0.99|6|4-16,8.0,17.0,21.0,8.0
rankdiff|bnd:ba-bs|high|3|2|0.99|6|4-24,16.0,58.0,51.0,37.0
rankdiff|bnd:ba-bs|high|3|2|0.99|6|6-20,15.0,56.0,51.0,35.0
rankdiff|bnd:ba-bs|high|3|3|0.99|2|6-20,14.0,23.0,34.0,14.0
rankdiff|bnd:ba-bs|high|3|3|0.99|4|6-20,14.0,23.0,34.0,14.0
rankdiff|bnd:ba-bs|high|3|3|0.99|6|-,18.0,37.0,36.0,24.0
rankdiff|bnd:ba-bs|high|3|3|0.99|6|4-16,4.0,3.0,10.0,3.0
rankdiff|bnd:ba-bs|high|3|3|0.99|6|4-24,16.0,32.0,34.0,22.0
rankdiff|bnd:ba-bs|high|3|3|0.99|6|6-20,14.0,23.0,34.0,14.0
rankdiff|bnd:ba-bs|high|3|1|0.995|2|-,17.0,39.0,48.0,22.0
rankdiff|bnd:ba-bs|high|3|2|0.995|2|-,15.0,24.0,30.0,10.0
rankdiff|bnd:ba-bs|high|3|3|0.995|2|-,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|1|0.995|2|4-16,7.0,13.0,18.0,2.0
rankdiff|bnd:ba-bs|high|3|1|0.995|2|4-24,16.0,37.0,47.0,20.0
rankdiff|bnd:ba-bs|high|3|1|0.995|4|-,17.0,39.0,48.0,22.0
rankdiff|bnd:ba-bs|high|3|1|0.995|4|4-16,7.0,13.0,18.0,2.0
rankdiff|bnd:ba-bs|high|3|1|0.995|4|4-24,16.0,37.0,47.0,20.0
rankdiff|bnd:ba-bs|high|3|2|0.995|2|4-16,3.0,4.0,9.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.995|2|4-24,15.0,23.0,29.0,10.0
rankdiff|bnd:ba-bs|high|3|2|0.995|4|-,15.0,24.0,30.0,10.0
rankdiff|bnd:ba-bs|high|3|2|0.995|4|4-16,3.0,4.0,9.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.995|4|4-24,15.0,23.0,29.0,10.0
rankdiff|bnd:ba-bs|high|3|3|0.995|2|4-16,2.0,0.0,5.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.995|2|4-24,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|4|-,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|4|4-16,2.0,0.0,5.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.995|4|4-24,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|1|0.995|2|8-24,16.0,35.0,47.0,18.0
rankdiff|bnd:ba-bs|high|3|1|0.995|4|8-24,16.0,35.0,47.0,18.0
rankdiff|bnd:ba-bs|high|3|1|0.995|6|8-24,16.0,35.0,47.0,18.0
rankdiff|bnd:ba-bs|high|3|2|0.995|2|8-24,15.0,22.0,29.0,9.0
rankdiff|bnd:ba-bs|high|3|2|0.995|4|8-24,15.0,22.0,29.0,9.0
rankdiff|bnd:ba-bs|high|3|2|0.995|6|8-24,15.0,22.0,29.0,9.0
rankdiff|bnd:ba-bs|high|3|3|0.995|2|8-24,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|4|8-24,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|6|8-24,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|1|0.995|2|6-20,13.0,37.0,46.0,20.0
rankdiff|bnd:ba-bs|high|3|1|0.995|4|6-20,13.0,37.0,46.0,20.0
rankdiff|bnd:ba-bs|high|3|1|0.995|6|-,17.0,39.0,48.0,22.0
rankdiff|bnd:ba-bs|high|3|1|0.995|6|4-16,7.0,13.0,18.0,2.0
rankdiff|bnd:ba-bs|high|3|1|0.995|6|4-24,16.0,37.0,47.0,20.0
rankdiff|bnd:ba-bs|high|3|1|0.995|6|6-20,13.0,37.0,46.0,20.0
rankdiff|bnd:ba-bs|high|3|2|0.995|2|6-20,11.0,17.0,29.0,5.0
rankdiff|bnd:ba-bs|high|3|2|0.995|4|6-20,11.0,17.0,29.0,5.0
rankdiff|bnd:ba-bs|high|3|2|0.995|6|-,15.0,24.0,30.0,10.0
rankdiff|bnd:ba-bs|high|3|2|0.995|6|4-16,3.0,4.0,9.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.995|6|4-24,15.0,23.0,29.0,10.0
rankdiff|bnd:ba-bs|high|3|2|0.995|6|6-20,11.0,17.0,29.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|2|6-20,8.0,4.0,16.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.995|4|6-20,8.0,4.0,16.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.995|6|-,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|6|4-16,2.0,0.0,5.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.995|6|4-24,12.0,10.0,16.0,5.0
rankdiff|bnd:ba-bs|high|3|3|0.995|6|6-20,8.0,4.0,16.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|2|-,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|2|0.998|2|-,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|3|0.998|2|-,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|2|4-16,2.0,0.0,7.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|2|4-24,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|1|0.998|4|-,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|1|0.998|4|4-16,2.0,0.0,7.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|4|4-24,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|2|0.998|2|4-16,0.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|2|0.998|2|4-24,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.998|4|-,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.998|4|4-16,0.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|2|0.998|4|4-24,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|3|0.998|2|4-24,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|4|-,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|4|4-24,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|2|8-24,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|1|0.998|4|8-24,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|1|0.998|6|8-24,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|2|0.998|2|8-24,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.998|4|8-24,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.998|6|8-24,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|3|0.998|2|8-24,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|4|8-24,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|6|8-24,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|2|6-20,5.0,0.0,12.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|4|6-20,5.0,0.0,12.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|6|-,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|1|0.998|6|4-16,2.0,0.0,7.0,0.0
rankdiff|bnd:ba-bs|high|3|1|0.998|6|4-24,7.0,4.0,12.0,3.0
rankdiff|bnd:ba-bs|high|3|1|0.998|6|6-20,5.0,0.0,12.0,0.0
rankdiff|bnd:ba-bs|high|3|2|0.998|2|6-20,1.0,0.0,6.0,0.0
rankdiff|bnd:ba-bs|high|3|2|0.998|4|6-20,1.0,0.0,6.0,0.0
rankdiff|bnd:ba-bs|high|3|2|0.998|6|-,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.998|6|4-16,0.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|2|0.998|6|4-24,5.0,1.0,6.0,1.0
rankdiff|bnd:ba-bs|high|3|2|0.998|6|6-20,1.0,0.0,6.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|2|6-20,0.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|4|6-20,0.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|6|-,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|6|4-24,3.0,0.0,2.0,0.0
rankdiff|bnd:ba-bs|high|3|3|0.998|6|6-20,0.0,0.0,2.0,0.0
