cohort,query,representation,layer,expert,paired_states,success_mean,failure_mean,delta
A,0,hard_load,2,16,7,0.05586734786629677,0.05428571254014969,-0.0015816353261470795
A,0,hard_load,2,17,7,0.004081632476300001,0.0071428571827709675,0.0030612247064709663
A,0,hard_load,2,18,7,0.0634353756904602,0.06321428716182709,-0.00022108852863311768
A,0,hard_load,2,19,7,0.0,0.0,0.0
A,0,hard_load,2,20,7,0.049447279423475266,0.04482142999768257,-0.004625849425792694
A,0,hard_load,2,21,7,0.06721938401460648,0.061071429401636124,-0.006147954612970352
A,0,hard_load,2,22,7,0.006292517296969891,0.0016071429708972573,-0.004685374442487955
A,0,hard_load,2,23,7,0.075340136885643,0.05249999836087227,-0.022840138524770737
A,0,hard_load,2,24,7,0.017134355381131172,0.022142857313156128,0.005008501932024956
A,0,hard_load,2,25,7,0.026020409539341927,0.04482143372297287,0.018801024183630943
A,0,hard_load,2,26,7,0.0714285746216774,0.06232143193483353,-0.009107142686843872
A,0,hard_load,2,27,7,0.004251700825989246,0.0071428571827709675,0.002891156356781721
A,0,hard_load,2,28,7,0.09659864008426666,0.09678571671247482,0.0001870766282081604
A,0,hard_load,2,29,7,0.0005102040595375001,0.0,-0.0005102040595375001
A,0,hard_load,2,30,7,0.05008503794670105,0.05839286372065544,0.008307825773954391
A,0,hard_load,2,31,7,0.0005102040595375001,0.0,-0.0005102040595375001
A,0,hard_load,3,0,7,0.0436224527657032,0.05660714581608772,0.012984693050384521
A,0,hard_load,3,1,7,0.04311224818229675,0.047857146710157394,0.0047448985278606415
A,0,hard_load,3,2,7,0.009693877771496773,0.013214285485446453,0.0035204077139496803
A,0,hard_load,3,3,7,0.03898809477686882,0.027142856270074844,-0.011845238506793976
A,0,hard_load,3,4,7,0.04889456182718277,0.049821432679891586,0.0009268708527088165
A,0,hard_load,3,5,7,0.0076530613005161285,0.0035714285913854837,-0.0040816329419612885
A,0,hard_load,3,6,7,0.04383503645658493,0.04125000163912773,-0.002585034817457199
A,0,hard_load,3,7,7,0.005484693683683872,0.019285714253783226,0.013801020570099354
A,0,hard_load,3,8,7,0.0267857164144516,0.018571430817246437,-0.008214285597205162
A,0,hard_load,3,9,7,0.07954932004213333,0.09410714358091354,0.014557823538780212
A,0,hard_load,3,10,7,0.02151360549032688,0.006250000558793545,-0.015263604931533337
A,0,hard_load,3,11,7,0.0,0.0,0.0
A,0,hard_load,3,12,7,0.020705783739686012,0.010178572498261929,-0.010527211241424084
A,0,hard_load,3,13,7,0.018027212470769882,0.02142857201397419,0.0034013595432043076
A,0,hard_load,3,14,7,0.049234695732593536,0.06089286133646965,0.011658165603876114
A,0,hard_load,3,15,7,0.0015306122368201613,0.0026785715017467737,0.0011479592649266124
A,0,hard_load,3,16,7,0.010714286006987095,0.0053571430034935474,-0.0053571430034935474
A,0,hard_load,3,17,7,0.01717687025666237,0.011071428656578064,-0.006105441600084305
A,0,hard_load,3,18,7,0.005569728557020426,0.0039285714738070965,-0.0016411570832133293
A,0,hard_load,3,19,7,0.04285714402794838,0.05160713940858841,0.00874999538064003
A,0,hard_load,3,20,7,0.011607143096625805,0.008750000037252903,-0.002857143059372902
A,0,hard_load,3,21,7,0.023426873609423637,0.02500000223517418,0.0015731286257505417
A,0,hard_load,3,22,7,0.075340136885643,0.061071429401636124,-0.014268707484006882
A,0,hard_load,3,23,7,0.054591841995716095,0.057857148349285126,0.0032653063535690308
A,0,hard_load,3,24,7,0.0029336735606193542,0.0,-0.0029336735606193542
A,0,hard_load,3,25,7,0.053996603935956955,0.05607143044471741,0.0020748265087604523
A,0,hard_load,3,26,7,0.03371598944067955,0.028214287012815475,-0.005501702427864075
A,0,hard_load,3,27,7,0.12772108614444733,0.12767857313156128,-4.251301288604736e-05
A,0,hard_load,3,28,7,0.022491497918963432,0.03464285656809807,0.012151358649134636
A,0,hard_load,3,29,7,0.003103741677477956,0.0008928571478463709,-0.002210884587839246
A,0,hard_load,3,30,7,0.005144557915627956,0.0032142859417945147,-0.0019302719738334417
A,0,hard_load,3,31,7,0.05097789317369461,0.05178571492433548,0.0008078217506408691
A,0,hard_load,4,0,7,0.008163265883922577,0.014285714365541935,0.006122448481619358
A,0,hard_load,4,1,7,0.0045918370597064495,0.0035714285913854837,-0.0010204084683209658
A,0,hard_load,4,2,7,0.048767004162073135,0.061071429401636124,0.012304425239562988
A,0,hard_load,4,3,7,0.0,0.0,0.0
A,0,hard_load,4,4,7,0.013392857275903225,0.016607141122221947,0.0032142838463187218
A,0,hard_load,4,5,7,0.04136904701590538,0.05000000447034836,0.008630957454442978
A,0,hard_load,4,6,7,0.060331642627716064,0.07196427881717682,0.011632636189460754
A,0,hard_load,4,7,7,0.06488095223903656,0.04500000551342964,-0.01988094672560692
A,0,hard_load,4,8,7,0.01011904887855053,0.012142857536673546,0.0020238086581230164
A,0,hard_load,4,9,7,0.0838860496878624,0.06910714507102966,-0.014778904616832733
A,0,hard_load,4,10,7,0.03805272653698921,0.04660714417695999,0.00855441763997078
A,0,hard_load,4,11,7,0.012627551332116127,0.016607142984867096,0.003979591652750969
A,0,hard_load,4,12,7,0.0020408162381500006,0.0008928571478463709,-0.0011479591485112906
A,0,hard_load,4,13,7,0.0,0.0,0.0
A,0,hard_load,4,14,7,0.04107142612338066,0.025178570300340652,-0.01589285582304001
A,0,hard_load,4,15,7,0.0,0.0,0.0
A,0,hard_load,4,16,7,0.04859694465994835,0.035535719245672226,-0.013061225414276123
A,0,hard_load,4,17,7,0.0151360547170043,0.019107144325971603,0.003971089608967304
A,0,hard_load,4,18,7,0.0,0.0,0.0
A,0,hard_load,4,19,7,0.017729591578245163,0.0223214291036129,0.004591837525367737
A,0,hard_load,4,20,7,0.0862244963645935,0.08946429193019867,0.0032397955656051636
A,0,hard_load,4,21,7,0.00867346953600645,0.0071428571827709675,-0.0015306123532354832
A,0,hard_load,4,22,7,0.012755102477967739,0.014285714365541935,0.0015306118875741959
A,0,hard_load,4,23,7,0.02865646593272686,0.02660714089870453,-0.0020493250340223312
A,0,hard_load,4,24,7,0.016836736351251602,0.010714286006987095,-0.006122450344264507
A,0,hard_load,4,25,7,0.08371599018573761,0.07250000536441803,-0.01121598482131958
A,0,hard_load,4,26,7,0.0262755136936903,0.022499999031424522,-0.0037755146622657776
A,0,hard_load,4,27,7,0.03167517110705376,0.0369642898440361,0.005289118736982346
A,0,hard_load,4,28,7,0.13958333432674408,0.1423214226961136,0.002738088369369507
A,0,hard_load,4,29,7,0.05178571864962578,0.060357145965099335,0.008571427315473557
A,0,hard_load,4,30,7,0.0005102040595375001,0.0,-0.0005102040595375001
A,0,hard_load,4,31,7,0.0025510205887258053,0.0071428571827709675,0.004591836594045162
A,0,hard_load,5,0,7,0.0015306122368201613,0.0,-0.0015306122368201613
A,0,hard_load,5,1,7,0.01432823110371828,0.011428571306169033,-0.0028996597975492477
A,0,hard_load,5,2,7,0.11130952835083008,0.11107143014669418,-0.00023809820413589478
A,0,hard_load,5,3,7,0.05539965629577637,0.057857148349285126,0.0024574920535087585
A,0,hard_load,5,4,7,0.030782315880060196,0.037142861634492874,0.006360545754432678
A,0,hard_load,5,5,7,0.01224489789456129,0.0071428571827709675,-0.005102040711790323
A,0,hard_load,5,6,7,0.03405612334609032,0.030000001192092896,-0.004056122153997421
A,0,hard_load,5,7,7,0.03014455921947956,0.02500000223517418,-0.005144556984305382
A,0,hard_load,5,8,7,0.06998299062252045,0.08750001341104507,0.017517022788524628
A,0,hard_load,5,9,7,0.02321428619325161,0.013750000856816769,-0.009464285336434841
A,0,hard_load,5,10,7,0.015263606794178486,0.008392857387661934,-0.006870749406516552
A,0,hard_load,5,11,7,0.04783163219690323,0.050535716116428375,0.0027040839195251465
A,0,hard_load,5,12,7,0.019897961989045143,0.01874999888241291,-0.0011479631066322327
A,0,hard_load,5,13,7,0.038435373455286026,0.04303571954369545,0.004600346088409424
A,0,hard_load,5,14,7,0.006887755356729031,0.0026785715017467737,-0.0042091840878129005
A,0,hard_load,5,15,7,0.001403061323799193,0.0,-0.001403061323799193
A,0,hard_load,5,16,7,0.047661568969488144,0.04928571730852127,0.0016241483390331268
A,0,hard_load,5,17,7,0.01853741705417633,0.019999999552965164,0.0014625824987888336
A,0,hard_load,5,18,7,0.002210884355008602,0.0016071429708972573,-0.0006037413841113448
A,0,hard_load,5,19,7,0.020875852555036545,0.010178571566939354,-0.01069728098809719
A,0,hard_load,5,20,7,0.02448979951441288,0.02142857201397419,-0.00306122750043869
A,0,hard_load,5,21,7,0.004421769175678492,0.004107142798602581,-0.00031462637707591057
A,0,hard_load,5,22,7,0.04829931631684303,0.049821432679891586,0.0015221163630485535
A,0,hard_load,5,23,7,0.026658164337277412,0.03035714291036129,0.0036989785730838776
A,0,hard_load,5,24,7,0.03282313048839569,0.038035716861486435,0.005212586373090744
A,0,hard_load,5,25,7,0.07113095372915268,0.0771428570151329,0.006011903285980225
A,0,hard_load,5,26,7,0.024149661883711815,0.03375000134110451,0.009600339457392693
A,0,hard_load,5,27,7,0.01726190559566021,0.010892857797443867,-0.006369047798216343
A,0,hard_load,5,28,7,0.011862245388329029,0.009999999776482582,-0.001862245611846447
A,0,hard_load,5,29,7,0.10829082876443863,0.11053571850061417,0.002244889736175537
A,0,hard_load,5,30,7,0.018877550959587097,0.011249999515712261,-0.007627551443874836
A,0,hard_load,5,31,7,0.009736395440995693,0.017321428284049034,0.007585032843053341
A,0,hard_load,12,0,7,0.05714285373687744,0.06428571045398712,0.00714285671710968
A,0,hard_load,12,1,7,0.0005102040595375001,0.004285714589059353,0.003775510471314192
A,0,hard_load,12,2,7,0.06369047611951828,0.07178571075201035,0.008095234632492065
A,0,hard_load,12,3,7,0.05119047686457634,0.055178575217723846,0.003988098353147507
A,0,hard_load,12,4,7,0.04991496354341507,0.054999999701976776,0.0050850361585617065
A,0,hard_load,12,5,7,0.009821428917348385,0.008571429178118706,-0.001249999739229679
A,0,hard_load,12,6,7,0.0015306122368201613,0.0035714285913854837,0.0020408164709806442
A,0,hard_load,12,7,7,0.03137755021452904,0.026607142761349678,-0.0047704074531793594
A,0,hard_load,12,8,7,0.04681122303009033,0.05000000447034836,0.003188781440258026
A,0,hard_load,12,9,7,0.006505102384835482,0.0035714285913854837,-0.002933673793449998
A,0,hard_load,12,10,7,0.0151360547170043,0.010357142426073551,-0.004778912290930748
A,0,hard_load,12,11,7,0.0,0.0,0.0
A,0,hard_load,12,12,7,0.017389455810189247,0.025714287534356117,0.00832483172416687
A,0,hard_load,12,13,7,0.012585034593939781,0.012142857536673546,-0.00044217705726623535
A,0,hard_load,12,14,7,0.012117347680032253,0.009821428917348385,-0.0022959187626838684
A,0,hard_load,12,15,7,0.06475340574979782,0.06892856955528259,0.004175163805484772
A,0,hard_load,12,16,7,0.010204082354903221,0.02142857201397419,0.011224489659070969
A,0,hard_load,12,17,7,0.007695578038692474,0.0071428571827709675,-0.0005527208559215069
A,0,hard_load,12,18,7,0.03779762238264084,0.0401785708963871,0.0023809485137462616
A,0,hard_load,12,19,7,0.06598640233278275,0.06142857298254967,-0.004557829350233078
A,0,hard_load,12,20,7,0.05969387665390968,0.055892858654260635,-0.003801017999649048
A,0,hard_load,12,21,7,0.05671768635511398,0.053214285522699356,-0.003503400832414627
A,0,hard_load,12,22,7,0.051658160984516144,0.04285714402794838,-0.008801016956567764
A,0,hard_load,12,23,7,0.028826531022787094,0.03125,0.002423468977212906
A,0,hard_load,12,24,7,0.05463435500860214,0.05267857387661934,-0.0019557811319828033
A,0,hard_load,12,25,7,0.007653061766177416,0.0071428571827709675,-0.0005102045834064484
A,0,hard_load,12,26,7,0.007312925066798925,0.0007142857066355646,-0.0065986393019557
A,0,hard_load,12,27,7,0.006122448947280645,0.0,-0.006122448947280645
A,0,hard_load,12,28,7,0.051658160984516144,0.0580357201397419,0.006377559155225754
A,0,hard_load,12,29,7,0.09838435798883438,0.08892857283353806,-0.009455785155296326
A,0,hard_load,12,30,7,0.0051020411774516106,0.0,-0.0051020411774516106
A,0,hard_load,12,31,7,0.010076531209051609,0.00928571354597807,-0.0007908176630735397
A,0,hard_load,13,0,7,0.0664115697145462,0.06750000268220901,0.0010884329676628113
A,0,hard_load,13,1,7,0.018324831500649452,0.01714285835623741,-0.0011819731444120407
A,0,hard_load,13,2,7,0.0,0.0,0.0
A,0,hard_load,13,3,7,0.005442176945507526,0.0035714285913854837,-0.0018707483541220427
A,0,hard_load,13,4,7,0.06921768933534622,0.07160715013742447,0.002389460802078247
A,0,hard_load,13,5,7,0.02670067921280861,0.02500000223517418,-0.00170067697763443
A,0,hard_load,13,6,7,0.008163265883922577,0.010714286006987095,0.002551020123064518
A,0,hard_load,13,7,7,0.0025510205887258053,0.0035714285913854837,0.0010204080026596785
A,0,hard_load,13,8,7,0.007823130115866661,0.004285714589059353,-0.003537415526807308
A,0,hard_load,13,9,7,0.0030612244736403227,0.0,-0.0030612244736403227
A,0,hard_load,13,10,7,0.04851190373301506,0.05285714194178581,0.004345238208770752
A,0,hard_load,13,11,7,0.0020408162381500006,0.0,-0.0020408162381500006
A,0,hard_load,13,12,7,0.03877550736069679,0.03428571671247482,-0.00448979064822197
A,0,hard_load,13,13,7,0.0076530613005161285,0.008035714738070965,0.0003826534375548363
A,0,hard_load,13,14,7,0.04502550885081291,0.04642857238650322,0.0014030635356903076
A,0,hard_load,13,15,7,0.007653061766177416,0.0017857142956927419,-0.005867347586899996
A,0,hard_load,13,16,7,0.06721938401460648,0.07982143014669418,0.012602046132087708
A,0,hard_load,13,17,7,0.014795918948948383,0.014285714365541935,-0.0005102045834064484
A,0,hard_load,13,18,7,0.026020409539341927,0.023392856121063232,-0.002627553418278694
A,0,hard_load,13,19,7,0.046853743493556976,0.056785713881254196,0.00993197038769722
A,0,hard_load,13,20,7,0.01994047686457634,0.01696428656578064,-0.0029761902987957
A,0,hard_load,13,21,7,0.031887758523225784,0.03392857313156128,0.002040814608335495
A,0,hard_load,13,22,7,0.04285714402794838,0.034285712987184525,-0.008571431040763855
A,0,hard_load,13,23,7,0.09013605117797852,0.08428572118282318,-0.0058503299951553345
A,0,hard_load,13,24,7,0.009693877771496773,0.009821428917348385,0.0001275511458516121
A,0,hard_load,13,25,7,0.07015305757522583,0.06785714626312256,-0.0022959113121032715
A,0,hard_load,13,26,7,0.043197277933359146,0.0446428619325161,0.001445583999156952
A,0,hard_load,13,27,7,0.0053571430034935474,0.004464285913854837,-0.00089285708963871
A,0,hard_load,13,28,7,0.012755103409290314,0.010714286006987095,-0.002040817402303219
A,0,hard_load,13,29,7,0.020408164709806442,0.02946428582072258,0.009056121110916138
A,0,hard_load,13,30,7,0.11173468828201294,0.11499999463558197,0.0032653063535690308
A,0,hard_load,13,31,7,0.02963435649871826,0.027499999850988388,-0.0021343566477298737
A,0,hard_load,14,0,7,0.06611394137144089,0.06982142478227615,0.003707483410835266
A,0,hard_load,14,1,7,0.020450683310627937,0.020357143133878708,-9.354017674922943e-05
A,0,hard_load,14,2,7,0.016028912737965584,0.019999999552965164,0.00397108681499958
A,0,hard_load,14,3,7,0.011224490590393543,0.014285714365541935,0.0030612237751483917
A,0,hard_load,14,4,7,0.041326530277729034,0.05000000447034836,0.008673474192619324
A,0,hard_load,14,5,7,0.045875854790210724,0.05196429044008255,0.006088435649871826
A,0,hard_load,14,6,7,0.02091836929321289,0.010714286006987095,-0.010204083286225796
A,0,hard_load,14,7,7,0.010714286006987095,0.0057142856530845165,-0.005000000353902578
A,0,hard_load,14,8,7,0.0039115650579333305,0.0016071429708972573,-0.002304422203451395
A,0,hard_load,14,9,7,0.025510204955935478,0.01785714365541935,-0.0076530613005161285
A,0,hard_load,14,10,7,0.01462585013359785,0.015000000596046448,0.00037415046244859695
A,0,hard_load,14,11,7,0.01853741705417633,0.018214287236332893,-0.0003231298178434372
A,0,hard_load,14,12,7,0.0010204081190750003,0.0035714285913854837,0.0025510205887258053
A,0,hard_load,14,13,7,0.0010204081190750003,0.010714286006987095,0.009693877771496773
A,0,hard_load,14,14,7,0.07274659723043442,0.07357142865657806,0.0008248314261436462
A,0,hard_load,14,15,7,0.05467687174677849,0.04928571358323097,-0.005391158163547516
A,0,hard_load,14,16,7,0.025042518973350525,0.0296428594738245,0.004600340500473976
A,0,hard_load,14,17,7,0.040731288492679596,0.04392857104539871,0.003197282552719116
A,0,hard_load,14,18,7,0.0077380952425301075,0.00928571354597807,0.0015476183034479618
A,0,hard_load,14,19,7,0.1428571492433548,0.14071427285671234,-0.002142876386642456
A,0,hard_load,14,20,7,0.054889462888240814,0.06410714238882065,0.009217679500579834
A,0,hard_load,14,21,7,0.021088438108563423,0.022142857313156128,0.0010544192045927048
A,0,hard_load,14,22,7,0.08401359617710114,0.0924999937415123,0.008486397564411163
A,0,hard_load,14,23,7,0.023937074467539787,0.017678571864962578,-0.0062585026025772095
A,0,hard_load,14,24,7,0.0030612244736403227,0.0,-0.0030612244736403227
A,0,hard_load,14,25,7,0.0,0.0,0.0
A,0,hard_load,14,26,7,0.07504252344369888,0.06660714000463486,-0.008435383439064026
A,0,hard_load,14,27,7,0.008545919321477413,0.0017857142956927419,-0.006760205142199993
A,0,hard_load,14,28,7,0.007780612446367741,0.021250000223517418,0.013469387777149677
A,0,hard_load,14,29,7,0.0071428571827709675,0.0,-0.0071428571827709675
A,0,hard_load,14,30,7,0.033673468977212906,0.022142857313156128,-0.011530611664056778
A,0,hard_load,14,31,7,0.03975340351462364,0.03553571552038193,-0.0042176879942417145
A,0,hard_load,15,0,7,0.002423469442874193,0.0008928571478463709,-0.0015306123532354832
A,0,hard_load,15,1,7,0.025510204955935478,0.02500000223517418,-0.0005102027207612991
A,0,hard_load,15,2,7,0.016539115458726883,0.021964287385344505,0.005425171926617622
A,0,hard_load,15,3,7,0.02538265287876129,0.03035714291036129,0.0049744900315999985
A,0,hard_load,15,4,7,0.0,0.0,0.0
A,0,hard_load,15,5,7,0.03690475970506668,0.03196428343653679,-0.004940476268529892
A,0,hard_load,15,6,7,0.00986394565552473,0.0071428571827709675,-0.002721088472753763
A,0,hard_load,15,7,7,0.0029761905316263437,0.0033928570337593555,0.0004166665021330118
A,0,hard_load,15,8,7,0.0025510205887258053,0.0035714285913854837,0.0010204080026596785
A,0,hard_load,15,9,7,0.031377553939819336,0.027321429923176765,-0.0040561240166425705
A,0,hard_load,15,10,7,0.011139455251395702,0.014107143506407738,0.0029676882550120354
A,0,hard_load,15,11,7,0.013775510713458061,0.014285714365541935,0.0005102036520838737
A,0,hard_load,15,12,7,0.036352042108774185,0.03767857328057289,0.001326531171798706
