cohort,kind,query,metric,region,success_n,success_mean,success_median,success_p25,success_p75,failure_n,failure_mean,failure_median,failure_p25,failure_p75,auc_high_failure,paired_states,paired_success_mean,paired_failure_mean,paired_delta,paired_delta_ci_low,paired_delta_ci_high,paired_auc,positive_delta_states
B,q5_8,8,back_top4_turnover,aggregate,376,0.8574010729789734,0.8578125238418579,0.844921886920929,0.871874988079071,24,0.8576822280883789,0.8578124642372131,0.8371093273162842,0.8812499046325684,0.48891843971631205,11,0.8616220029917631,0.8529261242259633,-0.008695878765799782,-0.016215071488510476,-0.0016947897997769495,0.33487554112554113,3
B,q9_12,12,back_top4_turnover,aggregate,18,0.8497395515441895,0.8546874523162842,0.8355468511581421,0.8695312738418579,24,0.7820963859558105,0.7687500715255737,0.7339844107627869,0.835156261920929,0.21643518518518517,3,0.8546874721844991,0.7765625317891439,-0.07812494039535522,-0.11874991655349731,-0.021874964237213135,0.0,0
B,query,0,back_lag1_similarity,aggregate,0,,,,,0,,,,,,0,,,,,,,0
B,query,1,back_lag1_similarity,aggregate,376,0.8439687490463257,0.8453521728515625,0.8398110866546631,0.8506085276603699,24,0.8413712382316589,0.8449085354804993,0.8303937911987305,0.8527653217315674,0.46171320921985815,11,0.8456594077023593,0.8454913117668845,-0.00016809593547474253,-0.0016420688141476024,0.001317657259377566,0.5008116883116883,5
B,query,2,back_lag1_similarity,aggregate,376,0.8547497391700745,0.8551521301269531,0.846720278263092,0.8617147207260132,24,0.8564180731773376,0.8549061417579651,0.8478716015815735,0.8707586526870728,0.5343528368794326,11,0.8595179373567755,0.8596736463633451,0.00015570900656960228,-0.00138659653338519,0.0016387045383453355,0.5621212121212121,8
B,query,3,back_lag1_similarity,aggregate,376,0.8350163102149963,0.8346455097198486,0.8286734819412231,0.8403820991516113,24,0.8335878252983093,0.832966148853302,0.8288620710372925,0.8363661766052246,0.4451462765957447,11,0.8354023478247903,0.8348533782092008,-0.0005489696155894886,-0.001876072585582733,0.0008416284214366563,0.42608225108225106,3
B,query,4,back_lag1_similarity,aggregate,376,0.8219118118286133,0.8216988444328308,0.814175546169281,0.8293553590774536,24,0.8196008801460266,0.8188195824623108,0.8149741888046265,0.8225224018096924,0.4317375886524823,11,0.8222297809340737,0.8188033537431196,-0.003426427190954035,-0.0055244119329886,-0.0014961697838523178,0.28414502164502164,1
B,query,5,back_lag1_similarity,aggregate,376,0.808537483215332,0.8089494705200195,0.8038513660430908,0.8136218786239624,24,0.8045294284820557,0.806131899356842,0.7973987460136414,0.8102008104324341,0.3608156028368794,11,0.8057534152811224,0.8042645346034657,-0.001488880677656694,-0.004732545939358798,0.0012245846065607933,0.4485930735930736,6
B,query,6,back_lag1_similarity,aggregate,376,0.8067776560783386,0.8061133027076721,0.7998449802398682,0.8129615783691406,24,0.804337203502655,0.8026145696640015,0.7953753471374512,0.8085448741912842,0.399822695035461,11,0.8051252310926263,0.8070055788213556,0.001880347728729248,-0.0032474325461821123,0.007276790927756911,0.5005952380952381,5
B,query,7,back_lag1_similarity,aggregate,376,0.8113943338394165,0.811464250087738,0.8064579963684082,0.8180792331695557,24,0.8095776438713074,0.808099091053009,0.803756058216095,0.8173373937606812,0.4488031914893617,11,0.8104276982220736,0.8104527159170671,2.5017694993452594e-05,-0.004212069511413574,0.004446342316540803,0.491504329004329,6
B,query,8,back_lag1_similarity,aggregate,376,0.8159915208816528,0.8170726895332336,0.8107345104217529,0.8219708204269409,24,0.8116147518157959,0.815116822719574,0.8057204484939575,0.8183292150497437,0.3755540780141844,11,0.8143684647300027,0.8096899552778765,-0.004678509452126243,-0.009899440543218093,0.00026427344842390254,0.34529220779220776,4
B,query,9,back_lag1_similarity,aggregate,310,0.8139433860778809,0.8138332366943359,0.8053777813911438,0.8211380243301392,24,0.8045167922973633,0.8030471801757812,0.8003917932510376,0.8075258135795593,0.25026881720430105,11,0.8059393926100298,0.8044995286247947,-0.001439863985235041,-0.004834369773214514,0.0017294341867620283,0.4902056277056277,5
B,query,10,back_lag1_similarity,aggregate,43,0.8078938722610474,0.8077092170715332,0.8007017374038696,0.8140474557876587,24,0.8171495795249939,0.810436487197876,0.8026009202003479,0.8288542628288269,0.6162790697674418,6,0.8045054773489634,0.815974603096644,0.011469125747680664,-0.0012684414784113567,0.025526026884714764,0.6759259259259259,5
B,query,11,back_lag1_similarity,aggregate,22,0.8076117038726807,0.8020514845848083,0.7990157604217529,0.8165260553359985,24,0.8293321132659912,0.8190590143203735,0.8115485906600952,0.8511278033256531,0.7840909090909091,4,0.8038419038057327,0.836812287569046,0.03297038376331329,0.006620198488235474,0.050724610686302185,0.8333333333333333,3
B,query,12,back_lag1_similarity,aggregate,18,0.8109727501869202,0.8075882196426392,0.7925357818603516,0.8239083886146545,24,0.8417143821716309,0.8401005268096924,0.8129561543464661,0.8722487092018127,0.7523148148148148,3,0.8116912047068278,0.844572921593984,0.032881716887156166,0.027747750282287598,0.04184085130691528,1.0,3
B,query,13,back_lag1_similarity,aggregate,12,0.8139182925224304,0.8027317523956299,0.7995901107788086,0.8270497918128967,24,0.8488916754722595,0.847733736038208,0.8149935007095337,0.8848265409469604,0.7916666666666666,2,0.7996356189250946,0.8454406261444092,0.045805007219314575,0.009794175624847412,0.08181583881378174,1.0,2
B,query,14,back_lag1_similarity,aggregate,4,0.8425962924957275,0.8228502869606018,0.8130214214324951,0.8524250984191895,24,0.8552699089050293,0.8596315979957581,0.8240296244621277,0.8838596343994141,0.6145833333333334,1,0.8100911974906921,0.8015661239624023,-0.008525073528289795,-0.008525073528289795,-0.008525073528289795,0.0,0
B,query,15,back_lag1_similarity,aggregate,2,0.9042353630065918,0.9042353630065918,0.8864306211471558,0.9220401048660278,24,0.8637266159057617,0.8670308589935303,0.8318598866462708,0.8889908790588379,0.22916666666666666,0,,,,,,,0
B,query,16,back_lag1_similarity,aggregate,2,0.9360769391059875,0.9360769391059875,0.9354786276817322,0.9366752505302429,24,0.8520498871803284,0.8568023443222046,0.8262572884559631,0.86963951587677,0.0,0,,,,,,,0
B,query,17,back_lag1_similarity,aggregate,2,0.935442328453064,0.935442328453064,0.9351062178611755,0.9357783794403076,24,0.8588717579841614,0.8576836585998535,0.8398711681365967,0.8804946541786194,0.0,0,,,,,,,0
B,query,18,back_lag1_similarity,aggregate,2,0.9334908723831177,0.9334908723831177,0.9327121376991272,0.9342696070671082,24,0.8742750287055969,0.8821080923080444,0.8513962030410767,0.8946598768234253,0.020833333333333332,0,,,,,,,0
B,query,19,back_lag1_similarity,aggregate,1,0.9412416815757751,0.9412416815757751,0.9412416815757751,0.9412416815757751,24,0.8727572560310364,0.8756335973739624,0.8576817512512207,0.8889877796173096,0.0,0,,,,,,,0
B,query,20,back_lag1_similarity,aggregate,1,0.9426789283752441,0.9426789283752441,0.9426789283752441,0.9426789283752441,24,0.8789508938789368,0.8864805698394775,0.8582396507263184,0.9005573391914368,0.0,0,,,,,,,0
B,query,21,back_lag1_similarity,aggregate,1,0.9397526383399963,0.9397526383399963,0.9397526383399963,0.9397526383399963,24,0.877652645111084,0.883581817150116,0.8629503846168518,0.905592679977417,0.0,0,,,,,,,0
B,q1_4,4,back_lag1_similarity,aggregate,376,0.8389116525650024,0.8390160799026489,0.8342410922050476,0.8439422845840454,24,0.8377445340156555,0.8376166820526123,0.8337457180023193,0.8437251448631287,0.4550088652482269,11,0.8407023765824058,0.8397054184566844,-0.0009969581257213247,-0.002069771696220745,-4.851994189349167e-05,0.37954545454545463,3
B,q5_8,8,back_lag1_similarity,aggregate,376,0.8106752038002014,0.8103822469711304,0.8073554039001465,0.8142099380493164,24,0.8075146675109863,0.8071986436843872,0.8047446012496948,0.8097922205924988,0.33832003546099293,11,0.8089187199419196,0.8078532002188943,-0.0010655197230252352,-0.0039058120413260023,0.0016403019428253172,0.3943181818181818,5
B,q9_12,12,back_lag1_similarity,aggregate,18,0.8100453019142151,0.8105664253234863,0.8045592904090881,0.8179073929786682,24,0.823178231716156,0.824195146560669,0.8130955696105957,0.8327828049659729,0.7916666666666666,3,0.8107690016428629,0.8289177219072977,0.018148720264434814,0.01658731698989868,0.019617676734924316,1.0,3
B,query,0,back_recurrence_excess,aggregate,0,,,,,0,,,,,,0,,,,,,,0
B,query,1,back_recurrence_excess,aggregate,0,,,,,0,,,,,,0,,,,,,,0
B,query,2,back_recurrence_excess,aggregate,376,-0.0234823077917099,-0.02475360780954361,-0.03216410055756569,-0.016231294721364975,24,-0.02047758363187313,-0.02215784788131714,-0.026623021811246872,-0.013120822608470917,0.5739140070921985,11,-0.025047835978594692,-0.02441784319340844,0.0006299927746030418,-0.000690516173331575,0.0019504092898304484,0.5509740259740259,6
B,query,3,back_recurrence_excess,aggregate,376,-0.002337909070774913,-0.00045046955347061157,-0.005358655005693436,0.0030177459120750427,24,-0.002086342079564929,-0.0003887191414833069,-0.005054645240306854,0.0019365660846233368,0.48027482269503546,11,0.00046972280357625675,0.0005762680057986555,0.00010654518634758212,-0.0012910015320151368,0.0013346499236914398,0.5131493506493506,7
B,query,4,back_recurrence_excess,aggregate,376,0.009335707873106003,0.010450445115566254,0.0023166239261627197,0.01781564950942993,24,0.01493071299046278,0.015913642942905426,0.008891977369785309,0.02011202648282051,0.6539228723404256,11,0.013542637609961357,0.015320665795694698,0.00177802818573334,5.658038426190615e-05,0.0034699987408451055,0.5955627705627705,9
B,query,5,back_recurrence_excess,aggregate,376,0.018918367102742195,0.01846497505903244,0.014264952391386032,0.02420365810394287,24,0.022680142894387245,0.023462936282157898,0.017811715602874756,0.02736615017056465,0.6572473404255319,11,0.0214599474248561,0.023699943314899097,0.0022399958900429988,0.0001482589932327921,0.0046842193273319436,0.6541125541125542,8
B,query,6,back_recurrence_excess,aggregate,376,0.013712139800190926,0.014312326908111572,0.00750354677438736,0.0210280679166317,24,0.017537333071231842,0.022216789424419403,0.008513420820236206,0.027463525533676147,0.6141400709219859,11,0.017076601761139253,0.015984496609731155,-0.0010921051725745201,-0.005963815446011721,0.0031943848589435202,0.5423160173160173,6
B,query,7,back_recurrence_excess,aggregate,376,0.013035777024924755,0.013502217829227448,0.007205214351415634,0.018530774861574173,24,0.016576098278164864,0.015287652611732483,0.009349595755338669,0.024463750422000885,0.5883200354609929,11,0.014355801638554443,0.014015300114723768,-0.00034050152383067393,-0.004190844288942489,0.0036483463810079416,0.43198051948051946,5
B,query,8,back_recurrence_excess,aggregate,376,0.005134315229952335,0.004808567464351654,-0.0003575943410396576,0.010529231280088425,24,0.006136462092399597,0.006087608635425568,-0.0011746995151042938,0.01196197047829628,0.5268173758865248,11,0.007425326515327801,0.008257861418480223,0.0008325349243188447,-0.0028580110938161273,0.003870784932091323,0.5827380952380952,7
B,query,9,back_recurrence_excess,aggregate,310,0.00732322596013546,0.007425494492053986,-3.834068775177002e-05,0.014979936182498932,24,0.013364388607442379,0.010834477841854095,0.005846347659826279,0.016704406589269638,0.625,11,0.008940152654593641,0.015973761402578515,0.007033608747984876,-0.0006323534788944844,0.019378681760810475,0.5615800865800866,6
B,query,10,back_recurrence_excess,aggregate,43,0.007139116991311312,0.007966876029968262,-0.0006261393427848816,0.013790540397167206,24,-0.0006622026558034122,0.005831725895404816,-0.008353523910045624,0.009897224605083466,0.37790697674418605,6,0.011802702909335494,-0.00012374607225259146,-0.011926448981588086,-0.025467789576699335,-0.0027380341508736277,0.2638888888888889,0
B,query,11,back_recurrence_excess,aggregate,22,0.008402070961892605,0.008934549987316132,0.002762526273727417,0.015811145305633545,24,-0.00755024328827858,0.0038224756717681885,-0.025398284196853638,0.00626324862241745,0.2878787878787879,4,0.007928462699055672,-0.015160993905737996,-0.023089456371963024,-0.03473052941262722,-0.007530056871473789,0.16666666666666666,0
B,query,12,back_recurrence_excess,aggregate,18,0.006743634585291147,0.004967972636222839,-0.0011132992804050446,0.02340802177786827,24,-0.018643207848072052,-0.02490168809890747,-0.03765169531106949,0.00037007033824920654,0.2523148148148148,3,0.007746601244434714,-0.023173734545707703,-0.03092033602297306,-0.03440079092979431,-0.028637712821364403,0.0,0
B,query,13,back_recurrence_excess,aggregate,12,0.01402730867266655,0.015998393297195435,0.01021425798535347,0.029634583741426468,24,-0.011878800578415394,-0.025273390114307404,-0.036455679684877396,0.01951996609568596,0.2951388888888889,2,0.028947845101356506,-0.009434551000595093,-0.0383823961019516,-0.07869963347911835,0.001934841275215149,0.16666666666666666,1
B,query,14,back_recurrence_excess,aggregate,4,0.01528322696685791,0.02654816210269928,0.006629422307014465,0.035201966762542725,24,-0.005625718738883734,-0.029299966990947723,-0.043231792747974396,0.030269399285316467,0.3541666666666667,1,0.02654816210269928,0.028968170285224915,0.0024200081825256348,0.0024200081825256348,0.0024200081825256348,0.5,1
B,query,15,back_recurrence_excess,aggregate,2,-0.0017236024141311646,-0.0017236024141311646,-0.011474564671516418,0.00802735984325409,24,-0.009723147377371788,-0.01771990954875946,-0.031680043786764145,-7.428228855133057e-05,0.3333333333333333,0,,,,,,,0
B,query,16,back_recurrence_excess,aggregate,2,-0.033891454339027405,-0.033891454339027405,-0.045108795166015625,-0.022674113512039185,24,0.003878318937495351,0.0021438971161842346,-0.019287768751382828,0.015071909874677658,0.7916666666666666,0,,,,,,,0
B,query,17,back_recurrence_excess,aggregate,2,-0.005582571029663086,-0.005582571029663086,-0.006045334041118622,-0.00511980801820755,24,-0.009436267428100109,-0.023709379136562347,-0.03317377716302872,-0.0014006011188030243,0.375,0,,,,,,,0
B,query,18,back_recurrence_excess,aggregate,2,-0.003130979835987091,-0.003130979835987091,-0.0038742832839488983,-0.002387676388025284,24,-0.021516963839530945,-0.02563297748565674,-0.04141402617096901,-0.01178344339132309,0.14583333333333334,0,,,,,,,0
B,query,19,back_recurrence_excess,aggregate,1,-0.009922400116920471,-0.009922400116920471,-0.009922400116920471,-0.009922400116920471,24,-0.014586652629077435,-0.02008940279483795,-0.03206656873226166,-0.00026728585362434387,0.3333333333333333,0,,,,,,,0
B,query,20,back_recurrence_excess,aggregate,1,-0.001180306077003479,-0.001180306077003479,-0.001180306077003479,-0.001180306077003479,24,-0.02140077017247677,-0.025804057717323303,-0.04388913884758949,-0.005849599838256836,0.20833333333333334,0,,,,,,,0
B,query,21,back_recurrence_excess,aggregate,1,-0.0016908049583435059,-0.0016908049583435059,-0.0016908049583435059,-0.0016908049583435059,24,-0.015865111723542213,-0.02611398696899414,-0.03507433459162712,-0.015607237815856934,0.16666666666666666,0,,,,,,,0
B,q1_4,4,back_recurrence_excess,aggregate,0,,,,,0,,,,,,0,,,,,,,0
B,q5_8,8,back_recurrence_excess,aggregate,376,0.012700149789452553,0.012732382863759995,0.009455565363168716,0.015911638736724854,24,0.015732508152723312,0.015682848170399666,0.011704782024025917,0.018103113397955894,0.6707668439716312,11,0.015079419721256603,0.015489400279792872,0.00040998055853626943,-0.0010423523564399642,0.001978254203938625,0.5529761904761905,7
B,q9_12,12,back_recurrence_excess,aggregate,18,0.009368281811475754,0.007204368710517883,0.002545020543038845,0.015332838520407677,24,-0.0033728161361068487,-0.007600508630275726,-0.01542755588889122,0.0028384979814291,0.18981481481481483,3,0.008852757047861814,-0.007816184312105179,-0.016668941204746563,-0.020123599097132683,-0.014850493520498276,0.0,0
B,query,0,back_flow_path,aggregate,376,0.09037666767835617,0.08919137716293335,0.08641508966684341,0.09363547712564468,24,0.0926862582564354,0.09268653392791748,0.09009380638599396,0.09555760025978088,0.6720966312056738,11,0.09182879531925375,0.09164189885963094,-0.0001868964596228166,-0.0012976961041038686,0.0012228776616129006,0.44193722943722946,5
B,query,1,back_flow_path,aggregate,376,0.07858113199472427,0.07718697190284729,0.07536091655492783,0.08039823174476624,24,0.07736905664205551,0.0774879902601242,0.07525689899921417,0.07873354852199554,0.46664450354609927,11,0.07723563570867885,0.07761206952008334,0.0003764338114044883,-0.0007756034928289326,0.0017332855950702311,0.5521103896103896,6
B,query,2,back_flow_path,aggregate,376,0.07772965729236603,0.0774853527545929,0.07511657476425171,0.07966887205839157,24,0.0769260972738266,0.07567940652370453,0.07473987340927124,0.07852376997470856,0.42109929078014185,11,0.07766397500580008,0.07720605622638356,-0.0004579187794165178,-0.0012907314537601037,0.00030631096186962953,0.42029220779220783,5
B,query,3,back_flow_path,aggregate,376,0.08790198713541031,0.08724411576986313,0.08442336320877075,0.09101022034883499,24,0.08880270272493362,0.08942754566669464,0.08652552217245102,0.09091853350400925,0.5863253546099291,11,0.08900347622958096,0.08834935115142302,-0.0006541250781579452,-0.0018119073557582768,0.0006411394781687023,0.4055735930735931,4
