corpus,signal,variant,control_kind,relative,auc_trap_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
A,gate_entropy,residual_route_mobility,success_no_trap,4,0.3211009174311927,0.6788990825688073,trap_low,0.20212628155660897,0.43551095329802586,9,84,218,,,
A,top12_margin,residual_route_mobility,success_no_trap,-8,0.5932721712538226,0.5932721712538226,trap_high,0.48688353065379686,0.7065378233780305,13,99,327,0.11744127936031984,0.9875062468765617,0.252
A,top12_margin,residual_route_mobility,success_no_trap,-7,0.532051282051282,0.532051282051282,trap_high,0.45097706879361915,0.6348593148983857,13,99,312,,,
A,top12_margin,residual_route_mobility,success_no_trap,-6,0.512280701754386,0.512280701754386,trap_high,0.406014234303708,0.6291210224308815,13,98,285,0.8505747126436781,1.0,0.252
A,top12_margin,residual_route_mobility,success_no_trap,-5,0.5559701492537313,0.5559701492537313,trap_high,0.4377379648463986,0.6436471494607088,12,97,268,,,
A,top12_margin,residual_route_mobility,success_no_trap,-4,0.5714285714285714,0.5714285714285714,trap_high,0.43435890485226347,0.679488416988417,11,96,259,0.36881559220389803,1.0,0.252
A,top12_margin,residual_route_mobility,success_no_trap,-3,0.6171875,0.6171875,trap_high,0.5159745684624363,0.7042357520651333,11,96,256,,,
A,top12_margin,residual_route_mobility,success_no_trap,-2,0.684,0.684,trap_high,0.5804794265499906,0.7895003556187765,11,94,250,0.0074962518740629685,0.2703648175912044,0.252
A,top12_margin,residual_route_mobility,success_no_trap,-1,0.5934959349593496,0.5934959349593496,trap_high,0.5186915887850467,0.6496620221692738,11,91,246,,,
A,top12_margin,residual_route_mobility,success_no_trap,0,0.5040983606557377,0.5040983606557377,trap_high,0.4304809417040359,0.5708802024746906,10,89,244,0.8905547226386806,1.0,0.252
A,top12_margin,residual_route_mobility,success_no_trap,1,0.5432098765432098,0.5432098765432098,trap_high,0.4736531288852051,0.6095296167247387,10,89,243,,,
A,top12_margin,residual_route_mobility,success_no_trap,2,0.46153846153846156,0.5384615384615384,trap_low,0.3917864784469262,0.5470728291316527,10,87,234,,,
A,top12_margin,residual_route_mobility,success_no_trap,3,0.5973451327433629,0.5973451327433629,trap_high,0.5335758706467663,0.6647075534759358,10,85,226,,,
A,top12_margin,residual_route_mobility,success_no_trap,4,0.44954128440366975,0.5504587155963303,trap_low,0.3125,0.5693087071865081,9,84,218,,,
A,state_action_gap,residual_route_mobility,success_no_trap,-8,0.5963302752293578,0.5963302752293578,trap_high,0.4341380969130183,0.723588695085764,13,99,327,0.248375812093953,0.9795102448775612,0.252
A,state_action_gap,residual_route_mobility,success_no_trap,-7,0.5256410256410257,0.5256410256410257,trap_high,0.39160506263917716,0.625,13,99,312,,,
A,state_action_gap,residual_route_mobility,success_no_trap,-6,0.45087719298245615,0.5491228070175438,trap_low,0.3185924369747899,0.55873115283761,13,98,285,0.43778110944527737,1.0,0.252
A,state_action_gap,residual_route_mobility,success_no_trap,-5,0.458955223880597,0.541044776119403,trap_low,0.32379618226600987,0.5657972792149866,12,97,268,,,
A,state_action_gap,residual_route_mobility,success_no_trap,-4,0.6196911196911197,0.6196911196911197,trap_high,0.4692499355614743,0.7306623279777641,11,96,259,0.1619190404797601,0.8470764617691154,0.252
A,state_action_gap,residual_route_mobility,success_no_trap,-3,0.58203125,0.58203125,trap_high,0.43359269536523176,0.7011697092630155,11,96,256,,,
A,state_action_gap,residual_route_mobility,success_no_trap,-2,0.536,0.536,trap_high,0.3767152527568512,0.6608207369635161,11,94,250,0.672663668165917,1.0,0.252
A,state_action_gap,residual_route_mobility,success_no_trap,-1,0.540650406504065,0.540650406504065,trap_high,0.37727073365231256,0.6725737737276705,11,91,246,,,
A,state_action_gap,residual_route_mobility,success_no_trap,0,0.6639344262295082,0.6639344262295082,trap_high,0.48318241089539266,0.8067317872030701,10,89,244,0.127936031984008,0.40679660169915044,0.252
A,state_action_gap,residual_route_mobility,success_no_trap,1,0.7695473251028807,0.7695473251028807,trap_high,0.5989841106175973,0.9004091073721642,10,89,243,,,
A,state_action_gap,residual_route_mobility,success_no_trap,2,0.8034188034188035,0.8034188034188035,trap_high,0.6170932295932297,0.9360754881958613,10,87,234,,,
A,state_action_gap,residual_route_mobility,success_no_trap,3,0.7876106194690266,0.7876106194690266,trap_high,0.6123466144293318,0.9007852584157175,10,85,226,,,
A,state_action_gap,residual_route_mobility,success_no_trap,4,0.7110091743119266,0.7110091743119266,trap_high,0.5344827586206896,0.8281950936543699,9,84,218,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,-8,0.5969230769230769,0.5969230769230769,trap_high,0.5040644928012622,0.7143242548818086,13,98,325,0.06296851574212893,0.9780109945027486,0.252
A,macro_stickiness,residual_route_mobility,success_no_trap,-7,0.5224358974358975,0.5224358974358975,trap_high,0.4191578138104557,0.6425539215686273,13,99,312,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,-6,0.5052631578947369,0.5052631578947369,trap_high,0.40349049707602336,0.6228986291486291,13,98,285,0.9440279860069966,1.0,0.252
A,macro_stickiness,residual_route_mobility,success_no_trap,-5,0.39925373134328357,0.6007462686567164,trap_low,0.29963532408510324,0.522829741048102,12,97,268,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,-4,0.33204633204633205,0.667953667953668,trap_low,0.24192157953281423,0.4330744193979363,11,96,259,0.03648175912043978,0.3743128435782109,0.252
A,macro_stickiness,residual_route_mobility,success_no_trap,-3,0.4375,0.5625,trap_low,0.350210970464135,0.5123198891625615,11,96,256,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,-2,0.62,0.62,trap_high,0.5335630153121319,0.7168721397216774,11,94,250,0.01899050474762619,0.8455772113943029,0.252
A,macro_stickiness,residual_route_mobility,success_no_trap,-1,0.5691056910569106,0.5691056910569106,trap_high,0.49758335118155206,0.6406314744475138,11,91,246,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,0,0.6844262295081968,0.6844262295081968,trap_high,0.6192832970751753,0.7381087662337662,10,89,244,0.012993503248375811,0.25687156421789104,0.252
A,macro_stickiness,residual_route_mobility,success_no_trap,1,0.5843621399176955,0.5843621399176955,trap_high,0.5182136083451873,0.654554367201426,10,89,243,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,2,0.5085470085470085,0.5085470085470085,trap_high,0.36507560370119607,0.6540471167369899,10,87,234,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,3,0.6194690265486725,0.6194690265486725,trap_high,0.5199901960784314,0.7153589394010624,10,85,226,,,
A,macro_stickiness,residual_route_mobility,success_no_trap,4,0.6605504587155964,0.6605504587155964,trap_high,0.5402749037669938,0.7747804054054054,9,84,218,,,
A,route_mobility,comparator,success_no_trap,-8,0.5945121951219512,0.5945121951219512,trap_high,0.4432934179222839,0.742671009771987,14,100,328,0.2723638180909545,0.9405297351324338,0.29310344827586204
A,route_mobility,comparator,success_no_trap,-7,0.5705128205128205,0.5705128205128205,trap_high,0.4255936550151976,0.7085074671091619,13,99,312,,,
A,route_mobility,comparator,success_no_trap,-6,0.4405594405594406,0.5594405594405594,trap_low,0.31921650842054194,0.5686930269367177,13,99,286,0.375312343828086,0.999000499750125,0.29310344827586204
A,route_mobility,comparator,success_no_trap,-5,0.23247232472324722,0.7675276752767528,trap_low,0.17181148748159059,0.2943284911977535,13,99,271,,,
A,route_mobility,comparator,success_no_trap,-4,0.2835249042145594,0.7164750957854407,trap_low,0.17441593770002134,0.4065050148165033,12,98,261,0.014492753623188406,0.22438780609695153,0.29310344827586204
A,route_mobility,comparator,success_no_trap,-3,0.48249027237354086,0.5175097276264591,trap_low,0.30951043338683787,0.662452341009608,12,97,257,,,
A,route_mobility,comparator,success_no_trap,-2,0.6374501992031872,0.6374501992031872,trap_high,0.4214557323720767,0.8139639325999164,12,95,251,0.26036981509245377,0.6926536731634183,0.29310344827586204
A,route_mobility,comparator,success_no_trap,-1,0.7764227642276422,0.7764227642276422,trap_high,0.6143463613393731,0.9,11,91,246,,,
A,route_mobility,comparator,success_no_trap,0,0.7909836065573771,0.7909836065573771,trap_high,0.6220894781622235,0.911977878722718,10,89,244,0.01999000499750125,0.050974512743628186,0.29310344827586204
A,route_mobility,comparator,success_no_trap,1,0.5720164609053497,0.5720164609053497,trap_high,0.4212709966405375,0.7143657911595127,10,89,243,,,
A,route_mobility,comparator,success_no_trap,2,0.3717948717948718,0.6282051282051282,trap_low,0.28636034255599474,0.44107555306939966,10,87,234,,,
A,route_mobility,comparator,success_no_trap,3,0.23893805309734514,0.7610619469026548,trap_low,0.14529411764705882,0.3511171171171171,10,85,226,,,
A,route_mobility,comparator,success_no_trap,4,0.182648401826484,0.817351598173516,trap_low,0.10230981474182105,0.2751783543835543,10,85,219,,,
A,action_change,comparator,success_no_trap,-8,0.4115853658536585,0.5884146341463414,trap_low,0.2964908722109533,0.520131642216617,14,100,328,0.16541729135432284,0.9645177411294353,0.29310344827586204
A,action_change,comparator,success_no_trap,-7,0.36217948717948717,0.6378205128205128,trap_low,0.2539182602174728,0.4494234192921881,13,99,312,,,
A,action_change,comparator,success_no_trap,-6,0.27972027972027974,0.7202797202797202,trap_low,0.20734161184789107,0.359700708613752,13,99,286,0.0014992503748125937,0.21389305347326337,0.29310344827586204
A,action_change,comparator,success_no_trap,-5,0.12546125461254612,0.8745387453874539,trap_low,0.06621624301066742,0.19411907481439178,13,99,271,,,
A,action_change,comparator,success_no_trap,-4,0.09195402298850575,0.9080459770114943,trap_low,0.054225441953708764,0.13813171175049624,12,98,261,0.0009995002498750624,0.0009995002498750624,0.29310344827586204
A,action_change,comparator,success_no_trap,-3,0.10505836575875487,0.8949416342412452,trap_low,0.053842975206611576,0.16803550703612358,12,97,257,,,
A,action_change,comparator,success_no_trap,-2,0.2151394422310757,0.7848605577689243,trap_low,0.09721885113268608,0.3552648276783329,12,95,251,0.009995002498750625,0.053973013493253376,0.29310344827586204
A,action_change,comparator,success_no_trap,-1,0.3699186991869919,0.6300813008130082,trap_low,0.2046750398724083,0.5602718250049376,11,91,246,,,
A,action_change,comparator,success_no_trap,0,0.4344262295081967,0.5655737704918034,trap_low,0.24739474887004217,0.6234861346915676,10,89,244,0.519240379810095,0.9985007496251874,0.29310344827586204
A,action_change,comparator,success_no_trap,1,0.35390946502057613,0.6460905349794239,trap_low,0.22117895545314903,0.5017927663734115,10,89,243,,,
A,action_change,comparator,success_no_trap,2,0.20085470085470086,0.7991452991452992,trap_low,0.12144839638157895,0.2822626816055159,10,87,234,,,
A,action_change,comparator,success_no_trap,3,0.1415929203539823,0.8584070796460177,trap_low,0.0677860920783748,0.21559633027522937,10,85,226,,,
A,action_change,comparator,success_no_trap,4,0.1278538812785388,0.8721461187214612,trap_low,0.051119422435362806,0.2103347531673219,10,85,219,,,
A,action_recurrence,comparator,success_no_trap,-8,0.5609756097560976,0.5609756097560976,trap_high,0.44057065217391306,0.6883194160418084,14,100,328,0.3633183408295852,0.9985007496251874,0.29310344827586204
A,action_recurrence,comparator,success_no_trap,-7,0.5993589743589743,0.5993589743589743,trap_high,0.49323204688838695,0.7167250411704337,13,99,312,,,
A,action_recurrence,comparator,success_no_trap,-6,0.6888111888111889,0.6888111888111889,trap_high,0.5787722832045927,0.7937464734356902,13,99,286,0.0079960019990005,0.33833083458270863,0.29310344827586204
A,action_recurrence,comparator,success_no_trap,-5,0.8265682656826568,0.8265682656826568,trap_high,0.7650192864030858,0.8884895219712732,13,99,271,,,
A,action_recurrence,comparator,success_no_trap,-4,0.8812260536398467,0.8812260536398467,trap_high,0.8163265306122449,0.9408614369501467,12,98,261,0.0009995002498750624,0.0014992503748125937,0.29310344827586204
A,action_recurrence,comparator,success_no_trap,-3,0.8560311284046692,0.8560311284046692,trap_high,0.7699476464047442,0.9319316280181686,12,97,257,,,
A,action_recurrence,comparator,success_no_trap,-2,0.7529880478087649,0.7529880478087649,trap_high,0.5990667804123546,0.881154425581546,12,95,251,0.012993503248375811,0.10944527736131934,0.29310344827586204
A,action_recurrence,comparator,success_no_trap,-1,0.5528455284552846,0.5528455284552846,trap_high,0.37409602752580545,0.7236070709330945,11,91,246,,,
A,action_recurrence,comparator,success_no_trap,0,0.5573770491803278,0.5573770491803278,trap_high,0.3735736412278231,0.7344873451394693,10,89,244,0.5677161419290355,1.0,0.29310344827586204
A,action_recurrence,comparator,success_no_trap,1,0.5761316872427984,0.5761316872427984,trap_high,0.4113100130767794,0.7230099346076458,10,89,243,,,
A,action_recurrence,comparator,success_no_trap,2,0.7735042735042735,0.7735042735042735,trap_high,0.6785527495517035,0.8697746682433319,10,87,234,,,
A,action_recurrence,comparator,success_no_trap,3,0.827433628318584,0.827433628318584,trap_high,0.7378226165313161,0.91498987854251,10,85,226,,,
A,action_recurrence,comparator,success_no_trap,4,0.8584474885844748,0.8584474885844748,trap_high,0.7766845384726851,0.9387777381695036,10,85,219,,,
A,action_magnitude,comparator,success_no_trap,-8,0.46646341463414637,0.5335365853658536,trap_low,0.3680278093389077,0.5698049194232401,14,100,328,0.567216391804098,1.0,0.29310344827586204
A,action_magnitude,comparator,success_no_trap,-7,0.48717948717948717,0.5128205128205128,trap_low,0.38011251533088036,0.5953486007606233,13,99,312,,,
A,action_magnitude,comparator,success_no_trap,-6,0.5034965034965035,0.5034965034965035,trap_high,0.3849130036630037,0.6223238589869908,13,99,286,0.9455272363818091,1.0,0.29310344827586204
A,action_magnitude,comparator,success_no_trap,-5,0.36900369003690037,0.6309963099630996,trap_low,0.2615807157958321,0.46524755670293194,13,99,271,,,
A,action_magnitude,comparator,success_no_trap,-4,0.32567049808429116,0.6743295019157088,trap_low,0.2361072097378277,0.4050225846424431,12,98,261,0.00399800099950025,0.4237881059470265,0.29310344827586204
A,action_magnitude,comparator,success_no_trap,-3,0.31906614785992216,0.6809338521400778,trap_low,0.2392630698329762,0.3780990354311909,12,97,257,,,
A,action_magnitude,comparator,success_no_trap,-2,0.22709163346613545,0.7729083665338645,trap_low,0.1574074074074074,0.2931091954022988,12,95,251,0.0009995002498750624,0.0769615192403798,0.29310344827586204
A,action_magnitude,comparator,success_no_trap,-1,0.24390243902439024,0.7560975609756098,trap_low,0.16315302144249513,0.321618686653607,11,91,246,,,
A,action_magnitude,comparator,success_no_trap,0,0.45081967213114754,0.5491803278688525,trap_low,0.30539680522426,0.606080031080031,10,89,244,0.5627186406796602,1.0,0.29310344827586204
A,action_magnitude,comparator,success_no_trap,1,0.522633744855967,0.522633744855967,trap_high,0.3127748771777161,0.7004303317990026,10,89,243,,,
A,action_magnitude,comparator,success_no_trap,2,0.47435897435897434,0.5256410256410257,trap_low,0.28648200067287205,0.6486546546546547,10,87,234,,,
A,action_magnitude,comparator,success_no_trap,3,0.37610619469026546,0.6238938053097345,trap_low,0.2518920940580766,0.5016904337492573,10,85,226,,,
A,action_magnitude,comparator,success_no_trap,4,0.2694063926940639,0.730593607305936,trap_low,0.16214537518885347,0.36244677947598253,10,85,219,,,
A,physical_progress,comparator,success_no_trap,-8,0.3704268292682927,0.6295731707317074,trap_low,0.275522553963089,0.4378503937807006,14,100,328,0.0024987506246876563,0.7286356821589205,0.29310344827586204
A,physical_progress,comparator,success_no_trap,-7,0.36378205128205127,0.6362179487179487,trap_low,0.26314946018893387,0.4345875294483133,13,99,312,,,
A,physical_progress,comparator,success_no_trap,-6,0.36013986013986016,0.6398601398601398,trap_low,0.26809293765815506,0.4205913287645155,13,99,286,0.0004997501249375312,0.672663668165917,0.29310344827586204
A,physical_progress,comparator,success_no_trap,-5,0.37084870848708484,0.6291512915129152,trap_low,0.2835008591065292,0.4290584218972355,13,99,271,,,
A,physical_progress,comparator,success_no_trap,-4,0.38122605363984674,0.6187739463601533,trap_low,0.2988108380240683,0.4421052631578947,12,98,261,0.0014992503748125937,0.8150924537731135,0.29310344827586204
A,physical_progress,comparator,success_no_trap,-3,0.3949416342412451,0.6050583657587549,trap_low,0.3096970504619758,0.4548512116892373,12,97,257,,,
A,physical_progress,comparator,success_no_trap,-2,0.4362549800796813,0.5637450199203187,trap_low,0.34417514534883725,0.5077364587283528,12,95,251,0.13943028485757122,0.9985007496251874,0.29310344827586204
A,physical_progress,comparator,success_no_trap,-1,0.4654471544715447,0.5345528455284553,trap_low,0.3579131957591821,0.5544092291640877,11,91,246,,,
A,physical_progress,comparator,success_no_trap,0,0.4487704918032787,0.5512295081967213,trap_low,0.3512921378692374,0.5333484162895926,10,89,244,0.30634682658670664,1.0,0.29310344827586204
A,physical_progress,comparator,success_no_trap,1,0.4547325102880658,0.5452674897119342,trap_low,0.361997619047619,0.5329688483322844,10,89,243,,,
