corpus,event_kind,signal,variant,control_kind,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,loop,gate_entropy,residual_route_mobility,all_no_event,4,0.3407079646017699,0.6592920353982301,event_low,0.18849769415498396,0.4834782608695652,8,46,678,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,-8,0.5356824264049955,0.5356824264049955,event_high,0.4729029571555264,0.6159319973421125,10,57,1121,0.4147926036981509,1.0,0.2377136752136752
B,loop,top12_margin,residual_route_mobility,all_no_event,-7,0.4943767572633552,0.5056232427366447,event_low,0.44473862983155954,0.5509651777152618,10,57,1067,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,-6,0.5048828125,0.5048828125,event_high,0.3841450922910392,0.6514855539239093,10,57,1024,0.9300349825087456,1.0,0.2377136752136752
B,loop,top12_margin,residual_route_mobility,all_no_event,-5,0.4521651560926485,0.5478348439073515,event_low,0.35815100319947374,0.5679318874766851,10,57,993,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,-4,0.5212215320910973,0.5212215320910973,event_high,0.46622525553263316,0.5914423378046871,10,57,966,0.5047476261869065,1.0,0.2377136752136752
B,loop,top12_margin,residual_route_mobility,all_no_event,-3,0.5421496311907271,0.5421496311907271,event_high,0.46709078158244255,0.6201108080334059,10,57,949,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,-2,0.6036324786324786,0.6036324786324786,event_high,0.546353522867738,0.670457314371788,10,57,936,0.022988505747126436,0.974512743628186,0.2377136752136752
B,loop,top12_margin,residual_route_mobility,all_no_event,-1,0.6341991341991342,0.6341991341991342,event_high,0.5747020253332302,0.6912523938783326,9,56,924,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,0,0.5536105032822757,0.5536105032822757,event_high,0.4527232271920043,0.6634716386554621,9,56,914,0.3843078460769615,1.0,0.2377136752136752
B,loop,top12_margin,residual_route_mobility,all_no_event,1,0.5512679162072768,0.5512679162072768,event_high,0.4257516473638166,0.6632218648916478,8,55,907,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,2,0.5891647855530474,0.5891647855530474,event_high,0.5620318585838411,0.6347941567065073,8,54,886,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,3,0.6083123425692695,0.6083123425692695,event_high,0.5409415181180596,0.6784140969162996,8,50,794,,,
B,loop,top12_margin,residual_route_mobility,all_no_event,4,0.612094395280236,0.612094395280236,event_high,0.5351126244106862,0.6581223628691983,8,46,678,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,-8,0.41837644959857273,0.5816235504014273,event_low,0.33761814388201333,0.5249622634280896,10,57,1121,0.16591704147926037,1.0,0.2377136752136752
B,loop,state_action_gap,residual_route_mobility,all_no_event,-7,0.45313964386129335,0.5468603561387066,event_low,0.3597160858375686,0.5645577200577201,10,57,1067,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,-6,0.51171875,0.51171875,event_high,0.40971786013400335,0.6432956305568877,10,57,1024,0.862568715642179,1.0,0.2377136752136752
B,loop,state_action_gap,residual_route_mobility,all_no_event,-5,0.46727089627391744,0.5327291037260826,event_low,0.3554723864659265,0.6286601255509181,10,57,993,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,-4,0.41821946169772256,0.5817805383022774,event_low,0.29085774477625576,0.5722387798036465,10,57,966,0.30184907546226886,1.0,0.2377136752136752
B,loop,state_action_gap,residual_route_mobility,all_no_event,-3,0.3814541622760801,0.6185458377239199,event_low,0.2363958374740907,0.543633621630877,10,57,949,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,-2,0.44337606837606836,0.5566239316239316,event_low,0.30463703196773156,0.5927362699091561,10,57,936,0.4062968515742129,1.0,0.2377136752136752
B,loop,state_action_gap,residual_route_mobility,all_no_event,-1,0.4577922077922078,0.5422077922077921,event_low,0.3151746729523187,0.6058747366962798,9,56,924,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,0,0.4551422319474836,0.5448577680525164,event_low,0.27036881463848095,0.6124820204008126,9,56,914,0.6601699150424788,1.0,0.2377136752136752
B,loop,state_action_gap,residual_route_mobility,all_no_event,1,0.4829106945975744,0.5170893054024256,event_low,0.28768216633090204,0.6730298963565925,8,55,907,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,2,0.4898419864559819,0.510158013544018,event_low,0.2808354771344693,0.6611645575068871,8,54,886,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,3,0.48614609571788414,0.5138539042821159,event_low,0.3128329541993321,0.6531322141842157,8,50,794,,,
B,loop,state_action_gap,residual_route_mobility,all_no_event,4,0.5412979351032449,0.5412979351032449,event_high,0.3913354552485177,0.6461267605633803,8,46,678,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-8,0.5727029438001784,0.5727029438001784,event_high,0.47563988657145184,0.6799514507159937,10,57,1121,0.2128935532233883,1.0,0.2377136752136752
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-7,0.555763823805061,0.555763823805061,event_high,0.48085896133982997,0.6381757513324674,10,57,1067,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-6,0.5009765625,0.5009765625,event_high,0.4012771002710027,0.6248673694364062,10,57,1024,0.9695152423788106,1.0,0.2377136752136752
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-5,0.49345417925478346,0.5065458207452165,event_low,0.3626942661710475,0.6310380267214799,10,57,993,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-4,0.43788819875776397,0.562111801242236,event_low,0.3080648424491077,0.5835774026175172,10,57,966,0.4237881059470265,1.0,0.2377136752136752
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-3,0.3940990516332982,0.6059009483667017,event_low,0.24635151425854238,0.5430845986984816,10,57,949,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-2,0.4027777777777778,0.5972222222222222,event_low,0.2642002503992587,0.5336721728081322,10,57,936,0.1924037981009495,0.9970014992503748,0.2377136752136752
B,loop,macro_stickiness,residual_route_mobility,all_no_event,-1,0.44372294372294374,0.5562770562770563,event_low,0.38175923382608185,0.5274931238342132,9,56,924,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,0,0.5229759299781181,0.5229759299781181,event_high,0.44972188078202024,0.6124786126845763,9,56,914,0.6596701649175413,1.0,0.2377136752136752
B,loop,macro_stickiness,residual_route_mobility,all_no_event,1,0.5992282249173098,0.5992282249173098,event_high,0.5232607810308159,0.6557625914421629,8,55,907,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,2,0.5778781038374717,0.5778781038374717,event_high,0.4926942148098305,0.6460074150642886,8,54,886,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,3,0.5390428211586902,0.5390428211586902,event_high,0.4923175686824519,0.5919354838709677,8,50,794,,,
B,loop,macro_stickiness,residual_route_mobility,all_no_event,4,0.5103244837758112,0.5103244837758112,event_high,0.408677987162929,0.6239599942368649,8,46,678,,,
B,loop,route_mobility,comparator,all_no_event,-8,0.6021409455842998,0.6021409455842998,event_high,0.4745646402791196,0.7100119046713474,10,57,1121,0.17641179410294852,0.9590204897551224,0.35111464968152867
B,loop,route_mobility,comparator,all_no_event,-7,0.6091846298031866,0.6091846298031866,event_high,0.49863119575578185,0.7016078577939836,10,57,1067,,,
B,loop,route_mobility,comparator,all_no_event,-6,0.587890625,0.587890625,event_high,0.478420156784981,0.6737177129432981,10,57,1024,0.22488755622188905,0.9965017491254373,0.35111464968152867
B,loop,route_mobility,comparator,all_no_event,-5,0.5699899295065458,0.5699899295065458,event_high,0.42992139120222084,0.6937564077287066,10,57,993,,,
B,loop,route_mobility,comparator,all_no_event,-4,0.6314699792960663,0.6314699792960663,event_high,0.5115496752229778,0.7398977750609445,10,57,966,0.10794602698650675,0.8655672163918041,0.35111464968152867
B,loop,route_mobility,comparator,all_no_event,-3,0.6986301369863014,0.6986301369863014,event_high,0.5827313672759624,0.8088166258017077,10,57,949,,,
B,loop,route_mobility,comparator,all_no_event,-2,0.7382478632478633,0.7382478632478633,event_high,0.6330797958512238,0.8352683612660861,10,57,936,0.01899050474762619,0.25487256371814093,0.35111464968152867
B,loop,route_mobility,comparator,all_no_event,-1,0.8336933045356372,0.8336933045356372,event_high,0.7652989700553118,0.8935738042445359,10,57,926,,,
B,loop,route_mobility,comparator,all_no_event,0,0.9115720524017468,0.9115720524017468,event_high,0.8587977028326631,0.9563820349811561,10,57,916,0.005497251374312844,0.015492253873063468,0.35111464968152867
B,loop,route_mobility,comparator,all_no_event,1,0.9207920792079208,0.9207920792079208,event_high,0.868123282967033,0.9617785429449869,9,56,909,,,
B,loop,route_mobility,comparator,all_no_event,2,0.8772522522522522,0.8772522522522522,event_high,0.8175230010049813,0.935408627874672,9,55,888,,,
B,loop,route_mobility,comparator,all_no_event,3,0.8253768844221105,0.8253768844221105,event_high,0.7401235569911256,0.9047640420620672,9,51,796,,,
B,loop,route_mobility,comparator,all_no_event,4,0.7743362831858407,0.7743362831858407,event_high,0.6673618352450469,0.884726520444998,8,46,678,,,
B,loop,action_change,comparator,all_no_event,-8,0.5637823371989296,0.5637823371989296,event_high,0.42273362587617763,0.6994766886259196,10,57,1121,0.4547726136931534,1.0,0.35111464968152867
B,loop,action_change,comparator,all_no_event,-7,0.5501405810684161,0.5501405810684161,event_high,0.4216335540838852,0.6526731801992319,10,57,1067,,,
B,loop,action_change,comparator,all_no_event,-6,0.5517578125,0.5517578125,event_high,0.42088940668333713,0.6513392822408091,10,57,1024,0.4577711144427786,1.0,0.35111464968152867
B,loop,action_change,comparator,all_no_event,-5,0.595166163141994,0.595166163141994,event_high,0.48829203819143063,0.6788445199660152,10,57,993,,,
B,loop,action_change,comparator,all_no_event,-4,0.65527950310559,0.65527950310559,event_high,0.5225428735587235,0.743904275639142,10,57,966,0.07746126936531735,0.7296351824087957,0.35111464968152867
B,loop,action_change,comparator,all_no_event,-3,0.7017913593256059,0.7017913593256059,event_high,0.5813934321492461,0.7958415053580056,10,57,949,,,
B,loop,action_change,comparator,all_no_event,-2,0.7243589743589743,0.7243589743589743,event_high,0.6064490527393753,0.8316580349131713,10,57,936,0.0239880059970015,0.3148425787106447,0.35111464968152867
B,loop,action_change,comparator,all_no_event,-1,0.7224622030237581,0.7224622030237581,event_high,0.5699962278925856,0.8693529573212571,10,57,926,,,
B,loop,action_change,comparator,all_no_event,0,0.7467248908296943,0.7467248908296943,event_high,0.598124459319558,0.8737777800550647,10,57,916,0.04397801099450275,0.23388305847076463,0.35111464968152867
B,loop,action_change,comparator,all_no_event,1,0.7447744774477447,0.7447744774477447,event_high,0.6074634498021595,0.864637535565417,9,56,909,,,
B,loop,action_change,comparator,all_no_event,2,0.722972972972973,0.722972972972973,event_high,0.5899995225362872,0.8468664205966688,9,55,888,,,
B,loop,action_change,comparator,all_no_event,3,0.6444723618090452,0.6444723618090452,event_high,0.4884012262455059,0.8173515009580582,9,51,796,,,
B,loop,action_change,comparator,all_no_event,4,0.6224188790560472,0.6224188790560472,event_high,0.47132237598041665,0.8206155657995569,8,46,678,,,
B,loop,action_recurrence,comparator,all_no_event,-8,0.46119536128456734,0.5388046387154326,event_low,0.3217821782178218,0.6160923748376858,10,57,1121,0.6521739130434783,1.0,0.35111464968152867
B,loop,action_recurrence,comparator,all_no_event,-7,0.47703842549203374,0.5229615745079663,event_low,0.36160337959977107,0.6139123452738184,10,57,1067,,,
B,loop,action_recurrence,comparator,all_no_event,-6,0.4580078125,0.5419921875,event_low,0.35996009610965557,0.5822325129256933,10,57,1024,0.49325337331334335,1.0,0.35111464968152867
B,loop,action_recurrence,comparator,all_no_event,-5,0.3997985901309164,0.6002014098690835,event_low,0.3178448182348235,0.5262749296094701,10,57,993,,,
B,loop,action_recurrence,comparator,all_no_event,-4,0.33436853002070394,0.665631469979296,event_low,0.2467600165789621,0.447457315830835,10,57,966,0.06146926536731634,0.6561719140429785,0.35111464968152867
B,loop,action_recurrence,comparator,all_no_event,-3,0.2834562697576396,0.7165437302423604,event_low,0.191642462034767,0.3902897789243541,10,57,949,,,
B,loop,action_recurrence,comparator,all_no_event,-2,0.2702991452991453,0.7297008547008548,event_low,0.16809005768094082,0.37525103066443743,10,57,936,0.010494752623688156,0.2928535732133933,0.35111464968152867
B,loop,action_recurrence,comparator,all_no_event,-1,0.2548596112311015,0.7451403887688985,event_low,0.1407227307398932,0.3886292873259698,10,57,926,,,
B,loop,action_recurrence,comparator,all_no_event,0,0.25436681222707425,0.7456331877729258,event_low,0.1409827552658462,0.38566914717694284,10,57,916,0.04397801099450275,0.23488255872063968,0.35111464968152867
B,loop,action_recurrence,comparator,all_no_event,1,0.24972497249724973,0.7502750275027503,event_low,0.13811373553405426,0.36643970092519546,9,56,909,,,
B,loop,action_recurrence,comparator,all_no_event,2,0.2905405405405405,0.7094594594594594,event_low,0.14222830319782537,0.4388133849980864,9,55,888,,,
B,loop,action_recurrence,comparator,all_no_event,3,0.3417085427135678,0.6582914572864322,event_low,0.17399969132229812,0.49467869960136984,9,51,796,,,
B,loop,action_recurrence,comparator,all_no_event,4,0.36430678466076694,0.6356932153392331,event_low,0.1754374979265501,0.5181917315317961,8,46,678,,,
B,loop,action_magnitude,comparator,all_no_event,-8,0.6155218554861731,0.6155218554861731,event_high,0.4744163302439302,0.7582312533045986,10,57,1121,0.17191404297851073,0.9050474762618691,0.35111464968152867
B,loop,action_magnitude,comparator,all_no_event,-7,0.6241799437675727,0.6241799437675727,event_high,0.46287892962725213,0.780711693650713,10,57,1067,,,
B,loop,action_magnitude,comparator,all_no_event,-6,0.5849609375,0.5849609375,event_high,0.42695888677932253,0.7511930439974623,10,57,1024,0.37881059470264866,0.9980009995002499,0.35111464968152867
B,loop,action_magnitude,comparator,all_no_event,-5,0.5548841893252769,0.5548841893252769,event_high,0.39330543933054396,0.7191849492215975,10,57,993,,,
B,loop,action_magnitude,comparator,all_no_event,-4,0.5455486542443064,0.5455486542443064,event_high,0.3636224449216575,0.7278356419020207,10,57,966,0.6601699150424788,1.0,0.35111464968152867
B,loop,action_magnitude,comparator,all_no_event,-3,0.5458377239199157,0.5458377239199157,event_high,0.3738304722428603,0.7186480789144554,10,57,949,,,
B,loop,action_magnitude,comparator,all_no_event,-2,0.5790598290598291,0.5790598290598291,event_high,0.4456703919872464,0.7204672375279225,10,57,936,0.4702648675662169,1.0,0.35111464968152867
B,loop,action_magnitude,comparator,all_no_event,-1,0.6652267818574514,0.6652267818574514,event_high,0.5272708254089007,0.7989821882951654,10,57,926,,,
B,loop,action_magnitude,comparator,all_no_event,0,0.6899563318777293,0.6899563318777293,event_high,0.5342461326433032,0.8179261250376547,10,57,916,0.10044977511244378,0.5092453773113443,0.35111464968152867
B,loop,action_magnitude,comparator,all_no_event,1,0.6919691969196919,0.6919691969196919,event_high,0.5393079783637593,0.8359585260175811,9,56,909,,,
B,loop,action_magnitude,comparator,all_no_event,2,0.7150900900900901,0.7150900900900901,event_high,0.5590995380703278,0.8589381270903009,9,55,888,,,
B,loop,action_magnitude,comparator,all_no_event,3,0.7449748743718593,0.7449748743718593,event_high,0.6246141868512111,0.8779873772791024,9,51,796,,,
B,loop,action_magnitude,comparator,all_no_event,4,0.7389380530973452,0.7389380530973452,event_high,0.5809495295124039,0.8907497981637595,8,46,678,,,
B,loop,physical_progress,comparator,all_no_event,-8,0.35236396074933096,0.647636039250669,event_low,0.2554810990226812,0.43114043389775636,10,57,1121,0.005497251374312844,0.7736131934032984,0.35111464968152867
B,loop,physical_progress,comparator,all_no_event,-7,0.48500468603561386,0.5149953139643861,event_low,0.4132069791613852,0.5785169033843347,10,57,1067,,,
B,loop,physical_progress,comparator,all_no_event,-6,0.482421875,0.517578125,event_low,0.3808469235598807,0.5920180109404096,10,57,1024,0.7466266866566716,1.0,0.35111464968152867
B,loop,physical_progress,comparator,all_no_event,-5,0.49345417925478346,0.5065458207452165,event_low,0.4059907284768212,0.6028674698223504,10,57,993,,,
B,loop,physical_progress,comparator,all_no_event,-4,0.634575569358178,0.634575569358178,event_high,0.5031325530070753,0.7829612737601046,10,57,966,0.11394302848575712,0.8460769615192404,0.35111464968152867
B,loop,physical_progress,comparator,all_no_event,-3,0.6464699683877766,0.6464699683877766,event_high,0.5454047086747558,0.7317953549517967,10,57,949,,,
B,loop,physical_progress,comparator,all_no_event,-2,0.6367521367521367,0.6367521367521367,event_high,0.4946180869125456,0.7708657868894359,10,57,936,0.1374312843578211,0.8345827086456772,0.35111464968152867
