corpus,event,lead,axis,auc_event_high,events,pairs
grid50x8,static,-6,query|all|edge_state|d1,0.04276315789473684,110,304
grid50x8,static,-6,query|all|edge_state|acceleration,0.08881578947368421,110,304
grid50x8,static,-6,query|all|edge_state|jerk,0.125,110,304
grid50x8,static,-6,query|all|edge_state|lag4,0.07894736842105263,110,304
grid50x8,static,-6,query|all|edge_state|return_advantage,0.8223684210526315,110,304
grid50x8,static,-6,query|all|edge_state|turn_instability,0.5723684210526315,110,304
grid50x8,static,-6,query|all|token_gram|d1,0.08552631578947369,110,304
grid50x8,static,-6,query|all|token_gram|acceleration,0.16447368421052633,110,304
grid50x8,static,-6,query|all|token_gram|jerk,0.19407894736842105,110,304
grid50x8,static,-6,query|all|token_gram|lag4,0.1611842105263158,110,304
grid50x8,static,-6,query|all|token_gram|return_advantage,0.6118421052631579,110,304
grid50x8,static,-6,query|all|token_gram|turn_instability,0.6842105263157895,110,304
grid50x8,static,-6,query|all|expert_load|d1,0.06907894736842106,110,304
grid50x8,static,-6,query|all|expert_load|acceleration,0.08552631578947369,110,304
grid50x8,static,-6,query|all|expert_load|jerk,0.09539473684210527,110,304
grid50x8,static,-6,query|all|expert_load|lag4,0.13157894736842105,110,304
grid50x8,static,-6,query|all|expert_load|return_advantage,0.6414473684210527,110,304
grid50x8,static,-6,query|all|expert_load|turn_instability,0.4934210526315789,110,304
grid50x8,static,-6,query|all|spectrum|d1,0.09210526315789473,110,304
grid50x8,static,-6,query|all|spectrum|acceleration,0.11842105263157894,110,304
grid50x8,static,-6,query|all|spectrum|jerk,0.1611842105263158,110,304
grid50x8,static,-6,query|all|spectrum|lag4,0.16776315789473684,110,304
grid50x8,static,-6,query|all|spectrum|return_advantage,0.6085526315789473,110,304
grid50x8,static,-6,query|all|spectrum|turn_instability,0.7072368421052632,110,304
grid50x8,static,-6,query|front|edge_action|d1,0.29605263157894735,110,304
grid50x8,static,-6,query|front|edge_action|acceleration,0.27960526315789475,110,304
grid50x8,static,-6,query|front|edge_action|jerk,0.23026315789473684,110,304
grid50x8,static,-6,query|front|edge_action|lag4,0.18421052631578946,110,304
grid50x8,static,-6,query|front|edge_action|return_advantage,0.694078947368421,110,304
grid50x8,static,-6,query|front|edge_action|turn_instability,0.7335526315789473,110,304
grid50x8,static,-6,query|front|edge_state|d1,0.046052631578947366,110,304
grid50x8,static,-6,query|front|edge_state|acceleration,0.10526315789473684,110,304
grid50x8,static,-6,query|front|edge_state|jerk,0.13486842105263158,110,304
grid50x8,static,-6,query|front|edge_state|lag4,0.08388157894736842,110,304
grid50x8,static,-6,query|front|edge_state|return_advantage,0.8157894736842105,110,304
grid50x8,static,-6,query|front|edge_state|turn_instability,0.6101973684210527,110,304
grid50x8,static,-6,query|front|token_gram|d1,0.08552631578947369,110,304
grid50x8,static,-6,query|front|token_gram|acceleration,0.16447368421052633,110,304
grid50x8,static,-6,query|front|token_gram|jerk,0.1924342105263158,110,304
grid50x8,static,-6,query|front|token_gram|lag4,0.16447368421052633,110,304
grid50x8,static,-6,query|front|token_gram|return_advantage,0.6118421052631579,110,304
grid50x8,static,-6,query|front|token_gram|turn_instability,0.680921052631579,110,304
grid50x8,static,-6,query|front|expert_load|d1,0.09868421052631579,110,304
grid50x8,static,-6,query|front|expert_load|acceleration,0.10855263157894737,110,304
grid50x8,static,-6,query|front|expert_load|jerk,0.12828947368421054,110,304
grid50x8,static,-6,query|front|expert_load|lag4,0.14802631578947367,110,304
grid50x8,static,-6,query|front|expert_load|return_advantage,0.7171052631578947,110,304
grid50x8,static,-6,query|front|expert_load|turn_instability,0.6611842105263158,110,304
grid50x8,static,-6,query|front|spectrum|d1,0.09868421052631579,110,304
grid50x8,static,-6,query|front|spectrum|acceleration,0.13815789473684212,110,304
grid50x8,static,-6,query|front|spectrum|jerk,0.18421052631578946,110,304
grid50x8,static,-6,query|front|spectrum|lag4,0.16776315789473684,110,304
grid50x8,static,-6,query|front|spectrum|return_advantage,0.6052631578947368,110,304
grid50x8,static,-6,query|front|spectrum|turn_instability,0.7302631578947368,110,304
grid50x8,static,-6,query|back|edge_action|d1,0.08552631578947369,110,304
grid50x8,static,-6,query|back|edge_action|acceleration,0.09539473684210527,110,304
grid50x8,static,-6,query|back|edge_action|jerk,0.10197368421052631,110,304
grid50x8,static,-6,query|back|edge_action|lag4,0.15625,110,304
grid50x8,static,-6,query|back|edge_action|return_advantage,0.5723684210526315,110,304
grid50x8,static,-6,query|back|edge_action|turn_instability,0.5608552631578947,110,304
grid50x8,static,-6,query|back|edge_state|d1,0.05592105263157895,110,304
grid50x8,static,-6,query|back|edge_state|acceleration,0.0756578947368421,110,304
grid50x8,static,-6,query|back|edge_state|jerk,0.09539473684210527,110,304
grid50x8,static,-6,query|back|edge_state|lag4,0.10197368421052631,110,304
grid50x8,static,-6,query|back|edge_state|return_advantage,0.7335526315789473,110,304
grid50x8,static,-6,query|back|edge_state|turn_instability,0.3717105263157895,110,304
grid50x8,static,-6,query|back|token_gram|d1,0.10526315789473684,110,304
grid50x8,static,-6,query|back|token_gram|acceleration,0.11842105263157894,110,304
grid50x8,static,-6,query|back|token_gram|jerk,0.14802631578947367,110,304
grid50x8,static,-6,query|back|token_gram|lag4,0.21217105263157895,110,304
grid50x8,static,-6,query|back|token_gram|return_advantage,0.4276315789473684,110,304
grid50x8,static,-6,query|back|token_gram|turn_instability,0.46710526315789475,110,304
grid50x8,static,-6,query|back|expert_load|d1,0.0625,110,304
grid50x8,static,-6,query|back|expert_load|acceleration,0.08881578947368421,110,304
grid50x8,static,-6,query|back|expert_load|jerk,0.10526315789473684,110,304
grid50x8,static,-6,query|back|expert_load|lag4,0.15460526315789475,110,304
grid50x8,static,-6,query|back|expert_load|return_advantage,0.5131578947368421,110,304
grid50x8,static,-6,query|back|expert_load|turn_instability,0.3782894736842105,110,304
grid50x8,static,-6,query|back|spectrum|d1,0.09210526315789473,110,304
grid50x8,static,-6,query|back|spectrum|acceleration,0.13486842105263158,110,304
grid50x8,static,-6,query|back|spectrum|jerk,0.14144736842105263,110,304
grid50x8,static,-6,query|back|spectrum|lag4,0.24835526315789475,110,304
grid50x8,static,-6,query|back|spectrum|return_advantage,0.3815789473684211,110,304
grid50x8,static,-6,query|back|spectrum|turn_instability,0.4605263157894737,110,304
grid50x8,static,-6,state|query_response,0.05592105263157895,110,304
grid50x8,static,-6,state|query_acceleration,0.09539473684210527,110,304
grid50x8,static,-6,state|query_jerk,0.1118421052631579,110,304
grid50x8,static,-6,state|query_return,0.7532894736842105,110,304
grid50x8,static,-6,state|query_turn,0.6644736842105263,110,304
grid50x8,static,-4,flow|all|edge_action|early_speed,0.5541958041958042,104,286
grid50x8,static,-4,flow|all|edge_action|late_speed,0.7202797202797203,104,286
grid50x8,static,-4,flow|all|edge_action|path,0.7202797202797203,104,286
grid50x8,static,-4,flow|all|edge_action|endpoint,0.6748251748251748,104,286
grid50x8,static,-4,flow|all|edge_action|efficiency,0.5472027972027972,104,286
grid50x8,static,-4,flow|all|edge_action|curvature,0.736013986013986,104,286
grid50x8,static,-4,flow|all|edge_action|settling_log_ratio,0.7622377622377622,104,286
grid50x8,static,-4,flow|all|edge_state|early_speed,0.5367132867132867,104,286
grid50x8,static,-4,flow|all|edge_state|late_speed,0.5786713286713286,104,286
grid50x8,static,-4,flow|all|edge_state|path,0.5559440559440559,104,286
grid50x8,static,-4,flow|all|edge_state|endpoint,0.5926573426573427,104,286
grid50x8,static,-4,flow|all|edge_state|efficiency,0.5594405594405595,104,286
grid50x8,static,-4,flow|all|edge_state|curvature,0.5594405594405595,104,286
grid50x8,static,-4,flow|all|edge_state|settling_log_ratio,0.583916083916084,104,286
grid50x8,static,-4,flow|all|token_gram|early_speed,0.32867132867132864,104,286
grid50x8,static,-4,flow|all|token_gram|late_speed,0.36713286713286714,104,286
grid50x8,static,-4,flow|all|token_gram|path,0.3531468531468531,104,286
grid50x8,static,-4,flow|all|token_gram|endpoint,0.3181818181818182,104,286
grid50x8,static,-4,flow|all|token_gram|efficiency,0.26573426573426573,104,286
grid50x8,static,-4,flow|all|token_gram|curvature,0.36363636363636365,104,286
grid50x8,static,-4,flow|all|token_gram|settling_log_ratio,0.7132867132867133,104,286
grid50x8,static,-4,flow|all|expert_load|early_speed,0.5961538461538461,104,286
grid50x8,static,-4,flow|all|expert_load|late_speed,0.7587412587412588,104,286
grid50x8,static,-4,flow|all|expert_load|path,0.7097902097902098,104,286
grid50x8,static,-4,flow|all|expert_load|endpoint,0.6835664335664335,104,286
grid50x8,static,-4,flow|all|expert_load|efficiency,0.6748251748251748,104,286
grid50x8,static,-4,flow|all|expert_load|curvature,0.6608391608391608,104,286
grid50x8,static,-4,flow|all|expert_load|settling_log_ratio,0.6783216783216783,104,286
grid50x8,static,-4,flow|all|spectrum|early_speed,0.46503496503496505,104,286
grid50x8,static,-4,flow|all|spectrum|late_speed,0.38286713286713286,104,286
grid50x8,static,-4,flow|all|spectrum|path,0.38461538461538464,104,286
grid50x8,static,-4,flow|all|spectrum|endpoint,0.27972027972027974,104,286
grid50x8,static,-4,flow|all|spectrum|efficiency,0.19230769230769232,104,286
grid50x8,static,-4,flow|all|spectrum|curvature,0.6923076923076923,104,286
grid50x8,static,-4,flow|all|spectrum|settling_log_ratio,0.44755244755244755,104,286
grid50x8,static,-4,flow|front|edge_action|early_speed,0.5699300699300699,104,286
grid50x8,static,-4,flow|front|edge_action|late_speed,0.7762237762237763,104,286
grid50x8,static,-4,flow|front|edge_action|path,0.784965034965035,104,286
grid50x8,static,-4,flow|front|edge_action|endpoint,0.7517482517482518,104,286
grid50x8,static,-4,flow|front|edge_action|efficiency,0.5559440559440559,104,286
grid50x8,static,-4,flow|front|edge_action|curvature,0.7727272727272727,104,286
grid50x8,static,-4,flow|front|edge_action|settling_log_ratio,0.7972027972027972,104,286
grid50x8,static,-4,flow|front|edge_state|early_speed,0.5576923076923077,104,286
grid50x8,static,-4,flow|front|edge_state|late_speed,0.5367132867132867,104,286
grid50x8,static,-4,flow|front|edge_state|path,0.5209790209790209,104,286
grid50x8,static,-4,flow|front|edge_state|endpoint,0.541958041958042,104,286
grid50x8,static,-4,flow|front|edge_state|efficiency,0.548951048951049,104,286
grid50x8,static,-4,flow|front|edge_state|curvature,0.5314685314685315,104,286
grid50x8,static,-4,flow|front|edge_state|settling_log_ratio,0.486013986013986,104,286
grid50x8,static,-4,flow|front|token_gram|early_speed,0.33916083916083917,104,286
grid50x8,static,-4,flow|front|token_gram|late_speed,0.40734265734265734,104,286
grid50x8,static,-4,flow|front|token_gram|path,0.36713286713286714,104,286
grid50x8,static,-4,flow|front|token_gram|endpoint,0.3076923076923077,104,286
grid50x8,static,-4,flow|front|token_gram|efficiency,0.3146853146853147,104,286
grid50x8,static,-4,flow|front|token_gram|curvature,0.3723776223776224,104,286
grid50x8,static,-4,flow|front|token_gram|settling_log_ratio,0.7132867132867133,104,286
grid50x8,static,-4,flow|front|expert_load|early_speed,0.6608391608391608,104,286
grid50x8,static,-4,flow|front|expert_load|late_speed,0.8374125874125874,104,286
grid50x8,static,-4,flow|front|expert_load|path,0.8146853146853147,104,286
grid50x8,static,-4,flow|front|expert_load|endpoint,0.7412587412587412,104,286
grid50x8,static,-4,flow|front|expert_load|efficiency,0.583916083916084,104,286
grid50x8,static,-4,flow|front|expert_load|curvature,0.7692307692307693,104,286
grid50x8,static,-4,flow|front|expert_load|settling_log_ratio,0.8076923076923077,104,286
grid50x8,static,-4,flow|front|spectrum|early_speed,0.493006993006993,104,286
grid50x8,static,-4,flow|front|spectrum|late_speed,0.6083916083916084,104,286
grid50x8,static,-4,flow|front|spectrum|path,0.5174825174825175,104,286
grid50x8,static,-4,flow|front|spectrum|endpoint,0.3321678321678322,104,286
grid50x8,static,-4,flow|front|spectrum|efficiency,0.2727272727272727,104,286
grid50x8,static,-4,flow|front|spectrum|curvature,0.6800699300699301,104,286
grid50x8,static,-4,flow|front|spectrum|settling_log_ratio,0.5996503496503497,104,286
grid50x8,static,-4,flow|back|edge_action|early_speed,0.5122377622377622,104,286
grid50x8,static,-4,flow|back|edge_action|late_speed,0.42657342657342656,104,286
grid50x8,static,-4,flow|back|edge_action|path,0.4965034965034965,104,286
grid50x8,static,-4,flow|back|edge_action|endpoint,0.5209790209790209,104,286
grid50x8,static,-4,flow|back|edge_action|efficiency,0.5856643356643356,104,286
grid50x8,static,-4,flow|back|edge_action|curvature,0.5874125874125874,104,286
grid50x8,static,-4,flow|back|edge_action|settling_log_ratio,0.4493006993006993,104,286
grid50x8,static,-4,flow|back|edge_state|early_speed,0.5332167832167832,104,286
grid50x8,static,-4,flow|back|edge_state|late_speed,0.5751748251748252,104,286
grid50x8,static,-4,flow|back|edge_state|path,0.5664335664335665,104,286
grid50x8,static,-4,flow|back|edge_state|endpoint,0.5926573426573427,104,286
grid50x8,static,-4,flow|back|edge_state|efficiency,0.5629370629370629,104,286
grid50x8,static,-4,flow|back|edge_state|curvature,0.5629370629370629,104,286
grid50x8,static,-4,flow|back|edge_state|settling_log_ratio,0.583916083916084,104,286
grid50x8,static,-4,flow|back|token_gram|early_speed,0.6590909090909091,104,286
grid50x8,static,-4,flow|back|token_gram|late_speed,0.35664335664335667,104,286
grid50x8,static,-4,flow|back|token_gram|path,0.3916083916083916,104,286
grid50x8,static,-4,flow|back|token_gram|endpoint,0.2902097902097902,104,286
grid50x8,static,-4,flow|back|token_gram|efficiency,0.28146853146853146,104,286
grid50x8,static,-4,flow|back|token_gram|curvature,0.6153846153846154,104,286
grid50x8,static,-4,flow|back|token_gram|settling_log_ratio,0.23076923076923078,104,286
grid50x8,static,-4,flow|back|expert_load|early_speed,0.4230769230769231,104,286
grid50x8,static,-4,flow|back|expert_load|late_speed,0.42482517482517484,104,286
grid50x8,static,-4,flow|back|expert_load|path,0.4458041958041958,104,286
grid50x8,static,-4,flow|back|expert_load|endpoint,0.6188811188811189,104,286
grid50x8,static,-4,flow|back|expert_load|efficiency,0.7797202797202797,104,286
grid50x8,static,-4,flow|back|expert_load|curvature,0.3916083916083916,104,286
grid50x8,static,-4,flow|back|expert_load|settling_log_ratio,0.486013986013986,104,286
grid50x8,static,-4,flow|back|spectrum|early_speed,0.493006993006993,104,286
grid50x8,static,-4,flow|back|spectrum|late_speed,0.32867132867132864,104,286
grid50x8,static,-4,flow|back|spectrum|path,0.3776223776223776,104,286
grid50x8,static,-4,flow|back|spectrum|endpoint,0.2517482517482518,104,286
grid50x8,static,-4,flow|back|spectrum|efficiency,0.1888111888111888,104,286
grid50x8,static,-4,flow|back|spectrum|curvature,0.6381118881118881,104,286
grid50x8,static,-4,flow|back|spectrum|settling_log_ratio,0.32867132867132864,104,286
grid50x8,static,-4,terminal|all|effective_rank_fraction,0.3129370629370629,104,286
grid50x8,static,-4,terminal|all|token_affinity,0.5244755244755245,104,286
grid50x8,static,-4,terminal|all|state_action_affinity,0.6923076923076923,104,286
grid50x8,static,-4,terminal|all|expert_load_entropy,0.3269230769230769,104,286
grid50x8,static,-4,terminal|front|effective_rank_fraction,0.3269230769230769,104,286
grid50x8,static,-4,terminal|front|token_affinity,0.33916083916083917,104,286
grid50x8,static,-4,terminal|front|state_action_affinity,0.6975524475524476,104,286
grid50x8,static,-4,terminal|front|expert_load_entropy,0.3723776223776224,104,286
grid50x8,static,-4,terminal|back|effective_rank_fraction,0.32867132867132864,104,286
grid50x8,static,-4,terminal|back|token_affinity,0.6590909090909091,104,286
grid50x8,static,-4,terminal|back|state_action_affinity,0.4982517482517482,104,286
grid50x8,static,-4,terminal|back|expert_load_entropy,0.3776223776223776,104,286
grid50x8,static,-4,state|flow_nonsettling,0.6363636363636364,104,286
grid50x8,static,-4,state|flow_curvature,0.7202797202797203,104,286
grid50x8,static,-4,state|flow_directness,0.4020979020979021,104,286
grid50x8,static,-4,state|flow_late_motion,0.6730769230769231,104,286
grid50x8,static,-4,state|diversity,0.3129370629370629,104,286
grid50x8,static,-4,state|token_coherence,0.5244755244755245,104,286
grid50x8,static,-4,query|all|edge_action|d1,0.08041958041958042,104,286
grid50x8,static,-4,query|all|edge_action|acceleration,0.09615384615384616,104,286
grid50x8,static,-4,query|all|edge_action|jerk,0.11188811188811189,104,286
grid50x8,static,-4,query|all|edge_action|lag4,0.045454545454545456,104,286
grid50x8,static,-4,query|all|edge_action|return_advantage,0.8041958041958042,104,286
grid50x8,static,-4,query|all|edge_action|turn_instability,0.8216783216783217,104,286
grid50x8,static,-4,query|all|edge_state|d1,0.055944055944055944,104,286
grid50x8,static,-4,query|all|edge_state|acceleration,0.055944055944055944,104,286
grid50x8,static,-4,query|all|edge_state|jerk,0.06643356643356643,104,286
grid50x8,static,-4,query|all|edge_state|lag4,0.03496503496503497,104,286
grid50x8,static,-4,query|all|edge_state|return_advantage,0.8706293706293706,104,286
grid50x8,static,-4,query|all|edge_state|turn_instability,0.6013986013986014,104,286
grid50x8,static,-4,query|all|token_gram|d1,0.04895104895104895,104,286
grid50x8,static,-4,query|all|token_gram|acceleration,0.1048951048951049,104,286
grid50x8,static,-4,query|all|token_gram|jerk,0.0944055944055944,104,286
grid50x8,static,-4,query|all|token_gram|lag4,0.06643356643356643,104,286
grid50x8,static,-4,query|all|token_gram|return_advantage,0.7867132867132867,104,286
grid50x8,static,-4,query|all|token_gram|turn_instability,0.7202797202797203,104,286
grid50x8,static,-4,query|all|expert_load|d1,0.04895104895104895,104,286
grid50x8,static,-4,query|all|expert_load|acceleration,0.06293706293706294,104,286
grid50x8,static,-4,query|all|expert_load|jerk,0.06993006993006994,104,286
grid50x8,static,-4,query|all|expert_load|lag4,0.03496503496503497,104,286
grid50x8,static,-4,query|all|expert_load|return_advantage,0.8216783216783217,104,286
grid50x8,static,-4,query|all|expert_load|turn_instability,0.6608391608391608,104,286
grid50x8,static,-4,query|all|spectrum|d1,0.08041958041958042,104,286
grid50x8,static,-4,query|all|spectrum|acceleration,0.11538461538461539,104,286
grid50x8,static,-4,query|all|spectrum|jerk,0.12937062937062938,104,286
grid50x8,static,-4,query|all|spectrum|lag4,0.05244755244755245,104,286
grid50x8,static,-4,query|all|spectrum|return_advantage,0.8041958041958042,104,286
grid50x8,static,-4,query|all|spectrum|turn_instability,0.7832167832167832,104,286
grid50x8,static,-4,query|front|edge_action|d1,0.3776223776223776,104,286
grid50x8,static,-4,query|front|edge_action|acceleration,0.4597902097902098,104,286
grid50x8,static,-4,query|front|edge_action|jerk,0.47027972027972026,104,286
grid50x8,static,-4,query|front|edge_action|lag4,0.0944055944055944,104,286
grid50x8,static,-4,query|front|edge_action|return_advantage,0.7867132867132867,104,286
grid50x8,static,-4,query|front|edge_action|turn_instability,0.8251748251748252,104,286
grid50x8,static,-4,query|front|edge_state|d1,0.055944055944055944,104,286
grid50x8,static,-4,query|front|edge_state|acceleration,0.05944055944055944,104,286
grid50x8,static,-4,query|front|edge_state|jerk,0.05944055944055944,104,286
grid50x8,static,-4,query|front|edge_state|lag4,0.03496503496503497,104,286
grid50x8,static,-4,query|front|edge_state|return_advantage,0.8601398601398601,104,286
grid50x8,static,-4,query|front|edge_state|turn_instability,0.6188811188811189,104,286
grid50x8,static,-4,query|front|token_gram|d1,0.055944055944055944,104,286
grid50x8,static,-4,query|front|token_gram|acceleration,0.11538461538461539,104,286
grid50x8,static,-4,query|front|token_gram|jerk,0.08391608391608392,104,286
grid50x8,static,-4,query|front|token_gram|lag4,0.06818181818181818,104,286
grid50x8,static,-4,query|front|token_gram|return_advantage,0.7937062937062938,104,286
grid50x8,static,-4,query|front|token_gram|turn_instability,0.7202797202797203,104,286
grid50x8,static,-4,query|front|expert_load|d1,0.09615384615384616,104,286
grid50x8,static,-4,query|front|expert_load|acceleration,0.12937062937062938,104,286
grid50x8,static,-4,query|front|expert_load|jerk,0.12937062937062938,104,286
grid50x8,static,-4,query|front|expert_load|lag4,0.038461538461538464,104,286
grid50x8,static,-4,query|front|expert_load|return_advantage,0.8636363636363636,104,286
grid50x8,static,-4,query|front|expert_load|turn_instability,0.8181818181818182,104,286
grid50x8,static,-4,query|front|spectrum|d1,0.08391608391608392,104,286
grid50x8,static,-4,query|front|spectrum|acceleration,0.12237762237762238,104,286
grid50x8,static,-4,query|front|spectrum|jerk,0.15734265734265734,104,286
grid50x8,static,-4,query|front|spectrum|lag4,0.055944055944055944,104,286
grid50x8,static,-4,query|front|spectrum|return_advantage,0.8111888111888111,104,286
grid50x8,static,-4,query|front|spectrum|turn_instability,0.7709790209790209,104,286
grid50x8,static,-4,query|back|edge_action|d1,0.06993006993006994,104,286
grid50x8,static,-4,query|back|edge_action|acceleration,0.06993006993006994,104,286
grid50x8,static,-4,query|back|edge_action|jerk,0.09265734265734266,104,286
grid50x8,static,-4,query|back|edge_action|lag4,0.03146853146853147,104,286
grid50x8,static,-4,query|back|edge_action|return_advantage,0.8391608391608392,104,286
grid50x8,static,-4,query|back|edge_action|turn_instability,0.7307692307692307,104,286
grid50x8,static,-4,query|back|edge_state|d1,0.05944055944055944,104,286
grid50x8,static,-4,query|back|edge_state|acceleration,0.04195804195804196,104,286
grid50x8,static,-4,query|back|edge_state|jerk,0.055944055944055944,104,286
grid50x8,static,-4,query|back|edge_state|lag4,0.038461538461538464,104,286
grid50x8,static,-4,query|back|edge_state|return_advantage,0.916083916083916,104,286
grid50x8,static,-4,query|back|edge_state|turn_instability,0.41083916083916083,104,286
grid50x8,static,-4,query|back|token_gram|d1,0.09090909090909091,104,286
grid50x8,static,-4,query|back|token_gram|acceleration,0.10839160839160839,104,286
grid50x8,static,-4,query|back|token_gram|jerk,0.13986013986013987,104,286
grid50x8,static,-4,query|back|token_gram|lag4,0.045454545454545456,104,286
grid50x8,static,-4,query|back|token_gram|return_advantage,0.6083916083916084,104,286
grid50x8,static,-4,query|back|token_gram|turn_instability,0.6241258741258742,104,286
grid50x8,static,-4,query|back|expert_load|d1,0.05244755244755245,104,286
grid50x8,static,-4,query|back|expert_load|acceleration,0.06993006993006994,104,286
grid50x8,static,-4,query|back|expert_load|jerk,0.06118881118881119,104,286
grid50x8,static,-4,query|back|expert_load|lag4,0.038461538461538464,104,286
grid50x8,static,-4,query|back|expert_load|return_advantage,0.7727272727272727,104,286
grid50x8,static,-4,query|back|expert_load|turn_instability,0.5454545454545454,104,286
grid50x8,static,-4,query|back|spectrum|d1,0.10314685314685315,104,286
grid50x8,static,-4,query|back|spectrum|acceleration,0.12937062937062938,104,286
grid50x8,static,-4,query|back|spectrum|jerk,0.14335664335664336,104,286
grid50x8,static,-4,query|back|spectrum|lag4,0.10139860139860139,104,286
grid50x8,static,-4,query|back|spectrum|return_advantage,0.5944055944055944,104,286
grid50x8,static,-4,query|back|spectrum|turn_instability,0.6048951048951049,104,286
grid50x8,static,-4,state|query_response,0.038461538461538464,104,286
grid50x8,static,-4,state|query_acceleration,0.05244755244755245,104,286
grid50x8,static,-4,state|query_jerk,0.06818181818181818,104,286
grid50x8,static,-4,state|query_return,0.8706293706293706,104,286
grid50x8,static,-4,state|query_turn,0.7587412587412588,104,286
grid50x8,static,-2,flow|all|edge_action|early_speed,0.43820224719101125,100,267
grid50x8,static,-2,flow|all|edge_action|late_speed,0.5692883895131086,100,267
grid50x8,static,-2,flow|all|edge_action|path,0.548689138576779,100,267
grid50x8,static,-2,flow|all|edge_action|endpoint,0.5093632958801498,100,267
grid50x8,static,-2,flow|all|edge_action|efficiency,0.4419475655430712,100,267
grid50x8,static,-2,flow|all|edge_action|curvature,0.6273408239700374,100,267
grid50x8,static,-2,flow|all|edge_action|settling_log_ratio,0.5749063670411985,100,267
grid50x8,static,-2,flow|all|edge_state|early_speed,0.5355805243445693,100,267
grid50x8,static,-2,flow|all|edge_state|late_speed,0.6348314606741573,100,267
grid50x8,static,-2,flow|all|edge_state|path,0.5898876404494382,100,267
grid50x8,static,-2,flow|all|edge_state|endpoint,0.5561797752808989,100,267
grid50x8,static,-2,flow|all|edge_state|efficiency,0.4700374531835206,100,267
grid50x8,static,-2,flow|all|edge_state|curvature,0.5936329588014981,100,267
grid50x8,static,-2,flow|all|edge_state|settling_log_ratio,0.5561797752808989,100,267
grid50x8,static,-2,flow|all|token_gram|early_speed,0.23595505617977527,100,267
grid50x8,static,-2,flow|all|token_gram|late_speed,0.30337078651685395,100,267
grid50x8,static,-2,flow|all|token_gram|path,0.2397003745318352,100,267
grid50x8,static,-2,flow|all|token_gram|endpoint,0.17228464419475656,100,267
grid50x8,static,-2,flow|all|token_gram|efficiency,0.19101123595505617,100,267
grid50x8,static,-2,flow|all|token_gram|curvature,0.2883895131086142,100,267
grid50x8,static,-2,flow|all|token_gram|settling_log_ratio,0.6367041198501873,100,267
grid50x8,static,-2,flow|all|expert_load|early_speed,0.5880149812734082,100,267
grid50x8,static,-2,flow|all|expert_load|late_speed,0.5411985018726592,100,267
grid50x8,static,-2,flow|all|expert_load|path,0.5823970037453183,100,267
grid50x8,static,-2,flow|all|expert_load|endpoint,0.6367041198501873,100,267
grid50x8,static,-2,flow|all|expert_load|efficiency,0.649812734082397,100,267
grid50x8,static,-2,flow|all|expert_load|curvature,0.602996254681648,100,267
grid50x8,static,-2,flow|all|expert_load|settling_log_ratio,0.4606741573033708,100,267
grid50x8,static,-2,flow|all|spectrum|early_speed,0.3857677902621723,100,267
grid50x8,static,-2,flow|all|spectrum|late_speed,0.31835205992509363,100,267
grid50x8,static,-2,flow|all|spectrum|path,0.3295880149812734,100,267
grid50x8,static,-2,flow|all|spectrum|endpoint,0.18726591760299627,100,267
grid50x8,static,-2,flow|all|spectrum|efficiency,0.20411985018726592,100,267
grid50x8,static,-2,flow|all|spectrum|curvature,0.5692883895131086,100,267
grid50x8,static,-2,flow|all|spectrum|settling_log_ratio,0.36704119850187267,100,267
grid50x8,static,-2,flow|front|edge_action|early_speed,0.47191011235955055,100,267
grid50x8,static,-2,flow|front|edge_action|late_speed,0.6741573033707865,100,267
grid50x8,static,-2,flow|front|edge_action|path,0.6629213483146067,100,267
grid50x8,static,-2,flow|front|edge_action|endpoint,0.6142322097378277,100,267
grid50x8,static,-2,flow|front|edge_action|efficiency,0.4681647940074906,100,267
grid50x8,static,-2,flow|front|edge_action|curvature,0.7116104868913857,100,267
grid50x8,static,-2,flow|front|edge_action|settling_log_ratio,0.6797752808988764,100,267
grid50x8,static,-2,flow|front|edge_state|early_speed,0.5149812734082397,100,267
grid50x8,static,-2,flow|front|edge_state|late_speed,0.5936329588014981,100,267
grid50x8,static,-2,flow|front|edge_state|path,0.5543071161048689,100,267
grid50x8,static,-2,flow|front|edge_state|endpoint,0.5337078651685393,100,267
grid50x8,static,-2,flow|front|edge_state|efficiency,0.5131086142322098,100,267
grid50x8,static,-2,flow|front|edge_state|curvature,0.5655430711610487,100,267
grid50x8,static,-2,flow|front|edge_state|settling_log_ratio,0.5599250936329588,100,267
grid50x8,static,-2,flow|front|token_gram|early_speed,0.27340823970037453,100,267
grid50x8,static,-2,flow|front|token_gram|late_speed,0.25842696629213485,100,267
grid50x8,static,-2,flow|front|token_gram|path,0.19850187265917604,100,267
grid50x8,static,-2,flow|front|token_gram|endpoint,0.19101123595505617,100,267
grid50x8,static,-2,flow|front|token_gram|efficiency,0.1947565543071161,100,267
grid50x8,static,-2,flow|front|token_gram|curvature,0.20599250936329588,100,267
grid50x8,static,-2,flow|front|token_gram|settling_log_ratio,0.6292134831460674,100,267
grid50x8,static,-2,flow|front|expert_load|early_speed,0.6479400749063671,100,267
grid50x8,static,-2,flow|front|expert_load|late_speed,0.8089887640449438,100,267
grid50x8,static,-2,flow|front|expert_load|path,0.7752808988764045,100,267
grid50x8,static,-2,flow|front|expert_load|endpoint,0.7153558052434457,100,267
grid50x8,static,-2,flow|front|expert_load|efficiency,0.5599250936329588,100,267
