level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,progress_bin,alarms,count
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.02,True,266,"[25,50%)",265,5
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.02,True,266,"[50,75%)",265,185
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.02,True,266,"[75,100%)",265,75
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,False,7734,"[0,25%)",100,0
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,False,7734,"[25,50%)",100,0
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,False,7734,"[50,75%)",100,14
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,False,7734,"[75,100%)",100,86
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,True,266,"[0,25%)",259,0
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,True,266,"[25,50%)",259,11
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,True,266,"[50,75%)",259,154
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.02,True,266,"[75,100%)",259,94
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,False,7734,"[0,25%)",70,0
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,False,7734,"[25,50%)",70,0
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,False,7734,"[50,75%)",70,17
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,False,7734,"[75,100%)",70,53
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,True,266,"[0,25%)",261,0
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,True,266,"[25,50%)",261,11
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,True,266,"[50,75%)",261,158
suite,all,libero_spatial,all,c64_union_radius,64,union_radius,0.02,True,266,"[75,100%)",261,92
suite,all,libero_spatial,all,knn20,0,knn20,0.03,False,7734,"[0,25%)",288,0
suite,all,libero_spatial,all,knn20,0,knn20,0.03,False,7734,"[25,50%)",288,0
suite,all,libero_spatial,all,knn20,0,knn20,0.03,False,7734,"[50,75%)",288,24
suite,all,libero_spatial,all,knn20,0,knn20,0.03,False,7734,"[75,100%)",288,264
suite,all,libero_spatial,all,knn20,0,knn20,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,knn20,0,knn20,0.03,True,266,"[25,50%)",266,21
suite,all,libero_spatial,all,knn20,0,knn20,0.03,True,266,"[50,75%)",266,211
suite,all,libero_spatial,all,knn20,0,knn20,0.03,True,266,"[75,100%)",266,34
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,False,7734,"[0,25%)",252,0
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,False,7734,"[25,50%)",252,0
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,False,7734,"[50,75%)",252,7
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,False,7734,"[75,100%)",252,245
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,True,266,"[0,25%)",239,0
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,True,266,"[25,50%)",239,5
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,True,266,"[50,75%)",239,99
suite,all,libero_spatial,all,norm_only,0,norm_only,0.03,True,266,"[75,100%)",239,135
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,False,7734,"[0,25%)",256,0
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,False,7734,"[25,50%)",256,0
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,False,7734,"[50,75%)",256,9
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,False,7734,"[75,100%)",256,247
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,True,266,"[0,25%)",241,0
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,True,266,"[25,50%)",241,5
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,True,266,"[50,75%)",241,102
suite,all,libero_spatial,all,c1_centroid_distance,1,centroid_distance,0.03,True,266,"[75,100%)",241,134
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,False,7734,"[0,25%)",256,0
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,False,7734,"[25,50%)",256,0
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,False,7734,"[50,75%)",256,9
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,False,7734,"[75,100%)",256,247
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,True,266,"[0,25%)",241,0
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,True,266,"[25,50%)",241,5
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,True,266,"[50,75%)",241,102
suite,all,libero_spatial,all,c1_assigned_radius,1,assigned_radius,0.03,True,266,"[75,100%)",241,134
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,False,7734,"[0,25%)",256,0
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,False,7734,"[25,50%)",256,0
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,False,7734,"[50,75%)",256,9
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,False,7734,"[75,100%)",256,247
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,True,266,"[0,25%)",241,0
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,True,266,"[25,50%)",241,5
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,True,266,"[50,75%)",241,102
suite,all,libero_spatial,all,c1_union_radius,1,union_radius,0.03,True,266,"[75,100%)",241,134
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,False,7734,"[0,25%)",230,0
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,False,7734,"[25,50%)",230,0
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,False,7734,"[50,75%)",230,15
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,False,7734,"[75,100%)",230,215
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,True,266,"[25,50%)",265,9
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,True,266,"[50,75%)",265,164
suite,all,libero_spatial,all,c2_centroid_distance,2,centroid_distance,0.03,True,266,"[75,100%)",265,92
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,False,7734,"[0,25%)",194,0
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,False,7734,"[25,50%)",194,0
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,False,7734,"[50,75%)",194,19
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,False,7734,"[75,100%)",194,175
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,True,266,"[25,50%)",265,12
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,True,266,"[50,75%)",265,150
suite,all,libero_spatial,all,c2_assigned_radius,2,assigned_radius,0.03,True,266,"[75,100%)",265,103
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,False,7734,"[0,25%)",192,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,False,7734,"[25,50%)",192,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,False,7734,"[50,75%)",192,18
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,False,7734,"[75,100%)",192,174
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,"[25,50%)",265,12
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,"[50,75%)",265,146
suite,all,libero_spatial,all,c2_union_radius,2,union_radius,0.03,True,266,"[75,100%)",265,107
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,"[0,25%)",72,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,"[25,50%)",72,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,"[50,75%)",72,11
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,False,7734,"[75,100%)",72,61
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,"[25,50%)",266,7
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,"[50,75%)",266,208
suite,all,libero_spatial,all,c4_centroid_distance,4,centroid_distance,0.03,True,266,"[75,100%)",266,51
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,"[0,25%)",108,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,"[25,50%)",108,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,"[50,75%)",108,26
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,False,7734,"[75,100%)",108,82
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,"[25,50%)",265,17
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,"[50,75%)",265,187
suite,all,libero_spatial,all,c4_assigned_radius,4,assigned_radius,0.03,True,266,"[75,100%)",265,61
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,"[0,25%)",112,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,"[25,50%)",112,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,"[50,75%)",112,26
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,False,7734,"[75,100%)",112,86
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,"[25,50%)",266,14
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,"[50,75%)",266,179
suite,all,libero_spatial,all,c4_union_radius,4,union_radius,0.03,True,266,"[75,100%)",266,73
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,False,7734,"[0,25%)",106,0
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,False,7734,"[25,50%)",106,0
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,False,7734,"[50,75%)",106,19
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,False,7734,"[75,100%)",106,87
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,True,266,"[25,50%)",266,8
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,True,266,"[50,75%)",266,210
suite,all,libero_spatial,all,c8_centroid_distance,8,centroid_distance,0.03,True,266,"[75,100%)",266,48
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,False,7734,"[0,25%)",95,0
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,False,7734,"[25,50%)",95,0
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,False,7734,"[50,75%)",95,24
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,False,7734,"[75,100%)",95,71
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,True,266,"[25,50%)",265,9
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,True,266,"[50,75%)",265,174
suite,all,libero_spatial,all,c8_assigned_radius,8,assigned_radius,0.03,True,266,"[75,100%)",265,82
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,False,7734,"[0,25%)",97,0
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,False,7734,"[25,50%)",97,0
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,False,7734,"[50,75%)",97,21
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,False,7734,"[75,100%)",97,76
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,True,266,"[25,50%)",265,7
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,True,266,"[50,75%)",265,172
suite,all,libero_spatial,all,c8_union_radius,8,union_radius,0.03,True,266,"[75,100%)",265,86
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,False,7734,"[0,25%)",204,0
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,False,7734,"[25,50%)",204,0
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,False,7734,"[50,75%)",204,20
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,False,7734,"[75,100%)",204,184
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,True,266,"[25,50%)",266,18
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,True,266,"[50,75%)",266,216
suite,all,libero_spatial,all,c16_centroid_distance,16,centroid_distance,0.03,True,266,"[75,100%)",266,32
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,False,7734,"[0,25%)",318,0
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,False,7734,"[25,50%)",318,0
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,False,7734,"[50,75%)",318,48
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,False,7734,"[75,100%)",318,270
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,True,266,"[0,25%)",265,0
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,True,266,"[25,50%)",265,26
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,True,266,"[50,75%)",265,202
suite,all,libero_spatial,all,c16_assigned_radius,16,assigned_radius,0.03,True,266,"[75,100%)",265,37
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,False,7734,"[0,25%)",209,0
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,False,7734,"[25,50%)",209,0
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,False,7734,"[50,75%)",209,52
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,False,7734,"[75,100%)",209,157
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,True,266,"[25,50%)",266,13
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,True,266,"[50,75%)",266,214
suite,all,libero_spatial,all,c16_union_radius,16,union_radius,0.03,True,266,"[75,100%)",266,39
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,False,7734,"[0,25%)",289,0
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,False,7734,"[25,50%)",289,0
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,False,7734,"[50,75%)",289,30
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,False,7734,"[75,100%)",289,259
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,True,266,"[25,50%)",266,18
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,True,266,"[50,75%)",266,215
suite,all,libero_spatial,all,c32_centroid_distance,32,centroid_distance,0.03,True,266,"[75,100%)",266,33
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,False,7734,"[0,25%)",188,0
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,False,7734,"[25,50%)",188,0
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,False,7734,"[50,75%)",188,27
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,False,7734,"[75,100%)",188,161
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,True,266,"[0,25%)",263,0
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,True,266,"[25,50%)",263,21
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,True,266,"[50,75%)",263,193
suite,all,libero_spatial,all,c32_assigned_radius,32,assigned_radius,0.03,True,266,"[75,100%)",263,49
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,False,7734,"[0,25%)",234,0
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,False,7734,"[25,50%)",234,0
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,False,7734,"[50,75%)",234,26
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,False,7734,"[75,100%)",234,208
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,True,266,"[0,25%)",264,0
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,True,266,"[25,50%)",264,23
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,True,266,"[50,75%)",264,198
suite,all,libero_spatial,all,c32_union_radius,32,union_radius,0.03,True,266,"[75,100%)",264,43
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,False,7734,"[0,25%)",265,0
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,False,7734,"[25,50%)",265,0
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,False,7734,"[50,75%)",265,25
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,False,7734,"[75,100%)",265,240
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,True,266,"[0,25%)",266,0
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,True,266,"[25,50%)",266,17
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,True,266,"[50,75%)",266,213
suite,all,libero_spatial,all,c64_centroid_distance,64,centroid_distance,0.03,True,266,"[75,100%)",266,36
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.03,False,7734,"[0,25%)",217,0
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.03,False,7734,"[25,50%)",217,0
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.03,False,7734,"[50,75%)",217,23
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.03,False,7734,"[75,100%)",217,194
suite,all,libero_spatial,all,c64_assigned_radius,64,assigned_radius,0.03,True,266,"[0,25%)",261,0
