level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,query_bin,count
all,all,all,all,c1_union_radius,1,union_radius,0.1,False,30904,q11-14,865
all,all,all,all,c1_union_radius,1,union_radius,0.1,False,30904,q15-19,113
all,all,all,all,c1_union_radius,1,union_radius,0.1,False,30904,q20-29,82
all,all,all,all,c1_union_radius,1,union_radius,0.1,False,30904,q30-39,36
all,all,all,all,c1_union_radius,1,union_radius,0.1,False,30904,q40-51,0
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,no_alarm,174
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q0-6,0
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q7,1
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q8-10,63
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q11-14,157
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q15-19,231
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q20-29,173
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q30-39,246
all,all,all,all,c1_union_radius,1,union_radius,0.1,True,1096,q40-51,51
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,no_alarm,27788
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q0-6,0
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q7,2
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q8-10,2003
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q11-14,856
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q15-19,127
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q20-29,91
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q30-39,37
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,False,30904,q40-51,0
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,no_alarm,139
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q0-6,0
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q7,1
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q8-10,82
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q11-14,226
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q15-19,207
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q20-29,129
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q30-39,255
all,all,all,all,c2_centroid_distance,2,centroid_distance,0.1,True,1096,q40-51,57
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,no_alarm,27747
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q0-6,0
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q7,1
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q8-10,2088
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q11-14,802
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q15-19,129
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q20-29,101
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q30-39,36
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,False,30904,q40-51,0
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,no_alarm,146
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q0-6,0
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q7,1
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q8-10,89
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q11-14,213
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q15-19,218
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q20-29,120
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q30-39,245
all,all,all,all,c2_assigned_radius,2,assigned_radius,0.1,True,1096,q40-51,64
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,no_alarm,27703
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q0-6,0
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q7,1
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q8-10,2105
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q11-14,832
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q15-19,128
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q20-29,99
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q30-39,36
all,all,all,all,c2_union_radius,2,union_radius,0.1,False,30904,q40-51,0
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,no_alarm,151
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q0-6,0
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q7,1
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q8-10,89
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q11-14,217
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q15-19,213
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q20-29,118
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q30-39,248
all,all,all,all,c2_union_radius,2,union_radius,0.1,True,1096,q40-51,59
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,no_alarm,28288
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q0-6,0
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q7,0
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q8-10,1188
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q11-14,1155
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q15-19,123
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q20-29,104
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q30-39,46
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,False,30904,q40-51,0
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,no_alarm,78
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q0-6,0
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q7,0
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q8-10,90
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q11-14,298
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q15-19,156
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q20-29,113
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q30-39,270
all,all,all,all,c4_centroid_distance,4,centroid_distance,0.1,True,1096,q40-51,91
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,no_alarm,28557
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q0-6,0
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q7,1
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q8-10,1180
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q11-14,888
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q15-19,116
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q20-29,121
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q30-39,41
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,False,30904,q40-51,0
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,no_alarm,78
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q0-6,0
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q7,0
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q8-10,87
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q11-14,317
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q15-19,177
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q20-29,105
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q30-39,247
all,all,all,all,c4_assigned_radius,4,assigned_radius,0.1,True,1096,q40-51,85
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,no_alarm,28432
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q0-6,0
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q7,0
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q8-10,1223
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q11-14,912
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q15-19,127
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q20-29,170
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q30-39,40
all,all,all,all,c4_union_radius,4,union_radius,0.1,False,30904,q40-51,0
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,no_alarm,99
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q0-6,0
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q7,0
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q8-10,98
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q11-14,276
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q15-19,173
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q20-29,91
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q30-39,260
all,all,all,all,c4_union_radius,4,union_radius,0.1,True,1096,q40-51,99
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,no_alarm,27112
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q0-6,0
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q7,4
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q8-10,1963
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q11-14,1450
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q15-19,223
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q20-29,108
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q30-39,44
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,False,30904,q40-51,0
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,no_alarm,79
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q0-6,0
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q7,1
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q8-10,96
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q11-14,336
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q15-19,148
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q20-29,108
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q30-39,253
all,all,all,all,c8_centroid_distance,8,centroid_distance,0.1,True,1096,q40-51,75
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,no_alarm,27447
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q0-6,0
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q7,47
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q8-10,1897
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q11-14,1157
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q15-19,181
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q20-29,138
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q30-39,37
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,False,30904,q40-51,0
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,no_alarm,83
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q0-6,0
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q7,0
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q8-10,98
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q11-14,362
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q15-19,159
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q20-29,133
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q30-39,186
all,all,all,all,c8_assigned_radius,8,assigned_radius,0.1,True,1096,q40-51,75
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,no_alarm,27551
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q0-6,0
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q7,46
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q8-10,1912
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q11-14,1000
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q15-19,113
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q20-29,241
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q30-39,41
all,all,all,all,c8_union_radius,8,union_radius,0.1,False,30904,q40-51,0
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,no_alarm,91
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q0-6,0
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q7,2
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q8-10,91
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q11-14,310
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q15-19,158
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q20-29,107
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q30-39,248
all,all,all,all,c8_union_radius,8,union_radius,0.1,True,1096,q40-51,89
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,no_alarm,26553
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q0-6,0
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q7,35
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q8-10,2466
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q11-14,1383
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q15-19,345
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q20-29,80
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q30-39,42
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,False,30904,q40-51,0
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,no_alarm,57
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q0-6,0
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q7,1
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q8-10,102
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q11-14,390
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q15-19,154
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q20-29,95
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q30-39,213
all,all,all,all,c16_centroid_distance,16,centroid_distance,0.1,True,1096,q40-51,84
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,no_alarm,26239
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q0-6,0
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q7,133
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q8-10,2789
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q11-14,1289
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q15-19,286
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q20-29,126
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q30-39,41
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,False,30904,q40-51,1
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,no_alarm,117
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q0-6,0
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q7,5
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q8-10,102
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q11-14,367
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q15-19,154
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q20-29,69
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q30-39,173
all,all,all,all,c16_assigned_radius,16,assigned_radius,0.1,True,1096,q40-51,109
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,no_alarm,26603
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q0-6,0
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q7,127
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q8-10,2605
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q11-14,1129
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q15-19,222
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q20-29,177
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q30-39,40
all,all,all,all,c16_union_radius,16,union_radius,0.1,False,30904,q40-51,1
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,no_alarm,130
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q0-6,0
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q7,3
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q8-10,101
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q11-14,347
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q15-19,155
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q20-29,61
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q30-39,208
all,all,all,all,c16_union_radius,16,union_radius,0.1,True,1096,q40-51,91
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,no_alarm,26469
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q0-6,0
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q7,28
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q8-10,2691
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q11-14,1230
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q15-19,349
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q20-29,99
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q30-39,38
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,False,30904,q40-51,0
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,True,1096,no_alarm,49
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,True,1096,q0-6,0
all,all,all,all,c32_centroid_distance,32,centroid_distance,0.1,True,1096,q7,3
