representation,direction,width,confirmations,quantile,tp,fp,risk_recall,early4_risk_recall,early8_risk_recall,precision,timely_fpr,max_suite_fpr,max_task_fpr,spatial_tp,spatial_fp,spatial_recall,spatial_fpr,logical_gpu,eligible
all_mean,low,4,12,0.98,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
all_mean,low,4,12,0.99,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
all_mean,low,4,12,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
all_mean,low,6,1,0.5,376,1900,0.7720739219712526,0.6940451745379876,0.47433264887063653,0.16520210896309315,0.13274645427233983,0.4845121204853058,0.5,121,1877,0.9603174603174603,0.4845121321631389,0,False
all_mean,low,6,1,0.55,375,1699,0.7700205338809035,0.6878850102669405,0.46406570841889117,0.18081002892960463,0.11870327674142388,0.43262776732444763,0.44749999046325684,120,1676,0.9523809523809523,0.4326277749096541,0,False
all_mean,low,6,1,0.6,375,1511,0.7700205338809035,0.6837782340862423,0.4620123203285421,0.19883351007423117,0.10556836442395026,0.3840991258621216,0.4025000035762787,120,1488,0.9523809523809523,0.3840991223541559,0,False
all_mean,low,6,1,0.65,374,1305,0.7679671457905544,0.6776180698151951,0.4537987679671458,0.2227516378796903,0.09117585411863341,0.3309241235256195,0.3499999940395355,119,1282,0.9444444444444444,0.33092410944759937,0,False
all_mean,low,6,1,0.7,374,1116,0.7679671457905544,0.6735112936344969,0.44969199178644764,0.25100671140939596,0.07797107524627961,0.28213733434677124,0.3050000071525574,119,1093,0.9444444444444444,0.2821373257614868,0,False
all_mean,low,6,1,0.725,373,1011,0.7659137577002053,0.6714579055441479,0.44353182751540043,0.2695086705202312,0.07063508698386083,0.25503355264663696,0.2750000059604645,118,988,0.9365079365079365,0.2550335570469799,0,False
all_mean,low,6,1,0.75,372,911,0.7638603696098563,0.6694045174537988,0.4414784394250513,0.2899454403741232,0.06364843149584294,0.229220449924469,0.25,117,888,0.9285714285714286,0.22922044398554467,0,False
all_mean,low,6,1,0.775,372,813,0.7638603696098563,0.6694045174537988,0.43737166324435317,0.3139240506329114,0.056801509117585414,0.20392359793186188,0.22499999403953552,117,790,0.9285714285714286,0.20392359318533815,0,False
all_mean,low,6,1,0.8,372,716,0.7638603696098563,0.6694045174537988,0.4271047227926078,0.34191176470588236,0.050024453294208064,0.17888487875461578,0.20000000298023224,117,693,0.9285714285714286,0.178884873515746,0,False
all_mean,low,6,1,0.825,372,617,0.7638603696098563,0.6632443531827515,0.4271047227926078,0.37613751263902934,0.04310766436107036,0.15332989394664764,0.18000000715255737,117,594,0.9285714285714286,0.15332989158492513,0,False
all_mean,low,6,1,0.85,371,527,0.7618069815195072,0.6611909650924025,0.4271047227926078,0.4131403118040089,0.03681967442185426,0.13009808957576752,0.1550000011920929,116,504,0.9206349206349206,0.13009808982963345,0,False
all_mean,low,6,1,0.875,371,416,0.7618069815195072,0.6570841889117043,0.42505133470225875,0.4714104193138501,0.029064486830154404,0.10144553333520889,0.125,116,393,0.9206349206349206,0.10144553433144037,0,False
all_mean,low,6,1,0.9,371,327,0.7618069815195072,0.6550308008213552,0.41478439425051333,0.5315186246418339,0.022846363445818488,0.07847186177968979,0.10499999672174454,116,304,0.9206349206349206,0.07847186370676304,0,False
all_mean,low,6,1,0.925,367,233,0.7535934291581109,0.648870636550308,0.4086242299794661,0.6116666666666667,0.016278907287081673,0.054207537323236465,0.07999999821186066,112,210,0.8888888888888888,0.05420753742901394,0,False
all_mean,low,6,1,0.95,358,142,0.7351129363449692,0.6119096509240246,0.38809034907597534,0.716,0.009921050792985399,0.030717603862285614,0.054999999701976776,103,119,0.8174603174603174,0.030717604543107898,0,False
all_mean,low,6,1,0.96,349,107,0.7166324435318275,0.5852156057494866,0.38809034907597534,0.7653508771929824,0.007475721372179138,0.021683014929294586,0.04500000178813934,94,84,0.746031746031746,0.021683014971605574,0,False
all_mean,low,6,1,0.975,335,60,0.6878850102669405,0.5790554414784395,0.3737166324435318,0.8481012658227848,0.004191993292810731,0.00955085176974535,0.02500000037252903,80,37,0.6349206349206349,0.009550851832731027,0,False
all_mean,low,6,1,0.98,323,41,0.6632443531827515,0.5523613963039015,0.3675564681724846,0.8873626373626373,0.0028645287500873333,0.006594259291887283,0.02240896411240101,68,18,0.5396825396825397,0.004646360351058337,0,False
all_mean,low,6,1,0.99,297,30,0.6098562628336756,0.5154004106776181,0.35728952772073924,0.908256880733945,0.0020959966464053656,0.006594259291887283,0.02240896411240101,42,7,0.3333333333333333,0.0018069179143004647,0,False
all_mean,low,6,1,0.995,279,29,0.5728952772073922,0.5051334702258727,0.35728952772073924,0.9058441558441559,0.002026130091525187,0.006594259291887283,0.02240896411240101,24,6,0.19047619047619047,0.0015487867836861124,0,False
all_mean,low,6,2,0.5,374,742,0.7679671457905544,0.6529774127310062,0.4209445585215606,0.33512544802867383,0.051840983721092714,0.1855962872505188,0.3413333296775818,119,719,0.9444444444444444,0.18559628291171915,0,False
all_mean,low,6,2,0.55,372,605,0.7638603696098563,0.6529774127310062,0.4209445585215606,0.38075742067553736,0.04226926570250821,0.15023231506347656,0.30933332443237305,117,582,0.9285714285714286,0.1502323180175529,0,False
all_mean,low,6,2,0.6,372,490,0.7638603696098563,0.6529774127310062,0.4106776180698152,0.43155452436194897,0.03423461189128764,0.12054723501205444,0.23466666042804718,117,467,0.9285714285714286,0.12054723799690242,0,False
all_mean,low,6,2,0.65,371,369,0.7618069815195072,0.648870636550308,0.4024640657084189,0.5013513513513513,0.025780758750786,0.08931337296962738,0.19200000166893005,116,346,0.9206349206349206,0.08931337119256583,0,False
all_mean,low,6,2,0.7,371,296,0.7618069815195072,0.6427104722792608,0.39630390143737165,0.5562218890554723,0.020680500244532943,0.07046979665756226,0.13600000739097595,116,273,0.9206349206349206,0.07046979865771812,0,False
all_mean,low,6,2,0.725,371,249,0.7618069815195072,0.6427104722792608,0.3942505133470226,0.5983870967741935,0.017396772165164536,0.05833763629198074,0.10997442156076431,116,226,0.9206349206349206,0.05833763551884357,0,False
all_mean,low,6,2,0.75,371,219,0.7618069815195072,0.6386036960985626,0.3921971252566735,0.6288135593220339,0.01530077551875917,0.050593700259923935,0.10485933721065521,116,196,0.9206349206349206,0.05059370160041301,0,False
all_mean,low,6,2,0.775,371,183,0.7618069815195072,0.6386036960985626,0.3921971252566735,0.6696750902527075,0.012785579543072731,0.04130098223686218,0.09462915360927582,116,160,0.9206349206349206,0.041300980898296334,0,False
all_mean,low,6,2,0.8,371,149,0.7618069815195072,0.6365503080082136,0.38809034907597534,0.7134615384615385,0.01041011667714665,0.03252452239394188,0.07928388565778732,116,126,0.9206349206349206,0.03252452245740836,0,False
all_mean,low,6,2,0.825,370,127,0.7597535934291582,0.6324435318275154,0.3839835728952772,0.744466800804829,0.008873052469782716,0.02684563770890236,0.06400000303983688,115,104,0.9126984126984127,0.026845637583892617,0,False
all_mean,low,6,2,0.85,369,98,0.757700205338809,0.6303901437371663,0.3757700205338809,0.7901498929336188,0.006846922378257528,0.019359834492206573,0.04859334975481033,114,75,0.9047619047619048,0.019359834796076406,0,False
all_mean,low,6,2,0.875,365,76,0.7494866529774127,0.6283367556468172,0.36960985626283366,0.8276643990929705,0.005309858170893593,0.013680949807167053,0.029333332553505898,110,53,0.873015873015873,0.013680949922560661,0,False
all_mean,low,6,2,0.9,362,65,0.7433264887063655,0.6242299794661191,0.3655030800821355,0.8477751756440282,0.004541326067211626,0.010841507464647293,0.02313624694943428,107,42,0.8492063492063492,0.010841507485802787,0,False
all_mean,low,6,2,0.925,362,44,0.7433264887063655,0.6201232032854209,0.36344969199178645,0.8916256157635468,0.00307412841472787,0.006594259291887283,0.02240896411240101,107,21,0.8492063492063492,0.0054207537429013936,0,False
all_mean,low,6,2,0.95,352,32,0.7227926078028748,0.5770020533880903,0.3593429158110883,0.9166666666666666,0.0022357297561657235,0.006594259291887283,0.02240896411240101,97,9,0.7698412698412699,0.0023231801755291687,0,False
all_mean,low,6,2,0.96,339,31,0.6960985626283368,0.5687885010266941,0.3593429158110883,0.9162162162162162,0.0021658632012855447,0.006594259291887283,0.02240896411240101,84,8,0.6666666666666666,0.002065049044914817,0,False
all_mean,low,6,2,0.975,329,26,0.675564681724846,0.5605749486652978,0.3593429158110883,0.9267605633802817,0.0018165304268846503,0.006594259291887283,0.02240896411240101,74,3,0.5873015873015873,0.0007743933918430562,0,False
all_mean,low,6,2,0.98,313,24,0.6427104722792608,0.5420944558521561,0.3593429158110883,0.9287833827893175,0.0016767973171242926,0.006594259291887283,0.02240896411240101,58,1,0.4603174603174603,0.0002581311306143521,0,False
all_mean,low,6,2,0.99,279,23,0.5728952772073922,0.5112936344969199,0.35728952772073924,0.9238410596026491,0.0016069307622441137,0.006594259291887283,0.02240896411240101,24,0,0.19047619047619047,0.0,0,False
all_mean,low,6,2,0.995,271,23,0.5564681724845996,0.5010266940451745,0.35728952772073924,0.9217687074829932,0.0016069307622441137,0.006594259291887283,0.02240896411240101,16,0,0.12698412698412698,0.0,0,False
all_mean,low,6,3,0.5,367,200,0.7535934291581109,0.6242299794661191,0.3839835728952772,0.6472663139329806,0.013973310976035772,0.045689210295677185,0.19466666877269745,112,177,0.8888888888888888,0.04568921011874032,0,False
all_mean,low,6,3,0.55,366,154,0.7515400410677618,0.62217659137577,0.38193018480492813,0.7038461538461539,0.010759449451547545,0.0338151790201664,0.13866665959358215,111,131,0.8809523809523809,0.033815178110480126,0,False
all_mean,low,6,3,0.6,365,112,0.7494866529774127,0.62217659137577,0.3757700205338809,0.7651991614255765,0.007825054146580033,0.022973671555519104,0.07733333110809326,110,89,0.873015873015873,0.022973670624677336,0,False
all_mean,low,6,3,0.65,365,70,0.7494866529774127,0.62217659137577,0.3737166324435318,0.8390804597701149,0.00489065884161252,0.012132163159549236,0.05066666752099991,110,47,0.873015873015873,0.012132163138874549,0,False
all_mean,low,6,3,0.7,364,57,0.7474332648870636,0.62217659137577,0.37166324435318276,0.8646080760095012,0.0039823936281701946,0.008776457980275154,0.03999999910593033,109,34,0.8650793650793651,0.008776458440887971,0,False
all_mean,low,6,3,0.725,363,49,0.7453798767967146,0.62217659137577,0.37166324435318276,0.8810679611650486,0.003423461189128764,0.00671140942722559,0.03200000151991844,108,26,0.8571428571428571,0.006711409395973154,0,False
all_mean,low,6,3,0.75,362,43,0.7433264887063655,0.62217659137577,0.36960985626283366,0.8938271604938272,0.0030042618598476907,0.006594259291887283,0.02666666731238365,107,20,0.8492063492063492,0.005162622612287042,0,False
all_mean,low,6,3,0.775,362,41,0.7433264887063655,0.6180698151950719,0.36960985626283366,0.8982630272952854,0.0028645287500873333,0.006594259291887283,0.024000000208616257,107,18,0.8492063492063492,0.004646360351058337,0,False
all_mean,low,6,3,0.8,361,36,0.7412731006160165,0.6119096509240246,0.36344969199178645,0.9093198992443325,0.0025151959756864388,0.006594259291887283,0.02240896411240101,106,13,0.8412698412698413,0.003355704697986577,0,False
all_mean,low,6,3,0.825,360,32,0.7392197125256673,0.6057494866529775,0.36344969199178645,0.9183673469387755,0.0022357297561657235,0.006594259291887283,0.02240896411240101,105,9,0.8333333333333334,0.0023231801755291687,0,False
all_mean,low,6,3,0.85,360,30,0.7392197125256673,0.6016427104722792,0.3613963039014374,0.9230769230769231,0.0020959966464053656,0.006594259291887283,0.02240896411240101,105,7,0.8333333333333334,0.0018069179143004647,0,False
all_mean,low,6,3,0.875,360,27,0.7392197125256673,0.6016427104722792,0.3613963039014374,0.9302325581395349,0.0018863969817648292,0.006594259291887283,0.02240896411240101,105,4,0.8333333333333334,0.0010325245224574084,0,False
all_mean,low,6,3,0.9,358,25,0.7351129363449692,0.5995893223819302,0.3613963039014374,0.9347258485639687,0.0017466638720044715,0.006594259291887283,0.02240896411240101,103,2,0.8174603174603174,0.0005162622612287042,0,False
all_mean,low,6,3,0.925,356,24,0.731006160164271,0.5934291581108829,0.3613963039014374,0.9368421052631579,0.0016767973171242926,0.006594259291887283,0.02240896411240101,101,1,0.8015873015873016,0.0002581311306143521,0,False
all_mean,low,6,3,0.95,342,23,0.702258726899384,0.5482546201232033,0.35728952772073924,0.936986301369863,0.0016069307622441137,0.006594259291887283,0.02240896411240101,87,0,0.6904761904761905,0.0,0,False
all_mean,low,6,3,0.96,323,23,0.6632443531827515,0.5482546201232033,0.35728952772073924,0.9335260115606936,0.0016069307622441137,0.006594259291887283,0.02240896411240101,68,0,0.5396825396825397,0.0,0,False
all_mean,low,6,3,0.975,311,23,0.6386036960985626,0.5420944558521561,0.35728952772073924,0.9311377245508982,0.0016069307622441137,0.006594259291887283,0.02240896411240101,56,0,0.4444444444444444,0.0,0,False
all_mean,low,6,3,0.98,298,23,0.6119096509240246,0.5379876796714579,0.35728952772073924,0.9283489096573209,0.0016069307622441137,0.006594259291887283,0.02240896411240101,43,0,0.3412698412698413,0.0,0,False
all_mean,low,6,3,0.99,271,23,0.5564681724845996,0.5030800821355236,0.35728952772073924,0.9217687074829932,0.0016069307622441137,0.006594259291887283,0.02240896411240101,16,0,0.12698412698412698,0.0,0,False
all_mean,low,6,3,0.995,267,23,0.5482546201232033,0.4948665297741273,0.35728952772073924,0.9206896551724137,0.0016069307622441137,0.006594259291887283,0.02240896411240101,12,0,0.09523809523809523,0.0,0,False
all_mean,low,6,4,0.5,359,49,0.7371663244353183,0.5995893223819302,0.3737166324435318,0.8799019607843137,0.003423461189128764,0.00671140942722559,0.02240896411240101,104,26,0.8253968253968254,0.006711409395973154,0,False
all_mean,low,6,4,0.55,356,42,0.731006160164271,0.5954825462012321,0.3737166324435318,0.8944723618090452,0.002934395304967512,0.006594259291887283,0.02240896411240101,101,19,0.8015873015873016,0.00490449148167269,0,False
all_mean,low,6,4,0.6,355,34,0.728952772073922,0.5934291581108829,0.3655030800821355,0.9125964010282777,0.0023754628659260813,0.006594259291887283,0.02240896411240101,100,11,0.7936507936507936,0.002839442436757873,0,False
all_mean,low,6,4,0.65,355,30,0.728952772073922,0.5913757700205339,0.3655030800821355,0.922077922077922,0.0020959966464053656,0.006594259291887283,0.02240896411240101,100,7,0.7936507936507936,0.0018069179143004647,0,False
all_mean,low,6,4,0.7,353,28,0.7248459958932238,0.5872689938398358,0.3655030800821355,0.926509186351706,0.001956263536645008,0.006594259291887283,0.02240896411240101,98,5,0.7777777777777778,0.0012906556530717604,0,False
all_mean,low,6,4,0.725,353,28,0.7248459958932238,0.5872689938398358,0.3655030800821355,0.926509186351706,0.001956263536645008,0.006594259291887283,0.02240896411240101,98,5,0.7777777777777778,0.0012906556530717604,0,False
all_mean,low,6,4,0.75,352,27,0.7227926078028748,0.5852156057494866,0.36344969199178645,0.9287598944591029,0.0018863969817648292,0.006594259291887283,0.02240896411240101,97,4,0.7698412698412699,0.0010325245224574084,0,False
all_mean,low,6,4,0.775,351,26,0.7207392197125256,0.5811088295687885,0.3613963039014374,0.9310344827586207,0.0018165304268846503,0.006594259291887283,0.02240896411240101,96,3,0.7619047619047619,0.0007743933918430562,0,False
all_mean,low,6,4,0.8,351,25,0.7207392197125256,0.5811088295687885,0.3613963039014374,0.9335106382978723,0.0017466638720044715,0.006594259291887283,0.02240896411240101,96,2,0.7619047619047619,0.0005162622612287042,0,False
all_mean,low,6,4,0.825,350,24,0.7186858316221766,0.5811088295687885,0.3613963039014374,0.9358288770053476,0.0016767973171242926,0.006594259291887283,0.02240896411240101,95,1,0.753968253968254,0.0002581311306143521,0,False
all_mean,low,6,4,0.85,350,24,0.7186858316221766,0.5770020533880903,0.3593429158110883,0.9358288770053476,0.0016767973171242926,0.006594259291887283,0.02240896411240101,95,1,0.753968253968254,0.0002581311306143521,0,False
all_mean,low,6,4,0.875,349,23,0.7166324435318275,0.5770020533880903,0.3593429158110883,0.9381720430107527,0.0016069307622441137,0.006594259291887283,0.02240896411240101,94,0,0.746031746031746,0.0,0,False
all_mean,low,6,4,0.9,348,23,0.7145790554414785,0.5708418891170431,0.3593429158110883,0.9380053908355795,0.0016069307622441137,0.006594259291887283,0.02240896411240101,93,0,0.7380952380952381,0.0,0,False
all_mean,low,6,4,0.925,345,23,0.7084188911704312,0.5646817248459959,0.3593429158110883,0.9375,0.0016069307622441137,0.006594259291887283,0.02240896411240101,90,0,0.7142857142857143,0.0,0,False
all_mean,low,6,4,0.95,327,23,0.6714579055441479,0.5441478439425051,0.35728952772073924,0.9342857142857143,0.0016069307622441137,0.006594259291887283,0.02240896411240101,72,0,0.5714285714285714,0.0,0,False
all_mean,low,6,4,0.96,315,23,0.6468172484599589,0.5441478439425051,0.35728952772073924,0.9319526627218935,0.0016069307622441137,0.006594259291887283,0.02240896411240101,60,0,0.47619047619047616,0.0,0,False
all_mean,low,6,4,0.975,301,23,0.6180698151950719,0.5359342915811088,0.35728952772073924,0.9290123456790124,0.0016069307622441137,0.006594259291887283,0.02240896411240101,46,0,0.36507936507936506,0.0,0,False
