corpus,suite,task,scene,repeat,episode_id,success,n_queries,loop_onset_q,loop_valid_onset,static_onset_q,trap_valid_onset,dev_fixed,argmax_fixed,n_fixed_cells,dev_event,argmax_event,n_event_cells,has_event,onset_used,status,event_unverified
grid50x8,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,39,2,314,0,28,7,7,-1,7,50.0,mob1_w8@t12,27,49.494949494949495,C@t3,40,True,7,detectable,False
grid50x8,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,46,3,371,0,28,16,16,-1,16,50.0,mob1_w8@t16,27,50.0,mob1_w8@t14,45,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,12,3,99,0,22,21,21,-1,21,39.03061224489796,A@t8,9,,,0,True,21,silent,True
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,18,0,144,0,22,6,6,-1,6,50.0,V@t8,9,50.0,V@t6,40,True,6,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,31,5,253,0,22,20,20,-1,20,50.0,A@t8,9,,,0,True,20,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,32,1,257,0,22,18,18,-1,18,50.0,V@t8,9,,,0,True,18,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,48,3,387,0,22,-1,-1,21,21,50.0,V@t8,9,,,0,True,21,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,48,4,388,0,22,-1,-1,-1,-1,42.602040816326536,mob1_w8@t8,9,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,48,6,390,0,22,-1,-1,-1,-1,46.93877551020408,S_margin@t8,9,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,48,7,391,0,22,-1,-1,-1,-1,44.64285714285714,mob1_w8@t8,9,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,16,0,128,0,22,16,16,-1,16,49.22680412371135,D_tok@t8,18,50.0,C@t13,27,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,20,6,166,0,22,18,18,-1,18,49.69604863221885,S_ent@t12,18,50.0,D_layer@t14,9,True,18,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,32,1,257,0,22,20,20,-1,20,48.48024316109422,D_layer@t12,18,,,0,True,20,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,32,2,258,0,22,-1,-1,-1,-1,49.392097264437695,A@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,32,7,263,0,22,-1,-1,-1,-1,48.17629179331307,S_margin@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,34,7,279,0,22,8,8,-1,8,46.649484536082475,S_ent@t8,18,46.649484536082475,S_ent@t8,41,True,8,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,35,5,285,0,22,20,20,-1,20,47.87234042553192,V@t12,18,,,0,True,20,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,45,0,360,0,22,-1,-1,-1,-1,49.08814589665654,mob1_w8@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,45,5,365,0,22,-1,-1,-1,-1,49.08814589665654,S_margin@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,45,6,366,0,22,-1,-1,-1,-1,50.0,D_layer@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,45,7,367,0,22,-1,-1,-1,-1,50.0,D_layer@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,46,2,370,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,34,3,275,0,22,-1,-1,-1,-1,50.0,S_margin@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,37,4,300,0,22,-1,-1,-1,-1,50.0,S_margin@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,37,7,303,0,22,19,19,-1,19,50.0,C@t12,18,,,0,True,19,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,0,72,0,22,13,13,-1,13,50.0,V@t12,18,50.0,S_margin@t10,45,True,13,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,13,0,104,0,22,14,14,-1,14,50.0,D_layer@t12,18,50.0,D_layer@t12,36,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,15,3,123,0,22,19,19,-1,19,50.0,S_ent@t8,18,,,0,True,19,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,15,5,125,0,22,14,14,-1,14,50.0,V@t12,18,50.0,V@t10,36,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,15,6,126,0,22,18,18,-1,18,50.0,S_ent@t8,18,,,0,True,18,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,15,7,127,0,22,16,16,-1,16,50.0,S_ent@t8,18,50.0,V@t13,18,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,20,4,164,0,22,11,11,-1,11,50.0,mob1_w8@t12,18,50.0,C@t7,44,True,11,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,31,4,252,0,22,13,13,-1,13,50.0,D_layer@t12,18,50.0,D_layer@t10,45,True,13,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,35,0,280,0,22,14,14,-1,14,50.0,V@t12,18,50.0,V@t10,36,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,35,1,281,0,22,15,15,-1,15,50.0,V@t12,18,50.0,mob1_w8@t11,27,True,15,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,35,4,284,0,22,14,14,-1,14,50.0,V@t12,18,50.0,V@t10,36,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,35,5,285,0,22,16,16,-1,16,50.0,A@t12,18,50.0,A@t12,18,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,35,6,286,0,22,14,14,-1,14,50.0,V@t12,18,50.0,V@t10,36,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,45,0,360,0,22,12,12,-1,12,50.0,D_layer@t12,18,50.0,D_layer@t12,45,True,12,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,23,2,186,0,22,16,16,-1,16,40.53708439897699,S_margin@t8,18,37.5,S_margin@t12,9,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,28,3,227,0,22,18,18,-1,18,50.0,V@t12,18,,,0,True,18,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,29,4,236,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,31,2,250,0,22,18,18,-1,18,50.0,mob1_w8@t12,18,,,0,True,18,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,32,3,259,0,22,16,16,-1,16,37.5,S_margin@t12,18,37.5,S_margin@t12,9,True,16,silent,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,32,7,263,0,22,17,17,-1,17,50.0,A@t12,18,,,0,True,17,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,43,4,348,0,22,-1,-1,-1,-1,50.0,flow_com@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,48,0,384,0,22,-1,-1,-1,-1,39.25831202046036,flow_com@t8,18,,,0,False,-1,silent,False
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,48,1,385,0,22,19,19,-1,19,50.0,V@t12,18,,,0,True,19,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,6,22,0,22,15,15,-1,15,49.72602739726027,D_layer@t8,9,,,0,True,15,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,10,2,82,0,22,15,15,-1,15,27.26027397260274,V@t8,9,,,0,True,15,silent,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,10,6,86,0,22,17,17,21,17,38.21917808219178,D_tok@t8,9,,,0,True,17,silent,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,6,142,0,22,11,11,-1,11,45.34246575342466,mob1_w8@t8,9,50.0,A@t7,26,True,11,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,21,2,170,0,22,14,14,-1,14,49.72602739726027,S_margin@t8,9,,,0,True,14,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,28,0,224,0,22,11,11,-1,11,49.45205479452055,D_layer@t8,9,50.0,V@t9,26,True,11,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,29,0,232,0,22,16,16,21,16,46.71232876712329,S_margin@t8,9,,,0,True,16,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,40,5,325,0,22,14,14,21,14,24.246575342465754,S_ent@t8,9,,,0,True,14,silent,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,43,3,347,0,22,17,17,-1,17,50.0,A@t8,9,,,0,True,17,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,1,89,0,22,13,13,-1,13,50.0,mob1_w8@t12,18,50.0,C@t10,45,True,13,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,2,90,0,22,13,13,-1,13,50.0,V@t12,18,50.0,C@t10,45,True,13,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,4,92,0,22,13,13,-1,13,50.0,V@t12,18,50.0,C@t10,45,True,13,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,15,0,120,0,22,-1,-1,-1,-1,50.0,C@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,24,2,194,0,22,20,20,-1,20,50.0,C@t12,18,,,0,True,20,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,3,211,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,5,213,0,22,21,21,-1,21,50.0,mob1_w8@t12,18,,,0,True,21,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,7,215,0,22,-1,-1,-1,-1,43.75,mob1_w8@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,34,0,272,0,22,-1,-1,-1,-1,50.0,S_ent@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,34,3,275,0,22,12,12,-1,12,50.0,V@t12,18,50.0,V@t10,45,True,12,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,34,6,278,0,22,-1,-1,-1,-1,50.0,S_ent@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,34,7,279,0,22,15,15,-1,15,50.0,V@t12,18,50.0,S_margin@t11,27,True,15,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,39,6,318,0,22,-1,-1,-1,-1,47.86666666666667,flow_com@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,0,320,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,1,321,0,22,-1,-1,-1,-1,50.0,S_ent@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,2,322,0,22,-1,-1,-1,-1,50.0,A@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,6,326,0,22,-1,-1,-1,-1,50.0,flow_com@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,7,327,0,22,-1,-1,-1,-1,50.0,S_ent@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,44,5,357,0,22,-1,-1,-1,-1,50.0,S_ent@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,45,2,362,0,22,12,12,-1,12,43.75,mob1_w8@t12,18,50.0,V@t10,45,True,12,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,45,7,367,0,22,-1,-1,-1,-1,50.0,A@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,0,368,0,22,16,16,-1,16,50.0,S_ent@t12,18,50.0,S_ent@t12,18,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,1,369,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,7,375,0,22,-1,-1,-1,-1,50.0,mob1_w8@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,49,6,398,0,22,-1,-1,-1,-1,50.0,flow_com@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,3,3,0,22,-1,-1,-1,-1,48.630136986301366,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,0,8,0,22,-1,-1,-1,-1,48.816568047337284,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,6,14,0,22,14,14,-1,14,50.0,V@t8,18,50.0,V@t10,36,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,2,74,0,22,16,16,-1,16,50.0,V@t8,18,50.0,V@t12,18,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,4,76,0,22,19,19,-1,19,49.40828402366864,V@t12,18,,,0,True,19,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,15,6,126,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,18,1,145,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,18,7,151,0,22,18,18,-1,18,50.0,V@t12,18,,,0,True,18,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,20,4,164,0,22,-1,-1,-1,-1,49.45205479452055,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,20,7,167,0,22,-1,-1,-1,-1,49.45205479452055,A@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,23,2,186,0,22,6,6,-1,6,47.633136094674555,A@t12,18,47.534246575342465,flow_com@t6,40,True,6,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,24,0,192,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,24,4,196,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,24,6,198,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,24,7,199,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,28,0,224,0,22,-1,-1,-1,-1,49.45205479452055,A@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,28,2,226,0,22,-1,-1,-1,-1,50.0,S_margin@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,28,4,228,0,22,-1,-1,-1,-1,50.0,S_margin@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,28,5,229,0,22,7,7,-1,7,50.0,V@t8,18,50.0,S_ent@t7,40,True,7,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,28,6,230,0,22,7,7,-1,7,50.0,S_margin@t8,18,49.726027397260275,S_ent@t7,40,True,7,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,0,264,0,22,-1,-1,-1,-1,50.0,S_margin@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,1,265,0,22,6,6,-1,6,50.0,S_margin@t8,18,43.150684931506845,D_layer@t6,40,True,6,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,3,267,0,22,-1,-1,-1,-1,50.0,S_margin@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,4,268,0,22,-1,-1,-1,-1,50.0,S_margin@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,5,269,0,22,6,6,-1,6,50.0,S_margin@t8,18,39.86301369863014,S_margin@t3,40,True,6,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,6,270,0,22,-1,-1,-1,-1,50.0,S_margin@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,7,271,0,22,18,18,-1,18,50.0,V@t8,18,,,0,True,18,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,36,6,294,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,4,308,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,6,310,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,7,311,0,22,-1,-1,-1,-1,48.22485207100592,D_tok@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,43,1,345,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,43,2,346,0,22,-1,-1,-1,-1,50.0,V@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,43,4,348,0,22,7,7,-1,7,48.22485207100591,A@t12,18,48.63013698630137,S_ent@t7,40,True,7,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,43,6,350,0,22,7,7,-1,7,50.0,V@t12,18,48.630136986301366,S_margin@t7,40,True,7,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,5,5,0,22,-1,-1,-1,-1,46.1439588688946,flow_com@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,1,0,8,0,22,17,17,-1,17,50.0,C@t12,18,,,0,True,17,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,8,4,68,0,22,14,14,-1,14,50.0,A@t8,18,50.0,V@t12,27,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,12,5,101,0,22,-1,-1,-1,-1,48.94736842105263,A@t12,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,4,156,0,22,19,19,-1,19,49.48586118251929,A@t8,18,,,0,True,19,detectable,True
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,21,5,173,0,22,16,16,-1,16,50.0,A@t8,18,50.0,C@t12,9,True,16,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,28,3,227,0,22,7,7,-1,7,45.78947368421053,flow_com@t12,18,50.0,A@t6,40,True,7,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,37,6,302,0,22,-1,-1,-1,-1,50.0,V@t8,18,,,0,False,-1,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,40,6,326,0,22,14,14,-1,14,50.0,V@t12,18,50.0,V@t12,27,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,42,4,340,0,22,14,14,-1,14,48.94736842105263,A@t12,18,48.97172236503856,D_layer@t10,27,True,14,detectable,False
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,46,4,372,0,22,14,14,-1,14,50.0,A@t8,18,46.22641509433963,A@t11,27,True,14,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,3,15,47,0,30,-1,-1,-1,-1,47.02127659574468,flow_com@t8,27,,,0,False,-1,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,5,69,0,30,23,23,-1,23,50.0,flow_com@t16,27,50.0,V@t19,9,True,23,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,13,77,0,30,23,23,-1,23,48.08510638297872,S_margin@t16,27,50.0,V@t19,9,True,23,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,17,81,0,30,22,22,-1,22,50.0,C@t16,27,50.0,V@t18,18,True,22,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,27,91,0,30,21,21,-1,21,50.0,V@t16,27,50.0,V@t18,27,True,21,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,13,16,144,0,30,-1,-1,-1,-1,38.93617021276596,mob1_w8@t8,27,,,0,False,-1,silent,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,2,162,0,30,-1,-1,28,28,47.87234042553192,S_margin@t12,27,,,0,True,28,detectable,True
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,3,163,0,30,22,22,-1,22,37.65957446808511,mob1_w8@t16,27,50.0,V@t19,18,True,22,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,4,164,0,30,-1,-1,28,28,49.148936170212764,S_margin@t12,27,,,0,True,28,detectable,True
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,5,165,0,30,-1,-1,-1,-1,48.51063829787234,A@t8,27,,,0,False,-1,detectable,False
main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,6,166,0,30,26,26,-1,26,47.65957446808511,S_margin@t12,27,,,0,True,26,detectable,True
