method,calibration,alpha,scope,query,tp,fp,failures,successes,active_failure,active_success,recall,fpr
reference_confirm3,episode,0.02,libero_long,24,55,86,274,3726,274,1743,0.20072992700729927,0.02308105206655931
reference_confirm3,episode,0.02,libero_long,25,57,88,274,3726,274,1114,0.20802919708029197,0.023617820719269995
reference_confirm3,episode,0.02,libero_long,26,60,89,274,3726,274,705,0.21897810218978103,0.023886205045625334
reference_confirm3,episode,0.02,libero_long,27,61,90,274,3726,274,497,0.22262773722627738,0.024154589371980676
reference_confirm3,episode,0.02,libero_long,28,61,90,274,3726,274,388,0.22262773722627738,0.024154589371980676
reference_confirm3,episode,0.02,libero_long,29,65,90,274,3726,274,354,0.23722627737226276,0.024154589371980676
reference_confirm3,episode,0.02,libero_long,30,78,92,274,3726,274,333,0.2846715328467153,0.024691358024691357
reference_confirm3,episode,0.02,libero_long,31,95,94,274,3726,274,313,0.3467153284671533,0.02522812667740204
reference_confirm3,episode,0.02,libero_long,32,132,97,274,3726,274,295,0.48175182481751827,0.026033279656468063
reference_confirm3,episode,0.02,libero_long,33,157,100,274,3726,274,287,0.572992700729927,0.026838432635534086
reference_confirm3,episode,0.02,libero_long,34,177,103,274,3726,274,284,0.6459854014598541,0.02764358561460011
reference_confirm3,episode,0.02,libero_long,35,184,105,274,3726,274,278,0.6715328467153284,0.02818035426731079
reference_confirm3,episode,0.02,libero_long,36,194,105,274,3726,274,270,0.708029197080292,0.02818035426731079
reference_confirm3,episode,0.02,libero_long,37,199,106,274,3726,274,245,0.7262773722627737,0.02844873859366613
reference_confirm3,episode,0.02,libero_long,38,199,107,274,3726,274,185,0.7262773722627737,0.02871712292002147
reference_confirm3,episode,0.02,libero_long,39,200,108,274,3726,274,110,0.7299270072992701,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,40,202,108,274,3726,274,60,0.7372262773722628,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,41,206,108,274,3726,274,37,0.7518248175182481,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,42,207,108,274,3726,274,28,0.7554744525547445,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,43,207,108,274,3726,274,23,0.7554744525547445,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,44,209,108,274,3726,274,14,0.7627737226277372,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,45,212,108,274,3726,274,11,0.7737226277372263,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,46,214,108,274,3726,274,8,0.781021897810219,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,47,219,108,274,3726,274,5,0.7992700729927007,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,48,219,108,274,3726,274,2,0.7992700729927007,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,49,224,108,274,3726,274,2,0.8175182481751825,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,50,227,108,274,3726,274,2,0.8284671532846716,0.028985507246376812
reference_confirm3,episode,0.02,libero_long,51,230,108,274,3726,274,0,0.8394160583941606,0.028985507246376812
reference_confirm3,episode,0.02,libero_object,0,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,1,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,2,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,3,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,4,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,5,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,6,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,7,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,8,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,9,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,10,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,episode,0.02,libero_object,11,0,2,44,3956,44,3932,0.0,0.0005055611729019212
reference_confirm3,episode,0.02,libero_object,12,0,11,44,3956,44,3355,0.0,0.002780586450960566
reference_confirm3,episode,0.02,libero_object,13,0,108,44,3956,44,2091,0.0,0.027300303336703743
reference_confirm3,episode,0.02,libero_object,14,2,167,44,3956,44,1298,0.045454545454545456,0.04221435793731042
reference_confirm3,episode,0.02,libero_object,15,2,170,44,3956,44,470,0.045454545454545456,0.0429726996966633
reference_confirm3,episode,0.02,libero_object,16,6,175,44,3956,44,195,0.13636363636363635,0.0442366026289181
reference_confirm3,episode,0.02,libero_object,17,7,176,44,3956,44,90,0.1590909090909091,0.044489383215369056
reference_confirm3,episode,0.02,libero_object,18,12,176,44,3956,44,38,0.2727272727272727,0.044489383215369056
reference_confirm3,episode,0.02,libero_object,19,14,178,44,3956,44,23,0.3181818181818182,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,20,14,178,44,3956,44,16,0.3181818181818182,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,21,19,178,44,3956,44,9,0.4318181818181818,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,22,24,178,44,3956,44,6,0.5454545454545454,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,23,26,178,44,3956,44,4,0.5909090909090909,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,24,29,178,44,3956,44,2,0.6590909090909091,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,25,31,178,44,3956,44,2,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,26,31,178,44,3956,44,1,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,27,31,178,44,3956,44,1,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,28,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,29,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,30,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,31,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,32,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,33,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,34,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,35,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,36,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,37,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,38,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,39,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,40,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,41,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,42,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,43,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,44,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,45,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,46,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,47,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,48,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,49,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,50,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_object,51,31,178,44,3956,0,0,0.7045454545454546,0.04499494438827098
reference_confirm3,episode,0.02,libero_spatial,0,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,1,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,2,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,3,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,4,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,5,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,6,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,7,0,0,140,3860,140,3846,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,8,0,0,140,3860,140,3537,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,9,0,0,140,3860,140,2835,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,10,0,0,140,3860,140,1930,0.0,0.0
reference_confirm3,episode,0.02,libero_spatial,11,1,1,140,3860,140,1360,0.007142857142857143,0.00025906735751295336
reference_confirm3,episode,0.02,libero_spatial,12,3,1,140,3860,140,624,0.02142857142857143,0.00025906735751295336
reference_confirm3,episode,0.02,libero_spatial,13,4,1,140,3860,140,189,0.02857142857142857,0.00025906735751295336
reference_confirm3,episode,0.02,libero_spatial,14,5,1,140,3860,140,24,0.03571428571428571,0.00025906735751295336
reference_confirm3,episode,0.02,libero_spatial,15,11,1,140,3860,140,7,0.07857142857142857,0.00025906735751295336
reference_confirm3,episode,0.02,libero_spatial,16,16,2,140,3860,140,6,0.11428571428571428,0.0005181347150259067
reference_confirm3,episode,0.02,libero_spatial,17,33,2,140,3860,140,5,0.2357142857142857,0.0005181347150259067
reference_confirm3,episode,0.02,libero_spatial,18,48,3,140,3860,140,5,0.34285714285714286,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,19,70,3,140,3860,140,3,0.5,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,20,99,3,140,3860,140,2,0.7071428571428572,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,21,111,3,140,3860,140,2,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,22,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,23,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,24,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,25,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,26,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,27,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,28,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,29,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,30,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,31,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,32,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,33,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,34,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,35,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,36,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,37,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,38,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,39,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,40,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,41,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,42,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,43,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,44,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,45,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,46,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,47,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,48,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,49,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,50,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
reference_confirm3,episode,0.02,libero_spatial,51,111,3,140,3860,0,0,0.7928571428571428,0.0007772020725388601
recent4_confirm2,episode,0.02,all,0,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,1,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,2,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,3,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,4,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,5,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,6,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,episode,0.02,all,7,0,0,564,15436,564,15299,0.0,0.0
recent4_confirm2,episode,0.02,all,8,7,1,564,15436,564,14292,0.012411347517730497,6.47836227001814e-05
recent4_confirm2,episode,0.02,all,9,8,1,564,15436,564,12438,0.014184397163120567,6.47836227001814e-05
recent4_confirm2,episode,0.02,all,10,18,4,564,15436,564,11178,0.031914893617021274,0.0002591344908007256
recent4_confirm2,episode,0.02,all,11,35,21,564,15436,564,10571,0.06205673758865248,0.0013604560767038092
recent4_confirm2,episode,0.02,all,12,42,76,564,15436,564,8982,0.07446808510638298,0.004923555325213786
recent4_confirm2,episode,0.02,all,13,46,182,564,15436,564,6735,0.08156028368794327,0.011790619331433013
recent4_confirm2,episode,0.02,all,14,60,193,564,15436,564,5543,0.10638297872340426,0.012503239181135009
recent4_confirm2,episode,0.02,all,15,80,202,564,15436,564,4584,0.14184397163120568,0.013086291785436641
recent4_confirm2,episode,0.02,all,16,102,208,564,15436,564,4239,0.18085106382978725,0.01347499352163773
recent4_confirm2,episode,0.02,all,17,126,215,564,15436,564,4024,0.22340425531914893,0.013928478880539
recent4_confirm2,episode,0.02,all,18,148,225,564,15436,564,3739,0.2624113475177305,0.014576315107540814
recent4_confirm2,episode,0.02,all,19,180,230,564,15436,564,3530,0.3191489361702128,0.01490023322104172
recent4_confirm2,episode,0.02,all,20,209,244,564,15436,564,3431,0.37056737588652483,0.01580720393884426
recent4_confirm2,episode,0.02,all,21,228,255,564,15436,564,3212,0.40425531914893614,0.016519823788546256
recent4_confirm2,episode,0.02,all,22,230,267,564,15436,424,2776,0.4078014184397163,0.01729722726094843
recent4_confirm2,episode,0.02,all,23,238,272,564,15436,424,2326,0.4219858156028369,0.01762114537444934
recent4_confirm2,episode,0.02,all,24,257,276,564,15436,424,1750,0.45567375886524825,0.017880279865250065
recent4_confirm2,episode,0.02,all,25,271,277,564,15436,424,1118,0.4804964539007092,0.017945063487950247
recent4_confirm2,episode,0.02,all,26,280,278,564,15436,424,707,0.49645390070921985,0.01800984711065043
recent4_confirm2,episode,0.02,all,27,284,278,564,15436,424,499,0.5035460992907801,0.01800984711065043
recent4_confirm2,episode,0.02,all,28,289,279,564,15436,380,389,0.5124113475177305,0.01807463073335061
recent4_confirm2,episode,0.02,all,29,299,280,564,15436,380,355,0.5301418439716312,0.01813941435605079
recent4_confirm2,episode,0.02,all,30,315,283,564,15436,274,333,0.5585106382978723,0.018333765224151335
recent4_confirm2,episode,0.02,all,31,341,287,564,15436,274,313,0.6046099290780141,0.01859289971495206
recent4_confirm2,episode,0.02,all,32,380,289,564,15436,274,295,0.6737588652482269,0.018722466960352423
recent4_confirm2,episode,0.02,all,33,395,293,564,15436,274,287,0.700354609929078,0.018981601451153147
recent4_confirm2,episode,0.02,all,34,406,293,564,15436,274,284,0.7198581560283688,0.018981601451153147
recent4_confirm2,episode,0.02,all,35,417,295,564,15436,274,278,0.7393617021276596,0.01911116869655351
recent4_confirm2,episode,0.02,all,36,423,295,564,15436,274,270,0.75,0.01911116869655351
recent4_confirm2,episode,0.02,all,37,425,297,564,15436,274,245,0.7535460992907801,0.019240735941953874
recent4_confirm2,episode,0.02,all,38,427,298,564,15436,274,185,0.7570921985815603,0.019305519564654056
recent4_confirm2,episode,0.02,all,39,429,299,564,15436,274,110,0.7606382978723404,0.019370303187354238
recent4_confirm2,episode,0.02,all,40,433,299,564,15436,274,60,0.7677304964539007,0.019370303187354238
recent4_confirm2,episode,0.02,all,41,433,299,564,15436,274,37,0.7677304964539007,0.019370303187354238
recent4_confirm2,episode,0.02,all,42,434,299,564,15436,274,28,0.7695035460992907,0.019370303187354238
recent4_confirm2,episode,0.02,all,43,435,299,564,15436,274,23,0.7712765957446809,0.019370303187354238
