fold,suite,seed,method,view,scope,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_goal_20260908,libero_goal,20260908,dyn_radius,q7,seen,round5,560,22,0.3420074349442379,0.0303945729255753,0.4356242523019265,0.5471428571428572,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_radius,q7,unseen,round5,1088,9,0.7154772937905468,0.0150757279791066,0.6342710997442456,0.5428571428571428,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_radius,q14,seen,round5,124,22,0.6207664884135472,0.4586949175802891,0.5933307533539731,0.3531746031746031,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_radius,q14,unseen,round5,14,9,0.5333333333333333,0.8022625522625524,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_radius,q21,seen,round5,25,22,0.7121212121212122,0.9530153200646752,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_radius,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,full,seen,round5,560,22,0.994677255829672,0.964384100747737,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,full,unseen,round5,1200,9,1.0,1.0000000000000002,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,common_horizon,seen,round5,560,22,0.5905288948969246,0.0507659649010319,0.7017467113427649,0.616031746031746,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,common_horizon,unseen,round5,1200,9,0.5004198152812762,0.01125,0.5,0.5,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,q7,seen,round5,560,22,0.5,0.0392857142857142,0.5,0.5,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,q7,unseen,round5,1088,9,0.5,0.0082720588235294,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,q14,seen,round5,124,22,0.6172014260249554,0.3540794382131345,0.6319014447884417,0.4115079365079365,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,q14,unseen,round5,14,9,0.3555555555555555,0.675939800939801,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,q21,seen,round5,25,22,0.8181818181818182,0.9675266288086593,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,full,seen,round5,560,22,0.9998310239945928,0.9962121212121212,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,common_horizon,seen,round5,560,22,0.6662301453193646,0.1092426151519794,0.5895728267030759,0.5550793650793651,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,common_horizon,unseen,round5,1200,9,0.4466834592779177,0.0071430161735158,0.3262290423415743,0.4126984126984127,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,q7,seen,round5,560,22,0.4759209192294694,0.0435778248900291,0.6307492972913111,0.559047619047619,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,q7,unseen,round5,1088,9,0.2867881783544434,0.0059773759147945,0.3262290423415743,0.4126984126984127,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,q14,seen,round5,124,22,0.7491087344028521,0.5341578639593394,0.5279605263157895,0.3158730158730158,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,q14,unseen,round5,14,9,0.2444444444444444,0.5985588485588487,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,q21,seen,round5,25,22,0.9090909090909092,0.9880421094057458,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,full,seen,round5,560,22,0.9996620479891856,0.9924793388429752,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,common_horizon,seen,round5,560,22,0.6582882730652247,0.1219429760139275,0.5460627974095829,0.6214285714285713,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,common_horizon,unseen,round5,1200,9,0.494635693628137,0.007754781098479,0.4660414890593918,0.6825396825396824,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,q7,seen,round5,560,22,0.4943393038188577,0.0474496684850004,0.6701289428551028,0.6292063492063492,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,q7,unseen,round5,1088,9,0.3969725054062403,0.0070543946093919,0.4660414890593918,0.6825396825396824,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,q14,seen,round5,124,22,0.7611408199643493,0.5342108852587371,0.5120614035087719,0.3742063492063492,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,q14,unseen,round5,14,9,0.2888888888888888,0.625013875013875,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,q21,seen,round5,25,22,0.9090909090909092,0.9880421094057458,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,full,seen,round5,560,22,0.999577559986482,0.990592885375494,0.9997549019607844,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,common_horizon,seen,round5,560,22,0.6368283203785062,0.098787895948891,0.4960377648545112,0.5312698412698412,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,common_horizon,unseen,round5,1200,9,0.5364306371863047,0.0085365977925725,0.5905086672350099,0.6349206349206349,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,q7,seen,round5,560,22,0.4664582629266644,0.0439600298993338,0.6820082289895323,0.6577777777777778,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,q7,unseen,round5,1088,9,0.5100401606425703,0.0087345456805945,0.5905086672350099,0.6349206349206349,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,q14,seen,round5,124,22,0.7433155080213903,0.5115121948010334,0.5059339525283797,0.4428571428571428,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,q14,unseen,round5,14,9,0.3333333333333333,0.638902763902764,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,q21,seen,round5,25,22,0.803030303030303,0.97434409100365,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,full,seen,round5,560,22,0.9997465359918892,0.9945454545454546,1.0,1.0,0.5696428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,full,unseen,round5,1200,9,1.0,1.0000000000000002,1.0,1.0,0.375,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,common_horizon,seen,round5,560,22,0.6485721527543089,0.144196043145575,0.4547344254157359,0.4152380952380952,0.4285714285714285,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,common_horizon,unseen,round5,1200,9,0.3320738874895046,0.0075,0.5,0.5,0.3333333333333333,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,q7,seen,round5,560,22,0.5,0.0392857142857142,0.5,0.5,0.0,5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,q7,unseen,round5,1088,9,0.5,0.0082720588235294,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,q14,seen,round5,124,22,0.7009803921568627,0.3935323653250223,0.3424922600619194,0.3630952380952381,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,q14,unseen,round5,14,9,0.1111111111111111,0.5044230460897128,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,q21,seen,round5,25,22,0.5151515151515151,0.924308574404666,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,full,seen,round5,560,22,0.9985637039540384,0.9789356984478936,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,common_horizon,seen,round5,560,22,0.7758955728286583,0.1530985465402849,0.5909992876984329,0.5469047619047619,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,common_horizon,unseen,round5,1200,9,0.4882451721242653,0.01125,0.4616368286445013,0.5,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,q7,seen,round5,560,22,0.7853582291314634,0.1264970827808046,0.6123957260205971,0.4985714285714285,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,q7,unseen,round5,1088,9,0.2808155699721965,0.0082720588235294,0.4616368286445013,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,q14,seen,round5,124,22,0.5929144385026738,0.2755966896166354,0.3097103973168215,0.3117063492063492,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,q14,unseen,round5,14,9,0.2777777777777778,0.5375661375661376,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,q21,seen,round5,25,22,0.946969696969697,0.991798418972332,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,round5,560,22,0.99602906387293,0.9579070783018152,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,round5,560,22,0.5729553903345725,0.0574564942511,0.4473759106555749,0.506031746031746,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,unseen,round5,1200,9,0.5252355630189384,0.0081777434157782,0.5615231599886331,0.5142857142857143,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,q7,seen,round5,560,22,0.4258195336262251,0.0330064589429752,0.491521480275828,0.4450793650793651,1.0,5
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,q7,unseen,round5,1088,9,0.6068376068376068,0.0124146626458297,0.5615231599886331,0.5142857142857143,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,q14,seen,round5,124,22,0.6127450980392157,0.405915201458363,0.6091976264189887,0.607936507936508,1.0,2
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,q14,unseen,round5,14,9,0.0222222222222222,0.4657987074653741,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,q21,seen,round5,25,22,0.5,0.9218464531925448,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,round5,560,22,0.9917201757350456,0.7019908769825252,0.9911764705882352,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,round5,560,22,0.8759293680297398,0.3597246164565418,0.8208581533879376,0.6714285714285714,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,unseen,round5,1200,9,0.5782255807444724,0.009247248750058,0.6430804205740267,0.5587301587301586,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,q7,seen,round5,560,22,0.5073504562352146,0.1211626409802264,0.8121152891536362,0.8365079365079365,1.0,5
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,q7,unseen,round5,1088,9,0.4035629698280301,0.0076013285168646,0.6430804205740267,0.5587301587301586,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,q14,seen,round5,124,22,0.7482174688057041,0.4477431658527443,0.6050696594427245,0.8702380952380953,1.0,2
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,q14,unseen,round5,14,9,0.6666666666666666,0.8398860398860402,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,q21,seen,round5,25,22,0.9848484848484848,0.9980237154150198,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,round5,560,22,0.9994085839810748,0.9890282131661444,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,unseen,round5,1200,9,0.9992536617221756,0.8870731120731121,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,round5,560,22,0.5762504224400136,0.0493042929615191,0.7599269046963332,0.763968253968254,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,unseen,round5,1200,9,0.6397984886649875,0.0112043441588284,0.9258312020460358,0.8666666666666667,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,q7,seen,round5,560,22,0.4780331192970598,0.0371148643680716,0.521877760988217,0.6814285714285714,1.0,5
libero_goal_20260908,libero_goal,20260908,eef_motion_low,q7,unseen,round5,1088,9,0.335495829471733,0.0068022828847649,0.9258312020460358,0.8666666666666667,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,q14,seen,round5,124,22,0.7188057040998217,0.4130240975041479,0.91421568627451,0.8027777777777778,1.0,2
libero_goal_20260908,libero_goal,20260908,eef_motion_low,q14,unseen,round5,14,9,0.2666666666666666,0.5497052330385663,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,q21,seen,round5,25,22,0.696969696969697,0.9559259143230894,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,round5,560,22,1.0,1.0,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,clock_q7,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,0.9066666666666666,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,round5,560,22,0.6622169651909429,0.1019751082251082,0.5,0.5,0.8571428571428571,5
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,unseen,round5,1200,9,0.5,0.01125,0.5,0.5,0.6666666666666666,1
libero_goal_20260908,libero_goal,20260908,clock_q7,q7,seen,round5,560,22,0.5,0.0392857142857142,0.5,0.5,1.0,5
libero_goal_20260908,libero_goal,20260908,clock_q7,q7,unseen,round5,1088,9,0.5,0.0082720588235294,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,q14,seen,round5,124,22,0.5,0.1774193548387097,0.5,0.5,1.0,2
libero_goal_20260908,libero_goal,20260908,clock_q7,q14,unseen,round5,14,9,0.5,0.6428571428571429,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,q21,seen,round5,25,22,0.5,0.88,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,q21,unseen,round5,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,round3_v7,560,22,0.9948462318350794,0.9626605156908188,1.0,1.0,1.0,5
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,unseen,round3_v7,1200,9,0.9996268308610878,0.9598765432098764,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,round3_v7,560,22,0.7013349104427171,0.0628902886196506,0.5995954780386231,0.5701587301587302,1.0,5
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,unseen,round3_v7,1200,9,0.4751376061199738,0.0078785655509289,0.3878942881500426,0.4539682539682539,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,q7,seen,round3_v7,560,22,0.605863467387631,0.0476619075057595,0.4740649493714601,0.6001587301587301,1.0,5
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,q7,unseen,round3_v7,1088,9,0.4541241890639481,0.0084027478749012,0.3878942881500426,0.4539682539682539,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,q14,seen,round3_v7,124,22,0.8168449197860963,0.5748563560727118,0.6944336945304438,0.4226190476190476,1.0,2
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,q14,unseen,round3_v7,14,9,0.6666666666666666,0.8175805675805676,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,q21,seen,round3_v7,25,22,0.5303030303030303,0.92366547942228,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,q21,unseen,round3_v7,9,9,,1.0,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,round3_v7,560,22,0.9875802636025685,0.9151596976835864,1.0,1.0,0.4464285714285714,5
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,unseen,round3_v7,1200,9,0.999813415430544,0.97979797979798,1.0,1.0,0.3408333333333333,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,round3_v7,560,22,0.6548242649543765,0.0998729539572042,0.5371308016877637,0.5692063492063493,0.4285714285714285,5
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,unseen,round3_v7,1200,9,0.3320738874895046,0.0075,0.5,0.5,0.3333333333333333,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,q7,seen,round3_v7,560,22,0.5,0.0392857142857142,0.5,0.5,0.0,5
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,q7,unseen,round3_v7,1088,9,0.5,0.0082720588235294,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,q14,seen,round3_v7,124,22,0.6871657754010695,0.2891865755774622,0.8058243034055728,0.6126984126984127,1.0,2
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,q14,unseen,round3_v7,14,9,0.5555555555555556,0.7519230769230769,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,q21,seen,round3_v7,25,22,0.2878787878787879,0.8593251361257731,0.3333333333333333,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,q21,unseen,round3_v7,9,9,,1.0,,,1.0,0
