fold,suite,seed,method,calibration,scope,global_row,first_alarm,drop_goal_release,failed_goal_release,reason,origin
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,unseen,17533,-1,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,19666,5,8.0,8.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,23857,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,23858,18,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,23859,-1,,,object_moved_but_goal_unmet,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,23862,-1,19.0,19.0,object_released_outside_goal,round3_v7
libero_object_20260908,libero_object,20260908,v7_success_fusion_constant,task_init,seen,23896,9,,,object_released_or_dropped_before_goal,round3_v7
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,16564,-1,9.0,9.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,16674,-1,11.0,11.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17307,8,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17316,9,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17421,8,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17425,10,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17455,-1,10.0,10.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17464,7,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,unseen,17533,8,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,19666,5,8.0,8.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,19668,10,11.0,11.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,23857,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,23858,7,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,23859,7,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,23862,19,19.0,19.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,episode,seen,23896,9,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,16564,-1,9.0,9.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,16674,-1,11.0,11.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17235,-1,13.0,13.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17307,-1,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17316,-1,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17366,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17421,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17425,-1,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17429,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17455,-1,10.0,10.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17464,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,unseen,17533,-1,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,19666,-1,8.0,8.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,19668,-1,11.0,11.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,23857,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,23858,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,23859,-1,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,23862,-1,19.0,19.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__current,task_init,seen,23896,9,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,16564,23,9.0,9.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,16674,21,11.0,11.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,16728,10,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17235,22,13.0,13.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17307,21,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17316,11,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17366,22,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17421,21,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17425,13,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17429,22,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17455,10,10.0,10.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17464,8,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,unseen,17533,10,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,19666,5,8.0,8.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,19668,10,11.0,11.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,23857,23,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,23858,19,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,23859,22,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,23862,21,19.0,19.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,episode,seen,23896,9,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,16564,26,9.0,9.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,16674,24,11.0,11.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,16728,22,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17235,25,13.0,13.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17307,24,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17316,23,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17366,24,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17421,24,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17425,23,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17429,25,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17455,25,10.0,10.0,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17464,11,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,unseen,17533,23,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,19666,9,8.0,8.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,19668,22,11.0,11.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,23857,27,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,23858,21,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,23859,25,,,object_moved_but_goal_unmet,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,23862,24,19.0,19.0,object_released_outside_goal,round3_followup
libero_object_20260908,libero_object,20260908,success_only__cumsum,task_init,seen,23896,9,,,object_released_or_dropped_before_goal,round3_followup
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,16564,19,9.0,9.0,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,16674,21,11.0,11.0,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,16728,-1,,,object_moved_but_goal_unmet,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17235,15,13.0,13.0,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17307,12,,,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17316,18,,,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17366,17,,,object_moved_but_goal_unmet,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17421,12,,,object_moved_but_goal_unmet,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17425,12,,,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17429,10,,,object_moved_but_goal_unmet,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17455,20,10.0,10.0,object_released_or_dropped_before_goal,round3_v7_budget
libero_object_20260908,libero_object,20260908,v7_unlabeled_reference_budget,unlabeled_reference_budget,unseen,17464,16,,,object_moved_but_goal_unmet,round3_v7_budget
