dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_d9__knn5,0.01,256,128,1,0.8535298103985909
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_d9__knn5,0.03,256,128,3,0.8463596832552975
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_d9__knn5,0.05,256,128,6,0.8356669974100793
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_d9__knn5,0.1,256,128,12,0.8084000893730738
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__deviation,0.01,256,128,1,1.017073032746768
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__deviation,0.03,256,128,3,0.9991983353698352
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__deviation,0.05,256,128,6,0.9811186004700732
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__deviation,0.1,256,128,12,0.9463989007718059
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__knn5,0.01,256,128,1,1.369477649957689
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__knn5,0.03,256,128,3,1.347442229463478
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__knn5,0.05,256,128,6,1.3387656035436621
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,hidden_flowmean__knn5,0.1,256,128,12,1.3266926961722256
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__deviation,0.01,256,128,1,1.8289262576541165
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__deviation,0.03,256,128,3,1.789551786265399
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__deviation,0.05,256,128,6,1.5630264214723097
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__deviation,0.1,256,128,12,1.2259916665693136
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__knn5,0.01,256,128,1,0.875979831501329
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__knn5,0.03,256,128,3,0.7386144037237707
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__knn5,0.05,256,128,6,0.6220092006952221
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d0__knn5,0.1,256,128,12,0.5242007714995524
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__deviation,0.01,256,128,1,2.2006320078525614
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__deviation,0.03,256,128,3,1.6973701287419378
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__deviation,0.05,256,128,6,1.5176272779933342
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__deviation,0.1,256,128,12,1.3152719639596389
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__knn5,0.01,256,128,1,0.5984051454359499
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__knn5,0.03,256,128,3,0.5122905361780435
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__knn5,0.05,256,128,6,0.45792095221198154
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_d9__knn5,0.1,256,128,12,0.3792349104903238
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__deviation,0.01,256,128,1,1.9405890517963715
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__deviation,0.03,256,128,3,1.7186296887899868
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__deviation,0.05,256,128,6,1.6772952136512158
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__deviation,0.1,256,128,12,1.5226465232802642
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__knn5,0.01,256,128,1,0.662508822986984
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__knn5,0.03,256,128,3,0.5764023773610638
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__knn5,0.05,256,128,6,0.5240370398913095
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,function4_flowmean__knn5,0.1,256,128,12,0.45710138621136986
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__deviation,0.01,256,128,1,0.9850338109028215
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__deviation,0.03,256,128,3,0.9779327724803558
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__deviation,0.05,256,128,6,0.9682879651046633
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__deviation,0.1,256,128,12,0.9478887047888522
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__knn5,0.01,256,128,1,1.3453157580221546
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__knn5,0.03,256,128,3,1.337176478010845
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__knn5,0.05,256,128,6,1.3295017360073245
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d0__knn5,0.1,256,128,12,1.3217619316380098
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__deviation,0.01,256,128,1,1.0295745423614109
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__deviation,0.03,256,128,3,1.0071712352629938
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__deviation,0.05,256,128,6,0.9817884336150332
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__deviation,0.1,256,128,12,0.9600620130954335
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__knn5,0.01,256,128,1,1.0092555618424854
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__knn5,0.03,256,128,3,1.0039112132936727
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__knn5,0.05,256,128,6,0.9742222909308152
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_d9__knn5,0.1,256,128,12,0.9566809529374147
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__deviation,0.01,256,128,1,0.9963549342013016
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__deviation,0.03,256,128,3,0.9766122571167198
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__deviation,0.05,256,128,6,0.9628466388616502
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__deviation,0.1,256,128,12,0.9384389753606186
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__knn5,0.01,256,128,1,1.2057470398190926
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__knn5,0.03,256,128,3,1.1830139345434614
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__knn5,0.05,256,128,6,1.1739843631037528
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_flowmean__knn5,0.1,256,128,12,1.162150226188141
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__deviation,0.01,256,128,0,1.6038532691582252
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__deviation,0.03,256,128,0,1.6038532691582252
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__deviation,0.05,256,128,0,1.6038532691582252
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__deviation,0.1,256,128,8,1.5081841390038082
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__knn5,0.01,256,128,0,0.0
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__knn5,0.03,256,128,0,0.0
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__knn5,0.05,256,128,0,0.0
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,proprio__knn5,0.1,256,128,0,0.0
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__deviation,0.01,256,128,1,2.069032470908674
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__deviation,0.03,256,128,3,1.965357696620567
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__deviation,0.05,256,128,6,1.9206031072087473
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__deviation,0.1,256,128,12,1.4808608871499573
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__knn5,0.01,256,128,1,0.592426088546644
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__knn5,0.03,256,128,3,0.5850019044574056
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__knn5,0.05,256,128,6,0.5724582922967134
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,action__knn5,0.1,256,128,12,0.5452288419976978
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d0,0.01,256,128,1,-0.2116793394088745
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d0,0.03,256,128,3,-0.21405228972434998
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d0,0.05,256,128,6,-0.21522748470306396
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d0,0.1,256,128,12,-0.21604280173778534
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d0,0.01,256,128,1,-0.6912406086921692
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d0,0.03,256,128,3,-0.6919729709625244
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d0,0.05,256,128,6,-0.6921865344047546
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d0,0.1,256,128,12,-0.6933156251907349
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d0,0.01,256,128,1,-0.42780202627182007
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d0,0.03,256,128,3,-0.42995548248291016
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d0,0.05,256,128,6,-0.43165746331214905
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d0,0.1,256,128,12,-0.4338407516479492
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d0,0.01,256,128,1,0.302459180355072
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d0,0.03,256,128,3,0.295499324798584
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d0,0.05,256,128,6,0.2922291159629822
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d0,0.1,256,128,12,0.28892579674720764
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d9,0.01,256,128,1,-0.25113651156425476
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d9,0.03,256,128,3,-0.25234848260879517
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d9,0.05,256,128,6,-0.25445008277893066
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__d9,0.1,256,128,12,-0.2575536370277405
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d9,0.01,256,128,1,-0.7255054712295532
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d9,0.03,256,128,3,-0.7262892127037048
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d9,0.05,256,128,6,-0.7268055081367493
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__d9,0.1,256,128,12,-0.7281978130340576
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d9,0.01,256,128,1,-0.46929293870925903
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d9,0.03,256,128,3,-0.4709811210632324
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d9,0.05,256,128,6,-0.4719536304473877
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__d9,0.1,256,128,12,-0.4733852446079254
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d9,0.01,256,128,1,0.14571872353553772
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d9,0.03,256,128,3,0.14314118027687073
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d9,0.05,256,128,6,0.13754336535930634
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__d9,0.1,256,128,12,0.13298891484737396
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__flowmean,0.01,256,128,1,-0.2330922782421112
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__flowmean,0.03,256,128,3,-0.2339327335357666
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__flowmean,0.05,256,128,6,-0.23471203446388245
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,authority_low__flowmean,0.1,256,128,12,-0.23567867279052734
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__flowmean,0.01,256,128,1,-0.702892005443573
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__flowmean,0.03,256,128,3,-0.7031497359275818
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__flowmean,0.05,256,128,6,-0.7037871479988098
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,disagreement_low__flowmean,0.1,256,128,12,-0.7041402459144592
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__flowmean,0.01,256,128,1,-0.44000110030174255
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__flowmean,0.03,256,128,3,-0.4416813850402832
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__flowmean,0.05,256,128,6,-0.44339102506637573
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cancellation_low__flowmean,0.1,256,128,12,-0.44510722160339355
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__flowmean,0.01,256,128,1,0.24744859337806702
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__flowmean,0.03,256,128,3,0.24407318234443665
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__flowmean,0.05,256,128,6,0.2410542517900467
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,cosine_high__flowmean,0.1,256,128,12,0.23748143017292023
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d0,0.01,256,128,1,-3.4611585297852714
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d0,0.03,256,128,3,-3.461366653305965
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d0,0.05,256,128,6,-3.46150594241148
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d0,0.1,256,128,12,-3.461615728430939
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d9,0.01,256,128,1,-3.456746559127647
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d9,0.03,256,128,3,-3.456920528122977
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d9,0.05,256,128,6,-3.4570126185448755
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__d9,0.1,256,128,12,-3.4571743298113637
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__flowmean,0.01,256,128,1,-3.459508630293257
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__flowmean,0.03,256,128,3,-3.4597154551321454
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__flowmean,0.05,256,128,6,-3.459907932033238
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_entropy_low__flowmean,0.1,256,128,12,-3.4600153630485124
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d0,0.01,256,128,1,-0.0008888265017914403
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d0,0.03,256,128,3,-0.000935356111223816
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d0,0.05,256,128,6,-0.0009467881905427621
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d0,0.1,256,128,12,-0.0009735180207096806
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d9,0.01,256,128,1,-0.0011215107300117538
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d9,0.03,256,128,3,-0.0011894147762807092
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d9,0.05,256,128,6,-0.001235187602942505
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__d9,0.1,256,128,12,-0.0012832448281386917
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__flowmean,0.01,256,128,1,-0.0010301175747213331
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__flowmean,0.03,256,128,3,-0.0010955040186648407
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__flowmean,0.05,256,128,6,-0.0011307529934603394
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_margin_low__flowmean,0.1,256,128,12,-0.0011618021845191243
q0,flow_noise_seed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,route_token_collapse__d0,0.01,256,128,1,-0.0018166656324687391
