dataset,setting,scope,method,budget,tp,fp,failures,successes,recall,fpr,precision,coverage
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__deviation,0.1,6,54,42,470,0.14285714285714285,0.1148936170212766,0.1,0.8828125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__knn5,0.01,1,33,42,470,0.023809523809523808,0.07021276595744681,0.029411764705882353,0.93359375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__knn5,0.03,1,34,42,470,0.023809523809523808,0.07234042553191489,0.02857142857142857,0.931640625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__knn5,0.05,1,34,42,470,0.023809523809523808,0.07234042553191489,0.02857142857142857,0.931640625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,hidden_flowmean__knn5,0.1,1,35,42,470,0.023809523809523808,0.07446808510638298,0.027777777777777776,0.9296875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__deviation,0.01,0,8,42,470,0.0,0.01702127659574468,0.0,0.984375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__deviation,0.03,2,18,42,470,0.047619047619047616,0.03829787234042553,0.1,0.9609375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__deviation,0.05,3,33,42,470,0.07142857142857142,0.07021276595744681,0.08333333333333333,0.9296875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__deviation,0.1,4,61,42,470,0.09523809523809523,0.12978723404255318,0.06153846153846154,0.873046875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__knn5,0.01,0,10,42,470,0.0,0.02127659574468085,0.0,0.98046875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__knn5,0.03,1,20,42,470,0.023809523809523808,0.0425531914893617,0.047619047619047616,0.958984375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__knn5,0.05,1,28,42,470,0.023809523809523808,0.059574468085106386,0.034482758620689655,0.943359375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d0__knn5,0.1,4,52,42,470,0.09523809523809523,0.11063829787234042,0.07142857142857142,0.890625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__deviation,0.01,0,5,42,470,0.0,0.010638297872340425,0.0,0.990234375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__deviation,0.03,0,13,42,470,0.0,0.027659574468085105,0.0,0.974609375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__deviation,0.05,1,26,42,470,0.023809523809523808,0.05531914893617021,0.037037037037037035,0.947265625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__deviation,0.1,1,55,42,470,0.023809523809523808,0.11702127659574468,0.017857142857142856,0.890625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__knn5,0.01,0,11,42,470,0.0,0.023404255319148935,0.0,0.978515625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__knn5,0.03,0,14,42,470,0.0,0.029787234042553193,0.0,0.97265625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__knn5,0.05,0,19,42,470,0.0,0.04042553191489362,0.0,0.962890625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_d9__knn5,0.1,1,42,42,470,0.023809523809523808,0.08936170212765958,0.023255813953488372,0.916015625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__deviation,0.01,1,8,42,470,0.023809523809523808,0.01702127659574468,0.1111111111111111,0.982421875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__deviation,0.03,2,23,42,470,0.047619047619047616,0.04893617021276596,0.08,0.951171875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__deviation,0.05,3,40,42,470,0.07142857142857142,0.0851063829787234,0.06976744186046512,0.916015625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__deviation,0.1,4,57,42,470,0.09523809523809523,0.12127659574468085,0.06557377049180328,0.880859375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__knn5,0.01,1,12,42,470,0.023809523809523808,0.02553191489361702,0.07692307692307693,0.974609375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__knn5,0.03,1,17,42,470,0.023809523809523808,0.036170212765957444,0.05555555555555555,0.96484375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__knn5,0.05,1,31,42,470,0.023809523809523808,0.06595744680851064,0.03125,0.9375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,function4_flowmean__knn5,0.1,3,49,42,470,0.07142857142857142,0.10425531914893617,0.057692307692307696,0.8984375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__deviation,0.01,1,19,42,470,0.023809523809523808,0.04042553191489362,0.05,0.9609375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__deviation,0.03,3,28,42,470,0.07142857142857142,0.059574468085106386,0.0967741935483871,0.939453125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__deviation,0.05,3,32,42,470,0.07142857142857142,0.06808510638297872,0.08571428571428572,0.931640625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__deviation,0.1,4,47,42,470,0.09523809523809523,0.1,0.0784313725490196,0.900390625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__knn5,0.01,1,15,42,470,0.023809523809523808,0.031914893617021274,0.0625,0.96875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__knn5,0.03,1,18,42,470,0.023809523809523808,0.03829787234042553,0.05263157894736842,0.962890625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__knn5,0.05,1,23,42,470,0.023809523809523808,0.04893617021276596,0.041666666666666664,0.953125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d0__knn5,0.1,2,28,42,470,0.047619047619047616,0.059574468085106386,0.06666666666666667,0.94140625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__deviation,0.01,1,5,42,470,0.023809523809523808,0.010638297872340425,0.16666666666666666,0.98828125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__deviation,0.03,2,11,42,470,0.047619047619047616,0.023404255319148935,0.15384615384615385,0.974609375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__deviation,0.05,2,25,42,470,0.047619047619047616,0.05319148936170213,0.07407407407407407,0.947265625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__deviation,0.1,6,49,42,470,0.14285714285714285,0.10425531914893617,0.10909090909090909,0.892578125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__knn5,0.01,3,9,42,470,0.07142857142857142,0.019148936170212766,0.25,0.9765625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__knn5,0.03,3,14,42,470,0.07142857142857142,0.029787234042553193,0.17647058823529413,0.966796875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__knn5,0.05,6,28,42,470,0.14285714285714285,0.059574468085106386,0.17647058823529413,0.93359375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_d9__knn5,0.1,11,48,42,470,0.2619047619047619,0.10212765957446808,0.1864406779661017,0.884765625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__deviation,0.01,2,8,42,470,0.047619047619047616,0.01702127659574468,0.2,0.98046875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__deviation,0.03,2,12,42,470,0.047619047619047616,0.02553191489361702,0.14285714285714285,0.97265625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__deviation,0.05,2,22,42,470,0.047619047619047616,0.04680851063829787,0.08333333333333333,0.953125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__deviation,0.1,5,53,42,470,0.11904761904761904,0.1127659574468085,0.08620689655172414,0.88671875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__knn5,0.01,4,29,42,470,0.09523809523809523,0.06170212765957447,0.12121212121212122,0.935546875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__knn5,0.03,6,36,42,470,0.14285714285714285,0.07659574468085106,0.14285714285714285,0.91796875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__knn5,0.05,7,57,42,470,0.16666666666666666,0.12127659574468085,0.109375,0.875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,route_flowmean__knn5,0.1,8,82,42,470,0.19047619047619047,0.17446808510638298,0.08888888888888889,0.82421875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__deviation,0.01,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__deviation,0.03,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__deviation,0.05,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__deviation,0.1,3,29,42,470,0.07142857142857142,0.06170212765957447,0.09375,0.9375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__knn5,0.01,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__knn5,0.03,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__knn5,0.05,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,proprio__knn5,0.1,0,0,42,470,0.0,0.0,,1.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__deviation,0.01,0,9,42,470,0.0,0.019148936170212766,0.0,0.982421875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__deviation,0.03,1,17,42,470,0.023809523809523808,0.036170212765957444,0.05555555555555555,0.96484375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__deviation,0.05,1,25,42,470,0.023809523809523808,0.05319148936170213,0.038461538461538464,0.94921875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__deviation,0.1,7,42,42,470,0.16666666666666666,0.08936170212765958,0.14285714285714285,0.904296875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__knn5,0.01,2,14,42,470,0.047619047619047616,0.029787234042553193,0.125,0.96875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__knn5,0.03,5,30,42,470,0.11904761904761904,0.06382978723404255,0.14285714285714285,0.931640625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__knn5,0.05,7,45,42,470,0.16666666666666666,0.09574468085106383,0.1346153846153846,0.8984375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,action__knn5,0.1,10,70,42,470,0.23809523809523808,0.14893617021276595,0.125,0.84375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d0,0.01,1,10,42,470,0.023809523809523808,0.02127659574468085,0.09090909090909091,0.978515625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d0,0.03,1,21,42,470,0.023809523809523808,0.04468085106382979,0.045454545454545456,0.95703125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d0,0.05,2,25,42,470,0.047619047619047616,0.05319148936170213,0.07407407407407407,0.947265625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d0,0.1,2,46,42,470,0.047619047619047616,0.09787234042553192,0.041666666666666664,0.90625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d0,0.01,0,16,42,470,0.0,0.03404255319148936,0.0,0.96875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d0,0.03,1,27,42,470,0.023809523809523808,0.0574468085106383,0.03571428571428571,0.9453125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d0,0.05,1,38,42,470,0.023809523809523808,0.08085106382978724,0.02564102564102564,0.923828125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d0,0.1,4,65,42,470,0.09523809523809523,0.13829787234042554,0.057971014492753624,0.865234375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d0,0.01,2,28,42,470,0.047619047619047616,0.059574468085106386,0.06666666666666667,0.94140625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d0,0.03,2,30,42,470,0.047619047619047616,0.06382978723404255,0.0625,0.9375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d0,0.05,3,32,42,470,0.07142857142857142,0.06808510638297872,0.08571428571428572,0.931640625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d0,0.1,3,54,42,470,0.07142857142857142,0.1148936170212766,0.05263157894736842,0.888671875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d0,0.01,0,15,42,470,0.0,0.031914893617021274,0.0,0.970703125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d0,0.03,0,25,42,470,0.0,0.05319148936170213,0.0,0.951171875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d0,0.05,0,34,42,470,0.0,0.07234042553191489,0.0,0.93359375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d0,0.1,2,58,42,470,0.047619047619047616,0.12340425531914893,0.03333333333333333,0.8828125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d9,0.01,0,5,42,470,0.0,0.010638297872340425,0.0,0.990234375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d9,0.03,0,16,42,470,0.0,0.03404255319148936,0.0,0.96875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d9,0.05,0,28,42,470,0.0,0.059574468085106386,0.0,0.9453125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__d9,0.1,0,52,42,470,0.0,0.11063829787234042,0.0,0.8984375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d9,0.01,1,6,42,470,0.023809523809523808,0.01276595744680851,0.14285714285714285,0.986328125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d9,0.03,2,11,42,470,0.047619047619047616,0.023404255319148935,0.15384615384615385,0.974609375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d9,0.05,3,31,42,470,0.07142857142857142,0.06595744680851064,0.08823529411764706,0.93359375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__d9,0.1,3,40,42,470,0.07142857142857142,0.0851063829787234,0.06976744186046512,0.916015625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d9,0.01,0,7,42,470,0.0,0.014893617021276596,0.0,0.986328125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d9,0.03,0,17,42,470,0.0,0.036170212765957444,0.0,0.966796875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d9,0.05,0,28,42,470,0.0,0.059574468085106386,0.0,0.9453125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__d9,0.1,1,54,42,470,0.023809523809523808,0.1148936170212766,0.01818181818181818,0.892578125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d9,0.01,0,6,42,470,0.0,0.01276595744680851,0.0,0.98828125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d9,0.03,1,13,42,470,0.023809523809523808,0.027659574468085105,0.07142857142857142,0.97265625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d9,0.05,1,32,42,470,0.023809523809523808,0.06808510638297872,0.030303030303030304,0.935546875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cosine_high__d9,0.1,2,53,42,470,0.047619047619047616,0.1127659574468085,0.03636363636363636,0.892578125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__flowmean,0.01,0,9,42,470,0.0,0.019148936170212766,0.0,0.982421875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__flowmean,0.03,0,12,42,470,0.0,0.02553191489361702,0.0,0.9765625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__flowmean,0.05,0,25,42,470,0.0,0.05319148936170213,0.0,0.951171875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,authority_low__flowmean,0.1,0,56,42,470,0.0,0.11914893617021277,0.0,0.890625
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__flowmean,0.01,0,18,42,470,0.0,0.03829787234042553,0.0,0.96484375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__flowmean,0.03,0,26,42,470,0.0,0.05531914893617021,0.0,0.94921875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__flowmean,0.05,2,43,42,470,0.047619047619047616,0.09148936170212765,0.044444444444444446,0.912109375
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,disagreement_low__flowmean,0.1,2,68,42,470,0.047619047619047616,0.14468085106382977,0.02857142857142857,0.86328125
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,cancellation_low__flowmean,0.01,0,20,42,470,0.0,0.0425531914893617,0.0,0.9609375
