target,band,split,model,variant,snapshot_key,worker,mixed_strata,pairs,auc
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w00_s005,0,3,69,0.7681159420289855
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w01_s003,1,3,62,0.8064516129032258
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w02_s001,2,2,59,0.8813559322033898
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w00_s001,0,3,62,0.9838709677419355
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w01_s004,1,3,77,0.6493506493506493
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w02_s002,2,3,87,0.735632183908046
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w03_s005,3,1,15,0.8
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w00_s002,0,2,80,0.9375
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w01_s000,1,3,69,0.8260869565217391
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w02_s003,2,3,86,0.7558139534883721
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w00_s003,0,3,81,0.8641975308641975
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w01_s001,1,3,62,0.9032258064516129
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w02_s004,2,3,87,0.7586206896551724
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w00_s004,0,1,63,0.9682539682539681
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w01_s002,1,2,61,0.9508196721311477
trap,next_1_4,heldout_snapshot,physical+token_current,shift_1,w02_s000,2,3,71,0.676056338028169
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w00_s005,0,3,69,0.9565217391304348
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w01_s003,1,3,62,0.9516129032258065
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w02_s001,2,2,59,0.8983050847457628
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w01_s004,1,3,77,0.974025974025974
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w02_s002,2,3,87,0.8505747126436781
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w03_s005,3,1,15,0.6666666666666667
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w00_s002,0,2,80,0.95
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w01_s000,1,3,69,0.855072463768116
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w02_s003,2,3,86,0.7906976744186046
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w00_s003,0,3,81,0.9629629629629629
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w01_s001,1,3,62,0.9193548387096774
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w02_s004,2,3,87,0.7816091954022989
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w00_s004,0,1,63,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w01_s002,1,2,61,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,w02_s000,2,3,71,0.7464788732394366
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w00_s005,0,3,69,0.8260869565217391
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w01_s003,1,3,62,0.7741935483870968
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w02_s001,2,2,59,0.9830508474576272
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w01_s004,1,3,77,0.935064935064935
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w02_s002,2,3,87,0.5862068965517241
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w03_s005,3,1,15,0.8666666666666667
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w00_s002,0,2,80,0.8875
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w01_s000,1,3,69,0.7971014492753623
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w02_s003,2,3,86,0.813953488372093
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w00_s003,0,3,81,0.9135802469135802
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w01_s001,1,3,62,0.7419354838709677
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w02_s004,2,3,87,0.6436781609195402
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w00_s004,0,1,63,0.9047619047619049
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w01_s002,1,2,61,1.0
trap,next_1_4,heldout_snapshot,physical+token_current,shift_2,w02_s000,2,3,71,0.8873239436619719
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w00_s005,0,3,69,0.9565217391304348
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w01_s003,1,3,62,0.8225806451612904
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w02_s001,2,2,59,0.9152542372881356
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w01_s004,1,3,77,0.8701298701298701
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w02_s002,2,3,87,0.8850574712643678
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w03_s005,3,1,15,0.6666666666666667
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w00_s002,0,2,80,0.95
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w01_s000,1,3,69,0.9855072463768116
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w02_s003,2,3,86,0.7906976744186046
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w00_s003,0,3,81,0.8888888888888888
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w01_s001,1,3,62,0.9838709677419355
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w02_s004,2,3,87,0.8390804597701149
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w00_s004,0,1,63,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w01_s002,1,2,61,0.9672131147540984
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,w02_s000,2,3,71,0.7323943661971831
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w00_s005,0,3,69,0.8260869565217391
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w01_s003,1,3,62,0.9516129032258065
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w02_s001,2,2,59,0.9152542372881356
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w00_s001,0,3,62,0.9838709677419355
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w01_s004,1,3,77,0.6493506493506493
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w02_s002,2,3,87,0.8390804597701149
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w03_s005,3,1,15,1.0
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w00_s002,0,2,80,0.9125
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w01_s000,1,3,69,0.9130434782608695
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w02_s003,2,3,86,0.7209302325581395
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w00_s003,0,3,81,0.9135802469135802
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w01_s001,1,3,62,0.7258064516129032
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w02_s004,2,3,87,0.735632183908046
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w00_s004,0,1,63,0.9682539682539683
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w01_s002,1,2,61,0.8688524590163934
trap,next_1_4,heldout_snapshot,physical+token_current,shift_3,w02_s000,2,3,71,0.7183098591549296
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w00_s000,0,1,55,0.8727272727272727
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w00_s005,0,3,69,0.4782608695652174
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w01_s003,1,3,62,0.7741935483870968
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w02_s001,2,2,59,0.864406779661017
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w00_s001,0,3,62,0.8709677419354839
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w01_s004,1,3,77,0.8181818181818181
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w02_s002,2,3,87,0.8275862068965517
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w03_s005,3,1,15,1.0
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w00_s002,0,2,80,0.8875
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w01_s000,1,3,69,0.9855072463768116
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w02_s003,2,3,86,0.7093023255813954
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w00_s003,0,3,81,0.8641975308641975
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w01_s001,1,3,62,0.9193548387096774
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w02_s004,2,3,87,0.7126436781609196
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w00_s004,0,1,63,0.7777777777777778
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w01_s002,1,2,61,0.8688524590163934
trap,next_1_4,heldout_snapshot,moe_token_history,aligned,w02_s000,2,3,71,0.9154929577464789
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w00_s005,0,3,69,0.9565217391304348
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w01_s003,1,3,62,0.9032258064516129
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w02_s001,2,2,59,0.9661016949152542
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w01_s004,1,3,77,0.8441558441558441
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w02_s002,2,3,87,0.7241379310344828
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w03_s005,3,1,15,0.6
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w00_s002,0,2,80,0.95
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w01_s000,1,3,69,0.9710144927536232
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w02_s003,2,3,86,0.8372093023255814
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w00_s003,0,3,81,0.9259259259259259
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w01_s001,1,3,62,0.9354838709677419
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w02_s004,2,3,87,0.8045977011494253
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w00_s004,0,1,63,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w01_s002,1,2,61,0.9836065573770493
trap,next_1_4,heldout_snapshot,physical_action+token_history,aligned,w02_s000,2,3,71,0.6338028169014085
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w00_s005,0,3,69,0.9565217391304348
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w01_s003,1,3,62,0.8548387096774194
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w02_s001,2,2,59,0.9491525423728814
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w01_s004,1,3,77,0.8961038961038961
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w02_s002,2,3,87,0.7701149425287356
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w03_s005,3,1,15,0.7333333333333333
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w00_s002,0,2,80,0.95
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w01_s000,1,3,69,0.9565217391304348
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w02_s003,2,3,86,0.9302325581395349
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w00_s003,0,3,81,0.8148148148148148
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w01_s001,1,3,62,0.9516129032258065
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w02_s004,2,3,87,0.8045977011494253
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w00_s004,0,1,63,1.0
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w01_s002,1,2,61,0.9836065573770493
trap,next_1_4,heldout_snapshot,physical+token_history,aligned,w02_s000,2,3,71,0.7887323943661971
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w00_s005,0,3,69,0.927536231884058
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w01_s003,1,3,62,0.7741935483870968
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w02_s001,2,2,59,0.9491525423728814
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w01_s004,1,3,77,0.7662337662337663
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w02_s002,2,3,87,0.8275862068965517
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w03_s005,3,1,15,0.9333333333333333
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w00_s002,0,2,80,0.9375
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w01_s000,1,3,69,0.9130434782608695
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w02_s003,2,3,86,0.6627906976744186
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w00_s003,0,3,81,0.9629629629629629
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w01_s001,1,3,62,0.9838709677419355
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w02_s004,2,3,87,0.7011494252873564
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w00_s004,0,1,63,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w01_s002,1,2,61,0.9672131147540984
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,w02_s000,2,3,71,0.647887323943662
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w00_s005,0,3,69,0.7681159420289855
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w01_s003,1,3,62,0.7580645161290323
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w02_s001,2,2,59,0.9152542372881356
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w00_s001,0,3,62,0.967741935483871
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w01_s004,1,3,77,0.5714285714285714
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w02_s002,2,3,87,0.7126436781609196
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w03_s005,3,1,15,0.8
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w00_s002,0,2,80,0.9
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w01_s000,1,3,69,0.7971014492753623
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w02_s003,2,3,86,0.7906976744186046
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w00_s003,0,3,81,0.8765432098765432
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w01_s001,1,3,62,0.7741935483870968
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w02_s004,2,3,87,0.7701149425287356
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w00_s004,0,1,63,0.9206349206349207
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w01_s002,1,2,61,0.8524590163934426
trap,next_1_4,heldout_snapshot,physical+token_history,shift_1,w02_s000,2,3,71,0.6197183098591549
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w00_s005,0,3,69,0.9130434782608695
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w01_s003,1,3,62,0.9193548387096774
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w02_s001,2,2,59,0.9322033898305084
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w00_s001,0,3,62,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w01_s004,1,3,77,0.948051948051948
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w02_s002,2,3,87,0.8850574712643678
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w03_s005,3,1,15,0.7333333333333333
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w00_s002,0,2,80,0.9375
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w01_s000,1,3,69,0.7536231884057971
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w02_s003,2,3,86,0.686046511627907
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w00_s003,0,3,81,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w01_s001,1,3,62,0.9193548387096774
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w02_s004,2,3,87,0.5632183908045977
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w00_s004,0,1,63,1.0
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w01_s002,1,2,61,0.9836065573770493
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,w02_s000,2,3,71,0.5774647887323943
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w00_s000,0,1,55,1.0
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w00_s005,0,3,69,0.8405797101449275
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w01_s003,1,3,62,0.7741935483870968
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w02_s001,2,2,59,1.0
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w00_s001,0,3,62,0.967741935483871
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w01_s004,1,3,77,0.8961038961038961
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w02_s002,2,3,87,0.5632183908045977
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w03_s005,3,1,15,0.8666666666666667
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w00_s002,0,2,80,0.875
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w01_s000,1,3,69,0.5942028985507246
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w02_s003,2,3,86,0.8023255813953488
trap,next_1_4,heldout_snapshot,physical+token_history,shift_2,w00_s003,0,3,81,0.8271604938271605
