global_row,run_id,suite,task,episode,init_state_id,noise_seed,length,failure,scope,fold,method,first_alarm_query,alarm,threshold,peak_score,actual_action_steps,executed_actions_before_alarm,control_progress_at_alarm,drop_goal_release,failed_goal_release,release_lead_queries
29287,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,87,10,1015,22,True,seen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.20299648,220,-1,,9.0,9.0,
29438,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,238,29,1014,22,True,seen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.21479261,220,-1,,10.0,10.0,
29467,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,267,33,1011,22,True,seen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.22804926,220,-1,,10.0,10.0,
30064,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,8,1008,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.055288214,220,-1,,11.0,11.0,
30094,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,94,11,1014,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.21022792,220,-1,,5.0,5.0,
30128,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,128,16,1008,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.19634186,220,-1,,10.0,10.0,
30218,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,218,27,1010,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.10475776,220,-1,,11.0,11.0,
30272,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,34,1008,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.12318348,220,-1,,10.0,10.0,
30275,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,275,34,1011,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.1700057,220,-1,,10.0,10.0,
30278,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,278,34,1014,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.17830761,220,-1,,10.0,10.0,
30366,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,366,45,1014,22,True,unseen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.19479625,220,-1,,10.0,10.0,
31068,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,268,33,1012,22,True,seen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.13245454,220,-1,,10.0,10.0,
31680,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,10,1008,22,True,seen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.16413116,220,-1,,12.0,12.0,
31960,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,360,45,1008,22,True,seen,libero_spatial_20260909,cosine,-1,False,0.38089168071746826,0.22161327,220,-1,,8.0,8.0,
