method,task,query,successes,failures,success_zero_fraction,failure_zero_fraction,zero_cross_class_tie_fraction
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,9,399,1,0.974937343358396,1.0,0.974937343358396
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,10,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,11,399,1,0.9523809523809523,1.0,0.9523809523809523
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,12,399,1,0.9849624060150376,1.0,0.9849624060150376
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,13,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,14,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,15,399,1,0.9223057644110275,1.0,0.9223057644110275
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,16,399,1,0.8571428571428571,1.0,0.8571428571428571
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,17,399,1,0.849624060150376,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,18,399,1,0.9072681704260651,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,399,1,0.9348370927318296,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,392,1,0.9464285714285714,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,21,297,1,0.9427609427609428,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,22,116,1,0.8448275862068966,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,23,32,1,0.46875,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,24,23,1,0.4782608695652174,1.0,0.4782608695652174
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,25,18,1,0.3333333333333333,1.0,0.3333333333333333
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,26,11,1,0.0,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,27,10,1,0.3,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,28,9,1,0.4444444444444444,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,29,8,1,0.25,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,30,6,1,0.16666666666666666,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,31,5,1,0.2,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,32,4,1,0.25,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,33,3,1,0.3333333333333333,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,34,1,1,0.0,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,8,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,9,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,10,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,11,399,1,0.9924812030075187,1.0,0.9924812030075187
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,12,399,1,0.9874686716791979,1.0,0.9874686716791979
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,13,399,1,0.9899749373433584,1.0,0.9899749373433584
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,14,399,1,0.9974937343358395,1.0,0.9974937343358395
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,15,399,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,16,399,1,0.9849624060150376,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,17,399,1,0.9598997493734336,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,18,399,1,0.9122807017543859,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,19,399,1,0.8922305764411027,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,20,399,1,0.9122807017543859,1.0,0.9122807017543859
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,21,399,1,0.8897243107769424,1.0,0.8897243107769424
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,22,399,1,0.8195488721804511,1.0,0.8195488721804511
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,23,385,1,0.787012987012987,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,24,297,1,0.7407407407407407,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,25,172,1,0.6395348837209303,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,26,82,1,0.6463414634146342,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,27,49,1,0.6530612244897959,1.0,0.6530612244897959
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,28,35,1,0.7142857142857143,1.0,0.7142857142857143
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,29,34,1,0.8529411764705882,1.0,0.8529411764705882
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,30,28,1,0.7142857142857143,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,31,21,1,0.7142857142857143,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,32,14,1,0.5714285714285714,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,33,9,1,0.3333333333333333,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,34,8,1,0.375,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,35,8,1,0.25,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,36,7,1,0.42857142857142855,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,37,5,1,0.4,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,38,4,1,0.5,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,39,4,1,0.25,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,40,3,1,0.3333333333333333,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,41,3,1,0.3333333333333333,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,42,2,1,0.5,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,43,1,1,1.0,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,44,1,1,1.0,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,45,1,1,1.0,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,249,151,1.0,0.9867549668874173,0.9867549668874173
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,9,249,151,1.0,0.9867549668874173,0.9867549668874173
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,10,249,151,0.9759036144578314,0.9668874172185431,0.9435889252373734
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,11,249,151,0.8473895582329317,0.7748344370860927,0.6565866113460463
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,12,249,151,0.5903614457831325,0.5629139072847682,0.332322668156068
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,13,249,151,0.5060240963855421,0.5033112582781457,0.2546876246708689
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,14,249,151,0.5783132530120482,0.5695364238410596,0.32937046198037184
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,249,151,0.7389558232931727,0.7682119205298014,0.5676746721987287
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,249,151,0.8514056224899599,0.8609271523178808,0.7329982180377138
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,249,151,0.8554216867469879,0.8807947019867549,0.7534508896513205
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,18,249,151,0.751004016064257,0.8278145695364238,0.6216920662783585
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,19,249,151,0.6907630522088354,0.7880794701986755,0.5443761802175591
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,249,151,0.6626506024096386,0.7549668874172185,0.5002792627463496
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,21,249,151,0.7309236947791165,0.8013245033112583,0.5857070666773052
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,22,249,151,0.8674698795180723,0.9139072847682119,0.7927870422085694
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,23,249,151,0.9236947791164659,0.9801324503311258,0.9053432272134898
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,24,249,151,0.9678714859437751,0.9933774834437086,0.9614617410037501
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,249,151,0.9799196787148594,0.9867549668874173,0.9669406101226097
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,26,249,151,0.963855421686747,0.9933774834437086,0.9574722731987553
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,27,249,151,0.9357429718875502,0.9602649006622517,0.8985611319449985
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,28,249,151,0.8514056224899599,0.8211920529801324,0.6991675310513578
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,29,249,151,0.7188755020080321,0.5562913907284768,0.39990425277268005
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,30,249,151,0.6184738955823293,0.39072847682119205,0.24165536317455252
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,31,249,151,0.5301204819277109,0.31125827814569534,0.1650043884145855
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,32,249,151,0.570281124497992,0.271523178807947,0.15484454373786535
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,33,249,151,0.6586345381526104,0.2251655629139073,0.14830181653767388
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,34,249,151,0.6666666666666666,0.2185430463576159,0.1456953642384106
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,35,247,151,0.5344129554655871,0.1986754966887417,0.10617475936402392
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,36,240,151,0.37916666666666665,0.15894039735099338,0.06026490066225165
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,37,220,151,0.24545454545454545,0.18543046357615894,0.04551475015051174
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,38,166,151,0.21686746987951808,0.2052980132450331,0.04452246070374212
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,39,93,151,0.21505376344086022,0.17218543046357615,0.03702912483087659
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,40,45,151,0.3333333333333333,0.1986754966887417,0.0662251655629139
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,26,151,0.3076923076923077,0.18543046357615894,0.05705552725420276
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,18,151,0.3888888888888889,0.15894039735099338,0.06181015452538632
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,43,14,151,0.5,0.1456953642384106,0.0728476821192053
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,8,151,0.5,0.13245033112582782,0.06622516556291391
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,7,151,0.5714285714285714,0.12582781456953643,0.07190160832544938
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,6,151,0.5,0.152317880794702,0.076158940397351
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,47,4,151,0.25,0.1456953642384106,0.03642384105960265
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,2,151,0.0,0.17218543046357615,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,2,151,0.0,0.2119205298013245,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,2,151,0.0,0.25165562913907286,0.0
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,370,30,0.9756756756756757,0.4666666666666667,0.4553153153153153
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,370,30,0.9756756756756757,0.36666666666666664,0.35774774774774776
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,370,30,0.9702702702702702,0.36666666666666664,0.35576576576576574
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,370,30,0.9432432432432433,0.4,0.37729729729729733
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,370,30,0.918918918918919,0.2,0.1837837837837838
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,370,30,0.9324324324324325,0.13333333333333333,0.12432432432432433
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,370,30,0.9324324324324325,0.1,0.09324324324324325
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,370,30,0.9594594594594594,0.1,0.09594594594594595
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,370,30,0.9675675675675676,0.1,0.09675675675675677
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,370,30,0.9675675675675676,0.13333333333333333,0.129009009009009
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,370,30,0.9621621621621622,0.13333333333333333,0.12828828828828828
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,370,30,0.9540540540540541,0.16666666666666666,0.159009009009009
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,370,30,0.9432432432432433,0.2,0.18864864864864866
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,370,30,0.9621621621621622,0.26666666666666666,0.25657657657657656
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,366,30,0.9672131147540983,0.4,0.38688524590163936
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,23,337,30,0.9762611275964391,0.4666666666666667,0.4555885262116716
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,24,239,30,0.9832635983263598,0.5,0.4916317991631799
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,25,135,30,0.9777777777777777,0.5,0.4888888888888889
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,26,48,30,0.9375,0.5666666666666667,0.53125
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,27,25,30,0.92,0.5333333333333333,0.4906666666666667
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,28,14,30,0.9285714285714286,0.5,0.4642857142857143
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,9,30,0.8888888888888888,0.4666666666666667,0.4148148148148148
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,9,30,0.7777777777777778,0.4,0.3111111111111111
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,31,4,30,0.75,0.4,0.30000000000000004
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,32,3,30,1.0,0.4,0.4
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,33,3,30,1.0,0.26666666666666666,0.26666666666666666
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,34,3,30,1.0,0.3333333333333333,0.3333333333333333
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,35,2,30,1.0,0.4,0.4
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,36,2,30,1.0,0.4,0.4
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,37,2,30,1.0,0.5,0.5
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,38,1,30,1.0,0.5,0.5
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,39,1,30,1.0,0.5333333333333333,0.5333333333333333
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,40,1,30,1.0,0.5666666666666667,0.5666666666666667
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,41,1,30,1.0,0.5666666666666667,0.5666666666666667
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,42,1,30,1.0,0.5666666666666667,0.5666666666666667
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,43,1,30,1.0,0.5666666666666667,0.5666666666666667
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,44,1,30,1.0,0.5333333333333333,0.5333333333333333
leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,45,1,30,1.0,0.5,0.5
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,390,10,1.0,0.2,0.2
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,390,10,1.0,0.2,0.2
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,10,390,10,1.0,0.2,0.2
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,390,10,0.9897435897435898,0.2,0.19794871794871796
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,12,390,10,0.9897435897435898,0.2,0.19794871794871796
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,390,10,0.9846153846153847,0.2,0.19692307692307695
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,14,390,10,0.9846153846153847,0.2,0.19692307692307695
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,15,390,10,0.9948717948717949,0.2,0.198974358974359
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,16,390,10,0.9974358974358974,0.2,0.1994871794871795
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,390,10,1.0,0.2,0.2
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,390,10,0.9974358974358974,0.2,0.1994871794871795
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,19,390,10,0.9974358974358974,0.2,0.1994871794871795
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,20,390,10,0.9923076923076923,0.2,0.19846153846153847
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,21,390,10,0.9769230769230769,0.2,0.19538461538461538
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,22,390,10,0.9743589743589743,0.2,0.19487179487179487
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,23,390,10,0.982051282051282,0.2,0.19641025641025642
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,24,350,10,0.9914285714285714,0.2,0.1982857142857143
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,25,284,10,0.9859154929577465,0.2,0.1971830985915493
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,26,176,10,0.9659090909090909,0.1,0.0965909090909091
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,84,10,0.9285714285714286,0.1,0.09285714285714286
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,28,33,10,0.9090909090909091,0.1,0.09090909090909091
leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,29,17,10,0.8235294117647058,0.1,0.08235294117647059
