cohort,quantity,task,layer,step,mean
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,1,3.464251756668091
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,2,3.4641692638397217
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,3,3.4640302658081055
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,4,3.4638733863830566
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,5,3.463657855987549
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,6,3.4633476734161377
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,7,3.4629228115081787
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,8,3.4622838497161865
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,9,3.460761785507202
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,0,3.4644439220428467
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,1,3.464426279067993
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,2,3.4643445014953613
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,3,3.464259147644043
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,4,3.46410870552063
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,5,3.463913679122925
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,6,3.4636518955230713
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,7,3.4632768630981445
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,8,3.462655782699585
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,9,3.461207151412964
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,0,3.464085578918457
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,1,3.4640116691589355
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,2,3.463845729827881
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,3,3.463637590408325
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,4,3.463365316390991
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,5,3.463010549545288
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,6,3.4626314640045166
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,7,3.461998462677002
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,8,3.4609053134918213
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,9,3.458649158477783
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,0,3.462975025177002
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,1,3.4629697799682617
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,2,3.4629342555999756
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,3,3.4628992080688477
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,4,3.462838649749756
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,5,3.4628231525421143
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,6,3.462908983230591
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,7,3.462972402572632
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,8,3.46304988861084
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,9,3.462630033493042
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,0,3.4643056392669678
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,1,3.4642767906188965
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,2,3.464179039001465
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,3,3.4640426635742188
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,4,3.4638617038726807
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,5,3.4636178016662598
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,6,3.4633326530456543
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,7,3.462897300720215
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,8,3.4621896743774414
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,9,3.460594654083252
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,0,0.0013306140899658203
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,1,0.0013070106506347656
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,2,0.0012447834014892578
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,3,0.0011434555053710938
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,4,0.0010230541229248047
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,5,0.0007946491241455078
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,6,0.00042366981506347656
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,7,-7.510185241699219e-05
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,8,-0.0008602142333984375
development_main,token_entropy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,9,-0.002035379409790039
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,0,3.4618823528289795
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,1,3.4618453979492188
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,2,3.46209454536438
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,3,3.4620721340179443
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,4,3.4621312618255615
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,5,3.462101459503174
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,6,3.4621543884277344
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,7,3.462268114089966
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,8,3.462149143218994
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L2,9,3.4617533683776855
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,0,3.4633281230926514
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,1,3.463397741317749
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,2,3.463271141052246
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,3,3.4631540775299072
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,4,3.463047742843628
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,5,3.4628446102142334
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,6,3.4627554416656494
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,7,3.4625394344329834
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,8,3.4623172283172607
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L3,9,3.46156907081604
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,0,3.4637084007263184
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,1,3.463691234588623
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,2,3.4635322093963623
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,3,3.4634029865264893
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,4,3.4631896018981934
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,5,3.462970733642578
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,6,3.4628138542175293
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,7,3.4625697135925293
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,8,3.462224006652832
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L4,9,3.4611101150512695
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,0,3.4627318382263184
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,1,3.462611675262451
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,2,3.4624202251434326
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,3,3.462263822555542
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,4,3.462043046951294
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,5,3.461881637573242
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,6,3.461700439453125
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,7,3.4614243507385254
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,8,3.460935354232788
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L5,9,3.4595813751220703
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,0,3.463972806930542
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,1,3.4639039039611816
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,2,3.4637739658355713
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,3,3.463592052459717
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,4,3.4633896350860596
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,5,3.4630825519561768
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,6,3.462797164916992
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,7,3.46236252784729
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,8,3.4617156982421875
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L12,9,3.4602580070495605
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,0,3.463589668273926
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,1,3.463578462600708
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,2,3.4634830951690674
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,3,3.463287115097046
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,4,3.463078260421753
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,5,3.4627857208251953
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,6,3.4623827934265137
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,7,3.461843490600586
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,8,3.461034059524536
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L13,9,3.45918869972229
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,0,3.4639313220977783
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,1,3.4638986587524414
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,2,3.4637653827667236
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,3,3.463622570037842
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,4,3.4634058475494385
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,5,3.463172674179077
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,6,3.462860345840454
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,7,3.4623911380767822
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,8,3.4615767002105713
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L14,9,3.4597525596618652
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,0,3.463115930557251
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,1,3.4629900455474854
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,2,3.4627456665039062
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,3,3.462407350540161
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,4,3.4619803428649902
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,5,3.4614174365997314
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,6,3.4607439041137695
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,7,3.4598050117492676
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,8,3.4582650661468506
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,L15,9,3.454847574234009
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,0,3.4629125595092773
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,1,3.4628868103027344
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,2,3.46282958984375
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,3,3.4627232551574707
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,4,3.4626028537750244
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,5,3.462449550628662
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,6,3.4623560905456543
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,7,3.462200164794922
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,8,3.4619064331054688
development_main,token_entropy,libero_goal/put_the_bowl_on_the_plate,front_mean,9,3.461003541946411
