representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity,family
L13,low,0.99,per_task,7,3,0.014373716632443531,0.00020959966464053657,0.7,0,0,0.0,0.0,0.6352316326275481,1.1019602363071033,pc1share_slope,A_primary_formation_slope
L13,low,0.99,global,10,3,0.02053388090349076,0.00020959966464053657,0.7692307692307693,0,0,0.0,0.0,0.666813886863194,1.1535914059159171,pc1share_slope,A_primary_formation_slope
L13,low,0.995,per_task,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,0,0,0.0,0.0,0.6529988640067087,0.8750835612827356,pc1share_slope,A_primary_formation_slope
L13,low,0.995,global,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,0,0,0.0,0.0,0.509026940426499,1.122590036098655,pc1share_slope,A_primary_formation_slope
L13,high,0.5,per_task,144,433,0.29568788501026694,0.030252218263117445,0.24956672443674177,52,429,0.10810810810810811,0.3611111111111111,0.19755303398059165,1.2632897577329039,pc1share_slope,A_primary_formation_slope
L13,high,0.5,global,263,1595,0.5400410677618069,0.11143715503388528,0.14155005382131325,193,1589,0.10830527497194165,0.7338403041825095,0.09640259311363569,1.4683220570058677,pc1share_slope,A_primary_formation_slope
L13,high,0.6,per_task,121,240,0.24845995893223818,0.016767973171242925,0.33518005540166207,38,236,0.1386861313868613,0.3140495867768595,0.2681778628662255,1.2498423688642006,pc1share_slope,A_primary_formation_slope
L13,high,0.6,global,229,1055,0.4702258726899384,0.0737092153985887,0.17834890965732086,161,1040,0.1340549542048293,0.7030567685589519,0.11743885927462366,1.5186532869862328,pc1share_slope,A_primary_formation_slope
L13,high,0.7,per_task,100,117,0.2053388090349076,0.008174386920980926,0.4608294930875576,32,115,0.21768707482993196,0.32,0.3532352378042856,1.3045966080623188,pc1share_slope,A_primary_formation_slope
L13,high,0.7,global,168,696,0.34496919917864477,0.048627122196604484,0.19444444444444445,123,675,0.15413533834586465,0.7321428571428571,0.12822936545427444,1.5163799942048515,pc1share_slope,A_primary_formation_slope
L13,high,0.75,per_task,92,84,0.188911704312115,0.005868790609935024,0.5227272727272727,29,82,0.26126126126126126,0.31521739130434784,0.40083814399616347,1.3040856529169935,pc1share_slope,A_primary_formation_slope
L13,high,0.75,global,139,540,0.28542094455852157,0.03772793963529658,0.20471281296023564,100,524,0.16025641025641027,0.7194244604316546,0.13153513183613558,1.5563356352222588,pc1share_slope,A_primary_formation_slope
L13,high,0.8,per_task,75,49,0.1540041067761807,0.003423461189128764,0.6048387096774194,27,47,0.36486486486486486,0.36,0.43910885899274327,1.377423154396926,pc1share_slope,A_primary_formation_slope
L13,high,0.8,global,106,437,0.21765913757700206,0.030531684482638162,0.19521178637200737,77,425,0.15338645418326693,0.7264150943396226,0.12852476896488407,1.5188651023783883,pc1share_slope,A_primary_formation_slope
L13,high,0.85,per_task,64,33,0.13141683778234087,0.002305596311045902,0.6597938144329897,24,33,0.42105263157894735,0.375,0.4602487922573189,1.433559034879787,pc1share_slope,A_primary_formation_slope
L13,high,0.85,global,67,307,0.1375770020533881,0.021449032348214908,0.17914438502673796,55,298,0.1558073654390935,0.8208955223880597,0.11438712289282878,1.56612370777593,pc1share_slope,A_primary_formation_slope
L13,high,0.9,per_task,54,14,0.11088295687885011,0.000978131768322504,0.7941176470588235,20,14,0.5882352941176471,0.37037037037037035,0.5511038448778098,1.4409582775364131,pc1share_slope,A_primary_formation_slope
L13,high,0.9,global,34,182,0.06981519507186858,0.012715712988192553,0.1574074074074074,31,174,0.15121951219512195,0.9117647058823529,0.11246596303199434,1.399600404992114,pc1share_slope,A_primary_formation_slope
L13,high,0.925,per_task,40,6,0.08213552361396304,0.00041919932928107315,0.8695652173913043,19,6,0.76,0.475,0.5287058733234322,1.6447050454068888,pc1share_slope,A_primary_formation_slope
L13,high,0.925,global,24,117,0.049281314168377825,0.008174386920980926,0.1702127659574468,23,114,0.1678832116788321,0.9583333333333334,0.10139988180761608,1.6786288398283145,pc1share_slope,A_primary_formation_slope
L13,high,0.95,per_task,34,2,0.06981519507186858,0.00013973310976035772,0.9444444444444444,14,2,0.875,0.4117647058823529,0.5905586368544843,1.599239068748323,pc1share_slope,A_primary_formation_slope
L13,high,0.95,global,15,64,0.030800821355236138,0.004471459512331447,0.189873417721519,14,64,0.1794871794871795,0.9333333333333333,0.09557086428793024,1.9867291055303173,pc1share_slope,A_primary_formation_slope
L13,high,0.96,per_task,31,2,0.06365503080082136,0.00013973310976035772,0.9393939393939394,14,2,0.875,0.45161290322580644,0.5591326968557931,1.6800912282120037,pc1share_slope,A_primary_formation_slope
L13,high,0.96,global,11,46,0.022587268993839837,0.0032138615244882273,0.19298245614035087,10,46,0.17857142857142858,0.9090909090909091,0.10169642618492328,1.897632624665044,pc1share_slope,A_primary_formation_slope
L13,high,0.975,per_task,14,0,0.028747433264887063,0.0,1.0,4,0,1.0,0.2857142857142857,0.7639202967260179,1.3090370870963424,pc1share_slope,A_primary_formation_slope
L13,high,0.975,global,7,25,0.014373716632443531,0.0017466638720044715,0.21875,5,25,0.16666666666666666,0.7142857142857143,0.11806692905553365,1.852762680878312,pc1share_slope,A_primary_formation_slope
L13,high,0.98,per_task,11,0,0.022587268993839837,0.0,1.0,4,0,1.0,0.36363636363636365,0.699534923105841,1.42952119611146,pc1share_slope,A_primary_formation_slope
L13,high,0.98,global,6,21,0.012320328542094456,0.001467197652483756,0.2222222222222222,4,21,0.16,0.6666666666666666,0.12461617251593946,1.7832534713245034,pc1share_slope,A_primary_formation_slope
L13,high,0.99,per_task,6,0,0.012320328542094456,0.0,1.0,4,0,1.0,0.6666666666666666,0.48148148148148145,2.076923076923077,pc1share_slope,A_primary_formation_slope
L13,high,0.99,global,4,9,0.008213552361396304,0.0006287989939216097,0.3076923076923077,3,9,0.25,0.75,0.10013029530812602,3.072919207373366,pc1share_slope,A_primary_formation_slope
L13,high,0.995,per_task,4,0,0.008213552361396304,0.0,1.0,3,0,1.0,0.75,0.41666666666666663,2.4000000000000004,pc1share_slope,A_primary_formation_slope
L13,high,0.995,global,1,5,0.002053388090349076,0.0003493327744008943,0.16666666666666666,1,5,0.16666666666666666,1.0,0.07967937266852308,2.091716602238103,pc1share_slope,A_primary_formation_slope
L14,low,0.5,per_task,174,575,0.35728952772073924,0.04017326905610284,0.23230974632843793,40,556,0.06711409395973154,0.22988505747126436,0.18185781379855487,1.2774251569183,pc1share_slope,A_primary_formation_slope
L14,low,0.5,global,155,1202,0.3182751540041068,0.08397959896597498,0.11422254974207811,44,1182,0.03588907014681892,0.2838709677419355,0.10628316043634257,1.0747003502073198,pc1share_slope,A_primary_formation_slope
L14,low,0.6,per_task,145,330,0.29774127310061604,0.023055963110459023,0.30526315789473685,24,315,0.07079646017699115,0.16551724137931034,0.23791627797553522,1.2830696600176592,pc1share_slope,A_primary_formation_slope
L14,low,0.6,global,123,652,0.25256673511293637,0.04555299378187662,0.15870967741935485,31,636,0.046476761619190406,0.25203252032520324,0.13828889308229753,1.1476675666563088,pc1share_slope,A_primary_formation_slope
L14,low,0.7,per_task,111,194,0.22792607802874743,0.013554111646754699,0.3639344262295082,13,178,0.06806282722513089,0.11711711711711711,0.29635537482386415,1.2280338308215568,pc1share_slope,A_primary_formation_slope
L14,low,0.7,global,88,371,0.1806981519507187,0.025920491860546357,0.19172113289760348,16,357,0.04289544235924933,0.18181818181818182,0.17752509836231997,1.0799663521735394,pc1share_slope,A_primary_formation_slope
L14,low,0.75,per_task,98,141,0.20123203285420946,0.009851184238105219,0.4100418410041841,10,127,0.072992700729927,0.10204081632653061,0.33813421843049096,1.2126599990603286,pc1share_slope,A_primary_formation_slope
L14,low,0.75,global,75,250,0.1540041067761807,0.017466638720044714,0.23076923076923078,11,238,0.04417670682730924,0.14666666666666667,0.21766562029496045,1.0602006437971854,pc1share_slope,A_primary_formation_slope
L14,low,0.8,per_task,88,99,0.1806981519507187,0.006916788933137707,0.47058823529411764,8,86,0.0851063829787234,0.09090909090909091,0.3861369507303745,1.218708114838542,pc1share_slope,A_primary_formation_slope
L14,low,0.8,global,65,159,0.13347022587268995,0.011108782225948438,0.29017857142857145,9,149,0.056962025316455694,0.13846153846153847,0.2678059241808051,1.083540524042559,pc1share_slope,A_primary_formation_slope
L14,low,0.85,per_task,71,66,0.1457905544147844,0.004611192622091804,0.5182481751824818,5,57,0.08064516129032258,0.07042253521126761,0.4255981970019046,1.2176935401353746,pc1share_slope,A_primary_formation_slope
L14,low,0.85,global,52,95,0.10677618069815195,0.006637322713616991,0.35374149659863946,4,88,0.043478260869565216,0.07692307692307693,0.3281501793801434,1.0779866013385595,pc1share_slope,A_primary_formation_slope
L14,low,0.9,per_task,52,35,0.10677618069815195,0.00244532942080626,0.5977011494252874,2,26,0.07142857142857142,0.038461538461538464,0.49424128411136325,1.2093306824822274,pc1share_slope,A_primary_formation_slope
L14,low,0.9,global,41,56,0.08418891170431211,0.003912527073290016,0.422680412371134,3,50,0.05660377358490566,0.07317073170731707,0.3942460594915037,1.072123366093512,pc1share_slope,A_primary_formation_slope
L14,low,0.925,per_task,33,22,0.06776180698151951,0.001537064207363935,0.6,0,14,0.0,0.0,0.5035175566360951,1.1916168405496834,pc1share_slope,A_primary_formation_slope
L14,low,0.925,global,38,43,0.07802874743326489,0.0030042618598476907,0.4691358024691358,2,37,0.05128205128205128,0.05263157894736842,0.4536805891756855,1.0340662873003486,pc1share_slope,A_primary_formation_slope
L14,low,0.95,per_task,19,12,0.039014373716632446,0.0008383986585621463,0.6129032258064516,0,8,0.0,0.0,0.45198302917487815,1.3560315017255025,pc1share_slope,A_primary_formation_slope
L14,low,0.95,global,33,29,0.06776180698151951,0.002026130091525187,0.532258064516129,2,25,0.07407407407407407,0.06060606060606061,0.4947417895707634,1.0758300101916085,pc1share_slope,A_primary_formation_slope
L14,low,0.96,per_task,18,10,0.03696098562628337,0.0006986655488017886,0.6428571428571429,0,6,0.0,0.0,0.4821496200281001,1.3333146312957307,pc1share_slope,A_primary_formation_slope
L14,low,0.96,global,30,26,0.061601642710472276,0.0018165304268846503,0.5357142857142857,2,22,0.08333333333333333,0.06666666666666667,0.5084488761663591,1.0536246824921796,pc1share_slope,A_primary_formation_slope
L14,low,0.975,per_task,17,7,0.03490759753593429,0.000489065884161252,0.7083333333333334,0,3,0.0,0.0,0.5615180779409901,1.2614613156012622,pc1share_slope,A_primary_formation_slope
L14,low,0.975,global,23,21,0.04722792607802875,0.001467197652483756,0.5227272727272727,2,16,0.1111111111111111,0.08695652173913043,0.5148879381952781,1.015225321765105,pc1share_slope,A_primary_formation_slope
L14,low,0.98,per_task,15,5,0.030800821355236138,0.0003493327744008943,0.75,0,2,0.0,0.0,0.5707231347124692,1.3141223027131197,pc1share_slope,A_primary_formation_slope
L14,low,0.98,global,20,17,0.04106776180698152,0.0011877314329630407,0.5405405405405406,1,12,0.07692307692307693,0.05,0.5456251424944105,0.9906811443280914,pc1share_slope,A_primary_formation_slope
L14,low,0.99,per_task,9,3,0.018480492813141684,0.00020959966464053657,0.75,0,0,0.0,0.0,0.5318297527460868,1.410225727551717,pc1share_slope,A_primary_formation_slope
L14,low,0.99,global,10,11,0.02053388090349076,0.0007685321036819675,0.47619047619047616,1,6,0.14285714285714285,0.1,0.5297214301000244,0.8989450853452535,pc1share_slope,A_primary_formation_slope
L14,low,0.995,per_task,5,2,0.01026694045174538,0.00013973310976035772,0.7142857142857143,0,0,0.0,0.0,0.48320637973616404,1.4782207856521308,pc1share_slope,A_primary_formation_slope
L14,low,0.995,global,1,5,0.002053388090349076,0.0003493327744008943,0.16666666666666666,0,2,0.0,0.0,0.4831073389810048,0.3449888942242291,pc1share_slope,A_primary_formation_slope
L14,high,0.5,per_task,144,465,0.29568788501026694,0.03248794801928317,0.23645320197044334,42,455,0.08450704225352113,0.2916666666666667,0.19079279638472807,1.239319337264927,pc1share_slope,A_primary_formation_slope
L14,high,0.5,global,259,1531,0.5318275154004107,0.10696569552155383,0.14469273743016758,200,1529,0.1156737998843262,0.7722007722007722,0.09617957321003247,1.5044019494055596,pc1share_slope,A_primary_formation_slope
L14,high,0.6,per_task,127,263,0.26078028747433263,0.01837490393348704,0.32564102564102565,35,252,0.12195121951219512,0.2755905511811024,0.2572859046381007,1.2656776751881278,pc1share_slope,A_primary_formation_slope
L14,high,0.6,global,223,1009,0.45790554414784396,0.07049535387410047,0.1810064935064935,182,997,0.15436810856658184,0.8161434977578476,0.10016106459326778,1.8071542494233799,pc1share_slope,A_primary_formation_slope
L14,high,0.7,per_task,109,133,0.22381930184804927,0.009292251799063789,0.45041322314049587,26,126,0.17105263157894737,0.23853211009174313,0.3487868862906664,1.2913708652599334,pc1share_slope,A_primary_formation_slope
L14,high,0.7,global,200,662,0.4106776180698152,0.0462516593306784,0.23201856148491878,154,636,0.1949367088607595,0.77,0.11503714309471359,2.016901282865577,pc1share_slope,A_primary_formation_slope
L14,high,0.75,per_task,103,89,0.21149897330595482,0.006218123384335918,0.5364583333333334,24,83,0.22429906542056074,0.23300970873786409,0.413428316277688,1.2975848828240628,pc1share_slope,A_primary_formation_slope
L14,high,0.75,global,185,518,0.3798767967145791,0.03619087542793265,0.2631578947368421,136,477,0.22185970636215335,0.7351351351351352,0.12823161238045946,2.0522076409369343,pc1share_slope,A_primary_formation_slope
L14,high,0.8,per_task,87,53,0.17864476386036962,0.0037029274086494797,0.6214285714285714,20,49,0.2898550724637681,0.22988505747126436,0.48615654936369757,1.278247865305782,pc1share_slope,A_primary_formation_slope
L14,high,0.8,global,169,410,0.3470225872689938,0.02864528750087333,0.2918825561312608,122,360,0.25311203319502074,0.7218934911242604,0.14006848526588708,2.0838560192693625,pc1share_slope,A_primary_formation_slope
L14,high,0.85,per_task,73,26,0.14989733059548255,0.0018165304268846503,0.7373737373737373,18,22,0.45,0.2465753424657534,0.568961800121653,1.2959986719953347,pc1share_slope,A_primary_formation_slope
L14,high,0.85,global,151,297,0.31006160164271046,0.020750366799413122,0.33705357142857145,100,241,0.2932551319648094,0.6622516556291391,0.17081513706056523,1.9732066913312474,pc1share_slope,A_primary_formation_slope
L14,high,0.9,per_task,57,10,0.11704312114989733,0.0006986655488017886,0.8507462686567164,17,8,0.68,0.2982456140350877,0.6421139497669797,1.3249147896030735,pc1share_slope,A_primary_formation_slope
L14,high,0.9,global,129,182,0.2648870636550308,0.012715712988192553,0.41479099678456594,62,129,0.32460732984293195,0.4806201550387597,0.23161208216929755,1.7908866968406822,pc1share_slope,A_primary_formation_slope
L14,high,0.925,per_task,53,8,0.10882956878850103,0.0005589324390414309,0.8688524590163934,16,8,0.6666666666666666,0.3018867924528302,0.6320126845826888,1.374738957320275,pc1share_slope,A_primary_formation_slope
L14,high,0.925,global,102,119,0.20944558521560575,0.008314120030741284,0.46153846153846156,38,81,0.31932773109243695,0.37254901960784315,0.2801631893554271,1.6473915170666262,pc1share_slope,A_primary_formation_slope
L14,high,0.95,per_task,41,4,0.08418891170431211,0.00027946621952071543,0.9111111111111111,15,4,0.7894736842105263,0.36585365853658536,0.6106537442977187,1.4920257504667116,pc1share_slope,A_primary_formation_slope
L14,high,0.95,global,74,43,0.15195071868583163,0.0030042618598476907,0.6324786324786325,19,28,0.40425531914893614,0.25675675675675674,0.38770651376646037,1.6313335216741123,pc1share_slope,A_primary_formation_slope
L14,high,0.96,per_task,36,1,0.07392197125256673,6.986655488017886e-05,0.972972972972973,15,1,0.9375,0.4166666666666667,0.6144166505650037,1.5835719492273672,pc1share_slope,A_primary_formation_slope
L14,high,0.96,global,61,26,0.12525667351129363,0.0018165304268846503,0.7011494252873564,15,18,0.45454545454545453,0.2459016393442623,0.42109075227951626,1.6650791343475995,pc1share_slope,A_primary_formation_slope
L14,high,0.975,per_task,20,0,0.04106776180698152,0.0,1.0,4,0,1.0,0.2,0.8053455927116129,1.241702952186008,pc1share_slope,A_primary_formation_slope
L14,high,0.975,global,45,10,0.09240246406570841,0.0006986655488017886,0.8181818181818182,9,7,0.5625,0.2,0.5018216839098367,1.6304234042003305,pc1share_slope,A_primary_formation_slope
L14,high,0.98,per_task,15,0,0.030800821355236138,0.0,1.0,2,0,1.0,0.13333333333333333,0.8614720385956889,1.1608037814322212,pc1share_slope,A_primary_formation_slope
L14,high,0.98,global,40,8,0.08213552361396304,0.0005589324390414309,0.8333333333333334,8,5,0.6153846153846154,0.2,0.5302953833713198,1.5714512316427662,pc1share_slope,A_primary_formation_slope
L14,high,0.99,per_task,5,0,0.01026694045174538,0.0,1.0,1,0,1.0,0.2,0.7496895817061352,1.3338854165803014,pc1share_slope,A_primary_formation_slope
L14,high,0.99,global,22,3,0.045174537987679675,0.00020959966464053657,0.88,2,1,0.6666666666666666,0.09090909090909091,0.627469425475808,1.402458772126943,pc1share_slope,A_primary_formation_slope
L14,high,0.995,per_task,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.6053719008264463,1.651877133105802,pc1share_slope,A_primary_formation_slope
L14,high,0.995,global,7,2,0.014373716632443531,0.00013973310976035772,0.7777777777777778,0,0,0.0,0.0,0.6689243714886974,1.1627290182996712,pc1share_slope,A_primary_formation_slope
