cohort,quantity,layer,group,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
external_8b,shape_erank,L5,front,20,3995,564,0.1411764705882353,0.5256699450773197,0.4160484288664757,0.5326158061689233
external_8b,shape_erank,L5,front,24,2174,424,0.19503219871205152,0.6966691374663073,0.6981691760769553,0.547670787604317
external_8b,shape_erank,L5,front,28,769,380,0.494148244473342,0.54810580435665,0.5394294198349904,0.5894603174603175
external_8b,shape_erank,L5,front,32,569,274,0.48154657293497366,0.7030557961153038,0.7030557961153038,0.8547357873642021
external_8b,shape_erank,L12,back,4,15600,564,0.036153846153846154,0.6027098792684791,0.553658863993932,0.466597462874507
external_8b,shape_erank,L12,back,6,15600,564,0.036153846153846154,0.6030922948045259,0.5369584971406471,0.5189321802836835
external_8b,shape_erank,L12,back,8,14456,564,0.03901494189263974,0.6113322530646752,0.6068339883881648,0.5404159309397685
external_8b,shape_erank,L12,back,10,11342,564,0.04972667959795451,0.6625368165253886,0.701100779383038,0.5133178106450661
external_8b,shape_erank,L12,back,12,9146,564,0.06166630220861579,0.629204949829017,0.6751237200309246,0.5367069040517027
external_8b,shape_erank,L12,back,14,5753,564,0.09803580740483227,0.5375644605541728,0.505861628021354,0.5544656835269333
external_8b,shape_erank,L12,back,16,4793,564,0.11767160442311704,0.5501537425644276,0.44388820053374,0.5415912311083123
external_8b,shape_erank,L12,back,18,4300,564,0.13116279069767442,0.6319851796589062,0.5496576042936503,0.5344723463595138
external_8b,shape_erank,L12,back,20,3995,564,0.1411764705882353,0.6871588003414839,0.6295924573555612,0.5566348634270973
external_8b,shape_erank,L12,back,24,2174,424,0.19503219871205152,0.7145963611859838,0.734965495608532,0.5895619145011961
external_8b,shape_erank,L12,back,28,769,380,0.494148244473342,0.6001285347043702,0.6620966377868406,0.6982857142857143
external_8b,shape_erank,L12,back,32,569,274,0.48154657293497366,0.7556476555734257,0.7556476555734257,0.7725450901803608
external_8b,shape_erank,L13,back,4,15600,564,0.036153846153846154,0.42975275414654945,0.45048161227700617,0.5019252182781264
external_8b,shape_erank,L13,back,6,15600,564,0.036153846153846154,0.42781597216326206,0.4162456490149032,0.4937612521203418
external_8b,shape_erank,L13,back,8,14456,564,0.03901494189263974,0.4205934253705893,0.41346320333322323,0.5017875438711225
external_8b,shape_erank,L13,back,10,11342,564,0.04972667959795451,0.508874954102723,0.5361288907178058,0.5109303774636802
external_8b,shape_erank,L13,back,12,9146,564,0.06166630220861579,0.5499490935175222,0.6116697945497668,0.5429871986080039
external_8b,shape_erank,L13,back,14,5753,564,0.09803580740483227,0.5418431515658465,0.5355516011052589,0.5339975646997429
external_8b,shape_erank,L13,back,16,4793,564,0.11767160442311704,0.5272774610968842,0.45820196340068625,0.4813198598866499
external_8b,shape_erank,L13,back,18,4300,564,0.13116279069767442,0.559571573116467,0.5139699084490333,0.46506648512731547
external_8b,shape_erank,L13,back,20,3995,564,0.1411764705882353,0.5585289837547104,0.5734605126573982,0.4864969945321468
external_8b,shape_erank,L13,back,24,2174,424,0.19503219871205152,0.6209076819407008,0.6579318276871602,0.6014316758276876
external_8b,shape_erank,L13,back,28,769,380,0.494148244473342,0.47891354349884996,0.5225055911593903,0.49681269841269843
external_8b,shape_erank,L13,back,32,569,274,0.48154657293497366,0.6292465668687368,0.6292465668687368,0.5796329501107478
external_8b,shape_erank,L14,back,4,15600,564,0.036153846153846154,0.5531273407179743,0.5480068076254416,0.49489036662399966
external_8b,shape_erank,L14,back,6,15600,564,0.036153846153846154,0.43381157090594863,0.43499970899560303,0.4844265451177505
external_8b,shape_erank,L14,back,8,14456,564,0.03901494189263974,0.4390235948849585,0.4398222794707117,0.5014932531118523
external_8b,shape_erank,L14,back,10,11342,564,0.04972667959795451,0.5890908094897802,0.6029094239903222,0.5318597710950054
external_8b,shape_erank,L14,back,12,9146,564,0.06166630220861579,0.6528041538367455,0.6563323981229789,0.5397868506089982
external_8b,shape_erank,L14,back,14,5753,564,0.09803580740483227,0.6204511999606369,0.5447200636686369,0.5435164962600746
external_8b,shape_erank,L14,back,16,4793,564,0.11767160442311704,0.5625200196548988,0.40604794128860083,0.5884367128463476
external_8b,shape_erank,L14,back,18,4300,564,0.13116279069767442,0.6238652672103513,0.49372274538358957,0.5875780966916649
external_8b,shape_erank,L14,back,20,3995,564,0.1411764705882353,0.6662196576479368,0.5805376519715195,0.5650773275404535
external_8b,shape_erank,L14,back,24,2174,424,0.19503219871205152,0.7115566037735849,0.6435079464659138,0.605266521794708
external_8b,shape_erank,L14,back,28,769,380,0.494148244473342,0.5879786226491679,0.5881241895168111,0.5271619047619047
external_8b,shape_erank,L14,back,32,569,274,0.48154657293497366,0.6660027217617221,0.6660027217617221,0.625856977112119
external_8b,shape_erank,L15,back,4,15600,564,0.036153846153846154,0.5391081498965131,0.5072781607771132,0.4772876276107521
external_8b,shape_erank,L15,back,6,15600,564,0.036153846153846154,0.4637191072395518,0.42296925867099233,0.4493199296514835
external_8b,shape_erank,L15,back,8,14456,564,0.03901494189263974,0.4123585465791833,0.4073893087445066,0.48246517559348634
external_8b,shape_erank,L15,back,10,11342,564,0.04972667959795451,0.5638907368437677,0.5731062033336969,0.5143278785294986
external_8b,shape_erank,L15,back,12,9146,564,0.06166630220861579,0.6100918795896408,0.6430140223314837,0.527653492418593
external_8b,shape_erank,L15,back,14,5753,564,0.09803580740483227,0.5053613481327796,0.46233490418406675,0.511161792844856
external_8b,shape_erank,L15,back,16,4793,564,0.11767160442311704,0.45451073221206495,0.3548608463591308,0.46826786838790935
external_8b,shape_erank,L15,back,18,4300,564,0.13116279069767442,0.5651455742099109,0.5263270390339286,0.48897038639333285
external_8b,shape_erank,L15,back,20,3995,564,0.1411764705882353,0.6457058194889731,0.6017760546398998,0.4584480183660623
external_8b,shape_erank,L15,back,24,2174,424,0.19503219871205152,0.632633423180593,0.6838080301129235,0.5849418381695002
external_8b,shape_erank,L15,back,28,769,380,0.494148244473342,0.47624813962927887,0.5222048901501625,0.5384634920634921
external_8b,shape_erank,L15,back,32,569,274,0.48154657293497366,0.6878077446492639,0.6878077446492639,0.7199266954962557
external_8b,lam1_share,L2,front,4,15600,564,0.036153846153846154,0.5209250163673378,0.5562394158884646,0.5233888004329139
external_8b,lam1_share,L2,front,6,15600,564,0.036153846153846154,0.46045760859516355,0.5345234474446059,0.49599866795708325
external_8b,lam1_share,L2,front,8,14456,564,0.03901494189263974,0.444499219408895,0.48556152060795493,0.5146981884768819
external_8b,lam1_share,L2,front,10,11342,564,0.04972667959795451,0.3991971595672298,0.4073593317732451,0.49299183419145376
external_8b,lam1_share,L2,front,12,9146,564,0.06166630220861579,0.38526786230788174,0.36435567306754335,0.5367340914740244
external_8b,lam1_share,L2,front,14,5753,564,0.09803580740483227,0.4359599001707103,0.4265655599173738,0.5676858849223989
external_8b,lam1_share,L2,front,16,4793,564,0.11767160442311704,0.45389232402408897,0.4524604460541365,0.5018202928211587
external_8b,lam1_share,L2,front,18,4300,564,0.13116279069767442,0.4060679966437347,0.3609743550933918,0.49510831969958163
external_8b,lam1_share,L2,front,20,3995,564,0.1411764705882353,0.3383948707136228,0.35712742934143704,0.44150137622039276
external_8b,lam1_share,L2,front,24,2174,424,0.19503219871205152,0.33653571428571427,0.40275512337933916,0.30116323660999617
external_8b,lam1_share,L2,front,28,769,380,0.494148244473342,0.3425449871465296,0.3595256441579432,0.2853079365079365
external_8b,lam1_share,L2,front,32,569,274,0.48154657293497366,0.45085982927131013,0.45085982927131013,0.3284463664170446
external_8b,lam1_share,L3,front,4,15600,564,0.036153846153846154,0.4941861164411087,0.5039567210751017,0.4841923969487892
external_8b,lam1_share,L3,front,6,15600,564,0.036153846153846154,0.4584786111441288,0.4753636616238421,0.46658185299657623
external_8b,lam1_share,L3,front,8,14456,564,0.03901494189263974,0.45409681422850645,0.45045678689850305,0.4664999019030802
external_8b,lam1_share,L3,front,10,11342,564,0.04972667959795451,0.42683842447644205,0.36805830994853694,0.4792640933984849
external_8b,lam1_share,L3,front,12,9146,564,0.06166630220861579,0.3849218056595447,0.32396994611499447,0.4435511434253045
external_8b,lam1_share,L3,front,14,5753,564,0.09803580740483227,0.46131256244456015,0.529721270868916,0.42445737258161154
external_8b,lam1_share,L3,front,16,4793,564,0.11767160442311704,0.47518317460157744,0.5917642012962256,0.4216290144836272
external_8b,lam1_share,L3,front,18,4300,564,0.13116279069767442,0.4686083363706775,0.5004663454064977,0.4437429314945154
external_8b,lam1_share,L3,front,20,3995,564,0.1411764705882353,0.42920798270255967,0.4097874279230004,0.48699687727570073
external_8b,lam1_share,L3,front,24,2174,424,0.19503219871205152,0.3441030997304582,0.30103199498117944,0.3896660031774438
external_8b,lam1_share,L3,front,28,769,380,0.494148244473342,0.4261060749560276,0.34160574338927624,0.3488761904761905
external_8b,lam1_share,L3,front,32,569,274,0.48154657293497366,0.18605097117406905,0.18605097117406905,0.13941039974686215
external_8b,lam1_share,L4,front,4,15600,564,0.036153846153846154,0.4840526943373728,0.49319612945377533,0.5186538041272517
external_8b,lam1_share,L4,front,6,15600,564,0.036153846153846154,0.5050106694288318,0.5496674101359648,0.4743841903156317
external_8b,lam1_share,L4,front,8,14456,564,0.03901494189263974,0.5057046583267476,0.5255448865188815,0.4782388333006344
external_8b,lam1_share,L4,front,10,11342,564,0.04972667959795451,0.4052973847435477,0.3742783146089698,0.49990161676450334
external_8b,lam1_share,L4,front,12,9146,564,0.06166630220861579,0.32444701180600666,0.2677936266894573,0.4431549838429033
external_8b,lam1_share,L4,front,14,5753,564,0.09803580740483227,0.35139322270651635,0.36671212297346845,0.43788051566516556
external_8b,lam1_share,L4,front,16,4793,564,0.11767160442311704,0.3923183640818462,0.49068290125810143,0.41221268891687657
external_8b,lam1_share,L4,front,18,4300,564,0.13116279069767442,0.4067532974167388,0.47003423957063495,0.41380540884784733
external_8b,lam1_share,L4,front,20,3995,564,0.1411764705882353,0.3125138236893075,0.32410471931072576,0.4120576654858737
external_8b,lam1_share,L4,front,24,2174,424,0.19503219871205152,0.2170020215633423,0.24588038477624424,0.3598729022479502
external_8b,lam1_share,L4,front,28,769,380,0.494148244473342,0.3384521715600054,0.3183577966133549,0.39296507936507935
external_8b,lam1_share,L4,front,32,569,274,0.48154657293497366,0.3707905480638377,0.3707905480638377,0.396661744541715
external_8b,lam1_share,L5,front,4,15600,564,0.036153846153846154,0.4948994753018288,0.5056497095588374,0.523700997991529
external_8b,lam1_share,L5,front,6,15600,564,0.036153846153846154,0.38203494827543916,0.4220502480108441,0.4746339483625238
external_8b,lam1_share,L5,front,8,14456,564,0.03901494189263974,0.3412822549025614,0.350926734944498,0.4782933315893881
external_8b,lam1_share,L5,front,10,11342,564,0.04972667959795451,0.41565256715479,0.3621184270543089,0.520247269865215
external_8b,lam1_share,L5,front,12,9146,564,0.06166630220861579,0.466994769689487,0.43431227095960734,0.4478389883171762
external_8b,lam1_share,L5,front,14,5753,564,0.09803580740483227,0.4749584500218001,0.47118368222911766,0.40216277856162663
external_8b,lam1_share,L5,front,16,4793,564,0.11767160442311704,0.4770864044112838,0.43992470453678995,0.3552030856423174
external_8b,lam1_share,L5,front,18,4300,564,0.13116279069767442,0.5532501006120248,0.5705101982377052,0.420102555093167
external_8b,lam1_share,L5,front,20,3995,564,0.1411764705882353,0.501700442978186,0.6057304841382245,0.45839864723089646
external_8b,lam1_share,L5,front,24,2174,424,0.19503219871205152,0.2668881401617251,0.28206189878711835,0.4255309435547196
external_8b,lam1_share,L5,front,28,769,380,0.494148244473342,0.4458395345690705,0.4545565599804544,0.43867936507936506
external_8b,lam1_share,L5,front,32,569,274,0.48154657293497366,0.2847086477792899,0.2847086477792899,0.17036704988925216
external_8b,lam1_share,L12,back,4,15600,564,0.036153846153846154,0.4205105736775474,0.4428321862127749,0.524491898473354
external_8b,lam1_share,L12,back,6,15600,564,0.036153846153846154,0.4903778803212715,0.5183924166131594,0.4902438262932784
external_8b,lam1_share,L12,back,8,14456,564,0.03901494189263974,0.45442457059831365,0.4584830851731416,0.4574259368255837
external_8b,lam1_share,L12,back,10,11342,564,0.04972667959795451,0.3229648259061998,0.30578761316423564,0.4809890794608599
external_8b,lam1_share,L12,back,12,9146,564,0.06166630220861579,0.3630926555829371,0.31393475561017015,0.46555741983594334
external_8b,lam1_share,L12,back,14,5753,564,0.09803580740483227,0.45886193379612356,0.4832708868003827,0.4447805330601674
external_8b,lam1_share,L12,back,16,4793,564,0.11767160442311704,0.4816538205467483,0.611038886770873,0.479799669395466
external_8b,lam1_share,L12,back,18,4300,564,0.13116279069767442,0.42326458494692243,0.5400187765387353,0.4970737759819046
external_8b,lam1_share,L12,back,20,3995,564,0.1411764705882353,0.3602003840660147,0.438990030109542,0.47575260124168406
external_8b,lam1_share,L12,back,24,2174,424,0.19503219871205152,0.32975,0.3824895441237976,0.4243713591789777
external_8b,lam1_share,L12,back,28,769,380,0.494148244473342,0.38959545393045597,0.359187355522562,0.32764444444444446
external_8b,lam1_share,L12,back,32,569,274,0.48154657293497366,0.30904367190399606,0.30904367190399606,0.32404282248707944
external_8b,lam1_share,L13,back,4,15600,564,0.036153846153846154,0.5944543969178463,0.5635004449551102,0.5019148116928392
external_8b,lam1_share,L13,back,6,15600,564,0.036153846153846154,0.6142181341612282,0.5975507755736541,0.5156775207351212
external_8b,lam1_share,L13,back,8,14456,564,0.03901494189263974,0.6120273314096791,0.6089382707152958,0.4836041898284394
external_8b,lam1_share,L13,back,10,11342,564,0.04972667959795451,0.4710603685732297,0.47829335194201233,0.47205588167776213
external_8b,lam1_share,L13,back,12,9146,564,0.06166630220861579,0.4288637689639043,0.39879708750161974,0.446899080288342
external_8b,lam1_share,L13,back,14,5753,564,0.09803580740483227,0.44350552655713327,0.4444790707240519,0.4693558050986683
external_8b,lam1_share,L13,back,16,4793,564,0.11767160442311704,0.4862562448745491,0.5625428898208159,0.5106856108312342
external_8b,lam1_share,L13,back,18,4300,564,0.13116279069767442,0.4696227618570322,0.5292151079548708,0.5249085898125679
external_8b,lam1_share,L13,back,20,3995,564,0.1411764705882353,0.4615197583154013,0.4623566250663549,0.5183228625384169
external_8b,lam1_share,L13,back,24,2174,424,0.19503219871205152,0.42651347708894877,0.4378774571309076,0.4049232117748032
external_8b,lam1_share,L13,back,28,769,380,0.494148244473342,0.4985692057908267,0.48837132815877016,0.5332190476190476
external_8b,lam1_share,L13,back,32,569,274,0.48154657293497366,0.41315105777557837,0.41315105777557837,0.5065657631051578
external_8b,lam1_share,L14,back,4,15600,564,0.036153846153846154,0.49412238051843427,0.4587843901486563,0.5032052282684483
external_8b,lam1_share,L14,back,6,15600,564,0.036153846153846154,0.6320403726092838,0.5931610681175583,0.5179747744372639
external_8b,lam1_share,L14,back,8,14456,564,0.03901494189263974,0.6190305711946056,0.5970604602097977,0.49555293963769537
