candidate,episode_id,outcome,relative_query,query,layer_group,within_flow_wj,late_flow_wj,route_acceleration,gate_entropy,top12_margin,state_action_gap,chunk_jump_full_h,chunk_jump_d9_h
8,100000008,success,-8,25,front,0.021393120754510164,0.02875667717307806,0.011809725418314172,0.9984802367776499,0.0012870634091086686,0.313468549400568,0.03251125058159232,0.0247638039290905
8,100000008,success,-8,25,back,0.015011277748271823,0.023674258962273598,0.0068598103622848575,0.9979496238644224,0.0019752370717469603,0.11525049991905689,0.022556941024959087,0.02996708219870925
8,100000008,success,-7,26,front,0.022020237054675817,0.029778764583170414,0.011763301652496182,0.997988423150457,0.0016738726990297437,0.2945573627948761,0.03479206562042236,0.028636475559324026
8,100000008,success,-7,26,back,0.016246515791863203,0.025993897579610348,0.007069160179647421,0.9974645158407868,0.0020217850105836987,0.10668058507144451,0.029392970725893974,0.04010623041540384
8,100000008,success,-6,27,front,0.02271835645660758,0.031506871804594994,0.012036105032017038,0.9972645877289852,0.0020523222046904266,0.29271164163947105,0.033243561163544655,0.03456388507038355
8,100000008,success,-6,27,back,0.016542700584977865,0.026397657580673695,0.007364975244546846,0.9968964623044663,0.0036338460631668568,0.10862003453075886,0.03439530823379755,0.04865222051739693
8,100000008,success,-5,28,front,0.022992695216089487,0.03194645745679736,0.01231237927036722,0.9974430042508168,0.0015845902380533516,0.3047258220613003,0.03770169056952,0.0387540552765131
8,100000008,success,-5,28,back,0.015381691977381706,0.023885841947048903,0.006917124149359101,0.9972323513009076,0.0013419832976069301,0.11786430142819881,0.03587341122329235,0.05139530263841152
8,100000008,success,-4,29,front,0.021967619191855192,0.0313578094355762,0.01181171850326758,0.997650934715363,0.0017654772091191262,0.2989222928881645,0.03677633497864008,0.035049174912273884
8,100000008,success,-4,29,back,0.013693377608433366,0.021310988813638687,0.006520287204482239,0.9978788633225515,0.0015205371310003102,0.10805682092905045,0.028997036162763834,0.04292126651853323
8,100000008,success,-3,30,front,0.021372639574110508,0.0308229997754097,0.01180207642385395,0.9976565551083932,0.001748645183397457,0.28483133763074875,0.0360823655501008,0.029790389351546764
8,100000008,success,-3,30,back,0.01353230606764555,0.021184248849749565,0.006463371672199198,0.9982410656645746,0.0011009391455445439,0.10132157057523727,0.02340286085382104,0.03012098651379347
8,100000008,success,-2,31,front,0.024055243004113436,0.034427423030138016,0.012423664401865443,0.9967013565861951,0.00304796508862637,0.26580436155200005,0.03475607465952635,0.036993199959397316
8,100000008,success,-2,31,back,0.016158377984538674,0.026647339574992657,0.007757443075885497,0.997929290355611,0.001538821030408144,0.10398021154105663,0.0276930658146739,0.0365809565410018
8,100000008,success,-1,32,front,0.02475277753546834,0.03557157423347235,0.01260142795508325,0.995865474467686,0.005911330314120278,0.261501245200634,0.03945418447256088,0.051313950680196285
