window,task,suite,query,method,auc,failures,successes
band_50_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,v8_fixed,0.8222222222222222,10,9
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,v82,0.8,10,9
band_50_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,v82,0.8,10,9
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,eef_motion_low,0.8555555555555555,10,9
band_50_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,eef_motion_low,0.8555555555555555,10,9
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,clock,0.5,10,9
band_50_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,clock,0.5,10,9
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v7,0.6212121212121212,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v7,0.6212121212121212,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v7,0.6212121212121212,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v8_fixed,0.4690656565656566,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v8_fixed,0.4690656565656566,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v8_fixed,0.4690656565656566,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v82,0.4772727272727273,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v82,0.4772727272727273,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,v82,0.4772727272727273,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,eef_motion_low,0.45202020202020204,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,eef_motion_low,0.45202020202020204,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,eef_motion_low,0.45202020202020204,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,7,clock,0.5,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v7,0.6792929292929293,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v7,0.6792929292929293,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v7,0.6792929292929293,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v8_fixed,0.4595959595959596,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v8_fixed,0.4595959595959596,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v8_fixed,0.4595959595959596,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v82,0.4678030303030303,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v82,0.4678030303030303,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,v82,0.4678030303030303,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,eef_motion_low,0.44065656565656564,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,eef_motion_low,0.44065656565656564,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,eef_motion_low,0.44065656565656564,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,clock,0.5,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v7,0.7228535353535354,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v7,0.7228535353535354,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v7,0.7228535353535354,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v8_fixed,0.4438131313131313,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v8_fixed,0.4438131313131313,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v8_fixed,0.4438131313131313,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v82,0.37184343434343436,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v82,0.37184343434343436,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,v82,0.37184343434343436,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,eef_motion_low,0.48674242424242425,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,eef_motion_low,0.48674242424242425,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,eef_motion_low,0.48674242424242425,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,clock,0.5,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v7,0.5915404040404041,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v7,0.5915404040404041,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v7,0.5915404040404041,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v8_fixed,0.4476010101010101,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v8_fixed,0.4476010101010101,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v8_fixed,0.4476010101010101,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v82,0.44696969696969696,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v82,0.44696969696969696,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,v82,0.44696969696969696,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,eef_motion_low,0.42992424242424243,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,eef_motion_low,0.42992424242424243,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,eef_motion_low,0.42992424242424243,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,clock,0.5,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v7,0.48042929292929293,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v7,0.48042929292929293,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v7,0.48042929292929293,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v8_fixed,0.5138888888888888,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v8_fixed,0.5138888888888888,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v8_fixed,0.5138888888888888,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v82,0.5069444444444444,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v82,0.5069444444444444,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,v82,0.5069444444444444,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,eef_motion_low,0.6243686868686869,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,eef_motion_low,0.6243686868686869,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,eef_motion_low,0.6243686868686869,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,clock,0.5,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v7,0.4166666666666667,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v7,0.4166666666666667,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v7,0.4166666666666667,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v8_fixed,0.5536616161616161,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v8_fixed,0.5536616161616161,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v8_fixed,0.5536616161616161,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v82,0.5732323232323232,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v82,0.5732323232323232,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,v82,0.5732323232323232,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,eef_motion_low,0.8200757575757576,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,eef_motion_low,0.8200757575757576,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,eef_motion_low,0.8200757575757576,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,clock,0.5,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v7,0.4109848484848485,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v7,0.4109848484848485,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v7,0.4109848484848485,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v8_fixed,0.5056818181818182,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v8_fixed,0.5056818181818182,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v8_fixed,0.5056818181818182,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v82,0.5321969696969697,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v82,0.5321969696969697,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,v82,0.5321969696969697,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,eef_motion_low,0.8207070707070707,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,eef_motion_low,0.8207070707070707,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,eef_motion_low,0.8207070707070707,4,396
early_q7_q13,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,v7,0.4097222222222222,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,v7,0.4097222222222222,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,v8_fixed,0.5107323232323232,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,v8_fixed,0.5107323232323232,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,v82,0.5410353535353535,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,v82,0.5410353535353535,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,eef_motion_low,0.9002525252525253,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,eef_motion_low,0.9002525252525253,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,v7,0.5290404040404041,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,v7,0.5290404040404041,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,v8_fixed,0.6464646464646465,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,v8_fixed,0.6464646464646465,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,v82,0.6275252525252525,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,v82,0.6275252525252525,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,eef_motion_low,0.7373737373737373,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,eef_motion_low,0.7373737373737373,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,clock,0.5,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,clock,0.5,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,16,v7,0.6464646464646465,4,396
through_60pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,16,v7,0.6464646464646465,4,396
through_50pct,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,16,v8_fixed,0.6287878787878788,4,396
