window,target,cv,scope,model,control_reference,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_rate_ci95_low,brier_gain_vs_rate_ci95_high,brier_gain_vs_controls,brier_gain_vs_controls_ci95_low,brier_gain_vs_controls_ci95_high
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,199,0.2393764673570109,0.0071369596368803445,-0.007752777248994365,0.022692498362289152,-0.05508793528841863,-0.0768987746361223,-0.03395050666344222
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,199,0.22594951388517456,0.020563913108716657,0.0045651235244708885,0.03685247979879767,-0.041660981816582315,-0.05993219454549341,-0.024100188405051813
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,199,0.22804741925275385,0.018466007741137425,0.0024447193194855393,0.034979612958815236,-0.04375888718416155,-0.06397761115426595,-0.02519681314312869
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.18431813726373816,0.062195289730153064,0.03850025106349563,0.0872502873695851,0.000770930201162584,-0.0023705010937112732,0.0034755841371660744
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,-0.2559145765876462,-0.40664186715659784,-0.11133058335918293
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,physical,controls,352,199,0.10137714461594279,0.23920984616769106,0.08149705615120212,0.39692263618417994,-0.016704730419955172,-0.04252795519631816,-0.00357593363192957
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,noise_action,controls,352,199,0.10967289375514061,0.2309140970284932,0.08687863495505445,0.39667886594515583,-0.025000479559152997,-0.04204475038810022,-0.009963001211442033
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls,controls,352,199,0.0846724141959876,0.2559145765876462,0.11133058335918293,0.40664186715659784,0.0,0.0,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_trap_only,controls,352,199,0.16920730746230442,0.17137968332132938,0.0352322659863297,0.30752710065632916,-0.0845348932663168,-0.12081294230122007,-0.04825684423141353
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_nontrap,controls,352,199,0.244452100645635,0.09613489013799881,-0.05115070972331526,0.3162052973468409,-0.1597796864496474,-0.2713493072680686,-0.07121521220163922
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_full,controls,352,199,0.22398438183190084,0.11660260895173295,-0.0579841141591776,0.3779961548593782,-0.13931196763591322,-0.22189183035665377,-0.05386259884657212
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe,controls,352,199,0.11800897052446647,0.22257802025916734,0.054019263224755205,0.393442878973824,-0.03333655632847885,-0.05731132013442768,-0.00936179252252999
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls_sparse_base,controls,352,199,0.08648492957476948,0.2541020612088643,0.11004670439443029,0.4035499869426017,-0.0018125153787818635,-0.0032776477290120147,-0.00018016127437531693
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,199,0.23189685076466093,0.1086901400189729,-0.010244089623686167,0.22955545217540718,-0.14722443656867332,-0.19204540826780697,-0.0900969767722207
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,199,0.17957193396490803,0.16101505681872583,0.017344555726543573,0.34198000675043244,-0.0948995197689204,-0.1292884466404656,-0.06051059289737522
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_full,controls,352,199,0.16672248852196112,0.17386450226167274,0.017344555726543573,0.37885232845628,-0.08205007432597347,-0.1292884466404656,-0.03481170201148136
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.08457708810149388,0.2560099026821399,0.11327019648149643,0.4050075758216304,0.001907841473275594,0.0003712374952533824,0.004592114884931715
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,0.04230542280729405,-0.07141970065884307,0.14248603403378815
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,physical,controls,352,199,0.3831225403244833,-0.04253554954084944,-0.13873598109501148,0.06331368988677208,-0.00023012673355539287,-0.0213087593340961,0.023016939990337475
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,noise_action,controls,352,199,0.3473082489215144,-0.006721258137880561,-0.05857307586079961,0.0474112196388481,0.03558416466941349,-0.01554873895710483,0.08671706829593182
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls,controls,352,199,0.3828924135909278,-0.04230542280729405,-0.14248603403378815,0.07141970065884307,0.0,0.0,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,199,0.37412723120880753,-0.03354024042517377,-0.06678426315396549,-0.01022324272895764,0.008765182382120288,-0.08424646202687015,0.10265086010826155
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,199,0.36664159644930583,-0.02605460566567203,-0.0745446888741684,0.01856155140983715,0.016250817141622034,-0.05170893077128159,0.07732942703634617
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_full,controls,352,199,0.3808610776816528,-0.04027408689801902,-0.07897925468445413,-0.00061951720484916,0.0020313359092750368,-0.07203921786369225,0.06350677934933406
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe,controls,352,199,0.3720119184488293,-0.031424927665195466,-0.13616631211882793,0.06400910696634528,0.010880495142098589,-0.012871909900946053,0.042303452775596384
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,199,0.3838163390206468,-0.043229348237013056,-0.1463065163837584,0.07124640558958623,-0.0009239254297189989,-0.003820482349970224,0.0018318706142915887
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,199,0.3622995406040392,-0.0217125498204054,-0.04212711769555413,-0.001679641615996734,0.020592872986888642,-0.07966034878158981,0.1125963476924762
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,199,0.34675378307716204,-0.006166792293528284,-0.03171731328856168,0.012448974239178876,0.036138630513765764,-0.0644320426281125,0.14092453348939565
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,199,0.3551480972906261,-0.014561106506992333,-0.036253572237266614,0.0066941400204350915,0.027744316300301716,-0.0644320426281125,0.11683650139858569
relative_tail_minus_mid,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.3816624034996307,-0.04107541271599687,-0.15124655101156187,0.0764482294385858,0.0021539355210161873,-0.003994707542700916,0.01029393411580487
