window,target,scope,model,control_reference,worker,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_controls
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls,controls,0,96,52,0.1915196911826318,0.057803835835597374,0.0
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls,controls,1,80,78,0.31811013790970605,-0.012679233930467288,0.0
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls,controls,2,80,63,0.2888285214075973,-0.03882852140759733,0.0
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls,controls,3,96,6,0.6889878132611389,-0.1523514607220763,0.0
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,0,96,52,0.21435858442740785,0.03496494259082131,-0.022838893244776084
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,1,80,78,0.32138416324129077,-0.01595325926205202,-0.003274025331584733
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,2,80,63,0.31793554310760824,-0.06793554310760827,-0.02910702170001094
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,3,96,6,0.588928303263772,-0.05229195072470947,0.10005950999736685
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,0,96,52,0.21228080271571384,0.0370427243025153,-0.020761111533082088
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,1,80,78,0.32660981263835004,-0.02117890865911127,-0.008499674728643974
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,2,80,63,0.25708268338544704,-0.007082683385446979,0.03174583802215035
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,3,96,6,0.6284432941140486,-0.09180694157498619,0.060544519147090144
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,0,96,52,0.24003310245109502,0.009290424567134114,-0.048513411268463265
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,1,80,78,0.3237444582992795,-0.01831355432004071,-0.005634320389573419
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,2,80,63,0.292337462319933,-0.04233746231993303,-0.0035089409123356965
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,3,96,6,0.6313845104295791,-0.0947481578905166,0.057603302831559726
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,0,96,52,0.18309962047891828,0.06622390653931083,0.008420070703713449
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,1,80,78,0.32493548553253787,-0.019504581553299094,-0.006825347622831811
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,2,80,63,0.270743760815163,-0.02074376081516302,0.01808476059243431
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,3,96,6,0.687741561799379,-0.15110520926031637,0.0012462514617599327
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,0,96,52,0.19845074629661297,0.05087278072161621,-0.006931055113981167
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,1,80,78,0.31849243443260705,-0.013061530453368256,-0.0003822965229009729
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,2,80,63,0.2871145447041526,-0.03711454470415256,0.0017139767034447637
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,3,96,6,0.6871310695838386,-0.15049471704477616,0.0018567436773001943
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,0,96,52,0.23274255252619655,0.016580974492032628,-0.04122286134356475
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,1,80,78,0.3048199361400217,0.0006109678392171066,0.01329020176968439
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,2,80,63,0.30281834416831777,-0.052818344168317724,-0.013989822760720394
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,3,96,6,0.5514604258035098,-0.014824073264447344,0.13752738745762896
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,0,96,52,0.2277750301454385,0.021548496872790635,-0.03625533896280674
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,1,80,78,0.312818183607405,-0.0073872796281661685,0.005291954302301116
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,2,80,63,0.29017958620374656,-0.04017958620374655,-0.0013510647961492192
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,3,96,6,0.5526769630123751,-0.016040610473312688,0.13631085024876363
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,0,96,52,0.2277750301454385,0.021548496872790635,-0.03625533896280674
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,1,80,78,0.30644466981051427,-0.001013765831275495,0.011665468099191785
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,2,80,63,0.305240461880944,-0.05524046188094399,-0.016411940473346664
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,3,96,6,0.5498851411250132,-0.013248788585950659,0.13910267213612568
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,52,0.18145940324072404,0.06786412377750513,0.016991343055888918
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,78,0.3134178488024632,-0.00798694482322444,0.00507458563014382
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,63,0.2826145881865097,-0.032614588186509676,0.004499956517642894
fixed_q24_q31,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,6,0.6802812661192105,-0.14364491358014797,0.0068498034646281595
relative_tail_50_90,eventual_failure,absolute,rate_only,controls,0,96,71,0.202392578125,0.0,-0.1886651727879702
relative_tail_50_90,eventual_failure,absolute,rate_only,controls,1,80,80,0.18502649221453288,0.0,-0.18141398492714284
relative_tail_50_90,eventual_failure,absolute,rate_only,controls,2,80,75,0.18057958477508645,0.0,-0.16334792952673924
relative_tail_50_90,eventual_failure,absolute,rate_only,controls,3,96,9,0.70758056640625,0.0,-0.706717136430891
relative_tail_50_90,eventual_failure,absolute,physical,controls,0,96,71,0.04215261098666965,0.16023996713833036,-0.028425205649639847
relative_tail_50_90,eventual_failure,absolute,physical,controls,1,80,80,0.0024068810876923556,0.18261961112684055,0.001205626199697703
relative_tail_50_90,eventual_failure,absolute,physical,controls,2,80,75,0.022758024863228827,0.15782155991185767,-0.005526369614881571
relative_tail_50_90,eventual_failure,absolute,physical,controls,3,96,9,0.0005300181598603311,0.7070505482463897,0.0003334118154986158
relative_tail_50_90,eventual_failure,absolute,noise_action,controls,0,96,71,0.013159486234174582,0.1892330918908254,0.0005679191028552286
relative_tail_50_90,eventual_failure,absolute,noise_action,controls,1,80,80,0.008777244814903589,0.1762492473996293,-0.00516473752751353
relative_tail_50_90,eventual_failure,absolute,noise_action,controls,2,80,75,0.027753396106973582,0.15282618866811296,-0.010521740858626328
relative_tail_50_90,eventual_failure,absolute,noise_action,controls,3,96,9,0.013555449372638431,0.6940251170336117,-0.01269201939727948
relative_tail_50_90,eventual_failure,absolute,controls,controls,0,96,71,0.013727405337029812,0.1886651727879702,0.0
relative_tail_50_90,eventual_failure,absolute,controls,controls,1,80,80,0.003612507287390058,0.18141398492714284,0.0
relative_tail_50_90,eventual_failure,absolute,controls,controls,2,80,75,0.017231655248347258,0.16334792952673924,0.0
relative_tail_50_90,eventual_failure,absolute,controls,controls,3,96,9,0.0008634299753589467,0.706717136430891,0.0
relative_tail_50_90,eventual_failure,absolute,moe_trap_only,controls,0,96,71,0.05217761362759297,0.15021496449740704,-0.03845020829056316
relative_tail_50_90,eventual_failure,absolute,moe_trap_only,controls,1,80,80,0.03927487423185092,0.14575161798268196,-0.035662366944460865
relative_tail_50_90,eventual_failure,absolute,moe_trap_only,controls,2,80,75,0.059658889076587264,0.12092069569849925,-0.042427233828240006
relative_tail_50_90,eventual_failure,absolute,moe_trap_only,controls,3,96,9,0.13272542990844471,0.5748551364978053,-0.13186199993308578
relative_tail_50_90,eventual_failure,absolute,moe_nontrap,controls,0,96,71,0.0962593454271526,0.10613323269784741,-0.08253194009012278
relative_tail_50_90,eventual_failure,absolute,moe_nontrap,controls,1,80,80,0.035518923938566614,0.14950756827596628,-0.031906416651176564
relative_tail_50_90,eventual_failure,absolute,moe_nontrap,controls,2,80,75,0.09550576642868355,0.08507381834640293,-0.0782741111803363
relative_tail_50_90,eventual_failure,absolute,moe_nontrap,controls,3,96,9,0.05744760058982217,0.6501329658164278,-0.05658417061446322
relative_tail_50_90,eventual_failure,absolute,moe_full,controls,0,96,71,0.06770381125237508,0.1346887668726249,-0.05397640591534527
relative_tail_50_90,eventual_failure,absolute,moe_full,controls,1,80,80,0.04464672407438637,0.14037976814014655,-0.04103421678699631
relative_tail_50_90,eventual_failure,absolute,moe_full,controls,2,80,75,0.060363501092226324,0.12021608368286016,-0.043131845843879066
relative_tail_50_90,eventual_failure,absolute,moe_full,controls,3,96,9,0.053212969701415015,0.6543675967048349,-0.05234953972605607
relative_tail_50_90,eventual_failure,absolute,controls+moe,controls,0,96,71,0.04832556090649879,0.15406701721850122,-0.034598155569468984
relative_tail_50_90,eventual_failure,absolute,controls+moe,controls,1,80,80,0.010653168409553136,0.17437332380497977,-0.007040661122163077
relative_tail_50_90,eventual_failure,absolute,controls+moe,controls,2,80,75,0.030764044052068534,0.14981554072301795,-0.013532388803721285
relative_tail_50_90,eventual_failure,absolute,controls+moe,controls,3,96,9,0.039230310425490196,0.6683502559807598,-0.03836688045013124
relative_tail_50_90,eventual_failure,absolute,controls_sparse_base,controls,0,96,71,0.013858411558128106,0.18853416656687186,-0.00013100622109829196
relative_tail_50_90,eventual_failure,absolute,controls_sparse_base,controls,1,80,80,0.0037113848047459277,0.181315107409787,-9.887751735586873e-05
relative_tail_50_90,eventual_failure,absolute,controls_sparse_base,controls,2,80,75,0.01725092202632632,0.16332866274876018,-1.9266777979068416e-05
relative_tail_50_90,eventual_failure,absolute,controls_sparse_base,controls,3,96,9,0.0009648243120456238,0.7066157420942044,-0.00010139433668667707
relative_tail_50_90,eventual_failure,absolute,moe_sparse_trap,controls,0,96,71,0.14085416159899308,0.061538416526006924,-0.12712675626196326
relative_tail_50_90,eventual_failure,absolute,moe_sparse_trap,controls,1,80,80,0.13352725082854286,0.05149924138599006,-0.1299147435411528
relative_tail_50_90,eventual_failure,absolute,moe_sparse_trap,controls,2,80,75,0.08576036125678896,0.09481922351829752,-0.06852870600844171
relative_tail_50_90,eventual_failure,absolute,moe_sparse_trap,controls,3,96,9,0.3361750095467165,0.3714055568595335,-0.33531157957135754
relative_tail_50_90,eventual_failure,absolute,moe_sparse_nontrap,controls,0,96,71,0.06957798069010394,0.13281459743489607,-0.05585057535307412
relative_tail_50_90,eventual_failure,absolute,moe_sparse_nontrap,controls,1,80,80,0.033434339906461684,0.15159215230807122,-0.02982183261907162
relative_tail_50_90,eventual_failure,absolute,moe_sparse_nontrap,controls,2,80,75,0.07711501531763496,0.10346456945745156,-0.0598833600692877
relative_tail_50_90,eventual_failure,absolute,moe_sparse_nontrap,controls,3,96,9,0.06549941355190636,0.6420811528543436,-0.06463598357654741
relative_tail_50_90,eventual_failure,absolute,moe_sparse_full,controls,0,96,71,0.06957798069010394,0.13281459743489607,-0.05585057535307412
relative_tail_50_90,eventual_failure,absolute,moe_sparse_full,controls,1,80,80,0.033434339906461684,0.15159215230807122,-0.02982183261907162
relative_tail_50_90,eventual_failure,absolute,moe_sparse_full,controls,2,80,75,0.07711501531763496,0.10346456945745156,-0.0598833600692877
relative_tail_50_90,eventual_failure,absolute,moe_sparse_full,controls,3,96,9,0.0828306554033744,0.6247499110028756,-0.08196722542801546
relative_tail_50_90,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,0,96,71,0.013973312006103474,0.1884192661188965,-0.00011490044797537049
relative_tail_50_90,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,1,80,80,0.0035266787300121103,0.18149981348452082,0.0001847060747338178
relative_tail_50_90,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,2,80,75,0.017147425976828425,0.16343215879825806,0.0001034960494978995
relative_tail_50_90,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,3,96,9,0.0011670682525483688,0.7064134981537017,-0.00020224394050274487
relative_tail_50_90,eventual_failure,within_snapshot,rate_only,controls,0,96,71,0.202392578125,0.0,-0.17700092448059623
relative_tail_50_90,eventual_failure,within_snapshot,rate_only,controls,1,80,80,0.18502649221453288,0.0,0.012525762279626939
relative_tail_50_90,eventual_failure,within_snapshot,rate_only,controls,2,80,75,0.18057958477508645,0.0,0.10369581876601446
relative_tail_50_90,eventual_failure,within_snapshot,rate_only,controls,3,96,9,0.70758056640625,0.0,0.11809231126197228
relative_tail_50_90,eventual_failure,within_snapshot,physical,controls,0,96,71,0.020423084068417714,0.18196949405658228,0.004968569575986042
relative_tail_50_90,eventual_failure,within_snapshot,physical,controls,1,80,80,0.221615596131364,-0.03658910391683111,-0.024063341637204166
relative_tail_50_90,eventual_failure,within_snapshot,physical,controls,2,80,75,0.3349724359971581,-0.1543928512220716,-0.050697032456057126
relative_tail_50_90,eventual_failure,within_snapshot,physical,controls,3,96,9,0.7983507035028845,-0.09077013709663458,0.027322174165337717
relative_tail_50_90,eventual_failure,within_snapshot,noise_action,controls,0,96,71,0.03496725850619153,0.16742531961880847,-0.009575604861787773
relative_tail_50_90,eventual_failure,within_snapshot,noise_action,controls,1,80,80,0.1629343034832222,0.022092188731310754,0.034617951010937696
relative_tail_50_90,eventual_failure,within_snapshot,noise_action,controls,2,80,75,0.2176331266951023,-0.037053541920015795,0.06664227684599869
relative_tail_50_90,eventual_failure,within_snapshot,noise_action,controls,3,96,9,0.7927667107051922,-0.08518614429894232,0.032906166963029955
relative_tail_50_90,eventual_failure,within_snapshot,controls,controls,0,96,71,0.02539165364440375,0.17700092448059623,0.0
relative_tail_50_90,eventual_failure,within_snapshot,controls,controls,1,80,80,0.19755225449415986,-0.012525762279626939,0.0
relative_tail_50_90,eventual_failure,within_snapshot,controls,controls,2,80,75,0.2842754035411009,-0.10369581876601446,0.0
relative_tail_50_90,eventual_failure,within_snapshot,controls,controls,3,96,9,0.8256728776682222,-0.11809231126197228,0.0
relative_tail_50_90,eventual_failure,within_snapshot,moe_trap_only,controls,0,96,71,0.09790105443952613,0.10449152368547387,-0.07250940079512236
relative_tail_50_90,eventual_failure,within_snapshot,moe_trap_only,controls,1,80,80,0.23860378864095297,-0.05357729642642006,-0.04105153414679312
relative_tail_50_90,eventual_failure,within_snapshot,moe_trap_only,controls,2,80,75,0.18872605426471542,-0.008146469489628938,0.09554934927638553
relative_tail_50_90,eventual_failure,within_snapshot,moe_trap_only,controls,3,96,9,0.8590512481096138,-0.15147068170336378,-0.03337837044139152
relative_tail_50_90,eventual_failure,within_snapshot,moe_nontrap,controls,0,96,71,0.1218485451902702,0.0805440329347298,-0.09645689154586644
relative_tail_50_90,eventual_failure,within_snapshot,moe_nontrap,controls,1,80,80,0.1985466471810114,-0.01352015496647847,-0.00099439268685153
relative_tail_50_90,eventual_failure,within_snapshot,moe_nontrap,controls,2,80,75,0.2926456420406803,-0.11206605726559382,-0.008370238499579335
relative_tail_50_90,eventual_failure,within_snapshot,moe_nontrap,controls,3,96,9,0.8169588126091657,-0.10937824620291565,0.008714065059056612
relative_tail_50_90,eventual_failure,within_snapshot,moe_full,controls,0,96,71,0.10071322668618582,0.1016793514388142,-0.07532157304178207
relative_tail_50_90,eventual_failure,within_snapshot,moe_full,controls,1,80,80,0.18565693619120635,-0.0006304439766734282,0.01189531830295351
relative_tail_50_90,eventual_failure,within_snapshot,moe_full,controls,2,80,75,0.2822636880481617,-0.10168410327307523,0.0020117154929392396
relative_tail_50_90,eventual_failure,within_snapshot,moe_full,controls,3,96,9,0.8646495558783441,-0.15706898947209408,-0.0389766782101218
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe,controls,0,96,71,0.0634196731080766,0.1389729050169234,-0.038028019463672846
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe,controls,1,80,80,0.1825035976680887,0.0025228945464441906,0.015048656826071127
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe,controls,2,80,75,0.28789266147271586,-0.10731307669762938,-0.0036172579316149115
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe,controls,3,96,9,0.8398083121449749,-0.13222774573872487,-0.014135434476752577
relative_tail_50_90,eventual_failure,within_snapshot,controls_sparse_base,controls,0,96,71,0.025527774889031574,0.17686480323596843,-0.00013612124462782007
relative_tail_50_90,eventual_failure,within_snapshot,controls_sparse_base,controls,1,80,80,0.19546390955180337,-0.010437417337270483,0.002088344942356462
relative_tail_50_90,eventual_failure,within_snapshot,controls_sparse_base,controls,2,80,75,0.2844596798088614,-0.10388009503377486,-0.00018427626776039256
relative_tail_50_90,eventual_failure,within_snapshot,controls_sparse_base,controls,3,96,9,0.8245445997956224,-0.11696403338937239,0.0011282778725998953
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_trap,controls,0,96,71,0.15211557877014298,0.05027699935485702,-0.12672392512573924
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_trap,controls,1,80,80,0.19110156760084762,-0.006075075386314701,0.0064506868933122425
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_trap,controls,2,80,75,0.1763464023511588,0.004233182423927673,0.10792900118994213
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_trap,controls,3,96,9,0.7651551533005053,-0.05757458689425534,0.06051772436771693
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,0,96,71,0.11435324904645099,0.08803932907854901,-0.08896159540204725
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,1,80,80,0.1937799995370107,-0.008753507322477757,0.003772254957149182
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,2,80,75,0.18979592244256122,-0.009216337667474716,0.09447948109853976
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,3,96,9,0.7055885472933358,0.0019920191129141804,0.12008433037488646
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_full,controls,0,96,71,0.11435324904645099,0.08803932907854901,-0.08896159540204725
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_full,controls,1,80,80,0.1937799995370107,-0.008753507322477757,0.003772254957149182
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_full,controls,2,80,75,0.18979592244256122,-0.009216337667474716,0.09447948109853976
relative_tail_50_90,eventual_failure,within_snapshot,moe_sparse_full,controls,3,96,9,0.7212122921230574,-0.013631725716807576,0.1044605855451647
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,71,0.02387426307661518,0.1785183150483848,0.001653511812416399
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,80,0.18625146829843905,-0.0012249760839061347,0.009212441253364347
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,75,0.2902924174719808,-0.10971283269689429,-0.005832737663119441
relative_tail_50_90,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,9,0.8267420267698604,-0.11916146036361049,-0.0021974269742381074
relative_tail_50_90,eventual_stagnation_or_loop,absolute,rate_only,controls,0,96,52,0.24932352701822916,0.0,-0.11241444253256612
relative_tail_50_90,eventual_stagnation_or_loop,absolute,rate_only,controls,1,80,78,0.3054309039792387,0.0,-0.3022042247162324
relative_tail_50_90,eventual_stagnation_or_loop,absolute,rate_only,controls,2,80,63,0.25,0.0,-0.07948975058762475
relative_tail_50_90,eventual_stagnation_or_loop,absolute,rate_only,controls,3,96,6,0.5366363525390625,0.0,-0.4873346126817611
relative_tail_50_90,eventual_stagnation_or_loop,absolute,physical,controls,0,96,52,0.12035032882462364,0.12897319819360553,0.01655875566103938
relative_tail_50_90,eventual_stagnation_or_loop,absolute,physical,controls,1,80,78,0.012149174931549465,0.29328172904768934,-0.008922495668543085
relative_tail_50_90,eventual_stagnation_or_loop,absolute,physical,controls,2,80,63,0.19083558657012503,0.059164413429874954,-0.020325337157749805
relative_tail_50_90,eventual_stagnation_or_loop,absolute,physical,controls,3,96,6,0.049159029685677,0.4874773228533855,0.0001427101716243353
relative_tail_50_90,eventual_stagnation_or_loop,absolute,noise_action,controls,0,96,52,0.15443330068259567,0.0948902263356335,-0.017524216196932632
relative_tail_50_90,eventual_stagnation_or_loop,absolute,noise_action,controls,1,80,78,0.019014701365530358,0.28641620261370837,-0.015788022102523985
relative_tail_50_90,eventual_stagnation_or_loop,absolute,noise_action,controls,2,80,63,0.15642959305964235,0.09357040694035763,0.014080656352732878
relative_tail_50_90,eventual_stagnation_or_loop,absolute,noise_action,controls,3,96,6,0.035581641742837455,0.501054710796225,0.013720098114463883
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls,controls,0,96,52,0.13690908448566302,0.11241444253256612,0.0
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls,controls,1,80,78,0.0032266792630063755,0.3022042247162324,0.0
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls,controls,2,80,63,0.17051024941237525,0.07948975058762475,0.0
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls,controls,3,96,6,0.049301739857301345,0.4873346126817611,0.0
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,0,96,52,0.17987584478537735,0.06944768223285179,-0.04296676029971436
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,1,80,78,0.043763323279821416,0.26166758069941737,-0.04053664401681504
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,2,80,63,0.2359612174042637,0.014038782595736293,-0.06545096799188846
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,3,96,6,0.04933632004344598,0.48730003249561654,-3.458018614463376e-05
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,0,96,52,0.20121595138359286,0.04810757563463628,-0.06430686689792986
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,1,80,78,0.2367168806731122,0.0687140233061266,-0.23349020141010582
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,2,80,63,0.18127653559898974,0.06872346440101026,-0.010766286186614482
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,3,96,6,0.09942578333299568,0.4372105692060668,-0.050124043475694324
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_full,controls,0,96,52,0.214828544794282,0.03449498222394718,-0.07791946030861896
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_full,controls,1,80,78,0.18336203288292227,0.12206887109631648,-0.1801353536199159
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_full,controls,2,80,63,0.2994967139411324,-0.04949671394113242,-0.1289864645287572
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_full,controls,3,96,6,0.04457074471710848,0.492065607821954,0.004730995140192866
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe,controls,0,96,52,0.16861332653379912,0.08071020048443005,-0.03170424204813609
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe,controls,1,80,78,0.001681795634612448,0.3037491083446263,0.0015448836283939288
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe,controls,2,80,63,0.15476791481290436,0.09523208518709565,0.015742334599470893
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe,controls,3,96,6,0.025214440584509317,0.5114219119545531,0.024087299272792028
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,0,96,52,0.13374198305557974,0.11558154396264943,0.0031671014300832944
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,1,80,78,0.004326318616044221,0.30110458536319457,-0.0010996393530378456
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,2,80,63,0.1720570956024289,0.07794290439757112,-0.0015468461900536483
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,3,96,6,0.04936433445718285,0.48727201808187964,-6.259459988150286e-05
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,0,96,52,0.2436290968515745,0.0056944301666546964,-0.10672001236591144
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,1,80,78,0.3010861859144861,0.004344718064752636,-0.29785950665147976
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,2,80,63,0.23804169303822037,0.011958306961779627,-0.06753144362584514
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,3,96,6,0.20136155585055562,0.33527479668850685,-0.15205981599325424
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,0,96,52,0.17552591822774918,0.07379760879047999,-0.03861683374208616
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,1,80,78,0.16730152479865007,0.13812937918058873,-0.16407484553564367
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,2,80,63,0.19622216576247942,0.05377783423752058,-0.02571191635010418
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,3,96,6,0.05331696524332983,0.48331938729573265,-0.004015225386028494
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,0,96,52,0.17552591822774918,0.07379760879047999,-0.03861683374208616
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,1,80,78,0.18232286874743994,0.1231080352317988,-0.1790961894844336
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,2,80,63,0.1739985200060797,0.07600147999392026,-0.0034882705937044956
relative_tail_50_90,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,3,96,6,0.03883062794990736,0.4978057245891551,0.010471111907393985
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,0,96,52,0.13103282838831312,0.118290698629916,0.002709154667266581
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,1,80,78,0.004446561079320009,0.3009843428999187,-0.00012024246327578753
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,2,80,63,0.1635180318135699,0.0864819681864301,0.008539063788858992
relative_tail_50_90,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,3,96,6,0.048290304965850316,0.4883460475732122,0.001074029491332534
relative_tail_50_90,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,0,96,52,0.24932352701822916,0.0,-0.11017685936839768
relative_tail_50_90,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,1,80,78,0.3054309039792387,0.0,0.0425912718854531
relative_tail_50_90,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,2,80,63,0.25,0.0,0.0486413972103664
