window,target,cv,scope,model,fold,heldout_groups,rank,feature_index,feature,family,training_effect_sigma
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1386,action_denoise_hard_switch|back_12_15|d8_to_d9|phase_mean,denoise_hard_switch,0.7241334311965852
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7199409152401892
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,4,106,state_entropy|back_12_15|d7|phase_slope,state_confidence,-0.6817607814897216
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.8262777928781354
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,456,action_entropy|back_12_15|d6|phase_mean,action_confidence,-0.8046894489320046
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,210,state_top1|back_12_15|d5|phase_mean,state_confidence,0.7775004528547271
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,1275,action_denoise_motion|back_12_15|d7_to_d8|phase_std,denoise_soft_motion,0.7555351140945405
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0127894030723301
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,777,action_token_dispersion|front_2_5|d9|phase_std,token_disagreement,0.931454910791994
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,1014,state_denoise_motion|back_12_15|d0_to_d1|phase_mean,denoise_soft_motion,0.714340356791301
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,192,state_top1|back_12_15|d2|phase_mean,state_confidence,0.6446080976003289
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,1,487,action_top1|front_2_5|d1|phase_late,action_confidence,0.9292699077753643
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,2,1279,action_denoise_motion|back_12_15|d8_to_d9|phase_late,denoise_soft_motion,0.7859786557431102
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,3,721,action_token_dispersion|front_2_5|d0|phase_late,token_disagreement,0.7504532137681709
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1387,action_denoise_hard_switch|back_12_15|d8_to_d9|phase_late,denoise_hard_switch,0.6815499790370144
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,1,493,action_top1|front_2_5|d2|phase_late,action_confidence,0.7995046508876659
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1387,action_denoise_hard_switch|back_12_15|d8_to_d9|phase_late,denoise_hard_switch,0.703375925177802
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,3,995,state_denoise_motion|front_2_5|d5_to_d6|query_change,denoise_soft_motion,0.6875373691754967
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,4,943,state_action_gap|back_12_15|d7|phase_late,state_action_mismatch,0.6700449093316818
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,1,493,action_top1|front_2_5|d2|phase_late,action_confidence,0.9196868919722249
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1386,action_denoise_hard_switch|back_12_15|d8_to_d9|phase_mean,denoise_hard_switch,0.7241334311965852
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7199409152401892
fixed_q0_q7,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,4,106,state_entropy|back_12_15|d7|phase_slope,state_confidence,-0.6817607814897216
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,0,3,1,1691,hard_route|action|front_2_5|d4|return_fraction,query_recurrence,0.4596932516762638
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,0,3,2,1518,hard_route|state|back_12_15|d0|adjacent_mean,query_persistence,-0.45166406088493394
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,1,0,1,1836,soft_route|action|back_12_15|d7|adjacent_mean,query_persistence,0.8769327061193978
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,1,0,2,1835,hard_route|action|back_12_15|d6|return_fraction,query_recurrence,0.7668387579002214
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,2,2,1,1530,hard_route|state|back_12_15|d1|adjacent_mean,query_persistence,-0.456465087990083
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,2,2,2,1605,hard_route|state|back_12_15|d7|return_advantage_mean,query_recurrence,-0.44807432214823467
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,3,1,1,1832,hard_route|action|back_12_15|d6|adjacent_delta,query_persistence,0.4376069399812162
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,3,1,2,1397,soft_route|state|front_2_5|d0|return_fraction,query_recurrence,-0.4024363092606656
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,1,675,action_top4|back_12_15|d2|phase_std,action_confidence,0.8095981054370164
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,2,1239,action_denoise_motion|back_12_15|d1_to_d2|phase_std,denoise_soft_motion,0.769208457450112
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7059601743509457
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,4,1388,action_denoise_hard_switch|back_12_15|d8_to_d9|late_minus_early,denoise_hard_switch,0.6752659383301381
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,1,619,action_top4|front_2_5|d3|phase_late,action_confidence,0.9724964724683599
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,2,1384,action_denoise_hard_switch|back_12_15|d7_to_d8|phase_slope,denoise_hard_switch,-0.7639377517982979
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,3,998,state_denoise_motion|front_2_5|d6_to_d7|late_minus_early,denoise_soft_motion,-0.7263081637895372
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,4,328,state_top4|back_12_15|d4|phase_slope,state_confidence,0.6149559679228427
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,1,456,action_entropy|back_12_15|d6|phase_mean,action_confidence,-0.9423169144055294
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7388021201405661
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,3,995,state_denoise_motion|front_2_5|d5_to_d6|query_change,denoise_soft_motion,0.7323738921582684
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,4,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.7185290594414996
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,1,493,action_top1|front_2_5|d2|phase_late,action_confidence,0.8171308651442246
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.6854021355705021
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,3,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.6661545069211768
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,4,1279,action_denoise_motion|back_12_15|d8_to_d9|phase_late,denoise_soft_motion,0.6482005242407695
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,1,675,action_top4|back_12_15|d2|phase_std,action_confidence,0.8095981054370164
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,2,1239,action_denoise_motion|back_12_15|d1_to_d2|phase_std,denoise_soft_motion,0.769208457450112
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7059601743509457
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,4,1388,action_denoise_hard_switch|back_12_15|d8_to_d9|late_minus_early,denoise_hard_switch,0.6752659383301381
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,1,619,action_top4|front_2_5|d3|phase_late,action_confidence,0.9724964724683599
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,2,1836,soft_route|action|back_12_15|d7|adjacent_mean,query_persistence,0.8769327061193978
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,3,1835,hard_route|action|back_12_15|d6|return_fraction,query_recurrence,0.7668387579002214
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,4,1384,action_denoise_hard_switch|back_12_15|d7_to_d8|phase_slope,denoise_hard_switch,-0.7639377517982979
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,1,456,action_entropy|back_12_15|d6|phase_mean,action_confidence,-0.9423169144055294
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7388021201405661
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,3,995,state_denoise_motion|front_2_5|d5_to_d6|query_change,denoise_soft_motion,0.7323738921582684
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,4,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.7185290594414996
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,1,493,action_top1|front_2_5|d2|phase_late,action_confidence,0.8171308651442246
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.6854021355705021
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,3,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.6661545069211768
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,4,1279,action_denoise_motion|back_12_15|d8_to_d9|phase_late,denoise_soft_motion,0.6482005242407695
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,1,675,action_top4|back_12_15|d2|phase_std,action_confidence,0.8095981054370164
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,2,1239,action_denoise_motion|back_12_15|d1_to_d2|phase_std,denoise_soft_motion,0.769208457450112
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7059601743509457
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,4,1388,action_denoise_hard_switch|back_12_15|d8_to_d9|late_minus_early,denoise_hard_switch,0.6752659383301381
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,1,619,action_top4|front_2_5|d3|phase_late,action_confidence,0.9724964724683599
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,2,1836,soft_route|action|back_12_15|d7|adjacent_mean,query_persistence,0.8769327061193978
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,3,1835,hard_route|action|back_12_15|d6|return_fraction,query_recurrence,0.7668387579002214
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,4,1384,action_denoise_hard_switch|back_12_15|d7_to_d8|phase_slope,denoise_hard_switch,-0.7639377517982979
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,1,456,action_entropy|back_12_15|d6|phase_mean,action_confidence,-0.9423169144055294
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7388021201405661
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,3,995,state_denoise_motion|front_2_5|d5_to_d6|query_change,denoise_soft_motion,0.7323738921582684
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,4,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.7185290594414996
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,1,493,action_top1|front_2_5|d2|phase_late,action_confidence,0.8171308651442246
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.6854021355705021
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,3,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.6661545069211768
fixed_q0_q7,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,4,1279,action_denoise_motion|back_12_15|d8_to_d9|phase_late,denoise_soft_motion,0.6482005242407695
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,0,3,1,1691,hard_route|action|front_2_5|d4|return_fraction,query_recurrence,0.4596932572075417
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,0,3,2,1518,hard_route|state|back_12_15|d0|adjacent_mean,query_persistence,-0.45166406088493394
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,1,0,1,1836,soft_route|action|back_12_15|d7|adjacent_mean,query_persistence,0.8769327061193978
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,1,0,2,1835,hard_route|action|back_12_15|d6|return_fraction,query_recurrence,0.7668387619308149
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,2,2,1,1530,hard_route|state|back_12_15|d1|adjacent_mean,query_persistence,-0.456465087990083
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,2,2,2,1605,hard_route|state|back_12_15|d7|return_advantage_mean,query_recurrence,-0.44807432070450454
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,3,1,1,1832,hard_route|action|back_12_15|d6|adjacent_delta,query_persistence,0.4376069399812162
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,3,1,2,1397,soft_route|state|front_2_5|d0|return_fraction,query_recurrence,-0.40243630301636224
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,1,675,action_top4|back_12_15|d2|phase_std,action_confidence,0.8095981054370164
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,2,1239,action_denoise_motion|back_12_15|d1_to_d2|phase_std,denoise_soft_motion,0.7692084550824962
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7059601709996395
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,4,1388,action_denoise_hard_switch|back_12_15|d8_to_d9|late_minus_early,denoise_hard_switch,0.6752659383301381
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,1,0,1,619,action_top4|front_2_5|d3|phase_late,action_confidence,0.9724964724683599
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,1,0,2,1384,action_denoise_hard_switch|back_12_15|d7_to_d8|phase_slope,denoise_hard_switch,-0.7639377527155156
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,1,0,3,998,state_denoise_motion|front_2_5|d6_to_d7|late_minus_early,denoise_soft_motion,-0.7263081496796578
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,1,0,4,328,state_top4|back_12_15|d4|phase_slope,state_confidence,0.6149559661524155
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,2,2,1,456,action_entropy|back_12_15|d6|phase_mean,action_confidence,-0.9423169144055294
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,2,2,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7388021177886125
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,2,2,3,995,state_denoise_motion|front_2_5|d5_to_d6|query_change,denoise_soft_motion,0.7323738927772928
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,2,2,4,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.7185290594414996
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,3,1,1,493,action_top1|front_2_5|d2|phase_late,action_confidence,0.8171308651442246
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,3,1,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.6854021337106099
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,3,1,3,216,state_top1|back_12_15|d6|phase_mean,state_confidence,0.6661545069211768
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,3,1,4,1279,action_denoise_motion|back_12_15|d8_to_d9|phase_late,denoise_soft_motion,0.6482005242407695
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,0,3,1,675,action_top4|back_12_15|d2|phase_std,action_confidence,0.8095981054370164
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,0,3,2,1239,action_denoise_motion|back_12_15|d1_to_d2|phase_std,denoise_soft_motion,0.7692084550824962
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,0,3,3,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.7059601709996395
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,0,3,4,1388,action_denoise_hard_switch|back_12_15|d8_to_d9|late_minus_early,denoise_hard_switch,0.6752659383301381
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,1,0,1,619,action_top4|front_2_5|d3|phase_late,action_confidence,0.9724964724683599
fixed_q0_q7,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,1,0,2,1836,soft_route|action|back_12_15|d7|adjacent_mean,query_persistence,0.8769327061193978
