mode,lifted,first_close_query,max_rise_m,max_moved_m,min_dist_m,final_dist_m,queries,main_id,failed,base_task,arm,timing,physical_class,target,success,event_id,replicate
lifted_not_placed,True,4,0.03459474111598815,0.07995510568319353,0.025454400678081614,0.07145217289656372,26,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,mid,displaced_reachable,chocolate_pudding_1,False,7ded41ec2299f7f21ecf21e6,1
closed_object_pushed,False,3,0.003100407519998405,0.054162953541646144,0.04364160490046414,0.09198323257166997,27,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,mid,displaced_reachable,chocolate_pudding_1,False,7ded41ec2299f7f21ecf21e6,1
closed_object_pushed,False,0,4.831790726561591e-05,0.02499745988369628,0.08930167352796498,0.14483359112934746,20,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,mid,displaced_reachable,chocolate_pudding_1,False,7ded41ec2299f7f21ecf21e6,1
phantom_regrasp,False,0,2.202744847634719e-08,5.1389431387617685e-15,0.0853955541821774,0.11422168337237601,30,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,new_noise,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,0
closed_object_pushed,False,12,9.790289159200549e-05,0.030015130321553823,0.055979960565163474,0.09365251976386967,29,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,open_only,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,0
closed_object_pushed,False,2,4.0577042559331034e-08,0.03650473592529764,0.06076925822057061,0.12802907572090375,29,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_history,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,0
closed_object_pushed,False,3,0.0006752007731367637,0.061499893773207484,0.04364517204356304,0.07771586159241824,27,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,0
closed_object_pushed,False,4,0.0036999746477171525,0.07218371948532189,0.03593522771601978,0.08807598904629585,27,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,0
closed_object_pushed,False,0,1.4134021494749405e-05,0.010620457073636128,0.09119068674273402,0.14480641195298202,21,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,0
phantom_regrasp,False,0,3.044610685787319e-08,3.503559124321181e-15,0.0853955541210609,0.09226807336821334,30,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,new_noise,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,1
closed_object_pushed,False,13,2.961865222267379e-05,0.027712006598839725,0.056058601487080986,0.07928203126678672,29,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,open_only,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,1
closed_object_pushed,False,2,1.165427153504428e-06,0.037478589167062475,0.06065116705103469,0.14867548692352178,29,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_history,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,1
closed_object_pushed,False,3,5.506778841679605e-05,0.048144693272276634,0.044497416844718245,0.07499288851376348,27,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,1
closed_object_pushed,False,3,0.00039404933779030316,0.1082129658783804,0.0454291139788695,0.054235201878657886,27,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,1
phantom_regrasp,False,0,3.552300015252641e-08,0.006665667943512355,0.08949222168923912,0.1280488553999,21,b9508583916967f0260c06d1,True,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,late,untouched,chocolate_pudding_1,False,ff4deb39c333d8b8e31eeb06,1
rescued,False,0,5.9638303058218156e-05,0.1835304506799935,0.10468818633999276,0.18662726351144449,16,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,new_noise,mid,displaced_reachable,porcelain_mug_1,True,9cfd9210c3c449f6b8cf7619,0
closed_object_pushed,False,6,-0.10981670854864972,0.017645023357952042,0.14296823961208124,0.23452873538492813,29,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,open_only,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,0
closed_object_pushed,False,6,-0.11107397401844438,0.02543300914968724,0.1740278083531491,0.18899973225060585,26,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_history,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,0
closed_object_pushed,False,7,-0.10434679650919815,0.04591268191830669,0.15065198220941278,0.2537167419413125,26,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,0
rescued,False,6,-0.05206260574144178,0.1677921744972931,0.0997941692896963,0.15545305968904802,22,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,mid,displaced_reachable,porcelain_mug_1,True,9cfd9210c3c449f6b8cf7619,0
rescued,False,0,-0.05808228553549988,0.1601152948117153,0.09087610439827926,0.17875888145953078,15,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,mid,displaced_reachable,porcelain_mug_1,True,9cfd9210c3c449f6b8cf7619,0
rescued,False,0,0.0013547282383177262,0.18314930436885793,0.10595318631937387,0.20053015884376932,15,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,new_noise,mid,displaced_reachable,porcelain_mug_1,True,9cfd9210c3c449f6b8cf7619,1
closed_object_pushed,False,7,-0.10901337372087566,0.01782948339654839,0.14258448891351608,0.23160182029555332,29,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,open_only,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,1
closed_object_pushed,False,7,-0.11107397401844438,0.02543300914968724,0.1735627147550423,0.18831583540838362,26,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_history,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,1
closed_object_pushed,False,7,-0.10434679650919809,0.045912681918306636,0.1533531279180096,0.24478025311032647,26,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,1
closed_object_pushed,False,8,-0.10378839774530124,0.04748188864692245,0.15267006572470843,0.25185616791025695,26,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,mid,displaced_reachable,porcelain_mug_1,False,9cfd9210c3c449f6b8cf7619,1
rescued,False,0,-0.056252942087811286,0.1607354892182398,0.09216346201388899,0.19071505315919618,16,449f0e133f5aac5acdc9955d,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,mid,displaced_reachable,porcelain_mug_1,True,9cfd9210c3c449f6b8cf7619,1
rescued,True,5,0.05532744161668607,0.14774395853553934,0.033672747469736856,0.07555210331954396,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,new_noise,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,0
rescued,True,5,0.053074710296294014,0.14731911759201932,0.034635472043060084,0.07881158223307126,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,open_only,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,0
rescued,True,5,0.06250382773482549,0.14704308230831714,0.036683959746014766,0.09455133312674734,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_history,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,0
rescued,True,3,0.06554528396862552,0.1621627101634917,0.03722093648655112,0.05291659275302999,7,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,0
rescued,True,4,0.06804303614442347,0.14515806975468604,0.030887611412926883,0.09777372226916661,6,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,0
rescued,True,0,0.05834839544031817,0.16425459285472485,0.027155635463231523,0.06366722963962054,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,0
rescued,True,6,0.05380052630583315,0.14652902281750002,0.03456774959408926,0.03969867280524575,9,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,new_noise,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,1
rescued,True,6,0.050896345857226966,0.14618470332096414,0.033916475881165795,0.0969964049626425,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,open_only,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,1
rescued,True,5,0.06101571418195345,0.14361710754235216,0.03702156575911629,0.09801506814225278,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_history,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,1
rescued,True,3,0.06445335849362172,0.16414441923053458,0.035279855613149814,0.056392724888908834,7,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,1
rescued,True,4,0.05811251443361004,0.16123778023903176,0.03634216388440322,0.07005691816633013,7,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,retract_above_target_noisy,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,1
rescued,True,0,0.05663592404072343,0.15489615763389025,0.029793644823793316,0.051334151871566314,8,ab02d2c13b7b919fd9626111,False,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,scripted_regrasp,mid,untouched,green_chocolate_pudding_1,True,4384a7a07e207d5b5ca6ffa2,1
phantom_regrasp,False,0,-2.647461527782724e-09,5.7902980438717654e-15,0.07120060999180888,0.08452870890753014,30,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,0
phantom_regrasp,False,3,-2.6474695213885013e-09,5.7902980438717654e-15,0.06727729007170213,0.09605078097304709,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,0
phantom_regrasp,False,3,-2.6474695213885013e-09,5.7902980438717654e-15,0.09401057287495278,0.09401057287495278,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,0
phantom_regrasp,False,2,-2.6474695213885013e-09,5.7902980438717654e-15,0.05138380189449584,0.0948072692226416,28,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,0
phantom_regrasp,False,2,-2.6474695213885013e-09,5.7902980438717654e-15,0.0521452541758975,0.11679450355084633,28,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,0
phantom_regrasp,False,0,-2.6474695213885013e-09,5.7902980438717654e-15,0.08614212636057723,0.08753963188668097,24,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,0
phantom_regrasp,False,0,-2.647461527782724e-09,5.7902980438717654e-15,0.06850396220197641,0.08558454633930081,30,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,1
phantom_regrasp,False,3,-2.6474695213885013e-09,5.7902980438717654e-15,0.06755301005051556,0.10891862946358397,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,1
phantom_regrasp,False,4,-2.6474695213885013e-09,5.7902980438717654e-15,0.10248783626670922,0.10699799278403835,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,1
phantom_regrasp,False,2,-2.6474695213885013e-09,5.7902980438717654e-15,0.05345791017457412,0.09038585949972541,28,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,1
phantom_regrasp,False,10,-2.6474695213885013e-09,5.7902980438717654e-15,0.1425857492883876,0.15168334164675795,24,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,1
phantom_regrasp,False,0,-2.6474695213885013e-09,5.7902980438717654e-15,0.11811604298023524,0.12191360078268441,24,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,mid,dropped_or_tipped,black_book_1,False,1442631b9dfb91b5f2408a6f,1
phantom_regrasp,False,0,0.0,0.0,0.079108066991266,0.20481684041570455,30,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,0
approached_never_closed,False,,2.6981030227635205e-05,0.011433467197100151,0.05300934829118456,0.09001751357664932,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,0
phantom_regrasp,False,19,0.0,0.0,0.04821690315041216,0.1300234411938804,25,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,0
phantom_regrasp,False,18,0.0,0.0,0.05182913131716426,0.14214466252560043,27,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,0
phantom_regrasp,False,20,0.0,0.0,0.06113113873031642,0.13007224501735412,27,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,0
phantom_regrasp,False,0,0.0,0.0,0.07525049862687717,0.20001500731638075,21,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,0
phantom_regrasp,False,0,0.0,0.0,0.079108066991266,0.25385883352735455,30,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,1
approached_never_closed,False,,1.1869038839595891e-05,0.010678277493538474,0.0484599638875735,0.0484599638875735,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,1
phantom_regrasp,False,19,0.0,0.0,0.052896303463757996,0.12789805003749455,25,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,1
phantom_regrasp,False,19,0.0,0.0,0.046748854813353787,0.13874462300468085,27,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,1
phantom_regrasp,False,21,0.0,0.0,0.06428620464130018,0.1463788808566653,28,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,1
phantom_regrasp,False,0,0.0,0.0,0.07478786339998109,0.19551623706663873,21,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,late,dropped_or_tipped,black_book_1,False,881b830dc314a31dba726080,1
phantom_regrasp,False,0,0.0,0.0,0.06962947397620695,0.12041385995542564,30,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,0
phantom_regrasp,False,1,0.0,0.0,0.07395208677475901,0.10138519610259246,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,0
phantom_regrasp,False,3,0.0,0.0,0.08170927881280018,0.1475453127813992,27,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,0
phantom_regrasp,False,5,6.730171975277699e-13,0.0005053267423433407,0.04344085468523099,0.10847415891497185,28,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,0
phantom_regrasp,False,5,0.0,0.0,0.051278745298074614,0.1367413574212947,27,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,0
phantom_regrasp,False,0,0.0,0.0,0.07414186324166958,0.07476137596290959,24,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,0
phantom_regrasp,False,0,0.0,0.0,0.06745075652465683,0.11146792236522492,30,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,1
phantom_regrasp,False,8,0.0,0.0,0.07078767335092867,0.18588396837452625,29,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,1
phantom_regrasp,False,2,0.0,0.0,0.0905140544184275,0.10163494452474003,27,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,1
phantom_regrasp,False,5,0.0,0.0,0.04408194522584913,0.08946011619021228,28,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,1
phantom_regrasp,False,5,0.0,0.0,0.04073931673947362,0.16996859789466068,24,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,1
phantom_regrasp,False,0,0.0,0.0,0.06566310944101576,0.06566310944101576,24,3a82645233116606ab67128b,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,early,dropped_or_tipped,black_book_1,False,c916e415299ef4282a3b4d69,1
phantom_regrasp,False,0,0.0,0.0,0.4520956734841976,0.5238194791802602,30,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,0
phantom_regrasp,False,1,0.0,0.0,0.44217975433502194,0.454755490719935,29,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,0
phantom_regrasp,False,1,0.0,0.0,0.4373295344003083,0.4400916036662957,28,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,0
lifted_not_placed,True,1,0.048138051298710294,0.03419274665328807,0.07281591684121057,0.2426733433449262,24,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,0
lifted_not_placed,True,1,0.07465566443517346,0.03720757873093008,0.07098059757229087,0.24250859048519904,24,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target_noisy,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,0
lifted_not_placed,True,0,0.032181310395582696,0.027311740969527466,0.13713543096004013,0.22603014285490663,20,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,scripted_regrasp,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,0
phantom_regrasp,False,0,0.0,0.0,0.41671412991334117,0.4189260408333203,30,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,new_noise,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,1
phantom_regrasp,False,2,0.0,0.0,0.4408966682223593,0.453166592041672,29,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,open_only,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,1
phantom_regrasp,False,1,0.0,0.0,0.43645780153293284,0.4370049152044593,28,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_history,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,1
lifted_not_placed,True,1,0.049280794355126334,0.04097661617550306,0.07208952501352431,0.2371946828240033,24,d4319f25106583f3d9750737,True,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,retract_above_target,mid,untouched,white_yellow_mug_1,False,0d5e56f5d0e1db5ad7700297,1
