calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,precision,median_failure_q,median_failure_cap_percent,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6,0,14,386,0.42857142857142855,0.0,1.0,19.5,88.63636363636363,0,0,0,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1,24,376,0.16666666666666666,0.0026595744680851063,0.8,19.5,88.63636363636363,0,0,1,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,2,0,8,392,0.25,0.0,1.0,20.5,93.18181818181819,0,0,0,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,11,1,13,387,0.8461538461538461,0.002583979328165375,0.9166666666666666,17.0,77.27272727272727,0,0,0,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,0,12,388,0.6666666666666666,0.0,1.0,19.5,88.63636363636363,0,0,1,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,0,41,359,0.17073170731707318,0.0,1.0,21.0,95.45454545454545,0,0,0,0,,,,
task_init,0.02,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,2,0,21,379,0.09523809523809523,0.0,1.0,20.5,93.18181818181819,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,all,480,119,564,15436,0.851063829787234,0.007709251101321586,0.8013355592654424,24.0,59.61538461538461,75,83,161,98,0.8093781883479183,0.9099662699545642,0.004960573235594888,0.010641789906361755
task_init,0.02,v82_frozen_plus_dynamics,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,0.8969072164948454,21.0,70.0,21,7,37,10,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long,241,96,274,3726,0.8795620437956204,0.02576489533011272,0.7151335311572701,32.0,28.846153846153847,49,72,113,83,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object,30,9,44,3956,0.6818181818181818,0.002275025278058645,0.7692307692307693,19.5,69.64285714285714,1,3,4,4,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial,122,4,140,3860,0.8714285714285714,0.0010362694300518134,0.9682539682539683,18.0,81.81818181818181,4,1,7,1,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,0.975,25.0,83.33333333333333,0,0,3,1,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,0.2,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,1.0,16.0,53.333333333333336,2,0,6,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,1.0,18.0,60.0,0,0,7,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,1.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,0.6428571428571429,20.0,66.66666666666667,3,5,3,5,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,1.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,1.0,15.0,50.0,1,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,0,4,396,1.0,0.0,1.0,38.0,-52.95384615384616,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,7,1,399,1.0,0.017543859649122806,0.125,29.0,55.76923076923077,0,7,1,7,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,15,1,399,1.0,0.03759398496240601,0.0625,41.0,-47.184615384615384,0,14,0,14,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,123,15,151,249,0.8145695364238411,0.060240963855421686,0.8913043478260869,33.0,-43.33846153846154,0,0,22,5,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,7,30,370,1.0,0.01891891891891892,0.8108108108108109,14.0,22.115384615384613,23,7,25,7,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,0.8,10.0,19.23076923076923,8,1,8,2,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,7,4,396,1.0,0.017676767676767676,0.36363636363636365,28.5,54.80769230769231,2,5,3,7,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,0.7727272727272727,30.0,57.69230769230769,3,4,15,4,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,16,47,353,1.0,0.0453257790368272,0.746031746031746,31.0,53.84615384615385,8,12,33,15,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,22,6,394,1.0,0.05583756345177665,0.21428571428571427,25.0,48.07692307692308,5,22,6,22,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,2,3,397,0.6666666666666666,0.005037783375314861,0.5,21.5,76.78571428571428,0,0,0,1,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,1.0,20.0,71.42857142857143,0,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,0.0,,,0,2,0,2,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,0.0,,,0,1,0,1,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,0.8333333333333334,24.0,85.71428571428571,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,1.0,21.0,75.0,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,0.8571428571428571,18.5,66.07142857142858,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,1,2,5,395,0.2,0.005063291139240506,0.3333333333333333,15.0,53.57142857142857,0,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,1.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,1.0,17.0,60.714285714285715,1,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,0.0,,,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,1.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,376,0.75,0.005319148936170213,0.9,18.5,84.0909090909091,2,1,2,1,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,1.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,0.9285714285714286,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,1.0,17.0,77.27272727272727,2,0,3,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,0,41,359,0.926829268292683,0.0,1.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,1.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,v82_reference,all,449,219,564,15436,0.7960992907801419,0.014187613371339725,0.6721556886227545,23.0,59.61538461538461,77,186,165,201,0.7376158393985094,0.8732445502892875,0.007365398110761205,0.022158879209281623
task_init,0.05,v82_reference,libero_goal,94,17,106,3894,0.8867924528301887,0.004365690806368772,0.8468468468468469,22.0,73.33333333333333,24,13,38,17,,,,
task_init,0.05,v82_reference,libero_long,218,89,274,3726,0.7956204379562044,0.023886205045625334,0.7100977198697068,31.0,44.23076923076923,48,67,116,78,,,,
task_init,0.05,v82_reference,libero_object,25,110,44,3956,0.5681818181818182,0.027805864509605663,0.18518518518518517,20.0,71.42857142857143,3,106,7,106,,,,
task_init,0.05,v82_reference,libero_spatial,112,3,140,3860,0.8,0.0007772020725388601,0.9739130434782609,19.0,86.36363636363636,2,0,4,0,,,,
task_init,0.05,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,44,1,51,349,0.8627450980392157,0.0028653295128939827,0.9777777777777777,24.0,80.0,1,0,3,1,,,,
task_init,0.05,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,1,9,1,399,1.0,0.022556390977443608,0.1,16.0,53.333333333333336,0,7,1,9,,,,
task_init,0.05,v82_reference,libero_goal/put_the_bowl_on_the_plate,13,1,18,382,0.7222222222222222,0.002617801047120419,0.9285714285714286,20.0,66.66666666666667,2,0,6,1,,,,
task_init,0.05,v82_reference,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,1.0,17.0,56.666666666666664,0,0,7,0,,,,
task_init,0.05,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,1.0,14.0,46.666666666666664,16,0,16,0,,,,
task_init,0.05,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,9,6,9,391,1.0,0.015345268542199489,0.6,20.0,66.66666666666667,4,6,4,6,,,,
task_init,0.05,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,1.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,1.0,15.0,50.0,1,0,1,0,,,,
task_init,0.05,v82_reference,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,1,4,396,1.0,0.0025252525252525255,0.8,27.0,-11.092307692307692,2,1,2,1,,,,
task_init,0.05,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,4,1,399,1.0,0.010025062656641603,0.2,28.0,53.84615384615385,0,3,1,3,,,,
task_init,0.05,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,13,1,399,1.0,0.03258145363408521,0.07142857142857142,40.0,-49.10769230769231,0,12,0,12,,,,
task_init,0.05,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,111,20,151,249,0.7350993377483444,0.08032128514056225,0.8473282442748091,32.0,57.69230769230769,8,4,50,12,,,,
task_init,0.05,v82_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,28,3,30,370,0.9333333333333333,0.008108108108108109,0.9032258064516129,14.0,15.384615384615385,20,3,20,3,,,,
task_init,0.05,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,1,10,390,0.8,0.002564102564102564,0.8888888888888888,9.0,17.307692307692307,8,0,8,1,,,,
task_init,0.05,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2,2,4,396,0.5,0.005050505050505051,0.5,27.0,51.92307692307692,1,2,1,2,,,,
task_init,0.05,v82_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,19,3,20,380,0.95,0.007894736842105263,0.8636363636363636,31.0,55.76923076923077,0,2,13,2,,,,
task_init,0.05,v82_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,38,9,47,353,0.8085106382978723,0.025495750708215296,0.8085106382978723,33.5,-31.8,4,7,15,9,,,,
task_init,0.05,v82_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,33,6,394,1.0,0.08375634517766498,0.15384615384615385,23.5,45.19230769230769,5,33,6,33,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,5,3,397,0.6666666666666666,0.012594458438287154,0.2857142857142857,21.0,75.0,0,4,0,4,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,8,0,10,390,0.8,0.0,1.0,24.5,87.5,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,39,0,400,,0.0975,0.0,,,0,39,0,39,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,40,0,400,,0.1,0.0,,,0,40,0,40,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,4,1,399,1.0,0.010025062656641603,0.2,20.0,71.42857142857143,0,4,0,4,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,19,7,393,0.8571428571428571,0.04834605597964377,0.24,16.0,57.14285714285714,1,18,3,18,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,2,3,5,395,0.4,0.007594936708860759,0.4,19.0,67.85714285714286,1,1,1,1,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,1.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.05,v82_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,1.0,16.0,57.142857142857146,1,0,2,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,11,0,14,386,0.7857142857142857,0.0,1.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,1,24,376,0.3333333333333333,0.0026595744680851063,0.8888888888888888,18.0,81.81818181818181,0,0,1,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,1.0,20.0,90.9090909090909,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,12,1,13,387,0.9230769230769231,0.002583979328165375,0.9230769230769231,15.0,68.18181818181819,0,0,0,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,1.0,17.0,77.27272727272727,2,0,2,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,39,1,41,359,0.9512195121951219,0.002785515320334262,0.975,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,dynamics_only,all,218,141,564,15436,0.38652482269503546,0.009134490800725576,0.6072423398328691,21.0,55.76923076923077,40,124,71,132,0.2455466083286787,0.6126502384737676,0.004775002327057062,0.013995502465603825
task_init,0.05,dynamics_only,libero_goal,23,1,106,3894,0.2169811320754717,0.00025680534155110427,0.9583333333333334,20.0,66.66666666666667,1,1,9,1,,,,
task_init,0.05,dynamics_only,libero_long,117,133,274,3726,0.42700729927007297,0.03569511540526033,0.468,32.0,21.153846153846153,38,121,54,128,,,,
task_init,0.05,dynamics_only,libero_object,15,5,44,3956,0.3409090909090909,0.0012639029322548028,0.75,17.0,60.714285714285715,0,2,4,3,,,,
task_init,0.05,dynamics_only,libero_spatial,63,2,140,3860,0.45,0.0005181347150259067,0.9692307692307692,17.0,77.27272727272727,1,0,4,0,,,,
task_init,0.05,dynamics_only,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.05,dynamics_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,3,1,51,349,0.058823529411764705,0.0028653295128939827,0.75,27.0,90.0,1,1,1,1,,,,
task_init,0.05,dynamics_only,libero_goal/push_the_plate_to_the_front_of_the_stove,1,0,1,399,1.0,0.0,1.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.05,dynamics_only,libero_goal/put_the_bowl_on_the_plate,3,0,18,382,0.16666666666666666,0.0,1.0,20.0,66.66666666666667,0,0,1,0,,,,
task_init,0.05,dynamics_only,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,1.0,18.0,60.0,0,0,6,0,,,,
task_init,0.05,dynamics_only,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,16,384,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.05,dynamics_only,libero_goal/put_the_cream_cheese_in_the_bowl,7,0,9,391,0.7777777777777778,0.0,1.0,20.0,66.66666666666667,0,0,1,0,,,,
task_init,0.05,dynamics_only,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.05,dynamics_only,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.05,dynamics_only,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.05,dynamics_only,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,1,4,396,1.0,0.0025252525252525255,0.8,37.0,4.292307692307695,1,1,2,1,,,,
task_init,0.05,dynamics_only,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,19,1,399,1.0,0.047619047619047616,0.05,18.0,34.61538461538461,1,19,1,19,,,,
task_init,0.05,dynamics_only,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,21,1,399,0.0,0.05263157894736842,0.0,,,0,21,0,21,,,,
task_init,0.05,dynamics_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,5,151,249,0.13245033112582782,0.020080321285140562,0.8,45.5,-37.56923076923077,0,1,1,1,,,,
task_init,0.05,dynamics_only,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,11,30,370,0.6,0.02972972972972973,0.6206896551724138,14.5,21.153846153846153,11,11,13,11,,,,
task_init,0.05,dynamics_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,7,4,10,390,0.7,0.010256410256410256,0.6363636363636364,26.0,23.076923076923077,4,4,5,4,,,,
task_init,0.05,dynamics_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3,8,4,396,0.75,0.020202020202020204,0.2727272727272727,24.0,46.15384615384615,2,7,3,8,,,,
task_init,0.05,dynamics_only,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,12,0,20,380,0.6,0.0,1.0,46.5,-34.684615384615384,1,0,1,0,,,,
task_init,0.05,dynamics_only,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,46,27,47,353,0.9787234042553191,0.0764872521246459,0.6301369863013698,32.0,48.07692307692308,12,21,22,26,,,,
