corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,variant,control_kind
A,w00_s004,-3,40.0,63,7,0.6349206349206349,loop,lag_periodicity,raw,all_no_event
A,w00_s005,-3,30.0,56,7,0.5357142857142857,loop,lag_periodicity,raw,all_no_event
A,w01_s000,-3,4.0,15,15,0.26666666666666666,loop,lag_periodicity,raw,all_no_event
A,w01_s003,-3,1.0,15,15,0.06666666666666667,loop,lag_periodicity,raw,all_no_event
A,w02_s000,-3,43.0,63,7,0.6825396825396826,loop,lag_periodicity,raw,all_no_event
A,w02_s001,-3,21.0,63,7,0.3333333333333333,loop,lag_periodicity,raw,all_no_event
A,w02_s002,-3,30.0,63,8,0.47619047619047616,loop,lag_periodicity,raw,all_no_event
A,w02_s003,-3,33.0,59,10,0.559322033898305,loop,lag_periodicity,raw,all_no_event
A,w02_s004,-3,30.0,60,6,0.5,loop,lag_periodicity,raw,all_no_event
A,w03_s001,-3,0.0,1,1,0.0,loop,lag_periodicity,raw,all_no_event
A,w03_s004,-3,2.0,4,2,0.5,loop,lag_periodicity,raw,all_no_event
A,w03_s005,-3,9.0,14,1,0.6428571428571429,loop,lag_periodicity,raw,all_no_event
A,w00_s000,-2,27.0,55,5,0.4909090909090909,loop,lag_periodicity,raw,all_no_event
A,w00_s001,-2,33.0,39,13,0.8461538461538461,loop,lag_periodicity,raw,all_no_event
A,w00_s002,-2,40.0,64,8,0.625,loop,lag_periodicity,raw,all_no_event
A,w00_s003,-2,31.0,63,9,0.49206349206349204,loop,lag_periodicity,raw,all_no_event
A,w00_s004,-2,41.0,63,7,0.6507936507936508,loop,lag_periodicity,raw,all_no_event
A,w00_s005,-2,30.0,52,7,0.5769230769230769,loop,lag_periodicity,raw,all_no_event
A,w01_s000,-2,6.0,15,15,0.4,loop,lag_periodicity,raw,all_no_event
A,w01_s003,-2,2.0,15,15,0.13333333333333333,loop,lag_periodicity,raw,all_no_event
A,w02_s000,-2,45.0,63,7,0.7142857142857143,loop,lag_periodicity,raw,all_no_event
A,w02_s001,-2,35.0,63,7,0.5555555555555556,loop,lag_periodicity,raw,all_no_event
A,w02_s002,-2,49.0,63,8,0.7777777777777778,loop,lag_periodicity,raw,all_no_event
A,w02_s003,-2,41.0,59,10,0.6949152542372882,loop,lag_periodicity,raw,all_no_event
A,w02_s004,-2,32.0,60,6,0.5333333333333333,loop,lag_periodicity,raw,all_no_event
A,w03_s001,-2,1.0,1,1,1.0,loop,lag_periodicity,raw,all_no_event
A,w03_s004,-2,1.0,3,2,0.3333333333333333,loop,lag_periodicity,raw,all_no_event
A,w03_s005,-2,13.0,14,1,0.9285714285714286,loop,lag_periodicity,raw,all_no_event
A,w00_s000,-1,37.0,55,5,0.6727272727272727,loop,lag_periodicity,raw,all_no_event
A,w00_s001,-1,25.0,39,13,0.6410256410256411,loop,lag_periodicity,raw,all_no_event
A,w00_s002,-1,50.0,64,8,0.78125,loop,lag_periodicity,raw,all_no_event
A,w00_s003,-1,52.0,63,9,0.8253968253968254,loop,lag_periodicity,raw,all_no_event
A,w00_s004,-1,44.0,63,7,0.6984126984126984,loop,lag_periodicity,raw,all_no_event
A,w00_s005,-1,36.0,52,7,0.6923076923076923,loop,lag_periodicity,raw,all_no_event
A,w01_s000,-1,9.0,15,15,0.6,loop,lag_periodicity,raw,all_no_event
A,w01_s003,-1,6.0,15,15,0.4,loop,lag_periodicity,raw,all_no_event
A,w02_s000,-1,41.0,63,7,0.6507936507936508,loop,lag_periodicity,raw,all_no_event
A,w02_s001,-1,36.0,63,7,0.5714285714285714,loop,lag_periodicity,raw,all_no_event
A,w02_s002,-1,45.0,63,8,0.7142857142857143,loop,lag_periodicity,raw,all_no_event
A,w02_s003,-1,27.0,59,10,0.4576271186440678,loop,lag_periodicity,raw,all_no_event
A,w02_s004,-1,27.0,60,6,0.45,loop,lag_periodicity,raw,all_no_event
A,w03_s004,-1,0.0,3,2,0.0,loop,lag_periodicity,raw,all_no_event
A,w03_s005,-1,12.0,14,1,0.8571428571428571,loop,lag_periodicity,raw,all_no_event
A,w00_s000,0,19.0,55,5,0.34545454545454546,loop,lag_periodicity,raw,all_no_event
A,w00_s001,0,13.0,39,13,0.3333333333333333,loop,lag_periodicity,raw,all_no_event
A,w00_s002,0,32.0,64,8,0.5,loop,lag_periodicity,raw,all_no_event
A,w00_s003,0,30.0,63,9,0.47619047619047616,loop,lag_periodicity,raw,all_no_event
A,w00_s004,0,29.0,63,7,0.4603174603174603,loop,lag_periodicity,raw,all_no_event
A,w00_s005,0,26.0,52,7,0.5,loop,lag_periodicity,raw,all_no_event
A,w01_s000,0,4.0,15,15,0.26666666666666666,loop,lag_periodicity,raw,all_no_event
A,w01_s003,0,1.0,15,15,0.06666666666666667,loop,lag_periodicity,raw,all_no_event
A,w02_s000,0,31.0,63,7,0.49206349206349204,loop,lag_periodicity,raw,all_no_event
A,w02_s001,0,28.0,63,7,0.4444444444444444,loop,lag_periodicity,raw,all_no_event
A,w02_s002,0,35.0,62,8,0.5645161290322581,loop,lag_periodicity,raw,all_no_event
A,w02_s003,0,15.0,59,10,0.2542372881355932,loop,lag_periodicity,raw,all_no_event
A,w02_s004,0,13.0,60,6,0.21666666666666667,loop,lag_periodicity,raw,all_no_event
A,w03_s004,0,0.0,2,2,0.0,loop,lag_periodicity,raw,all_no_event
A,w03_s005,0,13.0,14,1,0.9285714285714286,loop,lag_periodicity,raw,all_no_event
A,w00_s000,1,4.0,55,5,0.07272727272727272,loop,lag_periodicity,raw,all_no_event
A,w00_s001,1,1.0,39,13,0.02564102564102564,loop,lag_periodicity,raw,all_no_event
A,w00_s002,1,11.0,64,8,0.171875,loop,lag_periodicity,raw,all_no_event
A,w00_s003,1,2.0,63,9,0.031746031746031744,loop,lag_periodicity,raw,all_no_event
A,w00_s004,1,8.0,63,7,0.12698412698412698,loop,lag_periodicity,raw,all_no_event
A,w00_s005,1,19.0,52,7,0.36538461538461536,loop,lag_periodicity,raw,all_no_event
A,w01_s000,1,3.0,15,15,0.2,loop,lag_periodicity,raw,all_no_event
A,w01_s003,1,0.0,15,15,0.0,loop,lag_periodicity,raw,all_no_event
A,w02_s000,1,19.0,63,7,0.30158730158730157,loop,lag_periodicity,raw,all_no_event
A,w02_s001,1,8.0,63,7,0.12698412698412698,loop,lag_periodicity,raw,all_no_event
A,w02_s002,1,7.0,56,7,0.125,loop,lag_periodicity,raw,all_no_event
A,w02_s003,1,2.0,59,10,0.03389830508474576,loop,lag_periodicity,raw,all_no_event
A,w02_s004,1,5.0,60,6,0.08333333333333333,loop,lag_periodicity,raw,all_no_event
A,w03_s004,1,0.0,2,2,0.0,loop,lag_periodicity,raw,all_no_event
A,w03_s005,1,13.0,14,1,0.9285714285714286,loop,lag_periodicity,raw,all_no_event
A,w00_s000,2,0.0,55,5,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s001,2,0.0,39,13,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s002,2,3.0,64,8,0.046875,loop,lag_periodicity,raw,all_no_event
A,w00_s003,2,0.0,63,9,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s004,2,0.0,63,7,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s005,2,9.0,51,7,0.17647058823529413,loop,lag_periodicity,raw,all_no_event
A,w01_s000,2,1.0,15,15,0.06666666666666667,loop,lag_periodicity,raw,all_no_event
A,w01_s003,2,0.0,15,15,0.0,loop,lag_periodicity,raw,all_no_event
A,w02_s000,2,21.0,63,7,0.3333333333333333,loop,lag_periodicity,raw,all_no_event
A,w02_s001,2,11.0,63,7,0.1746031746031746,loop,lag_periodicity,raw,all_no_event
A,w02_s002,2,9.0,56,7,0.16071428571428573,loop,lag_periodicity,raw,all_no_event
A,w02_s003,2,0.0,59,10,0.0,loop,lag_periodicity,raw,all_no_event
A,w02_s004,2,2.0,60,6,0.03333333333333333,loop,lag_periodicity,raw,all_no_event
A,w03_s004,2,1.0,2,2,0.5,loop,lag_periodicity,raw,all_no_event
A,w03_s005,2,4.0,9,1,0.4444444444444444,loop,lag_periodicity,raw,all_no_event
A,w00_s000,3,0.0,55,5,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s001,3,1.0,39,13,0.02564102564102564,loop,lag_periodicity,raw,all_no_event
A,w00_s002,3,2.0,64,8,0.03125,loop,lag_periodicity,raw,all_no_event
A,w00_s003,3,0.0,63,9,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s004,3,2.0,63,7,0.031746031746031744,loop,lag_periodicity,raw,all_no_event
A,w00_s005,3,10.0,51,7,0.19607843137254902,loop,lag_periodicity,raw,all_no_event
A,w01_s000,3,0.0,15,15,0.0,loop,lag_periodicity,raw,all_no_event
A,w01_s003,3,0.0,15,15,0.0,loop,lag_periodicity,raw,all_no_event
A,w02_s000,3,17.0,63,7,0.2698412698412698,loop,lag_periodicity,raw,all_no_event
A,w02_s001,3,7.0,63,7,0.1111111111111111,loop,lag_periodicity,raw,all_no_event
A,w02_s002,3,5.0,56,7,0.08928571428571429,loop,lag_periodicity,raw,all_no_event
A,w02_s003,3,3.0,58,10,0.05172413793103448,loop,lag_periodicity,raw,all_no_event
A,w02_s004,3,1.0,60,6,0.016666666666666666,loop,lag_periodicity,raw,all_no_event
A,w03_s004,3,2.0,2,2,1.0,loop,lag_periodicity,raw,all_no_event
A,w03_s005,3,2.0,5,1,0.4,loop,lag_periodicity,raw,all_no_event
A,w00_s000,4,20.0,55,5,0.36363636363636365,loop,lag_periodicity,raw,all_no_event
A,w00_s001,4,11.0,39,13,0.28205128205128205,loop,lag_periodicity,raw,all_no_event
A,w00_s002,4,11.0,64,8,0.171875,loop,lag_periodicity,raw,all_no_event
A,w00_s003,4,3.0,63,9,0.047619047619047616,loop,lag_periodicity,raw,all_no_event
A,w00_s004,4,13.0,63,7,0.20634920634920634,loop,lag_periodicity,raw,all_no_event
A,w00_s005,4,11.0,48,6,0.22916666666666666,loop,lag_periodicity,raw,all_no_event
A,w01_s000,4,1.0,15,15,0.06666666666666667,loop,lag_periodicity,raw,all_no_event
A,w01_s003,4,0.0,15,15,0.0,loop,lag_periodicity,raw,all_no_event
A,w02_s000,4,8.0,54,6,0.14814814814814814,loop,lag_periodicity,raw,all_no_event
A,w02_s001,4,1.0,63,7,0.015873015873015872,loop,lag_periodicity,raw,all_no_event
A,w02_s002,4,1.0,56,7,0.017857142857142856,loop,lag_periodicity,raw,all_no_event
A,w02_s003,4,7.0,54,9,0.12962962962962962,loop,lag_periodicity,raw,all_no_event
A,w02_s004,4,2.0,60,6,0.03333333333333333,loop,lag_periodicity,raw,all_no_event
A,w03_s004,4,1.0,2,2,0.5,loop,lag_periodicity,raw,all_no_event
A,w03_s005,4,0.0,1,1,0.0,loop,lag_periodicity,raw,all_no_event
A,w00_s000,-8,50.0,55,5,0.9090909090909091,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-8,23.0,39,13,0.5897435897435898,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-8,42.0,64,8,0.65625,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-8,57.0,63,9,0.9047619047619048,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-8,50.0,63,7,0.7936507936507936,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-8,47.0,62,7,0.7580645161290323,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-8,8.0,15,15,0.5333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-8,4.0,15,15,0.26666666666666666,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-8,25.0,63,7,0.3968253968253968,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-8,57.0,63,7,0.9047619047619048,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-8,41.0,64,8,0.640625,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-8,29.0,60,10,0.48333333333333334,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-8,33.0,60,6,0.55,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-8,11.0,15,1,0.7333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s002,-8,0.0,1,1,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s003,-8,9.0,15,1,0.6,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-8,21.0,25,2,0.84,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-8,9.0,23,2,0.391304347826087,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-7,43.0,55,5,0.7818181818181819,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-7,18.0,39,13,0.46153846153846156,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-7,31.0,64,8,0.484375,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-7,53.0,63,9,0.8412698412698413,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-7,40.0,63,7,0.6349206349206349,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-7,45.0,61,7,0.7377049180327869,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-7,11.0,15,15,0.7333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-7,1.0,15,15,0.06666666666666667,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-7,43.0,63,7,0.6825396825396826,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-7,60.0,63,7,0.9523809523809523,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-7,42.0,64,8,0.65625,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-7,36.0,60,10,0.6,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-7,28.0,60,6,0.4666666666666667,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-7,8.0,13,1,0.6153846153846154,loop,late_flow_volatility,raw,all_no_event
A,w03_s003,-7,3.0,13,1,0.23076923076923078,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-7,11.0,19,2,0.5789473684210527,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-7,0.0,19,2,0.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-6,32.0,55,5,0.5818181818181818,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-6,16.0,39,13,0.41025641025641024,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-6,27.0,64,8,0.421875,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-6,43.0,63,9,0.6825396825396826,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-6,34.0,63,7,0.5396825396825397,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-6,41.0,58,7,0.7068965517241379,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-6,13.0,15,15,0.8666666666666667,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-6,0.0,15,15,0.0,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-6,46.0,63,7,0.7301587301587301,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-6,61.0,63,7,0.9682539682539683,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-6,40.0,63,8,0.6349206349206349,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-6,39.0,60,10,0.65,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-6,31.0,60,6,0.5166666666666667,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-6,3.0,9,1,0.3333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s003,-6,2.0,6,1,0.3333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-6,3.0,13,2,0.23076923076923078,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-6,0.0,15,2,0.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-5,32.0,55,5,0.5818181818181818,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-5,20.0,39,13,0.5128205128205128,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-5,31.0,64,8,0.484375,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-5,37.0,63,9,0.5873015873015873,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-5,37.0,63,7,0.5873015873015873,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-5,46.0,58,7,0.7931034482758621,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-5,14.0,15,15,0.9333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-5,0.0,15,15,0.0,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-5,51.0,63,7,0.8095238095238095,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-5,61.0,63,7,0.9682539682539683,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-5,35.0,63,8,0.5555555555555556,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-5,48.0,60,10,0.8,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-5,38.0,60,6,0.6333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-5,0.0,3,1,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s003,-5,0.0,2,1,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-5,1.0,8,2,0.125,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-5,8.0,15,2,0.5333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-4,47.0,55,5,0.8545454545454545,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-4,31.0,39,13,0.7948717948717948,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-4,42.0,64,8,0.65625,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-4,54.0,63,9,0.8571428571428571,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-4,48.0,63,7,0.7619047619047619,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-4,51.0,57,7,0.8947368421052632,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-4,15.0,15,15,1.0,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-4,1.0,15,15,0.06666666666666667,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-4,52.0,63,7,0.8253968253968254,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-4,56.0,63,7,0.8888888888888888,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-4,37.0,63,8,0.5873015873015873,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-4,51.0,60,10,0.85,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-4,44.0,60,6,0.7333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-4,0.0,1,1,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-4,2.0,4,2,0.5,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-4,7.0,15,2,0.4666666666666667,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-3,55.0,55,5,1.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-3,39.0,39,13,1.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-3,56.0,64,8,0.875,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-3,60.0,63,9,0.9523809523809523,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-3,62.0,63,7,0.9841269841269841,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-3,48.0,56,7,0.8571428571428571,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-3,15.0,15,15,1.0,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-3,1.0,15,15,0.06666666666666667,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-3,54.0,63,7,0.8571428571428571,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-3,56.0,63,7,0.8888888888888888,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-3,56.0,63,8,0.8888888888888888,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-3,55.0,59,10,0.9322033898305084,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-3,59.0,60,6,0.9833333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-3,0.0,1,1,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-3,4.0,4,2,1.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-3,10.0,14,1,0.7142857142857143,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-2,55.0,55,5,1.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-2,39.0,39,13,1.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-2,61.0,64,8,0.953125,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-2,61.0,63,9,0.9682539682539683,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-2,63.0,63,7,1.0,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-2,49.0,52,7,0.9423076923076923,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-2,15.0,15,15,1.0,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-2,2.0,15,15,0.13333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-2,55.0,63,7,0.873015873015873,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-2,51.0,63,7,0.8095238095238095,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-2,60.0,63,8,0.9523809523809523,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-2,58.0,59,10,0.9830508474576272,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-2,57.0,60,6,0.95,loop,late_flow_volatility,raw,all_no_event
A,w03_s001,-2,1.0,1,1,1.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-2,1.0,3,2,0.3333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-2,11.0,14,1,0.7857142857142857,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,-1,52.0,55,5,0.9454545454545454,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,-1,36.0,39,13,0.9230769230769231,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,-1,58.0,64,8,0.90625,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,-1,60.0,63,9,0.9523809523809523,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,-1,62.0,63,7,0.9841269841269841,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,-1,48.0,52,7,0.9230769230769231,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,-1,14.0,15,15,0.9333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,-1,5.0,15,15,0.3333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,-1,35.0,63,7,0.5555555555555556,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,-1,45.0,63,7,0.7142857142857143,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,-1,58.0,63,8,0.9206349206349206,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,-1,51.0,59,10,0.864406779661017,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,-1,57.0,60,6,0.95,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,-1,0.0,3,2,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,-1,10.0,14,1,0.7142857142857143,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,0,46.0,55,5,0.8363636363636363,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,0,29.0,39,13,0.7435897435897436,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,0,47.0,64,8,0.734375,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,0,58.0,63,9,0.9206349206349206,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,0,59.0,63,7,0.9365079365079365,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,0,47.0,52,7,0.9038461538461539,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,0,14.0,15,15,0.9333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w01_s003,0,3.0,15,15,0.2,loop,late_flow_volatility,raw,all_no_event
A,w02_s000,0,33.0,63,7,0.5238095238095238,loop,late_flow_volatility,raw,all_no_event
A,w02_s001,0,43.0,63,7,0.6825396825396826,loop,late_flow_volatility,raw,all_no_event
A,w02_s002,0,58.0,62,8,0.9354838709677419,loop,late_flow_volatility,raw,all_no_event
A,w02_s003,0,49.0,59,10,0.8305084745762712,loop,late_flow_volatility,raw,all_no_event
A,w02_s004,0,56.0,60,6,0.9333333333333333,loop,late_flow_volatility,raw,all_no_event
A,w03_s004,0,0.0,2,2,0.0,loop,late_flow_volatility,raw,all_no_event
A,w03_s005,0,10.0,14,1,0.7142857142857143,loop,late_flow_volatility,raw,all_no_event
A,w00_s000,1,42.0,55,5,0.7636363636363637,loop,late_flow_volatility,raw,all_no_event
A,w00_s001,1,16.0,39,13,0.41025641025641024,loop,late_flow_volatility,raw,all_no_event
A,w00_s002,1,39.0,64,8,0.609375,loop,late_flow_volatility,raw,all_no_event
A,w00_s003,1,53.0,63,9,0.8412698412698413,loop,late_flow_volatility,raw,all_no_event
A,w00_s004,1,44.0,63,7,0.6984126984126984,loop,late_flow_volatility,raw,all_no_event
A,w00_s005,1,46.0,52,7,0.8846153846153846,loop,late_flow_volatility,raw,all_no_event
A,w01_s000,1,13.0,15,15,0.8666666666666667,loop,late_flow_volatility,raw,all_no_event
