dataset,snapshot,layer_group,view,flow,median_dispersion,mean_dispersion,candidates
rolling_star_k16,worker0_snapshot001,back,expert_load,1,0.005315231159329414,0.0054810866713523865,16
rolling_star_k16,worker0_snapshot001,back,expert_load,2,0.005372601095587015,0.005442666821181774,16
rolling_star_k16,worker0_snapshot001,back,expert_load,3,0.005470866337418556,0.005544404033571482,16
rolling_star_k16,worker0_snapshot001,back,expert_load,4,0.005462263710796833,0.005669469945132732,16
rolling_star_k16,worker0_snapshot001,back,expert_load,5,0.00550751993432641,0.005813089665025473,16
rolling_star_k16,worker0_snapshot001,back,expert_load,6,0.005536636803299189,0.005836849566549063,16
rolling_star_k16,worker0_snapshot001,back,expert_load,7,0.005497011821717024,0.005663533229380846,16
rolling_star_k16,worker0_snapshot001,back,expert_load,8,0.005495400168001652,0.005551791284233332,16
rolling_star_k16,worker0_snapshot001,back,expert_load,9,0.005282580386847258,0.005423573777079582,16
rolling_star_k16,worker0_snapshot001,back,spectrum,0,0.0024884038139134645,0.002512314124032855,16
rolling_star_k16,worker0_snapshot001,back,spectrum,1,0.0025483702775090933,0.002526809461414814,16
rolling_star_k16,worker0_snapshot001,back,spectrum,2,0.0025897750165313482,0.0025395043194293976,16
rolling_star_k16,worker0_snapshot001,back,spectrum,3,0.002623383654281497,0.0025843451730906963,16
rolling_star_k16,worker0_snapshot001,back,spectrum,4,0.002617815276607871,0.00264017004519701,16
rolling_star_k16,worker0_snapshot001,back,spectrum,5,0.002628654008731246,0.002645400818437338,16
rolling_star_k16,worker0_snapshot001,back,spectrum,6,0.0025920546613633633,0.002655426738783717,16
rolling_star_k16,worker0_snapshot001,back,spectrum,7,0.0024060741998255253,0.0024634101428091526,16
rolling_star_k16,worker0_snapshot001,back,spectrum,8,0.002362528583034873,0.0023526421282440424,16
rolling_star_k16,worker0_snapshot001,back,spectrum,9,0.002281850203871727,0.0022730242926627398,16
rolling_star_k16,worker0_snapshot002,all,edge_action,0,0.029373206198215485,0.029599254950881004,16
rolling_star_k16,worker0_snapshot002,all,edge_action,1,0.0288262739777565,0.028893638402223587,16
rolling_star_k16,worker0_snapshot002,all,edge_action,2,0.02863376960158348,0.028722351416945457,16
rolling_star_k16,worker0_snapshot002,all,edge_action,3,0.02844437211751938,0.028430555015802383,16
rolling_star_k16,worker0_snapshot002,all,edge_action,4,0.027990520000457764,0.027888894081115723,16
rolling_star_k16,worker0_snapshot002,all,edge_action,5,0.02690557949244976,0.026750583201646805,16
rolling_star_k16,worker0_snapshot002,all,edge_action,6,0.024917325004935265,0.024812346324324608,16
rolling_star_k16,worker0_snapshot002,all,edge_action,7,0.022518940269947052,0.022478783503174782,16
rolling_star_k16,worker0_snapshot002,all,edge_action,8,0.02023608610033989,0.020314106717705727,16
rolling_star_k16,worker0_snapshot002,all,edge_action,9,0.01880742609500885,0.018973220139741898,16
rolling_star_k16,worker0_snapshot002,all,edge_state,0,0.0006750935572199523,0.0005890589090995491,16
rolling_star_k16,worker0_snapshot002,all,edge_state,1,0.0006560625042766333,0.0005110737401992083,16
rolling_star_k16,worker0_snapshot002,all,edge_state,2,0.0007005672086961567,0.0006563833449035883,16
rolling_star_k16,worker0_snapshot002,all,edge_state,3,0.0007452194695360959,0.0007074793102219701,16
rolling_star_k16,worker0_snapshot002,all,edge_state,4,0.0007386853103525937,0.0006642924272455275,16
rolling_star_k16,worker0_snapshot002,all,edge_state,5,0.0007451333804056048,0.0006934442790225148,16
rolling_star_k16,worker0_snapshot002,all,edge_state,6,0.0006734092603437603,0.000634699419606477,16
rolling_star_k16,worker0_snapshot002,all,edge_state,7,0.0006778865936212242,0.0006018400308676064,16
rolling_star_k16,worker0_snapshot002,all,edge_state,8,0.0007009849650785327,0.000581141619477421,16
rolling_star_k16,worker0_snapshot002,all,edge_state,9,0.0006365220760926604,0.00033417411032132804,16
rolling_star_k16,worker0_snapshot002,all,token_gram,0,0.0016934621380642056,0.0016956141917034984,16
rolling_star_k16,worker0_snapshot002,all,token_gram,1,0.0017017486970871687,0.0016968082636594772,16
rolling_star_k16,worker0_snapshot002,all,token_gram,2,0.0016730487113818526,0.001670524594374001,16
rolling_star_k16,worker0_snapshot002,all,token_gram,3,0.0016405154019594193,0.0016454554861411452,16
rolling_star_k16,worker0_snapshot002,all,token_gram,4,0.0016074820887297392,0.001614472595974803,16
rolling_star_k16,worker0_snapshot002,all,token_gram,5,0.0015205817762762308,0.0015209328848868608,16
rolling_star_k16,worker0_snapshot002,all,token_gram,6,0.0013449887046590447,0.001351265236735344,16
rolling_star_k16,worker0_snapshot002,all,token_gram,7,0.001158532570116222,0.0011666463688015938,16
rolling_star_k16,worker0_snapshot002,all,token_gram,8,0.0009936589049175382,0.0010084438836202025,16
rolling_star_k16,worker0_snapshot002,all,token_gram,9,0.0008533026557415724,0.0008768182597123086,16
rolling_star_k16,worker0_snapshot002,all,expert_load,0,0.007346258498728275,0.007512101903557777,16
rolling_star_k16,worker0_snapshot002,all,expert_load,1,0.006915308069437742,0.006993827410042286,16
rolling_star_k16,worker0_snapshot002,all,expert_load,2,0.0065400730818510056,0.006592932622879744,16
rolling_star_k16,worker0_snapshot002,all,expert_load,3,0.006306320894509554,0.006340730935335159,16
rolling_star_k16,worker0_snapshot002,all,expert_load,4,0.006144425831735134,0.006185365840792656,16
rolling_star_k16,worker0_snapshot002,all,expert_load,5,0.006005488336086273,0.006155640818178654,16
rolling_star_k16,worker0_snapshot002,all,expert_load,6,0.00597774563357234,0.006116796750575304,16
rolling_star_k16,worker0_snapshot002,all,expert_load,7,0.006009906530380249,0.006021431181579828,16
rolling_star_k16,worker0_snapshot002,all,expert_load,8,0.005778427701443434,0.005869722459465265,16
rolling_star_k16,worker0_snapshot002,all,expert_load,9,0.005676256027072668,0.005769141484051943,16
rolling_star_k16,worker0_snapshot002,all,spectrum,0,0.0035789741668850183,0.003590014763176441,16
rolling_star_k16,worker0_snapshot002,all,spectrum,1,0.003506931010633707,0.0034871043171733618,16
rolling_star_k16,worker0_snapshot002,all,spectrum,2,0.003507869318127632,0.003480074927210808,16
rolling_star_k16,worker0_snapshot002,all,spectrum,3,0.0033382622059434652,0.0033912849612534046,16
rolling_star_k16,worker0_snapshot002,all,spectrum,4,0.003216845914721489,0.003256561467424035,16
rolling_star_k16,worker0_snapshot002,all,spectrum,5,0.0031123554799705744,0.0031547374092042446,16
rolling_star_k16,worker0_snapshot002,all,spectrum,6,0.0029431560542434454,0.003009500214830041,16
rolling_star_k16,worker0_snapshot002,all,spectrum,7,0.002767266007140279,0.0027806288562715054,16
rolling_star_k16,worker0_snapshot002,all,spectrum,8,0.0025742666330188513,0.0025720896665006876,16
rolling_star_k16,worker0_snapshot002,all,spectrum,9,0.002474121982231736,0.0024709736462682486,16
rolling_star_k16,worker0_snapshot002,front,edge_action,0,0.03718351945281029,0.03747252747416496,16
rolling_star_k16,worker0_snapshot002,front,edge_action,1,0.03654320910573006,0.036712419241666794,16
rolling_star_k16,worker0_snapshot002,front,edge_action,2,0.036482375115156174,0.03659813478589058,16
rolling_star_k16,worker0_snapshot002,front,edge_action,3,0.03620405122637749,0.0362386554479599,16
rolling_star_k16,worker0_snapshot002,front,edge_action,4,0.03555278480052948,0.0354507640004158,16
rolling_star_k16,worker0_snapshot002,front,edge_action,5,0.03392084315419197,0.033747605979442596,16
rolling_star_k16,worker0_snapshot002,front,edge_action,6,0.030938420444726944,0.030834201723337173,16
rolling_star_k16,worker0_snapshot002,front,edge_action,7,0.027234483510255814,0.027278166264295578,16
rolling_star_k16,worker0_snapshot002,front,edge_action,8,0.0237067062407732,0.023609599098563194,16
rolling_star_k16,worker0_snapshot002,front,edge_action,9,0.02077878639101982,0.020781947299838066,16
rolling_star_k16,worker0_snapshot002,front,edge_state,0,0.00039590519736520946,0.00029592594364658,16
rolling_star_k16,worker0_snapshot002,front,edge_state,1,0.00036683064536191523,0.00027704230160452425,16
rolling_star_k16,worker0_snapshot002,front,edge_state,2,0.00039590519736520946,0.0003426180046517402,16
rolling_star_k16,worker0_snapshot002,front,edge_state,3,0.00017606459732633084,0.00029775171424262226,16
rolling_star_k16,worker0_snapshot002,front,edge_state,4,0.00016501537174917758,0.0002719411568250507,16
rolling_star_k16,worker0_snapshot002,front,edge_state,5,0.00016501537174917758,0.00021777875372208655,16
rolling_star_k16,worker0_snapshot002,front,edge_state,6,0.00016501537174917758,0.0001962826936505735,16
rolling_star_k16,worker0_snapshot002,front,edge_state,7,0.00016501537174917758,8.663307380629703e-05,16
rolling_star_k16,worker0_snapshot002,front,edge_state,8,0.00016501537174917758,0.0002253196289530024,16
rolling_star_k16,worker0_snapshot002,front,edge_state,9,0.0,0.0,16
rolling_star_k16,worker0_snapshot002,front,token_gram,0,0.0023562670685350895,0.0023646678309887648,16
rolling_star_k16,worker0_snapshot002,front,token_gram,1,0.002378067933022976,0.0023688983637839556,16
rolling_star_k16,worker0_snapshot002,front,token_gram,2,0.0023384850937873125,0.002331021474674344,16
rolling_star_k16,worker0_snapshot002,front,token_gram,3,0.002282107248902321,0.002293070312589407,16
rolling_star_k16,worker0_snapshot002,front,token_gram,4,0.002241124166175723,0.0022457907907664776,16
rolling_star_k16,worker0_snapshot002,front,token_gram,5,0.0021094668190926313,0.002109343418851495,16
rolling_star_k16,worker0_snapshot002,front,token_gram,6,0.0018518993165344,0.001862487057223916,16
rolling_star_k16,worker0_snapshot002,front,token_gram,7,0.0015877755358815193,0.001595048001036048,16
rolling_star_k16,worker0_snapshot002,front,token_gram,8,0.0013379326555877924,0.0013572077732533216,16
rolling_star_k16,worker0_snapshot002,front,token_gram,9,0.0011099845869466662,0.0011450169840827584,16
rolling_star_k16,worker0_snapshot002,front,expert_load,0,0.008889581076800823,0.009125052951276302,16
rolling_star_k16,worker0_snapshot002,front,expert_load,1,0.008358048275113106,0.008481334894895554,16
rolling_star_k16,worker0_snapshot002,front,expert_load,2,0.00783767830580473,0.007918027229607105,16
rolling_star_k16,worker0_snapshot002,front,expert_load,3,0.007471813354641199,0.007505899295210838,16
rolling_star_k16,worker0_snapshot002,front,expert_load,4,0.007240805774927139,0.007204235997051001,16
rolling_star_k16,worker0_snapshot002,front,expert_load,5,0.007039682008326054,0.007000558543950319,16
rolling_star_k16,worker0_snapshot002,front,expert_load,6,0.006773417349904776,0.006829769350588322,16
rolling_star_k16,worker0_snapshot002,front,expert_load,7,0.00657709501683712,0.006621248554438353,16
rolling_star_k16,worker0_snapshot002,front,expert_load,8,0.0063570523634552956,0.006340114399790764,16
rolling_star_k16,worker0_snapshot002,front,expert_load,9,0.0061105359345674515,0.00618422357365489,16
rolling_star_k16,worker0_snapshot002,front,spectrum,0,0.004355231299996376,0.004407959058880806,16
rolling_star_k16,worker0_snapshot002,front,spectrum,1,0.004296132363379002,0.004286449868232012,16
rolling_star_k16,worker0_snapshot002,front,spectrum,2,0.004288495983928442,0.004320395179092884,16
rolling_star_k16,worker0_snapshot002,front,spectrum,3,0.00415263045579195,0.0042097619734704494,16
rolling_star_k16,worker0_snapshot002,front,spectrum,4,0.003884989069774747,0.003986170515418053,16
rolling_star_k16,worker0_snapshot002,front,spectrum,5,0.0037498166784644127,0.00382103119045496,16
rolling_star_k16,worker0_snapshot002,front,spectrum,6,0.0034125077072530985,0.0035540536046028137,16
rolling_star_k16,worker0_snapshot002,front,spectrum,7,0.003168094204738736,0.003216817742213607,16
rolling_star_k16,worker0_snapshot002,front,spectrum,8,0.0028300669509917498,0.002875514095649123,16
rolling_star_k16,worker0_snapshot002,front,spectrum,9,0.0026637527626007795,0.0026976249646395445,16
rolling_star_k16,worker0_snapshot002,back,edge_action,0,0.018535923212766647,0.018641944974660873,16
rolling_star_k16,worker0_snapshot002,back,edge_action,1,0.017812559381127357,0.017928386107087135,16
rolling_star_k16,worker0_snapshot002,back,edge_action,2,0.017463775351643562,0.017609763890504837,16
rolling_star_k16,worker0_snapshot002,back,edge_action,3,0.01731744036078453,0.01740449294447899,16
rolling_star_k16,worker0_snapshot002,back,edge_action,4,0.01729433797299862,0.017273955047130585,16
rolling_star_k16,worker0_snapshot002,back,edge_action,5,0.01697881706058979,0.01708340272307396,16
rolling_star_k16,worker0_snapshot002,back,edge_action,6,0.01675964705646038,0.016736971214413643,16
rolling_star_k16,worker0_snapshot002,back,edge_action,7,0.01629706472158432,0.016314053907990456,16
rolling_star_k16,worker0_snapshot002,back,edge_action,8,0.01621917635202408,0.016355423256754875,16
rolling_star_k16,worker0_snapshot002,back,edge_action,9,0.016884464770555496,0.01695254258811474,16
rolling_star_k16,worker0_snapshot002,back,edge_state,0,0.0008680695900693536,0.0007642055279575288,16
rolling_star_k16,worker0_snapshot002,back,edge_state,1,0.000854814425110817,0.0006578507600352168,16
rolling_star_k16,worker0_snapshot002,back,edge_state,2,0.0009157580207102001,0.0008480893447995186,16
rolling_star_k16,worker0_snapshot002,back,edge_state,3,0.0009861565195024014,0.0009326997678726912,16
rolling_star_k16,worker0_snapshot002,back,edge_state,4,0.0009386774618178606,0.0008748832042329013,16
rolling_star_k16,worker0_snapshot002,back,edge_state,5,0.0010016931919381022,0.0009348723106086254,16
rolling_star_k16,worker0_snapshot002,back,edge_state,6,0.0009001763537526131,0.0008527982281520963,16
rolling_star_k16,worker0_snapshot002,back,edge_state,7,0.0009443684830330312,0.0008438766235485673,16
rolling_star_k16,worker0_snapshot002,back,edge_state,8,0.0009001763537526131,0.0007715923129580915,16
rolling_star_k16,worker0_snapshot002,back,edge_state,9,0.0009001763537526131,0.00047259259736165404,16
rolling_star_k16,worker0_snapshot002,back,token_gram,0,0.00039046729216352105,0.0003957461449317634,16
rolling_star_k16,worker0_snapshot002,back,token_gram,1,0.0003760811814572662,0.00038038042839616537,16
rolling_star_k16,worker0_snapshot002,back,token_gram,2,0.00037737804814241827,0.00038170238258317113,16
rolling_star_k16,worker0_snapshot002,back,token_gram,3,0.0003880772565025836,0.00039307118277065456,16
rolling_star_k16,worker0_snapshot002,back,token_gram,4,0.00040383744635619223,0.0004078962083440274,16
rolling_star_k16,worker0_snapshot002,back,token_gram,5,0.0004092730232514441,0.00041687701013870537,16
rolling_star_k16,worker0_snapshot002,back,token_gram,6,0.00042286451207473874,0.0004231675702612847,16
rolling_star_k16,worker0_snapshot002,back,token_gram,7,0.0004185045836493373,0.0004174732603132725,16
rolling_star_k16,worker0_snapshot002,back,token_gram,8,0.00043558343895711005,0.0004337137215770781,16
rolling_star_k16,worker0_snapshot002,back,token_gram,9,0.000468371290480718,0.0004716081894002855,16
rolling_star_k16,worker0_snapshot002,back,expert_load,0,0.005366492085158825,0.005408868659287691,16
rolling_star_k16,worker0_snapshot002,back,expert_load,1,0.004980678204447031,0.005065159406512976,16
rolling_star_k16,worker0_snapshot002,back,expert_load,2,0.004844913724809885,0.004900825209915638,16
rolling_star_k16,worker0_snapshot002,back,expert_load,3,0.004723937716335058,0.004881235305219889,16
rolling_star_k16,worker0_snapshot002,back,expert_load,4,0.004679570440202951,0.004929944407194853,16
rolling_star_k16,worker0_snapshot002,back,expert_load,5,0.00480908527970314,0.005132284015417099,16
rolling_star_k16,worker0_snapshot002,back,expert_load,6,0.004931272007524967,0.005261585582047701,16
rolling_star_k16,worker0_snapshot002,back,expert_load,7,0.005033002234995365,0.005303537007421255,16
rolling_star_k16,worker0_snapshot002,back,expert_load,8,0.004971338901668787,0.005302091594785452,16
rolling_star_k16,worker0_snapshot002,back,expert_load,9,0.004992166068404913,0.00526009127497673,16
rolling_star_k16,worker0_snapshot002,back,spectrum,0,0.002406870713457465,0.0024653689470142126,16
rolling_star_k16,worker0_snapshot002,back,spectrum,1,0.002329156966879964,0.00239457911811769,16
rolling_star_k16,worker0_snapshot002,back,spectrum,2,0.00225079245865345,0.0023180951829999685,16
rolling_star_k16,worker0_snapshot002,back,spectrum,3,0.0021935985423624516,0.002260747132822871,16
rolling_star_k16,worker0_snapshot002,back,spectrum,4,0.002220281632617116,0.0022658510133624077,16
