design,scope,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
primary,both,L3,state,1,hellinger_to_pre,193,786,12,0.8006908462867014,0.5867282780410743,0.9510766356843446,0.3006908462867014,0.4999947916666666,0.41137545207956605,0.5849970687858259,0.032451139243543606,168,0.2682397070431578,0.03189679209082017,0.4237348582152504,0.006,True,True,0.048,True
primary,both,L3,state,2,hellinger_to_pre,193,786,12,0.8552677029360967,0.7018001093579129,0.9369794630723577,0.35526770293609666,0.5002993551587301,0.41287521440823327,0.585143934729064,0.033259457928001945,168,0.3220082450080947,0.13916566868252822,0.4167283534341232,0.0035,True,True,0.03266666666666666,True
primary,both,L3,state,3,hellinger_to_pre,193,786,12,0.7818652849740932,0.6000000000000001,0.8723851540616244,0.28186528497409324,0.500235124988119,0.41107040229885056,0.5902788978494624,0.03355133140765033,168,0.24831395356644292,0.04044624371487728,0.3477264970578731,0.0085,True,True,0.05694915254237288,False
primary,both,L3,state,4,hellinger_to_pre,189,770,12,0.7794532627865962,0.6303004670767829,0.8791697607260726,0.2794532627865962,0.4997074014535821,0.4017069892473118,0.5931084060738315,0.0360696209248777,162,0.2433836418617185,0.048842753328210704,0.35576965833983115,0.0055,True,True,0.0462,True
primary,both,L3,state,5,hellinger_to_pre,180,740,11,0.7526851851851852,0.58982650479521,0.8572708745874587,0.25268518518518523,0.49970197760937074,0.40702160493827155,0.5980553405572755,0.036045395076104596,156,0.21663979010908063,0.022918702771994894,0.33666917223177073,0.0135,True,False,0.06872727272727272,False
primary,both,L3,action,-1,hellinger_to_pre,193,786,12,0.6126943005181347,0.47821654040404044,0.669602637274539,0.11269430051813467,0.49921354166666665,0.4134566326530612,0.5915092642561611,0.03430950984913095,168,0.07838479066900372,-0.07475959263015547,0.14988349101237097,0.1755,False,False,0.24468049792531119,False
primary,both,L3,action,0,hellinger_to_pre,193,786,12,0.6089810017271157,0.5487491987179487,0.7704836093857833,0.10898100172711567,0.5011996527777778,0.41479619964716263,0.5865740740740739,0.03252158734211994,168,0.07645941438499573,-0.00945041906973924,0.23452471751412418,0.035,False,False,0.12782608695652176,False
primary,both,L3,action,1,hellinger_to_pre,193,786,12,0.6455958549222798,0.5952482517482518,0.8033461538461537,0.14559585492227978,0.5000652281746031,0.41620697463768114,0.5843422379032258,0.03316760382642327,168,0.11242825109585651,0.04251733748874344,0.2608061216302951,0.002,True,True,0.028,True
primary,both,L3,action,2,hellinger_to_pre,193,786,12,0.7216753022452504,0.6759461543980485,0.790390625,0.22167530224525045,0.49873338293650793,0.4111647414741474,0.5857186678352323,0.03384707900895506,168,0.1878282232362954,0.1058074582903337,0.2561767920749471,0.002,True,True,0.028,True
primary,both,L3,action,3,hellinger_to_pre,193,786,12,0.7776338514680483,0.7183904361921603,0.8109178173449612,0.2776338514680483,0.500327124025758,0.41744895730975,0.5816050124643874,0.0320442607212171,168,0.2455895907468312,0.1461206734700225,0.29243893453312464,0.002,True,True,0.028,True
primary,both,L3,action,4,hellinger_to_pre,189,770,12,0.7104056437389772,0.5466622807017545,0.8035537807415968,0.2104056437389772,0.5002787110437875,0.40908261446582617,0.5868358513618213,0.03506727774967886,162,0.17533836598929833,-0.03376999454431729,0.2812054091327687,0.047,False,False,0.15184615384615385,False
primary,both,L3,action,5,hellinger_to_pre,180,740,11,0.7664814814814815,0.6288162579113924,0.807137208898158,0.26648148148148154,0.5010450580931122,0.4074671743697479,0.5920283564814813,0.03590228010298144,156,0.2305792013785001,0.05905668298066288,0.29465669640626174,0.0085,True,True,0.05694915254237288,False
primary,both,L4,state,-1,hellinger_to_pre,193,786,12,0.4696027633851468,0.38649803955403444,0.6243936953520478,0.030397236614853218,0.5009908234126984,0.4107028388278388,0.5845865448797875,0.0339933263361859,168,-0.003596089721332685,-0.061755952380952384,0.10602836683482432,0.2785,False,False,0.32046575342465755,False
primary,both,L4,state,0,hellinger_to_pre,193,786,12,0.6511226252158894,0.43852975538517713,0.7727066008771929,0.15112262521588937,0.5003422619047618,0.4169767811704835,0.5895846463585435,0.033615850001355745,168,0.11750677521453362,-0.05364874670561387,0.249033720908721,0.134,False,False,0.2175072463768116,False
primary,both,L4,state,1,hellinger_to_pre,193,786,12,0.5988773747841105,0.28543015683147266,0.7939635942760942,0.09887737478411052,0.4992931547619048,0.41666666666666663,0.5874505970734394,0.033137867301518256,168,0.06573950748259226,-0.03921239314360539,0.27102462007907524,0.102,False,False,0.19679999999999997,False
primary,both,L4,state,2,hellinger_to_pre,193,786,12,0.655958549222798,0.5639963855421686,0.7298733766233766,0.15595854922279795,0.4993085317460317,0.4140877921350935,0.5855059069114948,0.03328476699050472,168,0.12267378223229322,0.009018410762209007,0.20339110194668508,0.0215,True,False,0.09144303797468353,False
primary,both,L4,state,3,hellinger_to_pre,193,786,12,0.6750431778929188,0.5980166753517457,0.7300344592656339,0.1750431778929188,0.49994587461980794,0.41479566608493307,0.5823530015603184,0.03348494556955179,168,0.141558232323367,0.03480210843502181,0.20671911910040125,0.009,True,True,0.05694915254237288,False
primary,both,L4,state,4,hellinger_to_pre,189,770,12,0.6219576719576719,0.4946652052610603,0.7110718716767103,0.12195767195767193,0.5010480629689905,0.4122724263488911,0.5991216216216215,0.03540324149840562,162,0.08655443045926631,-0.05512247474747459,0.18753528782193432,0.1515,False,False,0.22698666666666664,False
primary,both,L4,state,5,hellinger_to_pre,180,740,11,0.6356481481481482,0.5314740143369175,0.7214285714285714,0.13564814814814818,0.5013314871261362,0.4132318401301632,0.5992405582922822,0.03561016778959503,156,0.10003798035855316,-0.03694100129743668,0.19170966066299203,0.0765,False,False,0.17578807947019867,False
primary,both,L4,action,-1,hellinger_to_pre,193,786,12,0.5961139896373058,0.37093913043478255,0.6619130030586472,0.09611398963730577,0.5005863095238096,0.4201367716802168,0.5919699872286077,0.03309070852123941,168,0.06302328111606637,-0.0568945487531658,0.15014009738531978,0.161,False,False,0.23317241379310347,False
primary,both,L4,action,0,hellinger_to_pre,193,786,12,0.5171848013816925,0.4510690840046739,0.7102083333333331,0.017184801381692538,0.4995964781746032,0.413119614123389,0.5837945373184735,0.03368672125931306,168,-0.01650191987762052,-0.06649043064275742,0.16941328876627046,0.413,False,False,0.4256687116564417,False
primary,both,L4,action,1,hellinger_to_pre,193,786,12,0.6392918825561312,0.5618165869218501,0.7999999999999999,0.13929188255613123,0.5003519345238095,0.41452788928536033,0.585529279279279,0.032736038882586985,168,0.10655584367354425,0.010885734610917502,0.2401381208082217,0.015,True,False,0.07411764705882352,False
primary,both,L4,action,2,hellinger_to_pre,193,786,12,0.7081174438687393,0.6525032749457295,0.8224761500953994,0.20811744386873932,0.500281746031746,0.41665209790209784,0.5916215728715725,0.034401056505960086,168,0.17371638736277922,0.09664544589943086,0.2880581616549752,0.0025,True,True,0.028,True
primary,both,L4,action,3,hellinger_to_pre,193,786,12,0.672020725388601,0.6205880876446964,0.7905952189094816,0.17202072538860103,0.5008421416096378,0.4134545819935691,0.5885900371848359,0.033667188467366556,168,0.13835353692123448,0.06817488168464694,0.257505028735632,0.0005,True,True,0.021,True
primary,both,L4,action,4,hellinger_to_pre,189,770,12,0.552469135802469,0.46249929138322,0.6475647616770285,0.052469135802469036,0.5012636382987243,0.4124993836291913,0.5880156707259512,0.03431469178814869,162,0.01815444401432035,-0.06359127151634525,0.11262838849933758,0.2685,False,False,0.31434146341463415,False
primary,both,L4,action,5,hellinger_to_pre,180,740,11,0.5367592592592592,0.4569193752583711,0.7124999999999999,0.03675925925925916,0.5011099601124855,0.4033579560856601,0.5889998539194534,0.03582022392745687,156,0.0009390353318022848,-0.0672848385598664,0.17622134914858015,0.3385,False,False,0.3692727272727273,False
primary,both,L5,state,-1,hellinger_to_pre,193,786,12,0.3838514680483593,0.2834824159021406,0.5399469096979579,0.11614853195164071,0.5004960317460317,0.42016132630337455,0.5894782214156079,0.03254023388276943,168,0.08360829806887128,-0.07409215755025712,0.19514503260001134,0.222,False,False,0.2722335766423358,False
primary,both,L5,state,0,hellinger_to_pre,193,786,12,0.6905008635578583,0.4386506140917907,0.821302174328456,0.19050086355785834,0.49956622023809516,0.4101084716497716,0.5833762886597936,0.03364483008059817,168,0.15685603347726018,-0.06061743153615757,0.2976135591448194,0.1495,False,False,0.22698666666666664,False
primary,both,L5,state,1,hellinger_to_pre,193,786,12,0.696545768566494,0.31791871731351506,0.9200158730158728,0.19654576856649397,0.4980290178571428,0.40561502177068215,0.5854112479199003,0.03394384638133789,168,0.16260192218515607,-0.03650364446000877,0.39205418844366996,0.092,False,False,0.189,False
primary,both,L5,state,2,hellinger_to_pre,193,786,12,0.6405008635578583,0.30999725274725276,0.8077714150222443,0.1405008635578583,0.4988519345238095,0.40808145714037825,0.5818267178830558,0.033291839015598935,168,0.10720902454225936,-0.03887157538245832,0.2869634452770138,0.097,False,False,0.19171764705882352,False
primary,both,L5,state,3,hellinger_to_pre,193,786,12,0.657426597582038,0.35902658711770163,0.8090492784201667,0.15742659758203803,0.4996141556173367,0.4087983202945237,0.5909134954193094,0.033688246681275034,168,0.12373835090076299,-0.05068738920471904,0.2839105295007971,0.108,False,False,0.201414364640884,False
primary,both,L5,state,4,hellinger_to_pre,189,770,12,0.6331569664902997,0.5496234567901235,0.681222564683768,0.13315696649029973,0.4996586339313891,0.40922063149972626,0.5833333333333334,0.03431890181325009,162,0.09883806467704964,-0.022863868179963713,0.15793657537640124,0.037,False,False,0.13086315789473682,False
primary,both,L5,state,5,hellinger_to_pre,180,740,11,0.6897222222222221,0.5019719298245614,0.7618287918252855,0.18972222222222213,0.4993968104566153,0.4073784722222222,0.588661089306617,0.035392872232791694,156,0.15432934998943043,-0.04915121275783043,0.23626526251526248,0.0585,False,False,0.1665762711864407,False
primary,both,L5,action,-1,hellinger_to_pre,193,786,12,0.4771157167530225,0.3941522435897435,0.5655019752662314,0.0228842832469775,0.5003216765873015,0.42015928906773975,0.589289343786295,0.03267644901533157,168,-0.009792165768354073,-0.06858437070402196,0.08193078814460394,0.47,False,False,0.4756626506024096,False
primary,both,L5,action,0,hellinger_to_pre,193,786,12,0.5439550949913644,0.4400689607630875,0.7192857142857142,0.04395509499136441,0.5004511408730159,0.40854904129793507,0.5875047657952069,0.0331377831447535,168,0.01081731184661091,-0.053714227756058504,0.18193343693343692,0.2805,False,False,0.32057142857142856,False
primary,both,L5,action,1,hellinger_to_pre,193,786,12,0.6178756476683938,0.5079730481655363,0.8634364111498257,0.11787564766839376,0.5009079861111111,0.411716543079096,0.5897093290441177,0.03390256920628379,168,0.08397307846210997,-0.030070737621265376,0.2925372775372773,0.071,False,False,0.1704,False
primary,both,L5,action,2,hellinger_to_pre,193,786,12,0.6855785837651123,0.588529065860215,0.8448006896551724,0.18557858376511227,0.5010114087301587,0.4156163194444445,0.5887876427829698,0.03326796967148654,168,0.15231061409362573,0.0412377304849402,0.31591536552281374,0.003,True,False,0.029647058823529412,True
primary,both,L5,action,3,hellinger_to_pre,193,786,12,0.6986183074265975,0.6127032085561497,0.7556362441588784,0.19861830742659747,0.5013957605622089,0.41665909090909087,0.5846827580142699,0.0332997583900076,168,0.16531854903658988,0.04846984837823076,0.23280775863566128,0.0075,True,True,0.05478260869565217,False
primary,both,L5,action,4,hellinger_to_pre,189,770,12,0.6789241622574955,0.5556703082655827,0.7242727226307191,0.17892416225749552,0.5008761213108475,0.4070349299995318,0.583352102102102,0.035425875312286484,162,0.14349828694520905,-0.00918233839429502,0.20650915878301135,0.033,False,False,0.12184615384615385,False
primary,both,L5,action,5,hellinger_to_pre,180,740,11,0.7571296296296295,0.5311366076221148,0.835761290214026,0.2571296296296295,0.5013497274907716,0.39285714285714285,0.5951043762575451,0.03687046268205532,156,0.22025916694757416,-0.032388638048385994,0.31739133097648753,0.0465,False,False,0.1516893203883495,False
primary,both,L12,state,-1,hellinger_to_pre,193,786,12,0.4055267702936097,0.32534594882729206,0.46680045454545455,0.09447322970639033,0.4996795634920635,0.4166666666666667,0.5864779824782025,0.03288723139202986,168,0.061585998314360464,-0.027085474333815345,0.14004477483898217,0.06,False,False,0.16661157024793388,False
primary,both,L12,state,0,hellinger_to_pre,193,786,12,0.584887737478411,0.5249946581196582,0.6818621399176953,0.08488773747841105,0.5006904761904761,0.4149433992346939,0.5855336802827965,0.03370094939016615,168,0.0511867880882449,-0.032814602743271346,0.14617445192870876,0.099,False,False,0.1945263157894737,False
primary,both,L12,state,1,hellinger_to_pre,193,786,12,0.43963730569948184,0.35213318054494525,0.6952306397306387,0.06036269430051816,0.4997961309523809,0.41774999999999995,0.5876012905162064,0.033344547572316696,168,0.027018146728201464,-0.052596638076163896,0.15016986636742546,0.202,False,False,0.257388679245283,False
primary,both,L12,state,2,hellinger_to_pre,193,786,12,0.5199481865284974,0.41026478390269155,0.7317724750277469,0.01994818652849739,0.49910292658730154,0.4166346153846153,0.5806587941628264,0.03313882477252248,168,-0.01319063824402509,-0.04812510697418182,0.19273733024421527,0.2785,False,False,0.32046575342465755,False
primary,both,L12,state,3,hellinger_to_pre,193,786,12,0.4120034542314335,0.3483015692118875,0.6639355639976614,0.08799654576856653,0.498502621245604,0.41761189194577353,0.5859763749454386,0.03314725710640572,168,0.05484928866216081,-0.05499068386692535,0.14560824965579444,0.1495,False,False,0.22698666666666664,False
primary,both,L12,state,4,hellinger_to_pre,189,770,12,0.4123456790123457,0.3501114550386999,0.655561111111111,0.0876543209876543,0.49936266148331176,0.4100163293796365,0.5919617200328405,0.034579326862317655,162,0.053074994125336644,-0.059857452320166524,0.14181426808042072,0.165,False,False,0.23692307692307693,False
primary,both,L12,state,5,hellinger_to_pre,180,740,11,0.35712962962962963,0.20498905357405925,0.6250055309734515,0.14287037037037037,0.49945891196947423,0.40673108488959087,0.5949820691154095,0.0364451166968059,156,0.10642525367356448,-0.06928510034826227,0.26694168243019833,0.1425,False,False,0.22691943127962083,False
primary,both,L12,action,-1,hellinger_to_pre,193,786,12,0.42702936096718475,0.2982726692209451,0.623770506612705,0.07297063903281525,0.5004650297619048,0.41342905405405406,0.5833333333333333,0.03363068049295533,168,0.03933995853985992,-0.05153911049951962,0.18022002076278376,0.1745,False,False,0.24468049792531119,False
primary,both,L12,action,0,hellinger_to_pre,193,786,12,0.586614853195164,0.5115963203463204,0.6482921245421246,0.08661485319516404,0.4996217757936508,0.4130145224518888,0.5882471537001898,0.03349270738931084,168,0.053122145805853206,-0.04807582762166686,0.12353060991031464,0.101,False,False,0.19679999999999997,False
primary,both,L12,action,1,hellinger_to_pre,193,786,12,0.6129533678756477,0.5017948511665326,0.706695652173913,0.11295336787564769,0.49978546626984127,0.4064977134146341,0.5851575080515298,0.03336731796711698,168,0.07958604990853071,-0.04548685400778228,0.1822581999814934,0.0735,False,False,0.17514893617021274,False
primary,both,L12,action,2,hellinger_to_pre,193,786,12,0.7491364421416233,0.7186088423295455,0.806704081632653,0.24913644214162334,0.5001192956349206,0.41522624763567584,0.5811446703880914,0.03202914920901836,168,0.21710729293260497,0.15075871551361428,0.2806568736141905,0.0005,True,True,0.021,True
primary,both,L12,action,3,hellinger_to_pre,193,786,12,0.6743523316062177,0.5656812857886517,0.7365606338018925,0.17435233160621766,0.4995864446701834,0.4137896413239163,0.5823424796747966,0.03361822468910815,168,0.14073410691710952,0.004060071181915988,0.21902348008970157,0.0225,True,False,0.0945,False
primary,both,L12,action,4,hellinger_to_pre,189,770,12,0.6957671957671958,0.5336583333333333,0.8045864061094226,0.1957671957671958,0.5004190171542723,0.4120169082125603,0.584919600337573,0.033892158277652414,162,0.1618750374895434,-0.041305555555555644,0.2812796231102144,0.0885,False,False,0.18469565217391304,False
primary,both,L12,action,5,hellinger_to_pre,180,740,11,0.765925925925926,0.5358404474536356,0.8850006038647343,0.265925925925926,0.4996125678637942,0.40241720085470084,0.5917112235067434,0.036528119711616194,156,0.22939780621430983,-0.02814743904434623,0.3624944863480101,0.0435,False,False,0.14933333333333332,False
primary,both,L13,state,-1,hellinger_to_pre,193,786,12,0.3536269430051813,0.1970051930596285,0.5882675120772949,0.14637305699481867,0.4997477678571428,0.4176141885325559,0.592783993283349,0.033228165553634996,168,0.11314489144118367,-0.046097884306211104,0.27915885673773744,0.128,False,False,0.21397014925373137,False
primary,both,L13,state,0,hellinger_to_pre,193,786,12,0.5100172711571676,0.42529029577932875,0.5597200367164958,0.010017271157167551,0.4999618055555555,0.4099195432619837,0.5820897108843536,0.03341685554348159,168,-0.023399584386314037,-0.07309975307145566,0.05061151899784313,0.562,False,False,0.562,False
primary,both,L13,state,1,hellinger_to_pre,193,786,12,0.4876511226252159,0.3151492024202421,0.6615714285714284,0.012348877374784073,0.4984072420634921,0.40348615679824557,0.5799322199810156,0.03351607847392428,168,-0.021167201099140207,-0.05862022747077116,0.17187984549587498,0.2785,False,False,0.32046575342465755,False
primary,both,L13,state,2,hellinger_to_pre,193,786,12,0.6085492227979276,0.47224488609948856,0.6952683498896248,0.10854922279792756,0.49935416666666665,0.40625,0.5810950862029541,0.03334073806808111,168,0.07520848472984645,-0.0529731339469996,0.16731193972810912,0.119,False,False,0.21155555555555552,False
primary,both,L13,state,3,hellinger_to_pre,193,786,12,0.5413644214162349,0.4219414682539683,0.6607242063492063,0.041364421416234864,0.4998995491160536,0.4142184624658925,0.585820895522388,0.0334737198483606,168,0.007890701567874261,-0.06471757845485573,0.12035130899112115,0.3075,False,False,0.34496,False
primary,both,L13,state,4,hellinger_to_pre,189,770,12,0.48985890652557323,0.3869972222222222,0.6563020833333328,0.010141093474426766,0.49969113377994534,0.4057376290668225,0.598490675990676,0.03550193946264642,162,-0.025360845988219652,-0.0679843860452413,0.1300244751843877,0.3385,False,False,0.3692727272727273,False
primary,both,L13,state,5,hellinger_to_pre,180,740,11,0.5425925925925926,0.4054583402329304,0.7854649859943977,0.042592592592592626,0.4992869592395098,0.4067208195364238,0.5940097281540232,0.035724651682635236,156,0.00686794090995739,-0.08056225490196077,0.25269218851924324,0.2265,False,False,0.2757391304347826,False
primary,both,L13,action,-1,hellinger_to_pre,193,786,12,0.496545768566494,0.39776086956521733,0.6453267463235294,0.003454231433505983,0.49966493055555555,0.41490393032212886,0.590749007936508,0.03364662369199537,168,-0.030192392258489388,-0.059535482723850085,0.11476436790410835,0.345,False,False,0.3739354838709677,False
primary,both,L13,action,0,hellinger_to_pre,193,786,12,0.5363557858376512,0.4837009548611111,0.6347594715852443,0.0363557858376512,0.5000895337301587,0.4119012605042016,0.5803890195053988,0.03263779758031403,168,0.003717988257337171,-0.06152089013007133,0.10245008267879292,0.3705,False,False,0.39270662460567823,False
primary,both,L13,action,1,hellinger_to_pre,193,786,12,0.4638169257340242,0.4149500522678327,0.6774606151537882,0.03618307426597578,0.500265376984127,0.415084044624139,0.5815261793123047,0.03256127082277902,168,0.003621803443196757,-0.06163285093934136,0.12990385559117973,0.317,False,False,0.3520792079207921,False
primary,both,L13,action,2,hellinger_to_pre,193,786,12,0.6761658031088082,0.617626778580842,0.8085714285714284,0.17616580310880825,0.49955753968253963,0.4166666666666667,0.5903669023921774,0.03296237995787741,168,0.14320342315093085,0.06672687875936274,0.2714487559606427,0.0015,True,True,0.028,True
primary,both,L13,action,3,hellinger_to_pre,193,786,12,0.765112262521589,0.696944775763359,0.8256759906759903,0.26511226252158904,0.5000952603721128,0.411397612769564,0.5867680310760667,0.033040317369758494,168,0.23207194515183055,0.13525997701982256,0.29846414129204907,0.0005,True,True,0.021,True
primary,both,L13,action,4,hellinger_to_pre,189,770,12,0.765079365079365,0.5753738047095496,0.8986597542242702,0.265079365079365,0.5006400561239027,0.4096668426181582,0.5884017627321199,0.033870567237392034,162,0.23120879784197299,0.009222787903472113,0.3717352922326478,0.0195,True,False,0.08621052631578947,False
primary,both,L13,action,5,hellinger_to_pre,180,740,11,0.7401851851851853,0.5689035087719299,0.8611911630036628,0.24018518518518528,0.5008122293611236,0.3984324919871795,0.6000337837837836,0.037418708739854596,156,0.2027664764453307,-0.019723547979797994,0.32840073496694583,0.0325,False,False,0.12184615384615385,False
primary,both,L14,state,-1,hellinger_to_pre,193,786,12,0.3801381692573403,0.2533964401294499,0.6239367816091953,0.11986183074265971,0.5007180059523809,0.4202446831597222,0.5856621168582374,0.03220402641443317,168,0.08765780432822654,-0.04406993534243546,0.22925173534302573,0.1335,False,False,0.2175072463768116,False
primary,both,L14,state,0,hellinger_to_pre,193,786,12,0.5137305699481866,0.36727309210453984,0.7336515376984125,0.013730569948186555,0.5004394841269841,0.41504814709055143,0.581608899111675,0.03229629087913314,168,-0.018565720930946585,-0.04549623571710452,0.209208914215886,0.2,False,False,0.2564885496183206,False
primary,both,L14,state,1,hellinger_to_pre,193,786,12,0.42841105354058723,0.3508418263515283,0.6931394984326017,0.07158894645941277,0.4998794642857143,0.4113922857361056,0.590626531862745,0.0331708394152146,168,0.03841810704419817,-0.056299403365578815,0.14896773077003111,0.1795,False,False,0.2482285714285714,False
primary,both,L14,state,2,hellinger_to_pre,193,786,12,0.5107081174438687,0.3767105776736926,0.7731266057664858,0.010708117443868681,0.4998048115079365,0.41565476190476186,0.5854817708333332,0.03275002631668516,168,-0.022041908872816478,-0.04368061373054351,0.23767770301682864,0.2195,False,False,0.272,False
primary,both,L14,state,3,hellinger_to_pre,193,786,12,0.5746113989637306,0.48253112894299943,0.7590991436100133,0.07461139896373059,0.5000152002542534,0.4122175925925926,0.5840067415730337,0.03394937088460687,168,0.04066202807912372,-0.046584100212461114,0.21681587361956273,0.1685,False,False,0.2398983050847458,False
primary,both,L14,state,4,hellinger_to_pre,189,770,12,0.7257495590828925,0.6900828867535187,0.8110374909714698,0.22574955908289251,0.5000439372122909,0.4049351426509671,0.5878692572919578,0.03455031437106753,162,0.19119924471182498,0.11587700670149312,0.27222506830601106,0.001,True,True,0.028,True
primary,both,L14,state,5,hellinger_to_pre,180,740,11,0.6449074074074074,0.5356697819314643,0.7242085832424572,0.14490740740740737,0.49956265729118804,0.4040271132376395,0.5904988267526611,0.03531383234053169,156,0.10959357506687568,-0.014351767876153367,0.19710337012933862,0.038,False,False,0.13299999999999998,False
primary,both,L14,action,-1,hellinger_to_pre,193,786,12,0.4284974093264248,0.2816126176408322,0.6377300368550369,0.07150259067357517,0.5000396825396826,0.41499085365853655,0.5887876427829698,0.03387863821292324,168,0.037623952460651935,-0.054173070095354166,0.19424042417878595,0.1595,False,False,0.23300869565217391,False
primary,both,L14,action,0,hellinger_to_pre,193,786,12,0.5313471502590674,0.41423209555129253,0.6293792207792207,0.031347150259067424,0.4995959821428571,0.41663602941176475,0.5825414078674948,0.03301525651785016,168,-0.0016681062587827339,-0.06431003702280398,0.1005852272727273,0.3645,False,False,0.3888,False
primary,both,L14,action,1,hellinger_to_pre,193,786,12,0.6171848013816926,0.5846111111111112,0.6654707241910632,0.11718480138169263,0.4992532242063492,0.41608097784568376,0.5875804300062774,0.03291792831197992,168,0.0842668730697127,0.014097700736347194,0.13588525106384014,0.0165,True,False,0.07700000000000001,False
primary,both,L14,action,2,hellinger_to_pre,193,786,12,0.7177892918825562,0.5977181787969426,0.7923148148148147,0.21778929188255625,0.49996924603174603,0.41347705696202525,0.5862873211479612,0.032647922572820696,168,0.18514136930973554,0.04108380824917677,0.26649453862335876,0.0125,True,True,0.06666666666666667,False
primary,both,L14,action,3,hellinger_to_pre,193,786,12,0.6957685664939551,0.661006391315519,0.7609418402777779,0.19576856649395513,0.4999224348921205,0.4097214147286821,0.5869628412537917,0.033189647435927325,168,0.1625789190580278,0.0840135055873586,0.2374025304705574,0.002,True,True,0.028,True
primary,both,L14,action,4,hellinger_to_pre,189,770,12,0.6648148148148147,0.4163738679902473,0.7766398983344145,0.16481481481481475,0.5002629591169716,0.4130005411255411,0.5972355769230768,0.035113841633752384,162,0.12970097318106236,-0.05838398692810456,0.2534331692771002,0.1235,False,False,0.21397014925373137,False
primary,both,L14,action,5,hellinger_to_pre,180,740,11,0.6348148148148149,0.4613217391304347,0.7149126080125687,0.13481481481481494,0.4998459252905344,0.4049492309540975,0.5966706349206349,0.03658171837695849,156,0.09823309643785645,-0.054399138670142046,0.1925283040340492,0.102,False,False,0.19679999999999997,False
primary,both,L15,state,-1,hellinger_to_pre,193,786,12,0.3320379965457686,0.24104030369763113,0.5196579206836108,0.1679620034542314,0.5008583829365079,0.42061584249084244,0.5910548941798941,0.03343053027606051,168,0.13453147317817088,-0.03645585993725549,0.2415676419420092,0.078,False,False,0.17578807947019867,False
primary,both,L15,state,0,hellinger_to_pre,193,786,12,0.36701208981001726,0.2824153052516078,0.5372119055883374,0.13298791018998274,0.5007209821428571,0.4093284970238095,0.5873031874039938,0.034644883674868523,168,0.09834302651511422,-0.06457094928376118,0.20174565822279453,0.1635,False,False,0.23577682403433475,False
primary,both,L15,state,1,hellinger_to_pre,193,786,12,0.3490500863557859,0.3031686595342984,0.5076923076923077,0.15094991364421412,0.5002403273809524,0.41486661222267585,0.5882461605331788,0.033056004238655685,168,0.11789390940555844,-0.03892803347184689,0.18204738348639507,0.0695,False,False,0.1704,False
primary,both,L15,state,2,hellinger_to_pre,193,786,12,0.4547495682210709,0.3443878758479777,0.6455206827723861,0.04525043177892912,0.5000808531746032,0.41494180576010475,0.5862151856763925,0.03350618747190369,168,0.011744244307025434,-0.05675832182850141,0.14422430990091645,0.192,False,False,0.25298054474708176,False
primary,both,L15,state,3,hellinger_to_pre,193,786,12,0.4859240069084629,0.4294794721407624,0.6376353276353276,0.01407599309153712,0.4996960142215569,0.4157737661517536,0.5877415056628913,0.033638613381810754,168,-0.019562620290273634,-0.06885257540148852,0.09365044848792844,0.429,False,False,0.4378181818181818,False
primary,both,L15,state,4,hellinger_to_pre,189,770,12,0.5279541446208112,0.4097111990610826,0.6213955552222389,0.02795414462081125,0.4999234808816601,0.4104375633232016,0.5921838741396263,0.035104822213655774,162,-0.007150677592844525,-0.06796542461304596,0.09955681818181818,0.332,False,False,0.365744262295082,False
primary,both,L15,state,5,hellinger_to_pre,180,740,11,0.4744444444444444,0.4187399655963303,0.617857683982684,0.02555555555555561,0.49967310201018983,0.4033764526331274,0.5895214254952625,0.035669355710570304,156,-0.010113800155014695,-0.0803321564962144,0.08036452631818994,0.466,False,False,0.47303927492447134,False
primary,both,L15,action,-1,hellinger_to_pre,193,786,12,0.4351468048359241,0.38201472431077693,0.5811817168338906,0.0648531951640759,0.5001068948412699,0.4154850980885312,0.5809424612208967,0.03346447680522763,168,0.03138871835884827,-0.062410866358090185,0.10351314855175162,0.2145,False,False,0.26792565055762085,False
primary,both,L15,action,0,hellinger_to_pre,193,786,12,0.570811744386874,0.37192079463364297,0.6723631688415296,0.07081174438687399,0.4996976686507936,0.41159847724230253,0.5895978483606557,0.03324069754788531,168,0.037571046838988674,-0.06346435348332892,0.1557994732862394,0.196,False,False,0.25491891891891894,False
primary,both,L15,action,1,hellinger_to_pre,193,786,12,0.6396373056994819,0.5154320105820105,0.7376617647058822,0.13963730569948185,0.5010721726190476,0.41468487394957987,0.585762451115712,0.03263361114714769,168,0.10700369455233416,-0.026117248062015475,0.1991926354796227,0.065,False,False,0.1704,False
primary,both,L15,action,2,hellinger_to_pre,193,786,12,0.7300518134715026,0.7022198581560285,0.7595316159250585,0.2300518134715026,0.5010503472222222,0.41473575269467355,0.5860027777777778,0.03315700441968849,168,0.1968948090518141,0.1176297823844414,0.24168795398504564,0.0015,True,True,0.028,True
