section,corpus,method,W,rule,dens,whiten,tstd,phi,peak_auc,alpha_nominal,pop,bound_med,n_succ,fa,n_fa,n_pop,det,n_det,phase_mean,phase_p10,phase_p25,phase_p50,phase_p75,phase_p90,t_mean,t_p10,t_p25,t_p50,t_p75,t_p90,t_nmodes,t_dip,hist_8_12,hist_12_16,hist_16_20,hist_20_24,hist_24_28,hist_28_32,hist_32_35,n_delay,delay_mean,frac_early,frac_late,delay_p10,delay_p25,delay_p50,delay_p75,delay_p90,arl0,arl0_expo,arl1,arl1_expo,arl0_mean_alarm_t,arl1_mean_alarm_t
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.06,all_fail,-0.03389854170382022,296,0.060810810810810814,18,216,0.7777777777777778,168,0.5720009157509157,0.5384615384615384,0.5576923076923077,0.5961538461538461,0.6153846153846154,0.6346153846153846,29.74404761904762,28.0,29.0,31.0,32.0,33.0,3,0.9992604804168581,10,0,2,0,0,84,72,0,,,,,,,,,434.1666666666667,7815.0,30.458333333333332,5117.0,24.166666666666668,29.74404761904762
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.07,all_fail,-0.0339681792538613,296,0.0777027027027027,23,216,0.7777777777777778,168,0.5616987179487178,0.5384615384615384,0.5576923076923077,0.5961538461538461,0.6153846153846154,0.6346153846153846,29.208333333333332,28.0,29.0,31.0,32.0,33.0,2,0.9994646461369507,14,0,2,0,0,85,67,0,,,,,,,,,335.39130434782606,7714.0,29.922619047619047,5027.0,21.91304347826087,29.208333333333332
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.08,all_fail,-0.034109179629012935,296,0.09121621621621621,27,216,0.7916666666666666,171,0.5328385065227169,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,0.6346153846153846,27.707602339181285,11.0,29.0,31.0,32.0,33.0,2,0.999702651088995,26,0,2,0,0,87,56,0,,,,,,,,,282.14814814814815,7618.0,27.81286549707602,4756.0,20.14814814814815,27.707602339181285
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.09,all_fail,-0.034291029209271066,296,0.10810810810810811,32,216,0.7962962962962963,172,0.5270572450805009,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,0.6326923076923078,27.406976744186046,11.0,29.0,31.0,32.0,32.900000000000006,2,0.9996767650075647,28,0,2,0,0,91,51,0,,,,,,,,,234.3125,7498.0,27.313953488372093,4698.0,18.5625,27.406976744186046
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.1,all_fail,-0.034373971866443746,296,0.11486486486486487,34,216,0.8194444444444444,177,0.4967405475880051,0.21153846153846154,0.5384615384615384,0.5769230769230769,0.6153846153846154,0.6230769230769232,25.83050847457627,11.0,28.0,30.0,32.0,32.400000000000006,2,0.9997829340590852,42,0,2,0,0,88,45,0,,,,,,,,,219.73529411764707,7471.0,24.779661016949152,4386.0,18.676470588235293,25.83050847457627
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.11,all_fail,-0.03454916016198694,296,0.13851351351351351,41,216,0.8287037037037037,179,0.4802320584443489,0.19230769230769232,0.21153846153846154,0.5769230769230769,0.5961538461538461,0.6153846153846154,24.972067039106147,10.0,11.0,30.0,31.0,32.0,2,0.9997806622391472,49,0,2,0,0,89,39,0,,,,,,,,,177.5609756097561,7280.0,23.553072625698324,4216.0,16.634146341463413,24.972067039106147
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.12,all_fail,-0.03493421291932463,296,0.14864864864864866,44,216,0.8379629629629629,181,0.47705057373565657,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.806629834254142,10.0,11.0,29.0,31.0,32.0,2,0.9997336605938356,51,0,2,0,1,89,38,0,,,,,,,,,164.3409090909091,7231.0,23.027624309392266,4168.0,16.704545454545453,24.806629834254142
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.13,all_fail,-0.03515461471397429,296,0.15878378378378377,47,216,0.8472222222222222,183,0.4683690626313577,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.3551912568306,10.0,11.0,29.0,31.0,32.0,2,0.9997172572107702,55,0,2,0,2,92,32,0,,,,,,,,,152.29787234042553,7158.0,22.224043715846996,4067.0,16.25531914893617,24.3551912568306
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.14,all_fail,-0.0352906776824966,296,0.15878378378378377,47,216,0.8564814814814815,185,0.4661122661122661,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.237837837837837,10.0,11.0,29.0,31.0,32.0,2,0.999714770501613,56,0,2,0,2,97,28,0,,,,,,,,,152.27659574468086,7157.0,21.762162162162163,4026.0,16.23404255319149,24.237837837837837
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.15,all_fail,-0.03534920082893222,296,0.15878378378378377,47,216,0.8564814814814815,185,0.4635135135135135,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.102702702702704,10.0,11.0,29.0,31.0,32.0,2,0.9997197512134951,57,0,2,0,2,96,28,0,,,,,,,,,152.27659574468086,7157.0,21.627027027027026,4001.0,16.23404255319149,24.102702702702704
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.16,all_fail,-0.035413855221122496,296,0.16554054054054054,49,216,0.8703703703703703,188,0.4567307692307692,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.75,10.0,11.0,29.0,31.0,32.0,2,0.9997359148185375,61,0,2,0,2,96,27,0,,,,,,,,,145.53061224489795,7131.0,20.77127659574468,3905.0,16.428571428571427,23.75
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.17,all_fail,-0.035648150136694305,296,0.17229729729729729,51,216,0.8796296296296297,190,0.45313765182186233,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.563157894736843,10.0,11.0,29.0,31.0,32.0,2,0.999774629333661,63,1,1,0,4,96,25,0,,,,,,,,,139.6078431372549,7120.0,20.257894736842104,3849.0,16.901960784313726,23.563157894736843
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.18,all_fail,-0.03568371082656085,296,0.17229729729729729,51,216,0.8796296296296297,190,0.4467611336032389,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.231578947368423,10.0,11.0,29.0,31.0,32.0,2,0.9997828820007273,66,1,1,0,4,93,25,0,,,,,,,,,139.2156862745098,7100.0,19.926315789473684,3786.0,16.50980392156863,23.231578947368423
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.19,all_fail,-0.03583747253287583,296,0.1858108108108108,55,216,0.8842592592592593,191,0.4422070076520338,0.19230769230769232,0.21153846153846154,0.5384615384615384,0.5961538461538461,0.6153846153846154,22.994764397905758,10.0,11.0,28.0,31.0,32.0,2,0.9997878610356784,68,1,1,0,4,92,25,0,,,,,,,,,127.98181818181818,7039.0,19.528795811518325,3730.0,16.672727272727272,22.994764397905758
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.2,all_fail,-0.03607109782751649,296,0.19256756756756757,57,216,0.8935185185185185,193,0.438421681944998,0.19230769230769232,0.19230769230769232,0.5384615384615384,0.5961538461538461,0.6153846153846154,22.797927461139896,10.0,10.0,28.0,31.0,32.0,2,0.9998975340650423,70,2,0,0,6,91,24,0,,,,,,,,,122.66666666666667,6992.0,19.015544041450777,3670.0,16.45614035087719,22.797927461139896
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.21,all_fail,-0.03630657447502016,296,0.20945945945945946,62,216,0.8981481481481481,194,0.41851704996034894,0.19230769230769232,0.19230769230769232,0.5384615384615384,0.5913461538461539,0.6153846153846154,21.762886597938145,10.0,10.0,28.0,30.75,32.0,2,0.9999073240016908,80,2,0,0,5,85,22,0,,,,,,,,,110.24193548387096,6835.0,17.824742268041238,3458.0,15.338709677419354,21.762886597938145
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.22,all_fail,-0.03647106164135038,296,0.22972972972972974,68,216,0.9074074074074074,196,0.4098312401883831,0.19230769230769232,0.19230769230769232,0.5384615384615384,0.5769230769230769,0.6153846153846154,21.31122448979592,10.0,10.0,28.0,30.0,32.0,2,0.9998972623447872,84,3,0,0,6,81,22,0,,,,,,,,,98.42647058823529,6693.0,17.066326530612244,3345.0,14.897058823529411,21.31122448979592
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.23,all_fail,-0.03650976275093853,296,0.25,74,216,0.9074074074074074,196,0.40767268445839877,0.19230769230769232,0.19230769230769232,0.5384615384615384,0.5769230769230769,0.6153846153846154,21.198979591836736,10.0,10.0,28.0,30.0,32.0,2,0.9998961250827143,85,3,0,0,6,80,22,0,,,,,,,,,89.04054054054055,6589.0,16.95408163265306,3323.0,15.04054054054054,21.198979591836736
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.24,all_fail,-0.03652816079556941,296,0.25675675675675674,76,216,0.9120370370370371,197,0.4021866458414681,0.19230769230769232,0.19230769230769232,0.5384615384615384,0.5769230769230769,0.6153846153846154,20.913705583756347,10.0,10.0,28.0,30.0,32.0,2,0.9998940342703052,88,3,0,0,6,79,21,0,,,,,,,,,85.80263157894737,6521.0,16.517766497461928,3254.0,14.644736842105264,20.913705583756347
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.25,all_fail,-0.03656692942604422,296,0.2702702702702703,80,216,0.9166666666666666,198,0.3978243978243978,0.19230769230769232,0.19230769230769232,0.5192307692307693,0.5769230769230769,0.6019230769230771,20.68686868686869,10.0,10.0,27.0,30.0,31.30000000000001,2,0.9998723839875777,90,3,0,0,9,76,20,0,,,,,,,,,80.1125,6409.0,16.141414141414142,3196.0,14.2125,20.68686868686869
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.26,all_fail,-0.03665004624053835,296,0.27364864864864863,81,216,0.9166666666666666,198,0.39743589743589747,0.19230769230769232,0.19230769230769232,0.5192307692307693,0.5769230769230769,0.6019230769230771,20.666666666666668,10.0,10.0,27.0,30.0,31.30000000000001,2,0.9998276231257264,90,3,0,0,10,75,20,0,,,,,,,,,79.03703703703704,6402.0,16.12121212121212,3192.0,14.37037037037037,20.666666666666668
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.27,all_fail,-0.03668280411511659,296,0.27702702702702703,82,216,0.9166666666666666,198,0.3913170163170163,0.19230769230769232,0.19230769230769232,0.5192307692307693,0.5769230769230769,0.6019230769230771,20.348484848484848,10.0,10.0,27.0,30.0,31.30000000000001,2,0.999822097559149,93,3,0,0,10,72,20,0,,,,,,,,,77.5609756097561,6360.0,15.803030303030303,3129.0,14.097560975609756,20.348484848484848
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.28,all_fail,-0.03671369026415049,296,0.2972972972972973,88,216,0.9212962962962963,199,0.3914766138384229,0.19230769230769232,0.19230769230769232,0.5192307692307693,0.5769230769230769,0.5961538461538461,20.35678391959799,10.0,10.0,27.0,30.0,31.0,2,0.999824738140394,93,3,0,0,10,74,19,0,,,,,,,,,71.05681818181819,6253.0,15.663316582914574,3117.0,14.238636363636363,20.35678391959799
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.29,all_fail,-0.0367847669404,296,0.3108108108108108,92,216,0.9212962962962963,199,0.38558175492848856,0.19230769230769232,0.19230769230769232,0.5,0.5769230769230769,0.5961538461538461,20.050251256281406,10.0,10.0,26.0,30.0,31.0,2,0.999818627029689,96,3,0,0,10,71,19,0,,,,,,,,,67.1086956521739,6174.0,15.35678391959799,3056.0,14.23913043478261,20.050251256281406
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.3,all_fail,-0.03684175829403102,296,0.31756756756756754,94,216,0.9259259259259259,200,0.3826923076923077,0.19230769230769232,0.19230769230769232,0.28846153846153844,0.5769230769230769,0.5961538461538461,19.9,10.0,10.0,15.0,30.0,31.0,2,0.9998157143103107,98,3,0,0,10,70,19,0,,,,,,,,,65.14893617021276,6124.0,15.06,3012.0,14.127659574468085,19.9
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.137,all_fail,-0.03525939618702977,296,0.15878378378378377,47,216,0.8564814814814815,185,0.4664241164241163,0.19230769230769232,0.21153846153846154,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.254054054054055,10.0,11.0,29.0,31.0,32.0,2,0.999714915571184,56,0,2,0,2,95,30,0,,,,,,,,,152.27659574468086,7157.0,21.778378378378378,4029.0,16.23404255319149,24.254054054054055
seq_sweep,B,fixed,8,K2,-,-,False,,0.7375498007968128,0.051,all_fail,-0.033467294648289674,296,0.0472972972972973,14,216,0.7638888888888888,165,0.5773892773892774,0.5576923076923077,0.5769230769230769,0.5961538461538461,0.6153846153846154,0.6346153846153846,30.024242424242424,29.0,30.0,31.0,32.0,33.0,3,0.9992011430209036,8,0,2,0,0,81,74,0,,,,,,,,,564.0714285714286,7897.0,31.36969696969697,5176.0,27.214285714285715,30.024242424242424
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.01,all_fail,-0.02992428257130086,296,0.010135135135135136,3,216,0.3055555555555556,66,0.6375291375291373,0.6153846153846154,0.6346153846153846,0.6346153846153846,0.6538461538461539,0.6538461538461539,33.15151515151515,32.0,33.0,33.0,34.0,34.0,1,,0,0,0,0,0,0,66,0,,,,,,,,,2663.6666666666665,7991.0,87.51515151515152,5776.0,33.666666666666664,33.15151515151515
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.02,all_fail,-0.031548359664157026,296,0.02364864864864865,7,216,0.38425925925925924,83,0.6341519925857274,0.6153846153846154,0.6153846153846154,0.6346153846153846,0.6538461538461539,0.6538461538461539,32.975903614457835,32.0,32.0,33.0,34.0,34.0,1,,0,0,0,0,0,6,77,0,,,,,,,,,1141.5714285714287,7991.0,69.24096385542168,5747.0,33.857142857142854,32.975903614457835
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.03,all_fail,-0.032579880673438304,296,0.037162162162162164,11,216,0.5879629629629629,127,0.6323440339188369,0.5961538461538461,0.6153846153846154,0.6346153846153846,0.6538461538461539,0.6538461538461539,32.881889763779526,31.0,32.0,33.0,34.0,34.0,1,,0,0,0,0,0,16,111,0,,,,,,,,,725.9090909090909,7985.0,44.803149606299215,5690.0,33.36363636363637,32.881889763779526
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.04,all_fail,-0.03345309337601065,296,0.04054054054054054,12,216,0.6527777777777778,141,0.5687397708674304,0.23076923076923078,0.5961538461538461,0.6153846153846154,0.6346153846153846,0.6538461538461539,29.574468085106382,12.0,31.0,32.0,33.0,34.0,2,0.9999987992693814,0,19,0,0,0,33,89,0,,,,,,,,,657.25,7887.0,36.93617021276596,5208.0,25.25,29.574468085106382
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.05,all_fail,-0.03647380345501005,296,0.060810810810810814,18,216,0.7175925925925926,155,0.5563275434243176,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,0.6346153846153846,28.929032258064517,12.0,30.0,32.0,33.0,33.0,2,0.9995151526037521,0,21,2,0,0,48,84,0,,,,,,,,,432.05555555555554,7777.0,32.55483870967742,5046.0,22.055555555555557,28.929032258064517
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.06,all_fail,-0.03663466381840407,296,0.06418918918918919,19,216,0.7314814814814815,158,0.5469814995131451,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,0.6346153846153846,28.443037974683545,12.0,30.0,32.0,33.0,33.0,2,0.9995759224747132,0,25,2,0,0,50,81,0,,,,,,,,,409.2105263157895,7775.0,31.354430379746834,4954.0,22.57894736842105,28.443037974683545
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.07,all_fail,-0.03670438867993652,296,0.07432432432432433,22,216,0.7361111111111112,159,0.536526366715046,0.23076923076923078,0.5673076923076923,0.5961538461538461,0.6346153846153846,0.6346153846153846,27.89937106918239,12.0,29.5,31.0,33.0,33.0,2,0.9996269824608577,3,26,2,0,0,50,78,0,,,,,,,,,351.1818181818182,7726.0,30.57861635220126,4862.0,21.90909090909091,27.89937106918239
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.08,all_fail,-0.036904754117131226,296,0.09121621621621621,27,216,0.75,162,0.525403608736942,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6298076923076923,0.6346153846153846,27.320987654320987,12.0,29.0,31.0,32.75,33.0,2,0.9996775856616508,7,27,2,0,0,50,76,0,,,,,,,,,282.85185185185185,7637.0,29.320987654320987,4750.0,20.85185185185185,27.320987654320987
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.09,all_fail,-0.037185310386121266,296,0.10472972972972973,31,216,0.7638888888888888,165,0.5157342657342657,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,0.6346153846153846,26.818181818181817,12.0,29.0,31.0,32.0,33.0,2,0.9996815910555219,11,27,2,0,0,52,73,0,,,,,,,,,243.48387096774192,7548.0,28.163636363636364,4647.0,19.677419354838708,26.818181818181817
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.1,all_fail,-0.0373232471756637,296,0.11486486486486487,34,216,0.7731481481481481,167,0.514048825426071,0.23076923076923078,0.5480769230769231,0.5961538461538461,0.6153846153846154,0.6346153846153846,26.730538922155688,12.0,28.5,31.0,32.0,33.0,2,0.9996826771250374,12,27,2,0,0,53,73,0,,,,,,,,,220.64705882352942,7502.0,27.652694610778443,4618.0,19.58823529411765,26.730538922155688
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.11,all_fail,-0.03734605340287089,296,0.11824324324324324,35,216,0.7870370370370371,170,0.5055429864253393,0.23076923076923078,0.2548076923076923,0.5961538461538461,0.6153846153846154,0.6346153846153846,26.288235294117648,12.0,13.25,31.0,32.0,33.0,2,0.9997112310298791,14,29,2,0,0,57,68,0,,,,,,,,,213.65714285714284,7478.0,26.594117647058823,4521.0,19.314285714285713,26.288235294117648
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.12,all_fail,-0.037493615411221974,296,0.125,37,216,0.8009259259259259,173,0.5021120497999111,0.23076923076923078,0.23076923076923078,0.5961538461538461,0.6153846153846154,0.6346153846153846,26.109826589595375,12.0,12.0,31.0,32.0,33.0,2,0.9996616510377241,17,28,2,0,0,58,68,0,,,,,,,,,201.9189189189189,7471.0,25.820809248554912,4467.0,19.91891891891892,26.109826589595375
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.13,all_fail,-0.037589729414321475,296,0.14189189189189189,42,216,0.8148148148148148,176,0.49584790209790197,0.21153846153846154,0.23076923076923078,0.5961538461538461,0.6153846153846154,0.6346153846153846,25.78409090909091,11.0,12.0,31.0,32.0,33.0,2,0.9996765206256982,20,28,2,0,0,61,65,0,,,,,,,,,175.16666666666666,7357.0,24.920454545454547,4386.0,18.88095238095238,25.78409090909091
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.14,all_fail,-0.037732440745458,296,0.1554054054054054,46,216,0.8194444444444444,177,0.49282920469361147,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,25.627118644067796,11.0,12.0,30.0,32.0,33.0,2,0.999643817374141,21,28,2,0,0,65,61,0,,,,,,,,,158.80434782608697,7305.0,24.576271186440678,4350.0,19.065217391304348,25.627118644067796
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.15,all_fail,-0.03784468956291675,296,0.16216216216216217,48,216,0.8287037037037037,179,0.4892565535023635,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,25.441340782122904,11.0,12.0,30.0,32.0,33.0,2,0.9995983343153416,23,28,2,0,0,66,60,0,,,,,,,,,151.70833333333334,7282.0,24.022346368715084,4300.0,19.208333333333332,25.441340782122904
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.16,all_fail,-0.038017176906578236,296,0.16554054054054054,49,216,0.8333333333333334,180,0.4780982905982905,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,24.86111111111111,11.0,12.0,30.0,32.0,33.0,2,0.9996047946259641,28,28,2,0,0,65,57,0,,,,,,,,,148.16326530612244,7260.0,23.261111111111113,4187.0,19.06122448979592,24.86111111111111
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.17,all_fail,-0.03811254864558577,296,0.16891891891891891,50,216,0.8333333333333334,180,0.47724358974358977,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,24.816666666666666,11.0,12.0,30.0,32.0,33.0,2,0.9995995359714153,28,28,2,0,0,66,56,0,,,,,,,,,145.1,7255.0,23.216666666666665,4179.0,19.26,24.816666666666666
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.18,all_fail,-0.0381911996519193,296,0.17567567567567569,52,216,0.8379629629629629,181,0.47556311092222686,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,24.7292817679558,11.0,12.0,30.0,32.0,33.0,2,0.9994741209294407,29,28,2,0,1,66,55,0,,,,,,,,,138.6346153846154,7209.0,22.950276243093924,4154.0,18.942307692307693,24.7292817679558
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.19,all_fail,-0.038321461179293685,296,0.19256756756756757,57,216,0.8425925925925926,182,0.4710481825866441,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6326923076923078,24.494505494505493,11.0,12.0,30.0,32.0,32.900000000000006,2,0.9994593164792741,31,28,2,0,1,67,53,0,,,,,,,,,125.42105263157895,7149.0,22.53846153846154,4102.0,19.210526315789473,24.494505494505493
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.2,all_fail,-0.03840496414341032,296,0.20270270270270271,60,216,0.8472222222222222,183,0.471521647751156,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6346153846153846,24.51912568306011,11.0,12.0,30.0,32.0,33.0,2,0.9994581341925254,31,28,2,0,1,70,51,0,,,,,,,,,118.05,7083.0,22.387978142076502,4097.0,18.85,24.51912568306011
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.21,all_fail,-0.03856422565877437,296,0.20945945945945946,62,216,0.8518518518518519,184,0.471571906354515,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6153846153846154,0.6153846153846154,24.52173913043478,11.0,12.0,30.0,32.0,32.0,2,0.9994436380098691,31,28,2,0,1,74,48,0,,,,,,,,,113.79032258064517,7055.0,22.217391304347824,4088.0,18.887096774193548,24.52173913043478
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.22,all_fail,-0.038593269186094396,296,0.2195945945945946,65,216,0.8518518518518519,184,0.4692725752508361,0.21153846153846154,0.23076923076923078,0.5769230769230769,0.6009615384615384,0.6153846153846154,24.402173913043477,11.0,12.0,30.0,31.25,32.0,2,0.9994529074720131,31,29,2,0,1,75,46,0,,,,,,,,,107.8,7007.0,22.097826086956523,4066.0,18.846153846153847,24.402173913043477
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.23,all_fail,-0.038666452746838324,296,0.23310810810810811,69,216,0.8564814814814815,185,0.46517671517671516,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.18918918918919,11.0,12.0,29.0,31.0,32.0,2,0.9994693680261716,32,30,2,0,1,78,42,0,,,,,,,,,100.26086956521739,6918.0,21.713513513513515,4017.0,18.434782608695652,24.18918918918919
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.24,all_fail,-0.038735553156584494,296,0.2533783783783784,75,216,0.8657407407407407,187,0.462772521596051,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,24.06417112299465,11.0,12.0,29.0,31.0,32.0,2,0.9994431295294653,33,31,2,0,1,77,43,0,,,,,,,,,90.48,6786.0,21.25133689839572,3974.0,17.92,24.06417112299465
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.25,all_fail,-0.03882303193677216,296,0.26013513513513514,77,216,0.8796296296296297,190,0.46042510121457486,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.942105263157895,11.0,12.0,29.0,31.0,32.0,2,0.9994589684691517,35,31,2,0,1,79,42,0,,,,,,,,,87.2987012987013,6722.0,20.63684210526316,3921.0,17.506493506493506,23.942105263157895
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.26,all_fail,-0.03890378260985016,296,0.27702702702702703,82,216,0.8796296296296297,190,0.45981781376518216,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.910526315789475,11.0,12.0,29.0,31.0,32.0,2,0.999458851417251,35,31,2,0,1,80,41,0,,,,,,,,,80.84146341463415,6629.0,20.605263157894736,3915.0,17.378048780487806,23.910526315789475
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.27,all_fail,-0.03892027353867888,296,0.2905405405405405,86,216,0.8796296296296297,190,0.45779352226720643,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.805263157894736,11.0,12.0,29.0,31.0,32.0,2,0.9994669688581361,36,31,2,0,1,79,41,0,,,,,,,,,76.26744186046511,6559.0,20.5,3895.0,17.337209302325583,23.805263157894736
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.28,all_fail,-0.038965381216257804,296,0.30743243243243246,91,216,0.8842592592592593,191,0.45036246476037056,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.418848167539267,11.0,12.0,29.0,31.0,32.0,2,0.9994961031176672,37,34,2,0,1,77,40,0,,,,,,,,,70.84615384615384,6447.0,19.952879581151834,3811.0,17.021978021978022,23.418848167539267
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.29,all_fail,-0.03901585098356008,296,0.3141891891891892,93,216,0.8935185185185185,193,0.44988043045037857,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.39378238341969,11.0,12.0,29.0,31.0,32.0,2,0.9996416889719493,38,34,2,0,1,77,41,0,,,,,,,,,68.84946236559139,6403.0,19.61139896373057,3785.0,16.913978494623656,23.39378238341969
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.3,all_fail,-0.039106209995225065,296,0.3277027027027027,97,216,0.8935185185185185,193,0.44400159426066155,0.21153846153846154,0.23076923076923078,0.5576923076923077,0.5961538461538461,0.6153846153846154,23.088082901554404,11.0,12.0,29.0,31.0,32.0,2,0.9996556157568106,39,36,2,0,1,74,41,0,,,,,,,,,65.47422680412372,6351.0,19.305699481865286,3726.0,17.082474226804123,23.088082901554404
seq_sweep,B,fixed,8,K4,-,-,False,,0.7270916334661355,0.137,all_fail,-0.037705448572523885,296,0.14864864864864866,44,216,0.8148148148148148,176,0.4944274475524475,0.21153846153846154,0.23076923076923078,0.5865384615384615,0.6153846153846154,0.6346153846153846,25.710227272727273,11.0,12.0,30.5,32.0,33.0,2,0.9996677300847614,20,28,2,0,0,64,62,0,,,,,,,,,166.5681818181818,7329.0,24.84659090909091,4373.0,18.931818181818183,25.710227272727273
