window,layer_group,confirmations,quantile,ell_star,ratio_threshold,eps_length,alarm_episodes,tp,fp,recall,precision,timely_fpr,low_prior_alarms,low_prior_tp,low_prior_fp,low_prior_precision,loop_tp,loop_recall,low_prior_loop_tp,low_prior_loop_precision,low_prior_loop_lift,low_prior_static_tp,low_prior_static_precision,low_prior_static_lift,low_prior_phantom_tp,low_prior_phantom_lift,low_prior_pure_phantom_tp,low_prior_pure_phantom_lift,ratio_only_timely_fpr,ratio_only_low_prior_tp,ratio_only_low_prior_loop_tp,low_prior_loop_expected,static_tp,static_recall,low_prior_static_expected,phantom_tp,phantom_recall,low_prior_phantom_precision,low_prior_phantom_expected,pure_phantom_tp,pure_phantom_recall,low_prior_pure_phantom_precision,low_prior_pure_phantom_expected
2,back,3,0.15,0.11143456399440765,0.5157384872436523,0.037638433277606964,1777,62,1715,0.1273100616016427,0.03489026449071469,0.11982114161950674,1760,46,1714,0.026136363636363635,44,0.171875,31,0.017613636363636363,1.1108739467128397,5,0.002840909090909091,0.5859762214244958,3,0.32292767978885406,0,0.0,0.14154964018724236,64,46,27.905956469436838,6,0.044444444444444446,8.53276944898055,5,0.053763440860215055,0.0017045454545454545,9.290005743581805,0,0.0,0.0,3.4484924696814656
2,back,3,0.2,0.11143456399440765,0.5198278427124023,0.037638433277606964,2411,73,2338,0.14989733059548255,0.03027789299046039,0.16334800530985816,2390,54,2336,0.022594142259414227,54,0.2109375,38,0.015899581589958158,0.9858147172370799,5,0.0020920502092050207,0.37580097213208363,5,0.3681950580205291,0,0.0,0.19276182491441346,72,52,38.54679721814432,6,0.044444444444444446,13.304915023590302,7,0.07526881720430108,0.0020920502092050207,13.57975858470436,0,0.0,0.0,4.711333179759536
2,back,4,0.005,0.11143456399440765,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,back,4,0.01,0.11143456399440765,0.40818363428115845,0.037638433277606964,4,4,0,0.008213552361396304,1.0,0.0,0,0,0,,4,0.015625,0,,,0,,,0,,0,,0.000489065884161252,8,6,0.0,0,0.0,0.0,1,0.010752688172043012,,0.0,0,0.0,,0.0
2,back,4,0.025,0.11143456399440765,0.5118563175201416,0.037638433277606964,171,11,160,0.022587268993839837,0.06432748538011696,0.011178648780828618,162,2,160,0.012345679012345678,10,0.0390625,2,0.012345679012345678,0.7064685668344197,0,0.0,0.0,0,0.0,0,0.0,0.014881576189478097,12,9,2.8309822883722933,0,0.0,0.4085461095232605,2,0.021505376344086023,0.0,0.9654956030425296,0,0.0,0.0,0.5128643843616763
2,back,4,0.05,0.11143456399440765,0.5202999711036682,0.037638433277606964,484,23,461,0.04722792607802875,0.047520661157024795,0.032208481799762455,472,11,461,0.023305084745762712,20,0.078125,9,0.019067796610169493,1.0730867131683635,1,0.00211864406779661,0.6293993005710591,1,0.35288820306173224,0,0.0,0.04101166771466499,24,19,8.387020256198003,1,0.007407407407407408,1.5888165097938494,3,0.03225806451612903,0.00211864406779661,2.833758655924992,0,0.0,0.0,1.3979042878344388
2,back,4,0.075,0.11143456399440765,0.5254151821136475,0.037638433277606964,792,32,760,0.06570841889117043,0.04040404040404041,0.05309858170893593,776,17,759,0.02190721649484536,28,0.109375,14,0.01804123711340206,1.026361646506,2,0.002577319587628866,0.6509563142658478,2,0.4193155412341296,0,0.0,0.06763082512401314,30,25,13.640416170712939,2,0.014814814814814815,3.0724027959627542,4,0.043010752688172046,0.002577319587628866,4.769677732701248,0,0.0,0.0,2.1972180679114834
2,back,4,0.1,0.11143456399440765,0.5292389988899231,0.037638433277606964,1101,40,1061,0.08213552361396304,0.03633060853769301,0.07412841472786977,1085,25,1060,0.02304147465437788,31,0.12109375,17,0.01566820276497696,0.8959287060872156,3,0.0027649769585253456,0.6646661904889857,2,0.29656405571675276,0,0.0,0.0941801159784811,39,29,18.974724087415396,3,0.022222222222222223,4.513543855439588,4,0.043010752688172046,0.0018433179723502304,6.7439056131272785,0,0.0,0.0,3.039275574671062
2,back,4,0.15,0.11143456399440765,0.5349071025848389,0.037638433277606964,1730,55,1675,0.11293634496919917,0.031791907514450865,0.11702647942429958,1713,41,1672,0.023934617629889084,43,0.16796875,31,0.018096906012842966,1.0334454566181375,4,0.002335084646818447,0.5000278197183724,3,0.2751025423254849,0,0.0,0.14720883113253685,56,44,29.9967451610314,5,0.037037037037037035,7.999554909270638,5,0.053763440860215055,0.0017513134851138354,10.905024630599666,0,0.0,0.0,4.65484346340668
2,back,4,0.2,0.11143456399440765,0.5398300290107727,0.037638433277606964,2345,69,2276,0.14168377823408623,0.029424307036247335,0.1590162789072871,2331,57,2274,0.02445302445302445,53,0.20703125,42,0.018018018018018018,1.0251212358711748,4,0.001716001716001716,0.3251058795785246,3,0.19560286083510905,0,0.0,0.20002794662195209,73,55,40.970763779278556,5,0.037037037037037035,12.30368397269745,5,0.053763440860215055,0.001287001287001287,15.337198991833587,0,0.0,0.0,6.174763742787444
2,back,6,0.005,0.11143456399440765,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,back,6,0.01,0.11143456399440765,0.516594648361206,0.037638433277606964,22,3,19,0.006160164271047228,0.13636363636363635,0.0013274645427233983,19,0,19,0.0,3,0.01171875,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.001537064207363935,4,2,0.3701124983366165,0,0.0,0.021771323431565678,1,0.010752688172043012,0.0,0.12518510973150268,0,0.0,0.0,0.0761996320104799
2,back,6,0.025,0.11143456399440765,0.5342894196510315,0.037638433277606964,237,14,223,0.028747433264887063,0.05907172995780591,0.015580241738279885,232,9,223,0.03879310344827586,12,0.046875,7,0.03017241379310345,1.6482952938760325,2,0.008620689655172414,3.682566198815068,0,0.0,0,0.0,0.01634877384196185,17,13,4.246811858292223,2,0.014814814814814815,0.5430995376657549,1,0.010752688172043012,0.0,1.466922979657969,0,0.0,0.0,0.7941790093781833
2,back,6,0.05,0.11143456399440765,0.5429284572601318,0.037638433277606964,607,26,581,0.053388090349075976,0.042833607907743,0.04059246838538392,602,21,581,0.03488372093023256,22,0.0859375,17,0.02823920265780731,1.5751192780209005,2,0.0033222591362126247,1.5013930401037263,3,0.8264236032057223,0,0.0,0.04226926570250821,32,26,10.792833429960995,2,0.014814814814814815,1.3320962243582977,4,0.043010752688172046,0.0049833887043189366,3.630099610372827,0,0.0,0.0,1.9734394252834273
2,back,6,0.075,0.11143456399440765,0.5480635166168213,0.037638433277606964,965,36,929,0.07392197125256673,0.03730569948186528,0.06490602948368616,960,31,929,0.03229166666666667,30,0.1171875,25,0.026041666666666668,1.4409493651642822,2,0.0020833333333333333,0.7402505013761058,3,0.5131115600683406,0,0.0,0.0681198910081744,43,35,17.349672795164288,2,0.014814814814814815,2.701788105893956,4,0.043010752688172046,0.003125,5.846681761760414,0,0.0,0.0,3.0094198550374083
2,back,6,0.1,0.11143456399440765,0.5519401431083679,0.037638433277606964,1286,45,1241,0.09240246406570841,0.034992223950233284,0.08670439460630196,1278,37,1241,0.028951486697965573,37,0.14453125,29,0.02269170579029734,1.2668409429822243,2,0.001564945226917058,0.5415045921401908,3,0.388072147404878,0,0.0,0.09411024942360093,49,39,22.891587267247736,2,0.014814814814814815,3.693412815014905,4,0.043010752688172046,0.002347417840375587,7.7305212962631975,0,0.0,0.0,3.928719972061682
2,back,6,0.15,0.11143456399440765,0.5580968260765076,0.037638433277606964,1904,57,1847,0.11704312114989733,0.029936974789915968,0.12904352686369036,1896,49,1847,0.025843881856540084,44,0.171875,37,0.019514767932489453,1.1037654574403044,4,0.002109704641350211,0.6609686574852206,3,0.2610753177495767,0,0.0,0.1458115000349333,66,51,33.52161435256828,5,0.037037037037037035,6.051724169824862,4,0.043010752688172046,0.0015822784810126582,11.490936890777236,0,0.0,0.0,5.637094161519803
2,back,6,0.2,0.11143456399440765,0.563167154788971,0.037638433277606964,2480,71,2409,0.1457905544147844,0.028629032258064516,0.16830853070635088,2472,64,2408,0.025889967637540454,51,0.19921875,45,0.01820388349514563,1.034933016965438,5,0.0020226537216828477,0.552638515298769,4,0.26387826578789275,0,0.0,0.19611541954866205,83,59,43.481074873759475,6,0.044444444444444446,9.047505487917153,5,0.053763440860215055,0.0016181229773462784,15.158504957036623,0,0.0,0.0,7.086837515746842
2,front,1,0.005,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,1,0.01,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,1,0.025,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,1,0.05,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,1,0.075,0.07557521760463715,0.33788055181503296,0.037638433277606964,49,42,7,0.08624229979466119,0.8571428571428571,0.000489065884161252,14,9,5,0.6428571428571429,22,0.0859375,6,0.42857142857142855,7.749841903551392,2,0.14285714285714285,2.4925447904488713,1,1.9921628912911131,0,0.0,0.07482708027667155,35,23,0.7742093419028947,6,0.044444444444444446,0.802392802594263,6,0.06451612903225806,0.07142857142857142,0.5019669849145236,0,0.0,0.0,0.05968944546181852
2,front,1,0.1,0.07557521760463715,0.4038451611995697,0.037638433277606964,333,80,253,0.16427104722792607,0.24024024024024024,0.017676238384685253,268,23,245,0.08582089552238806,44,0.171875,17,0.06343283582089553,2.2788262581766916,3,0.011194029850746268,0.5315792059508364,4,1.2266215843646024,0,0.0,0.09355131698455948,52,36,7.45998074184113,13,0.0962962962962963,5.643561611169301,9,0.0967741935483871,0.014925373134328358,3.2609894126981507,0,0.0,0.0,0.3487290027655576
2,front,1,0.15,0.07557521760463715,0.42512500286102295,0.037638433277606964,901,110,791,0.22587268993839835,0.1220865704772475,0.05526444491022148,826,45,781,0.05447941888619855,64,0.25,33,0.039951573849878935,1.57695931614104,9,0.010895883777239709,0.5818345850109299,7,0.7859937182572205,0,0.0,0.1325368546076993,79,54,20.92634836056135,19,0.14074074074074075,15.468313902018963,13,0.13978494623655913,0.00847457627118644,8.905923593792913,0,0.0,0.0,0.9412915372516236
2,front,1,0.2,0.07557521760463715,0.43733471632003784,0.037638433277606964,1502,142,1360,0.2915811088295688,0.09454061251664447,0.09501851463704325,1413,66,1347,0.04670912951167728,92,0.359375,50,0.035385704175513094,1.4631549587088526,12,0.008492569002123142,0.47692056331927946,9,0.6208793140649617,0,0.0,0.17389785509676517,101,71,34.172730442797416,22,0.16296296296296298,25.16142293484308,17,0.1827956989247312,0.006369426751592357,14.4955707109584,0,0.0,0.0,1.5507095760067227
2,front,2,0.005,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,2,0.01,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,2,0.025,0.07557521760463715,0.2660992443561554,0.037638433277606964,1,1,0,0.002053388090349076,1.0,0.0,0,0,0,,1,0.00390625,0,,,0,,,0,,0,,0.02515195975686439,10,7,0.0,0,0.0,0.0,1,0.010752688172043012,,0.0,0,0.0,,0.0
2,front,2,0.05,0.07557521760463715,0.47275376319885254,0.037638433277606964,78,53,25,0.10882956878850103,0.6794871794871795,0.0017466638720044715,36,13,23,0.3611111111111111,34,0.1328125,10,0.2777777777777778,6.852612272090696,1,0.027777777777777776,1.3641233226680483,1,2.197521072306184,0,0.0,0.043177530915950536,28,22,1.4592975062558227,4,0.02962962962962963,0.7330715510707124,5,0.053763440860215055,0.027777777777777776,0.4550582074512496,0,0.0,0.0,0.09533719289549303
2,front,2,0.075,0.07557521760463715,0.4974892735481262,0.037638433277606964,272,72,200,0.14784394250513347,0.2647058823529412,0.013973310976035772,215,21,194,0.09767441860465116,44,0.171875,17,0.07906976744186046,3.333222959922027,1,0.004651162790697674,0.4203577130798474,2,1.1882562166352235,0,0.0,0.05659190945294487,43,34,5.100168876911155,5,0.037037037037037035,2.3789262546731216,7,0.07526881720430108,0.009302325581395349,1.683138680025917,0,0.0,0.0,0.4225572556114181
2,front,2,0.1,0.07557521760463715,0.5079432725906372,0.037638433277606964,555,80,475,0.16427104722792607,0.14414414414414414,0.03318661356808496,495,29,466,0.05858585858585859,52,0.203125,25,0.050505050505050504,2.2895774267200473,2,0.00404040404040404,0.3519806540986483,4,1.0181217678152756,0,0.0,0.07650387759379584,56,44,10.91904545714095,6,0.044444444444444446,5.682130471407861,7,0.07526881720430108,0.00808080808080808,3.9288031416746465,0,0.0,0.0,0.8835648026274783
2,front,2,0.15,0.07557521760463715,0.5190452933311462,0.037638433277606964,1153,102,1051,0.20944558521560575,0.08846487424111014,0.07342974917906799,1086,43,1043,0.03959484346224678,63,0.24609375,34,0.03130755064456722,1.5756518578763121,4,0.003683241252302026,0.3131511611087741,5,0.5788863828317573,0,0.0,0.12010060783902746,72,52,21.578370774001893,10,0.07407407407407407,12.773383901363172,9,0.0967741935483871,0.004604051565377533,8.637273475913076,0,0.0,0.0,1.71144802595416
2,front,2,0.2,0.07557521760463715,0.5266774892807007,0.037638433277606964,1760,119,1641,0.24435318275154005,0.06761363636363636,0.11465101655837351,1679,54,1625,0.03216200119118523,76,0.296875,43,0.02561048243001787,1.333711536843298,6,0.00357355568790947,0.2959128772260741,7,0.5222479795492242,0,0.0,0.16551386851114372,90,63,32.24085479666373,12,0.08888888888888889,20.276238250409317,11,0.11827956989247312,0.004169148302561048,13.403594219822574,0,0.0,0.0,2.434387101998513
2,front,3,0.005,0.07557521760463715,0.0,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,3,0.01,0.07557521760463715,0.24174439907073975,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.009641584573464682,4,2,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,3,0.025,0.07557521760463715,0.4749966859817505,0.037638433277606964,30,27,3,0.055441478439425054,0.9,0.00020959966464053657,8,6,2,0.75,17,0.06640625,4,0.5,12.01941460268914,0,0.0,0.0,1,16.753182991858058,0,0.0,0.02033116747013205,14,10,0.332794909920577,3,0.022222222222222223,0.09244754909680639,3,0.03225806451612903,0.125,0.05969014965609781,0,0.0,0.0,0.015992987676512072
2,front,3,0.05,0.07557521760463715,0.5266251564025879,0.037638433277606964,219,61,158,0.12525667351129363,0.2785388127853881,0.01103891567106826,169,18,151,0.10650887573964497,36,0.140625,14,0.08284023668639054,4.008417177015636,1,0.005917159763313609,1.3357396387235152,4,3.898005294292951,0,0.0,0.03423461189128764,32,23,3.492650435757124,7,0.05185185185185185,0.7486488916025873,7,0.07526881720430108,0.023668639053254437,1.0261658715180246,0,0.0,0.0,0.4584550898832579
2,front,3,0.075,0.07557521760463715,0.540488064289093,0.037638433277606964,514,81,433,0.16632443531827515,0.1575875486381323,0.030252218263117445,454,31,423,0.06828193832599119,51,0.19921875,24,0.05286343612334802,2.7744920795123407,4,0.00881057268722467,1.615172575565224,4,1.409532702735558,0,0.0,0.056452176343184515,55,40,8.650231938747638,12,0.08888888888888889,2.4765155504204954,9,0.0967741935483871,0.00881057268722467,2.8378199329728067,0,0.0,0.0,1.0887633378868433
2,front,3,0.1,0.07557521760463715,0.548957347869873,0.037638433277606964,824,92,732,0.188911704312115,0.11165048543689321,0.051142318172290924,760,38,722,0.05,60,0.234375,31,0.04078947368421053,2.224562655399482,5,0.006578947368421052,1.068074946511317,6,1.2510846026929607,0,0.0,0.08034653811220568,67,49,13.93532338806303,13,0.0962962962962963,4.681319430187591,10,0.10752688172043011,0.007894736842105263,4.7958387363132715,0,0.0,0.0,1.6695871654845433
2,front,3,0.15,0.07557521760463715,0.5582424402236938,0.037638433277606964,1438,107,1331,0.21971252566735114,0.07440890125173853,0.09299238454551806,1375,57,1318,0.04145454545454545,69,0.26953125,44,0.032,1.788230349006948,8,0.005818181818181818,0.8805713308127028,7,0.7904094201304757,0,0.0,0.13009152518689304,94,65,24.60533120044315,16,0.11851851851851852,9.085010742533017,11,0.11827956989247312,0.005090909090909091,8.856169754207238,0,0.0,0.0,2.8990153468044975
2,front,3,0.2,0.07557521760463715,0.56505286693573,0.037638433277606964,2028,116,1912,0.23819301848049282,0.05719921104536489,0.13358485293090197,1962,68,1894,0.034658511722731905,72,0.28125,48,0.024464831804281346,1.3941942939311203,10,0.0050968399592252805,0.752525346586148,9,0.7115973347877521,1,0.2497784635437559,0.18102424369454342,111,71,34.4284869110011,18,0.13333333333333333,13.288588943037302,13,0.13978494623655913,0.0045871559633027525,12.647602176144218,1,0.045454545454545456,0.0005096839959225281,4.0035477271034665
2,front,4,0.005,0.07557521760463715,0.2856539785861969,0.037638433277606964,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.004471459512331447,4,3,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
2,front,4,0.01,0.07557521760463715,0.48481446504592896,0.037638433277606964,11,11,0,0.022587268993839837,1.0,0.0,0,0,0,,7,0.02734375,0,,,0,,,0,,0,,0.007405854817298959,9,6,0.0,2,0.014814814814814815,0.0,2,0.021505376344086023,,0.0,0,0.0,,0.0
2,front,4,0.025,0.07557521760463715,0.5313674211502075,0.037638433277606964,60,31,29,0.06365503080082136,0.5166666666666667,0.002026130091525187,35,7,28,0.2,20,0.078125,6,0.17142857142857143,7.417982651218956,1,0.02857142857142857,6.348875839849284,2,7.890349564395776,0,0.0,0.011947180884510585,20,14,0.8088452456833467,6,0.044444444444444446,0.15750819912454597,5,0.053763440860215055,0.05714285714285714,0.2534741944798938,0,0.0,0.0,0.1276714106350038
2,front,4,0.05,0.07557521760463715,0.5544434189796448,0.037638433277606964,279,50,229,0.1026694045174538,0.17921146953405018,0.01599944106756096,239,14,225,0.058577405857740586,34,0.1328125,12,0.0502092050209205,2.8367491668018294,2,0.008368200836820083,2.364073850923396,4,3.1019334161724466,0,0.0,0.032627681129043525,35,25,4.230194245030442,8,0.05925925925925926,0.8459972598651305,7,0.07526881720430108,0.016736401673640166,1.2895183304533018,0,0.0,0.0,0.6265847548825246
2,front,4,0.075,0.07557521760463715,0.5638196468353271,0.037638433277606964,536,61,475,0.12525667351129363,0.11380597014925373,0.03318661356808496,498,27,471,0.05421686746987952,41,0.16015625,22,0.04417670682730924,2.356666658306535,2,0.004016064257028112,0.728828940300366,6,1.9531341625637555,1,0.8189741562643466,0.05722070844686648,53,39,9.335219269325457,9,0.06666666666666667,2.7441281340663517,9,0.0967741935483871,0.012048192771084338,3.0719855886009286,1,0.045454545454545456,0.002008032128514056,1.2210397511948134
2,front,4,0.1,0.07557521760463715,0.5700154900550842,0.037638433277606964,824,71,753,0.1457905544147844,0.08616504854368932,0.05260951582477468,784,37,747,0.047193877551020405,49,0.19140625,30,0.03826530612244898,2.1309701685278823,2,0.002551020408163265,0.43020785145251417,7,1.3968598876542218,1,0.5359164045149595,0.08265213442325159,69,51,14.078094777236892,9,0.06666666666666667,4.648915618920911,10,0.10752688172043011,0.008928571428571428,5.011239897335199,1,0.045454545454545456,0.0012755102040816326,1.8659626605479032
2,front,4,0.15,0.07557521760463715,0.578445315361023,0.037638433277606964,1328,82,1246,0.16837782340862423,0.061746987951807226,0.08705372738070286,1283,48,1235,0.037412314886983634,55,0.21484375,37,0.028838659392049885,1.6599321548243344,2,0.001558846453624318,0.2532865323170125,8,0.9602829090116158,1,0.3361855318093991,0.13358485293090197,89,60,22.29006763467125,9,0.06666666666666667,7.89619559202148,10,0.10752688172043011,0.006235385814497272,8.330878249446414,1,0.045454545454545456,0.000779423226812159,2.9745479962146364
2,front,4,0.2,0.07557521760463715,0.5842338800430298,0.037638433277606964,1822,101,1721,0.20739219712525667,0.05543358946212953,0.12024034094878781,1774,66,1708,0.03720405862457723,64,0.25,46,0.02593010146561443,1.4998132068666863,3,0.0016910935738444193,0.2676608201613771,9,0.7710067566534221,1,0.24554849734087714,0.18465730454831272,112,70,30.670486024123136,10,0.07407407407407407,11.208214927351904,11,0.11827956989247312,0.005073280721533258,11.67304945428075,1,0.045454545454545456,0.0005636978579481398,4.072515249856213
