relation,role,category,target,preds,cohort,tau_q,tau,mode,persist,rel_resid_dev_main,alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,baseline_tp_at_same_fp,excess_tp
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.9,1.6011069434843728,abs,2,0.04640677495775912,3583,129,3454,0.2648870636550308,0.036003349148758024,14.0,129,3454,0.2648870636550308,122,3028,0.25051334702258726,108,2405,0.22176591375770022,91,1826,0.1868583162217659,74,473,0.15195071868583163,487,-379
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.9,1.6011069434843728,abs,2,0.04640677495775912,3820,165,3655,0.2925531914893617,0.04319371727748691,17.0,165,3655,0.2925531914893617,158,3273,0.2801418439716312,150,2771,0.26595744680851063,143,2166,0.25354609929078015,130,876,0.23049645390070922,424,-274
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.9,1.6011069434843728,pos,1,0.04640677495775912,5725,182,5543,0.3737166324435318,0.03179039301310044,23.0,182,5543,0.3737166324435318,178,5335,0.3655030800821355,172,5105,0.3531827515400411,170,4009,0.3490759753593429,160,1599,0.32854209445585214,487,-315
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.9,1.6011069434843728,pos,1,0.04640677495775912,6123,201,5922,0.35638297872340424,0.03282704556589907,21.0,201,5922,0.35638297872340424,201,5698,0.35638297872340424,195,5431,0.34574468085106386,188,4320,0.3333333333333333,179,1945,0.3173758865248227,564,-369
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.9,1.6011069434843728,pos,2,0.04640677495775912,1828,54,1774,0.11088295687885011,0.02954048140043764,18.0,54,1774,0.11088295687885011,51,1727,0.10472279260780287,50,1671,0.1026694045174538,45,1347,0.09240246406570841,36,326,0.07392197125256673,361,-311
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.9,1.6011069434843728,pos,2,0.04640677495775912,1790,78,1712,0.13829787234042554,0.04357541899441341,19.0,78,1712,0.13829787234042554,78,1680,0.13829787234042554,76,1622,0.1347517730496454,73,1311,0.12943262411347517,70,366,0.12411347517730496,424,-348
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.9,1.6011069434843728,neg,1,0.04640677495775912,6349,222,6127,0.45585215605749485,0.03496613639943298,19.0,222,6127,0.45585215605749485,214,5916,0.4394250513347023,201,4099,0.4127310061601643,182,2581,0.3737166324435318,170,1169,0.3490759753593429,487,-286
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.9,1.6011069434843728,neg,1,0.04640677495775912,6629,261,6368,0.4627659574468085,0.039372454367174535,20.0,261,6368,0.4627659574468085,256,6168,0.45390070921985815,242,4612,0.42907801418439717,234,2928,0.4148936170212766,218,1499,0.38652482269503546,564,-322
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.9,1.6011069434843728,neg,2,0.04640677495775912,1936,89,1847,0.18275154004106775,0.04597107438016529,12.0,89,1847,0.18275154004106775,84,1438,0.17248459958932238,70,708,0.1437371663244353,58,342,0.11909650924024641,45,131,0.09240246406570841,361,-291
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.9,1.6011069434843728,neg,2,0.04640677495775912,2148,101,2047,0.17907801418439717,0.04702048417132216,14.0,101,2047,0.17907801418439717,94,1671,0.16666666666666666,87,1093,0.15425531914893617,82,722,0.1453900709219858,67,497,0.11879432624113476,424,-337
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.95,2.0562335221582244,abs,1,0.04640677495775912,6007,186,5821,0.38193018480492813,0.03096387547860829,17.0,186,5821,0.38193018480492813,179,5637,0.3675564681724846,165,4242,0.33880903490759756,151,3123,0.31006160164271046,140,1243,0.2874743326488706,487,-322
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.95,2.0562335221582244,abs,1,0.04640677495775912,6286,218,6068,0.38652482269503546,0.03468024180719058,19.0,218,6068,0.38652482269503546,211,5843,0.374113475177305,201,4660,0.35638297872340424,190,3540,0.33687943262411346,183,1669,0.324468085106383,564,-363
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.95,2.0562335221582244,abs,2,0.04640677495775912,1670,54,1616,0.11088295687885011,0.032335329341317366,11.0,54,1616,0.11088295687885011,51,1291,0.10472279260780287,44,1013,0.09034907597535935,39,774,0.08008213552361396,26,131,0.053388090349075976,361,-317
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.95,2.0562335221582244,abs,2,0.04640677495775912,1800,68,1732,0.12056737588652482,0.03777777777777778,16.0,68,1732,0.12056737588652482,65,1415,0.11524822695035461,64,1171,0.11347517730496454,59,932,0.10460992907801418,51,393,0.09042553191489362,424,-360
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.95,2.0562335221582244,pos,1,0.04640677495775912,2905,76,2829,0.15605749486652978,0.026161790017211705,20.0,76,2829,0.15605749486652978,75,2739,0.1540041067761807,71,2640,0.1457905544147844,70,2091,0.1437371663244353,64,758,0.13141683778234087,487,-416
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.95,2.0562335221582244,pos,1,0.04640677495775912,3024,100,2924,0.1773049645390071,0.03306878306878307,19.0,100,2924,0.1773049645390071,100,2823,0.1773049645390071,98,2718,0.17375886524822695,92,2160,0.16312056737588654,85,812,0.15070921985815602,424,-326
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.95,2.0562335221582244,pos,2,0.04640677495775912,792,19,773,0.039014373716632446,0.023989898989898988,18.0,19,773,0.039014373716632446,19,766,0.039014373716632446,19,750,0.039014373716632446,19,637,0.039014373716632446,15,107,0.030800821355236138,361,-342
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.95,2.0562335221582244,pos,2,0.04640677495775912,656,29,627,0.051418439716312055,0.04420731707317073,19.0,29,627,0.051418439716312055,29,624,0.051418439716312055,29,604,0.051418439716312055,29,500,0.051418439716312055,29,73,0.051418439716312055,424,-395
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.95,2.0562335221582244,neg,1,0.04640677495775912,3982,133,3849,0.2731006160164271,0.03340030135610246,16.0,133,3849,0.2731006160164271,127,3713,0.26078028747433263,116,2139,0.23819301848049282,103,1226,0.21149897330595482,97,517,0.19917864476386038,487,-371
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.95,2.0562335221582244,neg,1,0.04640677495775912,4147,155,3992,0.274822695035461,0.03737641668676151,17.0,155,3992,0.274822695035461,148,3840,0.2624113475177305,139,2519,0.24645390070921985,132,1623,0.23404255319148937,126,883,0.22340425531914893,424,-285
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.95,2.0562335221582244,neg,2,0.04640677495775912,961,35,926,0.07186858316221766,0.036420395421436005,10.0,35,926,0.07186858316221766,32,602,0.06570841889117043,25,255,0.0513347022587269,20,95,0.04106776180698152,11,20,0.022587268993839837,222,-197
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.95,2.0562335221582244,neg,2,0.04640677495775912,1164,42,1122,0.07446808510638298,0.03608247422680412,13.0,42,1122,0.07446808510638298,39,805,0.06914893617021277,38,534,0.0673758865248227,33,375,0.05851063829787234,24,318,0.0425531914893617,424,-386
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.975,2.5250221957156693,abs,1,0.04640677495775912,3304,99,3205,0.2032854209445585,0.0299636803874092,16.0,99,3205,0.2032854209445585,94,3093,0.19301848049281314,85,2069,0.17453798767967146,73,1566,0.14989733059548255,68,606,0.13963039014373715,361,-276
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.975,2.5250221957156693,abs,1,0.04640677495775912,3528,121,3407,0.21453900709219859,0.03429705215419501,18.0,121,3407,0.21453900709219859,117,3282,0.2074468085106383,114,2422,0.20212765957446807,107,1896,0.18971631205673758,102,901,0.18085106382978725,424,-310
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.975,2.5250221957156693,abs,2,0.04640677495775912,832,24,808,0.049281314168377825,0.028846153846153848,11.0,24,808,0.049281314168377825,22,592,0.045174537987679675,18,466,0.03696098562628337,15,381,0.030800821355236138,10,43,0.02053388090349076,361,-343
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.975,2.5250221957156693,abs,2,0.04640677495775912,912,26,886,0.04609929078014184,0.02850877192982456,16.5,26,886,0.04609929078014184,26,674,0.04609929078014184,25,575,0.044326241134751775,25,488,0.044326241134751775,21,215,0.03723404255319149,424,-399
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.975,2.5250221957156693,pos,1,0.04640677495775912,1353,31,1322,0.06365503080082136,0.022912047302291204,18.0,31,1322,0.06365503080082136,29,1305,0.059548254620123205,28,1276,0.057494866529774126,27,1091,0.055441478439425054,26,408,0.053388090349075976,361,-333
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.975,2.5250221957156693,pos,1,0.04640677495775912,1399,44,1355,0.07801418439716312,0.031451036454610434,19.0,44,1355,0.07801418439716312,44,1335,0.07801418439716312,44,1303,0.07801418439716312,42,1084,0.07446808510638298,40,379,0.07092198581560284,424,-380
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.975,2.5250221957156693,pos,2,0.04640677495775912,401,7,394,0.014373716632443531,0.017456359102244388,17.0,7,394,0.014373716632443531,7,394,0.014373716632443531,7,391,0.014373716632443531,7,352,0.014373716632443531,7,39,0.014373716632443531,361,-354
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.975,2.5250221957156693,pos,2,0.04640677495775912,321,13,308,0.02304964539007092,0.040498442367601244,18.0,13,308,0.02304964539007092,13,308,0.02304964539007092,13,297,0.02304964539007092,13,257,0.02304964539007092,13,25,0.02304964539007092,274,-261
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.975,2.5250221957156693,neg,1,0.04640677495775912,2303,74,2229,0.15195071868583163,0.03213200173686496,14.5,74,2229,0.15195071868583163,71,2121,0.1457905544147844,63,977,0.1293634496919918,52,505,0.10677618069815195,48,203,0.09856262833675565,361,-298
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.975,2.5250221957156693,neg,1,0.04640677495775912,2457,83,2374,0.14716312056737588,0.03378103378103378,16.0,83,2374,0.14716312056737588,79,2264,0.1400709219858156,76,1291,0.1347517730496454,71,861,0.12588652482269502,67,523,0.11879432624113476,424,-348
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.975,2.5250221957156693,neg,2,0.04640677495775912,463,17,446,0.03490759753593429,0.0367170626349892,5.0,17,446,0.03490759753593429,15,230,0.030800821355236138,11,73,0.022587268993839837,8,24,0.01642710472279261,3,3,0.006160164271047228,222,-211
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.975,2.5250221957156693,neg,2,0.04640677495775912,586,13,573,0.02304964539007092,0.02218430034129693,14.0,13,573,0.02304964539007092,13,361,0.02304964539007092,12,259,0.02127659574468085,12,210,0.02127659574468085,7,190,0.012411347517730497,274,-262
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.99,3.131024563748911,abs,1,0.04640677495775912,1481,49,1432,0.10061601642710473,0.03308575286968265,16.0,49,1432,0.10061601642710473,45,1387,0.09240246406570841,41,881,0.08418891170431211,38,708,0.07802874743326489,33,248,0.06776180698151951,361,-320
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.99,3.131024563748911,abs,1,0.04640677495775912,1631,50,1581,0.08865248226950355,0.030656039239730228,16.0,50,1581,0.08865248226950355,47,1522,0.08333333333333333,47,1110,0.08333333333333333,44,942,0.07801418439716312,41,448,0.0726950354609929,424,-377
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.99,3.131024563748911,abs,2,0.04640677495775912,269,6,263,0.012320328542094456,0.022304832713754646,15.0,6,263,0.012320328542094456,6,236,0.012320328542094456,6,199,0.012320328542094456,6,179,0.012320328542094456,6,10,0.012320328542094456,222,-216
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.99,3.131024563748911,abs,2,0.04640677495775912,267,8,259,0.014184397163120567,0.0299625468164794,18.5,8,259,0.014184397163120567,8,234,0.014184397163120567,8,210,0.014184397163120567,8,188,0.014184397163120567,8,79,0.014184397163120567,274,-266
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.99,3.131024563748911,pos,1,0.04640677495775912,649,15,634,0.030800821355236138,0.023112480739599383,17.0,15,634,0.030800821355236138,15,634,0.030800821355236138,14,629,0.028747433264887063,14,569,0.028747433264887063,13,210,0.026694045174537988,361,-347
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.99,3.131024563748911,pos,1,0.04640677495775912,617,21,596,0.03723404255319149,0.03403565640194489,17.0,21,596,0.03723404255319149,21,594,0.03723404255319149,21,589,0.03723404255319149,20,526,0.03546099290780142,20,147,0.03546099290780142,424,-403
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.99,3.131024563748911,pos,2,0.04640677495775912,190,3,187,0.006160164271047228,0.015789473684210527,17.0,3,187,0.006160164271047228,3,187,0.006160164271047228,3,187,0.006160164271047228,3,175,0.006160164271047228,3,10,0.006160164271047228,222,-219
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.99,3.131024563748911,pos,2,0.04640677495775912,133,5,128,0.008865248226950355,0.03759398496240601,18.0,5,128,0.008865248226950355,5,128,0.008865248226950355,5,125,0.008865248226950355,5,109,0.008865248226950355,5,3,0.008865248226950355,274,-269
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.99,3.131024563748911,neg,1,0.04640677495775912,934,36,898,0.07392197125256673,0.03854389721627409,13.0,36,898,0.07392197125256673,32,849,0.06570841889117043,29,300,0.059548254620123205,26,140,0.053388090349075976,22,38,0.045174537987679675,222,-193
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.99,3.131024563748911,neg,1,0.04640677495775912,1073,29,1044,0.051418439716312055,0.02702702702702703,16.0,29,1044,0.051418439716312055,26,987,0.04609929078014184,26,552,0.04609929078014184,24,418,0.0425531914893617,21,301,0.03723404255319149,424,-398
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],development_main,0.99,3.131024563748911,neg,2,0.04640677495775912,82,3,79,0.006160164271047228,0.036585365853658534,12.0,3,79,0.006160164271047228,3,52,0.006160164271047228,3,13,0.006160164271047228,3,4,0.006160164271047228,3,0,0.006160164271047228,0,3
C232,empirical_invariant,empirical:same_metric,lg.state_action_alignment@L2[agg],sp.state_action_alignment@L2[s0],external_8b,0.99,3.131024563748911,neg,2,0.04640677495775912,133,3,130,0.005319148936170213,0.022556390977443608,44.0,3,130,0.005319148936170213,3,105,0.005319148936170213,3,84,0.005319148936170213,3,78,0.005319148936170213,3,76,0.005319148936170213,274,-271
