feature_row,source_run,episode_index,offset,inference_calls,init_state_id,flow_noise_seed,suite,task_name,run_id,checkpoint_sha256,success,primary_failure_reason,completion_state,confidence,run_regime,matched_success_controls,primary_analysis
2234,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8-20260903,242,3411,14,30,1002,goal,push_the_plate_to_the_front_of_the_stove,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2235,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8-20260903,243,3425,30,30,1003,goal,push_the_plate_to_the_front_of_the_stove,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_moved_but_goal_unmet,none,medium,observational,7,True
2236,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8-20260903,244,3455,14,30,1004,goal,push_the_plate_to_the_front_of_the_stove,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2237,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8-20260903,245,3469,14,30,1005,goal,push_the_plate_to_the_front_of_the_stove,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2238,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8-20260903,246,3483,14,30,1006,goal,push_the_plate_to_the_front_of_the_stove,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2239,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8-20260903,247,3497,14,30,1007,goal,push_the_plate_to_the_front_of_the_stove,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2240,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,72,1105,15,9,1008,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2241,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,73,1120,16,9,1009,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2242,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,74,1136,15,9,1010,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2243,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,75,1151,15,9,1011,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2244,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,76,1166,21,9,1012,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2245,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,77,1187,30,9,1013,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_moved_but_goal_unmet,none,medium,observational,7,True
2246,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,78,1217,20,9,1014,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2247,cache_new/HiMoE-VLA/libero_goal/push_the_plate_to_the_front_of_the_stove/right-50x8b-20260903,79,1237,22,9,1015,goal,push_the_plate_to_the_front_of_the_stove,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2248,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,56,448,8,7,1000,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2249,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,57,456,30,7,1001,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
2250,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,58,486,8,7,1002,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2251,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,59,494,30,7,1003,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
2252,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,60,524,7,7,1004,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2253,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,61,531,8,7,1005,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2254,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,62,539,8,7,1006,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2255,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,63,547,30,7,1007,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
2256,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,256,2111,8,32,1000,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2257,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,257,2119,30,32,1001,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,3,True
2258,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,258,2149,8,32,1002,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2259,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,259,2157,30,32,1003,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,3,True
2260,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,260,2187,30,32,1004,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,3,True
2261,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,261,2217,8,32,1005,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2262,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,262,2225,30,32,1006,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_outside_goal,none,medium,observational,3,True
2263,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,263,2255,30,32,1007,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_outside_goal,none,medium,observational,3,True
2264,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,272,2349,8,34,1000,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2265,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,273,2357,8,34,1001,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2266,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,274,2365,8,34,1002,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2267,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,275,2373,8,34,1003,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2268,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,276,2381,8,34,1004,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2269,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,277,2389,8,34,1005,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2270,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,278,2397,8,34,1006,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2271,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,279,2405,30,34,1007,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
2272,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,288,2499,8,36,1000,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2273,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,289,2507,8,36,1001,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2274,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,290,2515,27,36,1002,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2275,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,291,2542,8,36,1003,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2276,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,292,2550,7,36,1004,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2277,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,293,2557,7,36,1005,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2278,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,294,2564,30,36,1006,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,6,True
2279,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,295,2594,30,36,1007,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_moved_but_goal_unmet,none,medium,observational,6,True
2280,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,368,3198,8,46,1000,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2281,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,369,3206,30,46,1001,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_moved_but_goal_unmet,none,medium,observational,7,True
2282,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,370,3236,8,46,1002,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2283,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,371,3244,8,46,1003,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2284,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,372,3252,8,46,1004,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2285,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,373,3260,8,46,1005,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2286,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,374,3268,8,46,1006,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2287,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8-20260903,375,3276,8,46,1007,goal,put_the_bowl_on_the_plate,right-50x8-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2288,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,56,448,8,7,1008,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2289,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,57,456,30,7,1009,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_outside_goal,none,medium,observational,6,True
2290,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,58,486,25,7,1010,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2291,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,59,511,8,7,1011,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2292,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,60,519,8,7,1012,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2293,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,61,527,30,7,1013,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,6,True
2294,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,62,557,8,7,1014,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2295,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,63,565,7,7,1015,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2296,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,80,700,8,10,1008,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2297,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,81,708,8,10,1009,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2298,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,82,716,8,10,1010,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
2299,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,83,724,30,10,1011,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,timeout_while_holding_target,none,medium,observational,7,True
2300,cache_new/HiMoE-VLA/libero_goal/put_the_bowl_on_the_plate/right-50x8b-20260903,84,754,8,10,1012,goal,put_the_bowl_on_the_plate,right-50x8b-20260903,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
