cohort,suite,chunk,window_end,layer,step,quantity,auc,pairs,tasks,signal
external_8b,libero_goal,4,19,L15,9,mobility,0.49710753625485377,37857,5,0.0028924637451462343
external_8b,libero_goal,9,19,-,-1,_hindsight_length,0.998723659842835,19979,4,0.49872365984283495
external_8b,libero_goal,9,19,L2,0,token_entropy,0.4444416637469343,19979,4,0.05555833625306572
external_8b,libero_goal,9,19,L2,0,load_entropy,0.41310876420241255,19979,4,0.08689123579758745
external_8b,libero_goal,9,19,L2,0,token_differentiation,0.522949096551379,19979,4,0.022949096551379
external_8b,libero_goal,9,19,L2,0,action_consensus,0.47695079833825516,19979,4,0.023049201661744845
external_8b,libero_goal,9,19,L2,0,state_action_alignment,0.376795635417188,19979,4,0.12320436458281198
external_8b,libero_goal,9,19,L2,0,conditional_energy,0.623154312027629,19979,4,0.12315431202762905
external_8b,libero_goal,9,19,L2,0,conditional_effective_rank,0.39666649982481605,19979,4,0.10333350017518395
external_8b,libero_goal,9,19,L2,0,mobility,0.5179438410330848,19979,4,0.017943841033084773
external_8b,libero_goal,9,19,L2,3,token_entropy,0.44992241853946646,19979,4,0.05007758146053354
external_8b,libero_goal,9,19,L2,3,load_entropy,0.4354572300915962,19979,4,0.0645427699084038
external_8b,libero_goal,9,19,L2,3,token_differentiation,0.5283797987887282,19979,4,0.028379798788728205
external_8b,libero_goal,9,19,L2,3,action_consensus,0.47169528004404626,19979,4,0.02830471995595374
external_8b,libero_goal,9,19,L2,3,state_action_alignment,0.37634516242054156,19979,4,0.12365483757945844
external_8b,libero_goal,9,19,L2,3,conditional_energy,0.6236548375794584,19979,4,0.12365483757945839
external_8b,libero_goal,9,19,L2,3,conditional_effective_rank,0.3930126632964613,19979,4,0.10698733670353872
external_8b,libero_goal,9,19,L2,3,flow_speed,0.5538315230992542,19979,4,0.05383152309925421
external_8b,libero_goal,9,19,L2,3,mobility,0.5111867460833875,19979,4,0.011186746083387544
external_8b,libero_goal,9,19,L2,6,token_entropy,0.46313629310776316,19979,4,0.036863706892236836
external_8b,libero_goal,9,19,L2,6,load_entropy,0.41683767956354173,19979,4,0.08316232043645827
external_8b,libero_goal,9,19,L2,6,token_differentiation,0.5046799139096051,19979,4,0.0046799139096050935
external_8b,libero_goal,9,19,L2,6,action_consensus,0.49484458681615695,19979,4,0.0051554131838430495
external_8b,libero_goal,9,19,L2,6,state_action_alignment,0.37639521497572453,19979,4,0.12360478502427547
external_8b,libero_goal,9,19,L2,6,conditional_energy,0.6236047850242755,19979,4,0.12360478502427552
external_8b,libero_goal,9,19,L2,6,conditional_effective_rank,0.38490414935682465,19979,4,0.11509585064317535
external_8b,libero_goal,9,19,L2,6,flow_speed,0.5017268131538115,19979,4,0.0017268131538115128
external_8b,libero_goal,9,19,L2,6,mobility,0.5624405625907203,19979,4,0.06244056259072028
external_8b,libero_goal,9,19,L2,9,token_entropy,0.5005756043846038,19979,4,0.0005756043846038006
external_8b,libero_goal,9,19,L2,9,load_entropy,0.5119875869663146,19979,4,0.011987586966314634
external_8b,libero_goal,9,19,L2,9,token_differentiation,0.526352670303819,19979,4,0.026352670303819048
external_8b,libero_goal,9,19,L2,9,action_consensus,0.4710195705490765,19979,4,0.028980429450923495
external_8b,libero_goal,9,19,L2,9,state_action_alignment,0.3780469492967616,19979,4,0.12195305070323842
external_8b,libero_goal,9,19,L2,9,conditional_energy,0.6219530507032384,19979,4,0.12195305070323836
external_8b,libero_goal,9,19,L2,9,conditional_effective_rank,0.3904850092597227,19979,4,0.10951499074027732
external_8b,libero_goal,9,19,L2,9,flow_speed,0.442514640372391,19979,4,0.05748535962760898
external_8b,libero_goal,9,19,L2,9,mobility,0.6777115971770359,19979,4,0.17771159717703588
external_8b,libero_goal,9,19,L3,0,token_entropy,0.36320636668501927,19979,4,0.13679363331498073
external_8b,libero_goal,9,19,L3,0,load_entropy,0.2980879923920116,19979,4,0.2019120076079884
external_8b,libero_goal,9,19,L3,0,token_differentiation,0.507708093498173,19979,4,0.00770809349817303
external_8b,libero_goal,9,19,L3,0,action_consensus,0.4932429050503028,19979,4,0.006757094949697173
external_8b,libero_goal,9,19,L3,0,state_action_alignment,0.40507532909555033,19979,4,0.09492467090444967
external_8b,libero_goal,9,19,L3,0,conditional_energy,0.5949246709044497,19979,4,0.09492467090444967
external_8b,libero_goal,9,19,L3,0,conditional_effective_rank,0.41851444016217026,19979,4,0.08148555983782974
external_8b,libero_goal,9,19,L3,0,mobility,0.560938985935232,19979,4,0.06093898593523195
external_8b,libero_goal,9,19,L3,3,token_entropy,0.3625807097452325,19979,4,0.1374192902547675
external_8b,libero_goal,9,19,L3,3,load_entropy,0.29355823614795534,19979,4,0.20644176385204466
external_8b,libero_goal,9,19,L3,3,token_differentiation,0.5347614995745533,19979,4,0.03476149957455332
external_8b,libero_goal,9,19,L3,3,action_consensus,0.46674007708093496,19979,4,0.033259922919065044
external_8b,libero_goal,9,19,L3,3,state_action_alignment,0.40462485609890386,19979,4,0.09537514390109614
external_8b,libero_goal,9,19,L3,3,conditional_energy,0.5953250913459132,19979,4,0.09532509134591316
external_8b,libero_goal,9,19,L3,3,conditional_effective_rank,0.4252965613894589,19979,4,0.07470343861054107
external_8b,libero_goal,9,19,L3,3,flow_speed,0.440812853496171,19979,4,0.059187146503829
external_8b,libero_goal,9,19,L3,3,mobility,0.556584413634316,19979,4,0.05658441363431599
external_8b,libero_goal,9,19,L3,6,token_entropy,0.3511687271635217,19979,4,0.1488312728364783
external_8b,libero_goal,9,19,L3,6,load_entropy,0.3136543370539066,19979,4,0.1863456629460934
external_8b,libero_goal,9,19,L3,6,token_differentiation,0.5671455027779169,19979,4,0.06714550277791687
external_8b,libero_goal,9,19,L3,6,action_consensus,0.4329295760548576,19979,4,0.0670704239451424
external_8b,libero_goal,9,19,L3,6,state_action_alignment,0.4034736473296962,19979,4,0.0965263526703038
external_8b,libero_goal,9,19,L3,6,conditional_energy,0.5965263526703038,19979,4,0.09652635267030385
external_8b,libero_goal,9,19,L3,6,conditional_effective_rank,0.43650833375043796,19979,4,0.06349166624956204
external_8b,libero_goal,9,19,L3,6,flow_speed,0.5740027028379798,19979,4,0.07400270283797983
external_8b,libero_goal,9,19,L3,6,mobility,0.5792582211321888,19979,4,0.07925822113218883
external_8b,libero_goal,9,19,L3,9,token_entropy,0.36012813454126835,19979,4,0.13987186545873165
external_8b,libero_goal,9,19,L3,9,load_entropy,0.45818109014465186,19979,4,0.04181890985534814
external_8b,libero_goal,9,19,L3,9,token_differentiation,0.6206266579908905,19979,4,0.12062665799089045
external_8b,libero_goal,9,19,L3,9,action_consensus,0.3790980529556034,19979,4,0.12090194704439661
external_8b,libero_goal,9,19,L3,9,state_action_alignment,0.4046749086540868,19979,4,0.09532509134591322
external_8b,libero_goal,9,19,L3,9,conditional_energy,0.5953250913459132,19979,4,0.09532509134591316
external_8b,libero_goal,9,19,L3,9,conditional_effective_rank,0.4573802492617248,19979,4,0.042619750738275175
external_8b,libero_goal,9,19,L3,9,flow_speed,0.5910205716001802,19979,4,0.09102057160018018
external_8b,libero_goal,9,19,L3,9,mobility,0.6375694479203163,19979,4,0.13756944792031633
external_8b,libero_goal,9,19,L4,0,token_entropy,0.3915861654737474,19979,4,0.10841383452625258
external_8b,libero_goal,9,19,L4,0,load_entropy,0.347039391360929,19979,4,0.15296060863907102
external_8b,libero_goal,9,19,L4,0,token_differentiation,0.5202462585715001,19979,4,0.020246258571500086
external_8b,libero_goal,9,19,L4,0,action_consensus,0.4802792932579208,19979,4,0.019720706742079208
external_8b,libero_goal,9,19,L4,0,state_action_alignment,0.4626858201111167,19979,4,0.0373141798888833
external_8b,libero_goal,9,19,L4,0,conditional_energy,0.5373642324440663,19979,4,0.03736423244406628
external_8b,libero_goal,9,19,L4,0,conditional_effective_rank,0.4705190449972471,19979,4,0.029480955002752884
external_8b,libero_goal,9,19,L4,0,mobility,0.5042294409129586,19979,4,0.004229440912958626
external_8b,libero_goal,9,19,L4,3,token_entropy,0.387632013614295,19979,4,0.112367986385705
external_8b,libero_goal,9,19,L4,3,load_entropy,0.3550227739126082,19979,4,0.14497722608739178
external_8b,libero_goal,9,19,L4,3,token_differentiation,0.5360878922869012,19979,4,0.036087892286901235
external_8b,libero_goal,9,19,L4,3,action_consensus,0.4635367135492267,19979,4,0.03646328645077329
external_8b,libero_goal,9,19,L4,3,state_action_alignment,0.4642875018769708,19979,4,0.03571249812302918
external_8b,libero_goal,9,19,L4,3,conditional_energy,0.5356624455678463,19979,4,0.03566244556784626
external_8b,libero_goal,9,19,L4,3,conditional_effective_rank,0.4721707793182842,19979,4,0.027829220681715783
external_8b,libero_goal,9,19,L4,3,flow_speed,0.48726162470594125,19979,4,0.012738375294058746
external_8b,libero_goal,9,19,L4,3,mobility,0.5174433154812553,19979,4,0.017443315481255328
external_8b,libero_goal,9,19,L4,6,token_entropy,0.40827869262725863,19979,4,0.09172130737274137
external_8b,libero_goal,9,19,L4,6,load_entropy,0.3890084588818259,19979,4,0.11099154111817411
external_8b,libero_goal,9,19,L4,6,token_differentiation,0.541068121527604,19979,4,0.041068121527603973
external_8b,libero_goal,9,19,L4,6,action_consensus,0.45895690474998746,19979,4,0.04104309525001254
external_8b,libero_goal,9,19,L4,6,state_action_alignment,0.4688923369538015,19979,4,0.031107663046198497
external_8b,libero_goal,9,19,L4,6,conditional_energy,0.5311076630461985,19979,4,0.031107663046198497
external_8b,libero_goal,9,19,L4,6,conditional_effective_rank,0.48385805095350115,19979,4,0.01614194904649885
external_8b,libero_goal,9,19,L4,6,flow_speed,0.4610340857900796,19979,4,0.038965914209920405
external_8b,libero_goal,9,19,L4,6,mobility,0.5621402472596226,19979,4,0.06214024725962264
external_8b,libero_goal,9,19,L4,9,token_entropy,0.3089243705891186,19979,4,0.1910756294108814
external_8b,libero_goal,9,19,L4,9,load_entropy,0.3141048100505531,19979,4,0.18589518994944693
external_8b,libero_goal,9,19,L4,9,token_differentiation,0.5697482356474298,19979,4,0.06974823564742982
external_8b,libero_goal,9,19,L4,9,action_consensus,0.4297011862455578,19979,4,0.07029881375444219
external_8b,libero_goal,9,19,L4,9,state_action_alignment,0.4624856098903849,19979,4,0.0375143901096151
external_8b,libero_goal,9,19,L4,9,conditional_energy,0.5374643375544321,19979,4,0.037464337554432126
external_8b,libero_goal,9,19,L4,9,conditional_effective_rank,0.4968216627458832,19979,4,0.0031783372541168142
external_8b,libero_goal,9,19,L4,9,flow_speed,0.5930226738074978,19979,4,0.09302267380749785
external_8b,libero_goal,9,19,L4,9,mobility,0.6745582862005105,19979,4,0.1745582862005105
external_8b,libero_goal,9,19,L5,0,token_entropy,0.4841833925621903,19979,4,0.015816607437809715
external_8b,libero_goal,9,19,L5,0,load_entropy,0.4421142199309275,19979,4,0.05788578006907252
external_8b,libero_goal,9,19,L5,0,token_differentiation,0.488362780919966,19979,4,0.011637219080034011
external_8b,libero_goal,9,19,L5,0,action_consensus,0.5106862205315581,19979,4,0.0106862205315581
external_8b,libero_goal,9,19,L5,0,state_action_alignment,0.4899644626858201,19979,4,0.010035537314179888
external_8b,libero_goal,9,19,L5,0,conditional_energy,0.5100355373141799,19979,4,0.010035537314179943
external_8b,libero_goal,9,19,L5,0,conditional_effective_rank,0.4868361779868862,19979,4,0.01316382201311378
external_8b,libero_goal,9,19,L5,0,mobility,0.5205966264577807,19979,4,0.02059662645778071
external_8b,libero_goal,9,19,L5,3,token_entropy,0.4547024375594374,19979,4,0.0452975624405626
external_8b,libero_goal,9,19,L5,3,load_entropy,0.40314830572100707,19979,4,0.09685169427899293
external_8b,libero_goal,9,19,L5,3,token_differentiation,0.4860853896591421,19979,4,0.013914610340857891
external_8b,libero_goal,9,19,L5,3,action_consensus,0.5144902147254617,19979,4,0.014490214725461747
external_8b,libero_goal,9,19,L5,3,state_action_alignment,0.4898643575754542,19979,4,0.010135642424545788
external_8b,libero_goal,9,19,L5,3,conditional_energy,0.5101356424245458,19979,4,0.010135642424545788
external_8b,libero_goal,9,19,L5,3,conditional_effective_rank,0.4806546874217929,19979,4,0.019345312578207097
external_8b,libero_goal,9,19,L5,3,flow_speed,0.5382151258821762,19979,4,0.03821512588217624
external_8b,libero_goal,9,19,L5,3,mobility,0.5409680164172381,19979,4,0.04096801641723813
external_8b,libero_goal,9,19,L5,6,token_entropy,0.4413133790480004,19979,4,0.05868662095199961
external_8b,libero_goal,9,19,L5,6,load_entropy,0.3617798688623054,19979,4,0.1382201311376946
external_8b,libero_goal,9,19,L5,6,token_differentiation,0.486185494769508,19979,4,0.013814505230491991
external_8b,libero_goal,9,19,L5,6,action_consensus,0.5137144001201261,19979,4,0.013714400120126147
external_8b,libero_goal,9,19,L5,6,state_action_alignment,0.4892637269132589,19979,4,0.010736273086741077
external_8b,libero_goal,9,19,L5,6,conditional_energy,0.5107362730867411,19979,4,0.010736273086741077
external_8b,libero_goal,9,19,L5,6,conditional_effective_rank,0.48545973271935533,19979,4,0.01454026728064467
external_8b,libero_goal,9,19,L5,6,flow_speed,0.447720106111417,19979,4,0.05227989388858301
external_8b,libero_goal,9,19,L5,6,mobility,0.5740027028379798,19979,4,0.07400270283797983
external_8b,libero_goal,9,19,L5,9,token_entropy,0.3734671404975224,19979,4,0.1265328595024776
external_8b,libero_goal,9,19,L5,9,load_entropy,0.36052855498273184,19979,4,0.13947144501726816
external_8b,libero_goal,9,19,L5,9,token_differentiation,0.5529055508283698,19979,4,0.052905550828369785
external_8b,libero_goal,9,19,L5,9,action_consensus,0.446819160118124,19979,4,0.053180839881875996
external_8b,libero_goal,9,19,L5,9,state_action_alignment,0.49261724811051605,19979,4,0.007382751889483952
external_8b,libero_goal,9,19,L5,9,conditional_energy,0.507382751889484,19979,4,0.007382751889484007
external_8b,libero_goal,9,19,L5,9,conditional_effective_rank,0.5247760148155564,19979,4,0.024776014815556358
external_8b,libero_goal,9,19,L5,9,flow_speed,0.6020821862956104,19979,4,0.10208218629561039
external_8b,libero_goal,9,19,L5,9,mobility,0.6575404174383103,19979,4,0.15754041743831027
external_8b,libero_goal,9,19,L12,0,token_entropy,0.4884378597527404,19979,4,0.0115621402472596
external_8b,libero_goal,9,19,L12,0,load_entropy,0.46781620701736826,19979,4,0.03218379298263174
external_8b,libero_goal,9,19,L12,0,token_differentiation,0.5014014715451224,19979,4,0.0014014715451223791
external_8b,libero_goal,9,19,L12,0,action_consensus,0.49909905400670707,19979,4,0.0009009459932929342
external_8b,libero_goal,9,19,L12,0,state_action_alignment,0.5187446819160119,19979,4,0.018744681916011863
external_8b,libero_goal,9,19,L12,0,conditional_energy,0.4813053706391711,19979,4,0.018694629360828885
external_8b,libero_goal,9,19,L12,0,conditional_effective_rank,0.5297061915010761,19979,4,0.029706191501076118
external_8b,libero_goal,9,19,L12,0,mobility,0.5149406877221082,19979,4,0.014940687722108215
external_8b,libero_goal,9,19,L12,3,token_entropy,0.5114370088593023,19979,4,0.011437008859302322
external_8b,libero_goal,9,19,L12,3,load_entropy,0.5113369037489364,19979,4,0.011336903748936367
external_8b,libero_goal,9,19,L12,3,token_differentiation,0.5005005255518294,19979,4,0.0005005255518294449
external_8b,libero_goal,9,19,L12,3,action_consensus,0.5002502627759147,19979,4,0.00025026277591466695
external_8b,libero_goal,9,19,L12,3,state_action_alignment,0.5261524600830872,19979,4,0.026152460083087248
external_8b,libero_goal,9,19,L12,3,conditional_energy,0.47384753991691275,19979,4,0.026152460083087248
external_8b,libero_goal,9,19,L12,3,conditional_effective_rank,0.5420691726312629,19979,4,0.04206917263126286
external_8b,libero_goal,9,19,L12,3,flow_speed,0.5480254266980329,19979,4,0.04802542669803289
external_8b,libero_goal,9,19,L12,3,mobility,0.4586816156964813,19979,4,0.041318384303518696
external_8b,libero_goal,9,19,L12,6,token_entropy,0.5039040993042695,19979,4,0.0039040993042694927
external_8b,libero_goal,9,19,L12,6,load_entropy,0.5146904249461935,19979,4,0.014690424946193548
external_8b,libero_goal,9,19,L12,6,token_differentiation,0.5091596175984784,19979,4,0.009159617598478387
external_8b,libero_goal,9,19,L12,6,action_consensus,0.4927423794984734,19979,4,0.007257620501526618
external_8b,libero_goal,9,19,L12,6,state_action_alignment,0.5204714950698233,19979,4,0.020471495069823265
external_8b,libero_goal,9,19,L12,6,conditional_energy,0.47955353120776817,19979,4,0.02044646879223183
external_8b,libero_goal,9,19,L12,6,conditional_effective_rank,0.5511787376745583,19979,4,0.05117873767455827
external_8b,libero_goal,9,19,L12,6,flow_speed,0.44021222283397565,19979,4,0.05978777716602435
external_8b,libero_goal,9,19,L12,6,mobility,0.40377396266079385,19979,4,0.09622603733920615
external_8b,libero_goal,9,19,L12,9,token_entropy,0.45287551929526004,19979,4,0.04712448070473996
external_8b,libero_goal,9,19,L12,9,load_entropy,0.4607587967365734,19979,4,0.039241203263426616
external_8b,libero_goal,9,19,L12,9,token_differentiation,0.544947194554282,19979,4,0.04494719455428198
external_8b,libero_goal,9,19,L12,9,action_consensus,0.45890685219480454,19979,4,0.04109314780519546
external_8b,libero_goal,9,19,L12,9,state_action_alignment,0.5018769708193603,19979,4,0.0018769708193603352
