level,cohort,suite,task,method,k,failure,episodes,scorable,p00,p10,p25,p50,p75,p90,p100
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,4,True,12,12,1.4121131180967674,1.8155371272319858,2.0474503135870674,2.558021369387367,3.2130780371606633,4.015589501243359,4.286423049216338
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,5,True,12,12,1.4055810325175235,1.8022294799337513,2.0308340186924894,2.535252132416553,3.1856227427470984,3.969175396748076,4.236078430562531
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,6,True,12,12,1.4095437586923172,1.7908682438111156,2.0149478648119126,2.5229663182140607,3.17022157057963,3.933897785269626,4.1980193482954045
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,7,True,12,12,1.4060367939758336,1.7751798340076443,2.0038179988158276,2.506570432789373,3.1544650900314695,3.8952778970943225,4.155797144037701
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,8,True,12,12,1.4054642166344293,1.7681726697684146,1.9941469259558875,2.4956938218748537,3.1433643877296964,3.8664285790232418,4.124782143714707
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,9,True,12,12,1.4049604818496526,1.7663310739767697,1.9906616922388496,2.4895373946846098,3.136638198224909,3.843289008216591,4.100562066419044
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,10,True,12,12,1.3992642731305904,1.7581506388329593,1.9807805718668479,2.4751095656548423,3.1238356086721977,3.8134496110939216,4.067870809133387
task,all,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,euclidean,20,True,12,12,1.1499220364920342,1.4522457580183126,1.6322083866581005,2.051900435061936,2.58988838863488,3.084729803191136,3.282922839132739
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,1,False,799,799,0.28391042800751676,0.37600912810982823,0.4153273715389692,0.4598533118533482,0.5105288796076632,0.565644536549624,0.7823550482952439
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,2,False,799,799,0.27413977262332523,0.3593960377363522,0.3947107869376377,0.43628370457889426,0.48208421198589335,0.5315679474502295,0.7215974219467266
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,3,False,799,799,0.27076199172646714,0.3576643956825062,0.391840904043522,0.4305018719791997,0.47510905782015667,0.524923188614061,0.7027095937273092
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,4,False,799,799,0.26150928419106234,0.34694654419902554,0.37699489426431687,0.4155108877933892,0.45686451563786423,0.506411615024092,0.6686477081393152
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,5,False,799,799,0.25998465779688273,0.3402518589752546,0.36960449910384846,0.40698481817469395,0.44715801709846165,0.4935304765428214,0.6461136527889235
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,6,False,799,799,0.2630274251724855,0.3386771674423052,0.3657845318517832,0.40231439631794313,0.4425882488049975,0.4861011520721428,0.632220166339226
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,7,False,799,799,0.2690983819215972,0.3392243921946267,0.36693330855134854,0.40248487316263554,0.44289800413069774,0.48602134818724185,0.6260211519776422
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,8,False,799,799,0.2732907970069493,0.3394683215001897,0.36703181303457183,0.4023017434841769,0.44309596860951495,0.48564483878131176,0.620719168637525
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,9,False,799,799,0.2767524535438079,0.3389998655981403,0.3656333498338433,0.4012112730979534,0.44249318289158973,0.4837389177621522,0.614870146034246
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,10,False,799,799,0.2799372447362652,0.339034666697108,0.36487621302468337,0.401408980492702,0.44197044585262546,0.4823633268523905,0.6131359002158744
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,20,False,799,799,0.2900649149314185,0.34004079081846966,0.36560861622827523,0.4004587639560886,0.43816335374557935,0.4786521545535386,0.6088771123384995
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,1,True,1,1,2.1253899813016046,2.1253899813016046,2.1253899813016046,2.1253899813016046,2.1253899813016046,2.1253899813016046,2.1253899813016046
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,2,True,1,1,2.0809180025141956,2.0809180025141956,2.0809180025141956,2.0809180025141956,2.0809180025141956,2.0809180025141956,2.0809180025141956
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,3,True,1,1,2.0511228804640984,2.0511228804640984,2.0511228804640984,2.0511228804640984,2.0511228804640984,2.0511228804640984,2.0511228804640984
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,4,True,1,1,1.9626907282935848,1.9626907282935848,1.9626907282935848,1.9626907282935848,1.9626907282935848,1.9626907282935848,1.9626907282935848
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,5,True,1,1,1.9037226889446026,1.9037226889446026,1.9037226889446026,1.9037226889446026,1.9037226889446026,1.9037226889446026,1.9037226889446026
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,6,True,1,1,1.8731797960042704,1.8731797960042704,1.8731797960042704,1.8731797960042704,1.8731797960042704,1.8731797960042704,1.8731797960042704
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,7,True,1,1,1.8637260222398724,1.8637260222398724,1.8637260222398724,1.8637260222398724,1.8637260222398724,1.8637260222398724,1.8637260222398724
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,8,True,1,1,1.8542546798192583,1.8542546798192583,1.8542546798192583,1.8542546798192583,1.8542546798192583,1.8542546798192583,1.8542546798192583
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,9,True,1,1,1.8412553133692937,1.8412553133692937,1.8412553133692937,1.8412553133692937,1.8412553133692937,1.8412553133692937,1.8412553133692937
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,10,True,1,1,1.830762336848525,1.830762336848525,1.830762336848525,1.830762336848525,1.830762336848525,1.830762336848525,1.830762336848525
task,all,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,euclidean,20,True,1,1,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.7426587449089186,1.7426587449089186
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,1,False,785,785,0.27853169793605664,0.3490749823484325,0.3876239542783498,0.4389888200446292,0.4987497278323372,0.5737427364271717,1.056943767958346
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,2,False,785,785,0.2761921810757235,0.34913786647246914,0.3853272871587861,0.43964004085521863,0.4985318754935818,0.5689990198555804,1.077902227759172
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,3,False,785,785,0.2776238865394465,0.3514707170170003,0.38669692737430167,0.43819495133388053,0.4975943264042928,0.562994956824854,1.0822522979250748
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,4,False,785,785,0.27951861027467867,0.35413307580452075,0.3879749665249367,0.438949159184319,0.49833365989568223,0.566055047365107,1.079073593974663
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,5,False,785,785,0.2832258905910888,0.3561982918176092,0.38951720650247196,0.44037544599983774,0.4986058721824968,0.5682587654538592,1.080096424209605
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,6,False,785,785,0.28923945301946513,0.35777297590230533,0.3918451179092753,0.4424906603314122,0.5014218481439868,0.568563511447715,1.0814687455411292
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,7,False,785,785,0.29342192124973737,0.3580821165004873,0.39285011420244514,0.44347521908252724,0.5016026292254149,0.5687153252035387,1.0779472688415004
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,8,False,785,785,0.2936407838927673,0.3599029913761252,0.392343636337055,0.4438915401320738,0.5017388630803705,0.5694322047188979,1.075496340191616
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,9,False,785,785,0.29391428720457474,0.36124530353069073,0.39334670279440953,0.444417632315113,0.5032992645423774,0.5703183029843822,1.073634379555431
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,10,False,785,785,0.29295303292655234,0.3616186349530757,0.39343765995803637,0.44295912035990687,0.5034098858397177,0.5698054182609751,1.0680318736055514
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,20,False,785,785,0.24827581358967848,0.30747092344579957,0.3333440124877942,0.3735279808047879,0.4260243893710603,0.4797105807131062,0.886262489072328
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,1,True,15,15,0.9136446302106735,0.9989858246271146,1.251598709705027,1.735513191793563,3.3372511632414446,4.050164735377517,4.446618765158008
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,2,True,15,15,0.9680330897435221,1.078667301944334,1.2828182678350295,1.6766031589115309,3.280669324087242,3.916893795412332,4.323279197075976
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,3,True,15,15,1.0094634088152845,1.0913890648209421,1.3034331483443293,1.6552697014709181,3.2246632991851585,3.8293475492743867,4.238497593912214
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,4,True,15,15,1.0269024970100649,1.097901074283535,1.3132575786206124,1.6453375908536185,3.1850298005101347,3.781955083238514,4.177911632809806
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,5,True,15,15,1.0365334011749965,1.109679681089102,1.3328414468496945,1.6385946539805512,3.1562516746689306,3.749272543898272,4.141304361546491
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,6,True,15,15,1.0411731426768356,1.1158001400524957,1.3485829268884686,1.6368794244191758,3.1317628807351143,3.718566982136388,4.107005188112461
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,7,True,15,15,1.0394977129845095,1.1170689304084342,1.3550652140012658,1.6355271195963739,3.1000751050535995,3.680076249149065,4.068198836627309
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,8,True,15,15,1.0381932968932608,1.1178920593543746,1.3591777857915615,1.6331724349665209,3.0746349938109763,3.6516800740024684,4.039878221991457
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,9,True,15,15,1.0388944251818055,1.119209691898436,1.3637617325943068,1.6320957110659058,3.0550441851080126,3.6298817502738405,4.017224477918427
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,10,True,15,15,1.0387205290299977,1.1157078696665856,1.3627071451479789,1.6247676756311409,3.027528231626133,3.5989248321991663,3.983772781581262
task,all,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,euclidean,20,True,15,15,0.8643953013992532,0.923966476543635,1.1463705643876327,1.3391119487809575,2.4087659100940164,2.8676741653644346,3.1728387067089514
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,1,False,792,792,0.2183961155356733,0.2907590672005542,0.3184295506901248,0.3561687762194995,0.4076483776918315,0.4666999910173763,2.512194257630673
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,2,False,792,792,0.22275558712343463,0.30343194540643037,0.3298702989149078,0.36896425629983176,0.4214994518805901,0.48021195891328355,2.6234481780004204
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,3,False,792,792,0.23326261396034875,0.3133902182519116,0.33826809694563,0.3770785152543559,0.430003358696665,0.4890564505005645,2.671193801409123
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,4,False,792,792,0.2439261389057935,0.31804084991250675,0.3448337796273335,0.3833352795377548,0.4384149678701497,0.4958041580405673,2.6968366861370052
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,5,False,792,792,0.24607824080249216,0.31845740826891517,0.34494577129121806,0.38258593101166194,0.438851055701616,0.4962302661573632,2.671016876446823
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,6,False,792,792,0.24758177068986154,0.318645332285685,0.3458189253052316,0.3830060195872823,0.4392316765103231,0.4959421132296337,2.6509190307954777
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,7,False,792,792,0.2499559343511716,0.3189472397096676,0.3467003068371119,0.38352042814512277,0.4387270191564314,0.497865877167018,2.629653406006134
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,8,False,792,792,0.2540940863309417,0.3203161468861317,0.3478484673532377,0.383759105248,0.4396491083877793,0.5006128224376423,2.6158065716790113
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,9,False,792,792,0.25635784694812175,0.32085127475008324,0.3479505103989873,0.3836171074407321,0.43912590142239516,0.5022055648530149,2.593880743793305
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,10,False,792,792,0.2576580901937765,0.3212503000377284,0.34793044701325504,0.3834955552824098,0.43894738446454173,0.5017340347366251,2.5739098683927533
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,20,False,792,792,0.26446351818291924,0.32487449036258653,0.3517697153779343,0.38369391115679974,0.4368332816912279,0.49871475731379833,2.4523864703310765
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,1,True,8,8,1.693491460400738,1.701032821231529,1.779773562074773,2.006227852162018,2.4634361790602104,2.702017179613788,3.212724112099534
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,2,True,8,8,1.7054351128121163,1.7939669229159172,1.8475619085612092,2.0726641928712843,2.522146599237645,2.8292219585585348,3.290299922129408
task,all,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,euclidean,3,True,8,8,1.7065839737240374,1.8188287184303638,1.872935706173635,2.096113408688257,2.532487691919361,2.862556622407282,3.2964713126425638
