rule_id,family,signal,aggregation,save_pct,coverage_pct,mean_stop,median_stop,q25_stop,q75_stop,modal_stop,modal_fraction,stop_entropy_bits,scene_save_sd_pp,scene_save_min_pct,scene_save_max_pct,seed_save_sd_pp,seed_save_min_pct,seed_save_max_pct,stop_histogram,direction,threshold,threshold_2,consecutive,calibration
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.575__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.575,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.6__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.6,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.625__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.625,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.65__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.65,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.675__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.675,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.7__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.7,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.725__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.725,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.75__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.75,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.775__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.775,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.8__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.8,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.825__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.825,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.85__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.85,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.875__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.875,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.9__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.9,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.925__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.925,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.95__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.95,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.975__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.975,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_2__k2,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,2.0,,2,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.5__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.5,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.525__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.525,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.55__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.55,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.575__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.575,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.6__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.6,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.625__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.625,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.65__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.65,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.675__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.675,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.7__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.7,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.725__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.725,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.75__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.75,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.775__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.775,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.8__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.8,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.825__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.825,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.85__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.85,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.875__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,68.90625,98.4375,3.109375,3.0,3.0,3.0,3,0.984375,0.11611507530476972,1.3395647030845506,65.625,70.0,3.788861141556919,52.5,70.0,"{""10"": 8, ""3"": 504}",ge,0.875,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.9__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,65.48828125,93.5546875,3.451171875,3.0,3.0,3.0,3,0.935546875,0.3448741991280092,3.8256828147434594,59.0625,70.0,8.22019707882046,39.375,70.0,"{""10"": 33, ""3"": 479}",ge,0.9,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.925__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,55.91796875,79.8828125,4.408203125,3.0,3.0,3.0,3,0.798828125,0.724265662552643,5.734043704241226,45.9375,67.8125,14.291524250592497,21.875,70.0,"{""10"": 103, ""3"": 409}",ge,0.925,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.95__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,30.625,43.75,6.9375,10.0,3.0,10.0,10,0.5625,0.9886994082884974,8.75,15.3125,50.3125,20.34492604127624,0.0,70.0,"{""10"": 288, ""3"": 224}",ge,0.95,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_0.975__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,8.125,11.71875,9.1875,10.0,10.0,10.0,10,0.8828125,0.5355530646015362,4.4960920531056745,2.1875,15.3125,11.930380730513171,0.0,43.75,"{""10"": 452, ""3"": 59, ""7"": 1}",ge,0.975,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.44921875,0.78125,9.955078125,10.0,10.0,10.0,10,0.9921875,0.07225252269057866,0.8484299464442763,0.0,2.1875,1.4082830356140905,0.0,5.625,"{""10"": 508, ""3"": 3, ""8"": 1}",ge,1.0,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.025__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.025,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.05__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.05,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.075__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.075,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.1__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.1,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.125__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.125,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.15__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.15,,3,fixed
expert_mass__max_upper_bound_mean_plus_3std__layernorm_mean__ge_1.175__k3,level,expert_mass__max_upper_bound_mean_plus_3std,layernorm_mean,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.175,,3,fixed
