timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W]
2026/08/29 09:03:41.475, 39 %, 14 %, 22681 MiB, 17764 MiB, 73.31 W
2026/08/29 09:03:46.475, 25 %, 2 %, 22681 MiB, 17764 MiB, 162.80 W
2026/08/29 09:03:51.476, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 09:03:56.476, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:04:01.477, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:04:06.477, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:04:11.477, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:04:16.478, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:04:21.478, 44 %, 15 %, 22681 MiB, 17764 MiB, 70.86 W
2026/08/29 09:04:26.479, 44 %, 15 %, 22681 MiB, 17764 MiB, 104.45 W
2026/08/29 09:04:31.479, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.31 W
2026/08/29 09:04:36.480, 27 %, 2 %, 22681 MiB, 17764 MiB, 51.53 W
2026/08/29 09:04:41.480, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.59 W
2026/08/29 09:04:46.480, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 09:04:51.481, 26 %, 2 %, 22681 MiB, 17764 MiB, 57.74 W
2026/08/29 09:04:56.481, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.78 W
2026/08/29 09:05:01.482, 36 %, 10 %, 22681 MiB, 17764 MiB, 248.79 W
2026/08/29 09:05:06.482, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:05:11.483, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 09:05:16.483, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:05:21.483, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 09:05:26.484, 25 %, 2 %, 22681 MiB, 17764 MiB, 98.00 W
2026/08/29 09:05:31.484, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:05:36.485, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:05:41.485, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:05:46.486, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:05:51.486, 34 %, 8 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:05:56.487, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:06:01.487, 26 %, 2 %, 22681 MiB, 17764 MiB, 60.49 W
2026/08/29 09:06:06.487, 27 %, 2 %, 22681 MiB, 17764 MiB, 65.82 W
2026/08/29 09:06:11.488, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 09:06:16.488, 26 %, 3 %, 22681 MiB, 17764 MiB, 61.68 W
2026/08/29 09:06:21.489, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 09:06:26.489, 26 %, 3 %, 22681 MiB, 17764 MiB, 67.80 W
2026/08/29 09:06:31.490, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 09:06:36.490, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:06:41.490, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.48 W
2026/08/29 09:06:46.491, 43 %, 14 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:06:51.491, 35 %, 9 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:06:56.492, 27 %, 3 %, 22681 MiB, 17764 MiB, 68.00 W
2026/08/29 09:07:01.492, 28 %, 2 %, 22681 MiB, 17764 MiB, 79.28 W
2026/08/29 09:07:06.493, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:07:11.493, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:07:16.494, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 09:07:21.494, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.87 W
2026/08/29 09:07:26.494, 43 %, 14 %, 22681 MiB, 17764 MiB, 63.27 W
2026/08/29 09:07:31.495, 25 %, 2 %, 22681 MiB, 17764 MiB, 224.24 W
2026/08/29 09:07:36.495, 26 %, 2 %, 22681 MiB, 17764 MiB, 100.61 W
2026/08/29 09:07:41.496, 26 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 09:07:46.496, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:07:51.496, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:07:56.497, 29 %, 5 %, 22681 MiB, 17764 MiB, 56.66 W
2026/08/29 09:08:01.497, 44 %, 15 %, 22681 MiB, 17764 MiB, 64.34 W
2026/08/29 09:08:06.498, 26 %, 2 %, 22681 MiB, 17764 MiB, 199.68 W
2026/08/29 09:08:11.498, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 09:08:16.499, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:08:21.499, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:08:26.500, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.17 W
2026/08/29 09:08:31.500, 12 %, 1 %, 22681 MiB, 17764 MiB, 62.37 W
2026/08/29 09:08:36.500, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:08:41.501, 23 %, 2 %, 22681 MiB, 17764 MiB, 61.38 W
2026/08/29 09:08:46.501, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:08:51.502, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 09:08:56.502, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:09:01.503, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:09:06.551, 22 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 09:09:11.552, 32 %, 9 %, 22681 MiB, 17764 MiB, 61.68 W
2026/08/29 09:09:16.552, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:09:21.553, 40 %, 12 %, 22681 MiB, 17764 MiB, 70.43 W
2026/08/29 09:09:26.553, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:09:31.553, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:09:36.554, 26 %, 3 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:09:41.554, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:09:46.555, 26 %, 2 %, 22681 MiB, 17764 MiB, 222.00 W
2026/08/29 09:09:51.555, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 09:09:56.556, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:10:01.556, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.39 W
2026/08/29 09:10:06.557, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:10:11.557, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.69 W
2026/08/29 09:10:16.557, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 09:10:21.558, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:10:26.558, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:10:31.559, 42 %, 15 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 09:10:36.559, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:10:41.560, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.30 W
2026/08/29 09:10:46.560, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.39 W
2026/08/29 09:10:51.561, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 09:10:56.561, 40 %, 13 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:11:01.561, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:11:06.562, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 09:11:11.562, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 09:11:16.563, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.79 W
2026/08/29 09:11:21.563, 42 %, 15 %, 22681 MiB, 17764 MiB, 119.05 W
2026/08/29 09:11:26.564, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 09:11:31.564, 25 %, 2 %, 22681 MiB, 17764 MiB, 60.22 W
2026/08/29 09:11:36.564, 22 %, 2 %, 22681 MiB, 17764 MiB, 55.39 W
2026/08/29 09:11:41.565, 26 %, 2 %, 22681 MiB, 17764 MiB, 59.42 W
2026/08/29 09:11:46.565, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:11:51.566, 42 %, 14 %, 22681 MiB, 17764 MiB, 62.01 W
2026/08/29 09:11:56.566, 44 %, 15 %, 22681 MiB, 17764 MiB, 61.28 W
2026/08/29 09:12:01.567, 28 %, 3 %, 22681 MiB, 17764 MiB, 91.90 W
2026/08/29 09:12:06.567, 29 %, 2 %, 22681 MiB, 17764 MiB, 47.21 W
2026/08/29 09:12:11.568, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:12:16.568, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:12:21.568, 27 %, 3 %, 22681 MiB, 17764 MiB, 86.48 W
2026/08/29 09:12:26.569, 28 %, 2 %, 22681 MiB, 17764 MiB, 47.60 W
2026/08/29 09:12:31.569, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:12:36.570, 21 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:12:41.570, 43 %, 15 %, 22681 MiB, 17764 MiB, 107.79 W
2026/08/29 09:12:46.571, 42 %, 13 %, 22681 MiB, 17764 MiB, 228.32 W
2026/08/29 09:12:51.571, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:12:56.572, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:13:01.572, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.19 W
2026/08/29 09:13:06.572, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 09:13:11.573, 41 %, 14 %, 22681 MiB, 17764 MiB, 59.05 W
2026/08/29 09:13:16.573, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:13:21.574, 27 %, 3 %, 22681 MiB, 17764 MiB, 93.84 W
2026/08/29 09:13:26.574, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 09:13:31.575, 21 %, 2 %, 22681 MiB, 17764 MiB, 61.77 W
2026/08/29 09:13:36.575, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:13:41.575, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:13:46.576, 25 %, 2 %, 22681 MiB, 17764 MiB, 97.37 W
2026/08/29 09:13:51.576, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:13:56.577, 46 %, 14 %, 22681 MiB, 17764 MiB, 61.09 W
2026/08/29 09:14:01.577, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:14:06.578, 24 %, 2 %, 22681 MiB, 17764 MiB, 89.71 W
2026/08/29 09:14:11.578, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:14:16.651, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.21 W
2026/08/29 09:14:21.651, 26 %, 5 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 09:14:26.652, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:14:31.652, 29 %, 5 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:14:36.653, 25 %, 2 %, 22681 MiB, 17764 MiB, 219.19 W
2026/08/29 09:14:41.653, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.01 W
2026/08/29 09:14:46.653, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:14:51.654, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:14:56.654, 37 %, 11 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:15:01.655, 30 %, 5 %, 22681 MiB, 17764 MiB, 191.24 W
2026/08/29 09:15:06.655, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 09:15:11.656, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 09:15:16.656, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:15:21.656, 47 %, 14 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 09:15:26.657, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.48 W
2026/08/29 09:15:31.657, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:15:36.658, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:15:41.658, 27 %, 3 %, 22681 MiB, 17764 MiB, 63.16 W
2026/08/29 09:15:46.659, 44 %, 15 %, 22681 MiB, 17764 MiB, 108.38 W
2026/08/29 09:15:51.659, 44 %, 15 %, 22681 MiB, 17764 MiB, 100.22 W
2026/08/29 09:15:56.660, 26 %, 2 %, 22681 MiB, 17764 MiB, 99.41 W
2026/08/29 09:16:01.660, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.48 W
2026/08/29 09:16:06.660, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 09:16:11.661, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:16:16.661, 31 %, 5 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 09:16:21.662, 42 %, 14 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:16:26.662, 26 %, 2 %, 22681 MiB, 17764 MiB, 230.45 W
2026/08/29 09:16:31.663, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:16:36.663, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:16:41.663, 31 %, 8 %, 22681 MiB, 17764 MiB, 51.53 W
2026/08/29 09:16:46.664, 41 %, 14 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 09:16:51.664, 26 %, 2 %, 22681 MiB, 17764 MiB, 206.23 W
2026/08/29 09:16:56.665, 24 %, 2 %, 22681 MiB, 17764 MiB, 61.21 W
2026/08/29 09:17:01.665, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.19 W
2026/08/29 09:17:06.666, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 09:17:11.666, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:17:16.667, 43 %, 15 %, 22681 MiB, 17764 MiB, 57.07 W
2026/08/29 09:17:21.667, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:17:26.667, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:17:31.668, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.98 W
2026/08/29 09:17:36.668, 24 %, 2 %, 22681 MiB, 17764 MiB, 63.16 W
2026/08/29 09:17:41.669, 24 %, 4 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:17:46.669, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:17:51.670, 43 %, 14 %, 22681 MiB, 17764 MiB, 71.92 W
2026/08/29 09:17:56.670, 31 %, 6 %, 22681 MiB, 17764 MiB, 186.82 W
2026/08/29 09:18:01.671, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:18:06.671, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:18:11.671, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:18:16.672, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:18:21.672, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:18:26.673, 32 %, 9 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 09:18:31.673, 44 %, 15 %, 22681 MiB, 17764 MiB, 63.75 W
2026/08/29 09:18:36.674, 44 %, 15 %, 22681 MiB, 17764 MiB, 66.22 W
2026/08/29 09:18:41.674, 44 %, 15 %, 22681 MiB, 17764 MiB, 63.35 W
2026/08/29 09:18:46.674, 26 %, 2 %, 22681 MiB, 17764 MiB, 68.10 W
2026/08/29 09:18:51.675, 26 %, 2 %, 22681 MiB, 17764 MiB, 240.83 W
2026/08/29 09:18:56.675, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:19:01.676, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 09:19:06.751, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 09:19:11.751, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:19:16.752, 25 %, 2 %, 22681 MiB, 17764 MiB, 124.47 W
2026/08/29 09:19:21.752, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:19:26.753, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 09:19:31.753, 31 %, 9 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:19:36.753, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.98 W
2026/08/29 09:19:41.754, 24 %, 2 %, 22681 MiB, 17764 MiB, 59.64 W
2026/08/29 09:19:46.754, 26 %, 2 %, 22681 MiB, 17764 MiB, 101.10 W
2026/08/29 09:19:51.755, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 09:19:56.755, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:20:01.756, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:20:06.756, 24 %, 2 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 09:20:11.757, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:20:16.757, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:20:21.757, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:20:26.758, 27 %, 2 %, 22681 MiB, 17764 MiB, 52.54 W
2026/08/29 09:20:31.758, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 09:20:36.759, 26 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 09:20:41.759, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 09:20:46.760, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:20:51.760, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:20:56.760, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:21:01.761, 27 %, 3 %, 22681 MiB, 17764 MiB, 60.22 W
2026/08/29 09:21:06.761, 26 %, 2 %, 22681 MiB, 17764 MiB, 100.31 W
2026/08/29 09:21:11.762, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 09:21:16.762, 26 %, 2 %, 22681 MiB, 17764 MiB, 51.56 W
2026/08/29 09:21:21.763, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 09:21:26.763, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.01 W
2026/08/29 09:21:31.764, 43 %, 14 %, 22681 MiB, 17764 MiB, 230.16 W
2026/08/29 09:21:36.764, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 09:21:41.764, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:21:46.765, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 09:21:51.765, 42 %, 14 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:21:56.766, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 09:22:01.766, 26 %, 2 %, 22681 MiB, 17764 MiB, 69.35 W
2026/08/29 09:22:06.767, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 09:22:11.767, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:22:16.768, 43 %, 15 %, 22681 MiB, 17764 MiB, 89.72 W
2026/08/29 09:22:21.768, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 09:22:26.768, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:22:31.769, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 09:22:36.769, 27 %, 2 %, 22681 MiB, 17764 MiB, 50.76 W
2026/08/29 09:22:41.770, 24 %, 2 %, 22681 MiB, 17764 MiB, 61.48 W
2026/08/29 09:22:46.770, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 09:22:51.771, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:22:56.771, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 09:23:01.772, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.68 W
2026/08/29 09:23:06.772, 43 %, 14 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 09:23:11.772, 43 %, 14 %, 22681 MiB, 17764 MiB, 55.98 W
2026/08/29 09:23:16.773, 24 %, 2 %, 22681 MiB, 17764 MiB, 103.78 W
2026/08/29 09:23:21.773, 26 %, 2 %, 22681 MiB, 17764 MiB, 102.56 W
2026/08/29 09:23:26.774, 26 %, 2 %, 22681 MiB, 17764 MiB, 189.50 W
2026/08/29 09:23:31.774, 27 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:23:36.775, 30 %, 5 %, 22681 MiB, 17764 MiB, 100.74 W
2026/08/29 09:23:41.775, 43 %, 14 %, 22681 MiB, 17764 MiB, 240.77 W
2026/08/29 09:23:46.775, 43 %, 14 %, 22681 MiB, 17764 MiB, 112.99 W
2026/08/29 09:23:51.776, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:23:56.776, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 09:24:01.777, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 09:24:06.851, 25 %, 2 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 09:24:11.851, 46 %, 14 %, 22681 MiB, 17764 MiB, 51.93 W
2026/08/29 09:24:16.852, 35 %, 13 %, 22681 MiB, 17764 MiB, 63.45 W
2026/08/29 09:24:21.852, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:24:26.853, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.48 W
2026/08/29 09:24:31.853, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:24:36.853, 23 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 09:24:41.854, 27 %, 3 %, 22681 MiB, 17764 MiB, 61.67 W
2026/08/29 09:24:46.854, 41 %, 12 %, 22681 MiB, 17764 MiB, 63.75 W
2026/08/29 09:24:51.855, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.67 W
2026/08/29 09:24:56.855, 26 %, 2 %, 22681 MiB, 17764 MiB, 56.67 W
2026/08/29 09:25:01.856, 21 %, 1 %, 22681 MiB, 17764 MiB, 54.41 W
2026/08/29 09:25:06.856, 23 %, 3 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 09:25:11.856, 43 %, 15 %, 22681 MiB, 17764 MiB, 101.29 W
2026/08/29 09:25:16.857, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 09:25:21.857, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 09:25:26.858, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 09:25:31.858, 35 %, 13 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 09:25:36.859, 26 %, 3 %, 22681 MiB, 17764 MiB, 93.96 W
2026/08/29 09:25:41.859, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 09:25:46.860, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 09:25:51.860, 44 %, 15 %, 22681 MiB, 17764 MiB, 103.66 W
2026/08/29 09:25:56.860, 26 %, 2 %, 22681 MiB, 17764 MiB, 82.94 W
2026/08/29 09:26:01.861, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 09:26:06.861, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.70 W
2026/08/29 09:26:11.862, 25 %, 2 %, 22681 MiB, 17764 MiB, 231.35 W
2026/08/29 09:26:16.862, 37 %, 14 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:26:21.863, 28 %, 3 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 09:26:26.863, 25 %, 2 %, 22681 MiB, 17764 MiB, 66.12 W
2026/08/29 09:26:31.864, 26 %, 2 %, 22681 MiB, 17764 MiB, 64.54 W
2026/08/29 09:26:36.864, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:26:41.864, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 09:26:46.865, 27 %, 3 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 09:26:51.865, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 09:26:56.866, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 09:27:01.866, 24 %, 2 %, 22681 MiB, 17764 MiB, 58.84 W
2026/08/29 09:27:06.867, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 09:27:11.867, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:27:16.867, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 09:27:21.868, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 09:27:26.868, 28 %, 4 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 09:27:31.869, 26 %, 2 %, 22681 MiB, 17764 MiB, 101.72 W
2026/08/29 09:27:36.869, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 09:27:41.870, 41 %, 14 %, 22681 MiB, 17764 MiB, 61.09 W
2026/08/29 09:27:46.870, 42 %, 13 %, 22681 MiB, 17764 MiB, 57.97 W
