fold,suite,task,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,unseen,v8_guard,400,8,392,8,0,1.0,0.0,1.0,1.0,0.8125,18.5,8,1.0,0,8,1.0,0,4,0.5,0,3,0.375,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,unseen,v8_guard,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.695804195804196,14.0,13,1.0,1,13,1.0,1,13,1.0,1,8,0.6153846153846154,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6153846153846154,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,seen,v82_guard,80,2,78,2,0,1.0,0.0,1.0,1.0,0.75,15.5,2,1.0,0,2,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,seen,v82_guard,80,1,79,1,0,1.0,0.0,1.0,1.0,0.8181818181818182,17.0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,seen,v82_guard,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,seen,v82_guard,80,2,78,2,0,1.0,0.0,1.0,1.0,0.9318181818181819,19.5,2,1.0,0,1,0.5,0,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,seen,v82_guard,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seen,v82_guard,80,15,65,15,1,1.0,0.015384615384615385,0.9375,0.9923076923076923,0.703030303030303,14.0,15,1.0,1,15,1.0,1,15,1.0,0,8,0.5333333333333333,0,1,0.06666666666666667,0,0,0.0,0,0,0.0,0,0.0,0.0,0.06666666666666667,0.0,0.5333333333333333,0.0,1.0,0.015384615384615385,1.0,0.015384615384615385,1.0,0.015384615384615385,1.0,0.015384615384615385
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,seen,v82_guard,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,1,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,unseen,v82_guard,400,1,399,1,0,1.0,0.0,1.0,1.0,0.5909090909090909,12.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,unseen,v82_guard,400,8,392,8,0,1.0,0.0,1.0,1.0,0.8125,18.5,8,1.0,0,8,1.0,0,4,0.5,0,3,0.375,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,unseen,v82_guard,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.7027972027972028,15.0,13,1.0,1,13,1.0,1,13,1.0,1,6,0.46153846153846156,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.46153846153846156,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,seen,knn12_v8,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181819,14.0,2,1.0,0,2,1.0,0,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn12_v8,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.7727272727272727,16.0,1,1.0,2,1,1.0,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.012658227848101266,0.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,seen,knn12_v8,80,2,78,2,1,1.0,0.01282051282051282,0.6666666666666666,0.9935897435897436,0.6363636363636364,13.0,2,1.0,1,2,1.0,1,2,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.01282051282051282
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seen,knn12_v8,80,15,65,15,1,1.0,0.015384615384615385,0.9375,0.9923076923076923,0.6212121212121212,12.0,15,1.0,1,15,1.0,1,15,1.0,0,12,0.8,0,1,0.06666666666666667,0,0,0.0,0,0,0.0,0,0.0,0.0,0.06666666666666667,0.0,0.8,0.0,1.0,0.015384615384615385,1.0,0.015384615384615385,1.0,0.015384615384615385,1.0,0.015384615384615385
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn12_v8,80,0,80,0,2,,0.025,0.0,,,,0,,2,0,,2,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0125,,0.025,,0.025,,0.025,,0.025,,0.025
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,unseen,knn12_v8,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.5454545454545454,11.0,1,1.0,2,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.002506265664160401,1.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,unseen,knn12_v8,400,8,392,8,23,1.0,0.058673469387755105,0.25806451612903225,0.9706632653061225,0.5738636363636362,11.5,8,1.0,23,8,1.0,5,8,1.0,1,8,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.025510204081632654,1.0,0.058673469387755105,1.0,0.058673469387755105,1.0,0.058673469387755105,1.0,0.058673469387755105,1.0,0.058673469387755105
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,unseen,knn12_v8,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6048951048951049,12.0,13,1.0,1,13,1.0,1,13,1.0,1,13,1.0,1,1,0.07692307692307693,0,0,0.0,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.0,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,seen,knn_and_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7045454545454546,14.5,2,1.0,0,2,1.0,0,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn_and_v7,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7727272727272727,16.0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,seen,knn_and_v7,80,2,78,2,0,1.0,0.0,1.0,1.0,0.8409090909090909,17.5,2,1.0,0,2,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seen,knn_and_v7,80,15,65,14,6,0.9333333333333333,0.09230769230769231,0.7,0.9205128205128206,0.8484848484848485,18.0,14,0.9333333333333333,6,14,0.9333333333333333,1,13,0.8666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.9333333333333333,0.09230769230769231,0.9333333333333333,0.09230769230769231,0.9333333333333333,0.09230769230769231,0.9333333333333333,0.09230769230769231
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn_and_v7,80,0,80,0,6,,0.075,0.0,,,,0,,6,0,,2,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0375,,0.075,,0.075,,0.075,,0.075,,0.075
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,unseen,knn_and_v7,400,1,399,0,0,0.0,0.0,,0.5,1.0,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,unseen,knn_and_v7,400,8,392,5,0,0.625,0.0,1.0,0.8125,0.9204545454545454,19.0,5,0.625,0,5,0.625,0,2,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.625,0.0,0.625,0.0,0.625,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,unseen,knn_and_v7,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6958041958041957,14.0,13,1.0,1,13,1.0,1,13,1.0,1,9,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6923076923076923,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,seen,knn_and_v8,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7045454545454546,14.5,2,1.0,0,2,1.0,0,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn_and_v8,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7727272727272727,16.0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,seen,knn_and_v8,80,2,78,2,1,1.0,0.01282051282051282,0.6666666666666666,0.9935897435897436,0.8863636363636365,18.5,2,1.0,1,2,1.0,1,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.01282051282051282
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seen,knn_and_v8,80,15,65,15,4,1.0,0.06153846153846154,0.7894736842105263,0.9692307692307692,0.6787878787878788,14.0,15,1.0,4,15,1.0,1,15,1.0,0,10,0.6666666666666666,0,1,0.06666666666666667,0,0,0.0,0,0,0.0,0,0.0,0.0,0.06666666666666667,0.0,0.6666666666666666,0.046153846153846156,1.0,0.06153846153846154,1.0,0.06153846153846154,1.0,0.06153846153846154,1.0,0.06153846153846154
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn_and_v8,80,0,80,0,5,,0.0625,0.0,,,,0,,5,0,,2,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.025,,0.0625,,0.0625,,0.0625,,0.0625,,0.0625
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,unseen,knn_and_v8,400,1,399,1,4,1.0,0.010025062656641603,0.2,0.9949874686716792,0.5454545454545454,11.0,1,1.0,4,1,1.0,3,1,1.0,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007518796992481203,1.0,0.010025062656641603,1.0,0.010025062656641603,1.0,0.010025062656641603,1.0,0.010025062656641603,1.0,0.010025062656641603
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,unseen,knn_and_v8,400,8,392,8,0,1.0,0.0,1.0,1.0,0.7840909090909092,18.0,8,1.0,0,8,1.0,0,5,0.625,0,3,0.375,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,unseen,knn_and_v8,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6818181818181818,14.0,13,1.0,1,13,1.0,1,13,1.0,1,9,0.6923076923076923,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6923076923076923,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,seen,knn_or_v8,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0,2,1.0,0,2,1.0,0,2,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn_or_v8,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.7727272727272727,16.0,1,1.0,3,1,1.0,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,seen,knn_or_v8,80,2,78,2,2,1.0,0.02564102564102564,0.5,0.9871794871794872,0.6363636363636364,13.0,2,1.0,2,2,1.0,1,2,1.0,0,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.02564102564102564
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seen,knn_or_v8,80,15,65,15,1,1.0,0.015384615384615385,0.9375,0.9923076923076923,0.6272727272727274,12.0,15,1.0,1,15,1.0,1,15,1.0,1,13,0.8666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,1.0,0.015384615384615385,1.0,0.015384615384615385,1.0,0.015384615384615385,1.0,0.015384615384615385
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn_or_v8,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,1,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,unseen,knn_or_v8,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.5909090909090909,12.0,1,1.0,2,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.002506265664160401,1.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,unseen,knn_or_v8,400,8,392,8,53,1.0,0.13520408163265307,0.13114754098360656,0.9323979591836735,0.5397727272727273,11.0,8,1.0,53,8,1.0,28,8,1.0,1,8,1.0,0,2,0.25,0,0,0.0,0,0,0.0,0,0.0,0.0,0.25,0.09948979591836735,1.0,0.13520408163265307,1.0,0.13520408163265307,1.0,0.13520408163265307,1.0,0.13520408163265307,1.0,0.13520408163265307
libero_spatial_20260907,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,unseen,knn_or_v8,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6118881118881119,12.0,13,1.0,1,13,1.0,1,13,1.0,1,12,0.9230769230769231,0,1,0.07692307692307693,0,0,0.0,0,0,0.0,0,0.0,0.0,0.07692307692307693,0.0,0.9230769230769231,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375,1.0,0.002583979328165375
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,seen,knn10,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.5909090909090909,12.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.012658227848101266
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,seen,knn10,80,0,80,0,1,,0.0125,0.0,,,,0,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125,,0.0125
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn10,80,0,80,0,2,,0.025,0.0,,,,0,,2,0,,1,0,,1,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0125,,0.025,,0.025,,0.025,,0.025,,0.025
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,seen,knn10,80,7,73,7,2,1.0,0.0273972602739726,0.7777777777777778,0.9863013698630136,0.6558441558441558,13.0,7,1.0,2,7,1.0,1,7,1.0,0,6,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0136986301369863,0.8571428571428571,0.0273972602739726,1.0,0.0273972602739726,1.0,0.0273972602739726,1.0,0.0273972602739726,1.0,0.0273972602739726
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,seen,knn10,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6363636363636364,13.0,2,1.0,0,2,1.0,0,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,seen,knn10,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6666666666666666,14.0,3,1.0,0,3,1.0,0,3,1.0,0,2,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,seen,knn10,80,5,75,5,1,1.0,0.013333333333333334,0.8333333333333334,0.9933333333333333,0.6909090909090908,14.0,5,1.0,1,5,1.0,0,5,1.0,0,3,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.013333333333333334,1.0,0.013333333333333334,1.0,0.013333333333333334,1.0,0.013333333333333334,1.0,0.013333333333333334
libero_spatial_20260908,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,unseen,knn10,400,3,397,3,0,1.0,0.0,1.0,1.0,0.6060606060606061,14.0,3,1.0,0,3,1.0,0,3,1.0,0,2,0.6666666666666666,0,1,0.3333333333333333,0,0,0.0,0,0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
