representation,family,direction,width,confirmations,quantile,risk_n,timely_n,tp,fp,recall,timely_fpr,precision,late_recall,persistent_recall,risk_task_macro_recall,risk_tasks_detected,risk_tasks,detected_risk_lead_median,early4_recall,pareto
all_max,mobility,low,2,2,0.96,487,14313,194,57,0.39835728952772076,0.0039823936281701946,0.7729083665338645,0.3333333333333333,0.4026258205689278,0.6064928383515098,28,32,7.0,0.2792607802874743,False
all_max,mobility,low,2,2,0.975,487,14313,145,29,0.29774127310061604,0.002026130091525187,0.8333333333333334,0.26666666666666666,0.29978118161925604,0.5184550200799997,28,32,6.0,0.19917864476386038,False
all_max,mobility,low,2,2,0.98,487,14313,130,17,0.2669404517453799,0.0011877314329630407,0.8843537414965986,0.26666666666666666,0.26695842450765866,0.4907464145424633,28,32,6.0,0.162217659137577,False
all_max,mobility,low,2,2,0.99,487,14313,70,6,0.1437371663244353,0.00041919932928107315,0.9210526315789473,0.16666666666666666,0.1422319474835886,0.3201979251036621,26,32,5.0,0.08213552361396304,False
all_max,mobility,low,2,2,0.995,487,14313,41,2,0.08418891170431211,0.00013973310976035772,0.9534883720930233,0.13333333333333333,0.08096280087527352,0.2070825758543782,22,32,4.0,0.045174537987679675,False
all_max,mobility,low,2,4,0.5,487,14313,338,118,0.6940451745379876,0.008244253475861106,0.7412280701754386,0.6,0.700218818380744,0.6262888833059144,28,32,7.5,0.5728952772073922,False
all_max,mobility,low,2,4,0.6,487,14313,334,95,0.6858316221765913,0.006637322713616991,0.7785547785547785,0.6,0.6914660831509847,0.6099371391198679,27,32,8.5,0.5564681724845996,False
all_max,mobility,low,2,4,0.7,487,14313,329,77,0.675564681724846,0.0053797247257737725,0.8103448275862069,0.6,0.6805251641137856,0.6066928118136169,27,32,7.0,0.5379876796714579,False
all_max,mobility,low,2,4,0.75,487,14313,318,68,0.6529774127310062,0.004750925731852163,0.8238341968911918,0.5666666666666667,0.6586433260393874,0.6042018697846314,27,32,6.0,0.5092402464065708,False
all_max,mobility,low,2,4,0.8,487,14313,276,56,0.5667351129363449,0.003912527073290016,0.8313253012048193,0.4666666666666667,0.5733041575492341,0.5889144371927877,27,32,6.0,0.4209445585215606,False
all_max,mobility,low,2,4,0.85,487,14313,251,40,0.5154004106776181,0.0027946621952071545,0.8625429553264605,0.43333333333333335,0.5207877461706784,0.5766219105628622,27,32,5.0,0.3655030800821355,False
all_max,mobility,low,2,4,0.9,487,14313,199,13,0.4086242299794661,0.0009082652134423251,0.9386792452830188,0.36666666666666664,0.4113785557986871,0.5196957794057602,27,32,5.0,0.2587268993839836,False
all_max,mobility,low,2,4,0.925,487,14313,178,12,0.3655030800821355,0.0008383986585621463,0.9368421052631579,0.3333333333333333,0.3676148796498906,0.4890803611094457,27,32,5.0,0.2299794661190965,False
all_max,mobility,low,2,4,0.95,487,14313,134,7,0.2751540041067762,0.000489065884161252,0.950354609929078,0.3,0.2735229759299781,0.4378795995718448,26,32,5.5,0.162217659137577,False
all_max,mobility,low,2,4,0.96,487,14313,121,4,0.24845995893223818,0.00027946621952071543,0.968,0.26666666666666666,0.24726477024070023,0.4172049050518185,26,32,6.0,0.14989733059548255,False
all_max,mobility,low,2,4,0.975,487,14313,84,0,0.17248459958932238,0.0,1.0,0.23333333333333334,0.16849015317286653,0.3478923098959864,25,32,5.0,0.1026694045174538,False
all_max,mobility,low,2,4,0.98,487,14313,74,0,0.15195071868583163,0.0,1.0,0.23333333333333334,0.14660831509846828,0.3208475317574582,24,32,5.0,0.09240246406570841,False
all_max,mobility,low,2,4,0.99,487,14313,34,0,0.06981519507186858,0.0,1.0,0.16666666666666666,0.06345733041575492,0.20647411616161615,19,32,3.5,0.03490759753593429,False
all_max,mobility,low,2,4,0.995,487,14313,19,0,0.039014373716632446,0.0,1.0,0.03333333333333333,0.03938730853391685,0.1387536075036075,14,32,4.0,0.02053388090349076,False
all_max,mobility,low,2,6,0.5,487,14313,287,48,0.5893223819301848,0.003353594634248585,0.8567164179104477,0.5666666666666667,0.5908096280087527,0.5253043489513223,26,32,8.0,0.41478439425051333,False
all_max,mobility,low,2,6,0.6,487,14313,276,42,0.5667351129363449,0.002934395304967512,0.8679245283018868,0.5666666666666667,0.5667396061269147,0.5118854656756782,26,32,9.5,0.3921971252566735,False
all_max,mobility,low,2,6,0.7,487,14313,270,31,0.5544147843942505,0.0021658632012855447,0.8970099667774086,0.5333333333333333,0.5557986870897156,0.5022991130186734,26,32,7.5,0.37166324435318276,False
all_max,mobility,low,2,6,0.75,487,14313,248,23,0.5092402464065708,0.0016069307622441137,0.915129151291513,0.4666666666666667,0.5120350109409191,0.4843435533483134,26,32,4.5,0.3182751540041068,False
all_max,mobility,low,2,6,0.8,487,14313,205,18,0.4209445585215606,0.0012575979878432194,0.9192825112107623,0.36666666666666664,0.424507658643326,0.46620983817175937,25,32,4.0,0.2464065708418891,False
all_max,mobility,low,2,6,0.85,487,14313,169,10,0.3470225872689938,0.0006986655488017886,0.9441340782122905,0.3,0.350109409190372,0.43448439886132256,23,32,4.0,0.1971252566735113,False
all_max,mobility,low,2,6,0.9,487,14313,137,4,0.2813141683778234,0.00027946621952071543,0.9716312056737588,0.26666666666666666,0.28227571115973743,0.407470678569986,23,32,4.0,0.15605749486652978,False
all_max,mobility,low,2,6,0.925,487,14313,123,3,0.25256673511293637,0.00020959966464053657,0.9761904761904762,0.26666666666666666,0.25164113785557984,0.38148365082060365,23,32,4.0,0.1375770020533881,False
all_max,mobility,low,2,6,0.95,487,14313,88,3,0.1806981519507187,0.00020959966464053657,0.967032967032967,0.2,0.17943107221006566,0.3312515645454257,22,32,6.5,0.11293634496919917,False
all_max,mobility,low,2,6,0.96,487,14313,80,0,0.16427104722792607,0.0,1.0,0.2,0.16192560175054704,0.30677239787875904,21,32,7.0,0.10677618069815195,False
all_max,mobility,low,2,6,0.975,487,14313,52,0,0.10677618069815195,0.0,1.0,0.2,0.10065645514223195,0.2490712004498769,16,32,4.5,0.06570841889117043,False
all_max,mobility,low,2,6,0.98,487,14313,43,0,0.08829568788501027,0.0,1.0,0.2,0.08096280087527352,0.2198272111875053,16,32,5.0,0.055441478439425054,False
all_max,mobility,low,2,6,0.99,487,14313,18,0,0.03696098562628337,0.0,1.0,0.1,0.03282275711159737,0.1373895202020202,11,32,6.5,0.02053388090349076,False
all_max,mobility,low,2,6,0.995,487,14313,9,0,0.018480492813141684,0.0,1.0,0.0,0.019693654266958426,0.08226799242424243,8,32,11.0,0.012320328542094456,False
all_max,mobility,low,2,8,0.5,487,14313,239,18,0.49075975359342916,0.0012575979878432194,0.9299610894941635,0.5,0.49015317286652077,0.4258101767094715,22,32,11.0,0.2874743326488706,False
all_max,mobility,low,2,8,0.6,487,14313,227,14,0.46611909650924027,0.000978131768322504,0.941908713692946,0.5,0.4638949671772429,0.4022993095748367,22,32,11.0,0.28336755646817247,False
all_max,mobility,low,2,8,0.7,487,14313,215,11,0.4414784394250513,0.0007685321036819675,0.9513274336283186,0.4666666666666667,0.43982494529540483,0.39170851867407364,21,32,8.0,0.2669404517453799,False
all_max,mobility,low,2,8,0.75,487,14313,196,10,0.4024640657084189,0.0006986655488017886,0.9514563106796117,0.43333333333333335,0.40043763676148797,0.3856563680946227,21,32,4.0,0.2053388090349076,False
all_max,mobility,low,2,8,0.8,487,14313,142,9,0.2915811088295688,0.0006287989939216097,0.9403973509933775,0.26666666666666666,0.29321663019693656,0.34998264455942296,18,32,2.5,0.13963039014373715,False
all_max,mobility,low,2,8,0.85,487,14313,127,3,0.26078028747433263,0.00020959966464053657,0.9769230769230769,0.23333333333333334,0.26258205689277897,0.338542013969083,18,32,4.0,0.13141683778234087,False
all_max,mobility,low,2,8,0.9,487,14313,93,1,0.19096509240246407,6.986655488017886e-05,0.9893617021276596,0.2,0.19037199124726478,0.30335865082060365,18,32,6.0,0.10677618069815195,False
all_max,mobility,low,2,8,0.925,487,14313,85,1,0.17453798767967146,6.986655488017886e-05,0.9883720930232558,0.2,0.17286652078774617,0.2732082573671578,17,32,10.0,0.09856262833675565,False
all_max,mobility,low,2,8,0.95,487,14313,57,1,0.11704312114989733,6.986655488017886e-05,0.9827586206896551,0.16666666666666666,0.1137855579868709,0.2287921433142021,13,32,10.0,0.08213552361396304,False
all_max,mobility,low,2,8,0.96,487,14313,55,0,0.11293634496919917,0.0,1.0,0.16666666666666666,0.10940919037199125,0.21837547664753543,13,32,10.0,0.07802874743326489,False
all_max,mobility,low,2,8,0.975,487,14313,32,0,0.06570841889117043,0.0,1.0,0.16666666666666666,0.05908096280087528,0.16047588542992955,11,32,4.5,0.03696098562628337,False
all_max,mobility,low,2,8,0.98,487,14313,30,0,0.061601642710472276,0.0,1.0,0.16666666666666666,0.05470459518599562,0.15043124257278667,10,32,4.5,0.03285420944558522,False
all_max,mobility,low,2,8,0.99,487,14313,11,0,0.022587268993839837,0.0,1.0,0.03333333333333333,0.02188183807439825,0.09375,7,32,9.0,0.018480492813141684,False
all_max,mobility,low,2,8,0.995,487,14313,4,0,0.008213552361396304,0.0,1.0,0.0,0.0087527352297593,0.040364583333333336,3,32,9.0,0.006160164271047228,False
all_max,mobility,high,2,1,0.5,487,14313,321,7072,0.6591375770020534,0.4940962761126249,0.04341945083186798,0.5666666666666667,0.6652078774617067,0.7681212090721008,32,32,18.0,0.6447638603696099,False
all_max,mobility,high,2,1,0.6,487,14313,276,5653,0.5667351129363449,0.3949556347376511,0.04655085174565694,0.4666666666666667,0.5733041575492341,0.7035502321347259,32,32,17.0,0.5544147843942505,False
all_max,mobility,high,2,1,0.7,487,14313,238,4235,0.4887063655030801,0.2958848599175575,0.053208137715179966,0.43333333333333335,0.4923413566739606,0.6568461252021685,31,32,16.0,0.47638603696098564,False
all_max,mobility,high,2,1,0.75,487,14313,214,3513,0.4394250513347023,0.24544120729406832,0.05741883552455058,0.43333333333333335,0.43982494529540483,0.5987423800731211,31,32,15.5,0.4271047227926078,False
all_max,mobility,high,2,1,0.8,487,14313,191,2821,0.3921971252566735,0.19709355131698456,0.06341301460823373,0.36666666666666664,0.3938730853391685,0.5453963425142814,31,32,15.0,0.38193018480492813,False
all_max,mobility,high,2,1,0.85,487,14313,157,2091,0.32238193018480493,0.146090966254454,0.06983985765124555,0.3333333333333333,0.32166301969365424,0.4343572743964089,29,32,15.0,0.31006160164271046,False
all_max,mobility,high,2,1,0.9,487,14313,133,1410,0.2731006160164271,0.09851184238105219,0.08619572261827609,0.23333333333333334,0.27571115973741794,0.3592626743343543,27,32,15.0,0.26283367556468173,False
all_max,mobility,high,2,1,0.925,487,14313,112,1064,0.2299794661190965,0.07433801439251031,0.09523809523809523,0.16666666666666666,0.23413566739606126,0.32615757557960945,27,32,15.0,0.21971252566735114,False
all_max,mobility,high,2,1,0.95,487,14313,86,710,0.17659137577002054,0.04960525396492699,0.10804020100502512,0.13333333333333333,0.17943107221006566,0.24199508235998785,24,32,15.5,0.16632443531827515,False
all_max,mobility,high,2,1,0.96,487,14313,78,553,0.1601642710472279,0.038636204848738906,0.12361331220285261,0.1,0.16411378555798686,0.22665436445386294,24,32,14.5,0.14989733059548255,False
all_max,mobility,high,2,1,0.975,487,14313,67,350,0.1375770020533881,0.0244532942080626,0.1606714628297362,0.1,0.1400437636761488,0.1907521186860649,22,32,16.0,0.1293634496919918,False
all_max,mobility,high,2,1,0.98,487,14313,60,283,0.12320328542094455,0.019772235031090615,0.1749271137026239,0.06666666666666667,0.12691466083150985,0.17623557660411582,22,32,14.5,0.11498973305954825,False
all_max,mobility,high,2,1,0.99,487,14313,39,149,0.08008213552361396,0.01041011667714665,0.2074468085106383,0.03333333333333333,0.08315098468271334,0.12224471322524168,19,32,14.0,0.06981519507186858,False
all_max,mobility,high,2,1,0.995,487,14313,29,76,0.059548254620123205,0.005309858170893593,0.2761904761904762,0.0,0.06345733041575492,0.09453060706542016,16,32,14.0,0.049281314168377825,False
all_max,mobility,high,2,2,0.5,487,14313,172,2616,0.3531827515400411,0.1827709075665479,0.06169296987087518,0.36666666666666664,0.3522975929978118,0.531663773421342,29,32,15.0,0.3490759753593429,False
all_max,mobility,high,2,2,0.6,487,14313,140,1816,0.2874743326488706,0.1268776636624048,0.07157464212678936,0.26666666666666666,0.2888402625820569,0.45867950529156704,29,32,14.0,0.28336755646817247,False
all_max,mobility,high,2,2,0.7,487,14313,109,1149,0.22381930184804927,0.08027667155732551,0.08664546899841018,0.23333333333333334,0.22319474835886213,0.3407604516385017,27,32,14.0,0.21971252566735114,False
all_max,mobility,high,2,2,0.75,487,14313,100,889,0.2053388090349076,0.062111367288479005,0.10111223458038422,0.23333333333333334,0.20350109409190373,0.32321233438108216,26,32,14.0,0.1971252566735113,False
all_max,mobility,high,2,2,0.8,487,14313,85,677,0.17453798767967146,0.04729965765388109,0.1115485564304462,0.2,0.17286652078774617,0.25326748756123535,23,32,14.0,0.16632443531827515,False
all_max,mobility,high,2,2,0.85,487,14313,70,509,0.1437371663244353,0.03556207643401104,0.12089810017271158,0.16666666666666666,0.1422319474835886,0.21467795209669988,21,32,14.5,0.1375770020533881,False
all_max,mobility,high,2,2,0.9,487,14313,58,323,0.11909650924024641,0.02256689722629777,0.15223097112860892,0.13333333333333333,0.11816192560175055,0.18484030302191842,19,32,14.0,0.11293634496919917,False
all_max,mobility,high,2,2,0.925,487,14313,49,214,0.10061601642710473,0.014951442744358275,0.18631178707224336,0.1,0.10065645514223195,0.15158900570812112,18,32,15.0,0.0944558521560575,False
all_max,mobility,high,2,2,0.95,487,14313,36,134,0.07392197125256673,0.009362118353943967,0.21176470588235294,0.0,0.0787746170678337,0.11822944716571486,14,32,15.0,0.06776180698151951,False
all_max,mobility,high,2,2,0.96,487,14313,32,99,0.06570841889117043,0.006916788933137707,0.24427480916030533,0.0,0.0700218818380744,0.10356598562725333,12,32,15.0,0.059548254620123205,False
all_max,mobility,high,2,2,0.975,487,14313,27,63,0.055441478439425054,0.004401592957451268,0.3,0.0,0.05908096280087528,0.0907187634050311,11,32,15.0,0.049281314168377825,False
all_max,mobility,high,2,2,0.98,487,14313,24,45,0.049281314168377825,0.0031439949696080486,0.34782608695652173,0.0,0.0525164113785558,0.08145537054788823,10,32,15.5,0.043121149897330596,False
all_max,mobility,high,2,2,0.99,487,14313,12,16,0.024640657084188913,0.0011178648780828617,0.42857142857142855,0.0,0.0262582056892779,0.04559605060426597,7,32,16.0,0.02053388090349076,False
all_max,mobility,high,2,2,0.995,487,14313,7,10,0.014373716632443531,0.0006986655488017886,0.4117647058823529,0.0,0.015317286652078774,0.028408550604265972,6,32,9.0,0.01026694045174538,False
all_max,mobility,high,2,4,0.5,487,14313,34,114,0.06981519507186858,0.007964787256340389,0.22972972972972974,0.13333333333333333,0.06564551422319474,0.12805691401621633,14,32,12.0,0.06570841889117043,False
all_max,mobility,high,2,4,0.6,487,14313,26,75,0.053388090349075976,0.005239991616013414,0.25742574257425743,0.06666666666666667,0.0525164113785558,0.10974324851505084,12,32,12.0,0.049281314168377825,False
all_max,mobility,high,2,4,0.7,487,14313,16,46,0.03285420944558522,0.0032138615244882273,0.25806451612903225,0.06666666666666667,0.030634573304157548,0.0737362463924964,10,32,12.0,0.030800821355236138,False
all_max,mobility,high,2,4,0.75,487,14313,12,30,0.024640657084188913,0.0020959966464053656,0.2857142857142857,0.03333333333333333,0.024070021881838075,0.05489944083694084,7,32,15.5,0.022587268993839837,False
all_max,mobility,high,2,4,0.8,487,14313,10,23,0.02053388090349076,0.0016069307622441137,0.30303030303030304,0.0,0.02188183807439825,0.03580221861471862,5,32,17.0,0.018480492813141684,False
all_max,mobility,high,2,4,0.85,487,14313,6,12,0.012320328542094456,0.0008383986585621463,0.3333333333333333,0.0,0.01312910284463895,0.02471590909090909,4,32,17.0,0.01026694045174538,False
all_max,mobility,high,2,4,0.9,487,14313,2,4,0.004106776180698152,0.00027946621952071543,0.3333333333333333,0.0,0.00437636761487965,0.013020833333333332,2,32,9.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.925,487,14313,2,3,0.004106776180698152,0.00020959966464053657,0.4,0.0,0.00437636761487965,0.013020833333333332,2,32,9.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.95,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.013020833333333332,2,32,9.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.96,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.013020833333333332,2,32,9.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.975,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.013020833333333332,2,32,9.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.98,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.010416666666666666,1,32,18.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.99,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.010416666666666666,1,32,18.0,0.002053388090349076,False
all_max,mobility,high,2,4,0.995,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.010416666666666666,1,32,18.0,0.002053388090349076,False
all_max,mobility,high,2,6,0.5,487,14313,7,10,0.014373716632443531,0.0006986655488017886,0.4117647058823529,0.03333333333333333,0.01312910284463895,0.03519570707070707,5,32,9.0,0.014373716632443531,False
all_max,mobility,high,2,6,0.6,487,14313,2,8,0.004106776180698152,0.0005589324390414309,0.2,0.0,0.00437636761487965,0.00909090909090909,2,32,6.5,0.004106776180698152,False
all_max,mobility,high,2,6,0.7,487,14313,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,0.0,0.002188183807439825,0.002840909090909091,1,32,4.0,0.002053388090349076,False
all_max,mobility,high,2,6,0.75,487,14313,1,4,0.002053388090349076,0.00027946621952071543,0.2,0.0,0.002188183807439825,0.002840909090909091,1,32,4.0,0.002053388090349076,False
all_max,mobility,high,2,6,0.8,487,14313,1,3,0.002053388090349076,0.00020959966464053657,0.25,0.0,0.002188183807439825,0.002840909090909091,1,32,4.0,0.002053388090349076,False
all_max,mobility,high,2,6,0.85,487,14313,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0.0,0.002188183807439825,0.002840909090909091,1,32,4.0,0.002053388090349076,False
all_max,mobility,high,2,6,0.9,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.925,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.95,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.96,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.975,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.98,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.99,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,6,0.995,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
all_max,mobility,high,2,8,0.5,487,14313,5,0,0.01026694045174538,0.0,1.0,0.03333333333333333,0.0087527352297593,0.02130681818181818,3,32,7.0,0.01026694045174538,False
all_max,mobility,high,2,8,0.6,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.00909090909090909,2,32,4.5,0.002053388090349076,False
all_max,mobility,high,2,8,0.7,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.002840909090909091,1,32,2.0,0.0,False
all_max,mobility,high,2,8,0.75,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.002840909090909091,1,32,2.0,0.0,False
all_max,mobility,high,2,8,0.8,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.002840909090909091,1,32,2.0,0.0,False
