sample,fold,suite,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
all_test_rows,libero_spatial_20260909,libero_spatial,seen,knn12_cross_task,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.683794466403162,14.0,23,1.0,1,23,1.0,1,22,0.9565217391304348,1,17,0.7391304347826086,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7391304347826086,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
all_test_rows,libero_spatial_20260909,libero_spatial,unseen,knn12_cross_task,1200,50,1150,50,18,1.0,0.01565217391304348,0.7352941176470589,0.9921739130434782,0.7090909090909091,15.0,50,1.0,18,50,1.0,12,47,0.94,5,22,0.44,3,6,0.12,0,0,0.0,0,0,0.0,0,0.0,0.0017391304347826088,0.12,0.008695652173913044,0.44,0.014782608695652174,1.0,0.01565217391304348,1.0,0.01565217391304348,1.0,0.01565217391304348,1.0,0.01565217391304348
all_test_rows,libero_spatial_20260909,libero_spatial,seen,knn10,560,23,537,23,9,1.0,0.01675977653631285,0.71875,0.9916201117318436,0.6482213438735178,13.0,23,1.0,9,23,1.0,3,23,1.0,2,19,0.8260869565217391,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0037243947858473,0.8260869565217391,0.01675977653631285,1.0,0.01675977653631285,1.0,0.01675977653631285,1.0,0.01675977653631285,1.0,0.01675977653631285
all_test_rows,libero_spatial_20260909,libero_spatial,unseen,knn10,1200,50,1150,50,59,1.0,0.051304347826086956,0.45871559633027525,0.9743478260869565,0.6136363636363636,13.0,50,1.0,59,50,1.0,37,50,1.0,19,43,0.86,2,8,0.16,0,0,0.0,0,0,0.0,0,0.0,0.0,0.16,0.02,0.86,0.051304347826086956,1.0,0.051304347826086956,1.0,0.051304347826086956,1.0,0.051304347826086956,1.0,0.051304347826086956
all_test_rows,libero_spatial_20260909,libero_spatial,seen,knn12_v8,560,23,537,23,4,1.0,0.0074487895716946,0.8518518518518519,0.9962756052141527,0.6264822134387352,13.0,23,1.0,4,23,1.0,2,23,1.0,1,20,0.8695652173913043,1,4,0.17391304347826086,0,0,0.0,0,0,0.0,0,0.0,0.0,0.17391304347826086,0.00186219739292365,0.8695652173913043,0.0074487895716946,1.0,0.0074487895716946,1.0,0.0074487895716946,1.0,0.0074487895716946,1.0,0.0074487895716946
all_test_rows,libero_spatial_20260909,libero_spatial,unseen,knn12_v8,1200,50,1150,50,57,1.0,0.049565217391304345,0.4672897196261682,0.9752173913043478,0.6118181818181818,13.0,50,1.0,57,50,1.0,32,50,1.0,21,40,0.8,3,12,0.24,0,0,0.0,0,0,0.0,0,0.02,0.004347826086956522,0.24,0.03217391304347826,0.8,0.049565217391304345,1.0,0.049565217391304345,1.0,0.049565217391304345,1.0,0.049565217391304345,1.0,0.049565217391304345
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn10_cross_task,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.6897233201581028,14.0,23,1.0,1,23,1.0,1,23,1.0,1,13,0.5652173913043478,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5652173913043478,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn10_cross_task,1200,50,1150,50,12,1.0,0.010434782608695653,0.8064516129032258,0.9947826086956522,0.7409090909090907,15.0,50,1.0,12,48,0.96,8,44,0.88,7,21,0.42,1,2,0.04,0,0,0.0,0,0,0.0,0,0.0,0.0,0.04,0.004347826086956522,0.42,0.009565217391304347,1.0,0.010434782608695653,1.0,0.010434782608695653,1.0,0.010434782608695653,1.0,0.010434782608695653
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn12_cross_task,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.683794466403162,14.0,23,1.0,1,23,1.0,1,22,0.9565217391304348,1,17,0.7391304347826086,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7391304347826086,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn12_cross_task,1200,50,1150,50,18,1.0,0.01565217391304348,0.7352941176470589,0.9921739130434782,0.7090909090909091,15.0,50,1.0,18,50,1.0,12,47,0.94,5,22,0.44,3,6,0.12,0,0,0.0,0,0,0.0,0,0.0,0.0017391304347826088,0.12,0.008695652173913044,0.44,0.014782608695652174,1.0,0.01565217391304348,1.0,0.01565217391304348,1.0,0.01565217391304348,1.0,0.01565217391304348
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn10,560,23,537,23,9,1.0,0.01675977653631285,0.71875,0.9916201117318436,0.6482213438735178,13.0,23,1.0,9,23,1.0,3,23,1.0,2,19,0.8260869565217391,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0037243947858473,0.8260869565217391,0.01675977653631285,1.0,0.01675977653631285,1.0,0.01675977653631285,1.0,0.01675977653631285,1.0,0.01675977653631285
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn10,1200,50,1150,50,59,1.0,0.051304347826086956,0.45871559633027525,0.9743478260869565,0.6136363636363636,13.0,50,1.0,59,50,1.0,37,50,1.0,19,43,0.86,2,8,0.16,0,0,0.0,0,0,0.0,0,0.0,0.0,0.16,0.02,0.86,0.051304347826086956,1.0,0.051304347826086956,1.0,0.051304347826086956,1.0,0.051304347826086956,1.0,0.051304347826086956
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn12_v8,560,23,537,23,4,1.0,0.0074487895716946,0.8518518518518519,0.9962756052141527,0.6264822134387352,13.0,23,1.0,4,23,1.0,2,23,1.0,1,20,0.8695652173913043,1,4,0.17391304347826086,0,0,0.0,0,0,0.0,0,0.0,0.0,0.17391304347826086,0.00186219739292365,0.8695652173913043,0.0074487895716946,1.0,0.0074487895716946,1.0,0.0074487895716946,1.0,0.0074487895716946,1.0,0.0074487895716946
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn12_v8,1200,50,1150,50,57,1.0,0.049565217391304345,0.4672897196261682,0.9752173913043478,0.6118181818181818,13.0,50,1.0,57,50,1.0,32,50,1.0,21,40,0.8,3,12,0.24,0,0,0.0,0,0,0.0,0,0.02,0.004347826086956522,0.24,0.03217391304347826,0.8,0.049565217391304345,1.0,0.049565217391304345,1.0,0.049565217391304345,1.0,0.049565217391304345,1.0,0.049565217391304345
historical_coverage,libero_spatial_20260909,libero_spatial,seen,v8_frozen,560,23,537,19,1,0.8260869565217391,0.00186219739292365,0.95,0.9121123795644078,0.9051383399209487,18.0,19,0.8260869565217391,1,15,0.6521739130434783,1,10,0.43478260869565216,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.00186219739292365,0.8260869565217391,0.00186219739292365,0.8260869565217391,0.00186219739292365,0.8260869565217391,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,v8_frozen,1200,50,1150,37,1,0.74,0.0008695652173913044,0.9736842105263158,0.8695652173913043,0.9100000000000001,19.0,37,0.74,1,30,0.6,1,14,0.28,1,4,0.08,0,1,0.02,0,0,0.0,0,0,0.0,0,0.0,0.0,0.02,0.0,0.08,0.0,0.74,0.0008695652173913044,0.74,0.0008695652173913044,0.74,0.0008695652173913044,0.74,0.0008695652173913044
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn10_cross_task_or_v8_frozen,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.6897233201581028,14.0,23,1.0,1,23,1.0,1,23,1.0,1,13,0.5652173913043478,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5652173913043478,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn10_cross_task_or_v8_frozen,1200,50,1150,50,12,1.0,0.010434782608695653,0.8064516129032258,0.9947826086956522,0.7318181818181817,15.0,50,1.0,12,49,0.98,8,45,0.9,7,22,0.44,1,3,0.06,0,0,0.0,0,0,0.0,0,0.0,0.0,0.06,0.004347826086956522,0.44,0.009565217391304347,1.0,0.010434782608695653,1.0,0.010434782608695653,1.0,0.010434782608695653,1.0,0.010434782608695653
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn12_cross_task_or_v8_frozen,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.683794466403162,14.0,23,1.0,1,23,1.0,1,22,0.9565217391304348,1,17,0.7391304347826086,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7391304347826086,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn12_cross_task_or_v8_frozen,1200,50,1150,50,18,1.0,0.01565217391304348,0.7352941176470589,0.9921739130434782,0.7090909090909091,15.0,50,1.0,18,50,1.0,12,47,0.94,5,22,0.44,3,6,0.12,0,0,0.0,0,0,0.0,0,0.0,0.0017391304347826088,0.12,0.008695652173913044,0.44,0.014782608695652174,1.0,0.01565217391304348,1.0,0.01565217391304348,1.0,0.01565217391304348,1.0,0.01565217391304348
historical_coverage,libero_spatial_20260909,libero_spatial,seen,v82_frozen,560,23,537,19,1,0.8260869565217391,0.00186219739292365,0.95,0.9121123795644078,0.8833992094861659,18.0,19,0.8260869565217391,1,16,0.6956521739130435,1,12,0.5217391304347826,1,1,0.043478260869565216,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.8260869565217391,0.00186219739292365,0.8260869565217391,0.00186219739292365,0.8260869565217391,0.00186219739292365,0.8260869565217391,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,v82_frozen,1200,50,1150,38,2,0.76,0.0017391304347826088,0.95,0.8791304347826087,0.9054545454545456,19.0,38,0.76,2,31,0.62,2,15,0.3,1,4,0.08,0,1,0.02,0,0,0.0,0,0,0.0,0,0.0,0.0,0.02,0.0,0.08,0.0008695652173913044,0.76,0.0017391304347826088,0.76,0.0017391304347826088,0.76,0.0017391304347826088,0.76,0.0017391304347826088
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn10_cross_task_or_v82_frozen,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.6897233201581028,14.0,23,1.0,1,23,1.0,1,23,1.0,1,13,0.5652173913043478,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5652173913043478,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn10_cross_task_or_v82_frozen,1200,50,1150,50,13,1.0,0.011304347826086957,0.7936507936507936,0.9943478260869565,0.7318181818181817,15.0,50,1.0,13,49,0.98,9,45,0.9,7,22,0.44,1,3,0.06,0,0,0.0,0,0,0.0,0,0.0,0.0,0.06,0.004347826086956522,0.44,0.010434782608695653,1.0,0.011304347826086957,1.0,0.011304347826086957,1.0,0.011304347826086957,1.0,0.011304347826086957
historical_coverage,libero_spatial_20260909,libero_spatial,seen,knn12_cross_task_or_v82_frozen,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.683794466403162,14.0,23,1.0,1,23,1.0,1,22,0.9565217391304348,1,17,0.7391304347826086,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7391304347826086,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
historical_coverage,libero_spatial_20260909,libero_spatial,unseen,knn12_cross_task_or_v82_frozen,1200,50,1150,50,19,1.0,0.01652173913043478,0.7246376811594203,0.9917391304347826,0.7090909090909091,15.0,50,1.0,19,50,1.0,13,47,0.94,5,22,0.44,3,6,0.12,0,0,0.0,0,0,0.0,0,0.0,0.0017391304347826088,0.12,0.008695652173913044,0.44,0.01565217391304348,1.0,0.01652173913043478,1.0,0.01652173913043478,1.0,0.01652173913043478,1.0,0.01652173913043478
