window,threshold_mode,method,alpha,level,group,episodes,failures,successes,tp,fp,fn,tn,recall,fpr,precision,auc_peak_ratio,ap_peak_ratio,auc_peak_raw,ap_peak_raw,auc_endpoint_ratio,auc_endpoint_raw
fixed_q10,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,0,0,74,2326,0.0,0.0,,0.68441356231554,0.278355940802852,0.68441356231554,0.278355940802852,0.7000534498384886,0.7000534498384886
fixed_q10,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_0,2400,74,2326,0,0,74,2326,0.0,0.0,,0.7048116474169784,0.2883164711178023,0.7048116474169784,0.2883164711178023,0.721253282517255,0.721253282517255
fixed_q10,prefix_calibration,knn20,0.05,fold,libero_long_full_0,2400,74,2326,17,1,57,2325,0.22972972972972974,0.0004299226139294927,0.9444444444444444,0.6671004624572983,0.2821714174245697,0.6671004624572983,0.2821714174245697,0.68057330761544,0.68057330761544
fixed_q10,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,11,1,63,2325,0.14864864864864866,0.0004299226139294927,0.9166666666666666,0.6496479282377821,0.24195085129079075,0.6496479282377821,0.24195085129079075,0.6403232553275545,0.6403232553275545
fixed_q10,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,17,1,57,2325,0.22972972972972974,0.0004299226139294927,0.9444444444444444,0.68441356231554,0.278355940802852,0.68441356231554,0.278355940802852,0.7000534498384886,0.7000534498384886
fixed_q10,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_0,2400,74,2326,18,40,56,2286,0.24324324324324326,0.017196904557179708,0.3103448275862069,0.7048116474169784,0.2883164711178023,0.7048116474169784,0.2883164711178023,0.721253282517255,0.721253282517255
fixed_q10,frozen_full,knn20,0.05,fold,libero_long_full_1,2400,355,2045,14,1,341,2044,0.03943661971830986,0.0004889975550122249,0.9333333333333333,0.8290161506938944,0.4281763806727352,0.8290161506938944,0.4281763806727352,0.8226027067047763,0.8226027067047763
fixed_q10,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,10,4,345,2041,0.028169014084507043,0.0019559902200488996,0.7142857142857143,0.8122745273597576,0.40328902392434784,0.8122745273597576,0.40328902392434784,0.8053417817417956,0.8053417817417956
fixed_q10,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,13,1,342,2044,0.036619718309859155,0.0004889975550122249,0.9285714285714286,0.8572981163263199,0.44079543266742593,0.8572981163263199,0.44079543266742593,0.8472344088983783,0.8472344088983783
fixed_q10,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_1,2400,355,2045,13,1,342,2044,0.036619718309859155,0.0004889975550122249,0.9285714285714286,0.8143710182857536,0.41845630192290223,0.8143710182857536,0.41845630192290223,0.8011432900581976,0.8011432900581976
fixed_q10,prefix_calibration,knn20,0.05,fold,libero_long_full_1,2400,355,2045,183,291,172,1754,0.5154929577464789,0.14229828850855747,0.3860759493670886,0.8290161506938944,0.4281763806727352,0.8290161506938944,0.4281763806727352,0.8226027067047763,0.8226027067047763
fixed_q10,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,177,282,178,1763,0.49859154929577465,0.13789731051344745,0.38562091503267976,0.8122745273597576,0.40328902392434784,0.8122745273597576,0.40328902392434784,0.8053417817417956,0.8053417817417956
fixed_q10,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,222,294,133,1751,0.6253521126760564,0.14376528117359413,0.43023255813953487,0.8572981163263199,0.44079543266742593,0.8572981163263199,0.44079543266742593,0.8472344088983783,0.8472344088983783
fixed_q10,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_1,2400,355,2045,125,153,230,1892,0.352112676056338,0.07481662591687041,0.44964028776978415,0.8143710182857536,0.41845630192290223,0.8143710182857536,0.41845630192290223,0.8011432900581976,0.8011432900581976
fixed_q10,frozen_full,knn20,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.5277974893661168,0.05081224948047495,0.5277974893661168,0.05081224948047495,0.5402552131963896,0.5402552131963896
fixed_q10,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.5034381159871356,0.04756831398648591,0.5034381159871356,0.04756831398648591,0.5453096794273266,0.5453096794273266
fixed_q10,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.580379707438531,0.058426098152132115,0.580379707438531,0.058426098152132115,0.6377051561365287,0.6377051561365287
fixed_q10,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_2,2400,105,2295,0,0,105,2295,0.0,0.0,,0.5451519867206142,0.049274909450372245,0.5451519867206142,0.049274909450372245,0.576138603589584,0.576138603589584
fixed_q10,prefix_calibration,knn20,0.05,fold,libero_long_full_2,2400,105,2295,0,24,105,2271,0.0,0.01045751633986928,0.0,0.5277974893661168,0.05081224948047495,0.5277974893661168,0.05081224948047495,0.5402552131963896,0.5402552131963896
fixed_q10,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,1,56,104,2239,0.009523809523809525,0.024400871459694988,0.017543859649122806,0.5034381159871356,0.04756831398648591,0.5034381159871356,0.04756831398648591,0.5453096794273266,0.5453096794273266
fixed_q10,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,0,1,105,2294,0.0,0.00043572984749455336,0.0,0.580379707438531,0.058426098152132115,0.580379707438531,0.058426098152132115,0.6377051561365287,0.6377051561365287
fixed_q10,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_2,2400,105,2295,0,3,105,2292,0.0,0.00130718954248366,0.0,0.5451519867206142,0.049274909450372245,0.5451519867206142,0.049274909450372245,0.576138603589584,0.576138603589584
fixed_q10,frozen_full,knn20,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.3885786344802738,0.009333512118055482,0.3885786344802738,0.009333512118055482,0.38533597549990994,0.38533597549990994
fixed_q10,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.34192037470725994,0.009061346967888996,0.34192037470725994,0.009061346967888996,0.37110430553053503,0.37110430553053503
fixed_q10,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.31976220500810665,0.010822533026125566,0.31976220500810665,0.010822533026125566,0.3125562961628535,0.3125562961628535
fixed_q10,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.3911007025761124,0.012392985586679844,0.3911007025761124,0.012392985586679844,0.3251666366420465,0.3251666366420465
fixed_q10,prefix_calibration,knn20,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.3885786344802738,0.009333512118055482,0.3885786344802738,0.009333512118055482,0.38533597549990994,0.38533597549990994
fixed_q10,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,0,7,793,0.0,0.0,,0.34192037470725994,0.009061346967888996,0.34192037470725994,0.009061346967888996,0.37110430553053503,0.37110430553053503
fixed_q10,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,0,1,7,792,0.0,0.0012610340479192938,0.0,0.31976220500810665,0.010822533026125566,0.31976220500810665,0.010822533026125566,0.3125562961628535,0.3125562961628535
fixed_q10,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_3,800,7,793,0,1,7,792,0.0,0.0012610340479192938,0.0,0.3911007025761124,0.012392985586679844,0.3911007025761124,0.012392985586679844,0.3251666366420465,0.3251666366420465
fixed_q10,frozen_full,knn20,0.05,cohort,A,4000,267,3733,7,0,260,3733,0.026217228464419477,0.0,1.0,0.7906032942347381,0.33218567664160936,0.7764447267061365,0.3291198463371523,0.7868218570879624,0.7731047414947763
fixed_q10,frozen_full,c32_centroid_distance,0.05,cohort,A,4000,267,3733,5,2,262,3731,0.018726591760299626,0.0005357621216180017,0.7142857142857143,0.7639456171347562,0.3040735192941678,0.7597839293436112,0.29261626200274926,0.7624426739546368,0.7578927091202967
fixed_q10,frozen_full,c4_centroid_distance,0.05,cohort,A,4000,267,3733,6,0,261,3733,0.02247191011235955,0.0,1.0,0.8088472987656402,0.2963902602163619,0.8096168297530576,0.3588762472865344,0.8139561016182223,0.8107525651868998
fixed_q10,frozen_full,c4_assigned_radius,0.05,cohort,A,4000,267,3733,6,0,261,3733,0.02247191011235955,0.0,1.0,0.7699222743603713,0.31668516129404695,0.7652378673456999,0.31543133515037614,0.7659261310450071,0.7616289977736775
fixed_q10,prefix_calibration,knn20,0.05,cohort,A,4000,267,3733,93,163,174,3570,0.34831460674157305,0.04366461291186713,0.36328125,0.79516630196717,0.3251084084593171,0.7764447267061365,0.3291198463371523,0.791660772280029,0.7731047414947763
fixed_q10,prefix_calibration,c32_centroid_distance,0.05,cohort,A,4000,267,3733,96,174,171,3559,0.3595505617977528,0.04661130458076614,0.35555555555555557,0.7758176642978755,0.2910460495425266,0.7597839293436112,0.29261626200274926,0.7688547633165481,0.7578927091202967
fixed_q10,prefix_calibration,c4_centroid_distance,0.05,cohort,A,4000,267,3733,123,160,144,3573,0.4606741573033708,0.042860969729440125,0.43462897526501765,0.8118933171200078,0.3649428609080785,0.8096168297530576,0.3588762472865344,0.8135076265838342,0.8107525651868998
fixed_q10,prefix_calibration,c4_assigned_radius,0.05,cohort,A,4000,267,3733,78,90,189,3643,0.29213483146067415,0.02410929547281007,0.4642857142857143,0.75892911786867,0.31181869701498005,0.7652378673456999,0.31543133515037614,0.7557295946367604,0.7616289977736775
fixed_q10,frozen_full,knn20,0.05,cohort,B,4000,274,3726,7,1,267,3725,0.025547445255474453,0.00026838432635534085,0.875,0.7952521441360964,0.35501185284046655,0.7750322257092594,0.3456347170270797,0.796508848846731,0.7789953022947841
fixed_q10,frozen_full,c32_centroid_distance,0.05,cohort,B,4000,274,3726,5,2,269,3724,0.01824817518248175,0.0005367686527106817,0.7142857142857143,0.7762389756730177,0.31565448210929015,0.7646484948928619,0.30129580296642194,0.7806751530966064,0.7713443899839754
fixed_q10,frozen_full,c4_centroid_distance,0.05,cohort,B,4000,274,3726,7,1,267,3725,0.025547445255474453,0.00026838432635534085,0.875,0.8116764813051706,0.2970289132189152,0.8113522652028946,0.3638621445335814,0.822088617761949,0.8169697254643831
fixed_q10,frozen_full,c4_assigned_radius,0.05,cohort,B,4000,274,3726,7,1,267,3725,0.025547445255474453,0.00026838432635534085,0.875,0.7620919872586011,0.28409707845629956,0.756073909517261,0.2826738586009276,0.7631283033800753,0.7577753094255794
fixed_q10,prefix_calibration,knn20,0.05,cohort,B,4000,274,3726,107,153,167,3573,0.3905109489051095,0.04106280193236715,0.4115384615384615,0.8041489866042919,0.3480959181492116,0.7750322257092594,0.3456347170270797,0.8042430190690003,0.7789953022947841
fixed_q10,prefix_calibration,c32_centroid_distance,0.05,cohort,B,4000,274,3726,93,165,181,3561,0.33941605839416056,0.04428341384863124,0.36046511627906974,0.7818025631682672,0.3007265075782412,0.7646484948928619,0.30129580296642194,0.7826772609910237,0.7713443899839754
fixed_q10,prefix_calibration,c4_centroid_distance,0.05,cohort,B,4000,274,3726,116,137,158,3589,0.4233576642335766,0.03676865271068169,0.45849802371541504,0.8187436087309143,0.3797335463814257,0.8113522652028946,0.3638621445335814,0.823756714505683,0.8169697254643831
fixed_q10,prefix_calibration,c4_assigned_radius,0.05,cohort,B,4000,274,3726,65,107,209,3619,0.23722627737226276,0.02871712292002147,0.37790697674418605,0.7497404312172111,0.27671333083279015,0.756073909517261,0.2826738586009276,0.7513291880688476,0.7577753094255794
fixed_q11,frozen_full,knn20,0.05,all,all,8000,541,7459,21,1,520,7458,0.038817005545286505,0.0001340662287169862,0.9545454545454546,0.8033771307794998,0.355988573689625,0.785808755144265,0.34383659872438127,0.7963811535097968,0.7795614175731832
fixed_q11,frozen_full,c32_centroid_distance,0.05,all,all,8000,541,7459,27,20,514,7439,0.04990757855822551,0.002681324574339724,0.574468085106383,0.7785468757240753,0.31093239974179054,0.7720750205869721,0.29596714414971165,0.7763490321335191,0.7687543413544258
fixed_q11,frozen_full,c4_centroid_distance,0.05,all,all,8000,541,7459,20,2,521,7457,0.036968576709796676,0.0002681324574339724,0.9090909090909091,0.8262481850877217,0.33556754336508793,0.8131612395451264,0.34614558150730546,0.8283278224100747,0.8091907975552862
fixed_q11,frozen_full,c4_assigned_radius,0.05,all,all,8000,541,7459,21,3,520,7456,0.038817005545286505,0.0004021986861509586,0.875,0.7888704709590494,0.31469715927564534,0.7825926525263553,0.3117369472827923,0.7733842107649979,0.7676131676330917
fixed_q11,prefix_calibration,knn20,0.05,all,all,8000,541,7459,221,361,320,7098,0.40850277264325324,0.048397908566832015,0.3797250859106529,0.8100043639672602,0.3574004025808243,0.785808755144265,0.34383659872438127,0.8036155258109705,0.7795614175731832
fixed_q11,prefix_calibration,c32_centroid_distance,0.05,all,all,8000,541,7459,221,410,320,7049,0.40850277264325324,0.05496715377396434,0.3502377179080824,0.7899828985019524,0.30732828746813556,0.7720750205869721,0.29596714414971165,0.7846665901753987,0.7687543413544258
fixed_q11,prefix_calibration,c4_centroid_distance,0.05,all,all,8000,541,7459,260,379,281,7080,0.4805914972273567,0.050811100683737766,0.40688575899843504,0.8186919051504974,0.3682546491858802,0.8131612395451264,0.34614558150730546,0.8146751223385313,0.8091907975552862
fixed_q11,prefix_calibration,c4_assigned_radius,0.05,all,all,8000,541,7459,174,235,367,7224,0.32162661737523107,0.031505563748491755,0.4254278728606357,0.785896480550856,0.32495986196770427,0.7825926525263553,0.3117369472827923,0.7700332984827223,0.7676131676330917
fixed_q11,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5432911392405063,0.015312124924730455,0.5432911392405063,0.015312124924730455,0.4277215189873418,0.4277215189873418
fixed_q11,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5708860759493671,0.016549700504890512,0.5708860759493671,0.016549700504890512,0.5259493670886075,0.5259493670886075
fixed_q11,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5370886075949367,0.014174541882494718,0.5370886075949367,0.014174541882494718,0.4558227848101266,0.4558227848101266
fixed_q11,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5586075949367089,0.01499374812145661,0.5586075949367089,0.01499374812145661,0.42,0.42
fixed_q11,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,12,10,778,0.0,0.015189873417721518,0.0,0.5432911392405063,0.015312124924730455,0.5432911392405063,0.015312124924730455,0.4277215189873418,0.4277215189873418
fixed_q11,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,9,10,781,0.0,0.01139240506329114,0.0,0.5708860759493671,0.016549700504890512,0.5708860759493671,0.016549700504890512,0.5259493670886075,0.5259493670886075
fixed_q11,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5370886075949367,0.014174541882494718,0.5370886075949367,0.014174541882494718,0.4558227848101266,0.4558227848101266
fixed_q11,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5586075949367089,0.01499374812145661,0.5586075949367089,0.01499374812145661,0.42,0.42
fixed_q11,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.7021383647798742,0.012143719939129537,0.7021383647798742,0.012143719939129537,0.6832704402515724,0.6832704402515724
fixed_q11,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.6679245283018869,0.010792796565658949,0.6679245283018869,0.010792796565658949,0.6875471698113207,0.6875471698113207
fixed_q11,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.5308176100628932,0.007818246380999417,0.5308176100628932,0.007818246380999417,0.5059119496855347,0.5059119496855347
fixed_q11,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.568301886792453,0.00884705747574379,0.568301886792453,0.00884705747574379,0.5154716981132076,0.5154716981132076
fixed_q11,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,9,5,786,0.0,0.011320754716981131,0.0,0.7021383647798742,0.012143719939129537,0.7021383647798742,0.012143719939129537,0.6832704402515724,0.6832704402515724
fixed_q11,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,24,5,771,0.0,0.03018867924528302,0.0,0.6679245283018869,0.010792796565658949,0.6679245283018869,0.010792796565658949,0.6875471698113207,0.6875471698113207
fixed_q11,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.5308176100628932,0.007818246380999417,0.5308176100628932,0.007818246380999417,0.5059119496855347,0.5059119496855347
fixed_q11,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.568301886792453,0.00884705747574379,0.568301886792453,0.00884705747574379,0.5154716981132076,0.5154716981132076
fixed_q11,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.43595748513781296,0.012328151348120446,0.43595748513781296,0.012328151348120446,0.4402810304449648,0.4402810304449648
fixed_q11,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.3547108629075842,0.010215469387323192,0.3547108629075842,0.010215469387323192,0.37578814627994955,0.37578814627994955
fixed_q11,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.392541884345163,0.009334872784716246,0.392541884345163,0.009334872784716246,0.32048279589263196,0.32048279589263196
