design,scope,cluster_unit,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,n_clusters,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
wide,seed1000_1007,task,L13,state,-1,hellinger_to_pre,97,357,11,11,0.37835051546391746,0.18580246913580242,0.6775069444444445,0.12164948453608254,0.49959035580524197,0.3717905405405405,0.6298092532467532,0.04960213417926773,89,0.07204735035681481,-0.08268504901960799,0.2761094509642938,0.1553,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L13,state,0,hellinger_to_pre,97,357,11,11,0.4496563573883157,0.3597560222824449,0.6347860593512769,0.05034364261168428,0.5004829588014974,0.3766228563103563,0.6266244588744587,0.04885441496698432,89,0.0014892276446999628,-0.09877507108107658,0.12300170113119752,0.3361,False,False,0.37780334448160535,False
wide,seed1000_1007,task,L13,state,1,hellinger_to_pre,97,357,11,11,0.4512027491408936,0.1974896608767577,0.6629129517164146,0.04879725085910641,0.5001638576779026,0.37499460276338514,0.6278899988213107,0.04879408494416754,89,3.1659149388740815e-06,-0.08035539935978651,0.26387535947769075,0.2534,False,False,0.3304854961832061,False
wide,seed1000_1007,task,L13,state,2,hellinger_to_pre,97,357,11,11,0.6261168384879724,0.5322879464285715,0.7222303921568627,0.1261168384879724,0.5002538389513119,0.3767312885802469,0.6244724025974023,0.048754263548416416,89,0.07736257493955598,-0.05983673321103975,0.1838012977335758,0.1122,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L13,state,3,hellinger_to_pre,97,357,11,11,0.5883161512027495,0.40816326530612246,0.7365853658536591,0.0883161512027495,0.5000974719101097,0.3766764381191074,0.6282098765432098,0.048621983151413126,89,0.03969416805133637,-0.08510369050016618,0.18345293175808597,0.2162,False,False,0.3226194690265487,False
wide,seed1000_1007,task,L13,state,4,hellinger_to_pre,97,357,11,11,0.5900343642611683,0.38160938059434313,0.7173487179487177,0.09003436426116829,0.5006116477272733,0.375,0.6259848315444243,0.04876372680704433,88,0.04127063745412396,-0.08756176008830564,0.17885795736800186,0.221,False,False,0.3244591304347826,False
wide,seed1000_1007,task,L13,state,5,hellinger_to_pre,95,353,11,11,0.6699999999999999,0.5113301724137932,0.7410577866554529,0.16999999999999993,0.5005325670498084,0.3744880601542862,0.625,0.04898919630769114,87,0.1210108036923088,-0.07156729343220347,0.2161138013592832,0.0844,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L13,action,-1,hellinger_to_pre,97,357,11,11,0.4687285223367697,0.36602020065685875,0.6868237818383167,0.031271477663230296,0.499553932584272,0.375,0.6294684193121692,0.04908193342844903,89,-0.01781045576521873,-0.09990337862620474,0.14229094076655024,0.3313,False,False,0.3760702702702703,False
wide,seed1000_1007,task,L13,action,0,hellinger_to_pre,97,357,11,11,0.5542955326460484,0.4916666666666666,0.6867729859239293,0.05429553264604836,0.49958127340823805,0.3761888674388674,0.625,0.04879290500362572,89,0.005502627642422639,-0.09252659670871385,0.13536838910617852,0.3786,False,False,0.41168155339805823,False
wide,seed1000_1007,task,L13,action,1,hellinger_to_pre,97,357,11,11,0.5182130584192441,0.43950536062378187,0.7257023884349462,0.018213058419244144,0.5002720973782772,0.37673522534013604,0.624079861111111,0.0483615503243242,89,-0.03014849190508006,-0.10098955525606465,0.15360671900339076,0.5422,False,False,0.548732530120482,False
wide,seed1000_1007,task,L13,action,2,hellinger_to_pre,97,357,11,11,0.6957044673539517,0.6299988738738738,0.8104303728070175,0.19570446735395175,0.5003409176029946,0.3758489860912518,0.6241851565187478,0.04861544972130749,89,0.14708901763264426,0.044906683565264574,0.2552203132205615,0.0059,True,True,0.22026666666666667,False
wide,seed1000_1007,task,L13,action,3,hellinger_to_pre,97,357,11,11,0.8161512027491408,0.6350268593127721,0.9223333477933946,0.31615120274914077,0.5009159176029973,0.37802721987315013,0.6235155049923194,0.04856270305394654,89,0.2675884996951942,0.05985175814922242,0.3950835901941619,0.003,True,True,0.1584,False
wide,seed1000_1007,task,L13,action,4,hellinger_to_pre,97,357,11,11,0.7285223367697592,0.5233014077144245,0.8517873677248678,0.2285223367697592,0.5000634469696957,0.375,0.6265799407898462,0.04941813922760627,88,0.17910419754215293,-0.0677589996418626,0.32034407499992124,0.1146,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L13,action,5,hellinger_to_pre,95,353,11,11,0.7382456140350875,0.5238095238095238,0.8439721136681619,0.23824561403508748,0.5005047892720299,0.37191061253561253,0.6269270833333332,0.049581640640346675,87,0.1886639733947408,-0.04984293093448007,0.31379470891463934,0.0601,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L14,state,-1,hellinger_to_pre,97,357,11,11,0.3027491408934707,0.1557752691156966,0.5148936170212766,0.19725085910652929,0.5001007490636717,0.3766254452826235,0.6266233766233766,0.04924002668906143,89,0.14801083241746785,-0.10114994872435036,0.3115307632273557,0.2221,False,False,0.3244591304347826,False
wide,seed1000_1007,task,L14,state,0,hellinger_to_pre,97,357,11,11,0.4969072164948455,0.3214882469555366,0.8343776939655172,0.003092783505154517,0.5002464419475652,0.37787116858237546,0.625,0.04866745046511838,89,-0.045574666959963865,-0.07204535562438316,0.27475243637075303,0.2294,False,False,0.32660338983050846,False
wide,seed1000_1007,task,L14,state,1,hellinger_to_pre,97,357,11,11,0.3972508591065294,0.31388845755693595,0.7237018613607188,0.10274914089347059,0.5002488764044949,0.3796260683760684,0.6228645833333333,0.048807545259325485,89,0.053941595634145106,-0.08189906972368406,0.17693061076723082,0.2016,False,False,0.3213777777777778,False
wide,seed1000_1007,task,L14,state,2,hellinger_to_pre,97,357,11,11,0.50893470790378,0.38596491228070184,0.8423076923076925,0.008934707903780037,0.5001868913857682,0.3775485194077631,0.6245710722984019,0.048781968665025356,89,-0.03984726076124532,-0.07894879496211203,0.2852171410150132,0.3165,False,False,0.36555876288659794,False
wide,seed1000_1007,task,L14,state,3,hellinger_to_pre,97,357,11,11,0.6204467353951892,0.529125872105241,0.9025641025641025,0.12044673539518924,0.4999512172284674,0.37560386473429946,0.6231343283582089,0.04887047081833539,89,0.07157626457685384,-0.03808719878507313,0.3079739691614692,0.0882,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L14,state,4,hellinger_to_pre,97,357,11,11,0.7481099656357382,0.6697870710784315,0.86226384472708,0.24810996563573817,0.500517045454546,0.3763885073260073,0.6219540822168784,0.04846094933829026,88,0.1996490162974479,0.08544192208765786,0.3095363181504483,0.0015,True,True,0.13440000000000002,False
wide,seed1000_1007,task,L14,state,5,hellinger_to_pre,95,353,11,11,0.6743859649122809,0.48385240709459476,0.8293784892507942,0.17438596491228087,0.5004466475095788,0.3769818722943723,0.6241437699435444,0.04881404341630919,87,0.12557192149597168,-0.08138314056363555,0.2940006934573164,0.149,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L14,action,-1,hellinger_to_pre,97,357,11,11,0.4922680412371131,0.3096053575699593,0.7485736179529282,0.0077319587628869035,0.4988978464419459,0.3763386370241209,0.625,0.04895259469778955,89,-0.04122063593490265,-0.0770637889598988,0.211461674738378,0.2433,False,False,0.3304854961832061,False
wide,seed1000_1007,task,L14,action,0,hellinger_to_pre,97,357,11,11,0.544845360824742,0.4422991071428571,0.6262295081967215,0.044845360824742,0.49929204119850074,0.37337469078540503,0.6266041666666665,0.049334694532706495,89,-0.004489333707964498,-0.1139271816019522,0.09305274532155404,0.454,False,False,0.4693661538461539,False
wide,seed1000_1007,task,L14,action,1,hellinger_to_pre,97,357,11,11,0.6580756013745704,0.6197831978319785,0.7657453703703703,0.15807560137457044,0.5001527153558062,0.375,0.6230535585909418,0.04840123706425162,89,0.10967436431031882,0.0216644214461919,0.22116522366522381,0.0134,True,False,0.2617263157894737,False
wide,seed1000_1007,task,L14,action,2,hellinger_to_pre,97,357,11,11,0.6924398625429552,0.4798130743525483,0.7975845410628015,0.1924398625429552,0.4995255617977541,0.37400406837046746,0.625891071103837,0.04961316718489816,89,0.14282669535805703,-0.07705518259935515,0.2684004355287378,0.1094,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L14,action,3,hellinger_to_pre,97,357,11,11,0.7338487972508588,0.6292450458444246,0.7750428849902535,0.23384879725085883,0.5001901685393254,0.375,0.6275137785183285,0.0493323954828196,89,0.18451640176803924,0.016346276229790138,0.2556925723122315,0.0175,True,True,0.26727272727272733,False
wide,seed1000_1007,task,L14,action,4,hellinger_to_pre,97,357,11,11,0.6658075601374575,0.3855813626126124,0.8378823390151515,0.16580756013745745,0.49938465909091084,0.3698268993523183,0.625,0.04930762424488197,88,0.11649993589257548,-0.08863885964247008,0.306370007257213,0.1774,False,False,0.31537777777777776,False
wide,seed1000_1007,task,L14,action,5,hellinger_to_pre,95,353,11,11,0.6719298245614037,0.4414965986394558,0.840979769466008,0.1719298245614037,0.4995508620689666,0.37443867924528307,0.6255807316555165,0.04885802583473943,87,0.12307179872666428,-0.09795326662770067,0.3053562391735184,0.2116,False,False,0.3226194690265487,False
wide,seed1000_1007,task,L15,state,-1,hellinger_to_pre,97,357,11,11,0.2993127147766322,0.18106813199492325,0.47524683222345543,0.20068728522336782,0.4997235955056178,0.37711528114070486,0.6221536902432204,0.04828155373042873,89,0.1524057314929391,-0.07528586685276835,0.2891045776248599,0.1483,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L15,state,0,hellinger_to_pre,97,357,11,11,0.308591065292096,0.2003940272690273,0.5415171526586617,0.191408934707904,0.5002743445692918,0.37625999579124575,0.625,0.04857798366243653,89,0.14283095104546745,-0.08677182999059795,0.2720988025619605,0.1638,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L15,state,1,hellinger_to_pre,97,357,11,11,0.2838487972508591,0.2131644172820643,0.5975698678861788,0.2161512027491409,0.4994740636704119,0.3765055758749283,0.6236579504724665,0.0484592311200769,89,0.16769197162906402,-0.05345577627045662,0.2658059253972634,0.0642,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L15,state,2,hellinger_to_pre,97,357,11,11,0.36048109965635733,0.27565222927672883,0.632124929098128,0.13951890034364267,0.5000300561797731,0.375,0.6220778099972383,0.04790854276734924,89,0.09161035757629343,-0.09300726014345431,0.201939138058324,0.1786,False,False,0.31584,False
wide,seed1000_1007,task,L15,state,3,hellinger_to_pre,97,357,11,11,0.45876288659793846,0.34081924315619955,0.5638484848484849,0.04123711340206154,0.5001703183520608,0.375,0.6228822387005649,0.0483244425961147,89,-0.007087329194053159,-0.10833779584611734,0.12071701134408275,0.4538,False,False,0.4693661538461539,False
wide,seed1000_1007,task,L15,state,4,hellinger_to_pre,97,357,11,11,0.42164948453608253,0.23289900050929466,0.5517321713374345,0.07835051546391747,0.4998375946969694,0.37449718746782,0.6263440860215053,0.048506717375733324,88,0.029843798088184145,-0.09156633566344916,0.23360973954723951,0.2785,False,False,0.34027636363636365,False
wide,seed1000_1007,task,L15,state,5,hellinger_to_pre,95,353,11,11,0.4635087719298246,0.30716714993355076,0.5708773040664133,0.03649122807017541,0.49984626436781593,0.375,0.6228088760035683,0.04888294578639714,87,-0.012391717716221731,-0.09670389284951306,0.15294146213263868,0.4239,False,False,0.4516860759493671,False
wide,seed1000_1007,task,L15,action,-1,hellinger_to_pre,97,357,11,11,0.47147766323024054,0.4029529450336412,0.6435049978270317,0.02852233676975946,0.5004846441947587,0.37600912851233775,0.6274509803921569,0.04904586564915752,89,-0.02052352887939806,-0.10309734209889476,0.09543898809523811,0.4478,False,False,0.4673739130434783,False
wide,seed1000_1007,task,L15,action,0,hellinger_to_pre,97,357,11,11,0.605154639175258,0.33548387096774185,0.7333333333333333,0.10515463917525802,0.4994193820224691,0.375,0.625,0.049299341472417914,89,0.05585529770284011,-0.0812398550277101,0.20453554424792394,0.1926,False,False,0.3172235294117647,False
wide,seed1000_1007,task,L15,action,1,hellinger_to_pre,97,357,11,11,0.6733676975945015,0.626762108714044,0.8152542372881355,0.17336769759450155,0.5004023408239691,0.37670544008817514,0.6277136752136752,0.04854323391144744,89,0.12482446368305411,0.041641672235849025,0.2683785444716444,0.0033,True,False,0.1584,False
wide,seed1000_1007,task,L15,action,2,hellinger_to_pre,97,357,11,11,0.7628865979381437,0.6359632253711198,0.8440269588574424,0.26288659793814373,0.5003122659176019,0.375,0.625,0.04916738880984322,89,0.2137192091283005,0.03421177738336723,0.3135763803931164,0.0107,True,True,0.2617263157894737,False
wide,seed1000_1007,task,L15,action,3,hellinger_to_pre,97,357,11,11,0.7481099656357393,0.5456773879142299,0.8880771151885829,0.24810996563573928,0.4996878277153557,0.3776814516129032,0.6261338925132028,0.04882735771079461,89,0.19928260792494468,-0.0378595213637587,0.3526014559990397,0.0688,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L15,action,4,hellinger_to_pre,97,357,11,11,0.7139175257731966,0.4186271902377975,0.9210526315789476,0.21391752577319656,0.5001878787878786,0.3773129480286738,0.6257508529326363,0.04842452473495612,88,0.16549300103824044,-0.0864519374068552,0.383148714098805,0.1594,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L15,action,5,hellinger_to_pre,95,353,11,11,0.6929824561403507,0.524241202346041,0.8085660151575588,0.1929824561403507,0.4998268199233719,0.37499166666666667,0.625,0.049271713103916946,87,0.14371074303643375,-0.06744533884457482,0.27621016602279336,0.1024,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,state,-1,gate_entropy,97,357,11,11,0.4343642611683848,0.22957558760683766,0.7534904485049834,0.06563573883161522,0.49975730337078583,0.3765961021505376,0.625,0.0486643910360359,89,0.016971347795579322,-0.05411868068691816,0.2434669567278862,0.1368,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,state,0,gate_entropy,97,357,11,11,0.3737113402061855,0.2555555555555556,0.4519323919554985,0.12628865979381448,0.5000175093632966,0.375,0.625,0.048640914429663486,89,0.077647745364151,-0.03250601668136362,0.18986584249084248,0.0707,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,state,1,gate_entropy,97,357,11,11,0.5048109965635739,0.30187265917602996,0.877421370967742,0.004810996563573866,0.49925299625468017,0.37362306368330467,0.621328635620915,0.04849810964231486,89,-0.04368711307874099,-0.08127997371318935,0.32721013584511716,0.234,False,False,0.3272528925619835,False
wide,seed1000_1007,task,L2,state,2,gate_entropy,97,357,11,11,0.44931271477663226,0.20416666666666664,0.7377049180327869,0.05068728522336774,0.4997079588015,0.3749871399176955,0.6240671122250068,0.04868133965684966,89,0.0020059455665180775,-0.07415539587443049,0.2571407692693697,0.227,False,False,0.32584851063829784,False
wide,seed1000_1007,task,L2,state,3,gate_entropy,97,357,11,11,0.7170103092783505,0.48733333333333334,0.7928828138306931,0.21701030927835052,0.4995785580524339,0.37899024491490246,0.6226415094339622,0.04850236685205741,89,0.1685079424262931,-0.07556993289950413,0.2689451485308363,0.0742,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,state,4,gate_entropy,97,357,11,11,0.7163230240549828,0.4175193798449612,0.8192248046071573,0.21632302405498283,0.4997249053030283,0.3769230769230769,0.6219540822168784,0.04825902497227962,88,0.1680639990827032,-0.07751524933876187,0.29354252397616026,0.1036,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,state,5,gate_entropy,95,353,11,11,0.6540350877192985,0.3383289473684211,0.8330033812204751,0.15403508771929852,0.500197318007664,0.37083216292134835,0.625,0.04927442687365383,87,0.1047606608456447,-0.08981714637078406,0.29776312546042755,0.1618,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,action,-1,gate_entropy,97,357,11,11,0.5671821305841923,0.4820890011965489,0.7258144434757337,0.06718213058419231,0.500505805243446,0.37601626016260165,0.6262626262626262,0.04876037737749788,89,0.01842175320669443,-0.09427803233107024,0.1845581443691022,0.3299,False,False,0.3760702702702703,False
wide,seed1000_1007,task,L2,action,0,gate_entropy,97,357,11,11,0.45927835051546395,0.1999621212121212,0.6800052083333332,0.04072164948453605,0.5000119850187268,0.37550154320987655,0.6220268672537507,0.04824784738589838,89,-0.00752619790136233,-0.07759173121956073,0.2375254629629626,0.2937,False,False,0.3517276595744681,False
wide,seed1000_1007,task,L2,action,1,gate_entropy,97,357,11,11,0.24037800687285218,0.14371980676328502,0.34833333333333316,0.25962199312714784,0.4997100187265904,0.375,0.6238461212737126,0.04886992157230416,89,0.21075207155484368,0.05549504627227118,0.3194825778046638,0.0053,True,True,0.22026666666666667,False
wide,seed1000_1007,task,L2,action,2,gate_entropy,97,357,11,11,0.201890034364261,0.1331313312953305,0.35047772657450077,0.298109965635739,0.4999929775280887,0.375,0.6235369708631116,0.04872621526073109,89,0.2493837503750079,0.05715883165455393,0.3418486151415008,0.0073,True,True,0.24528,False
wide,seed1000_1007,task,L2,action,3,gate_entropy,97,357,11,11,0.23161512027491415,0.09515136804942631,0.43903282304099633,0.26838487972508585,0.5007143258426952,0.375,0.6286792557932264,0.04938020874314349,89,0.21900467098194235,-0.007828935910832325,0.3775373570093884,0.0299,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,action,4,gate_entropy,97,357,11,11,0.3372852233676977,0.14688653846153849,0.6333333333333335,0.16271477663230233,0.5005548295454576,0.3797131076986641,0.6235632183908045,0.049042580926654034,88,0.1136721957056483,-0.09269370164709403,0.32013026932084304,0.1608,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L2,action,5,gate_entropy,95,353,11,11,0.311578947368421,0.10504704944178629,0.6325031028368797,0.188421052631579,0.5004254789272011,0.3729139254385965,0.6276041666666666,0.04884469039981568,87,0.1395763622317633,-0.0766670973298878,0.354939794688116,0.1522,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,state,-1,gate_entropy,97,357,11,11,0.46924398625429575,0.32222222222222224,0.5168738719010456,0.030756013745704247,0.5001128277153564,0.375,0.6303818608570052,0.049207961469384574,89,-0.018451947723680327,-0.10897751922180633,0.12248077396333225,0.5472,False,False,0.5521297297297297,False
wide,seed1000_1007,task,L3,state,0,gate_entropy,97,357,11,11,0.36151202749140887,0.2099982269503546,0.6601119337211354,0.13848797250859113,0.5003100187265913,0.37834308292282426,0.625,0.04871325827458007,89,0.08977471423401107,-0.07276654557675602,0.259095719095719,0.1482,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,state,1,gate_entropy,97,357,11,11,0.3628865979381442,0.052520532427074496,0.8099009900990101,0.1371134020618558,0.50054063670412,0.3743571428571429,0.6223145042344657,0.049137839555228734,89,0.08797556250662705,-0.06327908021159037,0.40671349824127134,0.1148,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,state,2,gate_entropy,97,357,11,11,0.34037800687285225,0.071177847754655,0.8185870353111732,0.15962199312714775,0.5004048689138578,0.375,0.621532346491228,0.04872939998609541,89,0.11089259314105235,-0.06197274212715381,0.3946612068017887,0.1046,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,state,3,gate_entropy,97,357,11,11,0.3536082474226804,0.1045868561491875,0.8310378414688759,0.14639175257731962,0.5001083333333323,0.38095238095238093,0.6287908380681818,0.04862851217886023,89,0.09776324039845939,-0.07095429264079554,0.3651476150955985,0.1213,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,state,4,gate_entropy,97,357,11,11,0.2914089347079038,0.07301480051480053,0.6907103825136613,0.2085910652920962,0.4995624053030306,0.3719429795649308,0.6261910540915394,0.04931975812282295,88,0.15927130716927324,-0.06680533044804213,0.3951549658206961,0.1182,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,state,5,gate_entropy,95,353,11,11,0.26526315789473687,0.09520547945205478,0.5607242063492063,0.23473684210526313,0.49970009578544106,0.37719112399643173,0.626669014084507,0.0487499609853053,87,0.18598688111995784,-0.061875336350293554,0.3735622395633612,0.1062,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,action,-1,gate_entropy,97,357,11,11,0.4517182130584193,0.3580729166666667,0.6327280564263322,0.048281786941580696,0.49977237827715226,0.37745098039215685,0.6283293163891323,0.04886437647084763,89,-0.0005825895292669372,-0.09795101351351354,0.12064377584609731,0.3492,False,False,0.38851390728476826,False
wide,seed1000_1007,task,L3,action,0,gate_entropy,97,357,11,11,0.3323024054982817,0.20925671550671548,0.5190476190476191,0.16769759450171828,0.500290168539326,0.37372727272727274,0.6193928467365968,0.04821427043979193,89,0.11948332406192635,-0.06191502463054192,0.2472268518518518,0.0918,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,action,1,gate_entropy,97,357,11,11,0.13247422680412368,0.06015625,0.2967741935483871,0.3675257731958763,0.49961338951310663,0.3755841562786682,0.6254427281973048,0.04890846071080117,89,0.31861731248507513,0.10765042908921268,0.4179758264462811,0.002,True,True,0.13440000000000002,False
wide,seed1000_1007,task,L3,action,2,gate_entropy,97,357,11,11,0.28195876288659794,0.14828993941869173,0.5392646198830409,0.21804123711340206,0.5004450374531828,0.376574287175553,0.625,0.048914048020849234,89,0.16912718909255284,-0.07538269693842459,0.32423048966422,0.1341,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,action,3,gate_entropy,97,357,11,11,0.3795532646048111,0.18756448412698415,0.6464147807185785,0.12044673539518891,0.4997581460674146,0.375,0.6279087070874861,0.04938067216453105,89,0.07106606323065787,-0.08552955163043482,0.2725045392327971,0.1661,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,action,4,gate_entropy,97,357,11,11,0.37955326460481104,0.19552362996480646,0.6743208782553047,0.12044673539518896,0.49979791666666634,0.3770396174863388,0.6242036533816424,0.04836125678498764,88,0.07208547861020131,-0.09116135710159116,0.27202802399974296,0.1537,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L3,action,5,gate_entropy,95,353,11,11,0.2977192982456141,0.10584695640616695,0.5534142920889908,0.2022807017543859,0.49954750957854205,0.373296493902439,0.6256891317547053,0.049314289939204996,87,0.1529664118151809,-0.10072053821528605,0.35563086173370756,0.202,False,False,0.3213777777777778,False
wide,seed1000_1007,task,L4,state,-1,gate_entropy,97,357,11,11,0.6142611683848797,0.46189969604863224,0.8592671394799052,0.11426116838487965,0.5005551498127346,0.37300561029009305,0.625,0.04890677399331781,89,0.06535439439156185,-0.08222001234255831,0.31618311472427135,0.1917,False,False,0.3172235294117647,False
wide,seed1000_1007,task,L4,state,0,gate_entropy,97,357,11,11,0.3439862542955327,0.17989243943191313,0.5796610169491527,0.1560137457044673,0.5000485955056175,0.3773090277777778,0.6253916460772727,0.04868378131808967,89,0.10732996438637762,-0.05897379954268316,0.275187065325385,0.1244,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,state,1,gate_entropy,97,357,11,11,0.4202749140893471,0.1577901886670543,0.7767018432531306,0.07972508591065292,0.49953352059925227,0.37708085317460316,0.6232426010310227,0.048609959822659074,89,0.03111512608799384,-0.06815025252525253,0.31198555292404717,0.1574,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,state,2,gate_entropy,97,357,11,11,0.3364261168384877,0.19335563753858023,0.5858193355729748,0.16357388316151228,0.4996909176029963,0.375,0.6216216216216216,0.048571795621654396,89,0.11500208753985788,-0.09190188953488414,0.2741055974095677,0.1895,False,False,0.3172235294117647,False
wide,seed1000_1007,task,L4,state,3,gate_entropy,97,357,11,11,0.2996563573883162,0.19044381237524952,0.4925944444444441,0.2003436426116838,0.4996249063670397,0.37671010496352964,0.6224514805922369,0.048693997399451766,89,0.15164964521223204,-0.07994243305144491,0.2808427107988042,0.1305,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,state,4,gate_entropy,97,357,11,11,0.32783505154639175,0.16181219721831538,0.6099283008658009,0.17216494845360825,0.4995877840909079,0.3775485194077631,0.6236989030934343,0.048080380052427374,88,0.12408456840118087,-0.08779349015591909,0.3061887330565026,0.1646,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,state,5,gate_entropy,95,353,11,11,0.3938596491228069,0.2743566176470588,0.5100779874213833,0.10614035087719309,0.49994789272030477,0.3722183098591549,0.6235175414862916,0.049031279771655285,87,0.057109071105537805,-0.08328765557093862,0.17846312134502912,0.1639,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,action,-1,gate_entropy,97,357,11,11,0.5146048109965633,0.385218374616233,0.7103669467787115,0.0146048109965633,0.5000296816479407,0.375,0.6250109649122806,0.04890316701682379,89,-0.03429835602026049,-0.08358820654361465,0.17246589940323948,0.3362,False,False,0.37780334448160535,False
wide,seed1000_1007,task,L4,action,0,gate_entropy,97,357,11,11,0.4010309278350515,0.19682539682539682,0.8,0.09896907216494849,0.5000220973782777,0.37417366946778713,0.6208807416772019,0.049304589750178374,89,0.04966448241477012,-0.06755677597496398,0.28805230982862556,0.1503,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,action,1,gate_entropy,97,357,11,11,0.4199312714776632,0.14022988505747125,0.7843436920222635,0.08006872852233682,0.500363857677906,0.3771893874029335,0.6259819698228125,0.04862293238657281,89,0.03144579613576401,-0.07297222941765598,0.3244671445396274,0.1575,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,action,2,gate_entropy,97,357,11,11,0.25584192439862546,0.06956521739130435,0.5179894179894181,0.24415807560137454,0.49983370786516823,0.3741466935611454,0.6226862373737374,0.04850736305410147,89,0.19565071254727306,-0.09792523165041926,0.39362368754818694,0.2066,False,False,0.3213777777777778,False
wide,seed1000_1007,task,L4,action,3,gate_entropy,97,357,11,11,0.3609965635738832,0.1894179894179894,0.6197278911564627,0.1390034364261168,0.49970589887640343,0.375,0.625,0.049005163870997764,89,0.08999827255511902,-0.09037956596821936,0.2757987009565956,0.1715,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,action,4,gate_entropy,97,357,11,11,0.3596219931271478,0.14299058297241854,0.7082437349654396,0.14037800687285218,0.49949005681817954,0.37445826232590934,0.6264914772727272,0.04915926345247327,88,0.09121874342037892,-0.08586831723027383,0.3200834312095695,0.1429,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L4,action,5,gate_entropy,95,353,11,11,0.35473684210526313,0.07955443425076451,0.7148586956521739,0.14526315789473687,0.4996345785440615,0.3749880268199234,0.6250168010752687,0.04922843036201389,87,0.09603472753272299,-0.07096096837944668,0.37810483870967737,0.1264,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L5,state,-1,gate_entropy,97,357,11,11,0.6407216494845358,0.44083223684210526,0.7180076628352486,0.1407216494845358,0.5001537453183545,0.37635822510822514,0.624031007751938,0.048622525290552436,89,0.09209912419398336,-0.09210782638414218,0.19598751746619958,0.1531,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L5,state,0,gate_entropy,97,357,11,11,0.3422680412371134,0.17015709835336007,0.6952380952380952,0.1577319587628866,0.49958277153558317,0.37398099318831024,0.6229392582115354,0.04880809011425633,89,0.10892386864863027,-0.07483154582186359,0.30208566499128214,0.1401,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L5,state,1,gate_entropy,97,357,11,11,0.3493127147766324,0.05177678571428572,0.7802472132326501,0.1506872852233676,0.49973146067415747,0.3731884057971015,0.6237447145877377,0.04876132977338882,89,0.10192595544997879,-0.0636367717192718,0.40959947506015654,0.1136,False,False,0.3114810810810811,False
wide,seed1000_1007,task,L5,state,2,gate_entropy,97,357,11,11,0.3144329896907216,0.08635971786833854,0.6307731958762881,0.1855670103092784,0.5001789325842712,0.37943262411347517,0.6233126576955424,0.048624721784962785,89,0.13694228852431561,-0.0864740883372959,0.3762274257014138,0.147,False,False,0.3114810810810811,False
