suite,metric,layer_group,query,denoise_step,token_position,previous_token_position,task_mean,task_sd,tasks
long,entropy_centered,back_12_15,1,9,1,,-0.0007650966391538061,,1
long,entropy_centered,back_12_15,1,9,2,,6.722092393784962e-05,,1
long,entropy_centered,back_12_15,1,9,3,,0.00023900149518585323,,1
long,entropy_centered,back_12_15,1,9,4,,0.00036486054887030495,,1
long,entropy_centered,back_12_15,1,9,5,,0.00027393869581715524,,1
long,entropy_centered,back_12_15,1,9,6,,0.00023580906722930894,,1
long,entropy_centered,back_12_15,1,9,7,,0.00022408092533199309,,1
long,entropy_centered,back_12_15,1,9,8,,5.977622493857915e-05,,1
long,entropy_centered,back_12_15,1,9,9,,0.00015458596079287457,,1
long,entropy_centered,back_12_15,1,9,10,,-0.0008541772029511119,,1
long,entropy_centered,back_12_15,2,0,1,,-0.00011196779999622652,,1
long,entropy_centered,back_12_15,2,0,2,,-4.2186914300135214e-05,,1
long,entropy_centered,back_12_15,2,0,3,,0.00012942812364635792,,1
long,entropy_centered,back_12_15,2,0,4,,8.934219240508412e-05,,1
long,entropy_centered,back_12_15,2,0,5,,0.00010528928370623358,,1
long,entropy_centered,back_12_15,2,0,6,,0.00011222233431906758,,1
long,entropy_centered,back_12_15,2,0,7,,-0.0001483217077138388,,1
long,entropy_centered,back_12_15,2,0,8,,4.487715291601191e-05,,1
long,entropy_centered,back_12_15,2,0,9,,-7.376292899863301e-05,,1
long,entropy_centered,back_12_15,2,0,10,,-0.0001049197359855869,,1
long,entropy_centered,back_12_15,2,1,1,,-0.00014035740613083103,,1
long,entropy_centered,back_12_15,2,1,2,,-3.772675922830704e-05,,1
long,entropy_centered,back_12_15,2,1,3,,0.00011854420158652346,,1
long,entropy_centered,back_12_15,2,1,4,,9.621977861296038e-05,,1
long,entropy_centered,back_12_15,2,1,5,,0.00013808143072457923,,1
long,entropy_centered,back_12_15,2,1,6,,0.00011869468640601788,,1
long,entropy_centered,back_12_15,2,1,7,,-0.00012714161430338322,,1
long,entropy_centered,back_12_15,2,1,8,,3.3275203288551936e-05,,1
long,entropy_centered,back_12_15,2,1,9,,-6.0619799841510336e-05,,1
long,entropy_centered,back_12_15,2,1,10,,-0.00013896972111648864,,1
long,entropy_centered,back_12_15,2,2,1,,-0.00017360885431583206,,1
long,entropy_centered,back_12_15,2,2,2,,-1.3200635855969978e-05,,1
long,entropy_centered,back_12_15,2,2,3,,0.00011144271546537077,,1
long,entropy_centered,back_12_15,2,2,4,,0.00010756773136288977,,1
long,entropy_centered,back_12_15,2,2,5,,0.00015246810193692006,,1
long,entropy_centered,back_12_15,2,2,6,,0.00011856387210229524,,1
long,entropy_centered,back_12_15,2,2,7,,-0.00012502483033849376,,1
long,entropy_centered,back_12_15,2,2,8,,3.046468430634164e-05,,1
long,entropy_centered,back_12_15,2,2,9,,-6.698391034698492e-05,,1
long,entropy_centered,back_12_15,2,2,10,,-0.0001416888743157596,,1
long,entropy_centered,back_12_15,2,3,1,,-0.0002092294710058784,,1
long,entropy_centered,back_12_15,2,3,2,,5.975644693512194e-06,,1
long,entropy_centered,back_12_15,2,3,3,,0.00010994775627259923,,1
long,entropy_centered,back_12_15,2,3,4,,0.00011106026904539323,,1
long,entropy_centered,back_12_15,2,3,5,,0.00015472343942468658,,1
long,entropy_centered,back_12_15,2,3,6,,0.00011576614432962096,,1
long,entropy_centered,back_12_15,2,3,7,,-0.00010701910670640746,,1
long,entropy_centered,back_12_15,2,3,8,,3.154838998520315e-05,,1
long,entropy_centered,back_12_15,2,3,9,,-7.639222126265555e-05,,1
long,entropy_centered,back_12_15,2,3,10,,-0.00013638084477518575,,1
long,entropy_centered,back_12_15,2,4,1,,-0.00025324069127519166,,1
long,entropy_centered,back_12_15,2,4,2,,1.776742017145505e-05,,1
long,entropy_centered,back_12_15,2,4,3,,0.00011977570485610656,,1
long,entropy_centered,back_12_15,2,4,4,,0.00013466402796302734,,1
long,entropy_centered,back_12_15,2,4,5,,0.00016690970010824202,,1
long,entropy_centered,back_12_15,2,4,6,,0.00013177794410335064,,1
long,entropy_centered,back_12_15,2,4,7,,-9.263576765838888e-05,,1
long,entropy_centered,back_12_15,2,4,8,,2.8346502982778965e-05,,1
long,entropy_centered,back_12_15,2,4,9,,-8.995068852191146e-05,,1
long,entropy_centered,back_12_15,2,4,10,,-0.00016341415272924653,,1
long,entropy_centered,back_12_15,2,5,1,,-0.00026374238189341703,,1
long,entropy_centered,back_12_15,2,5,2,,5.3590331454578255e-05,,1
long,entropy_centered,back_12_15,2,5,3,,0.00013817569871521496,,1
long,entropy_centered,back_12_15,2,5,4,,0.0001570163981172712,,1
long,entropy_centered,back_12_15,2,5,5,,0.00017111790059642917,,1
long,entropy_centered,back_12_15,2,5,6,,0.00012764283624144834,,1
long,entropy_centered,back_12_15,2,5,7,,-8.649061256482682e-05,,1
long,entropy_centered,back_12_15,2,5,8,,1.4752349323465808e-05,,1
long,entropy_centered,back_12_15,2,5,9,,-0.00013649241851965144,,1
long,entropy_centered,back_12_15,2,5,10,,-0.00017557010147073449,,1
long,entropy_centered,back_12_15,2,6,1,,-0.0003267150118873019,,1
long,entropy_centered,back_12_15,2,6,2,,5.8640064551696014e-05,,1
long,entropy_centered,back_12_15,2,6,3,,0.00015181489033100348,,1
long,entropy_centered,back_12_15,2,6,4,,0.00019860169560670382,,1
long,entropy_centered,back_12_15,2,6,5,,0.00017331809614695715,,1
long,entropy_centered,back_12_15,2,6,6,,0.00014448520472976067,,1
long,entropy_centered,back_12_15,2,6,7,,-6.36739967421196e-05,,1
long,entropy_centered,back_12_15,2,6,8,,2.009875249320281e-05,,1
long,entropy_centered,back_12_15,2,6,9,,-0.0001614386095166731,,1
long,entropy_centered,back_12_15,2,6,10,,-0.00019513108571211912,,1
long,entropy_centered,back_12_15,2,7,1,,-0.0004184895764215435,,1
long,entropy_centered,back_12_15,2,7,2,,7.466100090336436e-05,,1
long,entropy_centered,back_12_15,2,7,3,,0.00018970879519819572,,1
long,entropy_centered,back_12_15,2,7,4,,0.0002510367336042707,,1
long,entropy_centered,back_12_15,2,7,5,,0.00019880560253726642,,1
long,entropy_centered,back_12_15,2,7,6,,0.00015506289018163422,,1
long,entropy_centered,back_12_15,2,7,7,,-2.529639066950473e-05,,1
long,entropy_centered,back_12_15,2,7,8,,1.2437677821330873e-05,,1
long,entropy_centered,back_12_15,2,7,9,,-0.00017781275523776063,,1
long,entropy_centered,back_12_15,2,7,10,,-0.0002601139779166983,,1
long,entropy_centered,back_12_15,2,8,1,,-0.0006348301000841383,,1
long,entropy_centered,back_12_15,2,8,2,,6.87928453668718e-05,,1
long,entropy_centered,back_12_15,2,8,3,,0.0002705349441783911,,1
long,entropy_centered,back_12_15,2,8,4,,0.0003188545448297164,,1
long,entropy_centered,back_12_15,2,8,5,,0.00025829730367787906,,1
long,entropy_centered,back_12_15,2,8,6,,0.00020910596596490638,,1
long,entropy_centered,back_12_15,2,8,7,,6.580787148280365e-05,,1
long,entropy_centered,back_12_15,2,8,8,,1.872332124275289e-05,,1
long,entropy_centered,back_12_15,2,8,9,,-0.0001831208922674632,,1
long,entropy_centered,back_12_15,2,8,10,,-0.00039216580439149773,,1
long,entropy_centered,back_12_15,2,9,1,,-0.0009160510787846743,,1
long,entropy_centered,back_12_15,2,9,2,,6.601607797951381e-05,,1
long,entropy_centered,back_12_15,2,9,3,,0.0003689237464864492,,1
long,entropy_centered,back_12_15,2,9,4,,0.00040169826528302366,,1
long,entropy_centered,back_12_15,2,9,5,,0.0002623546968792967,,1
long,entropy_centered,back_12_15,2,9,6,,0.00028404170915308224,,1
long,entropy_centered,back_12_15,2,9,7,,0.0001876927285735519,,1
long,entropy_centered,back_12_15,2,9,8,,6.607949658210543e-05,,1
long,entropy_centered,back_12_15,2,9,9,,-0.00016703438753007394,,1
long,entropy_centered,back_12_15,2,9,10,,-0.0005537212546213865,,1
long,entropy_centered,back_12_15,3,0,1,,-0.00015596794888184107,,1
long,entropy_centered,back_12_15,3,0,2,,-0.00010209223371593357,,1
long,entropy_centered,back_12_15,3,0,3,,5.305761519358576e-05,,1
long,entropy_centered,back_12_15,3,0,4,,0.00011059871060614679,,1
long,entropy_centered,back_12_15,3,0,5,,1.1802201926425226e-05,,1
long,entropy_centered,back_12_15,3,0,6,,5.2033243529536755e-05,,1
long,entropy_centered,back_12_15,3,0,7,,7.312369098289029e-05,,1
long,entropy_centered,back_12_15,3,0,8,,3.527675887748938e-05,,1
long,entropy_centered,back_12_15,3,0,9,,4.106397507908088e-05,,1
long,entropy_centered,back_12_15,3,0,10,,-0.00011889601359660329,,1
long,entropy_centered,back_12_15,3,1,1,,-0.00013418623866101598,,1
long,entropy_centered,back_12_15,3,1,2,,-9.310388293581884e-05,,1
long,entropy_centered,back_12_15,3,1,3,,4.931172556876806e-05,,1
long,entropy_centered,back_12_15,3,1,4,,0.00010793846146472941,,1
long,entropy_centered,back_12_15,3,1,5,,3.26347828928375e-05,,1
long,entropy_centered,back_12_15,3,1,6,,6.119572674334606e-05,,1
long,entropy_centered,back_12_15,3,1,7,,7.171354073520764e-05,,1
long,entropy_centered,back_12_15,3,1,8,,3.440082973882319e-05,,1
long,entropy_centered,back_12_15,3,1,9,,3.2200526699499576e-05,,1
long,entropy_centered,back_12_15,3,1,10,,-0.0001621054722452664,,1
long,entropy_centered,back_12_15,3,2,1,,-0.00013798286316790698,,1
long,entropy_centered,back_12_15,3,2,2,,-0.00011973335412840402,,1
long,entropy_centered,back_12_15,3,2,3,,5.8322434093094344e-05,,1
long,entropy_centered,back_12_15,3,2,4,,0.00011172412207760551,,1
long,entropy_centered,back_12_15,3,2,5,,6.686029781677316e-05,,1
long,entropy_centered,back_12_15,3,2,6,,6.580475429729393e-05,,1
long,entropy_centered,back_12_15,3,2,7,,9.434957477416628e-05,,1
long,entropy_centered,back_12_15,3,2,8,,2.5597360308493577e-05,,1
long,entropy_centered,back_12_15,3,2,9,,2.7502068166929128e-05,,1
long,entropy_centered,back_12_15,3,2,10,,-0.000192444394238378,,1
long,entropy_centered,back_12_15,3,3,1,,-0.0001554686617485368,,1
long,entropy_centered,back_12_15,3,3,2,,-0.00011737127990796292,,1
long,entropy_centered,back_12_15,3,3,3,,5.172636198680358e-05,,1
long,entropy_centered,back_12_15,3,3,4,,0.00010972213653226426,,1
long,entropy_centered,back_12_15,3,3,5,,0.00010342434683607848,,1
long,entropy_centered,back_12_15,3,3,6,,0.00010352968620963576,,1
long,entropy_centered,back_12_15,3,3,7,,0.00010580738144216895,,1
long,entropy_centered,back_12_15,3,3,8,,1.1244870648297045e-05,,1
long,entropy_centered,back_12_15,3,3,9,,2.3459938425784976e-05,,1
long,entropy_centered,back_12_15,3,3,10,,-0.00023607478042508845,,1
long,entropy_centered,back_12_15,3,4,1,,-0.0001776622704182662,,1
long,entropy_centered,back_12_15,3,4,2,,-0.00011425226704508962,,1
long,entropy_centered,back_12_15,3,4,3,,5.478195624686322e-05,,1
long,entropy_centered,back_12_15,3,4,4,,9.606316691179728e-05,,1
long,entropy_centered,back_12_15,3,4,5,,0.00014120001363060464,,1
long,entropy_centered,back_12_15,3,4,6,,0.00012310206430199422,,1
long,entropy_centered,back_12_15,3,4,7,,0.00010443549733407664,,1
long,entropy_centered,back_12_15,3,4,8,,1.9210569590533133e-05,,1
long,entropy_centered,back_12_15,3,4,9,,2.7832274856476324e-05,,1
long,entropy_centered,back_12_15,3,4,10,,-0.0002747110054087676,,1
long,entropy_centered,back_12_15,3,5,1,,-0.00021054632066563883,,1
long,entropy_centered,back_12_15,3,5,2,,-0.000112307680709689,,1
long,entropy_centered,back_12_15,3,5,3,,7.38388163432635e-05,,1
long,entropy_centered,back_12_15,3,5,4,,7.909396121863477e-05,,1
long,entropy_centered,back_12_15,3,5,5,,0.00018434626865515558,,1
long,entropy_centered,back_12_15,3,5,6,,0.00015984089069032148,,1
long,entropy_centered,back_12_15,3,5,7,,0.00010627581918754014,,1
long,entropy_centered,back_12_15,3,5,8,,-1.1595930231589335e-06,,1
long,entropy_centered,back_12_15,3,5,9,,2.004156826185266e-05,,1
long,entropy_centered,back_12_15,3,5,10,,-0.0002994237299569491,,1
long,entropy_centered,back_12_15,3,6,1,,-0.00029118554600238156,,1
long,entropy_centered,back_12_15,3,6,2,,-0.00010333857048905326,,1
long,entropy_centered,back_12_15,3,6,3,,9.282914065145143e-05,,1
long,entropy_centered,back_12_15,3,6,4,,7.493219604581824e-05,,1
long,entropy_centered,back_12_15,3,6,5,,0.00022070039135091424,,1
long,entropy_centered,back_12_15,3,6,6,,0.00020699444896876695,,1
long,entropy_centered,back_12_15,3,6,7,,0.00012007011765635678,,1
long,entropy_centered,back_12_15,3,6,8,,9.404656284073276e-06,,1
long,entropy_centered,back_12_15,3,6,9,,2.8041126288069762e-05,,1
long,entropy_centered,back_12_15,3,6,10,,-0.00035844796075490404,,1
long,entropy_centered,back_12_15,3,7,1,,-0.00042141661365002747,,1
long,entropy_centered,back_12_15,3,7,2,,-7.874225669757262e-05,,1
long,entropy_centered,back_12_15,3,7,3,,0.00012482823267101484,,1
long,entropy_centered,back_12_15,3,7,4,,0.00011213376325436286,,1
long,entropy_centered,back_12_15,3,7,5,,0.00028499137585324963,,1
long,entropy_centered,back_12_15,3,7,6,,0.00025308429455206394,,1
long,entropy_centered,back_12_15,3,7,7,,0.0001472827175243996,,1
long,entropy_centered,back_12_15,3,7,8,,3.480068940220349e-05,,1
long,entropy_centered,back_12_15,3,7,9,,6.4536489736699565e-06,,1
long,entropy_centered,back_12_15,3,7,10,,-0.000463415851882365,,1
long,entropy_centered,back_12_15,3,8,1,,-0.0006625754162129516,,1
long,entropy_centered,back_12_15,3,8,2,,-4.7603077932278914e-05,,1
long,entropy_centered,back_12_15,3,8,3,,0.00015870731004286043,,1
long,entropy_centered,back_12_15,3,8,4,,0.0002063110329099116,,1
long,entropy_centered,back_12_15,3,8,5,,0.000376601804444876,,1
long,entropy_centered,back_12_15,3,8,6,,0.0003297032104462305,,1
long,entropy_centered,back_12_15,3,8,7,,0.0002148951169710367,,1
long,entropy_centered,back_12_15,3,8,8,,0.00010351485270609917,,1
long,entropy_centered,back_12_15,3,8,9,,-1.5250991521997825e-05,,1
long,entropy_centered,back_12_15,3,8,10,,-0.0006643038418541192,,1
long,entropy_centered,back_12_15,3,9,1,,-0.0008133622802484197,,1
long,entropy_centered,back_12_15,3,9,2,,9.505653095809308e-05,,1
long,entropy_centered,back_12_15,3,9,3,,0.00027397545710883264,,1
long,entropy_centered,back_12_15,3,9,4,,0.00027446990723001274,,1
long,entropy_centered,back_12_15,3,9,5,,0.00048205404171297594,,1
long,entropy_centered,back_12_15,3,9,6,,0.00038493436387898594,,1
long,entropy_centered,back_12_15,3,9,7,,0.00021095241469992754,,1
long,entropy_centered,back_12_15,3,9,8,,0.00011712297995547516,,1
long,entropy_centered,back_12_15,3,9,9,,-0.00010078763782006561,,1
long,entropy_centered,back_12_15,3,9,10,,-0.0009244157774768169,,1
long,adjacent_hellinger,front_2_5,0,0,2,1.0,0.04192646965384483,,1
long,adjacent_hellinger,front_2_5,0,0,3,2.0,0.03057614527642727,,1
long,adjacent_hellinger,front_2_5,0,0,4,3.0,0.02894040383398533,,1
long,adjacent_hellinger,front_2_5,0,0,5,4.0,0.041712768375873566,,1
long,adjacent_hellinger,front_2_5,0,0,6,5.0,0.03113996610045433,,1
long,adjacent_hellinger,front_2_5,0,0,7,6.0,0.04002809152007103,,1
long,adjacent_hellinger,front_2_5,0,0,8,7.0,0.03477780148386955,,1
long,adjacent_hellinger,front_2_5,0,0,9,8.0,0.03879121318459511,,1
long,adjacent_hellinger,front_2_5,0,0,10,9.0,0.03878188878297806,,1
long,adjacent_hellinger,front_2_5,0,1,2,1.0,0.04245036467909813,,1
long,adjacent_hellinger,front_2_5,0,1,3,2.0,0.03129800036549568,,1
long,adjacent_hellinger,front_2_5,0,1,4,3.0,0.029042422771453857,,1
long,adjacent_hellinger,front_2_5,0,1,5,4.0,0.04059732332825661,,1
long,adjacent_hellinger,front_2_5,0,1,6,5.0,0.030236952006816864,,1
long,adjacent_hellinger,front_2_5,0,1,7,6.0,0.03977919742465019,,1
long,adjacent_hellinger,front_2_5,0,1,8,7.0,0.03292189538478851,,1
long,adjacent_hellinger,front_2_5,0,1,9,8.0,0.039619795978069305,,1
long,adjacent_hellinger,front_2_5,0,1,10,9.0,0.03835675120353699,,1
long,adjacent_hellinger,front_2_5,0,2,2,1.0,0.04160217195749283,,1
long,adjacent_hellinger,front_2_5,0,2,3,2.0,0.032217852771282196,,1
long,adjacent_hellinger,front_2_5,0,2,4,3.0,0.02956320345401764,,1
long,adjacent_hellinger,front_2_5,0,2,5,4.0,0.04010409489274025,,1
long,adjacent_hellinger,front_2_5,0,2,6,5.0,0.030581101775169373,,1
long,adjacent_hellinger,front_2_5,0,2,7,6.0,0.04081939533352852,,1
long,adjacent_hellinger,front_2_5,0,2,8,7.0,0.03230850771069527,,1
long,adjacent_hellinger,front_2_5,0,2,9,8.0,0.04033707082271576,,1
long,adjacent_hellinger,front_2_5,0,2,10,9.0,0.03863333538174629,,1
long,adjacent_hellinger,front_2_5,0,3,2,1.0,0.04167452082037926,,1
long,adjacent_hellinger,front_2_5,0,3,3,2.0,0.03389602527022362,,1
long,adjacent_hellinger,front_2_5,0,3,4,3.0,0.02995004504919052,,1
long,adjacent_hellinger,front_2_5,0,3,5,4.0,0.040460217744112015,,1
long,adjacent_hellinger,front_2_5,0,3,6,5.0,0.03162067010998726,,1
long,adjacent_hellinger,front_2_5,0,3,7,6.0,0.04143994674086571,,1
long,adjacent_hellinger,front_2_5,0,3,8,7.0,0.031549371778964996,,1
long,adjacent_hellinger,front_2_5,0,3,9,8.0,0.040532153099775314,,1
long,adjacent_hellinger,front_2_5,0,3,10,9.0,0.038364581763744354,,1
long,adjacent_hellinger,front_2_5,0,4,2,1.0,0.04070798680186272,,1
long,adjacent_hellinger,front_2_5,0,4,3,2.0,0.03444768115878105,,1
long,adjacent_hellinger,front_2_5,0,4,4,3.0,0.03004433959722519,,1
long,adjacent_hellinger,front_2_5,0,4,5,4.0,0.03947132080793381,,1
long,adjacent_hellinger,front_2_5,0,4,6,5.0,0.030764639377593994,,1
long,adjacent_hellinger,front_2_5,0,4,7,6.0,0.04068830981850624,,1
long,adjacent_hellinger,front_2_5,0,4,8,7.0,0.03079758957028389,,1
long,adjacent_hellinger,front_2_5,0,4,9,8.0,0.04052374139428139,,1
long,adjacent_hellinger,front_2_5,0,4,10,9.0,0.038828667253255844,,1
long,adjacent_hellinger,front_2_5,0,5,2,1.0,0.03954119235277176,,1
long,adjacent_hellinger,front_2_5,0,5,3,2.0,0.03424232453107834,,1
long,adjacent_hellinger,front_2_5,0,5,4,3.0,0.02996508777141571,,1
long,adjacent_hellinger,front_2_5,0,5,5,4.0,0.037775829434394836,,1
long,adjacent_hellinger,front_2_5,0,5,6,5.0,0.03083954006433487,,1
long,adjacent_hellinger,front_2_5,0,5,7,6.0,0.03916415199637413,,1
long,adjacent_hellinger,front_2_5,0,5,8,7.0,0.030686594545841217,,1
long,adjacent_hellinger,front_2_5,0,5,9,8.0,0.03903680667281151,,1
long,adjacent_hellinger,front_2_5,0,5,10,9.0,0.038312479853630066,,1
long,adjacent_hellinger,front_2_5,0,6,2,1.0,0.03771749511361122,,1
long,adjacent_hellinger,front_2_5,0,6,3,2.0,0.03323489427566528,,1
long,adjacent_hellinger,front_2_5,0,6,4,3.0,0.028737815096974373,,1
long,adjacent_hellinger,front_2_5,0,6,5,4.0,0.03415188938379288,,1
long,adjacent_hellinger,front_2_5,0,6,6,5.0,0.028946317732334137,,1
long,adjacent_hellinger,front_2_5,0,6,7,6.0,0.03554071858525276,,1
long,adjacent_hellinger,front_2_5,0,6,8,7.0,0.028483116999268532,,1
long,adjacent_hellinger,front_2_5,0,6,9,8.0,0.03604724630713463,,1
long,adjacent_hellinger,front_2_5,0,6,10,9.0,0.037704624235630035,,1
long,adjacent_hellinger,front_2_5,0,7,2,1.0,0.03537582606077194,,1
long,adjacent_hellinger,front_2_5,0,7,3,2.0,0.031146971508860588,,1
long,adjacent_hellinger,front_2_5,0,7,4,3.0,0.02752513997256756,,1
long,adjacent_hellinger,front_2_5,0,7,5,4.0,0.030880192294716835,,1
long,adjacent_hellinger,front_2_5,0,7,6,5.0,0.02613917924463749,,1
long,adjacent_hellinger,front_2_5,0,7,7,6.0,0.030652696266770363,,1
long,adjacent_hellinger,front_2_5,0,7,8,7.0,0.026283998042345047,,1
long,adjacent_hellinger,front_2_5,0,7,9,8.0,0.033187080174684525,,1
long,adjacent_hellinger,front_2_5,0,7,10,9.0,0.03566970303654671,,1
long,adjacent_hellinger,front_2_5,0,8,2,1.0,0.034865863621234894,,1
long,adjacent_hellinger,front_2_5,0,8,3,2.0,0.028281457722187042,,1
long,adjacent_hellinger,front_2_5,0,8,4,3.0,0.024623123928904533,,1
long,adjacent_hellinger,front_2_5,0,8,5,4.0,0.02721758559346199,,1
long,adjacent_hellinger,front_2_5,0,8,6,5.0,0.02300518937408924,,1
long,adjacent_hellinger,front_2_5,0,8,7,6.0,0.025562921538949013,,1
long,adjacent_hellinger,front_2_5,0,8,8,7.0,0.023570185527205467,,1
long,adjacent_hellinger,front_2_5,0,8,9,8.0,0.029355794191360474,,1
long,adjacent_hellinger,front_2_5,0,8,10,9.0,0.03407561033964157,,1
long,adjacent_hellinger,front_2_5,0,9,2,1.0,0.03700070083141327,,1
long,adjacent_hellinger,front_2_5,0,9,3,2.0,0.02336013689637184,,1
long,adjacent_hellinger,front_2_5,0,9,4,3.0,0.020924564450979233,,1
long,adjacent_hellinger,front_2_5,0,9,5,4.0,0.023662269115447998,,1
long,adjacent_hellinger,front_2_5,0,9,6,5.0,0.019388573244214058,,1
long,adjacent_hellinger,front_2_5,0,9,7,6.0,0.021106716245412827,,1
long,adjacent_hellinger,front_2_5,0,9,8,7.0,0.02165869250893593,,1
long,adjacent_hellinger,front_2_5,0,9,9,8.0,0.026469511911273003,,1
long,adjacent_hellinger,front_2_5,0,9,10,9.0,0.031944677233695984,,1
long,adjacent_hellinger,front_2_5,1,0,2,1.0,0.034232884645462036,,1
long,adjacent_hellinger,front_2_5,1,0,3,2.0,0.02244408056139946,,1
long,adjacent_hellinger,front_2_5,1,0,4,3.0,0.02978559583425522,,1
long,adjacent_hellinger,front_2_5,1,0,5,4.0,0.03345607966184616,,1
long,adjacent_hellinger,front_2_5,1,0,6,5.0,0.04086127132177353,,1
long,adjacent_hellinger,front_2_5,1,0,7,6.0,0.03079216182231903,,1
long,adjacent_hellinger,front_2_5,1,0,8,7.0,0.03649895638227463,,1
long,adjacent_hellinger,front_2_5,1,0,9,8.0,0.034269653260707855,,1
long,adjacent_hellinger,front_2_5,1,0,10,9.0,0.03471319004893303,,1
long,adjacent_hellinger,front_2_5,1,1,2,1.0,0.033095698803663254,,1
long,adjacent_hellinger,front_2_5,1,1,3,2.0,0.02251819334924221,,1
long,adjacent_hellinger,front_2_5,1,1,4,3.0,0.028920354321599007,,1
long,adjacent_hellinger,front_2_5,1,1,5,4.0,0.033316247165203094,,1
long,adjacent_hellinger,front_2_5,1,1,6,5.0,0.04014645516872406,,1
long,adjacent_hellinger,front_2_5,1,1,7,6.0,0.03144673630595207,,1
long,adjacent_hellinger,front_2_5,1,1,8,7.0,0.036951757967472076,,1
long,adjacent_hellinger,front_2_5,1,1,9,8.0,0.033937808126211166,,1
long,adjacent_hellinger,front_2_5,1,1,10,9.0,0.033931270241737366,,1
long,adjacent_hellinger,front_2_5,1,2,2,1.0,0.03412461653351784,,1
long,adjacent_hellinger,front_2_5,1,2,3,2.0,0.022575117647647858,,1
long,adjacent_hellinger,front_2_5,1,2,4,3.0,0.02846309170126915,,1
long,adjacent_hellinger,front_2_5,1,2,5,4.0,0.03379841893911362,,1
long,adjacent_hellinger,front_2_5,1,2,6,5.0,0.04021740332245827,,1
long,adjacent_hellinger,front_2_5,1,2,7,6.0,0.03156239911913872,,1
long,adjacent_hellinger,front_2_5,1,2,8,7.0,0.03696344792842865,,1
long,adjacent_hellinger,front_2_5,1,2,9,8.0,0.033144328743219376,,1
long,adjacent_hellinger,front_2_5,1,2,10,9.0,0.034561820328235626,,1
long,adjacent_hellinger,front_2_5,1,3,2,1.0,0.03516005352139473,,1
long,adjacent_hellinger,front_2_5,1,3,3,2.0,0.022406436502933502,,1
long,adjacent_hellinger,front_2_5,1,3,4,3.0,0.027950601652264595,,1
long,adjacent_hellinger,front_2_5,1,3,5,4.0,0.033222123980522156,,1
long,adjacent_hellinger,front_2_5,1,3,6,5.0,0.04030333831906319,,1
long,adjacent_hellinger,front_2_5,1,3,7,6.0,0.03206782415509224,,1
long,adjacent_hellinger,front_2_5,1,3,8,7.0,0.037088219076395035,,1
long,adjacent_hellinger,front_2_5,1,3,9,8.0,0.03316010534763336,,1
long,adjacent_hellinger,front_2_5,1,3,10,9.0,0.0351814441382885,,1
long,adjacent_hellinger,front_2_5,1,4,2,1.0,0.03605964779853821,,1
long,adjacent_hellinger,front_2_5,1,4,3,2.0,0.02213294804096222,,1
long,adjacent_hellinger,front_2_5,1,4,4,3.0,0.028282780200242996,,1
long,adjacent_hellinger,front_2_5,1,4,5,4.0,0.03299740329384804,,1
long,adjacent_hellinger,front_2_5,1,4,6,5.0,0.03881972283124924,,1
long,adjacent_hellinger,front_2_5,1,4,7,6.0,0.0306331068277359,,1
long,adjacent_hellinger,front_2_5,1,4,8,7.0,0.03502415865659714,,1
long,adjacent_hellinger,front_2_5,1,4,9,8.0,0.031740035861730576,,1
long,adjacent_hellinger,front_2_5,1,4,10,9.0,0.03470033407211304,,1
long,adjacent_hellinger,front_2_5,1,5,2,1.0,0.035687536001205444,,1
long,adjacent_hellinger,front_2_5,1,5,3,2.0,0.02138107642531395,,1
long,adjacent_hellinger,front_2_5,1,5,4,3.0,0.027197618037462234,,1
long,adjacent_hellinger,front_2_5,1,5,5,4.0,0.03118821419775486,,1
long,adjacent_hellinger,front_2_5,1,5,6,5.0,0.03678582236170769,,1
long,adjacent_hellinger,front_2_5,1,5,7,6.0,0.028524646535515785,,1
long,adjacent_hellinger,front_2_5,1,5,8,7.0,0.031961020082235336,,1
long,adjacent_hellinger,front_2_5,1,5,9,8.0,0.030217841267585754,,1
long,adjacent_hellinger,front_2_5,1,5,10,9.0,0.03473244979977608,,1
long,adjacent_hellinger,front_2_5,1,6,2,1.0,0.034776534885168076,,1
long,adjacent_hellinger,front_2_5,1,6,3,2.0,0.020681502297520638,,1
long,adjacent_hellinger,front_2_5,1,6,4,3.0,0.025629712268710136,,1
long,adjacent_hellinger,front_2_5,1,6,5,4.0,0.02867424301803112,,1
long,adjacent_hellinger,front_2_5,1,6,6,5.0,0.03294948861002922,,1
long,adjacent_hellinger,front_2_5,1,6,7,6.0,0.026254504919052124,,1
long,adjacent_hellinger,front_2_5,1,6,8,7.0,0.02757074497640133,,1
long,adjacent_hellinger,front_2_5,1,6,9,8.0,0.026829686015844345,,1
long,adjacent_hellinger,front_2_5,1,6,10,9.0,0.03366069123148918,,1
long,adjacent_hellinger,front_2_5,1,7,2,1.0,0.03212692588567734,,1
long,adjacent_hellinger,front_2_5,1,7,3,2.0,0.019645703956484795,,1
long,adjacent_hellinger,front_2_5,1,7,4,3.0,0.02376634255051613,,1
long,adjacent_hellinger,front_2_5,1,7,5,4.0,0.02554898150265217,,1
long,adjacent_hellinger,front_2_5,1,7,6,5.0,0.029366305097937584,,1
long,adjacent_hellinger,front_2_5,1,7,7,6.0,0.023437172174453735,,1
long,adjacent_hellinger,front_2_5,1,7,8,7.0,0.02293696068227291,,1
