setting,method,budget,checkpoint,available_episodes,retained,coverage,retained_failures,selective_risk,detected_failures,false_alarms
reference_64,entropy_low__current,0.1,full_rollout,15600,14615,0.9368589743589744,459,0.031406089633937734,105,880
reference_64,entropy_low__mean,0.1,q0,15600,14573,0.9341666666666667,525,0.03602552665888973,39,988
reference_64,entropy_low__mean,0.1,q3,15600,14404,0.9233333333333333,518,0.03596223271313524,46,1150
reference_64,entropy_low__mean,0.1,q7,15600,14107,0.9042948717948718,511,0.03622315162685192,53,1440
reference_64,entropy_low__mean,0.1,q11,15600,13997,0.8972435897435898,491,0.03507894548831893,73,1530
reference_64,entropy_low__mean,0.1,q15,15600,13975,0.8958333333333334,474,0.033917710196779964,90,1535
reference_64,entropy_low__mean,0.1,q19,15600,13968,0.8953846153846153,467,0.03343356242840779,97,1535
reference_64,entropy_low__mean,0.1,full_rollout,15600,13965,0.8951923076923077,464,0.03322592194772646,100,1535
reference_64,margin_low__current,0.1,q0,15600,15596,0.9997435897435898,564,0.036163118748397026,0,4
reference_64,margin_low__current,0.1,q3,15600,15531,0.995576923076923,563,0.036250080484192905,1,68
reference_64,margin_low__current,0.1,q7,15600,15409,0.9877564102564103,560,0.03634239730027906,4,187
reference_64,margin_low__current,0.1,q11,15600,15151,0.9712179487179488,555,0.03663124546234572,9,440
reference_64,margin_low__current,0.1,q15,15600,15139,0.9704487179487179,554,0.03659422683136271,10,451
reference_64,margin_low__current,0.1,q19,15600,15135,0.9701923076923077,553,0.03653782623059135,11,454
reference_64,margin_low__current,0.1,full_rollout,15600,15123,0.9694230769230769,548,0.03623619652185413,16,461
reference_64,margin_low__mean,0.1,q0,15600,14946,0.958076923076923,540,0.03613006824568447,24,630
reference_64,margin_low__mean,0.1,q3,15600,14456,0.9266666666666666,529,0.036593801881571665,35,1109
reference_64,margin_low__mean,0.1,q7,15600,14430,0.925,528,0.03659043659043659,36,1134
reference_64,margin_low__mean,0.1,q11,15600,14396,0.9228205128205128,528,0.03667685468185607,36,1168
reference_64,margin_low__mean,0.1,q15,15600,14395,0.9227564102564103,528,0.03667940257033692,36,1169
reference_64,margin_low__mean,0.1,q19,15600,14395,0.9227564102564103,528,0.03667940257033692,36,1169
reference_64,margin_low__mean,0.1,full_rollout,15600,14395,0.9227564102564103,528,0.03667940257033692,36,1169
reference_64,token_collapse__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,token_collapse__current,0.1,q3,15600,15599,0.9999358974358974,564,0.03615616385665748,0,1
reference_64,token_collapse__current,0.1,q7,15600,15436,0.9894871794871795,556,0.03601969422130086,8,156
reference_64,token_collapse__current,0.1,q11,15600,14559,0.9332692307692307,525,0.036060168967648874,39,1002
reference_64,token_collapse__current,0.1,q15,15600,14518,0.9306410256410257,524,0.03609312577490013,40,1042
reference_64,token_collapse__current,0.1,q19,15600,14484,0.9284615384615384,492,0.03396851698425849,72,1044
reference_64,token_collapse__current,0.1,full_rollout,15600,14477,0.9280128205128205,485,0.03350141603923465,79,1044
reference_64,token_collapse__mean,0.1,q0,15600,14865,0.9528846153846153,492,0.033097880928355194,72,663
reference_64,token_collapse__mean,0.1,q3,15600,14803,0.9489102564102564,492,0.033236506113625615,72,725
reference_64,token_collapse__mean,0.1,q7,15600,14730,0.9442307692307692,492,0.03340122199592668,72,798
reference_64,token_collapse__mean,0.1,q11,15600,14512,0.9302564102564103,492,0.03390297684674752,72,1016
reference_64,token_collapse__mean,0.1,q15,15600,14512,0.9302564102564103,492,0.03390297684674752,72,1016
reference_64,token_collapse__mean,0.1,q19,15600,14512,0.9302564102564103,492,0.03390297684674752,72,1016
reference_64,token_collapse__mean,0.1,full_rollout,15600,14512,0.9302564102564103,492,0.03390297684674752,72,1016
reference_64,flow_path_high__current,0.1,q0,15600,15469,0.9916025641025641,562,0.036330725968065164,2,129
reference_64,flow_path_high__current,0.1,q3,15600,15362,0.9847435897435898,557,0.036258299700559826,7,231
reference_64,flow_path_high__current,0.1,q7,15600,14361,0.9205769230769231,510,0.035512847294756636,54,1185
reference_64,flow_path_high__current,0.1,q11,15600,13718,0.8793589743589744,456,0.0332409972299169,108,1774
reference_64,flow_path_high__current,0.1,q15,15600,13545,0.8682692307692308,416,0.030712440014765596,148,1907
reference_64,flow_path_high__current,0.1,q19,15600,13476,0.8638461538461538,409,0.03035025230038587,155,1969
reference_64,flow_path_high__current,0.1,full_rollout,15600,13417,0.8600641025641026,371,0.027651486919579638,193,1990
reference_64,flow_path_high__mean,0.1,q0,15600,14393,0.9226282051282051,513,0.03564232613075801,51,1156
reference_64,flow_path_high__mean,0.1,q3,15600,14302,0.9167948717948718,506,0.035379667179415465,58,1240
reference_64,flow_path_high__mean,0.1,q7,15600,14150,0.907051282051282,500,0.0353356890459364,64,1386
reference_64,flow_path_high__mean,0.1,q11,15600,14107,0.9042948717948718,487,0.03452186857588431,77,1416
reference_64,flow_path_high__mean,0.1,q15,15600,14075,0.9022435897435898,459,0.03261101243339254,105,1420
reference_64,flow_path_high__mean,0.1,q19,15600,14067,0.9017307692307692,451,0.03206085163858676,113,1420
reference_64,flow_path_high__mean,0.1,full_rollout,15600,14063,0.901474358974359,447,0.03178553651425727,117,1420
reference_64,frontback_inversion__current,0.1,q0,15600,15550,0.9967948717948718,562,0.03614147909967846,2,48
reference_64,frontback_inversion__current,0.1,q3,15600,15484,0.9925641025641025,559,0.03610178248514596,5,111
reference_64,frontback_inversion__current,0.1,q7,15600,14290,0.916025641025641,489,0.03421973407977607,75,1235
reference_64,frontback_inversion__current,0.1,q11,15600,13992,0.8969230769230769,437,0.031232132647226987,127,1481
reference_64,frontback_inversion__current,0.1,q15,15600,13777,0.8831410256410256,364,0.02642084633809973,200,1623
reference_64,frontback_inversion__current,0.1,q19,15600,13653,0.8751923076923077,332,0.024316999926756025,232,1715
reference_64,frontback_inversion__current,0.1,full_rollout,15600,13547,0.8683974358974359,268,0.019782977781058537,296,1757
reference_64,frontback_inversion__mean,0.1,q0,15600,14582,0.9347435897435897,522,0.03579755863393225,42,976
reference_64,frontback_inversion__mean,0.1,q3,15600,14502,0.9296153846153846,517,0.035650255137222454,47,1051
reference_64,frontback_inversion__mean,0.1,q7,15600,14275,0.9150641025641025,503,0.03523642732049037,61,1264
reference_64,frontback_inversion__mean,0.1,q11,15600,14239,0.9127564102564103,496,0.03483390687548283,68,1293
reference_64,frontback_inversion__mean,0.1,q15,15600,14212,0.911025641025641,471,0.03314100759921193,93,1295
reference_64,frontback_inversion__mean,0.1,q19,15600,14197,0.9100641025641025,456,0.03211946185813904,108,1295
reference_64,frontback_inversion__mean,0.1,full_rollout,15600,14172,0.9084615384615384,432,0.03048264182895851,132,1296
reference_64,entropy_front_low__current,0.1,q0,15600,15254,0.9778205128205129,561,0.03677723875704733,3,343
reference_64,entropy_front_low__current,0.1,q3,15600,15248,0.9774358974358974,561,0.03679171038824764,3,349
reference_64,entropy_front_low__current,0.1,q7,15600,15021,0.9628846153846153,547,0.03641568470807536,17,562
reference_64,entropy_front_low__current,0.1,q11,15600,14347,0.9196794871794872,503,0.0350595943402802,61,1192
reference_64,entropy_front_low__current,0.1,q15,15600,14152,0.9071794871794872,455,0.03215093273035614,109,1339
reference_64,entropy_front_low__current,0.1,q19,15600,14134,0.906025641025641,446,0.031555115324748834,118,1348
reference_64,entropy_front_low__current,0.1,full_rollout,15600,14132,0.9058974358974359,445,0.03148881969997169,119,1349
reference_64,entropy_front_low__mean,0.1,q0,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_front_low__mean,0.1,q3,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_front_low__mean,0.1,q7,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_front_low__mean,0.1,q11,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_front_low__mean,0.1,q15,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_front_low__mean,0.1,q19,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_front_low__mean,0.1,full_rollout,15600,14424,0.9246153846153846,547,0.037922906267332225,17,1159
reference_64,entropy_first_flow_low__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,entropy_first_flow_low__current,0.1,q3,15600,15508,0.9941025641025641,561,0.03617487748258963,3,89
reference_64,entropy_first_flow_low__current,0.1,q7,15600,14645,0.9387820512820513,529,0.03612154318880164,35,920
reference_64,entropy_first_flow_low__current,0.1,q11,15600,14405,0.923397435897436,491,0.03408538701839639,73,1122
reference_64,entropy_first_flow_low__current,0.1,q15,15600,14327,0.9183974358974359,436,0.03043205137153626,128,1145
reference_64,entropy_first_flow_low__current,0.1,q19,15600,14322,0.9180769230769231,431,0.030093562351626867,133,1145
reference_64,entropy_first_flow_low__current,0.1,full_rollout,15600,14317,0.9177564102564103,427,0.029824683942166655,137,1146
reference_64,entropy_first_flow_low__mean,0.1,q0,15600,15254,0.9778205128205129,546,0.035793890127179755,18,328
reference_64,entropy_first_flow_low__mean,0.1,q3,15600,15163,0.9719871794871795,539,0.0355470553320583,25,412
reference_64,entropy_first_flow_low__mean,0.1,q7,15600,14827,0.950448717948718,532,0.035880488298374584,32,741
reference_64,entropy_first_flow_low__mean,0.1,q11,15600,14756,0.9458974358974359,521,0.03530767145567905,43,801
reference_64,entropy_first_flow_low__mean,0.1,q15,15600,14715,0.9432692307692307,486,0.03302752293577982,78,807
reference_64,entropy_first_flow_low__mean,0.1,q19,15600,14696,0.9420512820512821,467,0.0317773543821448,97,807
reference_64,entropy_first_flow_low__mean,0.1,full_rollout,15600,14690,0.9416666666666667,461,0.03138189244383935,103,807
reference_64,token_front_collapse__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,token_front_collapse__current,0.1,q3,15600,14336,0.918974358974359,539,0.03759765625,25,1239
reference_64,token_front_collapse__current,0.1,q7,15600,13165,0.8439102564102564,513,0.03896695784276491,51,2384
reference_64,token_front_collapse__current,0.1,q11,15600,13151,0.8430128205128206,513,0.03900844042278154,51,2398
reference_64,token_front_collapse__current,0.1,q15,15600,13138,0.8421794871794872,513,0.03904703912315421,51,2411
reference_64,token_front_collapse__current,0.1,q19,15600,13138,0.8421794871794872,513,0.03904703912315421,51,2411
reference_64,token_front_collapse__current,0.1,full_rollout,15600,13136,0.8420512820512821,513,0.039052984165651644,51,2413
reference_64,token_front_collapse__mean,0.1,q0,15600,15574,0.9983333333333333,562,0.036085783998972644,2,24
reference_64,token_front_collapse__mean,0.1,q3,15600,13874,0.8893589743589744,531,0.0382730286867522,33,1693
reference_64,token_front_collapse__mean,0.1,q7,15600,13583,0.8707051282051282,502,0.036957962158580576,62,1955
reference_64,token_front_collapse__mean,0.1,q11,15600,13582,0.8706410256410256,502,0.03696068325725225,62,1956
reference_64,token_front_collapse__mean,0.1,q15,15600,13582,0.8706410256410256,502,0.03696068325725225,62,1956
reference_64,token_front_collapse__mean,0.1,q19,15600,13581,0.870576923076923,501,0.036889772476253586,63,1956
reference_64,token_front_collapse__mean,0.1,full_rollout,15600,13581,0.870576923076923,501,0.036889772476253586,63,1956
reference_64,freeze__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,freeze__current,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,freeze__current,0.1,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
reference_64,freeze__current,0.1,q11,15600,15026,0.9632051282051282,506,0.03367496339677892,58,516
reference_64,freeze__current,0.1,q15,15600,14549,0.9326282051282051,449,0.030861227575778406,115,936
reference_64,freeze__current,0.1,q19,15600,14418,0.9242307692307692,370,0.025662366486336522,194,988
reference_64,freeze__current,0.1,full_rollout,15600,14107,0.9042948717948718,128,0.00907350960516056,436,1057
reference_64,freeze__mean,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,freeze__mean,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,freeze__mean,0.1,q7,15600,15480,0.9923076923076923,539,0.03481912144702842,25,95
reference_64,freeze__mean,0.1,q11,15600,14612,0.9366666666666666,421,0.02881193539556529,143,845
reference_64,freeze__mean,0.1,q15,15600,14119,0.9050641025641025,396,0.028047312132587293,168,1313
reference_64,freeze__mean,0.1,q19,15600,14018,0.8985897435897436,334,0.02382650877443287,230,1352
reference_64,freeze__mean,0.1,full_rollout,15600,13838,0.887051282051282,201,0.014525220407573348,363,1399
reference_64,deviation_global__current,0.1,q0,15600,15576,0.9984615384615385,564,0.0362095531587057,0,24
reference_64,deviation_global__current,0.1,q3,15600,15500,0.9935897435897436,562,0.036258064516129035,2,98
reference_64,deviation_global__current,0.1,q7,15600,14500,0.9294871794871795,515,0.035517241379310345,49,1051
reference_64,deviation_global__current,0.1,q11,15600,13959,0.8948076923076923,470,0.03367003367003367,94,1547
reference_64,deviation_global__current,0.1,q15,15600,13838,0.887051282051282,440,0.03179650238473768,124,1638
reference_64,deviation_global__current,0.1,q19,15600,13808,0.8851282051282051,430,0.031141367323290845,134,1658
reference_64,deviation_global__current,0.1,full_rollout,15600,13769,0.8826282051282052,406,0.029486527707168277,158,1673
reference_64,deviation_global__mean,0.1,q0,15600,14594,0.9355128205128205,526,0.03604220912703851,38,968
reference_64,deviation_global__mean,0.1,q3,15600,14451,0.9263461538461538,518,0.03584527022351394,46,1103
reference_64,deviation_global__mean,0.1,q7,15600,14179,0.9089102564102564,508,0.03582763241413358,56,1365
reference_64,deviation_global__mean,0.1,q11,15600,14052,0.9007692307692308,488,0.03472815257614575,76,1472
reference_64,deviation_global__mean,0.1,q15,15600,14037,0.8998076923076923,476,0.03391037971076441,88,1475
reference_64,deviation_global__mean,0.1,q19,15600,14034,0.8996153846153846,473,0.03370386204930882,91,1475
reference_64,deviation_global__mean,0.1,full_rollout,15600,14033,0.8995512820512821,472,0.033635003206727,92,1475
reference_64,deviation_step__current,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,deviation_step__current,0.1,q3,15600,15526,0.9952564102564102,559,0.036004122117737986,5,69
reference_64,deviation_step__current,0.1,q7,15600,14766,0.9465384615384616,538,0.03643505350128674,26,808
reference_64,deviation_step__current,0.1,q11,15600,14168,0.9082051282051282,503,0.035502540937323544,61,1371
reference_64,deviation_step__current,0.1,q15,15600,14078,0.9024358974358975,478,0.03395368660321069,86,1436
reference_64,deviation_step__current,0.1,q19,15600,14078,0.9024358974358975,478,0.03395368660321069,86,1436
reference_64,deviation_step__current,0.1,full_rollout,15600,14078,0.9024358974358975,478,0.03395368660321069,86,1436
reference_64,deviation_step__mean,0.1,q0,15600,15324,0.9823076923076923,556,0.03628295484207779,8,268
reference_64,deviation_step__mean,0.1,q3,15600,14931,0.9571153846153846,541,0.036233340030808386,23,646
reference_64,deviation_step__mean,0.1,q7,15600,14513,0.9303205128205129,526,0.03624336801488321,38,1049
reference_64,deviation_step__mean,0.1,q11,15600,14289,0.9159615384615385,494,0.034572048428861364,70,1241
reference_64,deviation_step__mean,0.1,q15,15600,14271,0.9148076923076923,484,0.033914932380351766,80,1249
reference_64,deviation_step__mean,0.1,q19,15600,14271,0.9148076923076923,484,0.033914932380351766,80,1249
reference_64,deviation_step__mean,0.1,full_rollout,15600,14271,0.9148076923076923,484,0.033914932380351766,80,1249
reference_64,clock,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,clock,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,clock,0.1,q7,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,clock,0.1,q11,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,clock,0.1,q15,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,clock,0.1,q19,15600,15600,1.0,564,0.036153846153846154,0,0
reference_64,clock,0.1,full_rollout,15600,14469,0.9275,140,0.009675858732462506,424,707
reference_64,random,0.1,q0,15600,15411,0.9878846153846154,557,0.0361430147297385,7,182
