setting,method,budget,available_episodes,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8,recall_lo,recall_hi,fpr_lo,fpr_hi,recall_lead4_lo,recall_lead4_hi
task_heldout,deviation_global__current,0.03,15600,15600,564,15036,71,534,0.12588652482269502,0.0355147645650439,0.11735537190082644,0.5451858801288255,0.03878205128205128,0.9366128805262492,11.0,71,0.12588652482269502,70,0.12411347517730496,68,0.12056737588652482,61,0.10815602836879433,0.05269632394632395,0.2686542145593869,0.007538032825335587,0.07820154778477083,0.046824324324324325,0.25871254946297334
task_heldout,deviation_global__mean,0.03,15600,15600,564,15036,32,537,0.05673758865248227,0.03571428571428571,0.056239015817223195,0.5105116514690983,0.036474358974358974,0.9631036811887875,13.5,32,0.05673758865248227,30,0.05319148936170213,25,0.044326241134751775,25,0.044326241134751775,0.007407738560922727,0.16341208614593378,0.0023373864456447814,0.08120397957544719,0.005396745818330979,0.12686824832490076
task_heldout,deviation_step__current,0.03,15600,15600,564,15036,129,596,0.22872340425531915,0.03963820164937484,0.17793103448275863,0.5945426013029722,0.046474358974358976,0.9184777549507888,9.0,129,0.22872340425531915,112,0.19858156028368795,107,0.18971631205673758,78,0.13829787234042554,0.11677070698902994,0.41868034934497816,0.011522216440315564,0.07610142553940374,0.09534979877611775,0.3494948696324408
task_heldout,deviation_step__mean,0.03,15600,15600,564,15036,67,520,0.11879432624113476,0.03458366586858207,0.1141396933560477,0.5421053301862764,0.037628205128205125,0.9559270516717324,5.0,67,0.11879432624113476,59,0.10460992907801418,45,0.0797872340425532,21,0.03723404255319149,0.029489544895448954,0.2949346528669638,0.0015826270617653902,0.07121073140118511,0.02009987200746518,0.1972176359592964
task_heldout,clock,0.03,15600,15600,564,15036,293,286,0.5195035460992907,0.01902101622772014,0.5060449050086355,0.7502412649357852,0.03711538461538461,0.8088091436134248,23.0,293,0.5195035460992907,274,0.4858156028368794,274,0.4858156028368794,274,0.4858156028368794,0.16985927381413626,0.7661268148223884,0.00046246828081446473,0.05523999823105391,0.12008960021134203,0.738782833610983
task_heldout,random,0.03,15600,15600,564,15036,45,485,0.0797872340425532,0.03225591912742751,0.08490566037735849,0.5237656574575629,0.03397435897435897,0.9594969370047411,18.0,45,0.0797872340425532,40,0.07092198581560284,39,0.06914893617021277,34,0.06028368794326241,0.04209429824561403,0.11138875568184715,0.026866898579963026,0.037552037464746855,0.03332236842105263,0.09985469448584203
task_heldout,v7_unlabeled_budget,0.03,15600,15600,564,15036,442,133,0.7836879432624113,0.008845437616387336,0.768695652173913,0.887421252823012,0.03685897435897436,0.7680264138480587,14.0,442,0.7836879432624113,392,0.6950354609929078,338,0.599290780141844,277,0.49113475177304966,0.6172008547008547,0.8875325367522362,0.0022236986840042617,0.020081680487756413,0.32129537597234226,0.7894811602870814
task_heldout,entropy_high__current,0.05,15600,15600,564,15036,2,764,0.0035460992907801418,0.05081138600691673,0.0026109660574412533,0.4763673566419317,0.049102564102564104,0.9969430178527758,25.0,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
task_heldout,entropy_high__mean,0.05,15600,15600,564,15036,13,881,0.02304964539007092,0.0585927108273477,0.0145413870246085,0.48222846728136154,0.05730769230769231,0.9773171924675961,29.0,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,13,0.02304964539007092,,,,,,
task_heldout,entropy_low__current,0.05,15600,15600,564,15036,98,799,0.17375886524822695,0.0531391327480713,0.10925306577480491,0.5603098662500778,0.0575,0.9063772624617359,12.0,98,0.17375886524822695,96,0.1702127659574468,94,0.16666666666666666,79,0.1400709219858156,,,,,,
task_heldout,entropy_low__mean,0.05,15600,15600,564,15036,65,799,0.11524822695035461,0.0531391327480713,0.07523148148148148,0.5310545471011416,0.055384615384615386,0.9379432624113475,9.0,65,0.11524822695035461,58,0.10283687943262411,48,0.0851063829787234,41,0.0726950354609929,,,,,,
task_heldout,margin_low__current,0.05,15600,15600,564,15036,25,760,0.044326241134751775,0.05054535780792764,0.03184713375796178,0.49689044166341206,0.05032051282051282,0.9703173027587166,26.0,25,0.044326241134751775,25,0.044326241134751775,25,0.044326241134751775,25,0.044326241134751775,,,,,,
task_heldout,margin_low__mean,0.05,15600,15600,564,15036,19,763,0.03368794326241135,0.05074487895716946,0.024296675191815855,0.4914715321526209,0.05012820512820513,0.9668011738811446,29.0,19,0.03368794326241135,19,0.03368794326241135,19,0.03368794326241135,19,0.03368794326241135,,,,,,
task_heldout,token_collapse__current,0.05,15600,15600,564,15036,60,752,0.10638297872340426,0.05001330140994945,0.07389162561576355,0.5281848386567274,0.05205128205128205,0.945411223373619,11.0,60,0.10638297872340426,60,0.10638297872340426,59,0.10460992907801418,59,0.10460992907801418,,,,,,
task_heldout,token_collapse__mean,0.05,15600,15600,564,15036,64,761,0.11347517730496454,0.05061186485767492,0.07757575757575758,0.5314316562236447,0.052884615384615384,0.8865248226950354,51.0,64,0.11347517730496454,64,0.11347517730496454,64,0.11347517730496454,64,0.11347517730496454,,,,,,
task_heldout,flow_path_high__current,0.05,15600,15600,564,15036,142,764,0.25177304964539005,0.05081138600691673,0.15673289183222958,0.6004808318192366,0.058076923076923075,0.8773560645692476,9.0,142,0.25177304964539005,141,0.25,136,0.24113475177304963,122,0.21631205673758866,,,,,,
task_heldout,flow_path_high__mean,0.05,15600,15600,564,15036,88,874,0.15602836879432624,0.058127161479116785,0.09147609147609148,0.5489506036576047,0.06166666666666667,0.9094900371496116,11.0,88,0.15602836879432624,83,0.14716312056737588,74,0.13120567375886524,54,0.09574468085106383,,,,,,
task_heldout,frontback_inversion__current,0.05,15600,15600,564,15036,235,697,0.4166666666666667,0.046355413673849426,0.2521459227467811,0.6851556264964087,0.059743589743589745,0.8113904810314115,11.0,235,0.4166666666666667,227,0.4024822695035461,219,0.3882978723404255,191,0.33865248226950356,,,,,,
task_heldout,frontback_inversion__mean,0.05,15600,15600,564,15036,90,756,0.1595744680851064,0.05027932960893855,0.10638297872340426,0.5546475692380839,0.05423076923076923,0.9097459178774905,11.0,90,0.1595744680851064,82,0.1453900709219858,72,0.1276595744680851,54,0.09574468085106383,,,,,,
task_heldout,entropy_front_low__current,0.05,15600,15600,564,15036,86,774,0.1524822695035461,0.051476456504389465,0.1,0.5505029064995783,0.05512820512820513,0.932355921091841,9.5,86,0.1524822695035461,84,0.14893617021276595,81,0.14361702127659576,69,0.12234042553191489,,,,,,
task_heldout,entropy_front_low__mean,0.05,15600,15600,564,15036,15,1056,0.026595744680851064,0.07023144453312051,0.014005602240896359,0.47818215007386533,0.06865384615384615,0.973404255319149,21.0,15,0.026595744680851064,15,0.026595744680851064,15,0.026595744680851064,15,0.026595744680851064,,,,,,
task_heldout,entropy_first_flow_low__current,0.05,15600,15600,564,15036,127,857,0.225177304964539,0.05699654163341314,0.1290650406504065,0.5840903816655629,0.06307692307692307,0.8890765131899884,9.0,127,0.225177304964539,124,0.2198581560283688,119,0.21099290780141844,104,0.18439716312056736,,,,,,
task_heldout,entropy_first_flow_low__mean,0.05,15600,15600,564,15036,102,904,0.18085106382978725,0.060122372971534985,0.10139165009940358,0.5603643454291262,0.06448717948717948,0.9028199932455252,9.0,102,0.18085106382978725,92,0.16312056737588654,87,0.15425531914893617,60,0.10638297872340426,,,,,,
task_heldout,token_front_collapse__current,0.05,15600,15600,564,15036,3,1144,0.005319148936170213,0.07608406491088056,0.0026155187445510027,0.46461754201264477,0.07352564102564102,0.9955368060650526,24.0,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,3,0.005319148936170213,,,,,,
task_heldout,token_front_collapse__mean,0.05,15600,15600,564,15036,2,1188,0.0035460992907801418,0.07901037509976057,0.0016806722689075631,0.46226786209550974,0.07628205128205129,0.9970041574957204,24.5,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
task_heldout,freeze__current,0.05,15600,15600,564,15036,409,305,0.725177304964539,0.02028465017291833,0.572829131652661,0.8524463273958103,0.04576923076923077,0.7492232239761478,15.0,409,0.725177304964539,384,0.6808510638297872,328,0.5815602836879432,242,0.42907801418439717,,,,,,
task_heldout,freeze__mean,0.05,15600,15600,564,15036,303,567,0.5372340425531915,0.03770949720670391,0.3482758620689655,0.7497622726732438,0.05576923076923077,0.7645400080088556,15.0,303,0.5372340425531915,260,0.46099290780141844,230,0.4078014184397163,212,0.375886524822695,,,,,,
task_heldout,deviation_global__current,0.05,15600,15600,564,15036,88,809,0.15602836879432624,0.053804203245544024,0.09810479375696766,0.5511120827743912,0.0575,0.9151754340496016,12.0,88,0.15602836879432624,87,0.15425531914893617,84,0.14893617021276595,77,0.13652482269503546,,,,,,
task_heldout,deviation_global__mean,0.05,15600,15600,564,15036,50,816,0.08865248226950355,0.05426975259377494,0.057736720554272515,0.5171913648378643,0.05551282051282051,0.9339750084430937,20.0,50,0.08865248226950355,47,0.08333333333333333,45,0.0797872340425532,41,0.0726950354609929,,,,,,
task_heldout,deviation_step__current,0.05,15600,15600,564,15036,168,905,0.2978723404255319,0.060188880021282254,0.1565703634669152,0.6188417302021249,0.06878205128205128,0.8874870917906033,10.0,168,0.2978723404255319,150,0.26595744680851063,146,0.25886524822695034,104,0.18439716312056736,,,,,,
task_heldout,deviation_step__mean,0.05,15600,15600,564,15036,91,866,0.16134751773049646,0.0575951050811386,0.09508881922675026,0.5518762063246789,0.06134615384615385,0.9236369094525122,7.0,91,0.16134751773049646,81,0.14361702127659576,76,0.1347517730496454,41,0.0726950354609929,,,,,,
task_heldout,clock,0.05,15600,15600,564,15036,357,357,0.6329787234042553,0.023743016759776536,0.5,0.8046178533222393,0.04576923076923077,0.7768103328394209,24.0,357,0.6329787234042553,293,0.5195035460992907,274,0.4858156028368794,274,0.4858156028368794,,,,,,
task_heldout,random,0.05,15600,15600,564,15036,67,778,0.11879432624113476,0.051742484703378555,0.07928994082840236,0.5335259207688782,0.05416666666666667,0.9383962818572172,19.0,67,0.11879432624113476,61,0.10815602836879433,60,0.10638297872340426,51,0.09042553191489362,,,,,,
task_heldout,v7_unlabeled_budget,0.05,15600,15600,564,15036,509,314,0.9024822695035462,0.020883213620643788,0.6184690157958688,0.9407995279414512,0.05275641025641026,0.692091243714681,15.0,509,0.9024822695035462,477,0.8457446808510638,412,0.7304964539007093,320,0.5673758865248227,,,,,,
task_heldout,entropy_high__current,0.1,15600,15600,564,15036,6,1420,0.010638297872340425,0.09444001064112796,0.004207573632538569,0.4580991436156063,0.09141025641025641,0.9911347517730497,25.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,,,,,,
task_heldout,entropy_high__mean,0.1,15600,15600,564,15036,42,1604,0.07446808510638298,0.10667730779462622,0.02551640340218712,0.4838953886558784,0.10551282051282052,0.9278024733982613,29.0,42,0.07446808510638298,42,0.07446808510638298,42,0.07446808510638298,42,0.07446808510638298,,,,,,
task_heldout,entropy_low__current,0.1,15600,15600,564,15036,122,1546,0.21631205673758866,0.10281989890928439,0.07314148681055156,0.5567460789141522,0.10692307692307693,0.8712515005186879,13.0,122,0.21631205673758866,120,0.2127659574468085,118,0.20921985815602837,110,0.1950354609929078,,,,,,
task_heldout,entropy_low__mean,0.1,15600,15600,564,15036,92,1612,0.16312056737588654,0.10720936419260442,0.0539906103286385,0.527955601591641,0.10923076923076923,0.878757176629517,18.0,92,0.16312056737588654,91,0.16134751773049646,91,0.16134751773049646,78,0.13829787234042554,,,,,,
task_heldout,margin_low__current,0.1,15600,15600,564,15036,61,1512,0.10815602836879433,0.1005586592178771,0.03877940241576605,0.5037986845754586,0.10083333333333333,0.9270376284531909,26.0,61,0.10815602836879433,60,0.10638297872340426,60,0.10638297872340426,60,0.10638297872340426,,,,,,
task_heldout,margin_low__mean,0.1,15600,15600,564,15036,48,1504,0.0851063829787234,0.1000266028198989,0.030927835051546393,0.4925398900794122,0.09948717948717949,0.9167889459525557,29.0,48,0.0851063829787234,48,0.0851063829787234,48,0.0851063829787234,48,0.0851063829787234,,,,,,
task_heldout,token_collapse__current,0.1,15600,15600,564,15036,80,1464,0.14184397163120568,0.09736632083000799,0.05181347150259067,0.5222388254005988,0.09897435897435898,0.9221128901548391,17.0,80,0.14184397163120568,80,0.14184397163120568,79,0.1400709219858156,79,0.1400709219858156,,,,,,
task_heldout,token_collapse__mean,0.1,15600,15600,564,15036,93,1320,0.16489361702127658,0.08778930566640064,0.06581740976645435,0.538552155677438,0.09057692307692308,0.8390636763387185,51.0,93,0.16489361702127658,93,0.16489361702127658,93,0.16489361702127658,93,0.16489361702127658,,,,,,
task_heldout,flow_path_high__current,0.1,15600,15600,564,15036,179,1502,0.3173758865248227,0.09989358872040437,0.10648423557406306,0.6087411489022091,0.10775641025641025,0.8359065454392947,12.0,179,0.3173758865248227,174,0.30851063829787234,167,0.29609929078014185,158,0.2801418439716312,,,,,,
task_heldout,flow_path_high__mean,0.1,15600,15600,564,15036,115,1568,0.20390070921985815,0.1042830540037244,0.06833036244800951,0.5498088276080668,0.10788461538461538,0.8520770010131712,21.0,115,0.20390070921985815,112,0.19858156028368795,109,0.19326241134751773,89,0.15780141843971632,,,,,,
task_heldout,frontback_inversion__current,0.1,15600,15600,564,15036,285,1469,0.5053191489361702,0.09769885607874434,0.16248574686431014,0.7038101464287129,0.11243589743589744,0.7416113098863089,15.0,285,0.5053191489361702,276,0.48936170212765956,272,0.48226950354609927,255,0.4521276595744681,,,,,,
task_heldout,frontback_inversion__mean,0.1,15600,15600,564,15036,134,1379,0.2375886524822695,0.09171322160148976,0.08856576338400529,0.5729377154403898,0.09698717948717948,0.8600416525948441,12.5,134,0.2375886524822695,123,0.21808510638297873,114,0.20212765957446807,95,0.16843971631205673,,,,,,
task_heldout,entropy_front_low__current,0.1,15600,15600,564,15036,126,1541,0.22340425531914893,0.10248736366054802,0.07558488302339532,0.5604584458293004,0.10685897435897436,0.8881444618824677,10.0,126,0.22340425531914893,125,0.22163120567375885,122,0.21631205673758866,105,0.18617021276595744,,,,,,
task_heldout,entropy_front_low__mean,0.1,15600,15600,564,15036,36,1712,0.06382978723404255,0.11386006916733174,0.020594965675057208,0.4749848590333554,0.11205128205128205,0.9361702127659575,21.0,36,0.06382978723404255,36,0.06382978723404255,36,0.06382978723404255,36,0.06382978723404255,,,,,,
task_heldout,entropy_first_flow_low__current,0.1,15600,15600,564,15036,144,1615,0.2553191489361702,0.10740888534184624,0.08186469584991472,0.573955131797162,0.11275641025641026,0.8599103155840744,11.5,144,0.2553191489361702,142,0.25177304964539005,137,0.2429078014184397,130,0.23049645390070922,,,,,,
task_heldout,entropy_first_flow_low__mean,0.1,15600,15600,564,15036,120,1679,0.2127659574468085,0.11166533652567172,0.06670372429127293,0.5505503104605685,0.11532051282051282,0.856467409658899,14.0,120,0.2127659574468085,118,0.20921985815602837,117,0.2074468085106383,99,0.17553191489361702,,,,,,
task_heldout,token_front_collapse__current,0.1,15600,15600,564,15036,12,1781,0.02127659574468085,0.11844905559989359,0.006692693809258227,0.4514137700723936,0.11493589743589744,0.9821640076916068,25.0,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,,,,,,
task_heldout,token_front_collapse__mean,0.1,15600,15600,564,15036,38,1448,0.0673758865248227,0.09630220803405161,0.02557200538358008,0.4855368392453855,0.09525641025641025,0.9410002445585717,25.0,38,0.0673758865248227,38,0.0673758865248227,38,0.0673758865248227,38,0.0673758865248227,,,,,,
task_heldout,freeze__current,0.1,15600,15600,564,15036,433,963,0.7677304964539007,0.0640462889066241,0.31017191977077363,0.8518421037736383,0.08948717948717949,0.7044127561081224,16.0,433,0.7677304964539007,414,0.7340425531914894,371,0.6578014184397163,266,0.4716312056737589,,,,,,
task_heldout,freeze__mean,0.1,15600,15600,564,15036,354,1237,0.6276595744680851,0.08226922053737697,0.22250157133878065,0.7726951769653541,0.10198717948717949,0.7069679098508238,16.0,354,0.6276595744680851,304,0.5390070921985816,273,0.48404255319148937,242,0.42907801418439717,,,,,,
task_heldout,deviation_global__current,0.1,15600,15600,564,15036,146,1524,0.25886524822695034,0.10135674381484437,0.08742514970059881,0.5787542522060529,0.10705128205128205,0.8571604968717739,13.0,146,0.25886524822695034,141,0.25,137,0.2429078014184397,132,0.23404255319148937,,,,,,
task_heldout,deviation_global__mean,0.1,15600,15600,564,15036,91,1527,0.16134751773049646,0.1015562649640862,0.05624227441285538,0.5298956263832051,0.10371794871794872,0.8805302262749071,19.0,91,0.16134751773049646,89,0.15780141843971632,87,0.15425531914893617,77,0.13652482269503546,,,,,,
