setting,method,checkpoint,eligible_episodes,scored_episodes,overall_coverage,eligible_score_coverage,scored_failures,scored_successes,failure_coverage,auc,ap,task_macro_auc,task_macro_ap,macro_tasks
cohort_transfer,entropy_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.43553633218809135,0.036090900417726494,0.5106586533274012,0.11571773230984883,36
cohort_transfer,entropy_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5183201569189029,0.05765795546288603,0.7810506321347425,0.26074960211462156,36
cohort_transfer,entropy_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4440043658812231,0.03212869638002033,0.5319697490395184,0.06113511466175666,36
cohort_transfer,entropy_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.464453868634898,0.03466672195803898,0.5767509885085808,0.0626461558044597,36
cohort_transfer,entropy_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4262992566020186,0.03425716256561548,0.6386093733787067,0.1466662463005367,36
cohort_transfer,entropy_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.43624037818551004,0.09862802165871344,0.670123791514433,0.31371391374191815,32
cohort_transfer,entropy_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.495998451038669,0.3597531652734175,0.6291249629610384,0.48091546281520475,29
cohort_transfer,entropy_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4606831642178585,0.3966158240855656,0.656748783386663,0.62001146447076,25
cohort_transfer,entropy_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.468070071544605,0.036721095072122234,0.7170138905554633,0.3208907031206301,36
cohort_transfer,entropy_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.46024729773838297,0.03368251591427808,0.5879126316944611,0.09492275710289742,36
cohort_transfer,entropy_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5074399455491219,0.04213151626845968,0.7644678364413039,0.32203953555521636,36
cohort_transfer,entropy_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4440043658812231,0.03212869638002033,0.5319697490395184,0.06113511466175666,36
cohort_transfer,entropy_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.45939538252402273,0.03384247926147095,0.5275405394368238,0.05958601044865128,36
cohort_transfer,entropy_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4102083461263286,0.032593879338927,0.5054749638692304,0.09711614440534257,36
cohort_transfer,entropy_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.41897802889734476,0.0592469024934685,0.5205984255919924,0.2289829252782035,32
cohort_transfer,entropy_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4723217515057162,0.28341824157553663,0.44770699882677756,0.3902223071704216,29
cohort_transfer,entropy_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.46166590298418975,0.36960952477049136,0.5016678575951532,0.5352563059740665,25
cohort_transfer,entropy_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.504303796184665,0.049577525262293594,0.7571508874557888,0.2579826242503895,36
cohort_transfer,margin_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5532156630234011,0.04122768614767475,0.4676726020604429,0.048551899931245465,36
cohort_transfer,margin_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5202969728443697,0.037874734607428774,0.5043081152448121,0.05993066936762173,36
cohort_transfer,margin_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5267273042743122,0.04083922421881105,0.3836373131626509,0.04486499673768414,36
cohort_transfer,margin_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.44247098027976917,0.04348906082422646,0.4303717920682951,0.1686748283316314,32
cohort_transfer,margin_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.42786007453884983,0.10355493851033365,0.47797544302572037,0.3765587521353012,29
cohort_transfer,margin_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4095679365902381,0.1365601355504299,0.3708358020198342,0.4436278961440226,25
cohort_transfer,margin_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.520439066807039,0.04506987710844047,0.3652574022081956,0.06528869607039904,36
cohort_transfer,margin_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5125455997803853,0.03842442650555243,0.3445079346129297,0.04506121432349925,36
cohort_transfer,margin_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5326033712942366,0.0408839085959904,0.42355301438442317,0.05192837562474164,36
cohort_transfer,margin_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5532156630234011,0.04122768614767475,0.4676726020604429,0.048551899931245465,36
cohort_transfer,margin_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5186916648271099,0.03555790856195011,0.4766058813646915,0.050403187508621716,36
cohort_transfer,margin_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5423613560622613,0.03973101665393906,0.38677128578554887,0.04263712971298787,36
cohort_transfer,margin_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5292982028587745,0.0626323065400182,0.37233108875828264,0.16758966841109596,32
cohort_transfer,margin_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.45394945825667155,0.11294708185417732,0.37629593057610183,0.32319824249056944,29
cohort_transfer,margin_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4707009700777147,0.19161635901395582,0.35850093948082906,0.43485127767894804,25
cohort_transfer,margin_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5010821546020048,0.03510036599982716,0.26333104839473276,0.03874920646598776,36
cohort_transfer,margin_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5535125273810939,0.039731506431323775,0.4447143877988043,0.047241786698289795,36
cohort_transfer,margin_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5564982694016629,0.04011090327709415,0.4531014909897515,0.04776313451958193,36
cohort_transfer,margin_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.5532156630234011,0.04122768614767475,0.4676726020604429,0.048551899931245465,36
cohort_transfer,margin_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5333205625647383,0.038536385796684704,0.4380307890482622,0.054117603091742676,36
cohort_transfer,margin_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5439370365663077,0.0411247149450077,0.42150218489180263,0.04973742279764616,36
cohort_transfer,margin_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4400272189530657,0.045248575078206774,0.35399388028807993,0.1560819312059234,32
cohort_transfer,margin_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.435501486059348,0.10680917582780412,0.33263237404358426,0.31064913259345217,29
cohort_transfer,margin_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4691580300207601,0.1638518882900241,0.39689099892019236,0.44794143215488474,25
cohort_transfer,margin_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6277129334042741,0.06424885640228159,0.5523583462669353,0.1128720791389904,36
cohort_transfer,token_collapse__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6218337809587958,0.06592833606838462,0.49361924366738097,0.04959407018992555,36
cohort_transfer,token_collapse__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5608425712097114,0.043112606136294876,0.5409474393489365,0.05270911537279625,36
cohort_transfer,token_collapse__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5908007534419703,0.054779497028753295,0.4062486767939278,0.07462670570441948,36
cohort_transfer,token_collapse__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.48080570471881184,0.05463087291825445,0.49498740114777373,0.18946058037903524,32
cohort_transfer,token_collapse__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5348954647670268,0.13951976678293332,0.47780153945254417,0.36300577069980106,29
cohort_transfer,token_collapse__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.49261991322155435,0.23198918034308177,0.4131390873573939,0.48607624756917145,25
cohort_transfer,token_collapse__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6586234408577806,0.08619306264651759,0.5879285905640436,0.2337597650374221,36
cohort_transfer,token_collapse__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.508568560749709,0.03593107590501376,0.3381227102139387,0.05002976150220945,36
cohort_transfer,token_collapse__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5707290682032153,0.05509033201820269,0.589998835735286,0.34996068471300656,36
cohort_transfer,token_collapse__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6218337809587958,0.06592833606838462,0.49361924366738097,0.04959407018992555,36
cohort_transfer,token_collapse__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5737911046585122,0.04343851701041776,0.4647011677526211,0.0454005406953416,36
cohort_transfer,token_collapse__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.6228711860808404,0.07398798957720508,0.4098704001207213,0.08388711075665725,36
cohort_transfer,token_collapse__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5797856651263396,0.0881590338082593,0.37583406532329355,0.19410925681713867,32
cohort_transfer,token_collapse__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5162576072085673,0.18175749635387764,0.39493637083529143,0.3913606295020966,29
cohort_transfer,token_collapse__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5249570931029424,0.2184256582662343,0.3997748442910995,0.5028867896830272,25
cohort_transfer,token_collapse__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5923574202056907,0.05528483354328341,0.3849107303673731,0.18393441911386316,36
cohort_transfer,token_collapse__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6070294178133236,0.06266782994690383,0.45827423599862155,0.04670327286925042,36
cohort_transfer,token_collapse__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6146612196921243,0.06421168493743519,0.5048272984764438,0.08025567906182683,36
cohort_transfer,token_collapse__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.6218337809587958,0.06592833606838462,0.49361924366738097,0.04959407018992555,36
cohort_transfer,token_collapse__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.5660919113277071,0.04196929819240679,0.46676718283509394,0.05287492133136969,36
cohort_transfer,token_collapse__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5979000327976698,0.053585216164648175,0.4126543010954567,0.05421683412819961,36
cohort_transfer,token_collapse__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.43391384976476716,0.04767881898978947,0.3678865700170352,0.17156544621606484,32
cohort_transfer,token_collapse__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4711484329543489,0.14127144953994214,0.37077835383962165,0.3308493061496262,29
cohort_transfer,token_collapse__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5209367068001906,0.3010778329736235,0.48111429213797535,0.49616918355712775,25
cohort_transfer,token_collapse__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6892281809708709,0.1196060644825627,0.651219759014745,0.25728000898362224,36
cohort_transfer,flow_path_high__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
cohort_transfer,flow_path_high__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46396544274827883,0.03528203034526916,0.5300528358072727,0.05516363470511457,36
cohort_transfer,flow_path_high__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5071616377699679,0.042233948648996586,0.7107684199464596,0.17203663279252404,36
cohort_transfer,flow_path_high__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6535979432554384,0.10099164558649609,0.6346688816995685,0.28204298458738464,32
cohort_transfer,flow_path_high__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.56608639587363,0.2598141544392578,0.6067660823536187,0.49589565959415904,29
cohort_transfer,flow_path_high__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5943464385265751,0.41009986158723805,0.6132342468738254,0.548792344827056,25
cohort_transfer,flow_path_high__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4926379997698196,0.05611143190027022,0.6419719861203739,0.2685641708104034,36
cohort_transfer,flow_path_high__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5039667799644918,0.04086837639695728,0.5901780763297462,0.14138988005666575,36
cohort_transfer,flow_path_high__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6338094719245914,0.14652304273494401,0.8930092575477562,0.4625480657446129,36
cohort_transfer,flow_path_high__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
cohort_transfer,flow_path_high__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4777673064550516,0.035924564288903074,0.5840337787651271,0.05680601204521422,36
cohort_transfer,flow_path_high__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4577876972084851,0.04227860637420406,0.6727115282407128,0.14468115781719024,36
cohort_transfer,flow_path_high__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4867359465201787,0.11978087218397475,0.722955352368101,0.3850433901018042,32
cohort_transfer,flow_path_high__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5038834111745373,0.3786705463613901,0.7064751795127212,0.565265666904579,29
cohort_transfer,flow_path_high__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.46790976086690017,0.404955946560653,0.6757258189111646,0.6464293384910698,25
cohort_transfer,flow_path_high__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5025469605806584,0.0411255130452134,0.7519699843623036,0.38295635435834297,36
cohort_transfer,flow_path_high__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4829907041068339,0.0355068800503031,0.6748442210037048,0.1215117273471446,36
cohort_transfer,flow_path_high__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5556363309617203,0.061297033293789605,0.8782197913402744,0.4557330967257629,36
cohort_transfer,flow_path_high__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
cohort_transfer,flow_path_high__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4848224191019567,0.03605995728519683,0.5544335604815891,0.05296739586212537,36
cohort_transfer,flow_path_high__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4600355157350272,0.03882431596753908,0.5688088781903752,0.1218397174474018,36
cohort_transfer,flow_path_high__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.479157296750391,0.08264382188478218,0.5656405322952343,0.26913507663037245,32
cohort_transfer,flow_path_high__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5027684735261279,0.32746357102333,0.5706445185269149,0.44154758630759045,29
cohort_transfer,flow_path_high__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.47721814589952755,0.36414659997076665,0.6173909614696065,0.5553955373629639,25
cohort_transfer,flow_path_high__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5904008276118403,0.07241995374730649,0.8445750207644868,0.41611182187489193,36
cohort_transfer,frontback_inversion__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
cohort_transfer,frontback_inversion__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4642757500202823,0.0353333620483114,0.5318774003696269,0.059280674526740795,36
cohort_transfer,frontback_inversion__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.48556015944713316,0.04548637808228288,0.7182933282449981,0.17794838166692073,36
cohort_transfer,frontback_inversion__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6323053097005741,0.10733286398220321,0.6532763241114248,0.3407713930887176,32
cohort_transfer,frontback_inversion__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6304567470239499,0.3126588754738156,0.6173368064111303,0.5047794309574904,29
cohort_transfer,frontback_inversion__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5851782294222742,0.3702108771887443,0.6846576276606604,0.5891080875597033,25
cohort_transfer,frontback_inversion__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4927917088821344,0.07338331224752678,0.6626954754333593,0.27183972064392553,36
cohort_transfer,frontback_inversion__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5151479239423492,0.05306636365829497,0.6647213306619967,0.17051965138916494,36
cohort_transfer,frontback_inversion__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6956290128278421,0.26145836659051874,0.9030316088409371,0.46636886628043794,36
cohort_transfer,frontback_inversion__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
cohort_transfer,frontback_inversion__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4572478769629013,0.03558452819854313,0.5694293137817332,0.06153035814898036,36
cohort_transfer,frontback_inversion__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.41358028217420467,0.040034758804280854,0.6683170357064028,0.15191835851199148,36
cohort_transfer,frontback_inversion__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5174622989433872,0.10887896383303129,0.7089095942795867,0.35483067904181526,32
cohort_transfer,frontback_inversion__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6075425374659936,0.4447939179652315,0.7124387913007779,0.5971327295691156,29
cohort_transfer,frontback_inversion__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6194057746453399,0.49786458257473004,0.7086241962340917,0.67193550462719,25
cohort_transfer,frontback_inversion__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4783288429282724,0.04722196209762491,0.7571576221260714,0.4036073686672894,36
cohort_transfer,frontback_inversion__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.45898661180070904,0.035456175194293754,0.6598106981424287,0.1400406686269741,36
cohort_transfer,frontback_inversion__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.587521626583198,0.06962493865952708,0.844844885972686,0.4494752913404601,36
cohort_transfer,frontback_inversion__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
cohort_transfer,frontback_inversion__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4505347331888102,0.03508578286488448,0.5504815826738404,0.05773511168918936,36
cohort_transfer,frontback_inversion__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4283098394437439,0.04189632826374164,0.6172620096121165,0.12104150184129209,36
cohort_transfer,frontback_inversion__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.49034933488411986,0.08873936106066276,0.6249223776740572,0.3012324325730749,32
cohort_transfer,frontback_inversion__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6298898429022975,0.33052871412092605,0.6042865301074302,0.46294407601024296,29
cohort_transfer,frontback_inversion__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6486892294644777,0.47261058965592156,0.6016158595275597,0.5619798911760057,25
cohort_transfer,frontback_inversion__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6562922154677474,0.1269433712985734,0.8613270722956732,0.41687966931052994,36
cohort_transfer,entropy_front_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
cohort_transfer,entropy_front_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.44375814829279703,0.032876447148172123,0.4803740652633654,0.04697783952046986,36
cohort_transfer,entropy_front_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5656745966576842,0.04256043153302378,0.6515048481567773,0.14060951401769964,36
cohort_transfer,entropy_front_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6681104182312247,0.08158548144456154,0.5152449891566029,0.18226850741068956,32
cohort_transfer,entropy_front_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.53435981506817,0.15543681699439704,0.5935225113720981,0.4256255621634942,29
cohort_transfer,entropy_front_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.618598130183746,0.28834576229161907,0.6013538308005293,0.5038504495995055,25
cohort_transfer,entropy_front_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5131970504830959,0.052790212698157334,0.5954369777761205,0.1739337661760694,36
cohort_transfer,entropy_front_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5380295918636879,0.03827047882975579,0.46308840318903904,0.06572996404254486,36
cohort_transfer,entropy_front_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.610294218226139,0.06186055311504553,0.7273957609266251,0.17738522739747878,36
cohort_transfer,entropy_front_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
cohort_transfer,entropy_front_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46368001665978015,0.03234226381487037,0.49462475281451,0.052940327301515495,36
cohort_transfer,entropy_front_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.46273168411988236,0.03623633355720043,0.611914607767194,0.11210678819999992,36
cohort_transfer,entropy_front_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5294973680558897,0.16489177891963616,0.6392970696088223,0.3023325091657094,32
cohort_transfer,entropy_front_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5232880832193235,0.3802087686900841,0.5687832718875184,0.47336440377972044,29
cohort_transfer,entropy_front_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4871681246972903,0.4065336363254561,0.6182601327190431,0.6002619505273651,25
cohort_transfer,entropy_front_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4906119521186976,0.03359736231240009,0.5751748839873705,0.25076556573176545,36
cohort_transfer,entropy_front_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.45811529869683915,0.031453395335492844,0.5278012716266892,0.08584042585770651,36
cohort_transfer,entropy_front_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4830447705648288,0.03279788123660599,0.6091980891909888,0.1793160699748754,36
cohort_transfer,entropy_front_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
cohort_transfer,entropy_front_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4688669769385626,0.03224630931865709,0.4622263348026755,0.050336411325810564,36
cohort_transfer,entropy_front_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4407793802144844,0.03215349759402706,0.4766152268411341,0.07053592549092487,36
cohort_transfer,entropy_front_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5119710050337805,0.08345748070168253,0.40490413750260673,0.16937231013397053,32
cohort_transfer,entropy_front_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.47452803855891557,0.28915405920436643,0.4225239380425807,0.3546920861372865,29
cohort_transfer,entropy_front_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.45116074712262527,0.31498559674779436,0.5236748070196647,0.49786846262908085,25
cohort_transfer,entropy_front_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6066910455096893,0.07185270620802753,0.7058712308161854,0.2593649439575362,36
cohort_transfer,entropy_first_flow_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
cohort_transfer,entropy_first_flow_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4446799902456327,0.03275376867160722,0.5246703709363711,0.07303232441158425,36
cohort_transfer,entropy_first_flow_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4523734040887127,0.03713145668399024,0.6706972159602551,0.14103980858837298,36
cohort_transfer,entropy_first_flow_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5769074011704812,0.0940934137813095,0.6049531234454719,0.26977852217768006,32
cohort_transfer,entropy_first_flow_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5571049755468541,0.2873511294116801,0.5647343236723554,0.44342483407707667,29
cohort_transfer,entropy_first_flow_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5749340821440988,0.39482979835922427,0.5617107951084782,0.49551302440000355,25
cohort_transfer,entropy_first_flow_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.44701652204920955,0.039393403749310066,0.5628525342593496,0.1789571643946361,36
cohort_transfer,entropy_first_flow_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.43780989455095004,0.03400745326298155,0.5478391098938861,0.09434961303353227,36
cohort_transfer,entropy_first_flow_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5057899457377943,0.08572416395796627,0.7994768871282252,0.2925237552892198,36
cohort_transfer,entropy_first_flow_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4498979046034199,0.03356681702091839,0.5416990104590292,0.08146209780267805,36
cohort_transfer,entropy_first_flow_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4637458751478721,0.03458148765679438,0.5812666823741774,0.06634225116551368,36
cohort_transfer,entropy_first_flow_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.42195160177821445,0.03641727912702507,0.6419338493103854,0.12284946917679503,36
cohort_transfer,entropy_first_flow_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4420355188684837,0.12000128454902029,0.6980113001575854,0.3798985606454176,32
cohort_transfer,entropy_first_flow_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4863573461653379,0.3600340345058779,0.660630319197718,0.5131372729597996,29
cohort_transfer,entropy_first_flow_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4481735930657631,0.3895561137390467,0.6012511856948357,0.5685989881977002,25
cohort_transfer,entropy_first_flow_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.47744556091385404,0.04410554501624611,0.723893455027985,0.37565276060804265,36
cohort_transfer,entropy_first_flow_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4528917831247559,0.03625016170786645,0.6279044690315562,0.12409847027534353,36
cohort_transfer,entropy_first_flow_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5074031544152191,0.09704726395819151,0.8513896790456943,0.3932950550693812,36
