representation,direction,width,confirmations,quantile,structure,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
front_max,high,4,4,0.75,or_l5,63,233,0.1293634496919918,0.016278907287081673,0.21283783783783783,36,219,0.1411764705882353,0.5714285714285714,0.11817940670986153,1.8009722993479667
front_max,high,4,4,0.8,single,57,206,0.11704312114989733,0.014392510305316845,0.21673003802281368,34,192,0.1504424778761062,0.5964912280701754,0.1187112300331941,1.8256911158465083
front_max,high,4,4,0.8,or_l5,57,206,0.11704312114989733,0.014392510305316845,0.21673003802281368,34,192,0.1504424778761062,0.5964912280701754,0.1187112300331941,1.8256911158465083
front_max,high,4,4,0.85,single,51,143,0.10472279260780287,0.009990917347865577,0.26288659793814434,26,130,0.16666666666666666,0.5098039215686274,0.16167304838578447,1.6260384805193004
front_max,high,4,4,0.85,or_l5,51,144,0.10472279260780287,0.010060783902745755,0.26153846153846155,26,131,0.16560509554140126,0.5098039215686274,0.16025917293627312,1.6319718662373357
front_max,high,4,4,0.9,single,43,95,0.08829568788501027,0.006637322713616991,0.3115942028985507,20,84,0.19230769230769232,0.46511627906976744,0.20460809015369033,1.5228831013695416
front_max,high,4,4,0.9,or_l5,47,97,0.09650924024640657,0.0067770558233773495,0.3263888888888889,20,85,0.19047619047619047,0.425531914893617,0.21379724267720565,1.5266281491837377
front_max,high,4,4,0.925,single,39,76,0.08008213552361396,0.005309858170893593,0.3391304347826087,18,66,0.21428571428571427,0.46153846153846156,0.21147360000077076,1.6036537647317333
front_max,high,4,4,0.925,or_l5,43,78,0.08829568788501027,0.005449591280653951,0.35537190082644626,19,67,0.22093023255813954,0.4418604651162791,0.21870589241862692,1.6248848940303158
front_max,high,4,4,0.95,single,37,41,0.07597535934291581,0.0028645287500873333,0.47435897435897434,16,37,0.3018867924528302,0.43243243243243246,0.25589800998483614,1.8537032561803963
front_max,high,4,4,0.95,or_l5,41,45,0.08418891170431211,0.0031439949696080486,0.47674418604651164,18,39,0.3157894736842105,0.43902439024390244,0.2525168611728217,1.8879697135163958
front_max,high,4,4,0.96,single,30,34,0.061601642710472276,0.0023754628659260813,0.46875,14,31,0.3111111111111111,0.4666666666666667,0.24422572721609936,1.9193309621522134
front_max,high,4,4,0.96,or_l5,38,39,0.07802874743326489,0.0027247956403269754,0.4935064935064935,17,34,0.3333333333333333,0.4473684210526316,0.25888627302360523,1.9062675194891296
front_max,high,4,4,0.975,single,22,18,0.045174537987679675,0.0012575979878432194,0.55,9,17,0.34615384615384615,0.4090909090909091,0.29148447347181056,1.8868929567639234
front_max,high,4,4,0.975,or_l5,33,24,0.06776180698151951,0.0016767973171242926,0.5789473684210527,15,21,0.4166666666666667,0.45454545454545453,0.2935637211578727,1.9721352697723378
front_max,high,4,4,0.98,single,18,10,0.03696098562628337,0.0006986655488017886,0.6428571428571429,8,9,0.47058823529411764,0.4444444444444444,0.3196333746348948,2.011232849484052
front_max,high,4,4,0.98,or_l5,32,16,0.06570841889117043,0.0011178648780828617,0.6666666666666666,14,13,0.5185185185185185,0.4375,0.3394360646115797,1.964041939472579
front_max,high,4,4,0.99,single,8,5,0.01642710472279261,0.0003493327744008943,0.6153846153846154,3,4,0.42857142857142855,0.375,0.3943594471108688,1.5604662697775018
front_max,high,4,4,0.99,or_l5,29,11,0.059548254620123205,0.0007685321036819675,0.725,12,8,0.6,0.41379310344827586,0.4000072421353065,1.8124671846685252
front_max,high,4,4,0.995,single,6,0,0.012320328542094456,0.0,1.0,2,0,1.0,0.3333333333333333,0.6804963188849764,1.4695156641531062
front_max,high,4,4,0.995,or_l5,28,7,0.057494866529774126,0.000489065884161252,0.8,12,4,0.75,0.42857142857142855,0.44556206297504825,1.7954849985619188
front_max,high,4,6,0.5,single,47,112,0.09650924024640657,0.007825054146580033,0.29559748427672955,26,99,0.208,0.5531914893617021,0.17065681183362308,1.732116527319834
front_max,high,4,6,0.5,or_l5,47,112,0.09650924024640657,0.007825054146580033,0.29559748427672955,26,99,0.208,0.5531914893617021,0.17065681183362308,1.732116527319834
front_max,high,4,6,0.6,single,45,80,0.09240246406570841,0.005589324390414309,0.36,24,70,0.2553191489361702,0.5333333333333333,0.20102517113901228,1.7908205124772856
front_max,high,4,6,0.6,or_l5,45,80,0.09240246406570841,0.005589324390414309,0.36,24,70,0.2553191489361702,0.5333333333333333,0.20102517113901228,1.7908205124772856
front_max,high,4,6,0.7,single,38,58,0.07802874743326489,0.004052260183050374,0.3958333333333333,21,48,0.30434782608695654,0.5526315789473685,0.2191618856600586,1.8061230498231309
front_max,high,4,6,0.7,or_l5,38,58,0.07802874743326489,0.004052260183050374,0.3958333333333333,21,48,0.30434782608695654,0.5526315789473685,0.2191618856600586,1.8061230498231309
front_max,high,4,6,0.75,single,36,50,0.07392197125256673,0.003493327744008943,0.4186046511627907,17,41,0.29310344827586204,0.4722222222222222,0.24192893509414817,1.7302793938223555
front_max,high,4,6,0.75,or_l5,36,50,0.07392197125256673,0.003493327744008943,0.4186046511627907,17,41,0.29310344827586204,0.4722222222222222,0.24192893509414817,1.7302793938223555
front_max,high,4,6,0.8,single,34,33,0.06981519507186858,0.002305596311045902,0.5074626865671642,14,26,0.35,0.4117647058823529,0.29104565052020587,1.7435845052490608
front_max,high,4,6,0.8,or_l5,34,33,0.06981519507186858,0.002305596311045902,0.5074626865671642,14,26,0.35,0.4117647058823529,0.29104565052020587,1.7435845052490608
front_max,high,4,6,0.85,single,32,26,0.06570841889117043,0.0018165304268846503,0.5517241379310345,14,19,0.42424242424242425,0.4375,0.3184504016305411,1.7325276875333706
front_max,high,4,6,0.85,or_l5,33,27,0.06776180698151951,0.0018863969817648292,0.55,14,20,0.4117647058823529,0.42424242424242425,0.31681636856738266,1.7360214135622298
front_max,high,4,6,0.9,single,25,18,0.0513347022587269,0.0012575979878432194,0.5813953488372093,12,13,0.48,0.48,0.3334695495739497,1.7434735782622934
front_max,high,4,6,0.9,or_l5,31,22,0.06365503080082136,0.001537064207363935,0.5849056603773585,14,16,0.4666666666666667,0.45161290322580644,0.33357758631258644,1.7534321380611566
front_max,high,4,6,0.925,single,23,13,0.04722792607802875,0.0009082652134423251,0.6388888888888888,9,11,0.45,0.391304347826087,0.3656446201154859,1.7472946509840648
front_max,high,4,6,0.925,or_l5,30,17,0.061601642710472276,0.0011877314329630407,0.6382978723404256,14,14,0.5,0.4666666666666667,0.33482304348516534,1.9063737838841608
front_max,high,4,6,0.95,single,17,6,0.03490759753593429,0.00041919932928107315,0.7391304347826086,7,5,0.5833333333333334,0.4117647058823529,0.41245508408864856,1.7920264855402972
front_max,high,4,6,0.95,or_l5,30,11,0.061601642710472276,0.0007685321036819675,0.7317073170731707,14,8,0.6363636363636364,0.4666666666666667,0.3866884365972235,1.8922399736388302
front_max,high,4,6,0.96,single,14,4,0.028747433264887063,0.00027946621952071543,0.7777777777777778,6,3,0.6666666666666666,0.42857142857142855,0.4412629786828234,1.762617340116445
front_max,high,4,6,0.96,or_l5,30,10,0.061601642710472276,0.0006986655488017886,0.75,13,7,0.65,0.43333333333333335,0.4153635718886212,1.805647030118257
front_max,high,4,6,0.975,single,9,1,0.018480492813141684,6.986655488017886e-05,0.9,4,0,1.0,0.4444444444444444,0.5232804457033264,1.7199190365126973
front_max,high,4,6,0.975,or_l5,29,7,0.059548254620123205,0.000489065884161252,0.8055555555555556,13,4,0.7647058823529411,0.4482758620689655,0.43462622091801517,1.853444446711166
front_max,high,4,6,0.98,single,8,1,0.01642710472279261,6.986655488017886e-05,0.8888888888888888,3,0,1.0,0.375,0.5620494980749212,1.5815135356110575
front_max,high,4,6,0.98,or_l5,29,7,0.059548254620123205,0.000489065884161252,0.8055555555555556,13,4,0.7647058823529411,0.4482758620689655,0.4354157855246772,1.8500834887849988
front_max,high,4,6,0.99,single,3,1,0.006160164271047228,6.986655488017886e-05,0.75,0,0,0.0,0.0,0.8193887961635206,0.9153163962109228
front_max,high,4,6,0.99,or_l5,27,7,0.055441478439425054,0.000489065884161252,0.7941176470588235,12,4,0.75,0.4444444444444444,0.43301475659185085,1.833927446974606
front_max,high,4,6,0.995,single,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.9951456310679612,1.0048780487804878
front_max,high,4,6,0.995,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.5,single,34,20,0.06981519507186858,0.0013973310976035773,0.6296296296296297,16,14,0.5333333333333333,0.47058823529411764,0.34212467372275873,1.8403514215401227
front_max,high,4,8,0.5,or_l5,34,20,0.06981519507186858,0.0013973310976035773,0.6296296296296297,16,14,0.5333333333333333,0.47058823529411764,0.34212467372275873,1.8403514215401227
front_max,high,4,8,0.6,single,31,16,0.06365503080082136,0.0011178648780828617,0.6595744680851063,15,10,0.6,0.4838709677419355,0.35868794158835704,1.8388531969163806
front_max,high,4,8,0.6,or_l5,31,16,0.06365503080082136,0.0011178648780828617,0.6595744680851063,15,10,0.6,0.4838709677419355,0.35868794158835704,1.8388531969163806
front_max,high,4,8,0.7,single,26,13,0.053388090349075976,0.0009082652134423251,0.6666666666666666,14,7,0.6666666666666666,0.5384615384615384,0.3559532421890624,1.8729051674505348
front_max,high,4,8,0.7,or_l5,26,13,0.053388090349075976,0.0009082652134423251,0.6666666666666666,14,7,0.6666666666666666,0.5384615384615384,0.3559532421890624,1.8729051674505348
front_max,high,4,8,0.75,single,26,10,0.053388090349075976,0.0006986655488017886,0.7222222222222222,14,6,0.7,0.5384615384615384,0.3678952295678591,1.9631192909746789
front_max,high,4,8,0.75,or_l5,26,10,0.053388090349075976,0.0006986655488017886,0.7222222222222222,14,6,0.7,0.5384615384615384,0.3678952295678591,1.9631192909746789
front_max,high,4,8,0.8,single,26,8,0.053388090349075976,0.0005589324390414309,0.7647058823529411,12,4,0.75,0.46153846153846156,0.43338054996802483,1.764513618364649
front_max,high,4,8,0.8,or_l5,26,8,0.053388090349075976,0.0005589324390414309,0.7647058823529411,12,4,0.75,0.46153846153846156,0.43338054996802483,1.764513618364649
front_max,high,4,8,0.85,single,23,3,0.04722792607802875,0.00020959966464053657,0.8846153846153846,12,1,0.9230769230769231,0.5217391304347826,0.4449959985129003,1.9879176162743402
front_max,high,4,8,0.85,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.9,single,18,1,0.03696098562628337,6.986655488017886e-05,0.9473684210526315,8,0,1.0,0.4444444444444444,0.4893715966489379,1.935887631280424
front_max,high,4,8,0.9,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.925,single,16,1,0.03285420944558522,6.986655488017886e-05,0.9411764705882353,5,0,1.0,0.3125,0.5491198411185736,1.7139727981255068
front_max,high,4,8,0.925,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.95,single,6,0,0.012320328542094456,0.0,1.0,1,0,1.0,0.16666666666666666,0.6973160804916043,1.4340698973914456
front_max,high,4,8,0.95,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.96,single,5,0,0.01026694045174538,0.0,1.0,1,0,1.0,0.2,0.6469703222788507,1.5456659533897292
front_max,high,4,8,0.96,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.975,single,3,0,0.006160164271047228,0.0,1.0,0,0,0.0,0.0,0.811764705882353,1.2318840579710144
front_max,high,4,8,0.975,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.98,single,3,0,0.006160164271047228,0.0,1.0,0,0,0.0,0.0,0.811764705882353,1.2318840579710144
front_max,high,4,8,0.98,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.99,single,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,1.0,1.0
front_max,high,4,8,0.99,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_max,high,4,8,0.995,single,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0
front_max,high,4,8,0.995,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
back_median,low,1,1,0.5,single,452,6930,0.9281314168377823,0.48417522531963947,0.06123001896505012,235,6906,0.0329085562246184,0.5199115044247787,0.05480334366787688,1.1172679414621238
back_median,low,1,1,0.5,or_l5,461,6932,0.946611909650924,0.48431495842939987,0.06235628297037738,246,6908,0.034386357282639085,0.5336225596529284,0.054356349531505484,1.1471756935081716
back_median,low,1,1,0.6,single,445,5479,0.9137577002053389,0.38279885418849996,0.07511816340310601,203,5457,0.03586572438162544,0.45617977528089887,0.06231305371232499,1.205496423749303
back_median,low,1,1,0.6,or_l5,455,5483,0.9342915811088296,0.3830783204080207,0.07662512630515325,214,5460,0.03771589707437434,0.4703296703296703,0.06192754783772096,1.2373350629988902
back_median,low,1,1,0.7,single,430,4039,0.8829568788501027,0.2821910151610424,0.09621839337659431,160,4011,0.0383601054902901,0.37209302325581395,0.07460950254543482,1.2896265233507
back_median,low,1,1,0.7,or_l5,442,4044,0.9075975359342916,0.2825403479354433,0.09852875613018279,171,4014,0.04086021505376344,0.38687782805429866,0.07463749557180567,1.3200972966113569
back_median,low,1,1,0.75,single,414,3294,0.8501026694045175,0.23014043177530916,0.11165048543689321,142,3267,0.041654444118509826,0.34299516908212563,0.08361479549949476,1.335295802255091
back_median,low,1,1,0.75,or_l5,426,3299,0.8747433264887063,0.23048976454971004,0.11436241610738256,153,3270,0.044697633654688866,0.3591549295774648,0.08360740938837546,1.3678502532729255
back_median,low,1,1,0.8,single,396,2622,0.813141683778234,0.18319010689582896,0.1312127236580517,129,2596,0.047339449541284405,0.32575757575757575,0.09446388905865954,1.3890252133973873
back_median,low,1,1,0.8,or_l5,409,2628,0.839835728952772,0.18360930622511004,0.13467237405334212,140,2600,0.051094890510948905,0.3422982885085575,0.09457522904934583,1.4239709002774406
back_median,low,1,1,0.85,single,378,1886,0.7761806981519507,0.13176832250401732,0.16696113074204946,108,1864,0.05476673427991886,0.2857142857142857,0.11789107654872152,1.4162321324892515
back_median,low,1,1,0.85,or_l5,392,1892,0.8049281314168378,0.1321875218332984,0.17162872154115585,119,1868,0.05988928032209361,0.30357142857142855,0.11799285563500092,1.4545687585701979
back_median,low,1,1,0.9,single,340,1218,0.6981519507186859,0.08509746384405785,0.21822849807445444,91,1204,0.07027027027027027,0.2676470588235294,0.15423767489105555,1.4148845165657369
back_median,low,1,1,0.9,or_l5,354,1224,0.7268993839835729,0.08551666317333892,0.22433460076045628,102,1208,0.07786259541984733,0.288135593220339,0.1538674778384957,1.4579728212346807
back_median,low,1,1,0.925,single,310,871,0.6365503080082136,0.06085376930063579,0.26248941574936496,84,854,0.08955223880597014,0.2709677419354839,0.1778385464918544,1.4759984318775787
back_median,low,1,1,0.925,or_l5,325,877,0.6673511293634496,0.06127296862991686,0.2703826955074875,95,858,0.09968520461699895,0.2923076923076923,0.1776364204528562,1.5221129474360564
back_median,low,1,1,0.95,single,268,528,0.5503080082135524,0.036889540976734435,0.33668341708542715,72,514,0.12286689419795221,0.26865671641791045,0.22955768785283465,1.46666147509409
back_median,low,1,1,0.95,or_l5,284,534,0.5831622176591376,0.03730874030601551,0.3471882640586797,83,518,0.13810316139767054,0.29225352112676056,0.22817699706674802,1.5215743415061143
back_median,low,1,1,0.96,single,249,397,0.5112936344969199,0.027737022287431006,0.38544891640866874,70,388,0.15283842794759825,0.28112449799196787,0.25711329902155083,1.4991403318128675
back_median,low,1,1,0.96,or_l5,265,403,0.5441478439425051,0.02815622161671208,0.3967065868263473,82,392,0.1729957805907173,0.30943396226415093,0.2533216145776409,1.5660194945771597
back_median,low,1,1,0.975,single,203,217,0.41683778234086244,0.015161042408998812,0.48333333333333334,54,211,0.2037735849056604,0.2660098522167488,0.32338396490030663,1.4946113159393546
back_median,low,1,1,0.975,or_l5,219,223,0.44969199178644764,0.015580241738279885,0.49547511312217196,66,215,0.23487544483985764,0.3013698630136986,0.31435500594586224,1.576164221184701
back_median,low,1,1,0.98,single,183,153,0.3757700205338809,0.010689582896667365,0.5446428571428571,49,147,0.25,0.2677595628415301,0.3697309556993153,1.4730788665306926
back_median,low,1,1,0.98,or_l5,200,160,0.4106776180698152,0.011178648780828618,0.5555555555555556,61,151,0.28773584905660377,0.305,0.3589269822255315,1.5478233263791594
back_median,low,1,1,0.99,single,114,60,0.23408624229979466,0.004191993292810731,0.6551724137931034,31,56,0.3563218390804598,0.2719298245614035,0.4414248617401767,1.484221824775105
back_median,low,1,1,0.99,or_l5,132,67,0.27104722792607805,0.0046810591769719835,0.6633165829145728,43,60,0.4174757281553398,0.32575757575757575,0.41589681909769194,1.594906602925384
back_median,low,1,1,0.995,single,71,23,0.1457905544147844,0.0016069307622441137,0.7553191489361702,16,21,0.43243243243243246,0.22535211267605634,0.528487841388675,1.429208185663202
back_median,low,1,1,0.995,or_l5,90,30,0.18480492813141683,0.0020959966464053656,0.75,28,25,0.5283018867924528,0.3111111111111111,0.4719449845682117,1.5891682813118233
back_median,low,1,2,0.5,single,402,938,0.8254620123203286,0.06553482847760778,0.3,82,902,0.08333333333333333,0.20398009950248755,0.2070497626642509,1.44892704120833
back_median,low,1,2,0.5,or_l5,417,945,0.8562628336755647,0.06602389436176902,0.30616740088105726,94,906,0.094,0.22541966426858512,0.2063515975529885,1.483717133822709
back_median,low,1,2,0.6,single,394,596,0.8090349075975359,0.0416404667085866,0.397979797979798,72,561,0.11374407582938388,0.18274111675126903,0.2672730236570346,1.4890384092428521
back_median,low,1,2,0.6,or_l5,409,603,0.839835728952772,0.042129532592747855,0.4041501976284585,84,565,0.12942989214175654,0.20537897310513448,0.26502419695408935,1.5249558427997811
