corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res
B,detect,mean32,64,25,esteps,0.4335159362549801,0.5664840637450199,0.4397410358565737,0.5602589641434264,0.5249003984063745,2008.0,512.0,0.0547263681592039,0.0895522388059701
B,detect,mean32,64,25,esteps_w8,0.4292828685258964,0.5707171314741035,0.423804780876494,0.576195219123506,0.5249003984063745,2008.0,512.0,0.0547263681592039,0.044776119402985
B,detect,mean32,64,25,dwell,0.5249003984063745,0.5249003984063745,0.446215139442231,0.5537848605577689,0.5249003984063745,2008.0,512.0,0.3830845771144278,0.1592039800995024
B,detect,mean32,64,25,stayp_w8,0.4651394422310757,0.5348605577689243,0.4626494023904382,0.5373505976095618,0.5249003984063745,2008.0,512.0,0.3781094527363184,0.3283582089552239
B,detect,mean32,64,25,nll_w8,0.5052290836653387,0.5052290836653387,0.5024900398406374,0.5024900398406374,0.5249003984063745,2008.0,512.0,0.9154228855721394,0.945273631840796
B,detect,mean32,64,30,absorb,0.2295816733067729,0.7704183266932271,0.3276892430278884,0.6723107569721116,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,absorb_w8,0.2445219123505976,0.7554780876494024,0.3421314741035856,0.6578685258964143,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,absorb_drift,0.237300796812749,0.762699203187251,0.3237051792828685,0.6762948207171315,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,absorb_max_w8,0.261703187250996,0.7382968127490039,0.3376494023904382,0.6623505976095618,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,frac_hirisk_w8,0.2410358565737052,0.7589641434262948,0.321215139442231,0.6787848605577689,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,emp_pool,0.2186254980079681,0.7813745019920318,0.2993027888446215,0.7006972111553784,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,emp_pool_w8,0.1862549800796812,0.8137450199203187,0.2749003984063745,0.7250996015936255,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,emp_time,0.2275896414342629,0.772410358565737,0.3072709163346613,0.6927290836653386,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,esteps,0.525398406374502,0.525398406374502,0.5059760956175299,0.5059760956175299,0.750996015936255,2008.0,512.0,0.5621890547263682,0.9154228855721394
B,detect,mean32,64,30,esteps_w8,0.5348605577689243,0.5348605577689243,0.4942729083665338,0.5057270916334662,0.750996015936255,2008.0,512.0,0.3582089552238806,0.8656716417910447
B,detect,mean32,64,30,dwell,0.3194721115537848,0.6805278884462151,0.4452191235059761,0.5547808764940239,0.750996015936255,2008.0,512.0,0.0049751243781094,0.1641791044776119
B,detect,mean32,64,30,stayp_w8,0.2704183266932271,0.7295816733067729,0.3560756972111554,0.6439243027888446,0.750996015936255,2008.0,512.0,0.0049751243781094,0.0049751243781094
B,detect,mean32,64,30,nll_w8,0.546812749003984,0.546812749003984,0.5149402390438247,0.5149402390438247,0.750996015936255,2008.0,512.0,0.2189054726368159,0.7164179104477612
