corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res,ndraw
B,detect,mean32,16,20,absorb,0.5679780876494024,0.5679780876494024,0.5632470119521913,0.5632470119521913,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,absorb_w8,0.5189243027888446,0.5189243027888446,0.5368525896414342,0.5368525896414342,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,absorb_drift,0.5699701195219123,0.5699701195219123,0.5463147410358565,0.5463147410358565,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,absorb_max_w8,0.5358565737051793,0.5358565737051793,0.5383466135458167,0.5383466135458167,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,frac_hirisk_w8,0.3999003984063745,0.6000996015936255,0.36205179282868527,0.6379482071713147,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,emp_pool,0.47684262948207173,0.5231573705179282,0.4960159362549801,0.5039840637450199,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,emp_pool_w8,0.450199203187251,0.549800796812749,0.48854581673306774,0.5114541832669323,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,emp_time,0.4434760956175299,0.5565239043824701,0.5034860557768924,0.5034860557768924,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,esteps,0.49078685258964144,0.5092131474103585,0.4810756972111554,0.5189243027888446,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,esteps_w8,0.49850597609561753,0.5014940239043825,0.5114541832669323,0.5114541832669323,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,dwell,0.45667330677290835,0.5433266932270917,0.4915338645418327,0.5084661354581673,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,stayp_w8,0.41882470119521914,0.5811752988047809,0.4531872509960159,0.546812749003984,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,20,nll_w8,0.42828685258964144,0.5717131474103585,0.44770916334661354,0.5522908366533865,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,16,25,absorb,0.5341135458167331,0.5341135458167331,0.5388446215139442,0.5388446215139442,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,absorb_w8,0.5393426294820717,0.5393426294820717,0.5428286852589641,0.5428286852589641,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,absorb_drift,0.46613545816733065,0.5338645418326693,0.4810756972111554,0.5189243027888446,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,absorb_max_w8,0.5654880478087649,0.5654880478087649,0.5637450199203188,0.5637450199203188,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,frac_hirisk_w8,0.5343625498007968,0.5343625498007968,0.526394422310757,0.526394422310757,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,emp_pool,0.536105577689243,0.536105577689243,0.5388446215139442,0.5388446215139442,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,emp_pool_w8,0.47410358565737054,0.5258964143426295,0.48804780876494025,0.5119521912350598,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,emp_time,0.5062250996015937,0.5062250996015937,0.525398406374502,0.525398406374502,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,esteps,0.48032868525896416,0.5196713147410359,0.49203187250996017,0.5079681274900398,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,esteps_w8,0.5131972111553785,0.5131972111553785,0.525398406374502,0.525398406374502,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,dwell,0.4437250996015936,0.5562749003984064,0.4795816733067729,0.5204183266932271,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,stayp_w8,0.4170816733067729,0.5829183266932271,0.4292828685258964,0.5707171314741035,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,25,nll_w8,0.5338645418326693,0.5338645418326693,0.5221613545816733,0.5221613545816733,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,16,30,absorb,0.2918326693227092,0.7081673306772909,0.3934262948207171,0.6065737051792829,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,absorb_w8,0.32121513944223107,0.6787848605577689,0.43227091633466136,0.5677290836653386,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,absorb_drift,0.2739043824701195,0.7260956175298805,0.3520916334661355,0.6479083665338645,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,absorb_max_w8,0.35532868525896416,0.6446713147410359,0.43227091633466136,0.5677290836653386,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,frac_hirisk_w8,0.3423804780876494,0.6576195219123506,0.4362549800796813,0.5637450199203187,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,emp_pool,0.2848605577689243,0.7151394422310757,0.37749003984063745,0.6225099601593626,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,emp_pool_w8,0.2908366533864542,0.7091633466135459,0.4098605577689243,0.5901394422310757,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,emp_time,0.30278884462151395,0.6972111553784861,0.40039840637450197,0.599601593625498,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,esteps,0.6613545816733067,0.6613545816733067,0.5971115537848606,0.5971115537848606,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,esteps_w8,0.6205179282868526,0.6205179282868526,0.5786852589641435,0.5786852589641435,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,dwell,0.3533366533864542,0.6466633466135459,0.48406374501992033,0.5159362549800797,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,stayp_w8,0.28436254980079684,0.7156374501992031,0.40189243027888444,0.5981075697211156,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,16,30,nll_w8,0.5460657370517928,0.5460657370517928,0.4711155378486056,0.5288844621513944,0.750996015936255,2008.0,512.0,,,
B,perm,mean32,16,20,absorb,,,,,,,,0.30845771144278605,0.3781094527363184,200.0
B,perm,mean32,16,20,absorb_w8,,,,,,,,0.8656716417910447,0.7263681592039801,200.0
B,perm,mean32,16,20,absorb_drift,,,,,,,,0.06965174129353234,0.20398009950248755,200.0
B,perm,mean32,16,20,absorb_max_w8,,,,,,,,0.6666666666666666,0.6467661691542289,200.0
B,perm,mean32,16,20,frac_hirisk_w8,,,,,,,,0.009950248756218905,0.009950248756218905,200.0
B,perm,mean32,16,20,emp_pool,,,,,,,,0.5970149253731343,0.9601990049751243,200.0
B,perm,mean32,16,20,emp_pool_w8,,,,,,,,0.4577114427860697,0.8557213930348259,200.0
B,perm,mean32,16,20,emp_time,,,,,,,,0.5024875621890548,0.9950248756218906,200.0
B,perm,mean32,16,20,esteps,,,,,,,,0.7960199004975125,0.6069651741293532,200.0
B,perm,mean32,16,20,esteps_w8,,,,,,,,0.9651741293532339,0.736318407960199,200.0
B,perm,mean32,16,20,dwell,,,,,,,,0.13432835820895522,0.8407960199004975,200.0
B,perm,mean32,16,20,stayp_w8,,,,,,,,0.03980099502487562,0.23880597014925373,200.0
B,perm,mean32,16,20,nll_w8,,,,,,,,0.07960199004975124,0.1791044776119403,200.0
B,perm,mean32,16,25,absorb,,,,,,,,0.6517412935323383,0.5920398009950248,200.0
B,perm,mean32,16,25,absorb_w8,,,,,,,,0.6467661691542289,0.6119402985074627,200.0
B,perm,mean32,16,25,absorb_drift,,,,,,,,0.417910447761194,0.6268656716417911,200.0
B,perm,mean32,16,25,absorb_max_w8,,,,,,,,0.3283582089552239,0.3333333333333333,200.0
B,perm,mean32,16,25,frac_hirisk_w8,,,,,,,,0.35323383084577115,0.5174129353233831,200.0
B,perm,mean32,16,25,emp_pool,,,,,,,,0.582089552238806,0.5223880597014925,200.0
B,perm,mean32,16,25,emp_pool_w8,,,,,,,,0.7064676616915423,0.8756218905472637,200.0
B,perm,mean32,16,25,emp_time,,,,,,,,0.945273631840796,0.8059701492537313,200.0
B,perm,mean32,16,25,esteps,,,,,,,,0.6218905472636815,0.8507462686567164,200.0
B,perm,mean32,16,25,esteps_w8,,,,,,,,0.7860696517412935,0.5572139303482587,200.0
B,perm,mean32,16,25,dwell,,,,,,,,0.0845771144278607,0.5174129353233831,200.0
B,perm,mean32,16,25,stayp_w8,,,,,,,,0.024875621890547265,0.06965174129353234,200.0
B,perm,mean32,16,25,nll_w8,,,,,,,,0.3582089552238806,0.5323383084577115,200.0
B,perm,mean32,16,30,absorb,,,,,,,,0.004975124378109453,0.03482587064676617,200.0
B,perm,mean32,16,30,absorb_w8,,,,,,,,0.004975124378109453,0.21890547263681592,200.0
B,perm,mean32,16,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,16,30,absorb_max_w8,,,,,,,,0.004975124378109453,0.2537313432835821,200.0
B,perm,mean32,16,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.09950248756218906,200.0
B,perm,mean32,16,30,emp_pool,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,16,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.04975124378109453,200.0
B,perm,mean32,16,30,emp_time,,,,,,,,0.004975124378109453,0.05970149253731343,200.0
B,perm,mean32,16,30,esteps,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,16,30,esteps_w8,,,,,,,,0.004975124378109453,0.04975124378109453,200.0
B,perm,mean32,16,30,dwell,,,,,,,,0.004975124378109453,0.746268656716418,200.0
B,perm,mean32,16,30,stayp_w8,,,,,,,,0.004975124378109453,0.014925373134328358,200.0
B,perm,mean32,16,30,nll_w8,,,,,,,,0.263681592039801,0.48756218905472637,200.0
B,detect,mean32,32,20,absorb,0.5211653386454184,0.5211653386454184,0.5239043824701195,0.5239043824701195,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,absorb_w8,0.5241533864541833,0.5241533864541833,0.5298804780876494,0.5298804780876494,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,absorb_drift,0.5814243027888446,0.5814243027888446,0.577191235059761,0.577191235059761,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,absorb_max_w8,0.4937749003984064,0.5062250996015936,0.5004980079681275,0.5004980079681275,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,frac_hirisk_w8,0.44173306772908366,0.5582669322709164,0.4546812749003984,0.5453187250996017,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,emp_pool,0.4175796812749004,0.5824203187250996,0.43177290836653387,0.5682270916334662,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,emp_pool_w8,0.45891434262948205,0.541085657370518,0.47858565737051795,0.521414342629482,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,emp_time,0.4011454183266932,0.5988545816733069,0.4347609561752988,0.5652390438247012,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,esteps,0.5654880478087649,0.5654880478087649,0.5697211155378487,0.5697211155378487,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,esteps_w8,0.5625,0.5625,0.5483067729083665,0.5483067729083665,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,dwell,0.43999003984063745,0.5600099601593626,0.48854581673306774,0.5114541832669323,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,stayp_w8,0.4743525896414343,0.5256474103585658,0.48356573705179284,0.5164342629482072,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,20,nll_w8,0.4320219123505976,0.5679780876494024,0.43774900398406374,0.5622509960159363,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,32,25,absorb,0.4955179282868526,0.5044820717131474,0.5089641434262948,0.5089641434262948,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,absorb_w8,0.4760956175298805,0.5239043824701195,0.4865537848605578,0.5134462151394422,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,absorb_drift,0.476593625498008,0.523406374501992,0.48854581673306774,0.5114541832669323,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,absorb_max_w8,0.5428286852589641,0.5428286852589641,0.5448207171314741,0.5448207171314741,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,frac_hirisk_w8,0.5004980079681275,0.5004980079681275,0.48406374501992033,0.5159362549800797,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,emp_pool,0.398406374501992,0.601593625498008,0.4073705179282869,0.5926294820717131,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,emp_pool_w8,0.45567729083665337,0.5443227091633467,0.4636454183266932,0.5363545816733069,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,emp_time,0.4810756972111554,0.5189243027888446,0.499003984063745,0.500996015936255,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,esteps,0.5064741035856574,0.5064741035856574,0.5149402390438247,0.5149402390438247,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,esteps_w8,0.49850597609561753,0.5014940239043825,0.5,0.5,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,dwell,0.49477091633466136,0.5052290836653386,0.4960159362549801,0.5039840637450199,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,stayp_w8,0.4252988047808765,0.5747011952191234,0.4302788844621514,0.5697211155378485,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,25,nll_w8,0.5353585657370518,0.5353585657370518,0.5333665338645418,0.5333665338645418,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,32,30,absorb,0.3025398406374502,0.6974601593625498,0.4048804780876494,0.5951195219123506,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,absorb_w8,0.3331673306772908,0.6668326693227091,0.4536852589641434,0.5463147410358566,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,absorb_drift,0.29382470119521914,0.7061752988047809,0.38645418326693226,0.6135458167330677,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,absorb_max_w8,0.34337649402390436,0.6566235059760956,0.424800796812749,0.575199203187251,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,frac_hirisk_w8,0.33839641434262946,0.6616035856573705,0.4636454183266932,0.5363545816733069,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,emp_pool,0.28212151394422313,0.7178784860557769,0.3715139442231076,0.6284860557768924,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,emp_pool_w8,0.24252988047808766,0.7574701195219123,0.3600597609561753,0.6399402390438247,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,emp_time,0.27141434262948205,0.728585657370518,0.36354581673306774,0.6364541832669323,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,esteps,0.6431772908366534,0.6431772908366534,0.5906374501992032,0.5906374501992032,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,esteps_w8,0.599601593625498,0.599601593625498,0.5866533864541833,0.5866533864541833,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,dwell,0.36130478087649404,0.638695219123506,0.48804780876494025,0.5119521912350598,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,stayp_w8,0.2534860557768924,0.7465139442231076,0.35258964143426297,0.647410358565737,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,32,30,nll_w8,0.5194223107569721,0.5194223107569721,0.4805776892430279,0.5194223107569721,0.750996015936255,2008.0,512.0,,,
B,perm,mean32,32,20,absorb,,,,,,,,0.7810945273631841,0.7213930348258707,200.0
B,perm,mean32,32,20,absorb_w8,,,,,,,,0.8109452736318408,0.7412935323383084,200.0
B,perm,mean32,32,20,absorb_drift,,,,,,,,0.024875621890547265,0.01990049751243781,200.0
B,perm,mean32,32,20,absorb_max_w8,,,,,,,,0.9552238805970149,0.9950248756218906,200.0
B,perm,mean32,32,20,frac_hirisk_w8,,,,,,,,0.1044776119402985,0.24875621890547264,200.0
B,perm,mean32,32,20,emp_pool,,,,,,,,0.05970149253731343,0.15920398009950248,200.0
B,perm,mean32,32,20,emp_pool_w8,,,,,,,,0.5174129353233831,0.7810945273631841,200.0
B,perm,mean32,32,20,emp_time,,,,,,,,0.07960199004975124,0.3333333333333333,200.0
B,perm,mean32,32,20,esteps,,,,,,,,0.05970149253731343,0.04975124378109453,200.0
B,perm,mean32,32,20,esteps_w8,,,,,,,,0.09950248756218906,0.19900497512437812,200.0
B,perm,mean32,32,20,dwell,,,,,,,,0.04975124378109453,0.8109452736318408,200.0
B,perm,mean32,32,20,stayp_w8,,,,,,,,0.47761194029850745,0.6915422885572139,200.0
B,perm,mean32,32,20,nll_w8,,,,,,,,0.06467661691542288,0.07960199004975124,200.0
B,perm,mean32,32,25,absorb,,,,,,,,0.9651741293532339,0.9054726368159204,200.0
B,perm,mean32,32,25,absorb_w8,,,,,,,,0.7910447761194029,0.8656716417910447,200.0
B,perm,mean32,32,25,absorb_drift,,,,,,,,0.5522388059701493,0.7960199004975125,200.0
B,perm,mean32,32,25,absorb_max_w8,,,,,,,,0.5522388059701493,0.5422885572139303,200.0
B,perm,mean32,32,25,frac_hirisk_w8,,,,,,,,1.0,0.6865671641791045,200.0
B,perm,mean32,32,25,emp_pool,,,,,,,,0.029850746268656716,0.05472636815920398,200.0
B,perm,mean32,32,25,emp_pool_w8,,,,,,,,0.3781094527363184,0.48756218905472637,200.0
B,perm,mean32,32,25,emp_time,,,,,,,,0.7711442786069652,0.9900497512437811,200.0
B,perm,mean32,32,25,esteps,,,,,,,,0.8756218905472637,0.7064676616915423,200.0
B,perm,mean32,32,25,esteps_w8,,,,,,,,0.9751243781094527,1.0,200.0
B,perm,mean32,32,25,dwell,,,,,,,,0.8208955223880597,0.9253731343283582,200.0
B,perm,mean32,32,25,stayp_w8,,,,,,,,0.04477611940298507,0.04477611940298507,200.0
B,perm,mean32,32,25,nll_w8,,,,,,,,0.3482587064676617,0.3482587064676617,200.0
B,perm,mean32,32,30,absorb,,,,,,,,0.004975124378109453,0.03482587064676617,200.0
B,perm,mean32,32,30,absorb_w8,,,,,,,,0.004975124378109453,0.4577114427860697,200.0
B,perm,mean32,32,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,32,30,absorb_max_w8,,,,,,,,0.004975124378109453,0.10945273631840796,200.0
B,perm,mean32,32,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.2736318407960199,200.0
B,perm,mean32,32,30,emp_pool,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,32,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,32,30,emp_time,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,32,30,esteps,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,32,30,esteps_w8,,,,,,,,0.009950248756218905,0.009950248756218905,200.0
B,perm,mean32,32,30,dwell,,,,,,,,0.004975124378109453,0.746268656716418,200.0
B,perm,mean32,32,30,stayp_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,32,30,nll_w8,,,,,,,,0.6268656716417911,0.582089552238806,200.0
B,detect,mean32,64,20,absorb,0.5540338645418327,0.5540338645418327,0.5423306772908366,0.5423306772908366,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,absorb_w8,0.5547808764940239,0.5547808764940239,0.5483067729083665,0.5483067729083665,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,absorb_drift,0.5149402390438247,0.5149402390438247,0.5089641434262948,0.5089641434262948,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,absorb_max_w8,0.5385956175298805,0.5385956175298805,0.5363545816733067,0.5363545816733067,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,frac_hirisk_w8,0.5039840637450199,0.5039840637450199,0.5104581673306773,0.5104581673306773,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,emp_pool,0.46489043824701193,0.5351095617529881,0.49850597609561753,0.5014940239043825,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,emp_pool_w8,0.48705179282868527,0.5129482071713147,0.5109561752988048,0.5109561752988048,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,emp_time,0.4006474103585657,0.5993525896414342,0.4531872509960159,0.546812749003984,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,esteps,0.4469621513944223,0.5530378486055777,0.4531872509960159,0.546812749003984,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,esteps_w8,0.5582669322709163,0.5582669322709163,0.5388446215139442,0.5388446215139442,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,dwell,0.4646414342629482,0.5353585657370519,0.48530876494023906,0.514691235059761,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,stayp_w8,0.4028884462151394,0.5971115537848606,0.41284860557768926,0.5871513944223108,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,20,nll_w8,0.425796812749004,0.5742031872509961,0.43376494023904383,0.5662350597609562,0.6444223107569721,2008.0,512.0,,,
B,detect,mean32,64,25,absorb,0.46389442231075695,0.536105577689243,0.48406374501992033,0.5159362549800797,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,absorb_w8,0.5249003984063745,0.5249003984063745,0.5209163346613546,0.5209163346613546,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,absorb_drift,0.40239043824701193,0.5976095617529881,0.42380478087649404,0.576195219123506,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,absorb_max_w8,0.4604083665338645,0.5395916334661355,0.476593625498008,0.523406374501992,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,frac_hirisk_w8,0.5258964143426295,0.5258964143426295,0.5378486055776892,0.5378486055776892,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,emp_pool,0.42106573705179284,0.5789342629482072,0.4397410358565737,0.5602589641434264,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,emp_pool_w8,0.3794820717131474,0.6205179282868526,0.3954183266932271,0.6045816733067729,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,emp_time,0.3827191235059761,0.6172808764940239,0.3894422310756972,0.6105577689243028,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,esteps,0.4335159362549801,0.5664840637450199,0.4397410358565737,0.5602589641434264,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,esteps_w8,0.4292828685258964,0.5707171314741035,0.42380478087649404,0.576195219123506,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,dwell,0.5249003984063745,0.5249003984063745,0.44621513944223107,0.5537848605577689,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,stayp_w8,0.4651394422310757,0.5348605577689243,0.4626494023904382,0.5373505976095618,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,25,nll_w8,0.5052290836653387,0.5052290836653387,0.5024900398406374,0.5024900398406374,0.5249003984063745,2008.0,512.0,,,
B,detect,mean32,64,30,absorb,0.2295816733067729,0.7704183266932271,0.32768924302788843,0.6723107569721116,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,absorb_w8,0.24452191235059761,0.7554780876494024,0.34213147410358563,0.6578685258964143,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,absorb_drift,0.23730079681274902,0.762699203187251,0.3237051792828685,0.6762948207171315,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,absorb_max_w8,0.261703187250996,0.7382968127490039,0.3376494023904382,0.6623505976095618,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,frac_hirisk_w8,0.2410358565737052,0.7589641434262948,0.32121513944223107,0.6787848605577689,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,emp_pool,0.21862549800796813,0.7813745019920318,0.2993027888446215,0.7006972111553784,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,emp_pool_w8,0.18625498007968128,0.8137450199203187,0.2749003984063745,0.7250996015936255,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,emp_time,0.22758964143426294,0.772410358565737,0.30727091633466136,0.6927290836653386,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,esteps,0.525398406374502,0.525398406374502,0.5059760956175299,0.5059760956175299,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,esteps_w8,0.5348605577689243,0.5348605577689243,0.49427290836653387,0.5057270916334662,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,dwell,0.31947211155378485,0.6805278884462151,0.4452191235059761,0.5547808764940239,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,stayp_w8,0.2704183266932271,0.7295816733067729,0.3560756972111554,0.6439243027888446,0.750996015936255,2008.0,512.0,,,
B,detect,mean32,64,30,nll_w8,0.546812749003984,0.546812749003984,0.5149402390438247,0.5149402390438247,0.750996015936255,2008.0,512.0,,,
B,perm,mean32,64,20,absorb,,,,,,,,0.4427860696517413,0.5920398009950248,200.0
B,perm,mean32,64,20,absorb_w8,,,,,,,,0.5124378109452736,0.5771144278606966,200.0
B,perm,mean32,64,20,absorb_drift,,,,,,,,0.7412935323383084,0.900497512437811,200.0
B,perm,mean32,64,20,absorb_max_w8,,,,,,,,0.6865671641791045,0.7213930348258707,200.0
B,perm,mean32,64,20,frac_hirisk_w8,,,,,,,,0.8805970149253731,0.7960199004975125,200.0
B,perm,mean32,64,20,emp_pool,,,,,,,,0.3333333333333333,0.9701492537313433,200.0
B,perm,mean32,64,20,emp_pool_w8,,,,,,,,0.7810945273631841,0.8407960199004975,200.0
B,perm,mean32,64,20,emp_time,,,,,,,,0.03980099502487562,0.43781094527363185,200.0
B,perm,mean32,64,20,esteps,,,,,,,,0.1890547263681592,0.23383084577114427,200.0
B,perm,mean32,64,20,esteps_w8,,,,,,,,0.0945273631840796,0.263681592039801,200.0
B,perm,mean32,64,20,dwell,,,,,,,,0.13930348258706468,0.6666666666666666,200.0
B,perm,mean32,64,20,stayp_w8,,,,,,,,0.01990049751243781,0.024875621890547265,200.0
B,perm,mean32,64,20,nll_w8,,,,,,,,0.05970149253731343,0.0845771144278607,200.0
B,perm,mean32,64,25,absorb,,,,,,,,0.6119402985074627,0.8159203980099502,200.0
B,perm,mean32,64,25,absorb_w8,,,,,,,,0.835820895522388,0.845771144278607,200.0
B,perm,mean32,64,25,absorb_drift,,,,,,,,0.004975124378109453,0.024875621890547265,200.0
B,perm,mean32,64,25,absorb_max_w8,,,,,,,,0.6019900497512438,0.7810945273631841,200.0
B,perm,mean32,64,25,frac_hirisk_w8,,,,,,,,0.43781094527363185,0.2537313432835821,200.0
B,perm,mean32,64,25,emp_pool,,,,,,,,0.03980099502487562,0.12935323383084577,200.0
B,perm,mean32,64,25,emp_pool_w8,,,,,,,,0.009950248756218905,0.01990049751243781,200.0
B,perm,mean32,64,25,emp_time,,,,,,,,0.03482587064676617,0.03980099502487562,200.0
B,perm,mean32,64,25,esteps,,,,,,,,0.05472636815920398,0.08955223880597014,200.0
B,perm,mean32,64,25,esteps_w8,,,,,,,,0.05472636815920398,0.04477611940298507,200.0
B,perm,mean32,64,25,dwell,,,,,,,,0.38308457711442784,0.15920398009950248,200.0
B,perm,mean32,64,25,stayp_w8,,,,,,,,0.3781094527363184,0.3283582089552239,200.0
B,perm,mean32,64,25,nll_w8,,,,,,,,0.9154228855721394,0.945273631840796,200.0
