action_steps,arm,bench,benchmark,category,first_trigger_query,inference_calls,init_state_id,interventions,max_rr,perturbation,physical_steps,random_first_query,rc,skipped,status,success,tag,task_id,task_name,wall
520,hold16_random,pro-swap,pro,,31,48,17,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task05-init17,5,,235.7
520,native,pro-swap,pro,,,52,19,0,1.0,swap,0,,0,False,completed,False,pro-swap-task05-init19,5,,203.8
520,native,pro-swap,pro,,,52,0,0,0.803030303030303,swap,0,,0,False,completed,False,pro-swap-task06-init00,6,,200.8
520,hold16_random,pro-swap,pro,,15,44,1,5,0.6212121212121212,swap,80,15,0,False,completed,False,pro-swap-task06-init01,6,,184.4
520,hold16,pro-swap,pro,,19,44,19,5,1.0,swap,80,,0,False,completed,False,pro-swap-task05-init19,5,,221.1
520,hold16_random,pro-swap,pro,,39,49,0,2,0.803030303030303,swap,32,39,0,False,completed,False,pro-swap-task06-init00,6,,206.3
520,hold16,pro-swap,pro,,32,49,2,2,0.9090909090909091,swap,32,,0,False,completed,False,pro-swap-task06-init02,6,,178.7
520,native,pro-swap,pro,,,52,16,0,1.0,swap,0,,0,False,completed,False,pro-swap-task05-init16,5,,313.5
520,hold16_random,pro-swap,pro,,40,49,2,2,1.0,swap,32,40,0,False,completed,False,pro-swap-task06-init02,6,,193.0
520,native,pro-swap,pro,,,52,1,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init01,6,,225.1
520,hold16,pro-swap,pro,,27,46,3,4,0.9242424242424242,swap,60,,0,False,completed,False,pro-swap-task06-init03,6,,194.4
520,hold16,pro-swap,pro,,21,49,0,2,0.6212121212121212,swap,32,,0,False,completed,False,pro-swap-task06-init00,6,,246.5
520,hold16,pro-swap,pro,,26,49,4,2,0.5757575757575758,swap,32,,0,False,completed,False,pro-swap-task06-init04,6,,194.8
520,native,pro-swap,pro,,,52,5,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init05,6,,186.1
520,hold16_random,pro-swap,pro,,36,49,3,2,0.9696969696969697,swap,32,36,0,False,completed,False,pro-swap-task06-init03,6,,210.3
520,hold16_random,pro-swap,pro,,18,44,18,5,1.0,swap,80,18,0,False,completed,False,pro-swap-task05-init18,5,,279.3
520,hold16,pro-swap,pro,,20,49,5,2,0.696969696969697,swap,32,,0,False,completed,False,pro-swap-task06-init05,6,,192.5
520,native,pro-swap,pro,,,52,2,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init02,6,,247.2
520,native,pro-swap,pro,,,52,3,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init03,6,,244.4
520,hold16_random,pro-swap,pro,,27,46,4,4,0.9696969696969697,swap,60,27,0,False,completed,False,pro-swap-task06-init04,6,,222.3
520,native,pro-swap,pro,,,52,7,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init07,6,,191.9
520,native,pro-swap,pro,,,52,6,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init06,6,,200.2
520,hold16_random,pro-swap,pro,,35,48,7,3,1.0,swap,40,35,0,False,completed,False,pro-swap-task06-init07,6,,170.9
520,hold16_random,pro-swap,pro,,14,44,5,5,0.45454545454545453,swap,80,14,0,False,completed,False,pro-swap-task06-init05,6,,220.1
520,hold16,pro-swap,pro,,30,48,1,3,1.0,swap,48,,0,False,completed,False,pro-swap-task06-init01,6,,288.8
520,hold16,pro-swap,pro,,41,49,6,2,1.0,swap,32,,0,False,completed,False,pro-swap-task06-init06,6,,210.9
520,native,pro-swap,pro,,,52,8,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init08,6,,199.8
520,hold16_random,pro-swap,pro,,37,49,8,2,1.0,swap,32,37,0,False,completed,False,pro-swap-task06-init08,6,,195.9
520,hold16_random,pro-swap,pro,,31,48,9,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task06-init09,6,,175.1
520,hold16,pro-swap,pro,,30,48,10,3,1.0,swap,48,,0,False,completed,False,pro-swap-task06-init10,6,,169.1
520,hold16,pro-swap,pro,,32,49,7,2,0.9545454545454546,swap,32,,0,False,completed,False,pro-swap-task06-init07,6,,232.5
520,native,pro-swap,pro,,,52,9,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init09,6,,216.9
520,hold16_random,pro-swap,pro,,21,46,10,4,0.9242424242424242,swap,64,21,0,False,completed,False,pro-swap-task06-init10,6,,189.4
520,hold16,pro-swap,pro,,20,49,8,2,1.0,swap,32,,0,False,completed,False,pro-swap-task06-init08,6,,236.0
520,native,pro-swap,pro,,,52,4,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init04,6,,317.3
520,hold16,pro-swap,pro,,35,48,12,3,0.8484848484848485,swap,40,,0,False,completed,False,pro-swap-task06-init12,6,,180.5
520,hold16,pro-swap,pro,,21,49,11,2,0.803030303030303,swap,32,,0,False,completed,False,pro-swap-task06-init11,6,,202.3
520,hold16_random,pro-swap,pro,,26,46,6,4,0.4090909090909091,swap,64,26,0,False,completed,False,pro-swap-task06-init06,6,,284.4
520,native,pro-swap,pro,,,52,13,0,0.7878787878787878,swap,0,,0,False,completed,False,pro-swap-task06-init13,6,,182.7
520,hold16_random,pro-swap,pro,,21,46,11,4,0.5909090909090909,swap,64,21,0,False,completed,False,pro-swap-task06-init11,6,,209.4
520,hold16,pro-swap,pro,,35,48,13,3,0.6666666666666666,swap,40,,0,False,completed,False,pro-swap-task06-init13,6,,198.2
520,native,pro-swap,pro,,,52,10,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init10,6,,248.9
520,native,pro-swap,pro,,,52,15,0,0.8636363636363636,swap,0,,0,False,completed,False,pro-swap-task06-init15,6,,194.5
520,hold16_random,pro-swap,pro,,38,49,15,2,0.7272727272727273,swap,32,38,0,False,completed,False,pro-swap-task06-init15,6,,182.0
520,native,pro-swap,pro,,,52,11,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init11,6,,258.9
520,hold16,pro-swap,pro,,35,48,14,3,0.6515151515151515,swap,40,,0,False,completed,False,pro-swap-task06-init14,6,,208.1
520,hold16_random,pro-swap,pro,,18,44,13,5,0.45454545454545453,swap,80,18,0,False,completed,False,pro-swap-task06-init13,6,,223.9
520,hold16_random,pro-swap,pro,,39,49,12,2,0.6515151515151515,swap,32,39,0,False,completed,False,pro-swap-task06-init12,6,,237.3
520,native,pro-swap,pro,,,52,14,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init14,6,,215.1
520,hold16,pro-swap,pro,,20,49,9,2,0.6060606060606061,swap,32,,0,False,completed,False,pro-swap-task06-init09,6,,313.1
520,native,pro-swap,pro,,,52,16,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init16,6,,207.6
520,hold16_random,pro-swap,pro,,32,48,17,3,0.7575757575757576,swap,48,32,0,False,completed,False,pro-swap-task06-init17,6,,187.3
520,hold16_random,pro-swap,pro,,37,49,16,2,1.0,swap,32,37,0,False,completed,False,pro-swap-task06-init16,6,,219.7
520,hold16,pro-swap,pro,,21,48,15,3,0.6060606060606061,swap,48,,0,False,completed,False,pro-swap-task06-init15,6,,234.2
520,hold16,pro-swap,pro,,41,51,18,1,0.5757575757575758,swap,16,,0,False,completed,False,pro-swap-task06-init18,6,,193.8
520,native,pro-swap,pro,,,52,17,0,0.9848484848484849,swap,0,,0,False,completed,False,pro-swap-task06-init17,6,,222.9
520,hold16_random,pro-swap,pro,,31,48,18,3,0.8333333333333334,swap,48,31,0,False,completed,False,pro-swap-task06-init18,6,,207.0
520,hold16,pro-swap,pro,,27,48,16,3,0.6515151515151515,swap,48,,0,False,completed,False,pro-swap-task06-init16,6,,245.7
520,native,pro-swap,pro,,,52,12,0,0.7575757575757576,swap,0,,0,False,completed,False,pro-swap-task06-init12,6,,321.9
520,hold16_random,pro-swap,pro,,19,44,19,5,0.7424242424242424,swap,80,19,0,False,completed,False,pro-swap-task06-init19,6,,209.2
520,hold16,pro-swap,pro,,26,49,19,2,1.0,swap,32,,0,False,completed,False,pro-swap-task06-init19,6,,215.3
520,hold16_random,pro-swap,pro,,17,44,14,5,0.7121212121212122,swap,80,17,0,False,completed,False,pro-swap-task06-init14,6,,283.6
520,hold16,pro-swap,pro,,14,51,0,1,0.45454545454545453,swap,16,,0,False,completed,False,pro-swap-task07-init00,7,,202.8
520,native,pro-swap,pro,,,52,18,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init18,6,,245.1
520,native,pro-swap,pro,,,52,1,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init01,7,,202.0
520,native,pro-swap,pro,,,52,19,0,1.0,swap,0,,0,False,completed,False,pro-swap-task06-init19,6,,252.7
520,hold16,pro-swap,pro,,14,46,1,4,1.0,swap,64,,0,False,completed,False,pro-swap-task07-init01,7,,209.6
520,native,pro-swap,pro,,,52,3,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init03,7,,209.6
520,hold16_random,pro-swap,pro,,47,51,3,1,1.0,swap,16,47,0,False,completed,False,pro-swap-task07-init03,7,,195.3
520,hold16,pro-swap,pro,,14,49,2,2,1.0,swap,32,,0,False,completed,False,pro-swap-task07-init02,7,,222.3
520,hold16,pro-swap,pro,,32,49,17,2,0.7575757575757576,swap,32,,0,False,completed,False,pro-swap-task06-init17,6,,313.3
520,hold16_random,pro-swap,pro,,41,49,0,2,0.45454545454545453,swap,32,41,0,False,completed,False,pro-swap-task07-init00,7,,255.9
520,native,pro-swap,pro,,,52,2,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init02,7,,235.8
520,hold16_random,pro-swap,pro,,40,49,1,2,1.0,swap,32,40,0,False,completed,False,pro-swap-task07-init01,7,,255.0
520,native,pro-swap,pro,,,52,4,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init04,7,,219.1
520,hold16,pro-swap,pro,,14,44,6,5,1.0,swap,80,,0,False,completed,False,pro-swap-task07-init06,7,,181.3
520,hold16_random,pro-swap,pro,,38,49,4,2,1.0,swap,32,38,0,False,completed,False,pro-swap-task07-init04,7,,227.6
520,hold16,pro-swap,pro,,14,48,3,3,0.9545454545454546,swap,48,,0,False,completed,False,pro-swap-task07-init03,7,,245.6
520,hold16_random,pro-swap,pro,,35,48,5,3,1.0,swap,40,35,0,False,completed,False,pro-swap-task07-init05,7,,199.9
520,native,pro-swap,pro,,,52,5,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init05,7,,224.9
520,hold16_random,pro-swap,pro,,31,48,6,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task07-init06,7,,204.8
520,hold16,pro-swap,pro,,14,49,4,2,0.9090909090909091,swap,32,,0,False,completed,False,pro-swap-task07-init04,7,,252.4
520,native,pro-swap,pro,,,52,0,0,0.45454545454545453,swap,0,,0,False,completed,False,pro-swap-task07-init00,7,,351.2
520,hold16,pro-swap,pro,,17,46,8,4,0.5909090909090909,swap,64,,0,False,completed,False,pro-swap-task07-init08,7,,194.9
520,hold16_random,pro-swap,pro,,35,48,7,3,0.7121212121212122,swap,40,35,0,False,completed,False,pro-swap-task07-init07,7,,215.5
520,hold16,pro-swap,pro,,28,48,7,3,0.7878787878787878,swap,48,,0,False,completed,False,pro-swap-task07-init07,7,,221.7
520,native,pro-swap,pro,,,52,9,0,0.9545454545454546,swap,0,,0,False,completed,False,pro-swap-task07-init09,7,,195.5
520,native,pro-swap,pro,,,52,6,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init06,7,,250.1
520,hold16_random,pro-swap,pro,,31,48,2,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task07-init02,7,,321.4
520,native,pro-swap,pro,,,52,7,0,0.7121212121212122,swap,0,,0,False,completed,False,pro-swap-task07-init07,7,,250.2
520,hold16,pro-swap,pro,,14,51,9,1,0.7575757575757576,swap,16,,0,False,completed,False,pro-swap-task07-init09,7,,213.7
520,hold16_random,pro-swap,pro,,31,48,11,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task07-init11,7,,187.8
520,hold16,pro-swap,pro,,14,48,10,3,1.0,swap,48,,0,False,completed,False,pro-swap-task07-init10,7,,209.1
520,hold16_random,pro-swap,pro,,25,46,8,4,0.5909090909090909,swap,64,25,0,False,completed,False,pro-swap-task07-init08,7,,240.0
520,hold16,pro-swap,pro,,14,44,5,5,1.0,swap,80,,0,False,completed,False,pro-swap-task07-init05,7,,302.1
520,native,pro-swap,pro,,,52,10,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init10,7,,222.1
520,native,pro-swap,pro,,,52,11,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init11,7,,207.7
520,hold16_random,pro-swap,pro,,36,49,9,2,0.9545454545454546,swap,32,36,0,False,completed,False,pro-swap-task07-init09,7,,249.3
520,native,pro-swap,pro,,,52,12,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init12,7,,217.2
520,hold16_random,pro-swap,pro,,17,44,13,5,1.0,swap,80,17,0,False,completed,False,pro-swap-task07-init13,7,,194.1
520,hold16,pro-swap,pro,,14,48,11,3,1.0,swap,48,,0,False,completed,False,pro-swap-task07-init11,7,,237.0
520,hold16_random,pro-swap,pro,,31,48,12,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task07-init12,7,,216.9
520,hold16,pro-swap,pro,,14,44,12,5,1.0,swap,80,,0,False,completed,False,pro-swap-task07-init12,7,,230.6
520,native,pro-swap,pro,,,52,13,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init13,7,,225.9
520,hold16,pro-swap,pro,,14,51,14,1,0.4696969696969697,swap,16,,0,False,completed,False,pro-swap-task07-init14,7,,198.8
520,native,pro-swap,pro,,,52,8,0,0.5909090909090909,swap,0,,0,False,completed,False,pro-swap-task07-init08,7,,333.5
520,hold16,pro-swap,pro,,14,46,16,4,1.0,swap,64,,0,False,completed,False,pro-swap-task07-init16,7,,190.7
520,hold16_random,pro-swap,pro,,38,49,14,2,0.4696969696969697,swap,32,38,0,False,completed,False,pro-swap-task07-init14,7,,207.6
520,hold16_random,pro-swap,pro,,34,48,15,3,1.0,swap,48,34,0,False,completed,False,pro-swap-task07-init15,7,,207.6
520,hold16,pro-swap,pro,,43,50,15,2,1.0,swap,20,,0,False,completed,False,pro-swap-task07-init15,7,,212.3
520,hold16_random,pro-swap,pro,,22,46,10,4,1.0,swap,64,22,0,False,completed,False,pro-swap-task07-init10,7,,309.5
520,native,pro-swap,pro,,,52,17,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init17,7,,193.0
520,native,pro-swap,pro,,,52,15,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init15,7,,235.7
520,native,pro-swap,pro,,,52,14,0,0.4696969696969697,swap,0,,0,False,completed,False,pro-swap-task07-init14,7,,251.3
520,hold16,pro-swap,pro,,33,49,17,2,0.5606060606060606,swap,32,,0,False,completed,False,pro-swap-task07-init17,7,,200.8
520,hold16,pro-swap,pro,,14,49,18,2,0.9696969696969697,swap,32,,0,False,completed,False,pro-swap-task07-init18,7,,188.6
520,hold16_random,pro-swap,pro,,15,44,16,5,1.0,swap,80,15,0,False,completed,False,pro-swap-task07-init16,7,,220.8
520,hold16,pro-swap,pro,,14,44,13,5,1.0,swap,80,,0,False,completed,False,pro-swap-task07-init13,7,,295.6
520,native,pro-swap,pro,,,52,19,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init19,7,,189.2
520,native,pro-swap,pro,,,52,18,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init18,7,,211.7
520,hold16_random,pro-swap,pro,,22,46,17,4,0.4090909090909091,swap,64,22,0,False,completed,False,pro-swap-task07-init17,7,,219.2
520,hold16_random,pro-swap,pro,,40,49,19,2,1.0,swap,32,40,0,False,completed,False,pro-swap-task07-init19,7,,191.6
520,hold16,pro-swap,pro,,14,46,19,4,0.9696969696969697,swap,60,,0,False,completed,False,pro-swap-task07-init19,7,,215.4
520,native,pro-swap,pro,,,52,0,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init00,8,,241.8
520,native,pro-swap,pro,,,52,16,0,1.0,swap,0,,0,False,completed,False,pro-swap-task07-init16,7,,307.1
520,hold16_random,pro-swap,pro,,31,48,18,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task07-init18,7,,267.2
520,hold16,pro-swap,pro,,19,44,0,5,1.0,swap,80,,0,False,completed,False,pro-swap-task08-init00,8,,237.7
520,hold16_random,pro-swap,pro,,15,44,1,5,1.0,swap,80,15,0,False,completed,False,pro-swap-task08-init01,8,,221.6
520,native,pro-swap,pro,,,52,1,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init01,8,,238.3
520,hold16_random,pro-swap,pro,,30,48,0,3,1.0,swap,48,30,0,False,completed,False,pro-swap-task08-init00,8,,239.8
520,hold16,pro-swap,pro,,17,44,2,5,1.0,swap,80,,0,False,completed,False,pro-swap-task08-init02,8,,221.0
520,hold16,pro-swap,pro,,24,46,3,4,1.0,swap,64,,0,False,completed,False,pro-swap-task08-init03,8,,228.7
520,hold16_random,pro-swap,pro,,28,47,2,4,1.0,swap,50,28,0,False,completed,False,pro-swap-task08-init02,8,,234.7
520,hold16_random,pro-swap,pro,,31,48,3,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task08-init03,8,,229.3
520,hold16,pro-swap,pro,,20,45,4,5,1.0,swap,70,,0,False,completed,False,pro-swap-task08-init04,8,,219.2
520,native,pro-swap,pro,,,52,3,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init03,8,,243.7
520,native,pro-swap,pro,,,52,2,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init02,8,,261.5
520,hold16,pro-swap,pro,,24,47,5,4,1.0,swap,50,,0,False,completed,False,pro-swap-task08-init05,8,,227.1
520,native,pro-swap,pro,,,52,5,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init05,8,,232.5
520,hold16_random,pro-swap,pro,,17,44,4,5,1.0,swap,80,17,0,False,completed,False,pro-swap-task08-init04,8,,240.8
520,hold16,pro-swap,pro,,17,44,1,5,1.0,swap,80,,0,False,completed,False,pro-swap-task08-init01,8,,303.3
520,native,pro-swap,pro,,,52,6,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init06,8,,234.9
520,hold16_random,pro-swap,pro,,31,48,5,3,1.0,swap,48,31,0,False,completed,False,pro-swap-task08-init05,8,,236.7
520,hold16,pro-swap,pro,,24,48,6,3,1.0,swap,48,,0,False,completed,False,pro-swap-task08-init06,8,,227.7
520,native,pro-swap,pro,,,52,7,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init07,8,,224.3
520,hold16_random,pro-swap,pro,,36,49,7,2,1.0,swap,32,36,0,False,completed,False,pro-swap-task08-init07,8,,226.3
520,hold16,pro-swap,pro,,16,44,7,5,1.0,swap,80,,0,False,completed,False,pro-swap-task08-init07,8,,232.6
520,native,pro-swap,pro,,,52,8,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init08,8,,232.6
520,hold16_random,pro-swap,pro,,39,49,8,2,1.0,swap,32,39,0,False,completed,False,pro-swap-task08-init08,8,,230.8
520,hold16,pro-swap,pro,,24,48,8,3,1.0,swap,48,,0,False,completed,False,pro-swap-task08-init08,8,,236.8
520,hold16_random,pro-swap,pro,,38,49,9,2,1.0,swap,32,38,0,False,completed,False,pro-swap-task08-init09,8,,223.7
520,native,pro-swap,pro,,,52,4,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init04,8,,318.7
520,hold16,pro-swap,pro,,25,46,10,4,1.0,swap,64,,0,False,completed,False,pro-swap-task08-init10,8,,217.0
520,native,pro-swap,pro,,,52,9,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init09,8,,232.6
520,hold16_random,pro-swap,pro,,39,49,10,2,1.0,swap,32,39,0,False,completed,False,pro-swap-task08-init10,8,,227.8
520,hold16,pro-swap,pro,,19,44,11,5,1.0,swap,80,,0,False,completed,False,pro-swap-task08-init11,8,,222.4
520,native,pro-swap,pro,,,52,10,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init10,8,,241.3
520,hold16_random,pro-swap,pro,,40,49,11,2,1.0,swap,32,40,0,False,completed,False,pro-swap-task08-init11,8,,230.6
520,native,pro-swap,pro,,,52,11,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init11,8,,243.2
520,hold16_random,pro-swap,pro,,15,44,6,5,1.0,swap,80,15,0,False,completed,False,pro-swap-task08-init06,8,,298.6
520,hold16,pro-swap,pro,,23,48,12,3,1.0,swap,48,,0,False,completed,False,pro-swap-task08-init12,8,,234.2
520,hold16,pro-swap,pro,,23,46,9,4,1.0,swap,64,,0,False,completed,False,pro-swap-task08-init09,8,,297.0
520,native,pro-swap,pro,,,52,13,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init13,8,,239.8
520,hold16_random,pro-swap,pro,,38,49,12,2,1.0,swap,32,38,0,False,completed,False,pro-swap-task08-init12,8,,247.6
520,hold16,pro-swap,pro,,25,46,13,4,1.0,swap,64,,0,False,completed,False,pro-swap-task08-init13,8,,239.5
520,hold16,pro-swap,pro,,26,46,14,4,1.0,swap,64,,0,False,completed,False,pro-swap-task08-init14,8,,238.6
520,hold16_random,pro-swap,pro,,40,49,13,2,1.0,swap,32,40,0,False,completed,False,pro-swap-task08-init13,8,,252.4
520,native,pro-swap,pro,,,52,14,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init14,8,,249.9
520,native,pro-swap,pro,,,52,12,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init12,8,,317.6
520,native,pro-swap,pro,,,52,15,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init15,8,,245.1
520,hold16_random,pro-swap,pro,,17,44,15,5,1.0,swap,80,17,0,False,completed,False,pro-swap-task08-init15,8,,231.2
520,native,pro-swap,pro,,,52,16,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init16,8,,249.7
520,hold16,pro-swap,pro,,26,48,15,3,1.0,swap,48,,0,False,completed,False,pro-swap-task08-init15,8,,256.2
520,hold16,pro-swap,pro,,25,46,16,4,1.0,swap,64,,0,False,completed,False,pro-swap-task08-init16,8,,250.2
520,hold16_random,pro-swap,pro,,36,49,16,2,1.0,swap,32,36,0,False,completed,False,pro-swap-task08-init16,8,,254.7
520,native,pro-swap,pro,,,52,17,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init17,8,,246.8
520,hold16,pro-swap,pro,,17,44,0,5,1.0,swap,80,,0,False,completed,False,pro-swap-task09-init00,9,,186.8
520,hold16_random,pro-swap,pro,,35,48,17,3,1.0,swap,40,35,0,False,completed,False,pro-swap-task08-init17,8,,246.6
520,hold16_random,pro-swap,pro,,29,48,14,3,1.0,swap,48,29,0,False,completed,False,pro-swap-task08-init14,8,,308.2
520,hold16,pro-swap,pro,,24,48,18,3,1.0,swap,48,,0,False,completed,False,pro-swap-task08-init18,8,,244.2
520,hold16,pro-swap,pro,,17,44,1,5,1.0,swap,80,,0,False,completed,False,pro-swap-task09-init01,9,,186.8
520,hold16_random,pro-swap,pro,,38,49,0,2,1.0,swap,32,38,0,False,completed,False,pro-swap-task09-init00,9,,205.5
520,hold16_random,pro-swap,pro,,18,44,1,5,1.0,swap,80,18,0,False,completed,False,pro-swap-task09-init01,9,,192.6
520,native,pro-swap,pro,,,52,1,0,1.0,swap,0,,0,False,completed,False,pro-swap-task09-init01,9,,198.7
520,hold16_random,pro-swap,pro,,37,49,18,2,1.0,swap,32,37,0,False,completed,False,pro-swap-task08-init18,8,,251.5
520,hold16,pro-swap,pro,,18,46,2,4,1.0,swap,64,,0,False,completed,False,pro-swap-task09-init02,9,,194.1
520,native,pro-swap,pro,,,52,18,0,1.0,swap,0,,0,False,completed,False,pro-swap-task08-init18,8,,264.4
