cohort,suite,task,query,feature,auc,v82_auc,delta,failures,successes,nonzero_failure,nonzero_success
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,acceleration_log_ratio,0.6548295454545454,,,2,352,2,351
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,mobility_log_ratio,0.47301136363636365,,,2,352,1,88
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,token_diversity_contraction,0.6676136363636364,,,2,352,1,110
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,layer_agreement,0.19176136363636365,,,2,352,1,326
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,recent_decoupling,0.5497159090909091,,,2,352,2,348
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,persistent_decoupling,0.6384943181818182,,,2,352,1,143
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,decoupling_occupancy,0.4275568181818182,,,2,352,2,348
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,decoupling,0.6422413793103449,,,2,174,1,75
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,path_decoupling,0.5876436781609196,,,2,174,1,83
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,acceleration_log_ratio,0.764367816091954,,,2,174,2,174
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,mobility_log_ratio,0.39655172413793105,,,2,174,1,99
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,token_diversity_contraction,0.47126436781609193,,,2,174,0,10
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,layer_agreement,0.5689655172413793,,,2,174,2,147
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,recent_decoupling,0.5172413793103449,,,2,174,1,158
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,persistent_decoupling,0.6752873563218391,,,2,174,1,44
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,decoupling_occupancy,0.45977011494252873,,,2,174,1,158
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,decoupling,0.40350877192982454,,,2,57,0,11
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,path_decoupling,0.35964912280701755,,,2,57,0,16
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,acceleration_log_ratio,0.8245614035087719,,,2,57,2,57
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,mobility_log_ratio,0.41228070175438597,,,2,57,2,46
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,token_diversity_contraction,0.4649122807017544,,,2,57,0,4
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,layer_agreement,0.6228070175438597,,,2,57,2,33
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,recent_decoupling,0.5745614035087719,,,2,57,1,38
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,persistent_decoupling,0.4298245614035088,,,2,57,0,8
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,decoupling_occupancy,0.4473684210526316,,,2,57,1,38
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,routing_recovery,0.543859649122807,,,2,57,1,25
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,decoupling,0.3181818181818182,,,2,33,0,12
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,path_decoupling,0.3181818181818182,,,2,33,0,12
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,acceleration_log_ratio,0.9090909090909091,,,2,33,2,33
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,mobility_log_ratio,0.6818181818181818,,,2,33,2,21
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,token_diversity_contraction,0.30303030303030304,,,2,33,0,13
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,layer_agreement,0.42424242424242425,,,2,33,1,25
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,recent_decoupling,0.5681818181818182,,,2,33,1,22
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,persistent_decoupling,0.5,,,2,33,0,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,decoupling_occupancy,0.48484848484848486,,,2,33,1,22
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,routing_recovery,0.3484848484848485,,,2,33,1,21
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,decoupling,0.5892857142857143,,,2,28,1,18
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,path_decoupling,0.6071428571428571,,,2,28,1,16
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,acceleration_log_ratio,1.0,,,2,28,2,28
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,mobility_log_ratio,0.4107142857142857,,,2,28,1,10
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,token_diversity_contraction,0.21428571428571427,,,2,28,0,16
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,layer_agreement,0.45535714285714285,,,2,28,2,21
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,recent_decoupling,0.9464285714285714,,,2,28,2,22
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,persistent_decoupling,0.5,,,2,28,0,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,decoupling_occupancy,0.3392857142857143,,,2,28,2,22
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,routing_recovery,0.5178571428571429,,,2,28,1,12
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,decoupling,0.6057692307692307,,,2,26,1,15
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,path_decoupling,0.5961538461538461,,,2,26,1,16
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,acceleration_log_ratio,1.0,,,2,26,2,26
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,mobility_log_ratio,0.36538461538461536,,,2,26,1,11
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,token_diversity_contraction,0.38461538461538464,,,2,26,0,6
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,layer_agreement,0.5961538461538461,,,2,26,2,20
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,recent_decoupling,0.5673076923076923,,,2,26,1,19
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,persistent_decoupling,0.4807692307692308,,,2,26,0,1
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,decoupling_occupancy,0.2980769230769231,,,2,26,1,19
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,routing_recovery,0.6826923076923077,,,2,26,1,7
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,decoupling,0.68,,,2,25,1,7
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,path_decoupling,0.82,,,2,25,2,10
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,acceleration_log_ratio,1.0,,,2,25,2,25
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,mobility_log_ratio,0.14,,,2,25,1,18
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,token_diversity_contraction,0.42,,,2,25,0,4
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,layer_agreement,0.93,,,2,25,2,19
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,recent_decoupling,0.57,,,2,25,1,18
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,persistent_decoupling,0.42,,,2,25,0,4
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,decoupling_occupancy,0.41,,,2,25,1,18
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,routing_recovery,0.68,,,2,25,1,7
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,decoupling,0.9761904761904762,,,2,21,2,4
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,path_decoupling,0.9523809523809523,,,2,21,2,5
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,acceleration_log_ratio,1.0,,,2,21,2,21
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,mobility_log_ratio,0.047619047619047616,,,2,21,0,17
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,token_diversity_contraction,0.47619047619047616,,,2,21,0,1
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,layer_agreement,0.9880952380952381,,,2,21,2,17
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,recent_decoupling,0.5952380952380952,,,2,21,2,19
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,persistent_decoupling,0.7142857142857143,,,2,21,1,3
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,decoupling_occupancy,0.5595238095238095,,,2,21,2,19
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,routing_recovery,0.7142857142857143,,,2,21,1,3
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,decoupling,1.0,,,2,17,2,2
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,path_decoupling,1.0,,,2,17,2,3
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,acceleration_log_ratio,1.0,,,2,17,2,17
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,mobility_log_ratio,0.0,,,2,17,0,15
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,token_diversity_contraction,0.5,,,2,17,0,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,layer_agreement,1.0,,,2,17,2,14
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,recent_decoupling,1.0,,,2,17,2,13
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,persistent_decoupling,0.7352941176470589,,,2,17,1,1
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,decoupling_occupancy,0.8382352941176471,,,2,17,2,13
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,routing_recovery,0.29411764705882354,,,2,17,0,7
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,decoupling,1.0,,,2,9,2,1
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,path_decoupling,1.0,,,2,9,2,1
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,acceleration_log_ratio,1.0,,,2,9,2,9
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,mobility_log_ratio,0.0,,,2,9,0,8
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,token_diversity_contraction,0.5,,,2,9,0,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,layer_agreement,1.0,,,2,9,2,6
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,recent_decoupling,1.0,,,2,9,2,6
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,persistent_decoupling,0.75,,,2,9,1,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,decoupling_occupancy,0.9722222222222222,,,2,9,2,6
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,routing_recovery,0.16666666666666666,,,2,9,0,6
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,decoupling,1.0,,,2,4,2,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,path_decoupling,1.0,,,2,4,2,1
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,acceleration_log_ratio,1.0,,,2,4,2,4
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,mobility_log_ratio,0.0,,,2,4,0,4
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,token_diversity_contraction,0.5,,,2,4,0,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,layer_agreement,1.0,,,2,4,2,2
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,recent_decoupling,1.0,,,2,4,2,2
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,persistent_decoupling,1.0,,,2,4,2,0
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,decoupling_occupancy,1.0,,,2,4,2,2
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,routing_recovery,0.25,,,2,4,0,2
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,decoupling,0.5,,,12,378,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,path_decoupling,0.4894179894179894,,,12,378,0,8
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,acceleration_log_ratio,0.9274691358024691,,,12,378,12,378
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,mobility_log_ratio,0.7526455026455027,,,12,378,12,378
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,token_diversity_contraction,0.5,,,12,378,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,7,layer_agreement,0.5324074074074074,,,12,378,10,306
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,decoupling,0.5,,,12,4,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,path_decoupling,0.5,,,12,4,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,acceleration_log_ratio,0.7708333333333334,,,12,4,12,4
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,mobility_log_ratio,0.5625,,,12,4,12,4
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,token_diversity_contraction,0.5,,,12,4,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,layer_agreement,0.5416666666666666,,,12,4,11,4
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,decoupling,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,path_decoupling,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,acceleration_log_ratio,0.08333333333333333,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,mobility_log_ratio,0.08333333333333333,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,token_diversity_contraction,0.5416666666666666,,,12,1,1,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,9,layer_agreement,0.5416666666666666,,,12,1,9,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,decoupling,0.5833333333333334,,,12,1,2,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,path_decoupling,0.6666666666666666,,,12,1,4,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,acceleration_log_ratio,0.16666666666666666,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,mobility_log_ratio,0.3333333333333333,,,12,1,10,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,token_diversity_contraction,0.5416666666666666,,,12,1,1,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,layer_agreement,0.5833333333333334,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,recent_decoupling,0.5833333333333334,,,12,1,2,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,persistent_decoupling,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,10,decoupling_occupancy,0.5833333333333334,,,12,1,2,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,decoupling,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,path_decoupling,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,acceleration_log_ratio,0.3333333333333333,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,mobility_log_ratio,0.5,,,12,1,7,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,token_diversity_contraction,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,layer_agreement,0.9583333333333334,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,recent_decoupling,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,persistent_decoupling,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,11,decoupling_occupancy,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,decoupling,0.625,,,12,1,3,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,path_decoupling,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,acceleration_log_ratio,0.16666666666666666,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,mobility_log_ratio,0.25,,,12,1,9,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,token_diversity_contraction,0.625,,,12,1,3,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,layer_agreement,0.9166666666666666,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,recent_decoupling,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,persistent_decoupling,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,12,decoupling_occupancy,0.7083333333333334,,,12,1,5,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,decoupling,0.5833333333333334,,,12,1,2,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,path_decoupling,0.5833333333333334,,,12,1,2,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,acceleration_log_ratio,0.25,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,mobility_log_ratio,0.16666666666666666,,,12,1,10,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,token_diversity_contraction,0.625,,,12,1,3,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,layer_agreement,0.625,,,12,1,11,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,recent_decoupling,0.75,,,12,1,6,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,persistent_decoupling,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,13,decoupling_occupancy,0.75,,,12,1,6,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,decoupling,0.6666666666666666,,,12,1,4,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,path_decoupling,0.6666666666666666,,,12,1,4,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,acceleration_log_ratio,0.3333333333333333,,,12,1,12,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,mobility_log_ratio,0.25,,,12,1,8,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,token_diversity_contraction,0.6666666666666666,,,12,1,4,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,layer_agreement,0.75,,,12,1,10,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,recent_decoupling,0.75,,,12,1,6,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,persistent_decoupling,0.5416666666666666,,,12,1,1,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,decoupling_occupancy,0.75,,,12,1,6,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,14,routing_recovery,0.5,,,12,1,0,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,15,decoupling,0.75,,,12,1,6,0
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,15,path_decoupling,0.5833333333333334,,,12,1,7,1
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,15,acceleration_log_ratio,0.25,,,12,1,12,1
