cohort,suite,task,query,feature,auc,v82_auc,delta,states,failures,successes
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10,decoupling,0.6182539682539682,0.7892857142857143,-0.1710317460317461,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,11,decoupling,0.7853174603174603,0.75,0.0353174603174603,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,12,decoupling,0.6392857142857142,0.7698412698412698,-0.13055555555555554,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,decoupling,0.5555555555555555,0.8087301587301589,-0.2531746031746034,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,decoupling,0.613095238095238,0.8436507936507937,-0.23055555555555562,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,decoupling,0.6166666666666667,0.8492063492063492,-0.2325396825396825,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,decoupling,0.7253968253968255,0.8353174603174603,-0.10992063492063486,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,decoupling,0.669047619047619,0.8805555555555555,-0.21150793650793653,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,decoupling,0.671031746031746,0.8234126984126985,-0.1523809523809525,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,decoupling,0.7023809523809522,0.8388888888888889,-0.1365079365079367,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,decoupling,0.6468253968253969,0.7333333333333334,-0.08650793650793653,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,decoupling,0.576984126984127,0.6944444444444443,-0.11746031746031727,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,decoupling,0.5888888888888889,0.7666666666666666,-0.1777777777777777,6,22,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,23,decoupling,0.6,0.8111111111111112,-0.21111111111111125,6,22,23
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,24,decoupling,0.6507936507936507,0.8523809523809525,-0.20158730158730176,6,22,21
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,25,decoupling,0.6271825396825397,0.8952380952380953,-0.2680555555555556,6,22,19
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,26,decoupling,0.6341269841269842,0.9063492063492063,-0.27222222222222214,6,22,14
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,27,decoupling,0.7313492063492064,0.9246031746031745,-0.19325396825396812,6,22,13
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,28,decoupling,0.6083333333333333,0.8148148148148149,-0.2064814814814816,6,22,12
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,decoupling,0.5966666666666667,0.96,-0.3633333333333333,5,19,8
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,decoupling,0.760952380952381,0.96,-0.19904761904761892,5,19,8
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,31,decoupling,0.6416666666666666,0.95,-0.30833333333333335,4,17,4
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,32,decoupling,0.6333333333333333,0.7666666666666666,-0.1333333333333333,3,14,3
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,33,decoupling,0.6333333333333333,0.7666666666666666,-0.1333333333333333,3,14,3
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,34,decoupling,0.6333333333333333,0.7666666666666666,-0.1333333333333333,3,14,3
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,35,decoupling,0.75,0.65,0.09999999999999998,2,7,2
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,36,decoupling,0.75,0.65,0.09999999999999998,2,7,2
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,37,decoupling,0.825,0.65,0.17499999999999993,2,7,2
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,38,decoupling,0.75,0.5,0.25,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,39,decoupling,0.75,0.5,0.25,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,40,decoupling,0.75,0.5,0.25,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,41,decoupling,0.75,0.5,0.25,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,42,decoupling,0.75,1.0,-0.25,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,43,decoupling,0.5,1.0,-0.5,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,44,decoupling,1.0,1.0,0.0,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,45,decoupling,1.0,1.0,0.0,1,2,1
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,7,decoupling,0.5,0.5,0.0,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,decoupling,0.5,0.5,0.0,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,decoupling,0.5,0.5,0.0,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,10,decoupling,0.5833333333333334,0.5,0.08333333333333337,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,decoupling,0.4166666666666667,0.5833333333333334,-0.16666666666666669,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,12,decoupling,0.3333333333333333,0.4166666666666667,-0.08333333333333337,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,decoupling,0.5,0.75,-0.25,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,14,decoupling,0.4166666666666667,0.75,-0.3333333333333333,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,15,decoupling,0.4166666666666667,0.6666666666666666,-0.24999999999999994,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,16,decoupling,0.5,0.75,-0.25,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,decoupling,0.4166666666666667,0.3333333333333333,0.08333333333333337,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,decoupling,0.4166666666666667,0.3333333333333333,0.08333333333333337,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,19,decoupling,0.25,0.4166666666666667,-0.16666666666666669,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,20,decoupling,0.4166666666666667,0.5,-0.08333333333333331,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,21,decoupling,0.5,0.9166666666666666,-0.41666666666666663,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,22,decoupling,0.5,0.8333333333333334,-0.33333333333333337,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,23,decoupling,0.25,1.0,-0.75,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,24,decoupling,0.5,1.0,-0.5,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,25,decoupling,0.75,1.0,-0.25,1,2,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,26,decoupling,0.75,1.0,-0.25,1,2,3
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,decoupling,0.75,1.0,-0.25,1,2,3
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,28,decoupling,0.75,1.0,-0.25,1,2,3
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,29,decoupling,0.5,1.0,-0.5,1,2,3
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,7,decoupling,0.4464285714285714,0.17857142857142855,0.26785714285714285,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,8,decoupling,0.625,0.25,0.375,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,9,decoupling,0.48214285714285715,0.21428571428571427,0.2678571428571429,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,10,decoupling,0.4642857142857143,0.14285714285714285,0.32142857142857145,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,decoupling,0.5535714285714286,0.25,0.3035714285714286,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,12,decoupling,0.48214285714285715,0.3214285714285714,0.16071428571428575,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,decoupling,0.5892857142857143,0.4642857142857143,0.125,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,14,decoupling,0.5535714285714286,0.5,0.0535714285714286,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,15,decoupling,0.4107142857142857,0.5357142857142857,-0.125,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,16,decoupling,0.39285714285714285,0.5714285714285714,-0.17857142857142855,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,17,decoupling,0.5,0.46428571428571425,0.035714285714285754,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,18,decoupling,0.48214285714285715,0.5714285714285714,-0.08928571428571425,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,19,decoupling,0.7321428571428572,0.42857142857142855,0.30357142857142866,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,20,decoupling,0.8035714285714286,0.7142857142857142,0.08928571428571441,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,21,decoupling,0.6785714285714286,0.75,-0.0714285714285714,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,22,decoupling,0.5714285714285714,0.6428571428571429,-0.07142857142857151,4,4,28
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,23,decoupling,0.5892857142857143,0.7142857142857143,-0.125,4,4,27
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,24,decoupling,0.5892857142857143,0.7142857142857143,-0.125,4,4,21
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,25,decoupling,0.4285714285714286,0.6190476190476191,-0.19047619047619047,3,3,16
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,26,decoupling,0.5773809523809524,0.4166666666666667,0.16071428571428575,3,3,13
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,27,decoupling,0.5555555555555555,0.38888888888888884,0.16666666666666663,3,3,11
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,28,decoupling,0.5277777777777778,0.5,0.02777777777777779,3,3,7
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,29,decoupling,0.5,0.3333333333333333,0.16666666666666669,3,3,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,30,decoupling,0.5833333333333334,0.6666666666666666,-0.08333333333333326,3,3,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,31,decoupling,0.5,0.6666666666666666,-0.16666666666666663,3,3,6
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,32,decoupling,0.5,0.6666666666666666,-0.16666666666666663,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,33,decoupling,0.3333333333333333,0.8333333333333334,-0.5,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,34,decoupling,0.5,0.8333333333333334,-0.33333333333333337,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,35,decoupling,0.5,0.8333333333333334,-0.33333333333333337,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,36,decoupling,0.5,1.0,-0.5,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,37,decoupling,0.5,1.0,-0.5,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,38,decoupling,0.6666666666666666,1.0,-0.33333333333333337,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,39,decoupling,0.6666666666666666,1.0,-0.33333333333333337,3,3,5
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,40,decoupling,0.6666666666666666,1.0,-0.33333333333333337,3,3,4
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,41,decoupling,0.5,1.0,-0.5,1,1,2
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,42,decoupling,0.5,1.0,-0.5,1,1,2
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,43,decoupling,0.5,1.0,-0.5,1,1,2
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,44,decoupling,0.5,1.0,-0.5,1,1,1
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,45,decoupling,0.5,1.0,-0.5,1,1,1
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,46,decoupling,0.5,1.0,-0.5,1,1,1
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,47,decoupling,0.5,1.0,-0.5,1,1,1
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,7,decoupling,0.48809523809523814,0.584126984126984,-0.09603174603174591,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,8,decoupling,0.5083333333333333,0.5113095238095238,-0.0029761904761904656,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,9,decoupling,0.5865079365079365,0.44563492063492066,0.14087301587301587,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,10,decoupling,0.5484126984126984,0.5261904761904762,0.022222222222222143,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,11,decoupling,0.5051587301587301,0.5605158730158731,-0.055357142857142994,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,12,decoupling,0.5119047619047619,0.4597222222222222,0.052182539682539664,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,13,decoupling,0.41190476190476183,0.42896825396825394,-0.017063492063492114,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,14,decoupling,0.4573412698412698,0.4317460317460317,0.025595238095238115,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,15,decoupling,0.5178571428571429,0.5017857142857142,0.016071428571428736,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,16,decoupling,0.4682539682539682,0.46626984126984133,0.001984126984126866,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,decoupling,0.43710317460317466,0.4857142857142857,-0.04861111111111105,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,18,decoupling,0.4813492063492064,0.6005952380952381,-0.11924603174603166,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,19,decoupling,0.5343253968253968,0.6325396825396826,-0.09821428571428581,12,20,76
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,20,decoupling,0.49503968253968256,0.5692460317460317,-0.07420634920634916,12,20,75
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,21,decoupling,0.4861111111111111,0.589484126984127,-0.1033730158730159,12,20,69
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,22,decoupling,0.5833333333333334,0.5251322751322751,0.05820105820105825,9,17,47
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,23,decoupling,0.6041666666666666,0.6458333333333333,-0.04166666666666663,8,16,18
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,24,decoupling,0.7333333333333333,0.45,0.28333333333333327,5,13,7
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,25,decoupling,0.5416666666666666,0.20833333333333331,0.3333333333333333,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,26,decoupling,0.5,0.375,0.125,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,27,decoupling,0.39583333333333337,0.375,0.02083333333333337,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,28,decoupling,0.125,0.7916666666666666,-0.6666666666666666,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,29,decoupling,0.20833333333333334,0.9166666666666666,-0.7083333333333333,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,30,decoupling,0.45833333333333337,0.9583333333333334,-0.5,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,31,decoupling,0.5833333333333334,0.9583333333333334,-0.375,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,32,decoupling,0.5625,0.5833333333333333,-0.02083333333333326,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,33,decoupling,0.45833333333333337,0.5416666666666667,-0.08333333333333337,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,34,decoupling,0.7083333333333333,0.45833333333333337,0.2499999999999999,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,35,decoupling,0.7916666666666666,0.45833333333333337,0.33333333333333326,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,36,decoupling,0.7916666666666666,0.41666666666666663,0.375,4,12,4
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,37,decoupling,0.8611111111111112,0.3333333333333333,0.5277777777777779,3,9,3
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,38,decoupling,0.6666666666666666,0.8333333333333334,-0.16666666666666674,1,6,1
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,39,decoupling,0.6666666666666666,0.6666666666666666,0.0,1,6,1
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,40,decoupling,0.5833333333333334,0.8333333333333334,-0.25,1,6,1
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,7,decoupling,0.5,0.5205026455026455,-0.020502645502645467,18,39,105
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,8,decoupling,0.5398148148148149,0.46114417989417983,0.07867063492063503,18,39,105
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,9,decoupling,0.5121693121693123,0.4876984126984127,0.024470899470899588,18,39,105
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,10,decoupling,0.5026785714285713,0.5082671957671958,-0.005588624338624504,18,39,105
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,11,decoupling,0.5626653439153438,0.48124999999999996,0.08141534391534389,18,39,105
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,12,decoupling,0.5828373015873016,0.563128306878307,0.019708994708994676,18,39,105
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,13,decoupling,0.4752645502645503,0.5244378306878307,-0.0491732804232804,18,39,105
