method,threshold_mode,suite,chunk,episodes_still_running,survival_prior,alarms_at_chunk,alarms_at_chunk_risk,alarms_at_chunk_timely,cumulative_alarms,cumulative_alarms_risk
prior:length_only_same_run@qfpr5pct,global,ALL,39,323,,0,0,0,724,349
prior:length_only_same_run@qfpr5pct,global,ALL,40,276,,0,0,0,724,349
prior:length_only_same_run@qfpr5pct,global,ALL,41,250,,25,23,2,749,372
prior:length_only_same_run@qfpr5pct,global,ALL,42,240,,56,50,6,805,422
prior:length_only_same_run@qfpr5pct,global,ALL,43,235,,36,34,2,841,456
prior:length_only_same_run@qfpr5pct,global,ALL,44,231,,0,0,0,841,456
prior:length_only_same_run@qfpr5pct,global,ALL,45,230,,0,0,0,841,456
prior:length_only_same_run@qfpr5pct,global,ALL,46,228,,0,0,0,841,456
prior:length_only_same_run@qfpr5pct,global,ALL,47,227,,31,31,0,872,487
prior:length_only_same_run@qfpr5pct,global,ALL,48,226,,0,0,0,872,487
prior:length_only_same_run@qfpr5pct,global,ALL,49,224,,0,0,0,872,487
prior:length_only_same_run@qfpr5pct,global,ALL,50,223,,0,0,0,872,487
prior:length_only_same_run@qfpr5pct,global,ALL,51,222,,0,0,0,872,487
prior:length_only_same_run@qfpr10pct,global,libero_goal,0,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,1,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,2,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,3,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,4,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,5,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,6,4000,0.0255,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,7,3879,0.026295436968290797,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_goal,8,3195,0.03192488262910798,47,12,35,47,12
prior:length_only_same_run@qfpr10pct,global,libero_goal,9,2027,0.05032067094227923,55,17,38,102,29
prior:length_only_same_run@qfpr10pct,global,libero_goal,10,1666,0.061224489795918366,36,16,20,138,45
prior:length_only_same_run@qfpr10pct,global,libero_goal,11,1648,0.061893203883495146,0,0,0,138,45
prior:length_only_same_run@qfpr10pct,global,libero_goal,12,1373,0.07428987618353969,0,0,0,138,45
prior:length_only_same_run@qfpr10pct,global,libero_goal,13,810,0.1259259259259259,24,0,24,162,45
prior:length_only_same_run@qfpr10pct,global,libero_goal,14,585,0.17435897435897435,0,0,0,162,45
prior:length_only_same_run@qfpr10pct,global,libero_goal,15,503,0.20278330019880716,42,4,38,204,49
prior:length_only_same_run@qfpr10pct,global,libero_goal,16,484,0.21074380165289255,4,1,3,208,50
prior:length_only_same_run@qfpr10pct,global,libero_goal,17,459,0.2222222222222222,3,0,3,211,50
prior:length_only_same_run@qfpr10pct,global,libero_goal,18,301,0.3388704318936877,0,0,0,211,50
prior:length_only_same_run@qfpr10pct,global,libero_goal,19,172,0.5930232558139535,0,0,0,211,50
prior:length_only_same_run@qfpr10pct,global,libero_goal,20,129,0.7906976744186046,58,52,6,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,21,118,0.864406779661017,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,22,112,0.9107142857142857,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,23,107,0.9532710280373832,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,24,107,0.9532710280373832,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,25,105,0.9714285714285714,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,26,103,0.9902912621359223,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,27,102,1.0,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,28,102,1.0,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_goal,29,102,1.0,0,0,0,269,102
prior:length_only_same_run@qfpr10pct,global,libero_long,0,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,1,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,2,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,3,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,4,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,5,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,6,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,7,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,8,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,9,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,10,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,11,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,12,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,13,2800,0.07928571428571428,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,14,2799,0.07931404072883172,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,15,2778,0.07991360691144708,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,16,2719,0.08164766458256711,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,17,2632,0.08434650455927052,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,18,2551,0.08702469619756958,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,19,2499,0.08883553421368548,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,20,2466,0.09002433090024331,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,21,2277,0.09749670619235837,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_long,22,1861,0.11929070392262224,14,2,12,14,2
prior:length_only_same_run@qfpr10pct,global,libero_long,23,1492,0.1487935656836461,46,5,41,60,7
prior:length_only_same_run@qfpr10pct,global,libero_long,24,1164,0.19072164948453607,57,21,36,117,28
prior:length_only_same_run@qfpr10pct,global,libero_long,25,814,0.2727272727272727,0,0,0,117,28
prior:length_only_same_run@qfpr10pct,global,libero_long,26,675,0.3288888888888889,48,16,32,165,44
prior:length_only_same_run@qfpr10pct,global,libero_long,27,601,0.36938435940099834,44,24,20,209,68
prior:length_only_same_run@qfpr10pct,global,libero_long,28,569,0.39015817223198596,57,16,41,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,29,550,0.4036363636363636,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,30,540,0.4111111111111111,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,31,525,0.4228571428571429,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,32,515,0.43106796116504853,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,33,510,0.43529411764705883,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,34,507,0.4378698224852071,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,35,500,0.444,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,36,483,0.45962732919254656,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,37,457,0.48577680525164113,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,38,414,0.5362318840579711,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,39,323,0.6873065015479877,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,40,276,0.8043478260869565,0,0,0,266,84
prior:length_only_same_run@qfpr10pct,global,libero_long,41,250,0.888,82,73,9,348,157
prior:length_only_same_run@qfpr10pct,global,libero_long,42,240,0.925,74,65,9,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,43,235,0.9446808510638298,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,44,231,0.961038961038961,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,45,230,0.9652173913043478,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,46,228,0.9736842105263158,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,47,227,0.9779735682819384,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,48,226,0.9823008849557522,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,49,224,0.9910714285714286,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,50,223,0.9955156950672646,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_long,51,222,1.0,0,0,0,422,222
prior:length_only_same_run@qfpr10pct,global,libero_object,0,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,1,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,2,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,3,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,4,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,5,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,6,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,7,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,8,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,9,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,10,4000,0.00925,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,11,3972,0.00931520644511581,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,12,3409,0.010853622763273688,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_object,13,2097,0.01764425369575584,26,1,25,26,1
prior:length_only_same_run@qfpr10pct,global,libero_object,14,1281,0.02888368462138954,71,10,61,97,11
prior:length_only_same_run@qfpr10pct,global,libero_object,15,502,0.07370517928286853,53,9,44,150,20
prior:length_only_same_run@qfpr10pct,global,libero_object,16,223,0.16591928251121077,39,4,35,189,24
prior:length_only_same_run@qfpr10pct,global,libero_object,17,110,0.33636363636363636,31,11,20,220,35
prior:length_only_same_run@qfpr10pct,global,libero_object,18,81,0.4567901234567901,6,2,4,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,19,62,0.5967741935483871,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,20,55,0.6727272727272727,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,21,46,0.8043478260869565,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,22,43,0.8604651162790697,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,23,41,0.9024390243902439,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,24,41,0.9024390243902439,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,25,39,0.9487179487179487,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,26,38,0.9736842105263158,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_object,27,37,1.0,0,0,0,226,37
prior:length_only_same_run@qfpr10pct,global,libero_spatial,0,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,1,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,2,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,3,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,4,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,5,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,6,4000,0.0315,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,7,3984,0.03162650602409638,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,8,3671,0.034323072732225554,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,libero_spatial,9,2977,0.0423244877393349,32,9,23,32,9
prior:length_only_same_run@qfpr10pct,global,libero_spatial,10,2050,0.06146341463414634,62,21,41,94,30
prior:length_only_same_run@qfpr10pct,global,libero_spatial,11,1494,0.08433734939759036,24,17,7,118,47
prior:length_only_same_run@qfpr10pct,global,libero_spatial,12,760,0.16578947368421051,27,12,15,145,59
prior:length_only_same_run@qfpr10pct,global,libero_spatial,13,316,0.3987341772151899,64,39,25,209,98
prior:length_only_same_run@qfpr10pct,global,libero_spatial,14,143,0.8811188811188811,39,28,11,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,15,129,0.9767441860465116,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,16,128,0.984375,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,17,126,1.0,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,18,126,1.0,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,19,126,1.0,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,20,126,1.0,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,libero_spatial,21,126,1.0,0,0,0,248,126
prior:length_only_same_run@qfpr10pct,global,ALL,0,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,1,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,2,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,3,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,4,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,5,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,6,14800,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,7,14663,,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,global,ALL,8,13666,,47,12,35,47,12
prior:length_only_same_run@qfpr10pct,global,ALL,9,11804,,87,26,61,134,38
prior:length_only_same_run@qfpr10pct,global,ALL,10,10516,,98,37,61,232,75
prior:length_only_same_run@qfpr10pct,global,ALL,11,9914,,24,17,7,256,92
prior:length_only_same_run@qfpr10pct,global,ALL,12,8342,,27,12,15,283,104
prior:length_only_same_run@qfpr10pct,global,ALL,13,6023,,114,40,74,397,144
prior:length_only_same_run@qfpr10pct,global,ALL,14,4808,,110,38,72,507,182
prior:length_only_same_run@qfpr10pct,global,ALL,15,3912,,95,13,82,602,195
prior:length_only_same_run@qfpr10pct,global,ALL,16,3554,,43,5,38,645,200
prior:length_only_same_run@qfpr10pct,global,ALL,17,3327,,34,11,23,679,211
prior:length_only_same_run@qfpr10pct,global,ALL,18,3059,,6,2,4,685,213
prior:length_only_same_run@qfpr10pct,global,ALL,19,2859,,0,0,0,685,213
prior:length_only_same_run@qfpr10pct,global,ALL,20,2776,,58,52,6,743,265
prior:length_only_same_run@qfpr10pct,global,ALL,21,2567,,0,0,0,743,265
prior:length_only_same_run@qfpr10pct,global,ALL,22,2016,,14,2,12,757,267
prior:length_only_same_run@qfpr10pct,global,ALL,23,1640,,46,5,41,803,272
prior:length_only_same_run@qfpr10pct,global,ALL,24,1312,,57,21,36,860,293
prior:length_only_same_run@qfpr10pct,global,ALL,25,958,,0,0,0,860,293
prior:length_only_same_run@qfpr10pct,global,ALL,26,816,,48,16,32,908,309
prior:length_only_same_run@qfpr10pct,global,ALL,27,740,,44,24,20,952,333
prior:length_only_same_run@qfpr10pct,global,ALL,28,671,,57,16,41,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,29,652,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,30,540,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,31,525,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,32,515,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,33,510,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,34,507,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,35,500,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,36,483,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,37,457,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,38,414,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,39,323,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,40,276,,0,0,0,1009,349
prior:length_only_same_run@qfpr10pct,global,ALL,41,250,,82,73,9,1091,422
prior:length_only_same_run@qfpr10pct,global,ALL,42,240,,74,65,9,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,43,235,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,44,231,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,45,230,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,46,228,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,47,227,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,48,226,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,49,224,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,50,223,,0,0,0,1165,487
prior:length_only_same_run@qfpr10pct,global,ALL,51,222,,0,0,0,1165,487
baseline:length_only_suite@fpr0.005,global,libero_goal,0,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,1,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,2,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,3,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,4,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,5,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,6,4000,0.0255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,7,3879,0.026295436968290797,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,8,3195,0.03192488262910798,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,9,2027,0.05032067094227923,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,10,1666,0.061224489795918366,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,11,1648,0.061893203883495146,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,12,1373,0.07428987618353969,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,13,810,0.1259259259259259,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,14,585,0.17435897435897435,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,15,503,0.20278330019880716,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,16,484,0.21074380165289255,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,17,459,0.2222222222222222,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,18,301,0.3388704318936877,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,19,172,0.5930232558139535,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,20,129,0.7906976744186046,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_goal,21,118,0.864406779661017,118,102,16,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,22,112,0.9107142857142857,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,23,107,0.9532710280373832,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,24,107,0.9532710280373832,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,25,105,0.9714285714285714,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,26,103,0.9902912621359223,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,27,102,1.0,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,28,102,1.0,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_goal,29,102,1.0,0,0,0,118,102
baseline:length_only_suite@fpr0.005,global,libero_long,0,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,1,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,2,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,3,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,4,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,5,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,6,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,7,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,8,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,9,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,10,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,11,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,12,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,13,2800,0.07928571428571428,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,14,2799,0.07931404072883172,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,15,2778,0.07991360691144708,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,16,2719,0.08164766458256711,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,17,2632,0.08434650455927052,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,18,2551,0.08702469619756958,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,19,2499,0.08883553421368548,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,20,2466,0.09002433090024331,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,21,2277,0.09749670619235837,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,22,1861,0.11929070392262224,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,23,1492,0.1487935656836461,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,24,1164,0.19072164948453607,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,25,814,0.2727272727272727,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,26,675,0.3288888888888889,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,27,601,0.36938435940099834,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,28,569,0.39015817223198596,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,29,550,0.4036363636363636,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,30,540,0.4111111111111111,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,31,525,0.4228571428571429,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,32,515,0.43106796116504853,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,33,510,0.43529411764705883,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,34,507,0.4378698224852071,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,35,500,0.444,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,36,483,0.45962732919254656,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,37,457,0.48577680525164113,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,38,414,0.5362318840579711,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,39,323,0.6873065015479877,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,40,276,0.8043478260869565,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,41,250,0.888,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,42,240,0.925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,43,235,0.9446808510638298,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_long,44,231,0.961038961038961,231,222,9,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,45,230,0.9652173913043478,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,46,228,0.9736842105263158,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,47,227,0.9779735682819384,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,48,226,0.9823008849557522,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,49,224,0.9910714285714286,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,50,223,0.9955156950672646,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_long,51,222,1.0,0,0,0,231,222
baseline:length_only_suite@fpr0.005,global,libero_object,0,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,1,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,2,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,3,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,4,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,5,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,6,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,7,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,8,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,9,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,10,4000,0.00925,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,11,3972,0.00931520644511581,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,12,3409,0.010853622763273688,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,13,2097,0.01764425369575584,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,14,1281,0.02888368462138954,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,15,502,0.07370517928286853,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,16,223,0.16591928251121077,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,17,110,0.33636363636363636,0,0,0,0,0
baseline:length_only_suite@fpr0.005,global,libero_object,18,81,0.4567901234567901,0,0,0,0,0
