family,quantity,representation,direction,quantile,mode,primary,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
circuit,dd_deficit,L14,high,0.995,per_task,False,13,0,0.026694045174537988,0.0,1.0,3,0,1.0,0.23076923076923078,0.6632138264663828,1.5078093370399424
circuit,dd_deficit,L14,low,0.5,global,False,126,1880,0.2587268993839836,0.13134912317473627,0.06281156530408774,62,1858,0.03229166666666667,0.49206349206349204,0.07219928390818244,0.8699749070083121
circuit,dd_deficit,L14,low,0.6,global,False,99,1163,0.2032854209445585,0.08125480332564801,0.07844690966719493,43,1145,0.0361952861952862,0.43434343434343436,0.08187806371366896,0.9580943430895861
circuit,dd_deficit,L14,low,0.7,global,False,74,624,0.15195071868583163,0.043596730245231606,0.10601719197707736,30,606,0.04716981132075472,0.40540540540540543,0.09819701881724541,1.0796375822201496
circuit,dd_deficit,L14,low,0.75,global,False,59,423,0.12114989733059549,0.029553552714315656,0.12240663900414937,22,406,0.0514018691588785,0.3728813559322034,0.10778760602694967,1.1356281442371452
circuit,dd_deficit,L14,low,0.8,global,False,53,279,0.10882956878850103,0.019492768811569902,0.15963855421686746,15,265,0.05357142857142857,0.2830188679245283,0.1371847584357821,1.1636755863924655
circuit,dd_deficit,L14,low,0.85,global,False,42,157,0.08624229979466119,0.010969049116188082,0.21105527638190955,15,147,0.09259259259259259,0.35714285714285715,0.15564797042965361,1.355978338807172
circuit,dd_deficit,L14,low,0.9,global,False,29,77,0.059548254620123205,0.0053797247257737725,0.27358490566037735,5,70,0.06666666666666667,0.1724137931034483,0.22258097349327605,1.229147763021362
circuit,dd_deficit,L14,low,0.925,global,False,22,45,0.045174537987679675,0.0031439949696080486,0.3283582089552239,3,38,0.07317073170731707,0.13636363636363635,0.2771333029890197,1.184838507006261
circuit,dd_deficit,L14,low,0.95,global,False,13,34,0.026694045174537988,0.0023754628659260813,0.2765957446808511,2,27,0.06896551724137931,0.15384615384615385,0.27327154184443636,1.012164467671892
circuit,dd_deficit,L14,low,0.96,global,False,11,26,0.022587268993839837,0.0018165304268846503,0.2972972972972973,1,20,0.047619047619047616,0.09090909090909091,0.29094127646744783,1.0218464045632267
circuit,dd_deficit,L14,low,0.975,global,False,9,19,0.018480492813141684,0.0013274645427233983,0.32142857142857145,1,14,0.06666666666666667,0.1111111111111111,0.31870661475726664,1.0085406343805505
circuit,dd_deficit,L14,low,0.98,global,False,9,17,0.018480492813141684,0.0011877314329630407,0.34615384615384615,1,12,0.07692307692307693,0.1111111111111111,0.34552471871077645,1.0018207885253974
circuit,dd_deficit,L14,low,0.99,global,False,5,15,0.01026694045174538,0.0010479983232026828,0.25,1,10,0.09090909090909091,0.2,0.28633858719824345,0.873092245254794
circuit,dd_deficit,L14,low,0.995,global,False,3,10,0.006160164271047228,0.0006986655488017886,0.23076923076923078,0,6,0.0,0.0,0.32244090764450717,0.7156946445010479
circuit,dd_deficit,L14,low,0.5,per_task,False,139,800,0.28542094455852157,0.05589324390414309,0.14802981895633652,49,778,0.0592503022974607,0.35251798561151076,0.11925266479050303,1.241312462211119
circuit,dd_deficit,L14,low,0.6,per_task,False,122,565,0.25051334702258726,0.03947460350730105,0.17758369723435224,42,543,0.07179487179487179,0.3442622950819672,0.14088202459949453,1.260513523561255
circuit,dd_deficit,L14,low,0.7,per_task,False,102,383,0.20944558521560575,0.026758890519108503,0.21030927835051547,27,363,0.06923076923076923,0.2647058823529412,0.1691935480637127,1.2430100364779864
circuit,dd_deficit,L14,low,0.75,per_task,False,86,291,0.17659137577002054,0.02033116747013205,0.22811671087533156,17,273,0.05862068965517241,0.19767441860465115,0.1887242873093111,1.2087300162986334
circuit,dd_deficit,L14,low,0.8,per_task,False,73,211,0.14989733059548255,0.014741843079717739,0.25704225352112675,11,192,0.054187192118226604,0.1506849315068493,0.2141270934852918,1.2004191031471818
circuit,dd_deficit,L14,low,0.85,per_task,False,62,141,0.1273100616016427,0.009851184238105219,0.3054187192118227,6,125,0.04580152671755725,0.0967741935483871,0.25587368947592737,1.1936308099413109
circuit,dd_deficit,L14,low,0.9,per_task,False,42,83,0.08624229979466119,0.005798924055054846,0.336,3,72,0.04,0.07142857142857142,0.28460455904332965,1.1805854450449813
circuit,dd_deficit,L14,low,0.925,per_task,False,39,54,0.08008213552361396,0.0037727939635296584,0.41935483870967744,3,46,0.061224489795918366,0.07692307692307693,0.34682871276010835,1.2091122311425622
circuit,dd_deficit,L14,low,0.95,per_task,False,29,32,0.059548254620123205,0.0022357297561657235,0.47540983606557374,1,25,0.038461538461538464,0.034482758620689655,0.42337165000681093,1.122913723811988
circuit,dd_deficit,L14,low,0.96,per_task,False,25,24,0.0513347022587269,0.0016767973171242926,0.5102040816326531,1,18,0.05263157894736842,0.04,0.4718681496549344,1.0812428895778468
circuit,dd_deficit,L14,low,0.975,per_task,False,20,12,0.04106776180698152,0.0008383986585621463,0.625,1,7,0.125,0.05,0.5526984912037222,1.1308154625839713
circuit,dd_deficit,L14,low,0.98,per_task,False,15,9,0.030800821355236138,0.0006287989939216097,0.625,1,4,0.2,0.06666666666666667,0.5516427199650229,1.132979693885253
circuit,dd_deficit,L14,low,0.99,per_task,False,10,4,0.02053388090349076,0.00027946621952071543,0.7142857142857143,1,1,0.5,0.1,0.6405113766527152,1.1151803704386027
circuit,dd_deficit,L14,low,0.995,per_task,False,6,2,0.012320328542094456,0.00013973310976035772,0.75,1,0,1.0,0.16666666666666666,0.6656423586321695,1.126731179700128
circuit,dd_deficit,L15,high,0.5,global,False,329,1749,0.675564681724846,0.12219660448543282,0.15832531280076997,117,1635,0.06678082191780822,0.3556231003039514,0.13032449377510322,1.2148546156947815
circuit,dd_deficit,L15,high,0.6,global,False,257,830,0.5277207392197125,0.05798924055054845,0.23643054277828887,56,741,0.07026348808030113,0.2178988326848249,0.19016796455212662,1.2432721953727452
circuit,dd_deficit,L15,high,0.7,global,False,176,448,0.3613963039014374,0.03130021658632013,0.28205128205128205,35,404,0.07972665148063782,0.19886363636363635,0.22358131869502246,1.261515423996653
circuit,dd_deficit,L15,high,0.75,global,False,135,300,0.27720739219712526,0.020959966464053657,0.3103448275862069,29,276,0.09508196721311475,0.21481481481481482,0.2454859310182835,1.2642061657011732
circuit,dd_deficit,L15,high,0.8,global,False,97,191,0.19917864476386038,0.013344511982114162,0.3368055555555556,24,185,0.11483253588516747,0.24742268041237114,0.25500309979729013,1.3207900446045273
circuit,dd_deficit,L15,high,0.85,global,False,48,103,0.09856262833675565,0.007196255152658423,0.31788079470198677,16,100,0.13793103448275862,0.3333333333333333,0.24300789879199716,1.3081088980324755
circuit,dd_deficit,L15,high,0.9,global,False,31,25,0.06365503080082136,0.0017466638720044715,0.5535714285714286,13,25,0.34210526315789475,0.41935483870967744,0.3415748283705054,1.6206446804416483
circuit,dd_deficit,L15,high,0.925,global,False,26,6,0.053388090349075976,0.00041919932928107315,0.8125,13,6,0.6842105263157895,0.5,0.43383858872540926,1.8728163448693542
circuit,dd_deficit,L15,high,0.95,global,False,16,0,0.03285420944558522,0.0,1.0,11,0,1.0,0.6875,0.40087653863235434,2.4945336122977864
circuit,dd_deficit,L15,high,0.96,global,False,13,0,0.026694045174537988,0.0,1.0,9,0,1.0,0.6923076923076923,0.4294520010279036,2.3285489358682137
circuit,dd_deficit,L15,high,0.975,global,False,12,0,0.024640657084188913,0.0,1.0,8,0,1.0,0.6666666666666666,0.44767768430915456,2.233749938961501
circuit,dd_deficit,L15,high,0.98,global,False,11,0,0.022587268993839837,0.0,1.0,8,0,1.0,0.7272727272727273,0.40558344781777894,2.4655838530404752
circuit,dd_deficit,L15,high,0.99,global,False,6,0,0.012320328542094456,0.0,1.0,5,0,1.0,0.8333333333333334,0.3330666432213821,3.002402132882824
circuit,dd_deficit,L15,high,0.995,global,False,6,0,0.012320328542094456,0.0,1.0,4,0,1.0,0.6666666666666666,0.4297256220156675,2.327066269191509
circuit,dd_deficit,L15,high,0.5,per_task,False,201,319,0.4127310061601643,0.022287431006777055,0.38653846153846155,41,309,0.11714285714285715,0.20398009950248755,0.3111085419033254,1.2424553153496358
circuit,dd_deficit,L15,high,0.6,per_task,False,176,164,0.3613963039014374,0.011458115000349333,0.5176470588235295,32,157,0.1693121693121693,0.18181818181818182,0.42762595907253503,1.2105136459588153
circuit,dd_deficit,L15,high,0.7,per_task,False,155,79,0.3182751540041068,0.00551945783553413,0.6623931623931624,27,74,0.26732673267326734,0.17419354838709677,0.5425629548031289,1.2208595454761824
circuit,dd_deficit,L15,high,0.75,per_task,False,147,52,0.30184804928131415,0.0036330608537693005,0.7386934673366834,26,48,0.35135135135135137,0.17687074829931973,0.5988937758654238,1.2334298620306143
circuit,dd_deficit,L15,high,0.8,per_task,False,135,36,0.27720739219712526,0.0025151959756864388,0.7894736842105263,24,32,0.42857142857142855,0.17777777777777778,0.6358154446297524,1.241671134098122
circuit,dd_deficit,L15,high,0.85,per_task,False,119,18,0.24435318275154005,0.0012575979878432194,0.8686131386861314,23,14,0.6216216216216216,0.19327731092436976,0.6888630670969205,1.2609373040519254
circuit,dd_deficit,L15,high,0.9,per_task,False,103,14,0.21149897330595482,0.000978131768322504,0.8803418803418803,22,10,0.6875,0.21359223300970873,0.6916795711146675,1.272759695538176
circuit,dd_deficit,L15,high,0.925,per_task,False,97,7,0.19917864476386038,0.000489065884161252,0.9326923076923077,22,3,0.88,0.2268041237113402,0.7184426123663443,1.2982140697644398
circuit,dd_deficit,L15,high,0.95,per_task,False,86,5,0.17659137577002054,0.0003493327744008943,0.945054945054945,22,2,0.9166666666666666,0.2558139534883721,0.7158977635348571,1.320097635713497
circuit,dd_deficit,L15,high,0.96,per_task,False,73,5,0.14989733059548255,0.0003493327744008943,0.9358974358974359,22,2,0.9166666666666666,0.3013698630136986,0.6710694981364618,1.39463563534983
circuit,dd_deficit,L15,high,0.975,per_task,False,57,4,0.11704312114989733,0.00027946621952071543,0.9344262295081968,15,1,0.9375,0.2631578947368421,0.703994787506684,1.3273198127185353
circuit,dd_deficit,L15,high,0.98,per_task,False,50,3,0.1026694045174538,0.00020959966464053657,0.9433962264150944,9,1,0.9,0.18,0.7657089267649054,1.232055933317784
circuit,dd_deficit,L15,high,0.99,per_task,False,27,3,0.055441478439425054,0.00020959966464053657,0.9,5,1,0.8333333333333334,0.18518518518518517,0.7268502633438074,1.2382192665923146
circuit,dd_deficit,L15,high,0.995,per_task,False,15,1,0.030800821355236138,6.986655488017886e-05,0.9375,5,1,0.8333333333333334,0.3333333333333333,0.6557661081186084,1.4296255759384784
circuit,dd_deficit,L15,low,0.5,global,False,169,1809,0.3470225872689938,0.12638859777824354,0.08543983822042467,98,1772,0.052406417112299465,0.5798816568047337,0.07951942086409061,1.0744524707549474
circuit,dd_deficit,L15,low,0.6,global,False,120,1147,0.2464065708418891,0.08013693844756516,0.0947119179163378,71,1122,0.05951383067896061,0.5916666666666667,0.08559966863574645,1.1064519223709481
circuit,dd_deficit,L15,low,0.7,global,False,84,638,0.17248459958932238,0.04457486201355411,0.11634349030470914,47,623,0.07014925373134329,0.5595238095238095,0.09783743644384525,1.1891510502882567
circuit,dd_deficit,L15,low,0.75,global,False,71,483,0.1457905544147844,0.03374554600712639,0.12815884476534295,43,471,0.08365758754863813,0.6056338028169014,0.09830253292030258,1.3037186424203937
circuit,dd_deficit,L15,low,0.8,global,False,51,355,0.10472279260780287,0.024802626982463494,0.12561576354679804,28,344,0.07526881720430108,0.5490196078431373,0.10535578646604113,1.1923005632660455
circuit,dd_deficit,L15,low,0.85,global,False,38,236,0.07802874743326489,0.01648850695172221,0.1386861313868613,19,227,0.07723577235772358,0.5,0.1195411448924939,1.1601539496010762
circuit,dd_deficit,L15,low,0.9,global,False,22,128,0.045174537987679675,0.008942919024662894,0.14666666666666667,12,120,0.09090909090909091,0.5454545454545454,0.12842930743139205,1.1420030957109781
circuit,dd_deficit,L15,low,0.925,global,False,18,105,0.03696098562628337,0.00733598826241878,0.14634146341463414,10,97,0.09345794392523364,0.5555555555555556,0.13181885681392883,1.1101709342025696
circuit,dd_deficit,L15,low,0.95,global,False,14,57,0.028747433264887063,0.0039823936281701946,0.19718309859154928,9,54,0.14285714285714285,0.6428571428571429,0.1326139060697788,1.4868960913329516
circuit,dd_deficit,L15,low,0.96,global,False,13,46,0.026694045174537988,0.0032138615244882273,0.22033898305084745,9,42,0.17647058823529413,0.6923076923076923,0.14765651644524386,1.4922401554323326
circuit,dd_deficit,L15,low,0.975,global,False,7,27,0.014373716632443531,0.0018863969817648292,0.20588235294117646,4,24,0.14285714285714285,0.5714285714285714,0.17373425998905054,1.1850417583391557
circuit,dd_deficit,L15,low,0.98,global,False,6,19,0.012320328542094456,0.0013274645427233983,0.24,3,16,0.15789473684210525,0.5,0.21432962642736275,1.1197705328961465
circuit,dd_deficit,L15,low,0.99,global,False,3,7,0.006160164271047228,0.000489065884161252,0.3,1,6,0.14285714285714285,0.3333333333333333,0.22144738950283327,1.3547235786952534
circuit,dd_deficit,L15,low,0.995,global,False,0,2,0.0,0.00013973310976035772,0.0,0,1,0.0,0.0,0.35803244873550466,0.0
circuit,dd_deficit,L15,low,0.5,per_task,False,129,1020,0.2648870636550308,0.07126388597778244,0.1122715404699739,64,989,0.060778727445394115,0.49612403100775193,0.09159578101929633,1.225728294694292
circuit,dd_deficit,L15,low,0.6,per_task,False,109,741,0.22381930184804927,0.051771117166212535,0.12823529411764706,47,716,0.061598951507208385,0.43119266055045874,0.10353004948161246,1.238628733973728
circuit,dd_deficit,L15,low,0.7,per_task,False,89,479,0.18275154004106775,0.03346607978760567,0.15669014084507044,36,459,0.07272727272727272,0.4044943820224719,0.1199241700889762,1.3065768204092318
circuit,dd_deficit,L15,low,0.75,per_task,False,74,377,0.15195071868583163,0.02633969118982743,0.164079822616408,28,362,0.07179487179487179,0.3783783783783784,0.12688690642725248,1.29311863009663
circuit,dd_deficit,L15,low,0.8,per_task,False,69,279,0.14168377823408623,0.019492768811569902,0.19827586206896552,26,267,0.08873720136518772,0.37681159420289856,0.1458575715762643,1.3593799754529257
circuit,dd_deficit,L15,low,0.85,per_task,False,56,199,0.11498973305954825,0.013903444421155592,0.2196078431372549,21,190,0.0995260663507109,0.375,0.16399764166611844,1.3390914705002457
circuit,dd_deficit,L15,low,0.9,per_task,False,38,116,0.07802874743326489,0.008104520366100747,0.24675324675324675,14,107,0.11570247933884298,0.3684210526315789,0.194467346732316,1.2688672463501145
circuit,dd_deficit,L15,low,0.925,per_task,False,29,81,0.059548254620123205,0.005659190945294487,0.2636363636363636,10,72,0.12195121951219512,0.3448275862068966,0.22493415362188307,1.172060175794999
circuit,dd_deficit,L15,low,0.95,per_task,False,18,51,0.03696098562628337,0.0035631942988891218,0.2608695652173913,5,44,0.10204081632653061,0.2777777777777778,0.2495607146218704,1.0453150272976892
circuit,dd_deficit,L15,low,0.96,per_task,False,12,37,0.024640657084188913,0.002585062530566618,0.24489795918367346,4,31,0.11428571428571428,0.3333333333333333,0.23355208671050318,1.0485796236418727
circuit,dd_deficit,L15,low,0.975,per_task,False,7,22,0.014373716632443531,0.001537064207363935,0.2413793103448276,1,17,0.05555555555555555,0.14285714285714285,0.3020158812247692,0.7992272107213658
circuit,dd_deficit,L15,low,0.98,per_task,False,5,18,0.01026694045174538,0.0012575979878432194,0.21739130434782608,1,14,0.06666666666666667,0.2,0.2564233980239435,0.8477826361521316
circuit,dd_deficit,L15,low,0.99,per_task,False,5,10,0.01026694045174538,0.0006986655488017886,0.3333333333333333,1,9,0.1,0.2,0.2754540312801293,1.2101232709654641
circuit,dd_deficit,L15,low,0.995,per_task,False,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,1,2,0.3333333333333333,0.25,0.4044442096871897,1.412873661537973
circuit,dd_deficit,L2,high,0.5,global,False,89,1191,0.18275154004106775,0.08321106686229301,0.06953125,60,1140,0.05,0.6741573033707865,0.09315869526283108,0.7463742359618677
circuit,dd_deficit,L2,high,0.6,global,False,46,645,0.0944558521560575,0.045063927897715364,0.06657018813314038,25,615,0.0390625,0.5434782608695652,0.11524339596952128,0.5776486155505723
circuit,dd_deficit,L2,high,0.7,global,False,28,325,0.057494866529774126,0.022706630336058128,0.07932011331444759,9,310,0.02821316614420063,0.32142857142857145,0.12887008422070664,0.6155044733159456
circuit,dd_deficit,L2,high,0.75,global,False,20,198,0.04106776180698152,0.013833577866275414,0.09174311926605505,5,190,0.02564102564102564,0.25,0.1328048814259104,0.6908113488075134
circuit,dd_deficit,L2,high,0.8,global,False,16,98,0.03285420944558522,0.006846922378257528,0.14035087719298245,2,92,0.02127659574468085,0.125,0.17028637110147055,0.8242049923616607
circuit,dd_deficit,L2,high,0.85,global,False,13,38,0.026694045174537988,0.0026549290854467967,0.2549019607843137,2,35,0.05405405405405406,0.15384615384615385,0.2539751041249217,1.0036493996629532
circuit,dd_deficit,L2,high,0.9,global,False,11,6,0.022587268993839837,0.00041919932928107315,0.6470588235294118,2,5,0.2857142857142857,0.18181818181818182,0.5354118478462864,1.2085254111059167
circuit,dd_deficit,L2,high,0.925,global,False,9,3,0.018480492813141684,0.00020959966464053657,0.75,0,2,0.0,0.0,0.7072657179509019,1.0604218202076985
circuit,dd_deficit,L2,high,0.95,global,False,8,1,0.01642710472279261,6.986655488017886e-05,0.8888888888888888,0,0,0.0,0.0,0.8482984089172415,1.0478492940042838
circuit,dd_deficit,L2,high,0.96,global,False,7,1,0.014373716632443531,6.986655488017886e-05,0.875,0,0,0.0,0.0,0.8683385706037593,1.0076714655109804
circuit,dd_deficit,L2,high,0.975,global,False,6,1,0.012320328542094456,6.986655488017886e-05,0.8571428571428571,0,0,0.0,0.0,0.8815951476493461,0.9722635831518722
circuit,dd_deficit,L2,high,0.98,global,False,5,1,0.01026694045174538,6.986655488017886e-05,0.8333333333333334,0,0,0.0,0.0,0.8618610055909038,0.9668999153314617
circuit,dd_deficit,L2,high,0.99,global,False,5,1,0.01026694045174538,6.986655488017886e-05,0.8333333333333334,0,0,0.0,0.0,0.8618610055909038,0.9668999153314617
circuit,dd_deficit,L2,high,0.995,global,False,3,1,0.006160164271047228,6.986655488017886e-05,0.75,0,0,0.0,0.0,0.8383720564617558,0.8945908850603644
circuit,dd_deficit,L2,high,0.5,per_task,False,80,555,0.16427104722792607,0.03877593795849927,0.12598425196850394,20,527,0.03656307129798903,0.25,0.14609728508863065,0.8623312328636015
circuit,dd_deficit,L2,high,0.6,per_task,False,69,336,0.14168377823408623,0.023475162439740096,0.17037037037037037,15,322,0.04451038575667656,0.21739130434782608,0.1720261472878219,0.9903748532211141
circuit,dd_deficit,L2,high,0.7,per_task,False,57,173,0.11704312114989733,0.012086913994270943,0.24782608695652175,10,163,0.057803468208092484,0.17543859649122806,0.22903314082016157,1.082053392225523
circuit,dd_deficit,L2,high,0.75,per_task,False,50,121,0.1026694045174538,0.008453853140501642,0.29239766081871343,7,111,0.059322033898305086,0.14,0.25881886427610235,1.1297385978279773
circuit,dd_deficit,L2,high,0.8,per_task,False,44,87,0.09034907597535935,0.0060783902745755606,0.33587786259541985,6,78,0.07142857142857142,0.13636363636363635,0.29442492165406703,1.1407929081154948
circuit,dd_deficit,L2,high,0.85,per_task,False,38,49,0.07802874743326489,0.003423461189128764,0.4367816091954023,5,44,0.10204081632653061,0.13157894736842105,0.3339823113026175,1.3077986300886442
circuit,dd_deficit,L2,high,0.9,per_task,False,31,33,0.06365503080082136,0.002305596311045902,0.484375,1,31,0.03125,0.03225806451612903,0.38146049500651147,1.2697907288977115
