corpus,target,horizon,feature_block,t_bin,metric,value,n
A,eef_disp,8,t2,all,lo95,0.36795013326334514,13342
A,eef_disp,8,t2,all,hi95,0.4266951948112497,13342
A,eef_disp,8,inc_clock_over_t1,all,delta,0.07412153411446565,13342
A,eef_disp,8,inc_clock_over_t1,all,delta_lo95,0.0657236172719702,13342
A,eef_disp,8,inc_clock_over_t1,all,delta_hi95,0.08249605296827714,13342
A,eef_disp,8,route,all,lo95,-0.019661639569708945,13342
A,eef_disp,8,route,all,hi95,0.022727655246599785,13342
A,eef_path,1,inc_route_over_t1,all,delta,0.005773707312219711,15806
A,eef_path,1,inc_route_over_t1,all,delta_lo95,0.005096693726211321,15806
A,eef_path,1,inc_route_over_t1,all,delta_hi95,0.006494650334049556,15806
A,eef_path,1,t1,all,lo95,0.9545673649149033,15806
A,eef_path,1,t1,all,hi95,0.9578242465557034,15806
A,eef_path,1,inc_route_over_t2,all,delta,0.004236717024950543,15806
A,eef_path,1,inc_route_over_t2,all,delta_lo95,0.0025657325023430095,15806
A,eef_path,1,inc_route_over_t2,all,delta_hi95,0.005770358044491981,15806
A,eef_path,1,t2,all,lo95,0.930023363938571,15806
A,eef_path,1,t2,all,hi95,0.958904838999113,15806
A,eef_path,1,inc_clock_over_t1,all,delta,0.0015338336142154407,15806
A,eef_path,1,inc_clock_over_t1,all,delta_lo95,0.0011176472819886493,15806
A,eef_path,1,inc_clock_over_t1,all,delta_hi95,0.0019388154529109808,15806
A,eef_path,1,route,all,lo95,0.19241381377406624,15806
A,eef_path,1,route,all,hi95,0.23273102349812957,15806
A,eef_path,2,inc_route_over_t1,all,delta,0.01042152018229825,15454
A,eef_path,2,inc_route_over_t1,all,delta_lo95,0.009601446012073387,15454
A,eef_path,2,inc_route_over_t1,all,delta_hi95,0.011286968025589027,15454
A,eef_path,2,t1,all,lo95,0.9439895169486047,15454
A,eef_path,2,t1,all,hi95,0.9482788148253712,15454
A,eef_path,2,inc_route_over_t2,all,delta,0.0066444606641304915,15454
A,eef_path,2,inc_route_over_t2,all,delta_lo95,-0.0108455639956851,15454
A,eef_path,2,inc_route_over_t2,all,delta_hi95,0.015977220352842415,15454
A,eef_path,2,t2,all,lo95,0.9108253200596785,15454
A,eef_path,2,t2,all,hi95,0.9413826945504247,15454
A,eef_path,2,inc_clock_over_t1,all,delta,0.0029769411014551883,15454
A,eef_path,2,inc_clock_over_t1,all,delta_lo95,0.0022587529760744575,15454
A,eef_path,2,inc_clock_over_t1,all,delta_hi95,0.0036239131446371606,15454
A,eef_path,2,route,all,lo95,0.13244377024136972,15454
A,eef_path,2,route,all,hi95,0.1740662720989142,15454
A,eef_path,4,inc_route_over_t1,all,delta,0.018731166011572764,14750
A,eef_path,4,inc_route_over_t1,all,delta_lo95,0.016525509916544882,14750
A,eef_path,4,inc_route_over_t1,all,delta_hi95,0.020979087605870077,14750
A,eef_path,4,t1,all,lo95,0.844867011905309,14750
A,eef_path,4,t1,all,hi95,0.8618099125267602,14750
A,eef_path,4,inc_route_over_t2,all,delta,-0.13057325771478662,14750
A,eef_path,4,inc_route_over_t2,all,delta_lo95,-0.44474688045757976,14750
A,eef_path,4,inc_route_over_t2,all,delta_hi95,0.018739918971384422,14750
A,eef_path,4,t2,all,lo95,-0.3491883152581744,14750
A,eef_path,4,t2,all,hi95,0.8577779159525859,14750
A,eef_path,4,inc_clock_over_t1,all,delta,0.020382078439763363,14750
A,eef_path,4,inc_clock_over_t1,all,delta_lo95,0.017092502116092825,14750
A,eef_path,4,inc_clock_over_t1,all,delta_hi95,0.023409016503429508,14750
A,eef_path,4,route,all,lo95,-0.060925856492701456,14750
A,eef_path,4,route,all,hi95,-0.011467787142511503,14750
A,eef_path,8,inc_route_over_t1,all,delta,0.007071427219963677,13342
A,eef_path,8,inc_route_over_t1,all,delta_lo95,0.0025601067575453385,13342
A,eef_path,8,inc_route_over_t1,all,delta_hi95,0.01132993737513347,13342
A,eef_path,8,t1,all,lo95,0.49811028889041503,13342
A,eef_path,8,t1,all,hi95,0.5493089180618147,13342
A,eef_path,8,inc_route_over_t2,all,delta,0.0357474675315369,13342
A,eef_path,8,inc_route_over_t2,all,delta_lo95,0.02152919435181365,13342
A,eef_path,8,inc_route_over_t2,all,delta_hi95,0.06206097496469692,13342
A,eef_path,8,t2,all,lo95,0.4112436878908991,13342
A,eef_path,8,t2,all,hi95,0.49587589481397426,13342
A,eef_path,8,inc_clock_over_t1,all,delta,0.14850003059009542,13342
A,eef_path,8,inc_clock_over_t1,all,delta_lo95,0.12896941193324674,13342
A,eef_path,8,inc_clock_over_t1,all,delta_hi95,0.17078607683105984,13342
A,eef_path,8,route,all,lo95,-0.44688651569673843,13342
A,eef_path,8,route,all,hi95,-0.30768773068536454,13342
A,obj_disp,1,inc_route_over_t1,all,delta,0.05165337249009894,15806
A,obj_disp,1,inc_route_over_t1,all,delta_lo95,0.03244598443657557,15806
A,obj_disp,1,inc_route_over_t1,all,delta_hi95,0.12872866227197047,15806
A,obj_disp,1,t1,all,lo95,-0.37793612446113517,15806
A,obj_disp,1,t1,all,hi95,0.6045099851635511,15806
A,obj_disp,1,inc_route_over_t2,all,delta,0.046175645936728626,15806
A,obj_disp,1,inc_route_over_t2,all,delta_lo95,0.03224532612337064,15806
A,obj_disp,1,inc_route_over_t2,all,delta_hi95,0.11175715025392324,15806
A,obj_disp,1,t2,all,lo95,0.3446981358818051,15806
A,obj_disp,1,t2,all,hi95,0.7835977757022654,15806
A,obj_disp,1,inc_clock_over_t1,all,delta,0.09407741722160556,15806
A,obj_disp,1,inc_clock_over_t1,all,delta_lo95,0.058844327306032576,15806
A,obj_disp,1,inc_clock_over_t1,all,delta_hi95,0.26234982275277086,15806
A,obj_disp,1,route,all,lo95,-3.544059252692766,15806
A,obj_disp,1,route,all,hi95,-0.4755621540936246,15806
A,obj_disp,2,inc_route_over_t1,all,delta,0.06696454780232186,15454
A,obj_disp,2,inc_route_over_t1,all,delta_lo95,0.0427130663220089,15454
A,obj_disp,2,inc_route_over_t1,all,delta_hi95,0.17408788159691935,15454
A,obj_disp,2,t1,all,lo95,-0.6136677218072759,15454
A,obj_disp,2,t1,all,hi95,0.5701964864394865,15454
A,obj_disp,2,inc_route_over_t2,all,delta,0.13168903350183725,15454
A,obj_disp,2,inc_route_over_t2,all,delta_lo95,0.0876151862124715,15454
A,obj_disp,2,inc_route_over_t2,all,delta_hi95,0.3426466093188476,15454
A,obj_disp,2,t2,all,lo95,-0.47706736652226805,15454
A,obj_disp,2,t2,all,hi95,0.6031882155051631,15454
A,obj_disp,2,inc_clock_over_t1,all,delta,0.13392305345333688,15454
A,obj_disp,2,inc_clock_over_t1,all,delta_lo95,0.08056668342102148,15454
A,obj_disp,2,inc_clock_over_t1,all,delta_hi95,0.3982092732916981,15454
A,obj_disp,2,route,all,lo95,-4.1024236254698625,15454
A,obj_disp,2,route,all,hi95,-0.5599287975524976,15454
A,obj_disp,4,inc_route_over_t1,all,delta,0.17735942037949293,14750
A,obj_disp,4,inc_route_over_t1,all,delta_lo95,0.10477005352172762,14750
A,obj_disp,4,inc_route_over_t1,all,delta_hi95,0.5831280007584799,14750
A,obj_disp,4,t1,all,lo95,-1.8963688096686775,14750
A,obj_disp,4,t1,all,hi95,0.3188637216173756,14750
A,obj_disp,4,inc_route_over_t2,all,delta,0.23538448878675525,14750
A,obj_disp,4,inc_route_over_t2,all,delta_lo95,0.14162505912148188,14750
A,obj_disp,4,inc_route_over_t2,all,delta_hi95,0.7282326730592221,14750
A,obj_disp,4,t2,all,lo95,-1.9985565665155742,14750
A,obj_disp,4,t2,all,hi95,0.2627670657704591,14750
A,obj_disp,4,inc_clock_over_t1,all,delta,0.30719870458983944,14750
A,obj_disp,4,inc_clock_over_t1,all,delta_lo95,0.1760346929227348,14750
A,obj_disp,4,inc_clock_over_t1,all,delta_hi95,1.000639895506577,14750
A,obj_disp,4,route,all,lo95,-5.406984222814805,14750
A,obj_disp,4,route,all,hi95,-0.746637073544629,14750
A,obj_disp,8,inc_route_over_t1,all,delta,0.21346133747990437,13342
A,obj_disp,8,inc_route_over_t1,all,delta_lo95,0.12236257045417429,13342
A,obj_disp,8,inc_route_over_t1,all,delta_hi95,0.7637136982054863,13342
A,obj_disp,8,t1,all,lo95,-5.094843768612167,13342
A,obj_disp,8,t1,all,hi95,-0.28359710332153737,13342
A,obj_disp,8,inc_route_over_t2,all,delta,0.13686628074802065,13342
A,obj_disp,8,inc_route_over_t2,all,delta_lo95,0.08415331938509732,13342
A,obj_disp,8,inc_route_over_t2,all,delta_hi95,0.4251491073649382,13342
A,obj_disp,8,t2,all,lo95,-2.435413705769421,13342
A,obj_disp,8,t2,all,hi95,0.02335476089009477,13342
A,obj_disp,8,inc_clock_over_t1,all,delta,0.7663988483727682,13342
A,obj_disp,8,inc_clock_over_t1,all,delta_lo95,0.4669492210911577,13342
A,obj_disp,8,inc_clock_over_t1,all,delta_hi95,2.4456539693296415,13342
A,obj_disp,8,route,all,lo95,-5.190813927311168,13342
A,obj_disp,8,route,all,hi95,-0.7013220553395817,13342
A,dgoal,1,inc_route_over_t1,all,delta,-0.020158827502113397,15806
A,dgoal,1,inc_route_over_t1,all,delta_lo95,-42.55017461641336,15806
A,dgoal,1,inc_route_over_t1,all,delta_hi95,0.005628841942236348,15806
A,dgoal,1,t1,all,lo95,-1248.5041478523353,15806
A,dgoal,1,t1,all,hi95,0.03125595045204415,15806
A,dgoal,1,inc_route_over_t2,all,delta,-0.0026071783052377118,15806
A,dgoal,1,inc_route_over_t2,all,delta_lo95,-19.731959373483644,15806
A,dgoal,1,inc_route_over_t2,all,delta_hi95,0.01161724428391575,15806
A,dgoal,1,t2,all,lo95,-30.58647309112912,15806
A,dgoal,1,t2,all,hi95,0.836612618618131,15806
A,dgoal,1,inc_clock_over_t1,all,delta,0.8865643625745081,15806
A,dgoal,1,inc_clock_over_t1,all,delta_lo95,0.4175526977451682,15806
A,dgoal,1,inc_clock_over_t1,all,delta_hi95,814.8078393178575,15806
A,dgoal,1,route,all,lo95,-698.8899763148478,15806
A,dgoal,1,route,all,hi95,-0.26515464676994127,15806
A,dgoal,2,inc_route_over_t1,all,delta,-0.14323108975367616,15454
A,dgoal,2,inc_route_over_t1,all,delta_lo95,-269.0037266080619,15454
A,dgoal,2,inc_route_over_t1,all,delta_hi95,-0.03889251088126165,15454
A,dgoal,2,t1,all,lo95,-1424.8661164145944,15454
A,dgoal,2,t1,all,hi95,0.08424317281390326,15454
A,dgoal,2,inc_route_over_t2,all,delta,0.01725890478010139,15454
A,dgoal,2,inc_route_over_t2,all,delta_lo95,-49.91268584588912,15454
A,dgoal,2,inc_route_over_t2,all,delta_hi95,0.09297542946535706,15454
A,dgoal,2,t2,all,lo95,-77.15297863600601,15454
A,dgoal,2,t2,all,hi95,0.7502347073100377,15454
A,dgoal,2,inc_clock_over_t1,all,delta,0.8157113490646033,15454
A,dgoal,2,inc_clock_over_t1,all,delta_lo95,0.38162714535224035,15454
A,dgoal,2,inc_clock_over_t1,all,delta_hi95,996.5901693543904,15454
A,dgoal,2,route,all,lo95,-1016.729889163592,15454
A,dgoal,2,route,all,hi95,-0.25034831755897763,15454
A,dgoal,4,inc_route_over_t1,all,delta,-0.10348702495116113,14750
A,dgoal,4,inc_route_over_t1,all,delta_lo95,-318.03879034671496,14750
A,dgoal,4,inc_route_over_t1,all,delta_hi95,-0.02360028808237034,14750
A,dgoal,4,t1,all,lo95,-1762.525395486329,14750
A,dgoal,4,t1,all,hi95,0.05713082082125845,14750
A,dgoal,4,inc_route_over_t2,all,delta,0.012091699143779555,14750
A,dgoal,4,inc_route_over_t2,all,delta_lo95,-35.84533026714253,14750
A,dgoal,4,inc_route_over_t2,all,delta_hi95,0.059142095598596664,14750
A,dgoal,4,t2,all,lo95,-427.4704775119784,14750
A,dgoal,4,t2,all,hi95,0.5490058245683836,14750
A,dgoal,4,inc_clock_over_t1,all,delta,0.8009428928908146,14750
A,dgoal,4,inc_clock_over_t1,all,delta_lo95,0.4156637119662651,14750
A,dgoal,4,inc_clock_over_t1,all,delta_hi95,1295.9505385942152,14750
A,dgoal,4,route,all,lo95,-2206.1213823867893,14750
A,dgoal,4,route,all,hi95,-0.37213290012413297,14750
A,dgoal,8,inc_route_over_t1,all,delta,0.06839550679657835,13342
A,dgoal,8,inc_route_over_t1,all,delta_lo95,0.03125602187779268,13342
A,dgoal,8,inc_route_over_t1,all,delta_hi95,127.53061732392216,13342
A,dgoal,8,t1,all,lo95,-1955.870156600656,13342
A,dgoal,8,t1,all,hi95,-0.3245444466176484,13342
A,dgoal,8,inc_route_over_t2,all,delta,0.12698596622254854,13342
A,dgoal,8,inc_route_over_t2,all,delta_lo95,0.064840003114858,13342
A,dgoal,8,inc_route_over_t2,all,delta_hi95,60.08312084496608,13342
A,dgoal,8,t2,all,lo95,-2123.9858743670434,13342
A,dgoal,8,t2,all,hi95,-0.3642983246469358,13342
A,dgoal,8,inc_clock_over_t1,all,delta,1.0739077366591667,13342
A,dgoal,8,inc_clock_over_t1,all,delta_lo95,0.6753184284322179,13342
A,dgoal,8,inc_clock_over_t1,all,delta_hi95,1391.261686201196,13342
A,dgoal,8,route,all,lo95,-1802.7548935575905,13342
A,dgoal,8,route,all,hi95,-0.28804811325648905,13342
A,undo,1,inc_route_over_t1,all,delta,-0.05714291313487091,15806
A,undo,1,inc_route_over_t1,all,delta_lo95,-0.2171755198129824,15806
A,undo,1,inc_route_over_t1,all,delta_hi95,0.08086725715000602,15806
A,undo,1,t1,all,lo95,0.05145531627541811,15806
A,undo,1,t1,all,hi95,0.5925294389514801,15806
A,undo,1,inc_route_over_t2,all,delta,-0.0017934972785534353,15806
A,undo,1,inc_route_over_t2,all,delta_lo95,-0.00733115333194366,15806
A,undo,1,inc_route_over_t2,all,delta_hi95,0.0,15806
A,undo,1,t2,all,lo95,0.0012810008900937416,15806
A,undo,1,t2,all,hi95,0.9567283625392076,15806
A,undo,1,inc_clock_over_t1,all,delta,0.12439203274485416,15806
A,undo,1,inc_clock_over_t1,all,delta_lo95,-0.1450975694382107,15806
A,undo,1,inc_clock_over_t1,all,delta_hi95,0.360549151069242,15806
A,undo,1,route,all,lo95,0.02326957382263778,15806
A,undo,1,route,all,hi95,0.5097485265219847,15806
A,undo,2,inc_route_over_t1,all,delta,0.01041560662336527,15454
A,undo,2,inc_route_over_t1,all,delta_lo95,-0.10691733975119729,15454
A,undo,2,inc_route_over_t1,all,delta_hi95,0.08926488239394359,15454
A,undo,2,t1,all,lo95,0.18439624808244617,15454
A,undo,2,t1,all,hi95,0.64243196486311,15454
A,undo,2,inc_route_over_t2,all,delta,0.0057204553060855035,15454
A,undo,2,inc_route_over_t2,all,delta_lo95,-0.0004708393974796756,15454
A,undo,2,inc_route_over_t2,all,delta_hi95,0.028494933070639012,15454
A,undo,2,t2,all,lo95,0.01653622116311638,15454
A,undo,2,t2,all,hi95,0.9799405359577403,15454
A,undo,2,inc_clock_over_t1,all,delta,0.11077865476937299,15454
A,undo,2,inc_clock_over_t1,all,delta_lo95,-0.05233453526979006,15454
A,undo,2,inc_clock_over_t1,all,delta_hi95,0.22494108586457204,15454
A,undo,2,route,all,lo95,0.35888450827506074,15454
A,undo,2,route,all,hi95,0.5385417157760185,15454
A,undo,4,inc_route_over_t1,all,delta,-0.06161662288516734,14750
A,undo,4,inc_route_over_t1,all,delta_lo95,-0.09370113600555387,14750
A,undo,4,inc_route_over_t1,all,delta_hi95,0.008225217243770849,14750
A,undo,4,t1,all,lo95,0.42580618735273135,14750
A,undo,4,t1,all,hi95,0.8630462036848789,14750
A,undo,4,inc_route_over_t2,all,delta,-0.01667145154423827,14750
A,undo,4,inc_route_over_t2,all,delta_lo95,-0.025217723499923735,14750
A,undo,4,inc_route_over_t2,all,delta_hi95,0.02805937471350775,14750
A,undo,4,t2,all,lo95,0.20693759059914094,14750
A,undo,4,t2,all,hi95,0.8151321540793994,14750
A,undo,4,inc_clock_over_t1,all,delta,0.031791314587651165,14750
A,undo,4,inc_clock_over_t1,all,delta_lo95,-0.09948474200822209,14750
A,undo,4,inc_clock_over_t1,all,delta_hi95,0.06330450264771555,14750
A,undo,4,route,all,lo95,0.30656981646064796,14750
A,undo,4,route,all,hi95,0.5108695652173914,14750
A,undo,8,inc_route_over_t1,all,delta,0.020673164218681372,13342
A,undo,8,inc_route_over_t1,all,delta_lo95,-0.014988901338608696,13342
A,undo,8,inc_route_over_t1,all,delta_hi95,0.04268160477841969,13342
A,undo,8,t1,all,lo95,0.35353908825606417,13342
A,undo,8,t1,all,hi95,0.87727631481509,13342
A,undo,8,inc_route_over_t2,all,delta,0.03530418341920394,13342
A,undo,8,inc_route_over_t2,all,delta_lo95,0.010708246141543754,13342
A,undo,8,inc_route_over_t2,all,delta_hi95,0.04405731667343027,13342
A,undo,8,t2,all,lo95,0.37490883237262146,13342
A,undo,8,t2,all,hi95,0.6211631468372608,13342
A,undo,8,inc_clock_over_t1,all,delta,0.03564316841974691,13342
A,undo,8,inc_clock_over_t1,all,delta_lo95,-0.020728129136828387,13342
A,undo,8,inc_clock_over_t1,all,delta_hi95,0.04561972976895881,13342
A,undo,8,route,all,lo95,0.4914935555719468,13342
A,undo,8,route,all,hi95,0.7306182155862515,13342
A,grip_flips,1,inc_route_over_t1,all,delta,0.09066061488261856,15806
A,grip_flips,1,inc_route_over_t1,all,delta_lo95,0.07836570262919534,15806
A,grip_flips,1,inc_route_over_t1,all,delta_hi95,0.10399636241439512,15806
A,grip_flips,1,t1,all,lo95,0.6032248358510424,15806
A,grip_flips,1,t1,all,hi95,0.6579980799416394,15806
A,grip_flips,1,inc_route_over_t2,all,delta,0.25516168231843844,15806
A,grip_flips,1,inc_route_over_t2,all,delta_lo95,0.17986613305481455,15806
A,grip_flips,1,inc_route_over_t2,all,delta_hi95,0.39308209115894305,15806
A,grip_flips,1,t2,all,lo95,0.23628128097816675,15806
A,grip_flips,1,t2,all,hi95,0.531154815359896,15806
A,grip_flips,1,inc_clock_over_t1,all,delta,-0.004691842775461086,15806
A,grip_flips,1,inc_clock_over_t1,all,delta_lo95,-0.0056876573400849745,15806
A,grip_flips,1,inc_clock_over_t1,all,delta_hi95,-0.0036219582408055823,15806
A,grip_flips,1,route,all,lo95,0.5889312458555721,15806
A,grip_flips,1,route,all,hi95,0.6345273184566442,15806
A,grip_flips,2,inc_route_over_t1,all,delta,0.042392274513217476,15454
A,grip_flips,2,inc_route_over_t1,all,delta_lo95,0.03667312718316323,15454
A,grip_flips,2,inc_route_over_t1,all,delta_hi95,0.04857662063203067,15454
A,grip_flips,2,t1,all,lo95,0.591193638813753,15454
A,grip_flips,2,t1,all,hi95,0.6351117911119534,15454
A,grip_flips,2,inc_route_over_t2,all,delta,0.03289378848563407,15454
A,grip_flips,2,inc_route_over_t2,all,delta_lo95,0.024219178950176872,15454
A,grip_flips,2,inc_route_over_t2,all,delta_hi95,0.0421290750372687,15454
A,grip_flips,2,t2,all,lo95,0.48803250810396753,15454
A,grip_flips,2,t2,all,hi95,0.6121104333102212,15454
A,grip_flips,2,inc_clock_over_t1,all,delta,-0.0028159098290085893,15454
A,grip_flips,2,inc_clock_over_t1,all,delta_lo95,-0.005626232687493131,15454
A,grip_flips,2,inc_clock_over_t1,all,delta_hi95,0.00027478314113224246,15454
A,grip_flips,2,route,all,lo95,0.39996881394401623,15454
A,grip_flips,2,route,all,hi95,0.4333514949666649,15454
A,grip_flips,4,inc_route_over_t1,all,delta,0.033428152059546856,14750
A,grip_flips,4,inc_route_over_t1,all,delta_lo95,0.029479128198410105,14750
A,grip_flips,4,inc_route_over_t1,all,delta_hi95,0.037233116645850106,14750
A,grip_flips,4,t1,all,lo95,0.5005641172573265,14750
A,grip_flips,4,t1,all,hi95,0.5552835301756167,14750
A,grip_flips,4,inc_route_over_t2,all,delta,-0.0027086953264885416,14750
A,grip_flips,4,inc_route_over_t2,all,delta_lo95,-0.05770844812261662,14750
A,grip_flips,4,inc_route_over_t2,all,delta_hi95,0.026253244997111066,14750
A,grip_flips,4,t2,all,lo95,0.4436182243128858,14750
A,grip_flips,4,t2,all,hi95,0.5305918421371624,14750
A,grip_flips,4,inc_clock_over_t1,all,delta,0.03327347952292792,14750
A,grip_flips,4,inc_clock_over_t1,all,delta_lo95,0.026983693070361105,14750
A,grip_flips,4,inc_clock_over_t1,all,delta_hi95,0.04032026306548495,14750
A,grip_flips,4,route,all,lo95,0.26733944063475157,14750
A,grip_flips,4,route,all,hi95,0.3031518681226655,14750
A,grip_flips,8,inc_route_over_t1,all,delta,-0.006003603292320081,13342
A,grip_flips,8,inc_route_over_t1,all,delta_lo95,-0.012286418086985565,13342
A,grip_flips,8,inc_route_over_t1,all,delta_hi95,-7.693470135915584e-05,13342
A,grip_flips,8,t1,all,lo95,0.2675413095496884,13342
A,grip_flips,8,t1,all,hi95,0.352625816041885,13342
A,grip_flips,8,inc_route_over_t2,all,delta,-0.011708570890374304,13342
A,grip_flips,8,inc_route_over_t2,all,delta_lo95,-0.023149581353847246,13342
A,grip_flips,8,inc_route_over_t2,all,delta_hi95,-0.0005590045083354401,13342
A,grip_flips,8,t2,all,lo95,0.27007202250922746,13342
A,grip_flips,8,t2,all,hi95,0.3555492746382145,13342
A,grip_flips,8,inc_clock_over_t1,all,delta,0.08315596916902046,13342
A,grip_flips,8,inc_clock_over_t1,all,delta_lo95,0.06368651899016167,13342
A,grip_flips,8,inc_clock_over_t1,all,delta_hi95,0.10525385486614831,13342
A,grip_flips,8,route,all,lo95,0.005562477757807172,13342
A,grip_flips,8,route,all,hi95,0.04897036534864164,13342
A,obj_disp_p1,1,inc_route_over_t1,all,delta,-0.02393596867767811,15806
A,obj_disp_p1,1,inc_route_over_t1,all,delta_lo95,-49.20113068382982,15806
A,obj_disp_p1,1,inc_route_over_t1,all,delta_hi95,0.01835184258374292,15806
A,obj_disp_p1,1,t1,all,lo95,-968.6774893391205,15806
A,obj_disp_p1,1,t1,all,hi95,-0.09403084905395392,15806
A,obj_disp_p1,1,inc_route_over_t2,all,delta,0.018368067965676027,15806
A,obj_disp_p1,1,inc_route_over_t2,all,delta_lo95,-19.47825445914633,15806
A,obj_disp_p1,1,inc_route_over_t2,all,delta_hi95,0.04676268534189653,15806
A,obj_disp_p1,1,t2,all,lo95,-44.20027193638485,15806
A,obj_disp_p1,1,t2,all,hi95,0.7824309335959176,15806
A,obj_disp_p1,1,inc_clock_over_t1,all,delta,0.8734979201751567,15806
A,obj_disp_p1,1,inc_clock_over_t1,all,delta_lo95,0.4559541390868652,15806
A,obj_disp_p1,1,inc_clock_over_t1,all,delta_hi95,617.9812323855343,15806
A,obj_disp_p1,1,route,all,lo95,-666.8073699711636,15806
A,obj_disp_p1,1,route,all,hi95,-0.35891187233851124,15806
A,obj_disp_p1,2,inc_route_over_t1,all,delta,-0.14811352134046107,15454
A,obj_disp_p1,2,inc_route_over_t1,all,delta_lo95,-261.6899230849202,15454
A,obj_disp_p1,2,inc_route_over_t1,all,delta_hi95,-0.03180154215364955,15454
A,obj_disp_p1,2,t1,all,lo95,-1358.02302389187,15454
A,obj_disp_p1,2,t1,all,hi95,-0.07129554198534184,15454
A,obj_disp_p1,2,inc_route_over_t2,all,delta,0.10953481169468765,15454
A,obj_disp_p1,2,inc_route_over_t2,all,delta_lo95,-45.76345060446041,15454
A,obj_disp_p1,2,inc_route_over_t2,all,delta_hi95,0.28169057028361577,15454
A,obj_disp_p1,2,t2,all,lo95,-161.4499485766533,15454
A,obj_disp_p1,2,t2,all,hi95,0.6277197872109265,15454
A,obj_disp_p1,2,inc_clock_over_t1,all,delta,0.8835795125926398,15454
A,obj_disp_p1,2,inc_clock_over_t1,all,delta_lo95,0.4644197825252764,15454
A,obj_disp_p1,2,inc_clock_over_t1,all,delta_hi95,918.2346219953714,15454
A,obj_disp_p1,2,route,all,lo95,-1122.034990355008,15454
A,obj_disp_p1,2,route,all,hi95,-0.36944337513259434,15454
A,obj_disp_p1,4,inc_route_over_t1,all,delta,-0.15309371974419217,14750
A,obj_disp_p1,4,inc_route_over_t1,all,delta_lo95,-448.6869399466661,14750
A,obj_disp_p1,4,inc_route_over_t1,all,delta_hi95,-0.05493079650126314,14750
A,obj_disp_p1,4,t1,all,lo95,-1852.6121222030263,14750
A,obj_disp_p1,4,t1,all,hi95,-0.1030501837338441,14750
