corpus,event_kind,signal,tier,variant,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,trap,weighted_recurrence,F0_router_probability,raw,4,0.6945812807881774,0.6945812807881774,event_high,0.49015468316620436,0.8528587354674311,12,151,609,,,
B,trap,lag_periodicity,F0_router_probability,raw,-8,0.34513274336283184,0.6548672566371682,event_low,0.2423746933847498,0.45639263812192393,12,161,1695,0.04597701149425287,0.44227886056971516,0.2715974212034383
B,trap,lag_periodicity,F0_router_probability,raw,-7,0.2840702604482132,0.7159297395517867,event_low,0.20824592291032573,0.3613596723044397,12,161,1651,,,
B,trap,lag_periodicity,F0_router_probability,raw,-6,0.34179566563467495,0.658204334365325,event_low,0.2535779942333037,0.4442032939521862,12,161,1615,0.01699150424787606,0.4177911044477761,0.2715974212034383
B,trap,lag_periodicity,F0_router_probability,raw,-5,0.527584020291693,0.527584020291693,event_high,0.447884026868889,0.6209429629521627,12,161,1577,,,
B,trap,lag_periodicity,F0_router_probability,raw,-4,0.7002635046113307,0.7002635046113307,event_high,0.6109077827716687,0.7949725962156319,12,161,1518,0.006496751624187906,0.18690654672663667,0.2715974212034383
B,trap,lag_periodicity,F0_router_probability,raw,-3,0.8066485753052918,0.8066485753052918,event_high,0.7340903610350783,0.8785157068412911,12,161,1474,,,
B,trap,lag_periodicity,F0_router_probability,raw,-2,0.828080229226361,0.828080229226361,event_high,0.7316537872712692,0.9011185064313771,12,161,1396,0.0009995002498750624,0.0074962518740629685,0.2715974212034383
B,trap,lag_periodicity,F0_router_probability,raw,-1,0.8542159180457053,0.8542159180457053,event_high,0.7837482414055237,0.9151115962322693,12,161,1269,,,
B,trap,lag_periodicity,F0_router_probability,raw,0,0.8624192059095106,0.8624192059095106,event_high,0.8153265765131966,0.9119929013767027,12,161,1083,0.0004997501249375312,0.0029985007496251873,0.2715974212034383
B,trap,lag_periodicity,F0_router_probability,raw,1,0.8473451327433629,0.8473451327433629,event_high,0.7804368519062478,0.9069799212098105,12,160,904,,,
B,trap,lag_periodicity,F0_router_probability,raw,2,0.7385204081632653,0.7385204081632653,event_high,0.5868088359604197,0.8781412473169569,12,157,784,,,
B,trap,lag_periodicity,F0_router_probability,raw,3,0.6863033873343152,0.6863033873343152,event_high,0.4884549537192266,0.8679590257155493,12,153,679,,,
B,trap,lag_periodicity,F0_router_probability,raw,4,0.6502463054187192,0.6502463054187192,event_high,0.3893290070909058,0.8861383994296961,12,151,609,,,
B,trap,late_flow_volatility,F0_router_probability,raw,-8,0.2890855457227139,0.7109144542772861,event_low,0.21112935603726074,0.37979677069732365,12,161,1695,0.0029985007496251873,0.15792103948025987,0.2715974212034383
B,trap,late_flow_volatility,F0_router_probability,raw,-7,0.24772864930345245,0.7522713506965475,event_low,0.17441432763958473,0.3301170199823595,12,161,1651,,,
B,trap,late_flow_volatility,F0_router_probability,raw,-6,0.20557275541795667,0.7944272445820433,event_low,0.13799537597177547,0.2811410397419518,12,161,1615,0.0009995002498750624,0.025987006496751622,0.2715974212034383
B,trap,late_flow_volatility,F0_router_probability,raw,-5,0.19403931515535827,0.8059606848446417,event_low,0.13153696051423325,0.26511186860656166,12,161,1577,,,
B,trap,late_flow_volatility,F0_router_probability,raw,-4,0.21277997364953888,0.7872200263504612,event_low,0.14243555653815818,0.2955339055252279,12,161,1518,0.0004997501249375312,0.03498250874562719,0.2715974212034383
B,trap,late_flow_volatility,F0_router_probability,raw,-3,0.26797829036635007,0.7320217096336499,event_low,0.17276731919830401,0.3689197939661514,12,161,1474,,,
B,trap,late_flow_volatility,F0_router_probability,raw,-2,0.29727793696275073,0.7027220630372493,event_low,0.18637239271954298,0.402094902761289,12,161,1396,0.01249375312343828,0.18240879560219891,0.2715974212034383
B,trap,late_flow_volatility,F0_router_probability,raw,-1,0.3073286052009456,0.6926713947990544,event_low,0.18434646027771454,0.42540516439205955,12,161,1269,,,
B,trap,late_flow_volatility,F0_router_probability,raw,0,0.31486611265004616,0.6851338873499538,event_low,0.17800153715332287,0.44413199665831227,12,161,1083,0.028985507246376812,0.25087456271864067,0.2715974212034383
B,trap,late_flow_volatility,F0_router_probability,raw,1,0.3329646017699115,0.6670353982300885,event_low,0.1671984545864694,0.48291604196155824,12,160,904,,,
B,trap,late_flow_volatility,F0_router_probability,raw,2,0.3469387755102041,0.653061224489796,event_low,0.16434377498001598,0.5310239250209604,12,157,784,,,
B,trap,late_flow_volatility,F0_router_probability,raw,3,0.35051546391752575,0.6494845360824743,event_low,0.14593284487359892,0.547023616143946,12,153,679,,,
B,trap,late_flow_volatility,F0_router_probability,raw,4,0.3185550082101806,0.6814449917898193,event_low,0.1434193672345331,0.5109045952304876,12,151,609,,,
B,trap,route_acceleration,F0_router_probability,raw,-8,0.3616519174041298,0.6383480825958703,event_low,0.29385630384312356,0.4397472291630464,12,161,1695,0.013993003498250875,0.5957021489255372,0.2715974212034383
B,trap,route_acceleration,F0_router_probability,raw,-7,0.3301029678982435,0.6698970321017566,event_low,0.2561625705631282,0.4073945820149626,12,161,1651,,,
B,trap,route_acceleration,F0_router_probability,raw,-6,0.31331269349845203,0.686687306501548,event_low,0.22163974398839137,0.40325937392500855,12,161,1615,0.0079960019990005,0.23888055972013994,0.2715974212034383
B,trap,route_acceleration,F0_router_probability,raw,-5,0.34559289790741915,0.6544071020925808,event_low,0.2457510076639228,0.43352233265241985,12,161,1577,,,
B,trap,route_acceleration,F0_router_probability,raw,-4,0.4090909090909091,0.5909090909090908,event_low,0.29223430989419497,0.5204374298635475,12,161,1518,0.1774112943528236,0.9860069965017492,0.2715974212034383
B,trap,route_acceleration,F0_router_probability,raw,-3,0.4654002713704206,0.5345997286295794,event_low,0.3181038598196393,0.6117098054149672,12,161,1474,,,
B,trap,route_acceleration,F0_router_probability,raw,-2,0.4684813753581662,0.5315186246418337,event_low,0.3396568824608772,0.6079237577056342,12,161,1396,0.6506746626686657,1.0,0.2715974212034383
B,trap,route_acceleration,F0_router_probability,raw,-1,0.46335697399527187,0.5366430260047281,event_low,0.31071154923222927,0.615342663939721,12,161,1269,,,
B,trap,route_acceleration,F0_router_probability,raw,0,0.44783010156971376,0.5521698984302863,event_low,0.28428665773786294,0.5924100937289011,12,161,1083,0.5357321339330335,1.0,0.2715974212034383
B,trap,route_acceleration,F0_router_probability,raw,1,0.4103982300884956,0.5896017699115044,event_low,0.2242167676647064,0.5874745564021954,12,160,904,,,
B,trap,route_acceleration,F0_router_probability,raw,2,0.3826530612244898,0.6173469387755102,event_low,0.19973724345029795,0.5626109158709082,12,157,784,,,
B,trap,route_acceleration,F0_router_probability,raw,3,0.41531664212076586,0.5846833578792341,event_low,0.22805489646246763,0.6149489314024513,12,153,679,,,
B,trap,route_acceleration,F0_router_probability,raw,4,0.3891625615763547,0.6108374384236452,event_low,0.20375245736145794,0.5762575552613399,12,151,609,,,
B,trap,gate_entropy,F0_router_probability,raw,-8,0.6241887905604719,0.6241887905604719,event_high,0.5189807238928602,0.7295527753825589,12,161,1695,0.050974512743628186,0.7526236881559221,0.2715974212034383
B,trap,gate_entropy,F0_router_probability,raw,-7,0.6626287098728043,0.6626287098728043,event_high,0.5580061827888079,0.7571090253618128,12,161,1651,,,
B,trap,gate_entropy,F0_router_probability,raw,-6,0.7034055727554179,0.7034055727554179,event_high,0.592096639069584,0.7925015900195694,12,161,1615,0.00399800099950025,0.18040979510244878,0.2715974212034383
B,trap,gate_entropy,F0_router_probability,raw,-5,0.7222574508560557,0.7222574508560557,event_high,0.6535987579302959,0.7928133111369866,12,161,1577,,,
B,trap,gate_entropy,F0_router_probability,raw,-4,0.6515151515151515,0.6515151515151515,event_high,0.601575827371989,0.7212907680447369,12,161,1518,0.0004997501249375312,0.46976511744127936,0.2715974212034383
B,trap,gate_entropy,F0_router_probability,raw,-3,0.573270013568521,0.573270013568521,event_high,0.5192466707329471,0.6402690486791636,12,161,1474,,,
B,trap,gate_entropy,F0_router_probability,raw,-2,0.5315186246418339,0.5315186246418339,event_high,0.46319718110465946,0.6199265124376443,12,161,1396,0.527736131934033,1.0,0.2715974212034383
B,trap,gate_entropy,F0_router_probability,raw,-1,0.5263987391646966,0.5263987391646966,event_high,0.4266548153419404,0.6556459201505578,12,161,1269,,,
B,trap,gate_entropy,F0_router_probability,raw,0,0.5807940904893814,0.5807940904893814,event_high,0.4619802956912709,0.7262090317130847,12,161,1083,0.3583208395802099,0.9975012493753124,0.2715974212034383
B,trap,gate_entropy,F0_router_probability,raw,1,0.581858407079646,0.581858407079646,event_high,0.41784716638835634,0.7543930654781411,12,160,904,,,
B,trap,gate_entropy,F0_router_probability,raw,2,0.6147959183673469,0.6147959183673469,event_high,0.39163121016801855,0.8222688752811149,12,157,784,,,
B,trap,gate_entropy,F0_router_probability,raw,3,0.5920471281296024,0.5920471281296024,event_high,0.35981740260795386,0.8175722961249275,12,153,679,,,
B,trap,gate_entropy,F0_router_probability,raw,4,0.5763546798029556,0.5763546798029556,event_high,0.36182383040935673,0.7862242460085106,12,151,609,,,
B,trap,top12_margin,F0_router_probability,raw,-8,0.38997050147492623,0.6100294985250738,event_low,0.2958449335749921,0.49218665651163607,12,161,1695,0.07896051974012994,0.8985507246376812,0.2715974212034383
B,trap,top12_margin,F0_router_probability,raw,-7,0.36826165960024226,0.6317383403997577,event_low,0.28257153027067144,0.4658968775777573,12,161,1651,,,
B,trap,top12_margin,F0_router_probability,raw,-6,0.3195046439628483,0.6804953560371517,event_low,0.24120809125827558,0.4112384103567498,12,161,1615,0.004997501249375313,0.2748625687156422,0.2715974212034383
B,trap,top12_margin,F0_router_probability,raw,-5,0.2974001268230818,0.7025998731769182,event_low,0.2267653766136776,0.3695497326564284,12,161,1577,,,
B,trap,top12_margin,F0_router_probability,raw,-4,0.31488801054018445,0.6851119894598156,event_low,0.25817700939940386,0.3672447421924915,12,161,1518,0.0004997501249375312,0.25087456271864067,0.2715974212034383
B,trap,top12_margin,F0_router_probability,raw,-3,0.31343283582089554,0.6865671641791045,event_low,0.24750705008258883,0.39563882321117905,12,161,1474,,,
B,trap,top12_margin,F0_router_probability,raw,-2,0.32593123209169056,0.6740687679083095,event_low,0.2534827236028233,0.42066491520837085,12,161,1396,0.01249375312343828,0.30684657671164417,0.2715974212034383
B,trap,top12_margin,F0_router_probability,raw,-1,0.3459416863672183,0.6540583136327818,event_low,0.24760300344276323,0.4690093782838383,12,161,1269,,,
B,trap,top12_margin,F0_router_probability,raw,0,0.3444136657433056,0.6555863342566943,event_low,0.2268453251269487,0.46405672345052545,12,161,1083,0.03798100949525238,0.4382808595702149,0.2715974212034383
B,trap,top12_margin,F0_router_probability,raw,1,0.37168141592920356,0.6283185840707964,event_low,0.2287789235551794,0.5208843218637033,12,160,904,,,
B,trap,top12_margin,F0_router_probability,raw,2,0.36989795918367346,0.6301020408163265,event_low,0.2060595409272309,0.5359030586450958,12,157,784,,,
B,trap,top12_margin,F0_router_probability,raw,3,0.35640648011782033,0.6435935198821796,event_low,0.18078276887697334,0.520180895180895,12,153,679,,,
B,trap,top12_margin,F0_router_probability,raw,4,0.33004926108374383,0.6699507389162562,event_low,0.17170601038004352,0.5020823895668486,12,151,609,,,
B,trap,state_action_gap,F0_router_probability,raw,-8,0.5097345132743363,0.5097345132743363,event_high,0.3954110105580694,0.6380687467235489,12,161,1695,0.8785607196401799,1.0,0.2715974212034383
B,trap,state_action_gap,F0_router_probability,raw,-7,0.4900060569351908,0.5099939430648093,event_low,0.3613567164831801,0.6086971293222493,12,161,1651,,,
B,trap,state_action_gap,F0_router_probability,raw,-6,0.5455108359133127,0.5455108359133127,event_high,0.4164260490236809,0.6477313376357309,12,161,1615,0.48575712143928035,1.0,0.2715974212034383
B,trap,state_action_gap,F0_router_probability,raw,-5,0.528852251109702,0.528852251109702,event_high,0.39486157577785214,0.6403394302399656,12,161,1577,,,
B,trap,state_action_gap,F0_router_probability,raw,-4,0.5158102766798419,0.5158102766798419,event_high,0.3957015306613118,0.6193958785454683,12,161,1518,0.7896051974012993,1.0,0.2715974212034383
B,trap,state_action_gap,F0_router_probability,raw,-3,0.5169606512890095,0.5169606512890095,event_high,0.38902795324049416,0.6279757186102269,12,161,1474,,,
B,trap,state_action_gap,F0_router_probability,raw,-2,0.5343839541547278,0.5343839541547278,event_high,0.40590667705740024,0.6586521406085113,12,161,1396,0.5987006496751625,1.0,0.2715974212034383
B,trap,state_action_gap,F0_router_probability,raw,-1,0.4988179669030733,0.5011820330969268,event_low,0.39039741314586035,0.6085527707741946,12,161,1269,,,
B,trap,state_action_gap,F0_router_probability,raw,0,0.44136657433056325,0.5586334256694367,event_low,0.3195189742923104,0.5765774847428073,12,161,1083,0.39730134932533734,1.0,0.2715974212034383
B,trap,state_action_gap,F0_router_probability,raw,1,0.38495575221238937,0.6150442477876106,event_low,0.26947921668611297,0.5142582989262203,12,160,904,,,
B,trap,state_action_gap,F0_router_probability,raw,2,0.35841836734693877,0.6415816326530612,event_low,0.25543843253059356,0.5107064840896858,12,157,784,,,
B,trap,state_action_gap,F0_router_probability,raw,3,0.3858615611192931,0.614138438880707,event_low,0.2721107880527131,0.5272853535353534,12,153,679,,,
B,trap,state_action_gap,F0_router_probability,raw,4,0.4236453201970443,0.5763546798029557,event_low,0.2694342517065477,0.6018906430496727,12,151,609,,,
B,trap,macro_stickiness,F0_router_probability,raw,-8,0.47079646017699117,0.5292035398230088,event_low,0.38293917492883084,0.5666694078947369,12,161,1695,0.551224387806097,1.0,0.2715974212034383
B,trap,macro_stickiness,F0_router_probability,raw,-7,0.5145366444579043,0.5145366444579043,event_high,0.4325669390738157,0.5968694734559966,12,161,1651,,,
B,trap,macro_stickiness,F0_router_probability,raw,-6,0.5492260061919505,0.5492260061919505,event_high,0.46419282260680333,0.6349280569219957,12,161,1615,0.36231884057971014,1.0,0.2715974212034383
B,trap,macro_stickiness,F0_router_probability,raw,-5,0.6043119847812302,0.6043119847812302,event_high,0.5260988694537599,0.6976816220161869,12,161,1577,,,
B,trap,macro_stickiness,F0_router_probability,raw,-4,0.6719367588932806,0.6719367588932806,event_high,0.5801069430409924,0.7802600029420418,12,161,1518,0.00849575212393803,0.3153423288355822,0.2715974212034383
B,trap,macro_stickiness,F0_router_probability,raw,-3,0.6906377204884667,0.6906377204884667,event_high,0.5881056793244334,0.8060921325051759,12,161,1474,,,
B,trap,macro_stickiness,F0_router_probability,raw,-2,0.7213467048710601,0.7213467048710601,event_high,0.6286560913630412,0.8239979695149088,12,161,1396,0.0024987506246876563,0.13093453273363317,0.2715974212034383
B,trap,macro_stickiness,F0_router_probability,raw,-1,0.7257683215130024,0.7257683215130024,event_high,0.6136265971137053,0.828388971617355,12,161,1269,,,
B,trap,macro_stickiness,F0_router_probability,raw,0,0.7271468144044322,0.7271468144044322,event_high,0.6315275892471072,0.8209813350838593,12,161,1083,0.0024987506246876563,0.12043978010994502,0.2715974212034383
B,trap,macro_stickiness,F0_router_probability,raw,1,0.7129424778761062,0.7129424778761062,event_high,0.6110055250575865,0.8026180114336804,12,160,904,,,
B,trap,macro_stickiness,F0_router_probability,raw,2,0.6817602040816326,0.6817602040816326,event_high,0.5783488205448262,0.7697598881184997,12,157,784,,,
B,trap,macro_stickiness,F0_router_probability,raw,3,0.6428571428571429,0.6428571428571429,event_high,0.5866826310208847,0.7198952879581152,12,153,679,,,
B,trap,macro_stickiness,F0_router_probability,raw,4,0.6280788177339901,0.6280788177339901,event_high,0.5348393416927899,0.7368472184346877,12,151,609,,,
B,trap,top45_margin,F1_boundary_execution_weight,raw,-8,0.45132743362831856,0.5486725663716814,event_low,0.3829236138021378,0.5235428864920391,12,161,1695,0.2478760619690155,1.0,0.2715974212034383
