cohort,suite,task,feature,auc,v82_auc,delta,queries,first_query,last_query,failure_observations,success_observations,window,level
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,layer_agreement,0.9039743589743588,0.9021611721611722,0.001813186813186794,7,7,13,70,2730,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,mobility_log_ratio,0.08435897435897435,0.9021611721611722,-0.8178021978021979,7,7,13,70,2730,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,path_decoupling,0.9065384615384616,0.9021611721611722,0.004377289377289381,7,7,13,70,2730,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,persistent_decoupling,0.9,0.8875641025641026,0.012435897435897458,4,10,13,40,1560,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,recent_decoupling,0.9329166666666666,0.8875641025641026,0.04535256410256411,4,10,13,40,1560,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,token_diversity_contraction,0.6620695970695971,0.9021611721611722,-0.2400915750915751,7,7,13,70,2730,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,acceleration_log_ratio,0.6539502164502166,0.4823232323232323,0.17162698412698413,7,7,13,28,2772,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,decoupling,0.5578102453102453,0.4823232323232323,0.075487012987013,7,7,13,28,2772,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,decoupling_occupancy,0.6090593434343434,0.5148358585858586,0.09422348484848486,4,10,13,16,1584,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,layer_agreement,0.5615079365079365,0.4823232323232323,0.07918470418470418,7,7,13,28,2772,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,mobility_log_ratio,0.5269660894660895,0.4823232323232323,0.044642857142857144,7,7,13,28,2772,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,path_decoupling,0.5695797258297258,0.4823232323232323,0.08725649350649352,7,7,13,28,2772,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,persistent_decoupling,0.5,0.5148358585858586,-0.014835858585858577,4,10,13,16,1584,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,recent_decoupling,0.6193181818181819,0.5148358585858586,0.10448232323232325,4,10,13,16,1584,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,token_diversity_contraction,0.4292027417027417,0.4823232323232323,-0.053120490620490624,7,7,13,28,2772,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,acceleration_log_ratio,0.47248120300751884,0.4799812030075188,-0.007499999999999991,7,7,13,140,2660,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,decoupling,0.5075751879699248,0.4799812030075188,0.02759398496240602,7,7,13,140,2660,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,decoupling_occupancy,0.5014967105263157,0.45049342105263157,0.05100328947368421,4,10,13,80,1520,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,layer_agreement,0.5028383458646617,0.4799812030075188,0.022857142857142854,7,7,13,140,2660,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,mobility_log_ratio,0.5722368421052632,0.4799812030075188,0.09225563909774435,7,7,13,140,2660,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,path_decoupling,0.4959774436090226,0.4799812030075188,0.015996240601503755,7,7,13,140,2660,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,persistent_decoupling,0.5030592105263157,0.45049342105263157,0.052565789473684205,4,10,13,80,1520,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,recent_decoupling,0.4830263157894737,0.45049342105263157,0.03253289473684211,4,10,13,80,1520,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,token_diversity_contraction,0.485093984962406,0.4799812030075188,0.0051127819548872355,7,7,13,140,2660,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,acceleration_log_ratio,0.43011271171116877,0.6327440867251608,-0.2026313750139921,7,7,13,329,2471,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,decoupling,0.5377958790049683,0.6327440867251608,-0.09494820772019254,7,7,13,329,2471,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,decoupling_occupancy,0.6068199626303418,0.6911427882586945,-0.08432282562835275,4,10,13,188,1412,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,layer_agreement,0.5222151424610589,0.6327440867251608,-0.11052894426410188,7,7,13,329,2471,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,mobility_log_ratio,0.42852837596975984,0.6327440867251608,-0.20421571075540096,7,7,13,329,2471,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,path_decoupling,0.5161920834876051,0.6327440867251608,-0.11655200323755564,7,7,13,329,2471,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,persistent_decoupling,0.49824453016695797,0.6911427882586945,-0.1928982580917365,4,10,13,188,1412,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,recent_decoupling,0.5973720691941414,0.6911427882586945,-0.09377071906455309,4,10,13,188,1412,q7_13,same_task_query
B,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,token_diversity_contraction,0.6315988875207729,0.6327440867251608,-0.0011451992043879525,7,7,13,329,2471,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,acceleration_log_ratio,0.32565868987188784,0.468153251148175,-0.14249456127628715,7,7,13,42,2758,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,decoupling,0.5525441140923374,0.468153251148175,0.08439086294416244,7,7,13,42,2758,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,decoupling_occupancy,0.689826565143824,0.5464255499153976,0.14340101522842638,4,10,13,24,1576,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,layer_agreement,0.5374365482233502,0.468153251148175,0.06928329707517523,7,7,13,42,2758,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,mobility_log_ratio,0.21966400773507372,0.468153251148175,-0.24848924341310127,7,7,13,42,2758,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,path_decoupling,0.5975344452501813,0.468153251148175,0.1293811941020063,7,7,13,42,2758,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,persistent_decoupling,0.5426713197969544,0.5464255499153976,-0.003754230118443308,4,10,13,24,1576,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,recent_decoupling,0.5531937394247038,0.5464255499153976,0.006768189509306244,4,10,13,24,1576,q7_13,same_task_query
B,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,token_diversity_contraction,0.6412859560067682,0.468153251148175,0.17313270485859317,7,7,13,42,2758,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,acceleration_log_ratio,0.6930034545483748,0.33322876395924256,0.35977469058913225,7,7,13,21,2733,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,decoupling,0.5340115306530084,0.33322876395924256,0.20078276669376585,7,7,13,21,2733,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,decoupling_occupancy,0.5475010226269672,0.1360470623694805,0.4114539602574867,4,10,13,12,1542,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,layer_agreement,0.5534233313410476,0.33322876395924256,0.220194567381805,7,7,13,21,2733,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,mobility_log_ratio,0.7158874027052029,0.33322876395924256,0.38265863874596034,7,7,13,21,2733,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,path_decoupling,0.5443314343398307,0.33322876395924256,0.21110267038058808,7,7,13,21,2733,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,persistent_decoupling,0.5,0.1360470623694805,0.3639529376305195,4,10,13,12,1542,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,recent_decoupling,0.5517129300714523,0.1360470623694805,0.41566586770197184,4,10,13,12,1542,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,token_diversity_contraction,0.341157582971185,0.33322876395924256,0.007928819011942423,7,7,13,21,2733,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,acceleration_log_ratio,0.8339236801963125,0.776341050575469,0.057582629620843435,7,7,13,70,2437,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,decoupling,0.5588108438682952,0.776341050575469,-0.217530206707174,7,7,13,70,2437,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,decoupling_occupancy,0.6389821764963217,0.8227635051737376,-0.1837813286774159,4,10,13,40,1267,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,layer_agreement,0.5828280872157091,0.776341050575469,-0.19351296335976004,7,7,13,70,2437,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,mobility_log_ratio,0.6993625790122133,0.776341050575469,-0.07697847156325567,7,7,13,70,2437,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,path_decoupling,0.5571383533191507,0.776341050575469,-0.2192026972563184,7,7,13,70,2437,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,persistent_decoupling,0.5,0.8227635051737376,-0.3227635051737376,4,10,13,40,1267,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,recent_decoupling,0.6404189767695164,0.8227635051737376,-0.18234452840422113,4,10,13,40,1267,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,token_diversity_contraction,0.35423527305447566,0.776341050575469,-0.42210577752099343,7,7,13,70,2437,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,acceleration_log_ratio,0.9477782701346776,0.9588213024347642,-0.01104303230008655,7,7,13,49,2361,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,decoupling,0.5216583303777902,0.9588213024347642,-0.43716297205697396,7,7,13,49,2361,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,decoupling_occupancy,0.5372673001431573,0.967831863048551,-0.4305645629053936,4,10,13,28,1182,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,layer_agreement,0.4374521574293845,0.9588213024347642,-0.5213691450053798,7,7,13,49,2361,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,mobility_log_ratio,0.7991452741072437,0.9588213024347642,-0.15967602832752048,7,7,13,49,2361,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,path_decoupling,0.500914284830385,0.9588213024347642,-0.45790701760437924,7,7,13,49,2361,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,persistent_decoupling,0.5,0.967831863048551,-0.4678318630485509,4,10,13,28,1182,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,recent_decoupling,0.5367342511026456,0.967831863048551,-0.43109761194590535,4,10,13,28,1182,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,token_diversity_contraction,0.3149902408947793,0.9588213024347642,-0.6438310615399849,7,7,13,49,2361,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,acceleration_log_ratio,0.5192447736274667,0.4764531619986183,0.04279161162884832,7,7,13,7,2777,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,decoupling,0.4856920368807135,0.4764531619986183,0.009238874882095207,7,7,13,7,2777,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,decoupling_occupancy,0.4739819522697082,0.4421890234725194,0.0317929287971888,4,10,13,4,1580,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,layer_agreement,0.4136548944161972,0.4764531619986183,-0.06279826758242117,7,7,13,7,2777,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,mobility_log_ratio,0.47859297628629577,0.4764531619986183,0.0021398142876774312,7,7,13,7,2777,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,path_decoupling,0.46270095230616637,0.4764531619986183,-0.013752209692451936,7,7,13,7,2777,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,persistent_decoupling,0.5,0.4421890234725194,0.05781097652748059,4,10,13,4,1580,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,recent_decoupling,0.4739819522697082,0.4421890234725194,0.0317929287971888,4,10,13,4,1580,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,token_diversity_contraction,0.5201094866969737,0.4764531619986183,0.04365632469835538,7,7,13,7,2777,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,acceleration_log_ratio,0.6591418484974495,0.49085014408567357,0.16829170441177593,7,7,13,49,2492,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,decoupling,0.506230591727078,0.49085014408567357,0.015380447641404347,7,7,13,49,2492,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,decoupling_occupancy,0.49953112608821654,0.38279727595945257,0.11673385012876396,4,10,13,28,1313,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,layer_agreement,0.48052463119321404,0.49085014408567357,-0.010325512892459572,7,7,13,49,2492,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,mobility_log_ratio,0.6654401987846651,0.49085014408567357,0.17459005469899144,7,7,13,49,2492,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,path_decoupling,0.49334672557573117,0.49085014408567357,0.0024965814900575795,7,7,13,49,2492,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,persistent_decoupling,0.5,0.38279727595945257,0.1172027240405474,4,10,13,28,1313,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,recent_decoupling,0.4997571658712183,0.38279727595945257,0.11695988991176574,4,10,13,28,1313,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,token_diversity_contraction,0.42273562571674156,0.49085014408567357,-0.06811451836893204,7,7,13,49,2492,q7_13,same_task_query
B,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,acceleration_log_ratio,0.995772158145084,0.44215409834163877,0.5536180598034453,7,7,13,35,2218,q7_13,same_task_query
