fold,suite,seed,reference_cap,method,view,scope,task,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,0.9620253164556962,0.25,0.9620253164556962,0.8571428571428571,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,0.9826388888888888,0.883173076923077,0.9826388888888888,0.9733333333333334,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.9835526315789473,0.7928571428571428,0.9835526315789473,0.6875,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,0.8894119524455437,0.8785553422259023,0.8894119524455437,0.8656462585034014,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,full,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,0.987027027027027,0.9436960970441655,0.987027027027027,0.8365079365079365,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,0.06329113924050633,0.013333333333333334,0.06329113924050633,0.42857142857142855,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,0.9240506329113924,0.14285714285714285,0.9240506329113924,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,0.9367088607594937,0.16666666666666666,0.9367088607594937,0.7142857142857143,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,0.2857142857142857,0.03941976152502469,0.2857142857142857,0.2380952380952381,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,0.5885416666666666,0.24131486246311828,0.5885416666666666,0.7285714285714286,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.8651315789473685,0.1856272812155165,0.8651315789473685,0.8125,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0.44862155388471175,0.004524886877828055,0.44862155388471175,0.14285714285714285,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,0.8083991595521157,0.7838266024550938,0.8083991595521157,0.7543792517006802,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,0.9602702702702702,0.8161965470458774,0.9602702702702702,0.7337301587301587,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,0.9746835443037974,0.3333333333333333,0.9746835443037974,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,0.9746835443037974,0.3333333333333333,0.9746835443037974,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,0.9982638888888888,0.9861111111111112,0.9982638888888888,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.9671052631578947,0.4928571428571429,0.9671052631578947,0.375,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0.9949874686716792,0.3333333333333333,0.9949874686716792,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,0.6092449267267747,0.5249710349247556,0.6092449267267747,0.7047619047619047,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,full,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,0.9034234234234234,0.36039170103393336,0.9034234234234234,0.9384920634920636,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,0.4936708860759494,0.024390243902439025,0.4936708860759494,0.14285714285714285,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,0.9493670886075949,0.2,0.9493670886075949,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,0.9367088607594937,0.16666666666666666,0.9367088607594937,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,0.2727272727272727,0.03363931531855044,0.2727272727272727,0.2857142857142857,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,0.4513888888888889,0.09638453230577619,0.4513888888888889,0.41666666666666663,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.4144736842105263,0.05104134795172531,0.4144736842105263,0.25,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0.9924812030075187,0.25,0.9924812030075187,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,0.5946966674645602,0.469452623256144,0.5946966674645602,0.6042517006802722,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,0.5454054054054054,0.10450036437518699,0.5454054054054054,0.4503968253968254,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,0.9746835443037974,0.3333333333333333,0.9746835443037974,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,0.9493670886075949,0.2,0.9493670886075949,0.8571428571428571,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,0.9113924050632911,0.125,0.9113924050632911,0.7142857142857143,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,0.987012987012987,0.6388888888888888,0.987012987012987,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,0.9375,0.6624216791979949,0.9375,0.9447619047619048,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.9835526315789473,0.7928571428571428,0.9835526315789473,0.6875,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0.9799498746867168,0.1111111111111111,0.9799498746867168,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,0.8797840368094896,0.8358942925478059,0.8797840368094896,0.868452380952381,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,full,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,0.972972972972973,0.5954443198153863,0.972972972972973,0.8670634920634921,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,0.06329113924050633,0.013333333333333334,0.06329113924050633,0.14285714285714285,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,0.12658227848101267,0.014285714285714285,0.12658227848101267,0.14285714285714285,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,0.9493670886075949,0.2,0.9493670886075949,1.0,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,0.5930735930735931,0.20034940600978335,0.5930735930735931,0.7142857142857143,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,0.6909722222222222,0.2180224514224669,0.6909722222222222,0.7585714285714286,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.8519736842105263,0.17222222222222222,0.8519736842105263,0.8125,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0.518796992481203,0.0051813471502590676,0.518796992481203,0.8571428571428571,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,0.8208994920077661,0.761187341034649,0.8208994920077661,0.7548044217687074,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,0.9471171171171171,0.5410593384303672,0.9471171171171171,0.7865079365079365,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,0,,,,,1.0,0
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,80,15,0.8933333333333333,0.8260466505172388,0.8933333333333333,0.8541666666666666,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,80,3,0.9783549783549783,0.7916666666666666,0.9783549783549783,0.7333333333333333,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,8,0.9895833333333334,0.875545634920635,0.9895833333333334,0.8611111111111112,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,19,0.9542709232096636,0.7864423980943701,0.9542709232096636,0.8933333333333333,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.9835526315789473,0.7928571428571428,0.9835526315789473,0.6875,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,full,unseen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,0.9861111111111112,0.6333333333333333,0.9861111111111112,0.9285714285714286,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,0,,,,,1.0,0
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,80,15,0.8143589743589743,0.6954651039212312,0.8143589743589743,0.75,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,80,3,0.9783549783549783,0.7916666666666666,0.9783549783549783,0.7333333333333333,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,,,,,1.0,0
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,8,0.2986111111111111,0.07605709666315416,0.2986111111111111,0.32142857142857145,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,19,0.457290767903365,0.2209915434853727,0.457290767903365,0.5104761904761904,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,0.9276315789473685,0.3666666666666667,0.9276315789473685,0.8125,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,0.6527777777777778,0.5071176999937937,0.6527777777777778,0.5714285714285715,1.0,1
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0.44611528822055135,0.0045045045045045045,0.44611528822055135,0.14285714285714285,1.0,1
