fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,24,0.6666666666666666,0.060453400503778336,0.07692307692307693,0.8031066330814441,0.7619047619047619,17.0
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,episode,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,23,,0.0575,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,episode,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,1,53,1.0,0.13283208020050125,0.018518518518518517,0.9335839598997494,0.8571428571428571,23.0
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,2,0,1.0,0.0,1.0,1.0,0.8571428571428572,23.0
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,4,0.6666666666666666,0.010075566750629723,0.3333333333333333,0.8282955499580184,0.8214285714285715,19.5
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,1,4,1.0,0.010025062656641603,0.2,0.9949874686716792,0.8928571428571429,24.0
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,2,2,1.0,0.02564102564102564,0.5,0.9871794871794872,0.625,16.5
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,8,,0.1,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,4,,0.05,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.5714285714285714,15.0
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,3,7,0.75,0.09210526315789473,0.3,0.8289473684210527,0.7321428571428572,19.0
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,3,15,1.0,0.037783375314861464,0.16666666666666666,0.9811083123425692,0.7380952380952381,21.0
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,33,,0.0825,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,1,11,1.0,0.02756892230576441,0.08333333333333333,0.9862155388471178,0.5357142857142857,14.0
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,80,2,78,0,1,0.0,0.01282051282051282,0.0,0.4935897435897436,1.0,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,4,76,0,1,0.0,0.013157894736842105,0.0,0.4934210526315789,1.0,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,400,0,400,0,6,,0.015,0.0,,,
libero_object_20260907,libero_object,20260907,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,8,,0.1,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,7,,0.0875,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,18,0.6666666666666666,0.04534005037783375,0.1,0.8106633081444163,0.8452380952380952,20.5
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,5,0,0.5,0.0,1.0,0.75,0.8857142857142858,20.0
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,70,,0.175,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,2,0.6666666666666666,0.005037783375314861,0.5,0.8308144416456759,0.8571428571428571,21.0
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,4,0,0.4,0.0,1.0,0.7,0.9285714285714285,22.0
libero_object_20260908,libero_object,20260908,4096,v7_guard_constant,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,26,,0.065,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,10,,0.125,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,0,4,0.0,0.05333333333333334,0.0,0.47333333333333333,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,1,0.6666666666666666,0.0025188916876574307,0.6666666666666666,0.8320738874895045,0.8690476190476191,21.5
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,4,0,0.4,0.0,1.0,0.7,0.9357142857142857,22.5
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,0,2,0.0,0.02666666666666667,0.0,0.4866666666666667,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,1,0.6666666666666666,0.0025188916876574307,0.6666666666666666,0.8320738874895045,0.8809523809523809,22.0
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,4,0,0.4,0.0,1.0,0.7,0.9500000000000002,23.0
libero_object_20260908,libero_object,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,8,,0.1,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,7,,0.0875,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,17,0.6666666666666666,0.042821158690176324,0.10526315789473684,0.8119227539882451,0.8571428571428571,21.0
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,5,0,0.5,0.0,1.0,0.75,0.8892857142857142,20.0
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,69,,0.1725,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,80,5,75,0,0,0.0,0.0,,0.5,1.0,
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,397,2,2,0.6666666666666666,0.005037783375314861,0.5,0.8308144416456759,0.8571428571428571,21.0
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,390,4,0,0.4,0.0,1.0,0.7,0.9321428571428572,22.0
libero_object_20260908,libero_object,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,400,0,26,,0.065,0.0,,,
libero_object_20260908,libero_object,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,80,0,80,0,0,,0.0,,,,
